DateTime,Month,Day,Weekday,Hour,Temperature,Load,Year
2015-12-11 04:00:00,12,11,1,4,18,29.39315809,2015
2015-12-11 05:00:00,12,11,1,5,23,28.58213523,2015
2015-12-11 06:00:00,12,11,1,6,26,29.25734988,2015
2015-12-11 07:00:00,12,11,1,7,25,40.39310998,2015
2015-12-11 08:00:00,12,11,1,8,28,39.76940323,2015
2015-12-11 09:00:00,12,11,1,9,27,27.77175033,2015
2015-12-11 10:00:00,12,11,1,10,25,18.98025422,2015
2015-12-11 11:00:00,12,11,1,11,23,8.027755542,2015
2015-12-11 12:00:00,12,11,1,12,19,-1.366320391,2015
2015-12-11 13:00:00,12,11,1,13,18,-7.652680697,2015
2015-12-11 14:00:00,12,11,1,14,18,-6.645617378,2015
2015-12-11 15:00:00,12,11,1,15,20,3.293954843,2015
2015-12-11 16:00:00,12,11,1,16,22,23.35730108,2015
2015-12-11 17:00:00,12,11,1,17,22,33.40667,2015
2015-12-11 18:00:00,12,11,1,18,22,37.45867365,2015
2015-12-11 19:00:00,12,11,1,19,22,32.1380081,2015
2015-12-11 20:00:00,12,11,1,20,22,32.85057542,2015
2015-12-11 21:00:00,12,11,1,21,22,31.72447229,2015
2015-12-11 22:00:00,12,11,1,22,22,36.1152705,2015
2015-12-11 23:00:00,12,11,1,23,23,35.39393957,2015
2015-12-12 00:00:00,12,12,0,0,22,35.89272726,2015
2015-12-12 01:00:00,12,12,0,1,22,33.65948113,2015
2015-12-12 02:00:00,12,12,0,2,21,30.52600639,2015
2015-12-12 03:00:00,12,12,0,3,20,30.28220777,2015
2015-12-12 04:00:00,12,12,0,4,19,29.5024579,2015
2015-12-12 05:00:00,12,12,0,5,20,28.55136474,2015
2015-12-12 06:00:00,12,12,0,6,22,25.33113179,2015
2015-12-12 07:00:00,12,12,0,7,22,35.57884583,2015
2015-12-12 08:00:00,12,12,0,8,22,37.73130372,2015
2015-12-12 09:00:00,12,12,0,9,22,31.57760988,2015
2015-12-12 10:00:00,12,12,0,10,23,19.58868481,2015
2015-12-12 11:00:00,12,12,0,11,24,11.6564052,2015
2015-12-12 12:00:00,12,12,0,12,25,8.380966425,2015
2015-12-12 13:00:00,12,12,0,13,26,-1.865640916,2015
2015-12-12 14:00:00,12,12,0,14,26,-7.682288694,2015
2015-12-12 15:00:00,12,12,0,15,26,2.212759319,2015
2015-12-12 16:00:00,12,12,0,16,26,12.82761194,2015
2015-12-12 17:00:00,12,12,0,17,26,26.85454109,2015
2015-12-12 18:00:00,12,12,0,18,26,29.49438079,2015
2015-12-12 19:00:00,12,12,0,19,26,31.79548559,2015
2015-12-12 20:00:00,12,12,0,20,26,33.7825498,2015
2015-12-12 21:00:00,12,12,0,21,26,51.85072674,2015
2015-12-12 22:00:00,12,12,0,22,25,41.50133283,2015
2015-12-12 23:00:00,12,12,0,23,25,32.76973152,2015
2015-12-13 00:00:00,12,13,0,0,25,29.71600876,2015
2015-12-13 01:00:00,12,13,0,1,23,31.46418921,2015
2015-12-13 02:00:00,12,13,0,2,23,27.14577106,2015
2015-12-13 03:00:00,12,13,0,3,21,32.66142776,2015
2015-12-13 04:00:00,12,13,0,4,20,30.33428152,2015
2015-12-13 05:00:00,12,13,0,5,18,25.18604991,2015
2015-12-13 06:00:00,12,13,0,6,18,23.65240012,2015
2015-12-13 07:00:00,12,13,0,7,17,24.89706473,2015
2015-12-13 08:00:00,12,13,0,8,18,25.1552168,2015
2015-12-13 09:00:00,12,13,0,9,20,30.4552014,2015
2015-12-13 10:00:00,12,13,0,10,22,24.64521064,2015
2015-12-13 11:00:00,12,13,0,11,23,17.81921412,2015
2015-12-13 12:00:00,12,13,0,12,21,16.09676531,2015
2015-12-13 13:00:00,12,13,0,13,21,17.12831482,2015
2015-12-13 14:00:00,12,13,0,14,22,15.20844889,2015
2015-12-13 15:00:00,12,13,0,15,24,26.41076793,2015
2015-12-13 16:00:00,12,13,0,16,24,26.39882031,2015
2015-12-13 17:00:00,12,13,0,17,23,27.14252604,2015
2015-12-13 18:00:00,12,13,0,18,18,26.04395204,2015
2015-12-13 19:00:00,12,13,0,19,16,30.38940713,2015
2015-12-13 20:00:00,12,13,0,20,16,36.29752854,2015
2015-12-13 21:00:00,12,13,0,21,14,38.23485031,2015
2015-12-13 22:00:00,12,13,0,22,16,35.02368221,2015
2015-12-13 23:00:00,12,13,0,23,14,28.77313415,2015
2015-12-14 00:00:00,12,14,1,0,14,33.51605687,2015
2015-12-14 01:00:00,12,14,1,1,16,35.80041887,2015
2015-12-14 02:00:00,12,14,1,2,17,29.58150205,2015
2015-12-14 03:00:00,12,14,1,3,16,28.05604552,2015
2015-12-14 04:00:00,12,14,1,4,14,25.31436319,2015
2015-12-14 05:00:00,12,14,1,5,14,28.58110884,2015
2015-12-14 06:00:00,12,14,1,6,14,20.92147688,2015
2015-12-14 07:00:00,12,14,1,7,17,25.757378,2015
2015-12-14 08:00:00,12,14,1,8,17,29.68080398,2015
2015-12-14 09:00:00,12,14,1,9,20,29.19866328,2015
2015-12-14 10:00:00,12,14,1,10,21,21.71093004,2015
2015-12-14 11:00:00,12,14,1,11,21,18.0760375,2015
2015-12-14 12:00:00,12,14,1,12,23,16.50560659,2015
2015-12-14 13:00:00,12,14,1,13,20,15.48074314,2015
2015-12-14 14:00:00,12,14,1,14,23,13.38433759,2015
2015-12-14 15:00:00,12,14,1,15,23,9.79095528,2015
2015-12-14 16:00:00,12,14,1,16,22,14.66290352,2015
2015-12-14 17:00:00,12,14,1,17,21,24.92369407,2015
2015-12-14 18:00:00,12,14,1,18,20,35.0110821,2015
2015-12-14 19:00:00,12,14,1,19,21,37.10615101,2015
2015-12-14 20:00:00,12,14,1,20,21,34.18239218,2015
2015-12-14 21:00:00,12,14,1,21,21,35.20238937,2015
2015-12-14 22:00:00,12,14,1,22,22,35.06847284,2015
2015-12-14 23:00:00,12,14,1,23,21,32.86748262,2015
2015-12-15 00:00:00,12,15,1,0,20,36.50036363,2015
2015-12-15 01:00:00,12,15,1,1,21,31.46458899,2015
2015-12-15 02:00:00,12,15,1,2,23,25.78020613,2015
2015-12-15 03:00:00,12,15,1,3,22,27.85047489,2015
2015-12-15 04:00:00,12,15,1,4,20,27.41788761,2015
2015-12-15 05:00:00,12,15,1,5,18,23.97609045,2015
2015-12-15 06:00:00,12,15,1,6,18,30.18523505,2015
2015-12-15 07:00:00,12,15,1,7,17,36.05067667,2015
2015-12-15 08:00:00,12,15,1,8,15,38.11058269,2015
2015-12-15 09:00:00,12,15,1,9,14,26.59165268,2015
2015-12-15 10:00:00,12,15,1,10,15,9.271273194,2015
2015-12-15 11:00:00,12,15,1,11,15,-3.175262897,2015
2015-12-15 12:00:00,12,15,1,12,14,-6.167506319,2015
2015-12-15 13:00:00,12,15,1,13,15,-1.998379841,2015
2015-12-15 14:00:00,12,15,1,14,14,-4.777949426,2015
2015-12-15 15:00:00,12,15,1,15,13,4.022752941,2015
2015-12-15 16:00:00,12,15,1,16,14,17.82748321,2015
2015-12-15 17:00:00,12,15,1,17,15,28.48865607,2015
2015-12-15 18:00:00,12,15,1,18,15,35.90421299,2015
2015-12-15 19:00:00,12,15,1,19,14,37.01007537,2015
2015-12-15 20:00:00,12,15,1,20,12,32.97788017,2015
2015-12-15 21:00:00,12,15,1,21,13,34.87432683,2015
2015-12-15 22:00:00,12,15,1,22,12,39.74577521,2015
2015-12-15 23:00:00,12,15,1,23,11,40.45104565,2015
2015-12-16 00:00:00,12,16,1,0,7,32.21974892,2015
2015-12-16 01:00:00,12,16,1,1,6,29.45980863,2015
2015-12-16 02:00:00,12,16,1,2,4,26.14529128,2015
2015-12-16 03:00:00,12,16,1,3,3,32.57435274,2015
2015-12-16 04:00:00,12,16,1,4,4,29.70331991,2015
2015-12-16 05:00:00,12,16,1,5,3,28.63618134,2015
2015-12-16 06:00:00,12,16,1,6,3,27.29172284,2015
2015-12-16 07:00:00,12,16,1,7,2,38.99964549,2015
2015-12-16 08:00:00,12,16,1,8,2,40.36246493,2015
2015-12-16 09:00:00,12,16,1,9,4,26.79407207,2015
2015-12-16 10:00:00,12,16,1,10,6,20.49000118,2015
2015-12-16 11:00:00,12,16,1,11,7,10.46628964,2015
2015-12-16 12:00:00,12,16,1,12,11,7.707524076,2015
2015-12-16 13:00:00,12,16,1,13,11,16.37700517,2015
2015-12-16 14:00:00,12,16,1,14,10,16.99951897,2015
2015-12-16 15:00:00,12,16,1,15,9,14.43238369,2015
2015-12-16 16:00:00,12,16,1,16,5,23.46566048,2015
2015-12-16 17:00:00,12,16,1,17,6,33.90033091,2015
2015-12-16 18:00:00,12,16,1,18,7,40.48923917,2015
2015-12-16 19:00:00,12,16,1,19,8,41.30162853,2015
2015-12-16 20:00:00,12,16,1,20,7,37.6179312,2015
2015-12-16 21:00:00,12,16,1,21,9,37.84717546,2015
2015-12-16 22:00:00,12,16,1,22,7,35.08838012,2015
2015-12-16 23:00:00,12,16,1,23,6,40.81234468,2015
2015-12-17 00:00:00,12,17,1,0,6,37.38937735,2015
2015-12-17 01:00:00,12,17,1,1,6,35.9674617,2015
2015-12-17 02:00:00,12,17,1,2,5,32.94083117,2015
2015-12-17 03:00:00,12,17,1,3,3,38.85748736,2015
2015-12-17 04:00:00,12,17,1,4,6,32.27302089,2015
2015-12-17 05:00:00,12,17,1,5,5,31.84530338,2015
2015-12-17 06:00:00,12,17,1,6,3,29.80820142,2015
2015-12-17 07:00:00,12,17,1,7,3,42.17206816,2015
2015-12-17 08:00:00,12,17,1,8,5,42.95756561,2015
2015-12-17 09:00:00,12,17,1,9,5,29.10053098,2015
2015-12-17 10:00:00,12,17,1,10,8,23.25947652,2015
2015-12-17 11:00:00,12,17,1,11,9,11.49040693,2015
2015-12-17 12:00:00,12,17,1,12,9,1.154636976,2015
2015-12-17 13:00:00,12,17,1,13,9,-7.775762934,2015
2015-12-17 14:00:00,12,17,1,14,9,-5.037633405,2015
2015-12-17 15:00:00,12,17,1,15,7,9.22115548,2015
2015-12-17 16:00:00,12,17,1,16,3,22.57836342,2015
2015-12-17 17:00:00,12,17,1,17,-1,32.74910175,2015
2015-12-17 18:00:00,12,17,1,18,0,41.29187227,2015
2015-12-17 19:00:00,12,17,1,19,-4,39.32942538,2015
2015-12-17 20:00:00,12,17,1,20,-5,38.08968458,2015
2015-12-17 21:00:00,12,17,1,21,-6,35.3322915,2015
2015-12-17 22:00:00,12,17,1,22,-5,35.79783274,2015
2015-12-17 23:00:00,12,17,1,23,1,38.24521041,2015
2015-12-18 00:00:00,12,18,1,0,1,37.20910001,2015
2015-12-18 01:00:00,12,18,1,1,-1,36.02841201,2015
2015-12-18 02:00:00,12,18,1,2,-1,32.7219374,2015
2015-12-18 03:00:00,12,18,1,3,0,36.5037346,2015
2015-12-18 04:00:00,12,18,1,4,1,29.25198417,2015
2015-12-18 05:00:00,12,18,1,5,3,31.21873177,2015
2015-12-18 06:00:00,12,18,1,6,5,32.74675957,2015
2015-12-18 07:00:00,12,18,1,7,6,43.40465105,2015
2015-12-18 08:00:00,12,18,1,8,11,50.30859261,2015
2015-12-18 09:00:00,12,18,1,9,11,31.13728642,2015
2015-12-18 10:00:00,12,18,1,10,18,14.62387415,2015
2015-12-18 11:00:00,12,18,1,11,21,4.736512595,2015
2015-12-18 12:00:00,12,18,1,12,23,-1.59512166,2015
2015-12-18 13:00:00,12,18,1,13,22,-1.463810142,2015
2015-12-18 14:00:00,12,18,1,14,25,-9.028596961,2015
2015-12-18 15:00:00,12,18,1,15,23,2.659805052,2015
2015-12-18 16:00:00,12,18,1,16,22,17.65672678,2015
2015-12-18 17:00:00,12,18,1,17,24,29.17601095,2015
2015-12-18 18:00:00,12,18,1,18,24,33.4215671,2015
2015-12-18 19:00:00,12,18,1,19,18,33.13177968,2015
2015-12-18 20:00:00,12,18,1,20,22,29.89351146,2015
2015-12-18 21:00:00,12,18,1,21,20,41.90233204,2015
2015-12-18 22:00:00,12,18,1,22,17,36.14668114,2015
2015-12-18 23:00:00,12,18,1,23,20,35.43916865,2015
2015-12-19 00:00:00,12,19,0,0,17,36.53516394,2015
2015-12-19 01:00:00,12,19,0,1,16,31.94864465,2015
2015-12-19 02:00:00,12,19,0,2,18,30.20663465,2015
2015-12-19 03:00:00,12,19,0,3,16,37.7662656,2015
2015-12-19 04:00:00,12,19,0,4,15,36.64333206,2015
2015-12-19 05:00:00,12,19,0,5,15,32.38077402,2015
2015-12-19 06:00:00,12,19,0,6,16,30.51715564,2015
2015-12-19 07:00:00,12,19,0,7,15,36.86607529,2015
2015-12-19 08:00:00,12,19,0,8,15,47.05829438,2015
2015-12-19 09:00:00,12,19,0,9,20,25.61296056,2015
2015-12-19 10:00:00,12,19,0,10,22,7.401689673,2015
2015-12-19 11:00:00,12,19,0,11,25,-5.094523246,2015
2015-12-19 12:00:00,12,19,0,12,26,-8.447432306,2015
2015-12-19 13:00:00,12,19,0,13,25,-12.44389558,2015
2015-12-19 14:00:00,12,19,0,14,24,-8.294059146,2015
2015-12-19 15:00:00,12,19,0,15,26,2.876891465,2015
2015-12-19 16:00:00,12,19,0,16,25,14.48919475,2015
2015-12-19 17:00:00,12,19,0,17,23,24.83298772,2015
2015-12-19 18:00:00,12,19,0,18,23,26.96970308,2015
2015-12-19 19:00:00,12,19,0,19,24,28.787602,2015
2015-12-19 20:00:00,12,19,0,20,22,32.73275888,2015
2015-12-19 21:00:00,12,19,0,21,23,50.38985118,2015
2015-12-19 22:00:00,12,19,0,22,24,40.20515815,2015
2015-12-19 23:00:00,12,19,0,23,21,30.44687016,2015
2015-12-20 00:00:00,12,20,0,0,21,32.65525005,2015
2015-12-20 01:00:00,12,20,0,1,21,26.88047894,2015
2015-12-20 02:00:00,12,20,0,2,21,26.29673692,2015
2015-12-20 03:00:00,12,20,0,3,21,32.84329212,2015
2015-12-20 04:00:00,12,20,0,4,20,30.51571427,2015
2015-12-20 05:00:00,12,20,0,5,21,26.48296338,2015
2015-12-20 06:00:00,12,20,0,6,22,26.71951265,2015
2015-12-20 07:00:00,12,20,0,7,22,28.36782456,2015
2015-12-20 08:00:00,12,20,0,8,22,37.19784734,2015
2015-12-20 09:00:00,12,20,0,9,22,19.66212092,2015
2015-12-20 10:00:00,12,20,0,10,22,0.457684979,2015
2015-12-20 11:00:00,12,20,0,11,23,-18.81558301,2015
2015-12-20 12:00:00,12,20,0,12,24,-17.51336624,2015
2015-12-20 13:00:00,12,20,0,13,24,-14.55264908,2015
2015-12-20 14:00:00,12,20,0,14,24,-15.99473,2015
2015-12-20 15:00:00,12,20,0,15,25,-9.745129322,2015
2015-12-20 16:00:00,12,20,0,16,25,9.480686264,2015
2015-12-20 17:00:00,12,20,0,17,28,27.40261494,2015
2015-12-20 18:00:00,12,20,0,18,29,34.71258244,2015
2015-12-20 19:00:00,12,20,0,19,27,32.79179326,2015
2015-12-20 20:00:00,12,20,0,20,24,40.93661976,2015
2015-12-20 21:00:00,12,20,0,21,26,33.33496028,2015
2015-12-20 22:00:00,12,20,0,22,22,35.02544611,2015
2015-12-20 23:00:00,12,20,0,23,20,33.04204529,2015
2015-12-21 00:00:00,12,21,1,0,19,32.06940724,2015
2015-12-21 01:00:00,12,21,1,1,19,30.13613856,2015
2015-12-21 02:00:00,12,21,1,2,18,34.37298468,2015
2015-12-21 03:00:00,12,21,1,3,16,38.15025919,2015
2015-12-21 04:00:00,12,21,1,4,17,36.25009837,2015
2015-12-21 05:00:00,12,21,1,5,21,35.69746004,2015
2015-12-21 06:00:00,12,21,1,6,19,37.08563757,2015
2015-12-21 07:00:00,12,21,1,7,19,33.87040979,2015
2015-12-21 08:00:00,12,21,1,8,19,35.89947605,2015
2015-12-21 09:00:00,12,21,1,9,20,28.55296711,2015
2015-12-21 10:00:00,12,21,1,10,20,19.35994643,2015
2015-12-21 11:00:00,12,21,1,11,18,15.46776047,2015
2015-12-21 12:00:00,12,21,1,12,16,13.48709936,2015
2015-12-21 13:00:00,12,21,1,13,13,16.49424545,2015
2015-12-21 14:00:00,12,21,1,14,22,18.10979643,2015
2015-12-21 15:00:00,12,21,1,15,21,20.28380882,2015
2015-12-21 16:00:00,12,21,1,16,23,26.38572012,2015
2015-12-21 17:00:00,12,21,1,17,20,30.83298367,2015
2015-12-21 18:00:00,12,21,1,18,19,31.93507524,2015
2015-12-21 19:00:00,12,21,1,19,16,34.3497401,2015
2015-12-21 20:00:00,12,21,1,20,17,35.39031397,2015
2015-12-21 21:00:00,12,21,1,21,16,30.44047057,2015
2015-12-21 22:00:00,12,21,1,22,15,32.57413395,2015
2015-12-21 23:00:00,12,21,1,23,16,35.78053871,2015
2015-12-22 00:00:00,12,22,1,0,16,36.32920186,2015
2015-12-22 01:00:00,12,22,1,1,17,26.65796967,2015
2015-12-22 02:00:00,12,22,1,2,19,26.57830241,2015
2015-12-22 03:00:00,12,22,1,3,19,34.35106768,2015
2015-12-22 04:00:00,12,22,1,4,19,35.8225694,2015
2015-12-22 05:00:00,12,22,1,5,19,32.5715989,2015
2015-12-22 06:00:00,12,22,1,6,19,32.26044111,2015
2015-12-22 07:00:00,12,22,1,7,19,33.60846251,2015
2015-12-22 08:00:00,12,22,1,8,19,35.25632091,2015
2015-12-22 09:00:00,12,22,1,9,20,34.37990187,2015
2015-12-22 10:00:00,12,22,1,10,23,30.03295368,2015
2015-12-22 11:00:00,12,22,1,11,24,22.45952713,2015
2015-12-22 12:00:00,12,22,1,12,26,22.56725133,2015
2015-12-22 13:00:00,12,22,1,13,26,16.20948133,2015
2015-12-22 14:00:00,12,22,1,14,27,23.1639271,2015
2015-12-22 15:00:00,12,22,1,15,25,23.96407677,2015
2015-12-22 16:00:00,12,22,1,16,25,26.69705045,2015
2015-12-22 17:00:00,12,22,1,17,26,38.57510926,2015
2015-12-22 18:00:00,12,22,1,18,26,38.94003524,2015
2015-12-22 19:00:00,12,22,1,19,25,37.4782483,2015
2015-12-22 20:00:00,12,22,1,20,26,34.57212349,2015
2015-12-22 21:00:00,12,22,1,21,24,39.73629356,2015
2015-12-22 22:00:00,12,22,1,22,23,33.82215077,2015
2015-12-22 23:00:00,12,22,1,23,25,38.97214982,2015
2015-12-23 00:00:00,12,23,1,0,26,37.7609342,2015
2015-12-23 01:00:00,12,23,1,1,23,32.46162601,2015
2015-12-23 02:00:00,12,23,1,2,21,31.8856155,2015
2015-12-23 03:00:00,12,23,1,3,23,41.49683736,2015
2015-12-23 04:00:00,12,23,1,4,24,34.36086667,2015
2015-12-23 05:00:00,12,23,1,5,23,32.68503783,2015
2015-12-23 06:00:00,12,23,1,6,21,27.12511785,2015
2015-12-23 07:00:00,12,23,1,7,19,37.23010208,2015
2015-12-23 08:00:00,12,23,1,8,17,40.80511986,2015
2015-12-23 09:00:00,12,23,1,9,16,26.72474892,2015
2015-12-23 10:00:00,12,23,1,10,19,9.429332965,2015
2015-12-23 11:00:00,12,23,1,11,18,-1.459458466,2015
2015-12-23 12:00:00,12,23,1,12,18,-5.086445623,2015
2015-12-23 13:00:00,12,23,1,13,20,-5.482487973,2015
2015-12-23 14:00:00,12,23,1,14,24,-0.134335308,2015
2015-12-23 15:00:00,12,23,1,15,23,8.721636208,2015
2015-12-23 16:00:00,12,23,1,16,22,16.65292163,2015
2015-12-23 17:00:00,12,23,1,17,22,34.32515335,2015
2015-12-23 18:00:00,12,23,1,18,21,41.02379288,2015
2015-12-23 19:00:00,12,23,1,19,18,37.62878073,2015
2015-12-23 20:00:00,12,23,1,20,19,37.59146178,2015
2015-12-23 21:00:00,12,23,1,21,19,41.55530092,2015
2015-12-23 22:00:00,12,23,1,22,14,39.04009397,2015
2015-12-23 23:00:00,12,23,1,23,6,33.43289565,2015
2015-12-24 00:00:00,12,24,1,0,5,32.44891554,2015
2015-12-24 01:00:00,12,24,1,1,5,32.55954924,2015
2015-12-24 02:00:00,12,24,1,2,6,28.22707879,2015
2015-12-24 03:00:00,12,24,1,3,4,39.5923028,2015
2015-12-24 04:00:00,12,24,1,4,3,34.07423674,2015
2015-12-24 05:00:00,12,24,1,5,3,32.22545168,2015
2015-12-24 06:00:00,12,24,1,6,2,33.34929588,2015
2015-12-24 07:00:00,12,24,1,7,1,41.26150601,2015
2015-12-24 08:00:00,12,24,1,8,0,44.66138558,2015
2015-12-24 09:00:00,12,24,1,9,2,31.46442533,2015
2015-12-24 10:00:00,12,24,1,10,1,9.851539067,2015
2015-12-24 11:00:00,12,24,1,11,0,2.399500304,2015
2015-12-24 12:00:00,12,24,1,12,2,-3.378928163,2015
2015-12-24 13:00:00,12,24,1,13,-1,-7.316909864,2015
2015-12-24 14:00:00,12,24,1,14,-2,-5.172719442,2015
2015-12-24 15:00:00,12,24,1,15,6,5.95877945,2015
2015-12-24 16:00:00,12,24,1,16,8,21.4205087,2015
2015-12-24 17:00:00,12,24,1,17,6,28.49322339,2015
2015-12-24 18:00:00,12,24,1,18,6,35.22261366,2015
2015-12-24 19:00:00,12,24,1,19,5,35.72367393,2015
2015-12-24 20:00:00,12,24,1,20,4,34.23537352,2015
2015-12-24 21:00:00,12,24,1,21,2,38.58505884,2015
2015-12-24 22:00:00,12,24,1,22,6,32.7608435,2015
2015-12-24 23:00:00,12,24,1,23,7,34.39160053,2015
2015-12-25 00:00:00,12,25,1,0,8,38.98501282,2015
2015-12-25 01:00:00,12,25,1,1,10,32.91578181,2015
2015-12-25 02:00:00,12,25,1,2,9,26.17825589,2015
2015-12-25 03:00:00,12,25,1,3,13,31.19002396,2015
2015-12-25 04:00:00,12,25,1,4,11,28.23050949,2015
2015-12-25 05:00:00,12,25,1,5,11,30.03330584,2015
2015-12-25 06:00:00,12,25,1,6,11,26.98061172,2015
2015-12-25 07:00:00,12,25,1,7,8,31.91118005,2015
2015-12-25 08:00:00,12,25,1,8,10,36.36856253,2015
2015-12-25 09:00:00,12,25,1,9,9,26.47891237,2015
2015-12-25 10:00:00,12,25,1,10,7,13.042282,2015
2015-12-25 11:00:00,12,25,1,11,10,8.525192457,2015
2015-12-25 12:00:00,12,25,1,12,12,7.145346891,2015
2015-12-25 13:00:00,12,25,1,13,15,2.479010678,2015
2015-12-25 14:00:00,12,25,1,14,19,7.401208225,2015
2015-12-25 15:00:00,12,25,1,15,19,7.071841508,2015
2015-12-25 16:00:00,12,25,1,16,19,16.8138524,2015
2015-12-25 17:00:00,12,25,1,17,18,34.38075527,2015
2015-12-25 18:00:00,12,25,1,18,18,39.08963865,2015
2015-12-25 19:00:00,12,25,1,19,16,35.9572472,2015
2015-12-25 20:00:00,12,25,1,20,18,34.5534586,2015
2015-12-25 21:00:00,12,25,1,21,17,36.04354487,2015
2015-12-25 22:00:00,12,25,1,22,17,37.46447085,2015
2015-12-25 23:00:00,12,25,1,23,15,36.4766697,2015
2015-12-26 00:00:00,12,26,0,0,14,27.77110541,2015
2015-12-26 01:00:00,12,26,0,1,13,27.72217071,2015
2015-12-26 02:00:00,12,26,0,2,12,28.92453992,2015
2015-12-26 03:00:00,12,26,0,3,11,34.62147074,2015
2015-12-26 04:00:00,12,26,0,4,10,28.81416219,2015
2015-12-26 05:00:00,12,26,0,5,7,26.02584275,2015
2015-12-26 06:00:00,12,26,0,6,7,24.44918258,2015
2015-12-26 07:00:00,12,26,0,7,6,29.52035983,2015
2015-12-26 08:00:00,12,26,0,8,3,32.95952023,2015
2015-12-26 09:00:00,12,26,0,9,4,21.30239605,2015
2015-12-26 10:00:00,12,26,0,10,4,14.89622508,2015
2015-12-26 11:00:00,12,26,0,11,5,9.543561422,2015
2015-12-26 12:00:00,12,26,0,12,5,11.2868181,2015
2015-12-26 13:00:00,12,26,0,13,5,2.571794397,2015
2015-12-26 14:00:00,12,26,0,14,5,10.55890989,2015
2015-12-26 15:00:00,12,26,0,15,6,13.6012143,2015
2015-12-26 16:00:00,12,26,0,16,6,21.31751496,2015
2015-12-26 17:00:00,12,26,0,17,6,33.16910388,2015
2015-12-26 18:00:00,12,26,0,18,6,35.97636023,2015
2015-12-26 19:00:00,12,26,0,19,5,39.04701097,2015
2015-12-26 20:00:00,12,26,0,20,5,36.97115742,2015
2015-12-26 21:00:00,12,26,0,21,2,30.30479722,2015
2015-12-26 22:00:00,12,26,0,22,-2,31.89764867,2015
2015-12-26 23:00:00,12,26,0,23,1,28.90678342,2015
2015-12-27 00:00:00,12,27,0,0,0,29.055827,2015
2015-12-27 01:00:00,12,27,0,1,1,26.00810149,2015
2015-12-27 02:00:00,12,27,0,2,1,25.24782789,2015
2015-12-27 03:00:00,12,27,0,3,2,27.87992371,2015
2015-12-27 04:00:00,12,27,0,4,3,26.18089621,2015
2015-12-27 05:00:00,12,27,0,5,3,26.31767666,2015
2015-12-27 06:00:00,12,27,0,6,3,24.24025414,2015
2015-12-27 07:00:00,12,27,0,7,2,25.3908697,2015
2015-12-27 08:00:00,12,27,0,8,-2,25.85047263,2015
2015-12-27 09:00:00,12,27,0,9,2,26.8081428,2015
2015-12-27 10:00:00,12,27,0,10,6,21.19372352,2015
2015-12-27 11:00:00,12,27,0,11,9,20.44439509,2015
2015-12-27 12:00:00,12,27,0,12,11,21.08833751,2015
2015-12-27 13:00:00,12,27,0,13,11,22.4850963,2015
2015-12-27 14:00:00,12,27,0,14,12,24.74563163,2015
2015-12-27 15:00:00,12,27,0,15,10,33.32624365,2015
2015-12-27 16:00:00,12,27,0,16,8,31.89706745,2015
2015-12-27 17:00:00,12,27,0,17,3,33.61307173,2015
2015-12-27 18:00:00,12,27,0,18,3,33.2794413,2015
2015-12-27 19:00:00,12,27,0,19,2,34.46520138,2015
2015-12-27 20:00:00,12,27,0,20,3,34.35280928,2015
2015-12-27 21:00:00,12,27,0,21,4,34.00650076,2015
2015-12-27 22:00:00,12,27,0,22,0,33.75636733,2015
2015-12-27 23:00:00,12,27,0,23,4,38.71503439,2015
2015-12-28 00:00:00,12,28,1,0,1,37.82594965,2015
2015-12-28 01:00:00,12,28,1,1,3,34.4506904,2015
2015-12-28 02:00:00,12,28,1,2,3,31.03285976,2015
2015-12-28 03:00:00,12,28,1,3,4,32.34364415,2015
2015-12-28 04:00:00,12,28,1,4,3,30.63452644,2015
2015-12-28 05:00:00,12,28,1,5,0,28.99760984,2015
2015-12-28 06:00:00,12,28,1,6,0,28.4733776,2015
2015-12-28 07:00:00,12,28,1,7,-3,28.45463416,2015
2015-12-28 08:00:00,12,28,1,8,2,30.74639396,2015
2015-12-28 09:00:00,12,28,1,9,7,30.96450055,2015
2015-12-28 10:00:00,12,28,1,10,9,28.54169748,2015
2015-12-28 11:00:00,12,28,1,11,11,28.13039025,2015
2015-12-28 12:00:00,12,28,1,12,11,29.68729451,2015
2015-12-28 13:00:00,12,28,1,13,11,31.0912939,2015
2015-12-28 14:00:00,12,28,1,14,12,26.78228437,2015
2015-12-28 15:00:00,12,28,1,15,12,31.70154051,2015
2015-12-28 16:00:00,12,28,1,16,10,32.63359157,2015
2015-12-28 17:00:00,12,28,1,17,6,37.81413252,2015
2015-12-28 18:00:00,12,28,1,18,6,37.70468277,2015
2015-12-28 19:00:00,12,28,1,19,5,38.1765393,2015
2015-12-28 20:00:00,12,28,1,20,5,40.75888463,2015
2015-12-28 21:00:00,12,28,1,21,5,35.35607978,2015
2015-12-28 22:00:00,12,28,1,22,5,40.01849669,2015
2015-12-28 23:00:00,12,28,1,23,5,45.61181581,2015
2015-12-29 00:00:00,12,29,1,0,1,36.65930714,2015
2015-12-29 01:00:00,12,29,1,1,2,35.46531778,2015
2015-12-29 02:00:00,12,29,1,2,5,39.16088489,2015
2015-12-29 03:00:00,12,29,1,3,4,35.29444761,2015
2015-12-29 04:00:00,12,29,1,4,5,32.43076694,2015
2015-12-29 05:00:00,12,29,1,5,6,32.57821914,2015
2015-12-29 06:00:00,12,29,1,6,6,34.37819811,2015
