Year,Month,Day,Hour,AC System Output (W),
2017,11,16,15,9040612.566,9.040612566
2017,11,16,16,0,0
2017,11,16,17,0,0
2017,11,16,18,0,0
2017,11,16,19,0,0
2017,11,16,20,0,0
2017,11,16,21,0,0
2017,11,16,22,0,0
2017,11,16,23,0,0
2017,11,17,0,0,0
2017,11,17,1,0,0
2017,11,17,2,0,0
2017,11,17,3,0,0
2017,11,17,4,0,0
2017,11,17,5,0,0
2017,11,17,6,0,0
2017,11,17,7,13229001.56,13.22900156
2017,11,17,8,34770425.54,34.77042554
2017,11,17,9,51907346.83,51.90734683
2017,11,17,10,49508604.66,49.50860466
2017,11,17,11,67034731.32,67.03473132
2017,11,17,12,46935175.74,46.93517574
2017,11,17,13,30348319.65,30.34831965
2017,11,17,14,29702609.97,29.70260997
2017,11,17,15,20731078.19,20.73107819
2017,11,17,16,0,0
2017,11,17,17,0,0
2017,11,17,18,0,0
2017,11,17,19,0,0
2017,11,17,20,0,0
2017,11,17,21,0,0
2017,11,17,22,0,0
2017,11,17,23,0,0
2017,11,18,0,0,0
2017,11,18,1,0,0
2017,11,18,2,0,0
2017,11,18,3,0,0
2017,11,18,4,0,0
2017,11,18,5,0,0
2017,11,18,6,0,0
2017,11,18,7,13747136.14,13.74713614
2017,11,18,8,36848881.58,36.84888158
2017,11,18,9,54430075.85,54.43007585
2017,11,18,10,64712026.66,64.71202666
2017,11,18,11,53113269.46,53.11326946
2017,11,18,12,50159995.53,50.15999553
2017,11,18,13,42602803.63,42.60280363
2017,11,18,14,13915705.64,13.91570564
2017,11,18,15,6559038.161,6.559038161
2017,11,18,16,0,0
2017,11,18,17,0,0
2017,11,18,18,0,0
2017,11,18,19,0,0
2017,11,18,20,0,0
2017,11,18,21,0,0
2017,11,18,22,0,0
2017,11,18,23,0,0
2017,11,19,0,0,0
2017,11,19,1,0,0
2017,11,19,2,0,0
2017,11,19,3,0,0
2017,11,19,4,0,0
2017,11,19,5,0,0
2017,11,19,6,0,0
2017,11,19,7,2023523.715,2.023523715
2017,11,19,8,32214767.54,32.21476754
2017,11,19,9,43959547.8,43.9595478
2017,11,19,10,56704668.74,56.70466874
2017,11,19,11,49791470.52,49.79147052
2017,11,19,12,46053229,46.053229
2017,11,19,13,40991874.94,40.99187494
2017,11,19,14,24273687.77,24.27368777
2017,11,19,15,12781392.79,12.78139279
2017,11,19,16,0,0
2017,11,19,17,0,0
2017,11,19,18,0,0
2017,11,19,19,0,0
2017,11,19,20,0,0
2017,11,19,21,0,0
2017,11,19,22,0,0
2017,11,19,23,0,0
2017,11,20,0,0,0
2017,11,20,1,0,0
2017,11,20,2,0,0
2017,11,20,3,0,0
2017,11,20,4,0,0
2017,11,20,5,0,0
2017,11,20,6,0,0
2017,11,20,7,13064928.63,13.06492863
2017,11,20,8,35044259.41,35.04425941
2017,11,20,9,52421294.66,52.42129466
2017,11,20,10,62517139.85,62.51713985
2017,11,20,11,65880740.87,65.88074087
2017,11,20,12,63370264.01,63.37026401
2017,11,20,13,54626322.16,54.62632216
2017,11,20,14,39395920.71,39.39592071
2017,11,20,15,9489058.16,9.48905816
2017,11,20,16,0,0
2017,11,20,17,0,0
2017,11,20,18,0,0
2017,11,20,19,0,0
2017,11,20,20,0,0
2017,11,20,21,0,0
2017,11,20,22,0,0
2017,11,20,23,0,0
2017,11,21,0,0,0
2017,11,21,1,0,0
2017,11,21,2,0,0
2017,11,21,3,0,0
2017,11,21,4,0,0
2017,11,21,5,0,0
2017,11,21,6,0,0
2017,11,21,7,12294124.29,12.29412429
2017,11,21,8,35009056.54,35.00905654
2017,11,21,9,42003168.41,42.00316841
2017,11,21,10,43439629.25,43.43962925
2017,11,21,11,54730938.6,54.7309386
2017,11,21,12,55068420.11,55.06842011
2017,11,21,13,40380930.31,40.38093031
2017,11,21,14,10846188.08,10.84618808
2017,11,21,15,11552248.44,11.55224844
2017,11,21,16,0,0
2017,11,21,17,0,0
2017,11,21,18,0,0
2017,11,21,19,0,0
2017,11,21,20,0,0
2017,11,21,21,0,0
2017,11,21,22,0,0
2017,11,21,23,0,0
2017,11,22,0,0,0
2017,11,22,1,0,0
2017,11,22,2,0,0
2017,11,22,3,0,0
2017,11,22,4,0,0
2017,11,22,5,0,0
2017,11,22,6,0,0
2017,11,22,7,12418896.76,12.41889676
2017,11,22,8,35754174.61,35.75417461
2017,11,22,9,54206747.69,54.20674769
2017,11,22,10,49227528.96,49.22752896
2017,11,22,11,55432192.56,55.43219256
2017,11,22,12,57252135.22,57.25213522
2017,11,22,13,36538930.34,36.53893034
2017,11,22,14,18712405.24,18.71240524
2017,11,22,15,21823159.95,21.82315995
2017,11,22,16,0,0
2017,11,22,17,0,0
2017,11,22,18,0,0
2017,11,22,19,0,0
2017,11,22,20,0,0
2017,11,22,21,0,0
2017,11,22,22,0,0
2017,11,22,23,0,0
2017,11,23,0,0,0
2017,11,23,1,0,0
2017,11,23,2,0,0
2017,11,23,3,0,0
2017,11,23,4,0,0
2017,11,23,5,0,0
2017,11,23,6,0,0
2017,11,23,7,12520579.92,12.52057992
2017,11,23,8,36456805.61,36.45680561
2017,11,23,9,54062161.68,54.06216168
2017,11,23,10,66150704.9,66.1507049
2017,11,23,11,70843717.56,70.84371756
2017,11,23,12,68406146.3,68.4061463
2017,11,23,13,59600696.52,59.60069652
2017,11,23,14,31115922.37,31.11592237
2017,11,23,15,15096017.92,15.09601792
2017,11,23,16,0,0
2017,11,23,17,0,0
2017,11,23,18,0,0
2017,11,23,19,0,0
2017,11,23,20,0,0
2017,11,23,21,0,0
2017,11,23,22,0,0
2017,11,23,23,0,0
2017,11,24,0,0,0
2017,11,24,1,0,0
2017,11,24,2,0,0
2017,11,24,3,0,0
2017,11,24,4,0,0
2017,11,24,5,0,0
2017,11,24,6,0,0
2017,11,24,7,11674687,11.674687
2017,11,24,8,34571064.99,34.57106499
2017,11,24,9,52273400.22,52.27340022
2017,11,24,10,63057533.97,63.05753397
2017,11,24,11,63630842.95,63.63084295
2017,11,24,12,55366948.96,55.36694896
2017,11,24,13,44002522.14,44.00252214
2017,11,24,14,40986010.15,40.98601015
2017,11,24,15,20008299.99,20.00829999
2017,11,24,16,0,0
2017,11,24,17,0,0
2017,11,24,18,0,0
2017,11,24,19,0,0
2017,11,24,20,0,0
2017,11,24,21,0,0
2017,11,24,22,0,0
2017,11,24,23,0,0
2017,11,25,0,0,0
2017,11,25,1,0,0
2017,11,25,2,0,0
2017,11,25,3,0,0
2017,11,25,4,0,0
2017,11,25,5,0,0
2017,11,25,6,0,0
2017,11,25,7,5843291.71,5.84329171
2017,11,25,8,11964250.06,11.96425006
2017,11,25,9,36664326.02,36.66432602
2017,11,25,10,40524771.29,40.52477129
2017,11,25,11,39189212.4,39.1892124
2017,11,25,12,34697173.9,34.6971739
2017,11,25,13,29847397.24,29.84739724
2017,11,25,14,18595319.5,18.5953195
2017,11,25,15,8043113.367,8.043113367
2017,11,25,16,0,0
2017,11,25,17,0,0
2017,11,25,18,0,0
2017,11,25,19,0,0
2017,11,25,20,0,0
2017,11,25,21,0,0
2017,11,25,22,0,0
2017,11,25,23,0,0
2017,11,26,0,0,0
2017,11,26,1,0,0
2017,11,26,2,0,0
2017,11,26,3,0,0
2017,11,26,4,0,0
2017,11,26,5,0,0
2017,11,26,6,0,0
2017,11,26,7,1935637.243,1.935637243
2017,11,26,8,8905274.819,8.905274819
2017,11,26,9,17145547.23,17.14554723
2017,11,26,10,3081847.398,3.081847398
2017,11,26,11,6876954.182,6.876954182
2017,11,26,12,2309405.607,2.309405607
2017,11,26,13,1253567.664,1.253567664
2017,11,26,14,4601133.423,4.601133423
2017,11,26,15,15888670.47,15.88867047
2017,11,26,16,0,0
2017,11,26,17,0,0
2017,11,26,18,0,0
2017,11,26,19,0,0
2017,11,26,20,0,0
2017,11,26,21,0,0
2017,11,26,22,0,0
2017,11,26,23,0,0
2017,11,27,0,0,0
2017,11,27,1,0,0
2017,11,27,2,0,0
2017,11,27,3,0,0
2017,11,27,4,0,0
2017,11,27,5,0,0
2017,11,27,6,0,0
2017,11,27,7,1509507.032,1.509507032
2017,11,27,8,26987582.17,26.98758217
2017,11,27,9,44471532.46,44.47153246
2017,11,27,10,9831322.247,9.831322247
2017,11,27,11,21015494.1,21.0154941
2017,11,27,12,23365616.05,23.36561605
2017,11,27,13,18998086.98,18.99808698
2017,11,27,14,6613439.753,6.613439753
2017,11,27,15,17200809.03,17.20080903
2017,11,27,16,0,0
2017,11,27,17,0,0
2017,11,27,18,0,0
2017,11,27,19,0,0
2017,11,27,20,0,0
2017,11,27,21,0,0
2017,11,27,22,0,0
2017,11,27,23,0,0
2017,11,28,0,0,0
2017,11,28,1,0,0
2017,11,28,2,0,0
2017,11,28,3,0,0
2017,11,28,4,0,0
2017,11,28,5,0,0
2017,11,28,6,0,0
2017,11,28,7,8931251.503,8.931251503
2017,11,28,8,17387800.91,17.38780091
2017,11,28,9,27835989.07,27.83598907
2017,11,28,10,8265658.555,8.265658555
2017,11,28,11,29436937.73,29.43693773
2017,11,28,12,13314299.68,13.31429968
2017,11,28,13,5156575.714,5.156575714
2017,11,28,14,26662054.45,26.66205445
2017,11,28,15,5020748.057,5.020748057
2017,11,28,16,0,0
2017,11,28,17,0,0
2017,11,28,18,0,0
2017,11,28,19,0,0
2017,11,28,20,0,0
2017,11,28,21,0,0
2017,11,28,22,0,0
2017,11,28,23,0,0
2017,11,29,0,0,0
2017,11,29,1,0,0
2017,11,29,2,0,0
2017,11,29,3,0,0
2017,11,29,4,0,0
2017,11,29,5,0,0
2017,11,29,6,0,0
2017,11,29,7,9090967.329,9.090967329
2017,11,29,8,30835277.44,30.83527744
2017,11,29,9,27984639.12,27.98463912
2017,11,29,10,30792984.55,30.79298455
2017,11,29,11,41405563.43,41.40556343
2017,11,29,12,61430405.6,61.4304056
2017,11,29,13,26128012.38,26.12801238
2017,11,29,14,9978567.888,9.978567888
2017,11,29,15,18314992.34,18.31499234
2017,11,29,16,0,0
2017,11,29,17,0,0
2017,11,29,18,0,0
2017,11,29,19,0,0
2017,11,29,20,0,0
2017,11,29,21,0,0
2017,11,29,22,0,0
2017,11,29,23,0,0
2017,11,30,0,0,0
2017,11,30,1,0,0
2017,11,30,2,0,0
2017,11,30,3,0,0
2017,11,30,4,0,0
2017,11,30,5,0,0
2017,11,30,6,0,0
2017,11,30,7,0,0
2017,11,30,8,526522.674,0.526522674
2017,11,30,9,15611704.71,15.61170471
2017,11,30,10,22784044.81,22.78404481
2017,11,30,11,9930133.924,9.930133924
2017,11,30,12,31520716.58,31.52071658
2017,11,30,13,9044084.304,9.044084304
2017,11,30,14,8432925.168,8.432925168
2017,11,30,15,9980583.137,9.980583137
2017,11,30,16,0,0
2017,11,30,17,0,0
2017,11,30,18,0,0
2017,11,30,19,0,0
2017,11,30,20,0,0
2017,11,30,21,0,0
2017,11,30,22,0,0
2017,11,30,23,0,0
2017,12,1,0,0,0
2017,12,1,1,0,0
2017,12,1,2,0,0
2017,12,1,3,0,0
2017,12,1,4,0,0
2017,12,1,5,0,0
2017,12,1,6,0,0
2017,12,1,7,0,0
2017,12,1,8,91922.17144,0.091922171
2017,12,1,9,1202439.088,1.202439088
2017,12,1,10,5242835.112,5.242835112
2017,12,1,11,1920651.526,1.920651526
2017,12,1,12,9095202.619,9.095202619
2017,12,1,13,4022144.134,4.022144134
2017,12,1,14,356655.5681,0.356655568
2017,12,1,15,2012162.005,2.012162005
2017,12,1,16,0,0
2017,12,1,17,0,0
2017,12,1,18,0,0
2017,12,1,19,0,0
2017,12,1,20,0,0
2017,12,1,21,0,0
2017,12,1,22,0,0
2017,12,1,23,0,0
2017,12,2,0,0,0
2017,12,2,1,0,0
2017,12,2,2,0,0
2017,12,2,3,0,0
2017,12,2,4,0,0
2017,12,2,5,0,0
2017,12,2,6,0,0
2017,12,2,7,9392015.454,9.392015454
2017,12,2,8,31601128.84,31.60112884
2017,12,2,9,49130479.19,49.13047919
2017,12,2,10,61206802.03,61.20680203
2017,12,2,11,65921423.67,65.92142367
2017,12,2,12,36608262.7,36.6082627
2017,12,2,13,56625651.18,56.62565118
2017,12,2,14,41495886.88,41.49588688
2017,12,2,15,20449126.83,20.44912683
2017,12,2,16,0,0
2017,12,2,17,0,0
2017,12,2,18,0,0
2017,12,2,19,0,0
2017,12,2,20,0,0
2017,12,2,21,0,0
2017,12,2,22,0,0
2017,12,2,23,0,0
2017,12,3,0,0,0
2017,12,3,1,0,0
2017,12,3,2,0,0
2017,12,3,3,0,0
2017,12,3,4,0,0
2017,12,3,5,0,0
2017,12,3,6,0,0
2017,12,3,7,8716286.232,8.716286232
2017,12,3,8,30202656.73,30.20265673
2017,12,3,9,47176850.35,47.17685035
2017,12,3,10,57739389.6,57.7393896
2017,12,3,11,61849132.66,61.84913266
2017,12,3,12,48836494.59,48.83649459
2017,12,3,13,33885046.79,33.88504679
2017,12,3,14,21154716.7,21.1547167
2017,12,3,15,19562173.3,19.5621733
2017,12,3,16,0,0
2017,12,3,17,0,0
2017,12,3,18,0,0
2017,12,3,19,0,0
2017,12,3,20,0,0
2017,12,3,21,0,0
2017,12,3,22,0,0
2017,12,3,23,0,0
2017,12,4,0,0,0
2017,12,4,1,0,0
2017,12,4,2,0,0
2017,12,4,3,0,0
2017,12,4,4,0,0
2017,12,4,5,0,0
2017,12,4,6,0,0
2017,12,4,7,0,0
2017,12,4,8,7362376.034,7.362376034
2017,12,4,9,50233158.89,50.23315889
2017,12,4,10,63708755.35,63.70875535
2017,12,4,11,68990224.47,68.99022447
2017,12,4,12,67337956.24,67.33795624
2017,12,4,13,58095139.88,58.09513988
2017,12,4,14,42646540.64,42.64654064
2017,12,4,15,21264869.57,21.26486957
2017,12,4,16,0,0
2017,12,4,17,0,0
2017,12,4,18,0,0
2017,12,4,19,0,0
2017,12,4,20,0,0
2017,12,4,21,0,0
2017,12,4,22,0,0
2017,12,4,23,0,0
2017,12,5,0,0,0
2017,12,5,1,0,0
2017,12,5,2,0,0
2017,12,5,3,0,0
2017,12,5,4,0,0
2017,12,5,5,0,0
2017,12,5,6,0,0
2017,12,5,7,7127079.956,7.127079956
2017,12,5,8,28743246.92,28.74324692
2017,12,5,9,46374503.77,46.37450377
2017,12,5,10,60478084.89,60.47808489
2017,12,5,11,47825783.72,47.82578372
2017,12,5,12,8588720.834,8.588720834
2017,12,5,13,46797965.74,46.79796574
2017,12,5,14,41759399.98,41.75939998
2017,12,5,15,20885949.65,20.88594965
2017,12,5,16,0,0
2017,12,5,17,0,0
2017,12,5,18,0,0
2017,12,5,19,0,0
2017,12,5,20,0,0
2017,12,5,21,0,0
2017,12,5,22,0,0
2017,12,5,23,0,0
2017,12,6,0,0,0
2017,12,6,1,0,0
2017,12,6,2,0,0
2017,12,6,3,0,0
2017,12,6,4,0,0
2017,12,6,5,0,0
2017,12,6,6,0,0
2017,12,6,7,1036567.614,1.036567614
2017,12,6,8,20576482.14,20.57648214
2017,12,6,9,8902651.375,8.902651375
2017,12,6,10,15948291.14,15.94829114
2017,12,6,11,31234199.79,31.23419979
2017,12,6,12,29860567.42,29.86056742
2017,12,6,13,24114891.74,24.11489174
2017,12,6,14,28355877.61,28.35587761
2017,12,6,15,19252947.66,19.25294766
2017,12,6,16,0,0
2017,12,6,17,0,0
2017,12,6,18,0,0
2017,12,6,19,0,0
2017,12,6,20,0,0
2017,12,6,21,0,0
2017,12,6,22,0,0
2017,12,6,23,0,0
2017,12,7,0,0,0
2017,12,7,1,0,0
2017,12,7,2,0,0
2017,12,7,3,0,0
2017,12,7,4,0,0
2017,12,7,5,0,0
2017,12,7,6,0,0
2017,12,7,7,1701297.924,1.701297924
2017,12,7,8,20929139.37,20.92913937
2017,12,7,9,41196196.37,41.19619637
2017,12,7,10,40403386.7,40.4033867
2017,12,7,11,60090048.24,60.09004824
2017,12,7,12,57961538.44,57.96153844
2017,12,7,13,49694307.77,49.69430777
2017,12,7,14,11384296.84,11.38429684
2017,12,7,15,2540558.197,2.540558197
2017,12,7,16,0,0
2017,12,7,17,0,0
2017,12,7,18,0,0
2017,12,7,19,0,0
2017,12,7,20,0,0
2017,12,7,21,0,0
2017,12,7,22,0,0
2017,12,7,23,0,0
2017,12,8,0,0,0
2017,12,8,1,0,0
2017,12,8,2,0,0
2017,12,8,3,0,0
2017,12,8,4,0,0
2017,12,8,5,0,0
2017,12,8,6,0,0
2017,12,8,7,8412610.249,8.412610249
2017,12,8,8,21575980.7,21.5759807
2017,12,8,9,21169138.58,21.16913858
2017,12,8,10,66665542.51,66.66554251
2017,12,8,11,70809559.82,70.80955982
2017,12,8,12,69163032.8,69.1630328
2017,12,8,13,61037934.16,61.03793416
2017,12,8,14,45321966.1,45.3219661
2017,12,8,15,22865931.21,22.86593121
2017,12,8,16,0,0
2017,12,8,17,0,0
2017,12,8,18,0,0
2017,12,8,19,0,0
2017,12,8,20,0,0
2017,12,8,21,0,0
2017,12,8,22,0,0
2017,12,8,23,0,0
2017,12,9,0,0,0
2017,12,9,1,0,0
2017,12,9,2,0,0
2017,12,9,3,0,0
2017,12,9,4,0,0
2017,12,9,5,0,0
2017,12,9,6,0,0
2017,12,9,7,7355408.725,7.355408725
2017,12,9,8,29918297.31,29.91829731
2017,12,9,9,48002843.23,48.00284323
2017,12,9,10,59624699.44,59.62469944
2017,12,9,11,64957613.48,64.95761348
2017,12,9,12,63199588.33,63.19958833
2017,12,9,13,54652771.98,54.65277198
2017,12,9,14,40472708.47,40.47270847
2017,12,9,15,20258676.46,20.25867646
2017,12,9,16,0,0
2017,12,9,17,0,0
2017,12,9,18,0,0
2017,12,9,19,0,0
2017,12,9,20,0,0
2017,12,9,21,0,0
2017,12,9,22,0,0
2017,12,9,23,0,0
2017,12,10,0,0,0
2017,12,10,1,0,0
2017,12,10,2,0,0
2017,12,10,3,0,0
2017,12,10,4,0,0
2017,12,10,5,0,0
2017,12,10,6,0,0
2017,12,10,7,6549275.277,6.549275277
2017,12,10,8,28007995.89,28.00799589
2017,12,10,9,46009908.63,46.00990863
2017,12,10,10,58636430.85,58.63643085
2017,12,10,11,63590534.43,63.59053443
2017,12,10,12,61960320.07,61.96032007
2017,12,10,13,53282621.06,53.28262106
2017,12,10,14,39398187.54,39.39818754
2017,12,10,15,19905992.74,19.90599274
2017,12,10,16,0,0
2017,12,10,17,0,0
2017,12,10,18,0,0
2017,12,10,19,0,0
2017,12,10,20,0,0
2017,12,10,21,0,0
2017,12,10,22,0,0
2017,12,10,23,0,0
2017,12,11,0,0,0
2017,12,11,1,0,0
2017,12,11,2,0,0
2017,12,11,3,0,0
2017,12,11,4,0,0
2017,12,11,5,0,0
2017,12,11,6,0,0
2017,12,11,7,1033805.031,1.033805031
2017,12,11,8,9080611.258,9.080611258
2017,12,11,9,38008726.23,38.00872623
2017,12,11,10,34177114.12,34.17711412
2017,12,11,11,44244652.24,44.24465224
2017,12,11,12,19526875.1,19.5268751
2017,12,11,13,30438883.19,30.43888319
2017,12,11,14,18400504.96,18.40050496
2017,12,11,15,7981052.855,7.981052855
2017,12,11,16,0,0
2017,12,11,17,0,0
2017,12,11,18,0,0
2017,12,11,19,0,0
2017,12,11,20,0,0
2017,12,11,21,0,0
2017,12,11,22,0,0
2017,12,11,23,0,0
2017,12,12,0,0,0
2017,12,12,1,0,0
2017,12,12,2,0,0
2017,12,12,3,0,0
2017,12,12,4,0,0
2017,12,12,5,0,0
2017,12,12,6,0,0
2017,12,12,7,4585932.543,4.585932543
2017,12,12,8,4684432.62,4.68443262
2017,12,12,9,7470880.417,7.470880417
2017,12,12,10,10010806.59,10.01080659
2017,12,12,11,14535474.83,14.53547483
2017,12,12,12,14046958.16,14.04695816
2017,12,12,13,2715311.379,2.715311379
2017,12,12,14,5402194.761,5.402194761
2017,12,12,15,16766307.77,16.76630777
2017,12,12,16,0,0
2017,12,12,17,0,0
2017,12,12,18,0,0
2017,12,12,19,0,0
2017,12,12,20,0,0
2017,12,12,21,0,0
2017,12,12,22,0,0
2017,12,12,23,0,0
2017,12,13,0,0,0
2017,12,13,1,0,0
2017,12,13,2,0,0
2017,12,13,3,0,0
2017,12,13,4,0,0
2017,12,13,5,0,0
2017,12,13,6,0,0
2017,12,13,7,109810.9404,0.10981094
2017,12,13,8,0,0
2017,12,13,9,105758.8487,0.105758849
2017,12,13,10,863493.0895,0.86349309
2017,12,13,11,4842238.239,4.842238239
2017,12,13,12,1244707.142,1.244707142
2017,12,13,13,2936752.063,2.936752063
2017,12,13,14,9142997.494,9.142997494
2017,12,13,15,16289171.12,16.28917112
2017,12,13,16,0,0
2017,12,13,17,0,0
2017,12,13,18,0,0
2017,12,13,19,0,0
2017,12,13,20,0,0
2017,12,13,21,0,0
2017,12,13,22,0,0
2017,12,13,23,0,0
2017,12,14,0,0,0
2017,12,14,1,0,0
2017,12,14,2,0,0
2017,12,14,3,0,0
2017,12,14,4,0,0
2017,12,14,5,0,0
2017,12,14,6,0,0
2017,12,14,7,4353590.046,4.353590046
2017,12,14,8,7972975.084,7.972975084
2017,12,14,9,10323986.82,10.32398682
2017,12,14,10,25084063.57,25.08406357
2017,12,14,11,58551234.24,58.55123424
2017,12,14,12,56880838.47,56.88083847
2017,12,14,13,49456990.26,49.45699026
2017,12,14,14,36010399.98,36.01039998
2017,12,14,15,17177141.54,17.17714154
2017,12,14,16,0,0
2017,12,14,17,0,0
2017,12,14,18,0,0
2017,12,14,19,0,0
2017,12,14,20,0,0
2017,12,14,21,0,0
2017,12,14,22,0,0
2017,12,14,23,0,0
2017,12,15,0,0,0
2017,12,15,1,0,0
2017,12,15,2,0,0
2017,12,15,3,0,0
2017,12,15,4,0,0
2017,12,15,5,0,0
2017,12,15,6,0,0
2017,12,15,7,0,0
2017,12,15,8,1471225.01,1.47122501
2017,12,15,9,6779753.028,6.779753028
2017,12,15,10,18902705.55,18.90270555
2017,12,15,11,9307359.958,9.307359958
2017,12,15,12,40939021.2,40.9390212
2017,12,15,13,8175952.135,8.175952135
2017,12,15,14,9876549.289,9.876549289
2017,12,15,15,3667798.699,3.667798699
2017,12,15,16,0,0
2017,12,15,17,0,0
2017,12,15,18,0,0
2017,12,15,19,0,0
2017,12,15,20,0,0
2017,12,15,21,0,0
2017,12,15,22,0,0
2017,12,15,23,0,0
2017,12,16,0,0,0
2017,12,16,1,0,0
2017,12,16,2,0,0
2017,12,16,3,0,0
2017,12,16,4,0,0
2017,12,16,5,0,0
2017,12,16,6,0,0
2017,12,16,7,1118049.842,1.118049842
2017,12,16,8,25896519.06,25.89651906
2017,12,16,9,24556440.64,24.55644064
2017,12,16,10,58368659.5,58.3686595
2017,12,16,11,37166021.69,37.16602169
2017,12,16,12,25363421.5,25.3634215
2017,12,16,13,54757399.02,54.75739902
2017,12,16,14,40572067.43,40.57206743
2017,12,16,15,20853315.49,20.85331549
2017,12,16,16,0,0
2017,12,16,17,0,0
2017,12,16,18,0,0
2017,12,16,19,0,0
2017,12,16,20,0,0
2017,12,16,21,0,0
2017,12,16,22,0,0
2017,12,16,23,0,0
2017,12,17,0,0,0
2017,12,17,1,0,0
2017,12,17,2,0,0
2017,12,17,3,0,0
2017,12,17,4,0,0
2017,12,17,5,0,0
2017,12,17,6,0,0
2017,12,17,7,720386.7989,0.720386799
2017,12,17,8,7404361.286,7.404361286
2017,12,17,9,31363828.99,31.36382899
2017,12,17,10,37207357.71,37.20735771
2017,12,17,11,39998119.36,39.99811936
2017,12,17,12,32470777.52,32.47077752
2017,12,17,13,34814695.71,34.81469571
2017,12,17,14,25668339.47,25.66833947
2017,12,17,15,10187771.64,10.18777164
2017,12,17,16,0,0
2017,12,17,17,0,0
2017,12,17,18,0,0
2017,12,17,19,0,0
2017,12,17,20,0,0
2017,12,17,21,0,0
2017,12,17,22,0,0
2017,12,17,23,0,0
2017,12,18,0,0,0
2017,12,18,1,0,0
2017,12,18,2,0,0
2017,12,18,3,0,0
2017,12,18,4,0,0
2017,12,18,5,0,0
2017,12,18,6,0,0
2017,12,18,7,0,0
2017,12,18,8,778610.955,0.778610955
2017,12,18,9,8108456.715,8.108456715
2017,12,18,10,2836792.409,2.836792409
2017,12,18,11,575131.0852,0.575131085
2017,12,18,12,1042027.899,1.042027899
2017,12,18,13,4792955.982,4.792955982
2017,12,18,14,5120852.036,5.120852036
2017,12,18,15,5653247.832,5.653247832
2017,12,18,16,0,0
2017,12,18,17,0,0
2017,12,18,18,0,0
2017,12,18,19,0,0
2017,12,18,20,0,0
2017,12,18,21,0,0
2017,12,18,22,0,0
2017,12,18,23,0,0
2017,12,19,0,0,0
2017,12,19,1,0,0
2017,12,19,2,0,0
2017,12,19,3,0,0
2017,12,19,4,0,0
2017,12,19,5,0,0
2017,12,19,6,0,0
2017,12,19,7,233083.1263,0.233083126
2017,12,19,8,27307208.02,27.30720802
2017,12,19,9,46572455.5,46.5724555
2017,12,19,10,59066594.43,59.06659443
2017,12,19,11,63624127.22,63.62412722
2017,12,19,12,62429489.28,62.42948928
2017,12,19,13,37229330.37,37.22933037
2017,12,19,14,41099972.83,41.09997283
2017,12,19,15,14271328.82,14.27132882
2017,12,19,16,0,0
2017,12,19,17,0,0
2017,12,19,18,0,0
2017,12,19,19,0,0
2017,12,19,20,0,0
2017,12,19,21,0,0
2017,12,19,22,0,0
2017,12,19,23,0,0
2017,12,20,0,0,0
2017,12,20,1,0,0
2017,12,20,2,0,0
2017,12,20,3,0,0
2017,12,20,4,0,0
2017,12,20,5,0,0
2017,12,20,6,0,0
2017,12,20,7,4451705.698,4.451705698
2017,12,20,8,26395349.43,26.39534943
2017,12,20,9,44368487.26,44.36848726
2017,12,20,10,57469609.18,57.46960918
2017,12,20,11,63154308.33,63.15430833
2017,12,20,12,61940653.07,61.94065307
2017,12,20,13,55112835.05,55.11283505
2017,12,20,14,41422208,41.422208
2017,12,20,15,21641672.72,21.64167272
2017,12,20,16,0,0
2017,12,20,17,0,0
2017,12,20,18,0,0
2017,12,20,19,0,0
2017,12,20,20,0,0
2017,12,20,21,0,0
2017,12,20,22,0,0
2017,12,20,23,0,0
2017,12,21,0,0,0
2017,12,21,1,0,0
2017,12,21,2,0,0
2017,12,21,3,0,0
2017,12,21,4,0,0
2017,12,21,5,0,0
2017,12,21,6,0,0
2017,12,21,7,33963.70707,0.033963707
2017,12,21,8,5117735.151,5.117735151
2017,12,21,9,14132663.21,14.13266321
2017,12,21,10,20851438.83,20.85143883
2017,12,21,11,35250498.11,35.25049811
2017,12,21,12,36995081.2,36.9950812
2017,12,21,13,41962143.11,41.96214311
2017,12,21,14,38358113.87,38.35811387
2017,12,21,15,20119264.96,20.11926496
2017,12,21,16,0,0
2017,12,21,17,0,0
2017,12,21,18,0,0
2017,12,21,19,0,0
2017,12,21,20,0,0
2017,12,21,21,0,0
2017,12,21,22,0,0
2017,12,21,23,0,0
2017,12,22,0,0,0
2017,12,22,1,0,0
2017,12,22,2,0,0
2017,12,22,3,0,0
2017,12,22,4,0,0
2017,12,22,5,0,0
2017,12,22,6,0,0
2017,12,22,7,133534.7784,0.133534778
2017,12,22,8,9547932.936,9.547932936
2017,12,22,9,18137968.14,18.13796814
2017,12,22,10,4865054.786,4.865054786
2017,12,22,11,8606890.742,8.606890742
2017,12,22,12,6582713.594,6.582713594
2017,12,22,13,409828.9933,0.409828993
2017,12,22,14,118814.8155,0.118814816
2017,12,22,15,2172467.268,2.172467268
2017,12,22,16,0,0
2017,12,22,17,0,0
2017,12,22,18,0,0
2017,12,22,19,0,0
2017,12,22,20,0,0
2017,12,22,21,0,0
2017,12,22,22,0,0
2017,12,22,23,0,0
2017,12,23,0,0,0
2017,12,23,1,0,0
2017,12,23,2,0,0
2017,12,23,3,0,0
2017,12,23,4,0,0
2017,12,23,5,0,0
