date,tmp,month,hour,dayofweek,poten_2,poten_7
2015-01-08 00:00:00,4.104,1,0,3,44.65142857142928,6.991428571429424
2015-01-08 01:00:00,3.889,1,1,3,90.52653061224464,88.32653061224482
2015-01-08 02:00:00,3.64,1,2,3,103.24408163265298,0.0
2015-01-08 03:00:00,3.446,1,3,3,171.55081632653082,0.0
2015-01-08 04:00:00,3.534,1,4,3,360.4759183673468,0.0
2015-01-08 05:00:00,3.866,1,5,3,869.2255102040808,0.0
2015-01-08 06:00:00,4.294,1,6,3,1359.6853061224488,0.0
2015-01-08 07:00:00,4.695,1,7,3,1351.6530612244896,0.0
2015-01-08 08:00:00,5.022,1,8,3,1115.5030612244896,0.0
2015-01-08 09:00:00,5.322,1,9,3,1034.7295918367336,0.0
2015-01-08 10:00:00,5.622,1,10,3,1026.8653061224486,0.0
2015-01-08 11:00:00,5.806,1,11,3,1009.0934693877552,0.0
2015-01-08 12:00:00,5.894,1,12,3,1079.278367346939,0.0
2015-01-08 13:00:00,5.836,1,13,3,1040.029591836735,0.0
2015-01-08 14:00:00,5.682,1,14,3,942.1097959183672,0.0
2015-01-08 15:00:00,5.502,1,15,3,883.3495918367353,0.0
2015-01-08 16:00:00,5.327,1,16,3,773.1702040816326,0.0
2015-01-08 17:00:00,5.157,1,17,3,600.614693877551,0.0
2015-01-08 18:00:00,4.968,1,18,3,578.1216326530612,0.0
2015-01-08 19:00:00,4.725,1,19,3,533.0873469387748,0.0
2015-01-08 20:00:00,4.482,1,20,3,471.4230612244896,16.063061224489957
2015-01-08 21:00:00,4.274,1,21,3,362.61530612244906,1.2653061224491466
2015-01-08 22:00:00,4.064,1,22,3,258.14224489795924,60.10224489795928
2015-01-08 23:00:00,3.954,1,23,3,182.85510204081584,38.35510204081584
2015-01-09 00:00:00,3.921,1,0,4,160.25142857142964,0.0
2015-01-09 01:00:00,3.975,1,1,4,157.88653061224477,0.0
2015-01-09 02:00:00,4.033,1,2,4,173.474081632653,0.0
2015-01-09 03:00:00,4.096,1,3,4,244.0908163265308,22.980816326530658
2015-01-09 04:00:00,4.046,1,4,4,424.56591836734697,38.60591836734693
2015-01-09 05:00:00,3.853,1,5,4,943.8055102040807,275.8055102040812
2015-01-09 06:00:00,3.444,1,6,4,1429.9653061224485,336.1853061224488
2015-01-09 07:00:00,3.31,1,7,4,1384.5530612244902,377.03306122448976
2015-01-09 08:00:00,4.045,1,8,4,1100.6130612244892,330.0830612244895
2015-01-09 09:00:00,5.117,1,9,4,953.0295918367336,376.0095918367342
2015-01-09 10:00:00,5.884,1,10,4,875.6053061224484,362.3653061224486
2015-01-09 11:00:00,5.683,1,11,4,797.7634693877553,356.09346938775525
2015-01-09 12:00:00,5.459,1,12,4,883.158367346939,375.9383673469388
2015-01-09 13:00:00,5.389,1,13,4,832.149591836735,353.2195918367347
2015-01-09 14:00:00,5.532,1,14,4,754.2797959183672,360.1997959183673
2015-01-09 15:00:00,5.621,1,15,4,739.1895918367345,400.669591836735
2015-01-09 16:00:00,5.874,1,16,4,692.2102040816326,384.8402040816327
2015-01-09 17:00:00,5.869,1,17,4,583.7446938775511,397.0246938775508
2015-01-09 18:00:00,5.72,1,18,4,605.5816326530612,356.6716326530613
2015-01-09 19:00:00,5.466,1,19,4,554.8173469387752,235.8573469387752
2015-01-09 20:00:00,5.171,1,20,4,476.19306122449007,290.87306122448945
2015-01-09 21:00:00,4.917,1,21,4,393.675306122449,236.4553061224492
