date,tmp,month,hour,dayofweek,poten_2,poten_7
2015-01-08 00:00:00,-13.9,1,0,3,148.79999999999995,109.79999999999995
2015-01-08 01:00:00,-14.2,1,1,3,152.46326530612237,92.06326530612228
2015-01-08 02:00:00,-14.8,1,2,3,150.11224489795904,75.31224489795909
2015-01-08 03:00:00,-15.6,1,3,3,156.9183673469388,68.21836734693898
2015-01-08 04:00:00,-16.0,1,4,3,177.41224489795923,54.81224489795932
2015-01-08 05:00:00,-17.0,1,5,3,214.7551020408164,28.15510204081625
2015-01-08 06:00:00,-17.8,1,6,3,297.3163265306123,0.0
2015-01-08 07:00:00,-18.1,1,7,3,325.0448979591836,0.0
2015-01-08 08:00:00,-19.0,1,8,3,288.8510204081631,0.0
2015-01-08 09:00:00,-19.7,1,9,3,263.51020408163254,0.0
2015-01-08 10:00:00,-20.4,1,10,3,269.57755102040846,0.0
2015-01-08 11:00:00,-20.8,1,11,3,269.6918367346941,5.491836734694061
2015-01-08 12:00:00,-20.9,1,12,3,270.4632653061224,16.563265306122503
2015-01-08 13:00:00,-18.0,1,13,3,269.51836734693893,10.51836734693893
2015-01-08 14:00:00,-13.5,1,14,3,253.71836734693892,2.818367346938885
2015-01-08 15:00:00,-11.6,1,15,3,241.3591836734695,0.0
2015-01-08 16:00:00,-9.7,1,16,3,239.7734693877549,15.073469387754812
2015-01-08 17:00:00,-8.4,1,17,3,265.20204081632664,29.30204081632678
2015-01-08 18:00:00,-7.4,1,18,3,273.51428571428573,20.61428571428587
2015-01-08 19:00:00,-7.1,1,19,3,290.7877551020408,25.887755102040728
2015-01-08 20:00:00,-7.4,1,20,3,288.6306122448982,25.23061224489811
2015-01-08 21:00:00,-8.5,1,21,3,272.3551020408163,33.255102040816155
2015-01-08 22:00:00,-9.2,1,22,3,235.8816326530614,30.681632653061342
2015-01-08 23:00:00,-9.3,1,23,3,213.9061224489797,23.30612244897975
2015-01-09 00:00:00,-9.4,1,0,4,188.70000000000005,8.400000000000091
2015-01-09 01:00:00,-9.6,1,1,4,185.86326530612223,8.663265306122412
2015-01-09 02:00:00,-10.4,1,2,4,186.412244897959,11.112244897959044
2015-01-09 03:00:00,-10.9,1,3,4,188.01836734693893,0.0
2015-01-09 04:00:00,-10.3,1,4,4,197.0122448979592,0.0
2015-01-09 05:00:00,-10.1,1,5,4,234.0551020408164,0.0
2015-01-09 06:00:00,-10.0,1,6,4,316.61632653061224,1.3163265306122869
2015-01-09 07:00:00,-9.3,1,7,4,339.3448979591837,15.244897959183618
2015-01-09 08:00:00,-8.1,1,8,4,296.25102040816296,37.55102040816314
2015-01-09 09:00:00,-8.2,1,9,4,258.3102040816325,49.71020408163258
2015-01-09 10:00:00,-8.4,1,10,4,253.7775510204085,66.37755102040842
2015-01-09 11:00:00,-8.3,1,11,4,235.591836734694,72.29183673469402
2015-01-09 12:00:00,-8.2,1,12,4,232.4632653061224,66.96326530612237
2015-01-09 13:00:00,-7.9,1,13,4,227.11836734693884,62.01836734693893
2015-01-09 14:00:00,-7.3,1,14,4,241.71836734693892,51.318367346938885
2015-01-09 15:00:00,-6.2,1,15,4,256.15918367346944,47.9591836734694
2015-01-09 16:00:00,-4.3,1,16,4,285.6734693877547,65.97346938775468
2015-01-09 17:00:00,-3.3,1,17,4,349.10204081632673,65.70204081632664
2015-01-09 18:00:00,-2.3,1,18,4,362.3142857142857,46.31428571428569
2015-01-09 19:00:00,-2.4,1,19,4,367.98775510204086,43.98775510204087
2015-01-09 20:00:00,-2.7,1,20,4,365.8306122448983,45.73061224489811
2015-01-09 21:00:00,-3.6,1,21,4,388.65510204081625,51.05510204081611
