date,tmp,month,hour,dayofweek,poten_2,poten_7
2015-01-08 00:00:00,-17.0,1,0,3,160.53571428571445,94.93571428571454
2015-01-08 01:00:00,-17.3,1,1,3,166.94642857142867,79.94642857142867
2015-01-08 02:00:00,-17.4,1,2,3,174.58928571428578,70.18928571428569
2015-01-08 03:00:00,-17.4,1,3,3,182.8535714285715,65.05357142857144
2015-01-08 04:00:00,-17.3,1,4,3,203.5107142857144,63.610714285714494
2015-01-08 05:00:00,-17.5,1,5,3,249.2821428571428,56.0821428571428
2015-01-08 06:00:00,-17.7,1,6,3,335.0607142857143,32.560714285714425
2015-01-08 07:00:00,-17.3,1,7,3,382.40714285714273,3.007142857142867
2015-01-08 08:00:00,-17.1,1,8,3,363.2821428571429,0.0
2015-01-08 09:00:00,-16.9,1,9,3,327.3392857142858,0.0
2015-01-08 10:00:00,-17.2,1,10,3,311.21428571428555,6.414285714285597
2015-01-08 11:00:00,-17.1,1,11,3,287.2750000000001,16.075000000000045
2015-01-08 12:00:00,-16.4,1,12,3,258.2821428571426,21.682142857142708
2015-01-08 13:00:00,-16.2,1,13,3,256.55714285714294,16.757142857142753
2015-01-08 14:00:00,-15.3,1,14,3,261.95000000000005,1.150000000000091
2015-01-08 15:00:00,-14.0,1,15,3,272.8392857142858,0.4392857142856883
2015-01-08 16:00:00,-12.5,1,16,3,283.3142857142857,22.614285714285643
2015-01-08 17:00:00,-11.2,1,17,3,304.0714285714282,53.17142857142835
2015-01-08 18:00:00,-10.0,1,18,3,308.2178571428572,33.817857142857065
2015-01-08 19:00:00,-9.7,1,19,3,292.35714285714266,34.35714285714266
2015-01-08 20:00:00,-10.0,1,20,3,277.01785714285734,32.4178571428572
2015-01-08 21:00:00,-10.3,1,21,3,245.6964285714282,35.096428571428305
2015-01-08 22:00:00,-11.0,1,22,3,192.23928571428544,29.0392857142856
2015-01-08 23:00:00,-11.3,1,23,3,172.91428571428594,28.8142857142858
2015-01-09 00:00:00,-11.3,1,0,4,154.43571428571454,24.735714285714494
2015-01-09 01:00:00,-11.2,1,1,4,160.84642857142853,28.44642857142867
2015-01-09 02:00:00,-11.0,1,2,4,166.7892857142856,30.78928571428571
2015-01-09 03:00:00,-11.0,1,3,4,180.15357142857147,31.953571428571426
