Demand,Normalized_net,Temprature
366.8,0.572415115,-6.6
345.3,0.538862975,-7.7
332.4,0.518731691,-8.5
334.7,0.52232099,-9.3
327.3,0.510772811,-9.9
330.0,0.514986336,-10.9
345.2,0.538706918,-12.0
373.4,0.582714842,-12.7
399.8,0.623913749,-13.2
415.7691146,0.648834584,-13.5
402.0569612,0.627435882,-14.0
402.9159399,0.628776374,-13.8
404.7606292,0.631655131,-14.5
393.2566415,0.613702415,-15.5
369.2109925,0.576177625,-14.4
361.0887975,0.563502414,-12.2
359.6,0.56117905,-10.6
384.6751261,0.600310405,-9.4
415.7,0.648726727,-8.3
425.2,0.663552091,-7.2
423.8,0.6613673,-6.1
411.6,0.642328412,-5.6
397.0,0.619544168,-5.6
372.2,0.580842164,-5.9
350.6,0.547133968,-5.7
333.8,0.520916481,-5.2
302.8,0.472538977,-5.4
299.3,0.467077001,-5.6
305.5,0.476752502,-5.3
305.1,0.476128276,-5.1
309.3,0.482682647,-4.9
318.7,0.497351955,-5.2
327.4009317,0.510930322,-4.8
347.0128283,0.541535954,-4.0
368.2273838,0.57464264,-3.8
371.165976,0.579228503,-3.6
352.1405303,0.549538065,-5.2
359.8153426,0.561515106,-5.0
364.9507516,0.569529243,-3.9
365.4026421,0.570234448,-3.2
379.6226375,0.59242567,-2.0
402.526624,0.628168822,-0.7
428.6,0.668858011,-0.2
421.6,0.657934058,-0.1
406.0,0.633589249,0.1
386.5,0.603158239,0.3
361.7,0.564456235,1.0
347.8,0.542764387,1.2
297.0,0.463487702,1.0
275.3,0.429623449,1.1
272.8,0.425722038,1.6
271.8,0.424161473,1.3
270.2,0.421664569,0.9
271.4,0.423537247,0.9
284.0,0.443200362,0.8
305.9,0.477376728,-0.3
327.3,0.510772811,-0.5
340.5923881,0.531516442,-0.8
337.5427767,0.526757326,0.0
355.4232496,0.55466096,0.1
349.5437383,0.545485603,0.2
352.2700831,0.54974024,0.5
354.2858375,0.552885955,0.8
354.9821881,0.553972655,1.7
355.923172,0.555441122,2.3
374.4,0.584275406,3.0
410.7,0.640923903,2.9
419.0,0.65387659,2.7
410.6,0.640767847,2.5
396.1,0.618139659,2.2
372.2,0.580842164,1.9
334.6,0.522164933,1.4
304.1,0.474567711,0.8
287.4,0.448506282,0.2
281.9,0.439923176,-0.1
275.7,0.430247675,-0.5
271.6,0.42384936,-0.5
276.7,0.43180824,-0.2
305.4,0.476596445,-0.5
349.7,0.545729459,-0.8
363.2472385,0.566870801,-1.1
344.1227557,0.537025809,-1.4
321.452605,0.501647573,-1.6
307.4346737,0.479771685,-1.8
299.7806097,0.467827023,-2.1
333.2392492,0.520041394,-2.6
321.9683432,0.502452416,-2.4
343.4328566,0.535949177,-1.9
344.1675159,0.53709566,-1.0
372.8333154,0.581830494,-0.3
413.3,0.644981371,0.4
426.2,0.665112655,0.6
419.4,0.654500816,0.4
406.8,0.634837701,0.5
384.8,0.600505279,-0.5
347.9,0.542920443,-1.8
314.7,0.491109697,-2.6
295.4,0.460990799,-2.6
291.1,0.454280371,-3.5
288.2,0.449754733,-4.4
294.3,0.459274178,-5.2
303.0,0.47285109,-5.9
328.0,0.511865206,-6.4
374.0,0.583651181,-7.0
385.0139291,0.600839129,-7.8
363.6647975,0.567522429,-8.3
340.8830033,0.531969966,-9.4
327.4470183,0.511002243,-9.8
318.2100423,0.496587344,-10.8
304.8338349,0.475712908,-11.3
313.9700882,0.489970622,-9.1
320.0083918,0.499393785,-6.9
340.5975914,0.531524562,-5.8
372.8095308,0.581793376,-5.1
416.7,0.650287291,-4.0
429.2,0.669794349,-3.0
420.8,0.656685606,-2.3
406.5,0.634369532,-2.0
379.9,0.592858512,-3.3
343.0,0.535273676,-4.5
307.1,0.479249405,-5.4
287.6,0.448818394,-5.7
284.0,0.443200362,-5.8
291.1,0.454280371,-5.6
284.5,0.443980644,-5.5
289.7,0.45209558,-5.4
315.2,0.491889979,-5.4
354.3,0.552908057,-6.1
370.1897206,0.577704993,-6.2
363.9199039,0.567920539,-6.4
342.190998,0.534011176,-6.8
332.8377447,0.51941482,-7.1
310.3978442,0.484395904,-6.9
316.4579429,0.49385308,-6.9
308.6881087,0.481727751,-6.3
318.4367559,0.496941146,-5.0
336.9369022,0.52581182,-3.2
362.393107,0.565537874,-1.7
406.0,0.633589249,-1.0
423.6,0.661055187,-0.4
417.9,0.652159969,0.6
408.8,0.63795883,0.8
385.3,0.601285561,0.0
352.0,0.549318758,-1.4
320.9,0.500785197,-2.3
302.8,0.472538977,-2.9
300.0,0.468169396,-3.7
301.9,0.471134469,-4.6
306.7,0.478625179,-4.8
314.3,0.490485471,-6.0
331.1,0.516702957,-7.6
372.3,0.580998221,-8.7
386.2992755,0.602844995,-9.9
361.2099478,0.563691477,-10.5
333.8497303,0.520994089,-11.2
311.401158,0.48596164,-11.6
300.0406947,0.468232903,-11.7
291.6863081,0.455195342,-11.6
287.939006,0.449347435,-9.8
291.6011794,0.455062494,-5.0
308.5936186,0.481580294,-3.3
345.6088633,0.539344976,-2.2
389.7,0.608152046,-0.9
403.7,0.629999951,0.5
397.1,0.619700224,1.3
386.0,0.602377956,1.3
368.7,0.575380188,0.3
342.8,0.534961563,-0.7
314.5,0.490797584,-0.6
290.9,0.453968258,-0.5
283.3,0.442107966,0.0
278.7,0.434929369,-0.1
278.4,0.4344612,-0.4
275.1,0.429311336,0.0
283.2,0.44195191,0.1
294.0,0.458806008,-0.3
313.6,0.489393075,-0.3
325.328638,0.507696373,-1.1
344.980836,0.538364899,-1.2
363.4708863,0.567219818,-1.0
369.2628875,0.57625861,-0.9
380.796427,0.594257444,-1.0
372.6705001,0.58157641,-1.1
371.4286076,0.579638356,-0.7
374.6744825,0.584703754,-0.3
389.3,0.60752782,0.0
415.5,0.648414614,0.1
418.2,0.652628138,0.5
403.5,0.629687838,0.9
386.0,0.602377956,0.8
355.5,0.554780734,0.7
344.6,0.53777058,0.3
304.7,0.47550405,-0.4
284.1,0.443356418,-1.3
273.6,0.426970489,-2.1
259.0,0.404186245,-2.3
265.5,0.414329916,-1.9
263.2,0.410740617,-1.3
276.6,0.431652183,-1.0
291.0,0.454124314,-0.8
306.6,0.478469123,-0.4
312.5568075,0.487765106,-0.3
322.4,0.503126044,-0.2
325.8501394,0.50851021,-0.1
323.8832468,0.505440747,0.2
311.4946022,0.486107466,0.4
305.4866905,0.476731731,0.5
309.7232154,0.483343102,1.4
321.8790801,0.502313115,1.3
329.4372726,0.514108163,1.2
386.0,0.602377956,0.7
396.2,0.618295716,0.6
403.0,0.628907555,0.6
395.3,0.616891208,0.0
361.3,0.563832009,-1.1
340.9,0.53199649,-1.8
314.8,0.491265753,-3.0
297.8,0.464736154,-4.3
292.1,0.455840935,-6.1
301.0,0.469729961,-7.2
305.8,0.477220671,-8.0
306.1,0.477688841,-8.6
326.6,0.509680416,-8.6
359.5,0.561022993,-8.9
377.3843201,0.588932631,-9.3
365.9882958,0.571148398,-9.5
354.0333668,0.552491958,-9.8
352.4563829,0.550030973,-9.9
400.7020969,0.625321529,-10.2
406.2065435,0.633911574,-10.4
407.8169029,0.636424644,-10.1
408.4535384,0.637418155,-9.7
411.5208335,0.642204867,-8.9
421.0993975,0.657152835,-7.2
468.0,0.730344258,-6.5
474.8,0.740956098,-5.8
450.6,0.703190433,-5.8
427.2,0.66667322,-7.0
399.3,0.623133466,-8.1
362.3,0.565392574,-8.6
332.7,0.51919986,-8.9
316.2,0.493450544,-8.8
306.8,0.478781236,-8.4
302.8,0.472538977,-8.5
305.8,0.477220671,-8.6
298.2,0.46536038,-8.8
321.9,0.502345762,-8.8
333.4,0.520292256,-9.0
337.7163827,0.52702825,-9.4
352.0837168,0.549449404,-9.8
362.8215056,0.566206417,-10.1
361.1696408,0.563628575,-10.1
362.9354008,0.566384158,-10.1
400.0605074,0.624320287,-10.2
391.6592985,0.611209658,-10.4
395.5026639,0.617207478,-10.5
381.8014322,0.59582582,-10.2
416.8108135,0.650460223,-9.6
472.6,0.737522855,-8.8
485.1,0.757029914,-8.1
471.2,0.735338065,-8.0
456.0,0.711617482,-8.3
422.7,0.659650679,-9.1
388.6,0.606435424,-9.6
360.4,0.562427501,-10.2
338.8,0.528719305,-10.7
334.2,0.521540707,-11.0
332.9,0.519511973,-11.2
333.5,0.520448312,-11.2
342.7,0.534805507,-11.1
369.3,0.576316527,-10.8
407.7,0.636242209,-10.8
429.7,0.670574632,-11.4
427.2962223,0.666823381,-11.4
424.7400473,0.662834305,-11.5
418.2175644,0.652655549,-10.7
393.3712477,0.613881265,-10.0
388.7535081,0.606674984,-9.6
341.8508744,0.533480391,-9.6
358.4576428,0.559396327,-9.2
369.138219,0.576064057,-8.6
406.1735129,0.633860028,-6.8
434.0,0.67728506,-5.5
435.3,0.679313794,-4.4
474.6,0.740643985,-3.8
461.9,0.720824814,-3.4
428.1,0.668077728,-3.9
389.7,0.608152046,-5.3
362.5,0.565704687,-6.9
342.3,0.534181281,-7.8
333.0,0.51966803,-9.5
334.0,0.521228594,-9.0
338.2,0.527782966,-10.1
345.3,0.538862975,-11.1
374.6,0.584587519,-13.0
426.1,0.664956599,-15.2
441.3484611,0.688752808,-16.8
411.3959166,0.642009926,-17.3
382.2619541,0.596544494,-18.6
353.7036456,0.551977407,-19.4
329.3657628,0.513996568,-19.9
328.5656024,0.512747866,-20.3
322.7678176,0.503700048,-17.2
333.2540605,0.520064508,-12.2
354.4452925,0.553134795,-9.3
393.3070611,0.613781098,-6.5
442.0,0.689769577,-4.7
458.1,0.714894668,-3.2
451.4,0.704438885,-2.3
435.9,0.680250133,-1.0
397.1,0.619700224,-0.6
352.5,0.55009904,-0.9
327.9,0.51170915,-1.3
302.7,0.472382921,-1.8
286.3,0.44678966,-2.0
298.4,0.465672493,-1.9
298.0,0.465048267,-2.2
298.2,0.46536038,-1.6
310.3,0.484243212,-2.1
343.6,0.536210015,-2.1
363.6887494,0.567559807,-2.0
368.831619,0.575585588,-2.0
365.0192957,0.569636211,-2.0
346.7861116,0.541182148,-2.0
341.8262274,0.533441928,-2.2
334.9832124,0.522762961,-2.5
335.7547132,0.523966938,-2.7
350.0662839,0.546301069,-2.5
363.9953211,0.568038232,-2.2
373.9504828,0.583573906,-1.4
418.7,0.653408421,-0.3
440.9,0.688052956,0.2
433.0,0.675724495,0.3
423.3,0.660587018,-0.6
409.6,0.639207282,-1.6
381.7,0.595667528,-3.0
361.5,0.564144122,-4.9
343.2,0.535585789,-6.6
329.9,0.514830279,-7.9
334.6,0.522164933,-9.0
332.8,0.519355917,-10.1
337.7,0.527002684,-11.1
346.4,0.540579596,-12.1
371.4,0.579593712,-13.2
391.6545074,0.611202181,-14.2
395.2846762,0.616867294,-14.6
389.9573174,0.608553606,-14.8
379.0860431,0.59158828,-15.1
363.2593175,0.566889651,-15.1
351.7423723,0.548916713,-14.5
343.4303288,0.535945232,-14.2
345.4018823,0.539021969,-13.4
359.078284,0.560364878,-11.9
392.3189995,0.612239164,-10.4
443.4,0.691954367,-9.0
