Demand,Normalized_net,Temprature
1492.9,0.618940951,0.3
1408.3,0.583866663,1.0
1319.4,0.54700964,1.2
1229.6,0.509779485,1.0
1176.0,0.487557478,1.1
1144.6,0.474539361,1.6
1133.5,0.469937416,1.3
1134.5,0.470352006,0.9
1154.9,0.478809635,0.9
1214.9,0.503685017,0.8
1310.8,0.543444168,-0.3
1389.3,0.575989459,-0.5
1435.583648,0.595178182,-0.8
1484.55093,0.615479513,0.0
1429.210552,0.592535963,0.1
1472.125299,0.610327974,0.2
1462.231299,0.606226024,0.5
1461.578233,0.605955269,0.8
1428.270798,0.59214635,1.7
1483.17171,0.614907702,2.3
1576.479247,0.653592045,3.0
1690.8,0.700988251,2.9
1688.2,0.699910318,2.7
1653.7,0.685606974,2.5
1589.9,0.659156151,2.2
1489.7,0.617614264,1.9
1376.4,0.570641252,1.4
1282.7,0.531794198,0.8
1223.1,0.507084652,0.2
1191.2,0.493859241,-0.1
1175.7,0.487433101,-0.5
1181.7,0.489920639,-0.5
1214.9,0.503685017,-0.2
1306.8,0.54178581,-0.5
1486.3,0.616204659,-0.8
1569.3,0.650615604,-1.1
1534.079559,0.636013572,-1.4
1458.678349,0.604753007,-1.6
1460.961892,0.605699741,-1.8
1387.358944,0.575184717,-2.1
1364.626394,0.565760036,-2.6
1363.041317,0.56510288,-2.4
1386.131538,0.574675847,-1.9
1440.157366,0.597074399,-1.0
1550.942425,0.643004742,-0.3
1705.4,0.707041261,0.4
1731.8,0.717986429,0.6
1703.7,0.706336458,0.4
1650.3,0.684197369,0.5
1568.6,0.650325391,-0.5
1450.4,0.601320889,-1.8
1351.6,0.560359428,-2.6
1291.8,0.535566964,-2.6
1271.0,0.526943499,-3.5
1264.0,0.524041371,-4.4
1268.4,0.525865565,-5.2
1309.8,0.543029579,-5.9
1400.5,0.580632864,-6.4
1579.2,0.654720042,-7.0
1658.0,0.687389709,-7.8
1583.142971,0.656354757,-8.3
1540.558941,0.638699857,-9.4
1506.186258,0.624449297,-9.8
1481.128753,0.614060714,-10.8
1475.991601,0.611930903,-11.3
1500.969491,0.622286479,-9.1
1463.470387,0.606739737,-6.9
1503.670354,0.623406229,-5.8
1606.079952,0.665864193,-5.1
1743.9,0.723002964,-4.0
1753.5,0.726983025,-3.0
1725.0,0.715167219,-2.3
1678.8,0.696013175,-2.0
1583.7,0.656585695,-3.3
1467.1,0.608244537,-4.5
1366.8,0.566661191,-5.4
1307.9,0.542241858,-5.7
1275.5,0.528809152,-5.8
1258.5,0.521761127,-5.6
1260.4,0.522548848,-5.5
1289.1,0.534447572,-5.4
1372.7,0.56910727,-5.4
1542.4,0.639463141,-6.1
1628.1,0.674993478,-6.2
1575.305917,0.653105595,-6.4
1553.458955,0.64404807,-6.8
1555.272228,0.644799834,-7.1
1549.537297,0.642422191,-6.9
1513.176002,0.627347173,-6.9
1500.831223,0.622229155,-6.3
1504.310074,0.62367145,-5.0
1522.434459,0.631185633,-3.2
1582.00887,0.65588457,-1.7
1719.5,0.712886975,-1.0
1732.5,0.718276641,-0.4
1698.6,0.704222051,0.6
1647.8,0.683160895,0.8
1556.8,0.645433233,0.0
1443.9,0.598626056,-1.4
1343.7,0.557084169,-2.3
1281.9,0.531462526,-2.9
1254.8,0.520227146,-3.7
1249.0,0.517822525,-4.6
1257.3,0.52126362,-4.8
1279.5,0.530467511,-6.0
1364.2,0.565583258,-7.6
1534.1,0.636022047,-8.7
1613.6,0.668981927,-9.9
1553.107667,0.643902429,-10.5
1505.369148,0.624110531,-11.2
1470.105989,0.609490789,-11.6
1434.435293,0.594702086,-11.7
1436.798065,0.595681667,-11.6
1460.412843,0.605472111,-9.8
1450.635771,0.601418638,-5.0
1430.626981,0.593123199,-3.3
1525.502083,0.632457439,-2.2
1649.1,0.683699861,-0.9
1655.7,0.686436153,0.5
1622.7,0.672754693,1.3
1576.5,0.653600649,1.3
1505.4,0.624123322,0.3
1411.4,0.585151891,-0.7
1322.8,0.548419245,-0.6
1263.3,0.523751158,-0.5
1215.1,0.503767935,0.0
1191.2,0.493859241,-0.1
1187.8,0.492449636,-0.4
1191.0,0.493776323,0.0
1224.1,0.507499242,0.1
1285.9,0.533120885,-0.3
1354.003482,0.561355887,-0.3
1384.18857,0.573870313,-1.1
1471.901086,0.610235018,-1.2
1474.807945,0.611440172,-1.0
1416.019695,0.587067169,-0.9
1448.196386,0.600407294,-1.0
1360.029156,0.563854069,-1.1
1334.003014,0.553063899,-0.7
1368.184426,0.56723516,-0.3
1450.312815,0.601284743,0.0
1583.2,0.6563784,0.1
1589.5,0.658990315,0.5
1551.4,0.643194448,0.9
1505.3,0.624081863,0.8
1435.3,0.595060585,0.7
1352.5,0.560732558,0.3
1262.9,0.523585322,-0.4
1203.2,0.498834317,-1.3
1158.3,0.48021924,-2.1
1133.8,0.470061793,-2.3
1124.1,0.466040273,-1.9
1130.3,0.468610729,-1.3
1155.6,0.479099848,-1.0
1206.4,0.500161004,-0.8
1258.636114,0.521817559,-0.4
1320.347166,0.547402325,-0.3
1329.931935,0.551376071,-0.2
1287.694793,0.533864988,-0.1
1276.545382,0.529242557,0.2
1267.191097,0.525364367,0.4
1261.380267,0.522955256,0.5
1286.836588,0.533509185,1.4
1353.542605,0.561164812,1.3
1481.809822,0.614343078,1.2
1648.1,0.683285271,0.7
1670.8,0.692696457,0.6
1646.1,0.682456092,0.6
1596.6,0.661933902,0.0
1511.7,0.626735237,-1.1
1417.7,0.587763806,-1.8
1331.4,0.551984716,-3.0
1281.4,0.531255231,-4.3
1260.6,0.522631766,-6.1
1249.3,0.517946902,-7.2
1262.5,0.523419486,-8.0
1298.6,0.538386174,-8.6
1392.1,0.57715031,-8.6
1565.3,0.648957245,-8.9
1656.578442,0.686800346,-9.3
1602.909961,0.664549947,-9.5
1567.813203,0.649999193,-9.8
1543.675571,0.63999198,-9.9
1518.134034,0.629402722,-10.2
1493.794872,0.619311956,-10.4
1493.470853,0.619177621,-10.1
1522.200469,0.631088624,-9.7
1569.275138,0.650605296,-8.9
1673.609629,0.693861301,-7.2
1817.7,0.753599683,-6.5
1825.5,0.756833483,-5.8
1785.2,0.740125518,-5.8
1715.0,0.711021322,-7.0
1613.4,0.668899009,-8.1
1509.1,0.625657304,-8.6
1409.6,0.58440563,-8.9
1350.6,0.559944838,-8.8
1319.6,0.547092558,-8.4
1310.5,0.543319791,-8.5
1317.0,0.546014624,-8.6
1347.4,0.558618151,-8.8
1428.0,0.59203408,-8.8
1554.0,0.644272381,-9.0
1640.704735,0.680219271,-9.4
1630.130606,0.675835346,-9.8
1686.05041,0.69901912,-10.1
1698.946981,0.704365906,-10.1
1712.042048,0.709794985,-10.1
1711.586368,0.709606065,-10.2
1699.762565,0.704704038,-10.4
1681.731654,0.697228608,-10.5
1629.294042,0.675488515,-10.2
1728.602054,0.716660593,-9.6
1892.3,0.784528074,-8.8
1907.5,0.790829838,-8.1
1861.4,0.771717253,-8.0
1780.1,0.738011111,-8.3
1660.5,0.688426184,-9.1
1535.9,0.636768308,-9.6
1435.9,0.595309339,-10.2
1382.1,0.573004413,-10.7
1348.4,0.559032741,-11.0
1335.8,0.553808911,-11.2
1340.2,0.555633105,-11.2
1368.0,0.567158699,-11.1
1447.5,0.600118579,-10.8
1615.3,0.66968673,-10.8
1691.678656,0.701352533,-11.4
1653.040156,0.685333409,-11.4
1669.313868,0.692080322,-11.5
1653.58073,0.685557526,-10.7
1603.984512,0.664995445,-10.0
1567.493368,0.649866593,-9.6
1525.19094,0.632328442,-9.6
1533.406912,0.635734699,-9.2
1554.24573,0.644374259,-8.6
1623.698025,0.673168464,-6.8
1781.2,0.738467159,-5.5
1820.2,0.754636157,-4.4
1791.2,0.742613056,-3.8
1742.1,0.722256702,-3.4
1642.1,0.680797733,-3.9
1534.8,0.636312259,-5.3
1439.3,0.596718944,-6.9
1387.6,0.575284657,-7.8
1363.7,0.565375963,-9.5
1355.1,0.561810492,-9.0
1365.0,0.56591493,-10.1
1406.3,0.583037484,-11.1
1478.1,0.612805024,-13.0
1650.6,0.684321746,-15.2
1730.414437,0.717411989,-16.8
1668.508098,0.691746258,-17.3
1613.992847,0.669144797,-18.6
1559.595761,0.646592326,-19.4
1526.091807,0.632701932,-19.9
1498.092611,0.621093754,-20.3
1494.578079,0.619636665,-17.2
1502.210238,0.62280088,-12.2
1542.476208,0.639494736,-9.3
1649.155126,0.683722716,-6.5
1782.4,0.738964667,-4.7
1789.8,0.742032631,-3.2
1759.7,0.729553481,-2.3
1695.4,0.702895364,-1.0
1603.0,0.664587276,-0.6
1498.5,0.621262653,-0.9
1411.4,0.585151891,-1.3
1355.3,0.56189341,-1.8
1316.4,0.545765871,-2.0
1295.7,0.537183864,-1.9
1281.7,0.531379608,-2.2
1303.1,0.540251828,-1.6
1366.4,0.566495355,-2.1
1515.2,0.628186301,-2.1
1583.569548,0.656531611,-2.0
1548.09802,0.641825481,-2.0
1544.615056,0.64038148,-2.0
1505.300828,0.624082207,-2.0
1488.735768,0.617214504,-2.2
1480.930972,0.613978716,-2.5
1526.916379,0.633043791,-2.7
1499.110856,0.621515908,-2.5
1516.282563,0.628635121,-2.2
1595.078712,0.661303192,-1.4
1739.2,0.721054392,-0.3
1768.0,0.732994575,0.2
