date,month,hour,dayofweek,tmpc,mw2day,mw7day
2017-01-12 17:00:00,1,17,3,1.94,4946.8,5507.32
2017-01-12 18:00:00,1,18,3,1.701,4587.65,5166.4
2017-01-12 19:00:00,1,19,3,1.446,4241.29,4841.65
2017-01-12 20:00:00,1,20,3,1.181,3928.58,4542.79
2017-01-12 21:00:00,1,21,3,1.031,3567.34,4212.19
2017-01-12 22:00:00,1,22,3,0.909,3252.11,3877.38
2017-01-12 23:00:00,1,23,3,0.745,3104.92,3644.96
2017-01-13 00:00:00,1,0,4,0.644,2923.3,3534.8
2017-01-13 01:00:00,1,1,4,0.532,2832.65,3479.42
2017-01-13 02:00:00,1,2,4,0.478,2888.57,3481.6
2017-01-13 03:00:00,1,3,4,0.424,2983.06,3547.66
2017-01-13 04:00:00,1,4,4,0.349,3174.25,3776.93
2017-01-13 05:00:00,1,5,4,0.295,3811.29,4398.46
2017-01-13 06:00:00,1,6,4,0.233,4459.38,5107.79
2017-01-13 07:00:00,1,7,4,0.116,4725.24,5346.3
2017-01-13 08:00:00,1,8,4,0.455,4785.09,5293.65
2017-01-13 09:00:00,1,9,4,0.952,4929.6,5300.92
2017-01-13 10:00:00,1,10,4,1.386,4925.42,5167.27
2017-01-13 11:00:00,1,11,4,1.691,4836.75,4897.24
2017-01-13 12:00:00,1,12,4,1.796,4753.23,4756.96
2017-01-13 13:00:00,1,13,4,1.43,4612.01,4642.33
2017-01-13 14:00:00,1,14,4,0.378,4462.95,4624.58
2017-01-13 15:00:00,1,15,4,-0.261,4647.4,4944.3
2017-01-13 16:00:00,1,16,4,-0.318,5035.49,5306.65
2017-01-13 17:00:00,1,17,4,-0.333,4802.05,5136.18
2017-01-13 18:00:00,1,18,4,-0.471,4491.23,4731.36
2017-01-13 19:00:00,1,19,4,-0.683,4144.85,4384.81
2017-01-13 20:00:00,1,20,4,-0.722,3934.39,4092.42
2017-01-13 21:00:00,1,21,4,-0.704,3607.08,3764.51
2017-01-13 22:00:00,1,22,4,-0.806,3303.64,3442.76
2017-01-13 23:00:00,1,23,4,-0.88,3102.37,3232.6
2017-01-14 00:00:00,1,0,5,-0.786,3062.91,3080.84
2017-01-14 01:00:00,1,1,5,-0.562,2980.25,2997.29
2017-01-14 02:00:00,1,2,5,-0.198,3005.93,2977.14
2017-01-14 03:00:00,1,3,5,0.154,3056.07,3021.87
2017-01-14 04:00:00,1,4,5,0.282,3283.99,3087.61
2017-01-14 05:00:00,1,5,5,0.353,3802.76,3263.08
2017-01-14 06:00:00,1,6,5,0.336,4554.25,3567.91
2017-01-14 07:00:00,1,7,5,0.36,4794.23,3911.99
2017-01-14 08:00:00,1,8,5,0.724,4725.84,4138.19
2017-01-14 09:00:00,1,9,5,1.274,4733.34,4225.76
2017-01-14 10:00:00,1,10,5,1.769,4620.7,4207.87
2017-01-14 11:00:00,1,11,5,2.092,4551.8,4154.4
2017-01-14 12:00:00,1,12,5,2.16,4526.78,4073.16
2017-01-14 13:00:00,1,13,5,1.847,4482.59,4050.76
2017-01-14 14:00:00,1,14,5,1.125,4431.44,4110.37
2017-01-14 15:00:00,1,15,5,0.594,4667.73,4382.37
2017-01-14 16:00:00,1,16,5,0.447,5098.86,4739.13
2017-01-14 17:00:00,1,17,5,0.451,4947.82,4633.78
2017-01-14 18:00:00,1,18,5,0.524,4591.93,4260.34
2017-01-14 19:00:00,1,19,5,0.57,4312.43,3983.45
2017-01-14 20:00:00,1,20,5,0.524,4053.21,3764.17
2017-01-14 21:00:00,1,21,5,0.53,3703.13,3541.83
2017-01-14 22:00:00,1,22,5,0.496,3388.71,3340.42
2017-01-14 23:00:00,1,23,5,0.396,3179.09,3153.27
2017-01-15 00:00:00,1,0,6,0.268,3094.08,2996.03
2017-01-15 01:00:00,1,1,6,0.005,3079.87,2935.39
2017-01-15 02:00:00,1,2,6,-0.343,3110.06,2930.43
2017-01-15 03:00:00,1,3,6,-0.673,3226.93,2942.62
2017-01-15 04:00:00,1,4,6,-1.005,3449.16,3007.92
2017-01-15 05:00:00,1,5,6,-1.229,4103.67,3155.65
2017-01-15 06:00:00,1,6,6,-1.529,4809.73,3398.2
2017-01-15 07:00:00,1,7,6,-1.605,5045.34,3699.22
2017-01-15 08:00:00,1,8,6,-1.034,4981.96,3928.97
2017-01-15 09:00:00,1,9,6,-0.206,5011.9,4082.74
2017-01-15 10:00:00,1,10,6,0.403,4889.82,4119.0
2017-01-15 11:00:00,1,11,6,0.801,4699.72,4100.79
2017-01-15 12:00:00,1,12,6,0.927,4593.67,4047.38
2017-01-15 13:00:00,1,13,6,0.407,4399.45,4019.72
2017-01-15 14:00:00,1,14,6,-0.928,4375.08,4047.61
2017-01-15 15:00:00,1,15,6,-1.806,4644.4,4357.08
2017-01-15 16:00:00,1,16,6,-2.054,5087.17,4800.08
2017-01-15 17:00:00,1,17,6,-2.244,4943.49,4695.09
2017-01-15 18:00:00,1,18,6,-2.43,4590.2,4369.52
2017-01-15 19:00:00,1,19,6,-2.597,4238.63,4054.09
2017-01-15 20:00:00,1,20,6,-2.783,3977.65,3774.54
2017-01-15 21:00:00,1,21,6,-2.922,3681.55,3469.48
2017-01-15 22:00:00,1,22,6,-2.964,3416.07,3183.52
2017-01-15 23:00:00,1,23,6,-2.966,3195.63,3016.02
2017-01-16 00:00:00,1,0,0,-2.886,3029.64,2930.2
2017-01-16 01:00:00,1,1,0,-2.747,2939.58,2873.64
2017-01-16 02:00:00,1,2,0,-2.679,2894.56,2889.13
2017-01-16 03:00:00,1,3,0,-2.741,2942.8,3005.35
2017-01-16 04:00:00,1,4,0,-2.935,2995.1,3249.22
2017-01-16 05:00:00,1,5,0,-3.12,3141.78,3942.47
2017-01-16 06:00:00,1,6,0,-3.279,3474.47,4666.15
2017-01-16 07:00:00,1,7,0,-3.371,3789.05,4934.97
2017-01-16 08:00:00,1,8,0,-2.634,4000.72,4926.76
2017-01-16 09:00:00,1,9,0,-1.445,4065.88,4988.15
2017-01-16 10:00:00,1,10,0,-0.447,4020.92,4924.77
2017-01-16 11:00:00,1,11,0,0.311,3942.12,4817.15
2017-01-16 12:00:00,1,12,0,0.683,3860.48,4830.81
2017-01-16 13:00:00,1,13,0,0.425,3832.43,4713.46
2017-01-16 14:00:00,1,14,0,-0.678,3856.83,4613.05
2017-01-16 15:00:00,1,15,0,-1.583,4163.96,4829.08
2017-01-16 16:00:00,1,16,0,-1.939,4601.92,5182.88
2017-01-16 17:00:00,1,17,0,-2.25,4470.46,4938.14
2017-01-16 18:00:00,1,18,0,-2.571,4131.35,4545.61
2017-01-16 19:00:00,1,19,0,-2.85,3933.54,4211.45
2017-01-16 20:00:00,1,20,0,-3.013,3658.66,3919.07
2017-01-16 21:00:00,1,21,0,-3.081,3424.62,3562.52
2017-01-16 22:00:00,1,22,0,-3.082,3238.22,3282.6
2017-01-16 23:00:00,1,23,0,-3.076,3063.04,3118.58
2017-01-17 00:00:00,1,0,1,-3.057,2917.26,3045.77
2017-01-17 01:00:00,1,1,1,-3.068,2855.18,2943.34
2017-01-17 02:00:00,1,2,1,-3.211,2832.46,3027.22
2017-01-17 03:00:00,1,3,1,-3.3,2836.83,3158.92
2017-01-17 04:00:00,1,4,1,-3.223,2890.18,3365.76
2017-01-17 05:00:00,1,5,1,-3.013,3083.1,4011.74
2017-01-17 06:00:00,1,6,1,-2.71,3379.67,4642.07
2017-01-17 07:00:00,1,7,1,-2.375,3674.13,4899.45
2017-01-17 08:00:00,1,8,1,-1.841,3887.44,4889.01
2017-01-17 09:00:00,1,9,1,-1.131,3971.99,4917.99
2017-01-17 10:00:00,1,10,1,-0.532,3956.19,4895.5
2017-01-17 11:00:00,1,11,1,-0.066,3876.84,4792.43
2017-01-17 12:00:00,1,12,1,0.257,3780.65,4848.31
2017-01-17 13:00:00,1,13,1,0.312,3766.85,4820.36
2017-01-17 14:00:00,1,14,1,-0.088,3828.92,4735.94
2017-01-17 15:00:00,1,15,1,-0.412,4182.93,4906.74
2017-01-17 16:00:00,1,16,1,-0.368,4794.02,5203.28
2017-01-17 17:00:00,1,17,1,-0.283,4725.65,4946.8
2017-01-17 18:00:00,1,18,1,-0.116,4427.79,4587.65
2017-01-17 19:00:00,1,19,1,0.073,4136.72,4241.29
2017-01-17 20:00:00,1,20,1,0.251,3906.73,3928.58
2017-01-17 21:00:00,1,21,1,0.412,3624.06,3567.34
2017-01-17 22:00:00,1,22,1,0.538,3385.68,3252.11
2017-01-17 23:00:00,1,23,1,0.623,3236.94,3104.92
2017-01-18 00:00:00,1,0,2,0.701,3142.59,2923.3
2017-01-18 01:00:00,1,1,2,0.806,3114.14,2832.65
2017-01-18 02:00:00,1,2,2,0.92,3150.13,2888.57
2017-01-18 03:00:00,1,3,2,1.058,3228.94,2983.06
2017-01-18 04:00:00,1,4,2,1.232,3496.05,3174.25
2017-01-18 05:00:00,1,5,2,1.376,4189.34,3811.29
2017-01-18 06:00:00,1,6,2,1.493,4965.51,4459.38
2017-01-18 07:00:00,1,7,2,1.599,5189.7,4725.24
2017-01-18 08:00:00,1,8,2,1.718,5158.09,4785.09
2017-01-18 09:00:00,1,9,2,1.883,5115.78,4929.6
2017-01-18 10:00:00,1,10,2,2.027,5007.91,4925.42
2017-01-18 11:00:00,1,11,2,2.121,4848.48,4836.75
2017-01-18 12:00:00,1,12,2,2.207,4822.95,4753.23
2017-01-18 13:00:00,1,13,2,2.286,4754.37,4612.01
2017-01-18 14:00:00,1,14,2,2.327,4681.46,4462.95
2017-01-18 15:00:00,1,15,2,2.337,4915.54,4647.4
2017-01-18 16:00:00,1,16,2,2.337,5467.01,5035.49
2017-01-18 17:00:00,1,17,2,2.327,5267.09,4802.05
2017-01-18 18:00:00,1,18,2,2.351,4934.9,4491.23
2017-01-18 19:00:00,1,19,2,2.389,4645.52,4144.85
2017-01-18 20:00:00,1,20,2,2.412,4363.59,3934.39
2017-01-18 21:00:00,1,21,2,2.515,4039.53,3607.08
2017-01-18 22:00:00,1,22,2,2.605,3705.51,3303.64
2017-01-18 23:00:00,1,23,2,2.699,3472.32,3102.37
2017-01-19 00:00:00,1,0,3,2.76,3345.39,3062.91
2017-01-19 01:00:00,1,1,3,2.836,3299.69,2980.25
2017-01-19 02:00:00,1,2,3,2.928,3315.75,3005.93
2017-01-19 03:00:00,1,3,3,2.992,3381.19,3056.07
2017-01-19 04:00:00,1,4,3,2.993,3650.42,3283.99
2017-01-19 05:00:00,1,5,3,2.935,4300.11,3802.76
2017-01-19 06:00:00,1,6,3,2.921,5042.22,4554.25
2017-01-19 07:00:00,1,7,3,2.924,5254.45,4794.23
2017-01-19 08:00:00,1,8,3,3.025,5233.34,4725.84
2017-01-19 09:00:00,1,9,3,3.201,5258.96,4733.34
2017-01-19 10:00:00,1,10,3,3.417,5185.7,4620.7
2017-01-19 11:00:00,1,11,3,3.587,5091.79,4551.8
2017-01-19 12:00:00,1,12,3,3.678,5077.5,4526.78
2017-01-19 13:00:00,1,13,3,3.66,5001.85,4482.59
2017-01-19 14:00:00,1,14,3,3.512,4884.62,4431.44
2017-01-19 15:00:00,1,15,3,3.347,5033.89,4667.73
2017-01-19 16:00:00,1,16,3,3.292,5466.09,5098.86
2017-01-19 17:00:00,1,17,3,3.235,5187.91,4947.82
2017-01-19 18:00:00,1,18,3,3.156,4826.46,4591.93
2017-01-19 19:00:00,1,19,3,3.101,4489.4,4312.43
2017-01-19 20:00:00,1,20,3,3.064,4175.29,4053.21
2017-01-19 21:00:00,1,21,3,3.029,3792.32,3703.13
2017-01-19 22:00:00,1,22,3,2.974,3418.08,3388.71
2017-01-19 23:00:00,1,23,3,2.919,3195.52,3179.09
2017-01-20 00:00:00,1,0,4,2.87,3055.76,3094.08
2017-01-20 01:00:00,1,1,4,2.863,2991.83,3079.87
2017-01-20 02:00:00,1,2,4,2.869,3016.87,3110.06
2017-01-20 03:00:00,1,3,4,2.929,3081.69,3226.93
2017-01-20 04:00:00,1,4,4,3.064,3342.19,3449.16
2017-01-20 05:00:00,1,5,4,3.199,4029.61,4103.67
2017-01-20 06:00:00,1,6,4,3.355,4794.02,4809.73
2017-01-20 07:00:00,1,7,4,3.479,5010.2,5045.34
2017-01-20 08:00:00,1,8,4,3.772,4968.62,4981.96
2017-01-20 09:00:00,1,9,4,4.131,5016.11,5011.9
2017-01-20 10:00:00,1,10,4,4.471,4966.66,4889.82
2017-01-20 11:00:00,1,11,4,4.757,4875.56,4699.72
2017-01-20 12:00:00,1,12,4,4.921,4863.16,4593.67
2017-01-20 13:00:00,1,13,4,4.898,4777.85,4399.45
2017-01-20 14:00:00,1,14,4,4.587,4703.14,4375.08
2017-01-20 15:00:00,1,15,4,4.095,4870.92,4644.4
2017-01-20 16:00:00,1,16,4,3.73,5269.21,5087.17
2017-01-20 17:00:00,1,17,4,3.518,4984.09,4943.49
2017-01-20 18:00:00,1,18,4,3.334,4644.32,4590.2
2017-01-20 19:00:00,1,19,4,3.102,4366.1,4238.63
2017-01-20 20:00:00,1,20,4,2.89,4028.35,3977.65
2017-01-20 21:00:00,1,21,4,2.766,3660.05,3681.55
2017-01-20 22:00:00,1,22,4,2.731,3332.3,3416.07
2017-01-20 23:00:00,1,23,4,2.769,3130.05,3195.63
2017-01-21 00:00:00,1,0,5,2.869,3057.41,3029.64
2017-01-21 01:00:00,1,1,5,2.972,3004.33,2939.58
2017-01-21 02:00:00,1,2,5,3.078,3018.83,2894.56
2017-01-21 03:00:00,1,3,5,3.184,3062.31,2942.8
2017-01-21 04:00:00,1,4,5,3.17,3313.56,2995.1
2017-01-21 05:00:00,1,5,5,3.093,3983.61,3141.78
2017-01-21 06:00:00,1,6,5,3.006,4701.42,3474.47
2017-01-21 07:00:00,1,7,5,2.939,4883.84,3789.05
2017-01-21 08:00:00,1,8,5,3.396,4680.72,4000.72
2017-01-21 09:00:00,1,9,5,4.064,4779.72,4065.88
2017-01-21 10:00:00,1,10,5,4.531,4882.27,4020.92
2017-01-21 11:00:00,1,11,5,4.791,4743.81,3942.12
2017-01-21 12:00:00,1,12,5,4.901,4718.53,3860.48
2017-01-21 13:00:00,1,13,5,4.727,4595.99,3832.43
2017-01-21 14:00:00,1,14,5,4.041,4505.97,3856.83
2017-01-21 15:00:00,1,15,5,3.462,4642.13,4163.96
2017-01-21 16:00:00,1,16,5,3.387,5171.92,4601.92
2017-01-21 17:00:00,1,17,5,3.286,4972.06,4470.46
2017-01-21 18:00:00,1,18,5,3.116,4628.9,4131.35
2017-01-21 19:00:00,1,19,5,3.013,4341.61,3933.54
2017-01-21 20:00:00,1,20,5,2.953,4033.73,3658.66
2017-01-21 21:00:00,1,21,5,2.908,3673.74,3424.62
2017-01-21 22:00:00,1,22,5,2.869,3320.64,3238.22
2017-01-21 23:00:00,1,23,5,2.809,3069.52,3063.04
2017-01-22 00:00:00,1,0,6,2.736,2955.8,2917.26
2017-01-22 01:00:00,1,1,6,2.692,2859.88,2855.18
2017-01-22 02:00:00,1,2,6,2.606,2866.85,2832.46
2017-01-22 03:00:00,1,3,6,2.43,2949.47,2836.83
2017-01-22 04:00:00,1,4,6,2.285,3191.99,2890.18
2017-01-22 05:00:00,1,5,6,2.164,3873.17,3083.1
2017-01-22 06:00:00,1,6,6,1.938,4612.2,3379.67
2017-01-22 07:00:00,1,7,6,1.726,4805.88,3674.13
2017-01-22 08:00:00,1,8,6,1.892,4789.61,3887.44
2017-01-22 09:00:00,1,9,6,2.056,4742.54,3971.99
2017-01-22 10:00:00,1,10,6,2.255,4631.12,3956.19
2017-01-22 11:00:00,1,11,6,2.517,4443.86,3876.84
2017-01-22 12:00:00,1,12,6,2.723,4308.77,3780.65
2017-01-22 13:00:00,1,13,6,2.663,4130.85,3766.85
2017-01-22 14:00:00,1,14,6,2.215,4091.34,3828.92
2017-01-22 15:00:00,1,15,6,1.562,4305.15,4182.93
2017-01-22 16:00:00,1,16,6,1.309,4787.33,4794.02
2017-01-22 17:00:00,1,17,6,1.078,4650.68,4725.65
2017-01-22 18:00:00,1,18,6,0.876,4247.73,4427.79
2017-01-22 19:00:00,1,19,6,0.704,3893.34,4136.72
2017-01-22 20:00:00,1,20,6,0.586,3672.81,3906.73
2017-01-22 21:00:00,1,21,6,0.515,3438.82,3624.06
2017-01-22 22:00:00,1,22,6,0.443,3179.58,3385.68
2017-01-22 23:00:00,1,23,6,0.364,2986.35,3236.94
2017-01-23 00:00:00,1,0,0,0.298,2873.49,3142.59
2017-01-23 01:00:00,1,1,0,0.231,2828.23,3114.14
2017-01-23 02:00:00,1,2,0,0.239,2809.99,3150.13
2017-01-23 03:00:00,1,3,0,0.282,2813.21,3228.94
2017-01-23 04:00:00,1,4,0,0.334,2893.95,3496.05
2017-01-23 05:00:00,1,5,0,0.363,3091.82,4189.34
2017-01-23 06:00:00,1,6,0,0.356,3410.44,4965.51
2017-01-23 07:00:00,1,7,0,0.455,3724.08,5189.7
2017-01-23 08:00:00,1,8,0,1.229,3958.97,5158.09
2017-01-23 09:00:00,1,9,0,1.972,4111.37,5115.78
2017-01-23 10:00:00,1,10,0,2.481,4115.39,5007.91
2017-01-23 11:00:00,1,11,0,2.879,4031.7,4848.48
2017-01-23 12:00:00,1,12,0,3.032,3949.41,4822.95
2017-01-23 13:00:00,1,13,0,2.801,3885.55,4754.37
2017-01-23 14:00:00,1,14,0,1.991,3916.59,4681.46
2017-01-23 15:00:00,1,15,0,1.33,4158.95,4915.54
2017-01-23 16:00:00,1,16,0,1.357,4637.87,5467.01
2017-01-23 17:00:00,1,17,0,1.33,4516.13,5267.09
2017-01-23 18:00:00,1,18,0,1.207,4146.48,4934.9
2017-01-23 19:00:00,1,19,0,1.069,3872.25,4645.52
2017-01-23 20:00:00,1,20,0,0.999,3649.26,4363.59
2017-01-23 21:00:00,1,21,0,0.98,3414.35,4039.53
2017-01-23 22:00:00,1,22,0,0.985,3192.55,3705.51
2017-01-23 23:00:00,1,23,0,0.965,3011.47,3472.32
2017-01-24 00:00:00,1,0,1,0.957,2867.98,3345.39
2017-01-24 01:00:00,1,1,1,0.957,2787.55,3299.69
2017-01-24 02:00:00,1,2,1,0.961,2754.96,3315.75
2017-01-24 03:00:00,1,3,1,1.014,2761.3,3381.19
2017-01-24 04:00:00,1,4,1,1.059,2828.44,3650.42
2017-01-24 05:00:00,1,5,1,1.159,2991.25,4300.11
2017-01-24 06:00:00,1,6,1,1.279,3256.13,5042.22
2017-01-24 07:00:00,1,7,1,1.466,3567.22,5254.45
2017-01-24 08:00:00,1,8,1,1.958,3808.51,5233.34
2017-01-24 09:00:00,1,9,1,2.595,3958.1,5258.96
2017-01-24 10:00:00,1,10,1,3.123,4020.28,5185.7
2017-01-24 11:00:00,1,11,1,3.544,4007.17,5091.79
2017-01-24 12:00:00,1,12,1,3.8,3981.88,5077.5
2017-01-24 13:00:00,1,13,1,3.806,3975.47,5001.85
2017-01-24 14:00:00,1,14,1,3.614,4024.4,4884.62
2017-01-24 15:00:00,1,15,1,3.382,4218.02,5033.89
2017-01-24 16:00:00,1,16,1,3.303,4673.28,5466.09
2017-01-24 17:00:00,1,17,1,3.202,4602.4,5187.91
2017-01-24 18:00:00,1,18,1,3.068,4281.85,4826.46
2017-01-24 19:00:00,1,19,1,2.866,3977.75,4489.4
2017-01-24 20:00:00,1,20,1,2.727,3729.33,4175.29
2017-01-24 21:00:00,1,21,1,2.539,3429.81,3792.32
2017-01-24 22:00:00,1,22,1,2.272,3183.67,3418.08
2017-01-24 23:00:00,1,23,1,1.976,3022.82,3195.52
2017-01-25 00:00:00,1,0,2,1.788,2922.25,3055.76
2017-01-25 01:00:00,1,1,2,1.613,2903.95,2991.83
2017-01-25 02:00:00,1,2,2,1.524,2918.85,3016.87
2017-01-25 03:00:00,1,3,2,1.362,2992.23,3081.69
2017-01-25 04:00:00,1,4,2,1.137,3281.48,3342.19
2017-01-25 05:00:00,1,5,2,0.917,3983.36,4029.61
2017-01-25 06:00:00,1,6,2,0.75,4752.36,4794.02
2017-01-25 07:00:00,1,7,2,0.648,4971.98,5010.2
2017-01-25 08:00:00,1,8,2,0.804,4940.43,4968.62
2017-01-25 09:00:00,1,9,2,1.11,4973.17,5016.11
2017-01-25 10:00:00,1,10,2,1.55,4932.42,4966.66
2017-01-25 11:00:00,1,11,2,1.875,4801.75,4875.56
