utc,cpt,mw,tmpf
2015-01-07 21:00:00,2015-01-07 15:00:00,10332.183500173023,59.0
2015-01-07 22:00:00,2015-01-07 16:00:00,10456.16559176554,57.92
2015-01-07 23:00:00,2015-01-07 17:00:00,11135.424832844406,55.04
2015-01-08 00:00:00,2015-01-07 18:00:00,11831.487518173995,53.06
2015-01-08 01:00:00,2015-01-07 19:00:00,12012.619046368944,51.08
2015-01-08 02:00:00,2015-01-07 20:00:00,12065.60189530076,48.92
2015-01-08 03:00:00,2015-01-07 21:00:00,11857.425165079048,46.94
2015-01-08 04:00:00,2015-01-07 22:00:00,11363.476615904952,44.06
2015-01-08 05:00:00,2015-01-07 23:00:00,10882.679600000001,42.98
2015-01-08 06:00:00,2015-01-08 00:00:00,10671.66450942941,41.0
2015-01-08 07:00:00,2015-01-08 01:00:00,10685.756321022125,39.92
2015-01-08 08:00:00,2015-01-08 02:00:00,10816.410605902656,37.94
2015-01-08 09:00:00,2015-01-08 03:00:00,11045.887947494612,35.96
2015-01-08 10:00:00,2015-01-08 04:00:00,11485.110028528215,33.98
2015-01-08 11:00:00,2015-01-08 05:00:00,12372.704384533348,33.08
2015-01-08 12:00:00,2015-01-08 06:00:00,13430.679117198571,32.0
2015-01-08 13:00:00,2015-01-08 07:00:00,13641.884595523044,30.02
2015-01-08 14:00:00,2015-01-08 08:00:00,13344.348301764603,30.92
2015-01-08 15:00:00,2015-01-08 09:00:00,13076.185306734298,33.08
2015-01-08 16:00:00,2015-01-08 10:00:00,12749.660718536135,33.98
2015-01-08 17:00:00,2015-01-08 11:00:00,12380.267314277897,35.06
2015-01-08 18:00:00,2015-01-08 12:00:00,11973.460986809649,37.04
2015-01-08 19:00:00,2015-01-08 13:00:00,11768.339907565518,39.02
2015-01-08 20:00:00,2015-01-08 14:00:00,11557.94116363143,41.0
2015-01-08 21:00:00,2015-01-08 15:00:00,11606.450381277498,42.08
2015-01-08 22:00:00,2015-01-08 16:00:00,11851.206099247149,41.0
2015-01-08 23:00:00,2015-01-08 17:00:00,12454.135518696383,39.92
2015-01-09 00:00:00,2015-01-08 18:00:00,12993.357038472011,37.94
2015-01-09 01:00:00,2015-01-08 19:00:00,13003.75848126456,37.04
2015-01-09 02:00:00,2015-01-08 20:00:00,12870.566615911956,37.04
2015-01-09 03:00:00,2015-01-08 21:00:00,12386.117489240256,37.94
2015-01-09 04:00:00,2015-01-08 22:00:00,11662.042754143838,37.94
2015-01-09 05:00:00,2015-01-08 23:00:00,10979.0927,39.02
2015-01-09 06:00:00,2015-01-09 00:00:00,10514.317590129163,39.92
2015-01-09 07:00:00,2015-01-09 01:00:00,10271.03211135839,41.0
2015-01-09 08:00:00,2015-01-09 02:00:00,10152.451343104156,42.08
2015-01-09 09:00:00,2015-01-09 03:00:00,10171.408623428437,42.08
2015-01-09 10:00:00,2015-01-09 04:00:00,10452.242392231637,42.08
2015-01-09 11:00:00,2015-01-09 05:00:00,11127.516017981607,42.08
2015-01-09 12:00:00,2015-01-09 06:00:00,12068.04842455475,41.0
2015-01-09 13:00:00,2015-01-09 07:00:00,12416.221994183348,39.02
2015-01-09 14:00:00,2015-01-09 08:00:00,12468.96781177681,39.02
2015-01-09 15:00:00,2015-01-09 09:00:00,12644.31124152921,39.02
2015-01-09 16:00:00,2015-01-09 10:00:00,12834.433367733762,39.02
2015-01-09 17:00:00,2015-01-09 11:00:00,12921.410016849171,39.02
2015-01-09 18:00:00,2015-01-09 12:00:00,12858.915262499264,39.92
2015-01-09 19:00:00,2015-01-09 13:00:00,12885.266975463523,39.92
2015-01-09 20:00:00,2015-01-09 14:00:00,12857.32896541699,39.02
2015-01-09 21:00:00,2015-01-09 15:00:00,12919.291850432724,37.94
2015-01-09 22:00:00,2015-01-09 16:00:00,13115.01661632533,37.94
2015-01-09 23:00:00,2015-01-09 17:00:00,13409.26726090991,37.94
2015-01-10 00:00:00,2015-01-09 18:00:00,13566.65061482836,37.04
2015-01-10 01:00:00,2015-01-09 19:00:00,13367.14932540223,37.94
2015-01-10 02:00:00,2015-01-09 20:00:00,13113.41625332422,37.94
2015-01-10 03:00:00,2015-01-09 21:00:00,12701.32996441408,37.94
2015-01-10 04:00:00,2015-01-09 22:00:00,12117.374986116141,37.94
2015-01-10 05:00:00,2015-01-09 23:00:00,11564.942299999999,37.94
2015-01-10 06:00:00,2015-01-10 00:00:00,11100.775266489063,39.02
2015-01-10 07:00:00,2015-01-10 01:00:00,10809.245845724045,39.02
2015-01-10 08:00:00,2015-01-10 02:00:00,10661.375102344202,39.02
2015-01-10 09:00:00,2015-01-10 03:00:00,10624.574672983008,39.02
2015-01-10 10:00:00,2015-01-10 04:00:00,10695.87648799339,39.02
2015-01-10 11:00:00,2015-01-10 05:00:00,10903.340337712878,39.02
2015-01-10 12:00:00,2015-01-10 06:00:00,11278.777150876103,39.02
2015-01-10 13:00:00,2015-01-10 07:00:00,11633.461333559591,39.92
2015-01-10 14:00:00,2015-01-10 08:00:00,11929.35819341933,39.92
2015-01-10 15:00:00,2015-01-10 09:00:00,12224.299108430983,39.92
2015-01-10 16:00:00,2015-01-10 10:00:00,12348.548896287355,39.92
2015-01-10 17:00:00,2015-01-10 11:00:00,12322.190741184651,41.0
2015-01-10 18:00:00,2015-01-10 12:00:00,12247.239293907938,41.0
2015-01-10 19:00:00,2015-01-10 13:00:00,12212.444927448165,39.2
2015-01-10 20:00:00,2015-01-10 14:00:00,12177.593510566352,37.94
2015-01-10 21:00:00,2015-01-10 15:00:00,12240.004471260683,37.94
2015-01-10 22:00:00,2015-01-10 16:00:00,12356.25801878482,37.94
2015-01-10 23:00:00,2015-01-10 17:00:00,12711.146257795262,37.94
2015-01-11 00:00:00,2015-01-10 18:00:00,12913.407643484938,37.94
2015-01-11 01:00:00,2015-01-10 19:00:00,12759.864179297676,37.94
2015-01-11 02:00:00,2015-01-10 20:00:00,12510.71801873196,37.94
2015-01-11 03:00:00,2015-01-10 21:00:00,12069.10686018122,39.02
2015-01-11 04:00:00,2015-01-10 22:00:00,11591.28756104228,39.02
2015-01-11 05:00:00,2015-01-10 23:00:00,11125.2901,39.92
2015-01-11 06:00:00,2015-01-11 00:00:00,10657.718203480003,39.92
2015-01-11 07:00:00,2015-01-11 01:00:00,10368.830100116991,41.0
2015-01-11 08:00:00,2015-01-11 02:00:00,10193.182004154556,42.08
2015-01-11 09:00:00,2015-01-11 03:00:00,10101.692101485169,42.98
2015-01-11 10:00:00,2015-01-11 04:00:00,10081.765908153076,44.06
2015-01-11 11:00:00,2015-01-11 05:00:00,10159.10441066489,44.06
2015-01-11 12:00:00,2015-01-11 06:00:00,10379.472585521205,46.04
2015-01-11 13:00:00,2015-01-11 07:00:00,10533.6405832549,44.06
2015-01-11 14:00:00,2015-01-11 08:00:00,10800.964643700325,44.96
2015-01-11 15:00:00,2015-01-11 09:00:00,11055.932527328261,46.4
2015-01-11 16:00:00,2015-01-11 10:00:00,11226.068617030012,48.92
2015-01-11 17:00:00,2015-01-11 11:00:00,11283.157579041135,46.04
2015-01-11 18:00:00,2015-01-11 12:00:00,11274.822888276343,46.04
2015-01-11 19:00:00,2015-01-11 13:00:00,11087.775472836152,46.94
2015-01-11 20:00:00,2015-01-11 14:00:00,10848.675586643962,46.94
2015-01-11 21:00:00,2015-01-11 15:00:00,10722.485029684509,46.94
2015-01-11 22:00:00,2015-01-11 16:00:00,10686.911809980105,48.02
2015-01-11 23:00:00,2015-01-11 17:00:00,11022.047468537452,48.92
2015-01-12 00:00:00,2015-01-11 18:00:00,11371.38298216043,48.92
2015-01-12 01:00:00,2015-01-11 19:00:00,11304.87324945681,48.02
2015-01-12 02:00:00,2015-01-11 20:00:00,11130.578970274306,48.2
2015-01-12 03:00:00,2015-01-11 21:00:00,10790.763649903223,48.02
2015-01-12 04:00:00,2015-01-11 22:00:00,10174.075513983464,48.02
2015-01-12 05:00:00,2015-01-11 23:00:00,9659.388899999998,48.02
2015-01-12 06:00:00,2015-01-12 00:00:00,9293.914729461176,46.94
2015-01-12 07:00:00,2015-01-12 01:00:00,9126.48621976031,46.94
2015-01-12 08:00:00,2015-01-12 02:00:00,9087.527958690112,46.04
2015-01-12 09:00:00,2015-01-12 03:00:00,9208.729141615719,46.04
2015-01-12 10:00:00,2015-01-12 04:00:00,9607.15421279524,44.96
2015-01-12 11:00:00,2015-01-12 05:00:00,10463.593213464084,44.96
2015-01-12 12:00:00,2015-01-12 06:00:00,11459.646761359472,44.96
2015-01-12 13:00:00,2015-01-12 07:00:00,11736.169293074943,44.96
2015-01-12 14:00:00,2015-01-12 08:00:00,11723.911214943955,44.06
2015-01-12 15:00:00,2015-01-12 09:00:00,11821.250412345084,44.96
2015-01-12 16:00:00,2015-01-12 10:00:00,11852.739728917404,46.04
2015-01-12 17:00:00,2015-01-12 11:00:00,11794.106891976417,46.94
2015-01-12 18:00:00,2015-01-12 12:00:00,11712.803637900628,46.94
2015-01-12 19:00:00,2015-01-12 13:00:00,11660.00230929993,46.4
2015-01-12 20:00:00,2015-01-12 14:00:00,11521.911981375722,48.02
2015-01-12 21:00:00,2015-01-12 15:00:00,11498.442649136337,48.92
2015-01-12 22:00:00,2015-01-12 16:00:00,11662.241892677335,48.92
2015-01-12 23:00:00,2015-01-12 17:00:00,12199.522732843889,48.02
2015-01-13 00:00:00,2015-01-12 18:00:00,12538.406251405499,46.94
2015-01-13 01:00:00,2015-01-12 19:00:00,12470.122591192485,46.94
2015-01-13 02:00:00,2015-01-12 20:00:00,12200.579116450883,46.94
2015-01-13 03:00:00,2015-01-12 21:00:00,11751.51124601014,46.04
2015-01-13 04:00:00,2015-01-12 22:00:00,11097.188239060844,46.04
2015-01-13 05:00:00,2015-01-12 23:00:00,10445.3876,46.04
2015-01-13 06:00:00,2015-01-13 00:00:00,10008.017402736183,46.04
2015-01-13 07:00:00,2015-01-13 01:00:00,9785.07445481855,46.04
2015-01-13 08:00:00,2015-01-13 02:00:00,9680.543251952393,46.04
2015-01-13 09:00:00,2015-01-13 03:00:00,9720.211723850152,46.04
2015-01-13 10:00:00,2015-01-13 04:00:00,10035.262112428562,46.04
2015-01-13 11:00:00,2015-01-13 05:00:00,10786.927301067157,46.04
2015-01-13 12:00:00,2015-01-13 06:00:00,11753.331351146544,46.04
2015-01-13 13:00:00,2015-01-13 07:00:00,12085.794194363862,44.96
2015-01-13 14:00:00,2015-01-13 08:00:00,12073.67277582123,44.96
2015-01-13 15:00:00,2015-01-13 09:00:00,12149.00915213432,44.06
2015-01-13 16:00:00,2015-01-13 10:00:00,12209.339374180903,44.96
2015-01-13 17:00:00,2015-01-13 11:00:00,12217.671379946483,44.96
2015-01-13 18:00:00,2015-01-13 12:00:00,12161.274432283217,44.96
2015-01-13 19:00:00,2015-01-13 13:00:00,12112.35268797986,44.96
2015-01-13 20:00:00,2015-01-13 14:00:00,12018.75705458792,44.96
2015-01-13 21:00:00,2015-01-13 15:00:00,11959.748496539723,46.04
2015-01-13 22:00:00,2015-01-13 16:00:00,12086.673706910547,44.96
2015-01-13 23:00:00,2015-01-13 17:00:00,12524.830209893096,44.96
2015-01-14 00:00:00,2015-01-13 18:00:00,12801.788807389377,44.96
2015-01-14 01:00:00,2015-01-13 19:00:00,12665.023323702047,44.96
2015-01-14 02:00:00,2015-01-13 20:00:00,12418.062565098824,44.96
2015-01-14 03:00:00,2015-01-13 21:00:00,11866.56528995423,44.06
2015-01-14 04:00:00,2015-01-13 22:00:00,11167.520368253601,42.98
2015-01-14 05:00:00,2015-01-13 23:00:00,10492.7421,44.06
2015-01-14 06:00:00,2015-01-14 00:00:00,10069.589530518993,42.98
2015-01-14 07:00:00,2015-01-14 01:00:00,9877.6120030048,42.98
2015-01-14 08:00:00,2015-01-14 02:00:00,9786.227436197663,42.98
2015-01-14 09:00:00,2015-01-14 03:00:00,9859.768516001788,42.98
2015-01-14 10:00:00,2015-01-14 04:00:00,10222.675560960975,42.8
2015-01-14 11:00:00,2015-01-14 05:00:00,10974.339902505362,42.08
2015-01-14 12:00:00,2015-01-14 06:00:00,11943.93946742978,42.08
2015-01-14 13:00:00,2015-01-14 07:00:00,12212.379999350213,42.08
2015-01-14 14:00:00,2015-01-14 08:00:00,12122.123401405315,42.08
2015-01-14 15:00:00,2015-01-14 09:00:00,12128.23879373154,42.08
2015-01-14 16:00:00,2015-01-14 10:00:00,12183.909736796859,42.08
2015-01-14 17:00:00,2015-01-14 11:00:00,12156.249024227936,42.98
2015-01-14 18:00:00,2015-01-14 12:00:00,12063.79793219808,44.06
2015-01-14 19:00:00,2015-01-14 13:00:00,12037.66236990208,44.06
2015-01-14 20:00:00,2015-01-14 14:00:00,11961.52070234988,44.06
2015-01-14 21:00:00,2015-01-14 15:00:00,11986.902691457877,44.96
2015-01-14 22:00:00,2015-01-14 16:00:00,12126.875064575835,44.96
2015-01-14 23:00:00,2015-01-14 17:00:00,12600.394697443478,44.96
2015-01-15 00:00:00,2015-01-14 18:00:00,12909.355099820945,44.06
2015-01-15 01:00:00,2015-01-14 19:00:00,12786.240278429144,42.98
2015-01-15 02:00:00,2015-01-14 20:00:00,12549.792196215316,42.98
2015-01-15 03:00:00,2015-01-14 21:00:00,12045.13687308553,42.98
2015-01-15 04:00:00,2015-01-14 22:00:00,11331.625429536496,42.98
2015-01-15 05:00:00,2015-01-14 23:00:00,10708.0659,42.08
2015-01-15 06:00:00,2015-01-15 00:00:00,10323.29646464383,42.08
2015-01-15 07:00:00,2015-01-15 01:00:00,10166.480263221953,41.0
2015-01-15 08:00:00,2015-01-15 02:00:00,10107.96930705346,39.92
2015-01-15 09:00:00,2015-01-15 03:00:00,10176.560090523362,39.92
2015-01-15 10:00:00,2015-01-15 04:00:00,10480.224644169202,39.92
2015-01-15 11:00:00,2015-01-15 05:00:00,11235.34853226053,39.92
2015-01-15 12:00:00,2015-01-15 06:00:00,12201.86449215946,39.92
2015-01-15 13:00:00,2015-01-15 07:00:00,12441.633695486022,41.0
2015-01-15 14:00:00,2015-01-15 08:00:00,12278.509706788422,41.0
2015-01-15 15:00:00,2015-01-15 09:00:00,12190.491934714071,42.08
2015-01-15 16:00:00,2015-01-15 10:00:00,11995.54350795546,42.98
2015-01-15 17:00:00,2015-01-15 11:00:00,11710.63674921115,48.92
2015-01-15 18:00:00,2015-01-15 12:00:00,11308.4991248671,46.94
2015-01-15 19:00:00,2015-01-15 13:00:00,10934.860964119358,50.0
2015-01-15 20:00:00,2015-01-15 14:00:00,10583.916415695176,51.98
2015-01-15 21:00:00,2015-01-15 15:00:00,10443.117848597036,53.06
2015-01-15 22:00:00,2015-01-15 16:00:00,10481.1842448713,53.06
2015-01-15 23:00:00,2015-01-15 17:00:00,10919.0312162802,51.98
2015-01-16 00:00:00,2015-01-15 18:00:00,11624.055338730695,51.98
2015-01-16 01:00:00,2015-01-15 19:00:00,11742.34666174912,51.08
2015-01-16 02:00:00,2015-01-15 20:00:00,11680.755780075251,48.92
2015-01-16 03:00:00,2015-01-15 21:00:00,11377.148881760579,48.92
2015-01-16 04:00:00,2015-01-15 22:00:00,10854.256487976856,46.94
2015-01-16 05:00:00,2015-01-15 23:00:00,10351.9627,46.04
2015-01-16 06:00:00,2015-01-16 00:00:00,10085.959014806323,42.08
2015-01-16 07:00:00,2015-01-16 01:00:00,10026.285216924703,39.92
2015-01-16 08:00:00,2015-01-16 02:00:00,10062.472857040377,39.02
2015-01-16 09:00:00,2015-01-16 03:00:00,10241.928403106085,37.94
2015-01-16 10:00:00,2015-01-16 04:00:00,10655.665779548484,39.02
2015-01-16 11:00:00,2015-01-16 05:00:00,11519.71103206514,39.02
2015-01-16 12:00:00,2015-01-16 06:00:00,12470.968738306652,35.96
2015-01-16 13:00:00,2015-01-16 07:00:00,12721.919207873676,37.94
