utc,cpt,mw,tmpf
2015-01-11 02:00:00,2015-01-10 20:00:00,8676.230638281806,35.96
2015-01-11 03:00:00,2015-01-10 21:00:00,8421.944892816622,35.96
2015-01-11 04:00:00,2015-01-10 22:00:00,8017.823221284019,35.96
2015-01-11 05:00:00,2015-01-10 23:00:00,7585.631219999998,35.96
2015-01-11 06:00:00,2015-01-11 00:00:00,7313.067613006455,35.96
2015-01-11 07:00:00,2015-01-11 01:00:00,7178.66804193924,37.04
2015-01-11 08:00:00,2015-01-11 02:00:00,7041.256811816939,37.04
2015-01-11 09:00:00,2015-01-11 03:00:00,6962.376850586137,37.94
2015-01-11 10:00:00,2015-01-11 04:00:00,6952.509496360324,37.94
2015-01-11 11:00:00,2015-01-11 05:00:00,7017.7393160867605,37.94
2015-01-11 12:00:00,2015-01-11 06:00:00,7287.242253732887,37.94
2015-01-11 13:00:00,2015-01-11 07:00:00,7492.683144584531,39.02
2015-01-11 14:00:00,2015-01-11 08:00:00,7608.202798011378,39.02
2015-01-11 15:00:00,2015-01-11 09:00:00,7674.220199225235,41.0
2015-01-11 16:00:00,2015-01-11 10:00:00,7558.751504150323,42.08
2015-01-11 17:00:00,2015-01-11 11:00:00,7314.867709366099,44.96
2015-01-11 18:00:00,2015-01-11 12:00:00,7006.51535399636,46.94
2015-01-11 19:00:00,2015-01-11 13:00:00,6688.534542668414,48.02
2015-01-11 20:00:00,2015-01-11 14:00:00,6388.474581531407,50.0
2015-01-11 21:00:00,2015-01-11 15:00:00,6212.821467180042,51.98
2015-01-11 22:00:00,2015-01-11 16:00:00,6208.540645857374,51.98
2015-01-11 23:00:00,2015-01-11 17:00:00,6525.516921517608,51.08
2015-01-12 00:00:00,2015-01-11 18:00:00,7100.836698995336,48.92
2015-01-12 01:00:00,2015-01-11 19:00:00,7171.440143359422,48.92
2015-01-12 02:00:00,2015-01-11 20:00:00,7078.508282365082,48.02
2015-01-12 03:00:00,2015-01-11 21:00:00,6814.365384744619,46.04
2015-01-12 04:00:00,2015-01-11 22:00:00,6358.041799682622,46.04
2015-01-12 05:00:00,2015-01-11 23:00:00,5924.84483,46.04
2015-01-12 06:00:00,2015-01-12 00:00:00,5644.616127778991,44.06
2015-01-12 07:00:00,2015-01-12 01:00:00,5577.401105395219,42.98
2015-01-12 08:00:00,2015-01-12 02:00:00,5626.9334101215345,39.92
2015-01-12 09:00:00,2015-01-12 03:00:00,5744.455209712254,39.02
2015-01-12 10:00:00,2015-01-12 04:00:00,6029.490045757439,39.02
2015-01-12 11:00:00,2015-01-12 05:00:00,6669.647477814778,39.92
2015-01-12 12:00:00,2015-01-12 06:00:00,7519.509166532157,37.94
2015-01-12 13:00:00,2015-01-12 07:00:00,7769.658109527882,37.04
2015-01-12 14:00:00,2015-01-12 08:00:00,7428.086523104689,37.94
2015-01-12 15:00:00,2015-01-12 09:00:00,7115.616906100523,44.06
2015-01-12 16:00:00,2015-01-12 10:00:00,6983.9886608159,51.98
2015-01-12 17:00:00,2015-01-12 11:00:00,6925.8778055357325,57.92
2015-01-12 18:00:00,2015-01-12 12:00:00,6890.581972140742,53.96
2015-01-12 19:00:00,2015-01-12 13:00:00,6932.682979156085,48.92
2015-01-12 20:00:00,2015-01-12 14:00:00,7005.406792132078,48.92
2015-01-12 21:00:00,2015-01-12 15:00:00,7138.96831413048,48.02
2015-01-12 22:00:00,2015-01-12 16:00:00,7387.5437907110445,46.94
2015-01-12 23:00:00,2015-01-12 17:00:00,7865.1831795188,46.04
2015-01-13 00:00:00,2015-01-12 18:00:00,8327.060369182977,44.96
2015-01-13 01:00:00,2015-01-12 19:00:00,8301.466180679174,42.98
2015-01-13 02:00:00,2015-01-12 20:00:00,8156.542374475402,42.08
2015-01-13 03:00:00,2015-01-12 21:00:00,7823.907905453327,42.08
2015-01-13 04:00:00,2015-01-12 22:00:00,7277.471594182787,42.98
2015-01-13 05:00:00,2015-01-12 23:00:00,6769.14584,42.98
2015-01-13 06:00:00,2015-01-13 00:00:00,6493.360845212531,42.98
2015-01-13 07:00:00,2015-01-13 01:00:00,6400.2255309202,42.98
2015-01-13 08:00:00,2015-01-13 02:00:00,6413.459120629814,41.0
2015-01-13 09:00:00,2015-01-13 03:00:00,6563.819137963648,41.0
2015-01-13 10:00:00,2015-01-13 04:00:00,6889.520133611085,39.92
2015-01-13 11:00:00,2015-01-13 05:00:00,7541.19767162633,39.02
2015-01-13 12:00:00,2015-01-13 06:00:00,8349.949405758589,39.02
2015-01-13 13:00:00,2015-01-13 07:00:00,8584.32301276584,37.94
2015-01-13 14:00:00,2015-01-13 08:00:00,8353.51007121951,37.94
2015-01-13 15:00:00,2015-01-13 09:00:00,8288.483165291913,37.94
2015-01-13 16:00:00,2015-01-13 10:00:00,8234.640943920753,39.02
2015-01-13 17:00:00,2015-01-13 11:00:00,8080.772345309019,39.92
2015-01-13 18:00:00,2015-01-13 12:00:00,7860.376829724722,41.0
2015-01-13 19:00:00,2015-01-13 13:00:00,7702.83376857401,42.08
2015-01-13 20:00:00,2015-01-13 14:00:00,7560.440278605039,42.98
2015-01-13 21:00:00,2015-01-13 15:00:00,7540.898355190264,44.06
2015-01-13 22:00:00,2015-01-13 16:00:00,7690.649780556561,42.98
2015-01-13 23:00:00,2015-01-13 17:00:00,8109.051678151199,42.08
2015-01-14 00:00:00,2015-01-13 18:00:00,8607.821753061411,41.0
2015-01-14 01:00:00,2015-01-13 19:00:00,8554.343591874456,41.0
2015-01-14 02:00:00,2015-01-13 20:00:00,8397.39335186063,41.0
2015-01-14 03:00:00,2015-01-13 21:00:00,8013.408743065251,41.0
2015-01-14 04:00:00,2015-01-13 22:00:00,7441.942827676482,41.0
2015-01-14 05:00:00,2015-01-13 23:00:00,6917.47821,41.0
2015-01-14 06:00:00,2015-01-14 00:00:00,6602.374460894555,39.92
2015-01-14 07:00:00,2015-01-14 01:00:00,6482.118569023465,39.92
2015-01-14 08:00:00,2015-01-14 02:00:00,6450.32992198093,39.92
2015-01-14 09:00:00,2015-01-14 03:00:00,6529.257933442235,39.92
2015-01-14 10:00:00,2015-01-14 04:00:00,6729.37569623207,39.92
2015-01-14 11:00:00,2015-01-14 05:00:00,7303.3905157718755,39.92
2015-01-14 12:00:00,2015-01-14 06:00:00,8094.848217105078,39.92
2015-01-14 13:00:00,2015-01-14 07:00:00,8317.695677603488,39.02
2015-01-14 14:00:00,2015-01-14 08:00:00,8085.036246338882,39.02
2015-01-14 15:00:00,2015-01-14 09:00:00,8038.526654855747,39.92
2015-01-14 16:00:00,2015-01-14 10:00:00,8036.786144598192,39.92
2015-01-14 17:00:00,2015-01-14 11:00:00,7992.190840804307,39.92
2015-01-14 18:00:00,2015-01-14 12:00:00,7922.719740414141,41.0
2015-01-14 19:00:00,2015-01-14 13:00:00,7837.0083339975745,41.0
2015-01-14 20:00:00,2015-01-14 14:00:00,7825.159156024125,41.0
2015-01-14 21:00:00,2015-01-14 15:00:00,7889.3333833999,41.0
2015-01-14 22:00:00,2015-01-14 16:00:00,8051.512276417348,41.0
2015-01-14 23:00:00,2015-01-14 17:00:00,8414.193079345368,41.0
2015-01-15 00:00:00,2015-01-14 18:00:00,8734.901469685381,41.0
2015-01-15 01:00:00,2015-01-14 19:00:00,8668.295638405449,41.0
2015-01-15 02:00:00,2015-01-14 20:00:00,8474.433665999457,41.0
2015-01-15 03:00:00,2015-01-14 21:00:00,8075.246452207245,41.0
2015-01-15 04:00:00,2015-01-14 22:00:00,7462.726948403049,41.0
2015-01-15 05:00:00,2015-01-14 23:00:00,6926.86003,41.0
2015-01-15 06:00:00,2015-01-15 00:00:00,6647.226360662532,41.0
2015-01-15 07:00:00,2015-01-15 01:00:00,6496.386817873792,41.0
2015-01-15 08:00:00,2015-01-15 02:00:00,6444.626915388689,41.0
2015-01-15 09:00:00,2015-01-15 03:00:00,6501.73249724486,41.0
2015-01-15 10:00:00,2015-01-15 04:00:00,6686.235696889142,41.0
2015-01-15 11:00:00,2015-01-15 05:00:00,7260.948346396387,41.0
2015-01-15 12:00:00,2015-01-15 06:00:00,8103.951484029159,39.92
2015-01-15 13:00:00,2015-01-15 07:00:00,8279.593795919027,39.92
2015-01-15 14:00:00,2015-01-15 08:00:00,7936.8172587590625,41.0
2015-01-15 15:00:00,2015-01-15 09:00:00,7635.45966816449,41.0
2015-01-15 16:00:00,2015-01-15 10:00:00,7169.090256963676,46.04
2015-01-15 17:00:00,2015-01-15 11:00:00,6725.419479063516,48.92
2015-01-15 18:00:00,2015-01-15 12:00:00,6331.8338460818795,53.06
2015-01-15 19:00:00,2015-01-15 13:00:00,6048.214698705525,55.94
2015-01-15 20:00:00,2015-01-15 14:00:00,5821.826992679282,57.92
2015-01-15 21:00:00,2015-01-15 15:00:00,5717.5646800012355,57.92
2015-01-15 22:00:00,2015-01-15 16:00:00,5792.032156569458,59.0
2015-01-15 23:00:00,2015-01-15 17:00:00,6132.687281642011,59.0
2015-01-16 00:00:00,2015-01-15 18:00:00,6803.116119630841,55.04
2015-01-16 01:00:00,2015-01-15 19:00:00,6978.794194307031,51.98
2015-01-16 02:00:00,2015-01-15 20:00:00,7052.774648153294,50.0
2015-01-16 03:00:00,2015-01-15 21:00:00,6940.112160609927,48.02
2015-01-16 04:00:00,2015-01-15 22:00:00,6598.357361608218,44.06
2015-01-16 05:00:00,2015-01-15 23:00:00,6255.818509999998,44.06
2015-01-16 06:00:00,2015-01-16 00:00:00,6104.30499678213,39.92
2015-01-16 07:00:00,2015-01-16 01:00:00,6111.909727094978,39.02
2015-01-16 08:00:00,2015-01-16 02:00:00,6205.187533612538,39.02
2015-01-16 09:00:00,2015-01-16 03:00:00,6368.040822424276,37.04
2015-01-16 10:00:00,2015-01-16 04:00:00,6690.762496514106,35.96
2015-01-16 11:00:00,2015-01-16 05:00:00,7328.765929565264,37.04
2015-01-16 12:00:00,2015-01-16 06:00:00,8236.241580377278,37.04
