utc,cpt,mw,tmpf
2015-01-03 16:00:00,2015-01-03 10:00:00,869.7148618799257,26.96
2015-01-03 17:00:00,2015-01-03 11:00:00,840.317921698004,28.94
2015-01-03 18:00:00,2015-01-03 12:00:00,833.0350414332262,30.92
2015-01-03 19:00:00,2015-01-03 13:00:00,816.2090090056471,33.98
2015-01-03 20:00:00,2015-01-03 14:00:00,797.340227606272,35.96
2015-01-03 21:00:00,2015-01-03 15:00:00,778.4768385207369,37.94
2015-01-03 22:00:00,2015-01-03 16:00:00,782.7025110907651,39.02
2015-01-03 23:00:00,2015-01-03 17:00:00,831.151843542935,39.02
2015-01-04 00:00:00,2015-01-03 18:00:00,878.0526062544512,35.96
2015-01-04 01:00:00,2015-01-03 19:00:00,887.0980758043128,35.06
2015-01-04 02:00:00,2015-01-03 20:00:00,892.7423106315009,33.98
2015-01-04 03:00:00,2015-01-03 21:00:00,884.8872770506161,30.92
2015-01-04 04:00:00,2015-01-03 22:00:00,865.3791337883741,30.02
2015-01-04 05:00:00,2015-01-03 23:00:00,837.9693499999998,33.08
2015-01-04 06:00:00,2015-01-04 00:00:00,819.818821547532,30.92
2015-01-04 07:00:00,2015-01-04 01:00:00,817.423136171733,32.0
2015-01-04 08:00:00,2015-01-04 02:00:00,827.5426848671642,28.94
2015-01-04 09:00:00,2015-01-04 03:00:00,844.376121972897,24.98
2015-01-04 10:00:00,2015-01-04 04:00:00,874.4011070804139,21.92
2015-01-04 11:00:00,2015-01-04 05:00:00,922.842375833496,21.02
2015-01-04 12:00:00,2015-01-04 06:00:00,971.7214932880999,19.94
2015-01-04 13:00:00,2015-01-04 07:00:00,1017.2037243923038,17.96
2015-01-04 14:00:00,2015-01-04 08:00:00,1039.890574465495,17.06
2015-01-04 15:00:00,2015-01-04 09:00:00,1041.943822908124,17.96
2015-01-04 16:00:00,2015-01-04 10:00:00,1020.8814477493468,19.94
2015-01-04 17:00:00,2015-01-04 11:00:00,987.8610047366482,23.0
2015-01-04 18:00:00,2015-01-04 12:00:00,963.4851348951272,26.06
2015-01-04 19:00:00,2015-01-04 13:00:00,935.3254167753389,26.96
2015-01-04 20:00:00,2015-01-04 14:00:00,900.5485303942969,28.94
2015-01-04 21:00:00,2015-01-04 15:00:00,879.4641041722141,32.0
2015-01-04 22:00:00,2015-01-04 16:00:00,877.8917771181059,35.06
2015-01-04 23:00:00,2015-01-04 17:00:00,935.2441183378089,33.98
2015-01-05 00:00:00,2015-01-04 18:00:00,989.4677421744288,30.92
2015-01-05 01:00:00,2015-01-04 19:00:00,1021.0615483827142,28.94
2015-01-05 02:00:00,2015-01-04 20:00:00,1022.179601293416,28.94
2015-01-05 03:00:00,2015-01-04 21:00:00,1005.9953678710908,26.96
2015-01-05 04:00:00,2015-01-04 22:00:00,971.1397723039552,26.06
2015-01-05 05:00:00,2015-01-04 23:00:00,941.91835,26.96
2015-01-05 06:00:00,2015-01-05 00:00:00,928.646791809217,26.06
2015-01-05 07:00:00,2015-01-05 01:00:00,929.4412840412679,24.08
2015-01-05 08:00:00,2015-01-05 02:00:00,935.7987729104688,23.0
2015-01-05 09:00:00,2015-01-05 03:00:00,952.7119675344422,24.98
2015-01-05 10:00:00,2015-01-05 04:00:00,982.551809399966,24.98
2015-01-05 11:00:00,2015-01-05 05:00:00,1040.3780622777383,24.98
2015-01-05 12:00:00,2015-01-05 06:00:00,1122.2319833191489,24.98
2015-01-05 13:00:00,2015-01-05 07:00:00,1158.399642913049,23.0
2015-01-05 14:00:00,2015-01-05 08:00:00,1135.8402951619883,23.0
2015-01-05 15:00:00,2015-01-05 09:00:00,1097.8520479100252,26.06
2015-01-05 16:00:00,2015-01-05 10:00:00,1057.947970159606,30.02
2015-01-05 17:00:00,2015-01-05 11:00:00,1014.614426353142,35.96
2015-01-05 18:00:00,2015-01-05 12:00:00,971.477815225783,41.0
2015-01-05 19:00:00,2015-01-05 13:00:00,938.6782356995928,46.94
2015-01-05 20:00:00,2015-01-05 14:00:00,902.1158854135439,51.08
2015-01-05 21:00:00,2015-01-05 15:00:00,881.6294344097281,53.96
2015-01-05 22:00:00,2015-01-05 16:00:00,885.3356720002811,55.94
2015-01-05 23:00:00,2015-01-05 17:00:00,938.5014701398928,55.04
2015-01-06 00:00:00,2015-01-05 18:00:00,1001.8077453683948,51.08
2015-01-06 01:00:00,2015-01-05 19:00:00,1013.3459963964298,48.92
2015-01-06 02:00:00,2015-01-05 20:00:00,1007.180869230691,42.08
2015-01-06 03:00:00,2015-01-05 21:00:00,978.3098093138232,44.06
2015-01-06 04:00:00,2015-01-05 22:00:00,934.7988641804038,44.06
2015-01-06 05:00:00,2015-01-05 23:00:00,888.11125,39.92
2015-01-06 06:00:00,2015-01-06 00:00:00,863.256668145337,39.92
2015-01-06 07:00:00,2015-01-06 01:00:00,861.8411432783907,39.02
2015-01-06 08:00:00,2015-01-06 02:00:00,866.6789234295651,35.06
2015-01-06 09:00:00,2015-01-06 03:00:00,879.7350204829571,33.08
2015-01-06 10:00:00,2015-01-06 04:00:00,907.44389929349,30.92
2015-01-06 11:00:00,2015-01-06 05:00:00,966.5164162443239,30.92
2015-01-06 12:00:00,2015-01-06 06:00:00,1051.4754427045582,30.92
2015-01-06 13:00:00,2015-01-06 07:00:00,1085.2905577962351,32.0
2015-01-06 14:00:00,2015-01-06 08:00:00,1051.4054742240905,33.98
2015-01-06 15:00:00,2015-01-06 09:00:00,1003.8268914087342,37.94
2015-01-06 16:00:00,2015-01-06 10:00:00,962.3610576672316,42.08
2015-01-06 17:00:00,2015-01-06 11:00:00,915.5366172552528,44.96
2015-01-06 18:00:00,2015-01-06 12:00:00,873.2054402433648,46.94
2015-01-06 19:00:00,2015-01-06 13:00:00,844.523105371015,48.92
2015-01-06 20:00:00,2015-01-06 14:00:00,822.7433237082162,50.0
2015-01-06 21:00:00,2015-01-06 15:00:00,805.639369014895,51.08
2015-01-06 22:00:00,2015-01-06 16:00:00,807.9236212151069,53.06
2015-01-06 23:00:00,2015-01-06 17:00:00,848.271025521581,51.08
2015-01-07 00:00:00,2015-01-06 18:00:00,914.316096082244,46.04
2015-01-07 01:00:00,2015-01-06 19:00:00,925.6216670205139,41.0
2015-01-07 02:00:00,2015-01-06 20:00:00,930.7939894272582,39.02
2015-01-07 03:00:00,2015-01-06 21:00:00,914.6190342273378,35.06
2015-01-07 04:00:00,2015-01-06 22:00:00,882.862258262662,35.06
2015-01-07 05:00:00,2015-01-06 23:00:00,851.5583899999998,35.96
2015-01-07 06:00:00,2015-01-07 00:00:00,844.6476254306349,33.08
2015-01-07 07:00:00,2015-01-07 01:00:00,846.2254455368183,32.0
2015-01-07 08:00:00,2015-01-07 02:00:00,856.181745036114,30.92
2015-01-07 09:00:00,2015-01-07 03:00:00,872.7954519831011,30.02
2015-01-07 10:00:00,2015-01-07 04:00:00,899.3656296605789,30.02
2015-01-07 11:00:00,2015-01-07 05:00:00,957.6077168839213,30.02
2015-01-07 12:00:00,2015-01-07 06:00:00,1056.4331579613684,30.92
2015-01-07 13:00:00,2015-01-07 07:00:00,1096.060505503924,30.92
2015-01-07 14:00:00,2015-01-07 08:00:00,1076.0897641029005,26.06
2015-01-07 15:00:00,2015-01-07 09:00:00,1075.299950637295,24.98
2015-01-07 16:00:00,2015-01-07 10:00:00,1072.6515781355629,24.08
2015-01-07 17:00:00,2015-01-07 11:00:00,1055.2124076016983,23.0
2015-01-07 18:00:00,2015-01-07 12:00:00,1036.7436700992812,21.92
2015-01-07 19:00:00,2015-01-07 13:00:00,1030.9321226770498,24.08
2015-01-07 20:00:00,2015-01-07 14:00:00,1024.4464993229033,24.08
2015-01-07 21:00:00,2015-01-07 15:00:00,1031.482605720459,24.98
2015-01-07 22:00:00,2015-01-07 16:00:00,1067.2750192031592,24.98
2015-01-07 23:00:00,2015-01-07 17:00:00,1130.9822312307392,24.98
2015-01-08 00:00:00,2015-01-07 18:00:00,1197.0837346973701,23.0
2015-01-08 01:00:00,2015-01-07 19:00:00,1203.637037792719,23.0
2015-01-08 02:00:00,2015-01-07 20:00:00,1198.7212185296482,23.0
2015-01-08 03:00:00,2015-01-07 21:00:00,1170.668969057536,21.92
2015-01-08 04:00:00,2015-01-07 22:00:00,1123.3199592870048,21.92
2015-01-08 05:00:00,2015-01-07 23:00:00,1085.2395,21.92
2015-01-08 06:00:00,2015-01-08 00:00:00,1069.9950453922618,21.92
2015-01-08 07:00:00,2015-01-08 01:00:00,1074.042161380611,21.92
2015-01-08 08:00:00,2015-01-08 02:00:00,1076.248184897514,21.92
2015-01-08 09:00:00,2015-01-08 03:00:00,1089.4383625979424,19.94
2015-01-08 10:00:00,2015-01-08 04:00:00,1113.5136202407639,19.94
2015-01-08 11:00:00,2015-01-08 05:00:00,1167.985732387553,21.02
2015-01-08 12:00:00,2015-01-08 06:00:00,1251.545755261334,21.92
2015-01-08 13:00:00,2015-01-08 07:00:00,1276.536638523361,21.02
2015-01-08 14:00:00,2015-01-08 08:00:00,1250.366521473094,21.02
2015-01-08 15:00:00,2015-01-08 09:00:00,1222.958093594699,24.08
2015-01-08 16:00:00,2015-01-08 10:00:00,1181.0584418231488,26.96
2015-01-08 17:00:00,2015-01-08 11:00:00,1134.93040825943,32.0
2015-01-08 18:00:00,2015-01-08 12:00:00,1073.834412204341,37.04
2015-01-08 19:00:00,2015-01-08 13:00:00,1027.0179505262436,41.0
2015-01-08 20:00:00,2015-01-08 14:00:00,996.952170814404,46.94
2015-01-08 21:00:00,2015-01-08 15:00:00,981.545383755906,48.02
2015-01-08 22:00:00,2015-01-08 16:00:00,984.3440179199295,50.0
2015-01-08 23:00:00,2015-01-08 17:00:00,1025.128952174593,48.92
2015-01-09 00:00:00,2015-01-08 18:00:00,1073.623150455407,44.06
2015-01-09 01:00:00,2015-01-08 19:00:00,1079.7241213289149,39.92
2015-01-09 02:00:00,2015-01-08 20:00:00,1077.9888985273328,35.96
2015-01-09 03:00:00,2015-01-08 21:00:00,1050.9860721012287,33.98
2015-01-09 04:00:00,2015-01-08 22:00:00,1004.2740391460288,32.0
2015-01-09 05:00:00,2015-01-08 23:00:00,964.03678,30.02
2015-01-09 06:00:00,2015-01-09 00:00:00,951.1386279752712,32.0
2015-01-09 07:00:00,2015-01-09 01:00:00,950.417543743346,33.98
2015-01-09 08:00:00,2015-01-09 02:00:00,959.324102363601,33.98
2015-01-09 09:00:00,2015-01-09 03:00:00,973.8374778019112,33.08
2015-01-09 10:00:00,2015-01-09 04:00:00,997.4340968037628,32.0
2015-01-09 11:00:00,2015-01-09 05:00:00,1052.009963182479,30.92
2015-01-09 12:00:00,2015-01-09 06:00:00,1130.446790248169,30.02
2015-01-09 13:00:00,2015-01-09 07:00:00,1156.307429819379,28.94
2015-01-09 14:00:00,2015-01-09 08:00:00,1140.940868176658,28.94
2015-01-09 15:00:00,2015-01-09 09:00:00,1130.586340230935,28.04
2015-01-09 16:00:00,2015-01-09 10:00:00,1112.741665780303,28.04
2015-01-09 17:00:00,2015-01-09 11:00:00,1078.8614545677112,28.94
2015-01-09 18:00:00,2015-01-09 12:00:00,1033.310730747859,30.92
2015-01-09 19:00:00,2015-01-09 13:00:00,1008.8643623243538,30.92
2015-01-09 20:00:00,2015-01-09 14:00:00,995.2571272554131,30.92
2015-01-09 21:00:00,2015-01-09 15:00:00,993.597087106234,32.0
2015-01-09 22:00:00,2015-01-09 16:00:00,1008.209931674869,32.0
2015-01-09 23:00:00,2015-01-09 17:00:00,1040.230552661155,33.08
2015-01-10 00:00:00,2015-01-09 18:00:00,1077.851128093054,32.0
2015-01-10 01:00:00,2015-01-09 19:00:00,1075.895327497561,30.92
2015-01-10 02:00:00,2015-01-09 20:00:00,1073.859607354026,30.02
2015-01-10 03:00:00,2015-01-09 21:00:00,1058.34611164298,28.94
2015-01-10 04:00:00,2015-01-09 22:00:00,1027.8722863622827,26.96
2015-01-10 05:00:00,2015-01-09 23:00:00,997.77005,26.06
2015-01-10 06:00:00,2015-01-10 00:00:00,974.6233568207352,26.06
2015-01-10 07:00:00,2015-01-10 01:00:00,961.9902994821043,26.96
2015-01-10 08:00:00,2015-01-10 02:00:00,955.1897386417969,26.96
2015-01-10 09:00:00,2015-01-10 03:00:00,951.5401273484439,26.96
2015-01-10 10:00:00,2015-01-10 04:00:00,957.748720858896,26.96
2015-01-10 11:00:00,2015-01-10 05:00:00,976.4221308913231,26.96
2015-01-10 12:00:00,2015-01-10 06:00:00,998.6463794283902,26.96
2015-01-10 13:00:00,2015-01-10 07:00:00,1027.916822109541,26.96
2015-01-10 14:00:00,2015-01-10 08:00:00,1047.2759913351897,26.96
2015-01-10 15:00:00,2015-01-10 09:00:00,1062.6504912393377,28.04
2015-01-10 16:00:00,2015-01-10 10:00:00,1063.021790657653,30.02
2015-01-10 17:00:00,2015-01-10 11:00:00,1038.9061003957597,33.08
2015-01-10 18:00:00,2015-01-10 12:00:00,1015.2251083346056,35.06
2015-01-10 19:00:00,2015-01-10 13:00:00,998.8320714604899,37.04
2015-01-10 20:00:00,2015-01-10 14:00:00,975.704768729499,35.96
2015-01-10 21:00:00,2015-01-10 15:00:00,964.586560241559,37.04
2015-01-10 22:00:00,2015-01-10 16:00:00,969.0206936065464,35.06
2015-01-10 23:00:00,2015-01-10 17:00:00,986.6946840066316,35.06
2015-01-11 00:00:00,2015-01-10 18:00:00,1014.599486193335,33.98
2015-01-11 01:00:00,2015-01-10 19:00:00,1016.9454418905563,32.0
2015-01-11 02:00:00,2015-01-10 20:00:00,1002.977276780403,32.0
2015-01-11 03:00:00,2015-01-10 21:00:00,982.115733660332,32.0
2015-01-11 04:00:00,2015-01-10 22:00:00,950.5814824786797,32.0
2015-01-11 05:00:00,2015-01-10 23:00:00,914.8808200000002,30.92
2015-01-11 06:00:00,2015-01-11 00:00:00,895.600869534404,30.02
2015-01-11 07:00:00,2015-01-11 01:00:00,884.0241917019885,30.02
2015-01-11 08:00:00,2015-01-11 02:00:00,880.5446288917389,30.02
2015-01-11 09:00:00,2015-01-11 03:00:00,880.4041472436701,28.04
2015-01-11 10:00:00,2015-01-11 04:00:00,886.5780467871982,28.94
2015-01-11 11:00:00,2015-01-11 05:00:00,904.8830923909229,28.94
2015-01-11 12:00:00,2015-01-11 06:00:00,930.2448031932238,28.94
2015-01-11 13:00:00,2015-01-11 07:00:00,963.5544071173201,28.94
2015-01-11 14:00:00,2015-01-11 08:00:00,991.6557375879028,28.04
2015-01-11 15:00:00,2015-01-11 09:00:00,1008.390264401958,30.92
2015-01-11 16:00:00,2015-01-11 10:00:00,997.6333147304028,37.94
2015-01-11 17:00:00,2015-01-11 11:00:00,982.6851078061502,46.04
2015-01-11 18:00:00,2015-01-11 12:00:00,961.7491717921869,55.04
2015-01-11 19:00:00,2015-01-11 13:00:00,936.9719870244222,60.08
2015-01-11 20:00:00,2015-01-11 14:00:00,908.6947658924,64.04
2015-01-11 21:00:00,2015-01-11 15:00:00,891.724798830186,64.94
2015-01-11 22:00:00,2015-01-11 16:00:00,893.0420408947742,64.94
2015-01-11 23:00:00,2015-01-11 17:00:00,916.9877541807424,64.04
2015-01-12 00:00:00,2015-01-11 18:00:00,949.3506606555267,57.02
2015-01-12 01:00:00,2015-01-11 19:00:00,950.4998647474031,51.98
2015-01-12 02:00:00,2015-01-11 20:00:00,934.9981113758982,48.92
2015-01-12 03:00:00,2015-01-11 21:00:00,901.2776866163872,44.06
2015-01-12 04:00:00,2015-01-11 22:00:00,850.49500322088,42.98
2015-01-12 05:00:00,2015-01-11 23:00:00,808.5858999999998,39.92
2015-01-12 06:00:00,2015-01-12 00:00:00,788.200192348876,37.04
2015-01-12 07:00:00,2015-01-12 01:00:00,782.5383429301299,35.96
2015-01-12 08:00:00,2015-01-12 02:00:00,783.044311934235,33.08
2015-01-12 09:00:00,2015-01-12 03:00:00,791.7278356502281,32.0
2015-01-12 10:00:00,2015-01-12 04:00:00,815.5181302077589,33.98
2015-01-12 11:00:00,2015-01-12 05:00:00,873.0533730917139,33.08
2015-01-12 12:00:00,2015-01-12 06:00:00,958.7758922942653,30.02
2015-01-12 13:00:00,2015-01-12 07:00:00,998.6726647131748,30.02
2015-01-12 14:00:00,2015-01-12 08:00:00,994.7345685916541,28.94
2015-01-12 15:00:00,2015-01-12 09:00:00,1008.715170262318,28.94
2015-01-12 16:00:00,2015-01-12 10:00:00,1012.283192617814,28.04
2015-01-12 17:00:00,2015-01-12 11:00:00,1015.6247985313768,28.04
2015-01-12 18:00:00,2015-01-12 12:00:00,1016.4962155050032,28.04
2015-01-12 19:00:00,2015-01-12 13:00:00,1021.9549419480602,28.04
2015-01-12 20:00:00,2015-01-12 14:00:00,1018.3605723262518,28.04
2015-01-12 21:00:00,2015-01-12 15:00:00,1021.428016106972,28.94
2015-01-12 22:00:00,2015-01-12 16:00:00,1042.3181367917432,30.02
2015-01-12 23:00:00,2015-01-12 17:00:00,1082.8287180451678,30.02
2015-01-13 00:00:00,2015-01-12 18:00:00,1110.121381858333,28.94
2015-01-13 01:00:00,2015-01-12 19:00:00,1098.8203728563983,28.94
2015-01-13 02:00:00,2015-01-12 20:00:00,1080.2907238610962,28.94
2015-01-13 03:00:00,2015-01-12 21:00:00,1045.1180073303601,28.04
2015-01-13 04:00:00,2015-01-12 22:00:00,991.9897286673068,28.04
2015-01-13 05:00:00,2015-01-12 23:00:00,944.0870600000002,26.96
2015-01-13 06:00:00,2015-01-13 00:00:00,923.1187400687761,26.06
2015-01-13 07:00:00,2015-01-13 01:00:00,915.6797507403602,26.06
2015-01-13 08:00:00,2015-01-13 02:00:00,912.1825171474718,24.98
2015-01-13 09:00:00,2015-01-13 03:00:00,920.769133650159,24.08
2015-01-13 10:00:00,2015-01-13 04:00:00,943.774265394865,24.08
2015-01-13 11:00:00,2015-01-13 05:00:00,993.5574551970329,24.08
2015-01-13 12:00:00,2015-01-13 06:00:00,1073.3855279502968,24.08
2015-01-13 13:00:00,2015-01-13 07:00:00,1105.104124497405,24.08
2015-01-13 14:00:00,2015-01-13 08:00:00,1095.521619681794,24.08
2015-01-13 15:00:00,2015-01-13 09:00:00,1093.633485879407,24.98
2015-01-13 16:00:00,2015-01-13 10:00:00,1094.939133492346,26.06
2015-01-13 17:00:00,2015-01-13 11:00:00,1062.6879531947159,28.04
2015-01-13 18:00:00,2015-01-13 12:00:00,1035.056090319682,28.94
2015-01-13 19:00:00,2015-01-13 13:00:00,1015.455860448984,30.02
2015-01-13 20:00:00,2015-01-13 14:00:00,990.610712641809,32.0
2015-01-13 21:00:00,2015-01-13 15:00:00,979.5671639991747,33.08
2015-01-13 22:00:00,2015-01-13 16:00:00,991.05424149776,33.98
2015-01-13 23:00:00,2015-01-13 17:00:00,1018.602216936059,33.98
2015-01-14 00:00:00,2015-01-13 18:00:00,1060.8799892012498,33.08
2015-01-14 01:00:00,2015-01-13 19:00:00,1062.709177614705,32.0
2015-01-14 02:00:00,2015-01-13 20:00:00,1056.2417726893968,32.0
2015-01-14 03:00:00,2015-01-13 21:00:00,1027.4336049039157,30.92
2015-01-14 04:00:00,2015-01-13 22:00:00,995.1070170287238,30.92
2015-01-14 05:00:00,2015-01-13 23:00:00,950.1563899999999,30.02
2015-01-14 06:00:00,2015-01-14 00:00:00,924.0913925373569,30.02
2015-01-14 07:00:00,2015-01-14 01:00:00,917.6687629174115,30.02
2015-01-14 08:00:00,2015-01-14 02:00:00,912.6237271790238,30.02
2015-01-14 09:00:00,2015-01-14 03:00:00,918.8900312431011,30.02
2015-01-14 10:00:00,2015-01-14 04:00:00,928.6335657156618,30.02
2015-01-14 11:00:00,2015-01-14 05:00:00,973.589180296743,30.02
2015-01-14 12:00:00,2015-01-14 06:00:00,1056.1338769256056,30.02
2015-01-14 13:00:00,2015-01-14 07:00:00,1088.0892335653289,30.02
2015-01-14 14:00:00,2015-01-14 08:00:00,1073.1189576418342,30.02
2015-01-14 15:00:00,2015-01-14 09:00:00,1059.664478935766,30.92
2015-01-14 16:00:00,2015-01-14 10:00:00,1044.912045226001,32.0
2015-01-14 17:00:00,2015-01-14 11:00:00,1024.2055707531702,33.08
2015-01-14 18:00:00,2015-01-14 12:00:00,997.493262565894,35.06
2015-01-14 19:00:00,2015-01-14 13:00:00,978.3711170925341,35.96
2015-01-14 20:00:00,2015-01-14 14:00:00,961.1180021779044,35.96
2015-01-14 21:00:00,2015-01-14 15:00:00,956.3780040786578,37.04
2015-01-14 22:00:00,2015-01-14 16:00:00,974.9425762662,37.94
2015-01-14 23:00:00,2015-01-14 17:00:00,1009.1841894668572,37.94
2015-01-15 00:00:00,2015-01-14 18:00:00,1034.7671282655488,37.94
2015-01-15 01:00:00,2015-01-14 19:00:00,1024.871182475775,37.94
2015-01-15 02:00:00,2015-01-14 20:00:00,1009.28952053983,37.04
2015-01-15 03:00:00,2015-01-14 21:00:00,974.035923660635,35.96
2015-01-15 04:00:00,2015-01-14 22:00:00,935.909865521509,35.96
2015-01-15 05:00:00,2015-01-14 23:00:00,886.93452,35.06
2015-01-15 06:00:00,2015-01-15 00:00:00,861.1685322047181,35.06
2015-01-15 07:00:00,2015-01-15 01:00:00,854.0657409292701,32.0
2015-01-15 08:00:00,2015-01-15 02:00:00,850.4927655919862,26.96
2015-01-15 09:00:00,2015-01-15 03:00:00,858.5698008605272,26.06
2015-01-15 10:00:00,2015-01-15 04:00:00,869.649729551457,26.06
2015-01-15 11:00:00,2015-01-15 05:00:00,917.884197685147,26.96
2015-01-15 12:00:00,2015-01-15 06:00:00,1001.897659852486,24.98
2015-01-15 13:00:00,2015-01-15 07:00:00,1038.3354241453387,28.04
2015-01-15 14:00:00,2015-01-15 08:00:00,1010.2189751233982,24.98
2015-01-15 15:00:00,2015-01-15 09:00:00,971.1546228930201,30.02
2015-01-15 16:00:00,2015-01-15 10:00:00,934.3863139503853,37.04
2015-01-15 17:00:00,2015-01-15 11:00:00,895.5174175772061,44.06
2015-01-15 18:00:00,2015-01-15 12:00:00,861.7662499897581,48.92
2015-01-15 19:00:00,2015-01-15 13:00:00,832.785450241256,53.06
2015-01-15 20:00:00,2015-01-15 14:00:00,805.775400894771,55.04
2015-01-15 21:00:00,2015-01-15 15:00:00,788.5378263702178,57.02
2015-01-15 22:00:00,2015-01-15 16:00:00,785.0500775590181,57.92
2015-01-15 23:00:00,2015-01-15 17:00:00,816.093551042767,57.92
2015-01-16 00:00:00,2015-01-15 18:00:00,886.6071193870499,51.98
2015-01-16 01:00:00,2015-01-15 19:00:00,910.0085183518297,44.06
2015-01-16 02:00:00,2015-01-15 20:00:00,920.9961654232301,37.94
2015-01-16 03:00:00,2015-01-15 21:00:00,907.6360816204239,37.04
2015-01-16 04:00:00,2015-01-15 22:00:00,876.3069971569181,30.92
2015-01-16 05:00:00,2015-01-15 23:00:00,844.3951399999999,28.94
2015-01-16 06:00:00,2015-01-16 00:00:00,836.526939804457,26.96
2015-01-16 07:00:00,2015-01-16 01:00:00,837.2490581836889,26.96
2015-01-16 08:00:00,2015-01-16 02:00:00,839.8083903482811,26.06
2015-01-16 09:00:00,2015-01-16 03:00:00,855.2816965435901,26.06
2015-01-16 10:00:00,2015-01-16 04:00:00,883.2615616061912,23.0
2015-01-16 11:00:00,2015-01-16 05:00:00,943.7632829400317,24.08
2015-01-16 12:00:00,2015-01-16 06:00:00,1029.7125048013243,24.08
