utc,ept,mw,tmpf
2015-01-03 02:00:00,2015-01-02 21:00:00,51501.033,30.92
2015-01-03 03:00:00,2015-01-02 22:00:00,49508.015,30.92
2015-01-03 04:00:00,2015-01-02 23:00:00,47128.765,30.02
2015-01-03 05:00:00,2015-01-03 00:00:00,44930.264,28.94
2015-01-03 06:00:00,2015-01-03 01:00:00,43445.207,30.02
2015-01-03 07:00:00,2015-01-03 02:00:00,42570.631,32.0
2015-01-03 08:00:00,2015-01-03 03:00:00,42259.511,33.08
2015-01-03 09:00:00,2015-01-03 04:00:00,42307.049,33.08
2015-01-03 10:00:00,2015-01-03 05:00:00,43088.871,33.08
2015-01-03 11:00:00,2015-01-03 06:00:00,44126.002,33.8
2015-01-03 12:00:00,2015-01-03 07:00:00,45725.297,33.98
2015-01-03 13:00:00,2015-01-03 08:00:00,46967.49,33.98
2015-01-03 14:00:00,2015-01-03 09:00:00,48117.665,35.96
2015-01-03 15:00:00,2015-01-03 10:00:00,49387.071,35.96
2015-01-03 16:00:00,2015-01-03 11:00:00,49716.676,37.94
2015-01-03 17:00:00,2015-01-03 12:00:00,49448.896,41.0
2015-01-03 18:00:00,2015-01-03 13:00:00,49123.256,42.08
2015-01-03 19:00:00,2015-01-03 14:00:00,48588.89,44.6
2015-01-03 20:00:00,2015-01-03 15:00:00,48016.639,44.96
2015-01-03 21:00:00,2015-01-03 16:00:00,48204.888999999996,46.04
2015-01-03 22:00:00,2015-01-03 17:00:00,50069.42,48.02
2015-01-03 23:00:00,2015-01-03 18:00:00,50155.771,51.08
2015-01-04 00:00:00,2015-01-03 19:00:00,49298.576,53.06
2015-01-04 01:00:00,2015-01-03 20:00:00,48128.383,53.96
2015-01-04 02:00:00,2015-01-03 21:00:00,46688.711,55.04
2015-01-04 03:00:00,2015-01-03 22:00:00,44849.112,55.94
2015-01-04 04:00:00,2015-01-03 23:00:00,42413.184,57.92
2015-01-04 05:00:00,2015-01-04 00:00:00,40279.088,57.92
2015-01-04 06:00:00,2015-01-04 01:00:00,38748.347,57.92
2015-01-04 07:00:00,2015-01-04 02:00:00,37735.865,57.2
2015-01-04 08:00:00,2015-01-04 03:00:00,37232.821,57.92
2015-01-04 09:00:00,2015-01-04 04:00:00,37111.273,57.92
2015-01-04 10:00:00,2015-01-04 05:00:00,37685.663,57.02
2015-01-04 11:00:00,2015-01-04 06:00:00,38425.715,57.02
2015-01-04 12:00:00,2015-01-04 07:00:00,39934.695,55.4
2015-01-04 13:00:00,2015-01-04 08:00:00,41021.742,53.6
2015-01-04 14:00:00,2015-01-04 09:00:00,42240.27,48.92
2015-01-04 15:00:00,2015-01-04 10:00:00,43135.456,48.02
2015-01-04 16:00:00,2015-01-04 11:00:00,43935.638,48.02
2015-01-04 17:00:00,2015-01-04 12:00:00,44825.722,44.06
2015-01-04 18:00:00,2015-01-04 13:00:00,45270.295,41.0
2015-01-04 19:00:00,2015-01-04 14:00:00,45430.729999999996,41.0
2015-01-04 20:00:00,2015-01-04 15:00:00,45793.479999999996,39.92
2015-01-04 21:00:00,2015-01-04 16:00:00,47238.968,37.94
2015-01-04 22:00:00,2015-01-04 17:00:00,50375.249,35.96
2015-01-04 23:00:00,2015-01-04 18:00:00,52472.099,35.06
2015-01-05 00:00:00,2015-01-04 19:00:00,52479.557,33.98
2015-01-05 01:00:00,2015-01-04 20:00:00,52496.916,33.08
2015-01-05 02:00:00,2015-01-04 21:00:00,51351.617,32.0
2015-01-05 03:00:00,2015-01-04 22:00:00,49797.316,30.02
2015-01-05 04:00:00,2015-01-04 23:00:00,48091.586,28.94
2015-01-05 05:00:00,2015-01-05 00:00:00,46749.784999999996,26.96
2015-01-05 06:00:00,2015-01-05 01:00:00,46261.122,24.98
2015-01-05 07:00:00,2015-01-05 02:00:00,46385.755,23.0
2015-01-05 08:00:00,2015-01-05 03:00:00,46916.082,19.94
2015-01-05 09:00:00,2015-01-05 04:00:00,48267.73,17.06
2015-01-05 10:00:00,2015-01-05 05:00:00,51221.022,15.98
2015-01-05 11:00:00,2015-01-05 06:00:00,56136.245,14.0
2015-01-05 12:00:00,2015-01-05 07:00:00,59752.812999999995,12.2
2015-01-05 13:00:00,2015-01-05 08:00:00,60479.675,12.92
2015-01-05 14:00:00,2015-01-05 09:00:00,60406.661,12.92
2015-01-05 15:00:00,2015-01-05 10:00:00,60260.218,12.92
2015-01-05 16:00:00,2015-01-05 11:00:00,60100.868,12.02
2015-01-05 17:00:00,2015-01-05 12:00:00,59586.025,15.08
2015-01-05 18:00:00,2015-01-05 13:00:00,59033.237,15.08
2015-01-05 19:00:00,2015-01-05 14:00:00,58694.183000000005,15.98
2015-01-05 20:00:00,2015-01-05 15:00:00,58705.191,15.98
2015-01-05 21:00:00,2015-01-05 16:00:00,59859.181,15.08
2015-01-05 22:00:00,2015-01-05 17:00:00,63333.069,15.08
2015-01-05 23:00:00,2015-01-05 18:00:00,65189.519,15.08
2015-01-06 00:00:00,2015-01-05 19:00:00,64844.507,15.08
2015-01-06 01:00:00,2015-01-05 20:00:00,64049.183,15.08
2015-01-06 02:00:00,2015-01-05 21:00:00,62242.037,15.08
2015-01-06 03:00:00,2015-01-05 22:00:00,59522.548,17.06
2015-01-06 04:00:00,2015-01-05 23:00:00,56523.167,15.98
2015-01-06 05:00:00,2015-01-06 00:00:00,54253.358,15.98
2015-01-06 06:00:00,2015-01-06 01:00:00,52894.746,15.1
2015-01-06 07:00:00,2015-01-06 02:00:00,52217.36,15.8
2015-01-06 08:00:00,2015-01-06 03:00:00,52040.692,15.08
2015-01-06 09:00:00,2015-01-06 04:00:00,52576.307,15.08
2015-01-06 10:00:00,2015-01-06 05:00:00,54699.956,15.08
2015-01-06 11:00:00,2015-01-06 06:00:00,58143.520000000004,15.08
2015-01-06 12:00:00,2015-01-06 07:00:00,60913.778999999995,15.08
2015-01-06 13:00:00,2015-01-06 08:00:00,61153.234,15.98
2015-01-06 14:00:00,2015-01-06 09:00:00,60805.765999999996,15.98
2015-01-06 15:00:00,2015-01-06 10:00:00,60436.787,17.06
2015-01-06 16:00:00,2015-01-06 11:00:00,59962.811,19.04
2015-01-06 17:00:00,2015-01-06 12:00:00,59531.135,19.94
2015-01-06 18:00:00,2015-01-06 13:00:00,59195.841,19.94
2015-01-06 19:00:00,2015-01-06 14:00:00,58604.809,19.04
2015-01-06 20:00:00,2015-01-06 15:00:00,58413.489,19.04
2015-01-06 21:00:00,2015-01-06 16:00:00,59525.449,17.06
2015-01-06 22:00:00,2015-01-06 17:00:00,62876.007000000005,15.08
2015-01-06 23:00:00,2015-01-06 18:00:00,64773.38,15.08
2015-01-07 00:00:00,2015-01-06 19:00:00,64662.077,15.08
2015-01-07 01:00:00,2015-01-06 20:00:00,64018.551,15.08
2015-01-07 02:00:00,2015-01-06 21:00:00,62321.955,15.08
2015-01-07 03:00:00,2015-01-06 22:00:00,59798.451,14.0
2015-01-07 04:00:00,2015-01-06 23:00:00,57171.776,12.92
2015-01-07 05:00:00,2015-01-07 00:00:00,54921.369,12.02
2015-01-07 06:00:00,2015-01-07 01:00:00,53773.069,10.94
2015-01-07 07:00:00,2015-01-07 02:00:00,53383.381,10.94
2015-01-07 08:00:00,2015-01-07 03:00:00,53530.689999999995,10.94
2015-01-07 09:00:00,2015-01-07 04:00:00,54399.943,10.94
2015-01-07 10:00:00,2015-01-07 05:00:00,56784.949,10.94
2015-01-07 11:00:00,2015-01-07 06:00:00,60509.308999999994,10.94
2015-01-07 12:00:00,2015-01-07 07:00:00,63727.827000000005,10.94
2015-01-07 13:00:00,2015-01-07 08:00:00,64494.625,10.04
2015-01-07 14:00:00,2015-01-07 09:00:00,64483.339,10.04
2015-01-07 15:00:00,2015-01-07 10:00:00,64630.348,10.04
2015-01-07 16:00:00,2015-01-07 11:00:00,64548.204,12.02
2015-01-07 17:00:00,2015-01-07 12:00:00,64298.864,10.94
2015-01-07 18:00:00,2015-01-07 13:00:00,64269.02,12.02
2015-01-07 19:00:00,2015-01-07 14:00:00,64068.364,10.94
2015-01-07 20:00:00,2015-01-07 15:00:00,64277.422999999995,12.02
2015-01-07 21:00:00,2015-01-07 16:00:00,65619.623,10.94
2015-01-07 22:00:00,2015-01-07 17:00:00,68664.215,8.96
2015-01-07 23:00:00,2015-01-07 18:00:00,71053.877,6.98
2015-01-08 00:00:00,2015-01-07 19:00:00,71090.7,6.08
2015-01-08 01:00:00,2015-01-07 20:00:00,70590.6,5.0
2015-01-08 02:00:00,2015-01-07 21:00:00,69240.186,5.0
2015-01-08 03:00:00,2015-01-07 22:00:00,66891.216,3.92
2015-01-08 04:00:00,2015-01-07 23:00:00,64477.44,3.02
2015-01-08 05:00:00,2015-01-08 00:00:00,62703.51,1.94
2015-01-08 06:00:00,2015-01-08 01:00:00,61831.479,1.04
2015-01-08 07:00:00,2015-01-08 02:00:00,61662.224,-0.94
2015-01-08 08:00:00,2015-01-08 03:00:00,61596.448,-2.02
2015-01-08 09:00:00,2015-01-08 04:00:00,62540.295,-2.92
2015-01-08 10:00:00,2015-01-08 05:00:00,64472.776,-4.0
2015-01-08 11:00:00,2015-01-08 06:00:00,67440.787,-5.08
2015-01-08 12:00:00,2015-01-08 07:00:00,70091.593,-5.08
2015-01-08 13:00:00,2015-01-08 08:00:00,70461.661,-5.98
2015-01-08 14:00:00,2015-01-08 09:00:00,70045.008,-5.08
2015-01-08 15:00:00,2015-01-08 10:00:00,69594.086,-2.92
2015-01-08 16:00:00,2015-01-08 11:00:00,68873.203,-0.04
2015-01-08 17:00:00,2015-01-08 12:00:00,68245.368,1.94
2015-01-08 18:00:00,2015-01-08 13:00:00,67462.618,3.92
2015-01-08 19:00:00,2015-01-08 14:00:00,66883.336,6.98
2015-01-08 20:00:00,2015-01-08 15:00:00,66401.131,8.96
2015-01-08 21:00:00,2015-01-08 16:00:00,66750.343,10.04
2015-01-08 22:00:00,2015-01-08 17:00:00,69130.403,10.94
2015-01-08 23:00:00,2015-01-08 18:00:00,70478.216,12.02
2015-01-09 00:00:00,2015-01-08 19:00:00,69731.002,12.92
2015-01-09 01:00:00,2015-01-08 20:00:00,68448.942,14.0
2015-01-09 02:00:00,2015-01-08 21:00:00,66352.04,15.08
2015-01-09 03:00:00,2015-01-08 22:00:00,63263.257,15.98
2015-01-09 04:00:00,2015-01-08 23:00:00,60213.901,19.04
2015-01-09 05:00:00,2015-01-09 00:00:00,57483.432,19.94
2015-01-09 06:00:00,2015-01-09 01:00:00,56151.161,21.02
2015-01-09 07:00:00,2015-01-09 02:00:00,55354.613,19.4
2015-01-09 08:00:00,2015-01-09 03:00:00,55031.488000000005,19.94
2015-01-09 09:00:00,2015-01-09 04:00:00,55522.390999999996,19.94
2015-01-09 10:00:00,2015-01-09 05:00:00,57291.926,21.92
2015-01-09 11:00:00,2015-01-09 06:00:00,60688.146,17.6
2015-01-09 12:00:00,2015-01-09 07:00:00,63432.451,15.08
2015-01-09 13:00:00,2015-01-09 08:00:00,63831.813,12.2
2015-01-09 14:00:00,2015-01-09 09:00:00,63639.966,12.02
2015-01-09 15:00:00,2015-01-09 10:00:00,63234.809,12.2
2015-01-09 16:00:00,2015-01-09 11:00:00,62595.179,14.0
2015-01-09 17:00:00,2015-01-09 12:00:00,62168.07,14.0
2015-01-09 18:00:00,2015-01-09 13:00:00,61544.977,12.92
2015-01-09 19:00:00,2015-01-09 14:00:00,60912.251,12.92
2015-01-09 20:00:00,2015-01-09 15:00:00,60470.873,14.0
2015-01-09 21:00:00,2015-01-09 16:00:00,61020.226,12.92
2015-01-09 22:00:00,2015-01-09 17:00:00,63997.651999999995,12.02
2015-01-09 23:00:00,2015-01-09 18:00:00,66094.4,10.04
2015-01-10 00:00:00,2015-01-09 19:00:00,65968.19,8.96
2015-01-10 01:00:00,2015-01-09 20:00:00,65490.225000000006,6.98
2015-01-10 02:00:00,2015-01-09 21:00:00,64489.989,6.08
2015-01-10 03:00:00,2015-01-09 22:00:00,62668.340000000004,6.08
2015-01-10 04:00:00,2015-01-09 23:00:00,60258.368,5.0
2015-01-10 05:00:00,2015-01-10 00:00:00,58627.485,3.92
2015-01-10 06:00:00,2015-01-10 01:00:00,57535.583,3.02
2015-01-10 07:00:00,2015-01-10 02:00:00,57216.368,3.02
2015-01-10 08:00:00,2015-01-10 03:00:00,57344.477999999996,1.94
2015-01-10 09:00:00,2015-01-10 04:00:00,57900.627,1.94
2015-01-10 10:00:00,2015-01-10 05:00:00,59093.291,1.04
2015-01-10 11:00:00,2015-01-10 06:00:00,60762.369999999995,-0.04
2015-01-10 12:00:00,2015-01-10 07:00:00,62809.995,-0.94
2015-01-10 13:00:00,2015-01-10 08:00:00,63521.935,-0.94
2015-01-10 14:00:00,2015-01-10 09:00:00,63250.934,-0.04
2015-01-10 15:00:00,2015-01-10 10:00:00,62344.375,3.92
2015-01-10 16:00:00,2015-01-10 11:00:00,60925.85,6.98
2015-01-10 17:00:00,2015-01-10 12:00:00,59307.967000000004,8.96
2015-01-10 18:00:00,2015-01-10 13:00:00,57486.664,10.94
2015-01-10 19:00:00,2015-01-10 14:00:00,56254.206,12.02
2015-01-10 20:00:00,2015-01-10 15:00:00,55752.983,14.0
2015-01-10 21:00:00,2015-01-10 16:00:00,56650.277,15.08
2015-01-10 22:00:00,2015-01-10 17:00:00,59676.231,15.98
2015-01-10 23:00:00,2015-01-10 18:00:00,61763.892,15.08
2015-01-11 00:00:00,2015-01-10 19:00:00,61710.636,12.92
2015-01-11 01:00:00,2015-01-10 20:00:00,61250.542,14.0
2015-01-11 02:00:00,2015-01-10 21:00:00,60342.257,14.0
2015-01-11 03:00:00,2015-01-10 22:00:00,58480.465,15.08
2015-01-11 04:00:00,2015-01-10 23:00:00,56347.651,15.98
2015-01-11 05:00:00,2015-01-11 00:00:00,54382.575,17.06
2015-01-11 06:00:00,2015-01-11 01:00:00,53234.593,19.04
2015-01-11 07:00:00,2015-01-11 02:00:00,52523.503,19.94
2015-01-11 08:00:00,2015-01-11 03:00:00,52319.684,19.94
2015-01-11 09:00:00,2015-01-11 04:00:00,52110.565,21.02
2015-01-11 10:00:00,2015-01-11 05:00:00,52388.022,21.92
2015-01-11 11:00:00,2015-01-11 06:00:00,53195.293000000005,23.0
2015-01-11 12:00:00,2015-01-11 07:00:00,54544.009000000005,23.0
2015-01-11 13:00:00,2015-01-11 08:00:00,54978.23,24.08
2015-01-11 14:00:00,2015-01-11 09:00:00,54774.405,24.08
2015-01-11 15:00:00,2015-01-11 10:00:00,53959.989,26.06
2015-01-11 16:00:00,2015-01-11 11:00:00,52983.165,26.96
2015-01-11 17:00:00,2015-01-11 12:00:00,52210.078,28.94
2015-01-11 18:00:00,2015-01-11 13:00:00,51558.072,30.02
2015-01-11 19:00:00,2015-01-11 14:00:00,51055.977999999996,30.02
2015-01-11 20:00:00,2015-01-11 15:00:00,50946.836,30.92
2015-01-11 21:00:00,2015-01-11 16:00:00,52153.026,32.0
2015-01-11 22:00:00,2015-01-11 17:00:00,54910.703,33.08
2015-01-11 23:00:00,2015-01-11 18:00:00,56366.984,33.08
2015-01-12 00:00:00,2015-01-11 19:00:00,55811.277,33.08
2015-01-12 01:00:00,2015-01-11 20:00:00,55079.868,33.08
2015-01-12 02:00:00,2015-01-11 21:00:00,53471.103,32.0
2015-01-12 03:00:00,2015-01-11 22:00:00,51359.772,32.0
2015-01-12 04:00:00,2015-01-11 23:00:00,49161.741,32.0
2015-01-12 05:00:00,2015-01-12 00:00:00,47542.964,32.0
2015-01-12 06:00:00,2015-01-12 01:00:00,46506.32,32.0
2015-01-12 07:00:00,2015-01-12 02:00:00,46247.164,33.08
2015-01-12 08:00:00,2015-01-12 03:00:00,46237.604999999996,33.08
2015-01-12 09:00:00,2015-01-12 04:00:00,47104.066,33.8
2015-01-12 10:00:00,2015-01-12 05:00:00,49251.11,33.08
2015-01-12 11:00:00,2015-01-12 06:00:00,52929.356,33.8
2015-01-12 12:00:00,2015-01-12 07:00:00,56385.807,33.08
2015-01-12 13:00:00,2015-01-12 08:00:00,57156.843,33.08
2015-01-12 14:00:00,2015-01-12 09:00:00,57364.87,33.08
2015-01-12 15:00:00,2015-01-12 10:00:00,57342.856999999996,33.98
2015-01-12 16:00:00,2015-01-12 11:00:00,57327.856,33.98
2015-01-12 17:00:00,2015-01-12 12:00:00,57083.820999999996,33.98
2015-01-12 18:00:00,2015-01-12 13:00:00,56812.856,33.98
2015-01-12 19:00:00,2015-01-12 14:00:00,56355.083,33.98
2015-01-12 20:00:00,2015-01-12 15:00:00,56321.966,33.08
2015-01-12 21:00:00,2015-01-12 16:00:00,56954.403,33.08
2015-01-12 22:00:00,2015-01-12 17:00:00,59104.437,32.0
2015-01-12 23:00:00,2015-01-12 18:00:00,60737.014,30.92
2015-01-13 00:00:00,2015-01-12 19:00:00,60431.251000000004,30.02
2015-01-13 01:00:00,2015-01-12 20:00:00,59441.228,28.94
2015-01-13 02:00:00,2015-01-12 21:00:00,57643.792,26.96
2015-01-13 03:00:00,2015-01-12 22:00:00,55573.195,24.98
2015-01-13 04:00:00,2015-01-12 23:00:00,53043.184,24.08
2015-01-13 05:00:00,2015-01-13 00:00:00,50990.305,24.08
2015-01-13 06:00:00,2015-01-13 01:00:00,49655.671,23.0
2015-01-13 07:00:00,2015-01-13 02:00:00,49223.199,23.0
2015-01-13 08:00:00,2015-01-13 03:00:00,49415.966,23.0
2015-01-13 09:00:00,2015-01-13 04:00:00,50265.672,21.92
2015-01-13 10:00:00,2015-01-13 05:00:00,52650.731999999996,19.04
2015-01-13 11:00:00,2015-01-13 06:00:00,56949.531,17.96
2015-01-13 12:00:00,2015-01-13 07:00:00,60418.437,17.06
2015-01-13 13:00:00,2015-01-13 08:00:00,60919.888999999996,17.06
2015-01-13 14:00:00,2015-01-13 09:00:00,60567.884,15.98
2015-01-13 15:00:00,2015-01-13 10:00:00,60197.116,17.06
2015-01-13 16:00:00,2015-01-13 11:00:00,59521.548,19.04
2015-01-13 17:00:00,2015-01-13 12:00:00,58809.068,19.94
2015-01-13 18:00:00,2015-01-13 13:00:00,58074.901,21.92
2015-01-13 19:00:00,2015-01-13 14:00:00,57539.646,23.0
2015-01-13 20:00:00,2015-01-13 15:00:00,57264.416,24.08
2015-01-13 21:00:00,2015-01-13 16:00:00,58066.067,24.08
2015-01-13 22:00:00,2015-01-13 17:00:00,60802.004,23.0
2015-01-13 23:00:00,2015-01-13 18:00:00,63374.424,21.02
2015-01-14 00:00:00,2015-01-13 19:00:00,63330.79,19.04
2015-01-14 01:00:00,2015-01-13 20:00:00,62737.183000000005,17.96
2015-01-14 02:00:00,2015-01-13 21:00:00,61313.12,17.06
2015-01-14 03:00:00,2015-01-13 22:00:00,58722.132999999994,17.06
2015-01-14 04:00:00,2015-01-13 23:00:00,56081.579000000005,15.98
2015-01-14 05:00:00,2015-01-14 00:00:00,54204.934,17.06
2015-01-14 06:00:00,2015-01-14 01:00:00,52928.579,17.06
2015-01-14 07:00:00,2015-01-14 02:00:00,52491.884,15.98
2015-01-14 08:00:00,2015-01-14 03:00:00,52643.287000000004,15.08
2015-01-14 09:00:00,2015-01-14 04:00:00,53412.409,15.08
2015-01-14 10:00:00,2015-01-14 05:00:00,55718.582,15.08
2015-01-14 11:00:00,2015-01-14 06:00:00,59695.889,14.0
2015-01-14 12:00:00,2015-01-14 07:00:00,62919.324,10.94
2015-01-14 13:00:00,2015-01-14 08:00:00,63317.36,8.96
2015-01-14 14:00:00,2015-01-14 09:00:00,63025.965,10.04
2015-01-14 15:00:00,2015-01-14 10:00:00,62748.347,10.94
2015-01-14 16:00:00,2015-01-14 11:00:00,61845.57,17.96
2015-01-14 17:00:00,2015-01-14 12:00:00,60911.159,19.94
2015-01-14 18:00:00,2015-01-14 13:00:00,60216.772,21.2
2015-01-14 19:00:00,2015-01-14 14:00:00,59433.257,21.02
2015-01-14 20:00:00,2015-01-14 15:00:00,58870.009,21.02
2015-01-14 21:00:00,2015-01-14 16:00:00,59096.827,21.02
2015-01-14 22:00:00,2015-01-14 17:00:00,61232.991,19.94
2015-01-14 23:00:00,2015-01-14 18:00:00,63309.327,19.94
2015-01-15 00:00:00,2015-01-14 19:00:00,63226.132,19.94
2015-01-15 01:00:00,2015-01-14 20:00:00,62668.807,17.6
2015-01-15 02:00:00,2015-01-14 21:00:00,61013.0,17.06
2015-01-15 03:00:00,2015-01-14 22:00:00,58263.57,17.06
2015-01-15 04:00:00,2015-01-14 23:00:00,55269.795,15.98
2015-01-15 05:00:00,2015-01-15 00:00:00,53207.77,17.06
2015-01-15 06:00:00,2015-01-15 01:00:00,52192.678,15.08
2015-01-15 07:00:00,2015-01-15 02:00:00,51605.21,17.06
2015-01-15 08:00:00,2015-01-15 03:00:00,51608.335,17.96
2015-01-15 09:00:00,2015-01-15 04:00:00,52369.104,17.96
2015-01-15 10:00:00,2015-01-15 05:00:00,54498.064,19.04
2015-01-15 11:00:00,2015-01-15 06:00:00,58537.309,19.04
2015-01-15 12:00:00,2015-01-15 07:00:00,61691.65,19.94
2015-01-15 13:00:00,2015-01-15 08:00:00,61565.051999999996,21.02
2015-01-15 14:00:00,2015-01-15 09:00:00,60741.565,21.02
2015-01-15 15:00:00,2015-01-15 10:00:00,59648.898,24.08
2015-01-15 16:00:00,2015-01-15 11:00:00,58370.569,26.96
2015-01-15 17:00:00,2015-01-15 12:00:00,57210.863000000005,28.04
2015-01-15 18:00:00,2015-01-15 13:00:00,56413.335999999996,30.92
2015-01-15 19:00:00,2015-01-15 14:00:00,55591.493,32.0
2015-01-15 20:00:00,2015-01-15 15:00:00,55050.702,33.08
2015-01-15 21:00:00,2015-01-15 16:00:00,55363.884,33.08
2015-01-15 22:00:00,2015-01-15 17:00:00,57692.58,33.08
2015-01-15 23:00:00,2015-01-15 18:00:00,60296.912000000004,30.92
2015-01-16 00:00:00,2015-01-15 19:00:00,60236.729,30.02
2015-01-16 01:00:00,2015-01-15 20:00:00,59636.278,28.94
2015-01-16 02:00:00,2015-01-15 21:00:00,57994.535,28.04
2015-01-16 03:00:00,2015-01-15 22:00:00,55277.782999999996,28.04
2015-01-16 04:00:00,2015-01-15 23:00:00,52425.613000000005,26.96
2015-01-16 05:00:00,2015-01-16 00:00:00,50465.843,26.06
2015-01-16 06:00:00,2015-01-16 01:00:00,49187.33,24.98
2015-01-16 07:00:00,2015-01-16 02:00:00,48840.593,24.98
2015-01-16 08:00:00,2015-01-16 03:00:00,48755.836,24.98
2015-01-16 09:00:00,2015-01-16 04:00:00,49602.466,23.0
2015-01-16 10:00:00,2015-01-16 05:00:00,51843.603,24.08
2015-01-16 11:00:00,2015-01-16 06:00:00,55592.731,26.06
2015-01-16 12:00:00,2015-01-16 07:00:00,58547.09,26.96
2015-01-16 13:00:00,2015-01-16 08:00:00,58607.047,28.04
2015-01-16 14:00:00,2015-01-16 09:00:00,58094.479999999996,28.94
2015-01-16 15:00:00,2015-01-16 10:00:00,57815.367,30.92
2015-01-16 16:00:00,2015-01-16 11:00:00,56921.507999999994,32.0
2015-01-16 17:00:00,2015-01-16 12:00:00,55815.312999999995,32.0
2015-01-16 18:00:00,2015-01-16 13:00:00,54848.49,33.98
2015-01-16 19:00:00,2015-01-16 14:00:00,53843.018,35.06
2015-01-16 20:00:00,2015-01-16 15:00:00,53096.548,35.06
2015-01-16 21:00:00,2015-01-16 16:00:00,53242.062999999995,33.98
2015-01-16 22:00:00,2015-01-16 17:00:00,55284.055,33.98
2015-01-16 23:00:00,2015-01-16 18:00:00,57485.076,33.08
2015-01-17 00:00:00,2015-01-16 19:00:00,57180.508,30.92
2015-01-17 01:00:00,2015-01-16 20:00:00,56651.576,32.0
2015-01-17 02:00:00,2015-01-16 21:00:00,55470.615,30.02
2015-01-17 03:00:00,2015-01-16 22:00:00,53729.836,28.94
2015-01-17 04:00:00,2015-01-16 23:00:00,51402.505000000005,28.94
2015-01-17 05:00:00,2015-01-17 00:00:00,49500.674,26.06
2015-01-17 06:00:00,2015-01-17 01:00:00,48407.867,26.96
2015-01-17 07:00:00,2015-01-17 02:00:00,47999.271,26.06
2015-01-17 08:00:00,2015-01-17 03:00:00,47856.926,26.06
2015-01-17 09:00:00,2015-01-17 04:00:00,48190.712,26.06
2015-01-17 10:00:00,2015-01-17 05:00:00,49026.029,26.06
2015-01-17 11:00:00,2015-01-17 06:00:00,50698.529,26.06
2015-01-17 12:00:00,2015-01-17 07:00:00,52730.65700000001,26.06
2015-01-17 13:00:00,2015-01-17 08:00:00,53621.437,26.06
2015-01-17 14:00:00,2015-01-17 09:00:00,53488.927,28.94
