utc,ept,mw,tmpf
2015-01-06 11:00:00,2015-01-06 06:00:00,387.5,15.98
2015-01-06 12:00:00,2015-01-06 07:00:00,412.6,17.06
2015-01-06 13:00:00,2015-01-06 08:00:00,412.6,17.06
2015-01-06 14:00:00,2015-01-06 09:00:00,415.3,17.06
2015-01-06 15:00:00,2015-01-06 10:00:00,425.9,15.98
2015-01-06 16:00:00,2015-01-06 11:00:00,429.6,17.06
2015-01-06 17:00:00,2015-01-06 12:00:00,427.2,17.96
2015-01-06 18:00:00,2015-01-06 13:00:00,425.4,17.96
2015-01-06 19:00:00,2015-01-06 14:00:00,420.5,19.04
2015-01-06 20:00:00,2015-01-06 15:00:00,426.7,19.04
2015-01-06 21:00:00,2015-01-06 16:00:00,449.2,19.04
2015-01-06 22:00:00,2015-01-06 17:00:00,490.7,19.04
2015-01-06 23:00:00,2015-01-06 18:00:00,509.7,17.06
2015-01-07 00:00:00,2015-01-06 19:00:00,508.7,15.98
2015-01-07 01:00:00,2015-01-06 20:00:00,489.2,17.06
2015-01-07 02:00:00,2015-01-06 21:00:00,457.4,17.06
2015-01-07 03:00:00,2015-01-06 22:00:00,412.0,17.06
2015-01-07 04:00:00,2015-01-06 23:00:00,369.9,15.98
2015-01-07 05:00:00,2015-01-07 00:00:00,350.4,15.08
2015-01-07 06:00:00,2015-01-07 01:00:00,341.5,15.08
2015-01-07 07:00:00,2015-01-07 02:00:00,330.7,15.98
2015-01-07 08:00:00,2015-01-07 03:00:00,327.2,17.06
2015-01-07 09:00:00,2015-01-07 04:00:00,337.0,17.06
2015-01-07 10:00:00,2015-01-07 05:00:00,359.0,17.06
2015-01-07 11:00:00,2015-01-07 06:00:00,405.1,17.96
2015-01-07 12:00:00,2015-01-07 07:00:00,429.5,17.96
2015-01-07 13:00:00,2015-01-07 08:00:00,425.1,17.96
2015-01-07 14:00:00,2015-01-07 09:00:00,418.6,19.94
2015-01-07 15:00:00,2015-01-07 10:00:00,426.7,19.94
2015-01-07 16:00:00,2015-01-07 11:00:00,419.0,21.92
2015-01-07 17:00:00,2015-01-07 12:00:00,423.0,21.92
2015-01-07 18:00:00,2015-01-07 13:00:00,420.7,21.02
2015-01-07 19:00:00,2015-01-07 14:00:00,423.6,21.92
2015-01-07 20:00:00,2015-01-07 15:00:00,434.7,19.94
2015-01-07 21:00:00,2015-01-07 16:00:00,460.8,19.04
2015-01-07 22:00:00,2015-01-07 17:00:00,518.9,15.98
2015-01-07 23:00:00,2015-01-07 18:00:00,536.7,12.92
2015-01-08 00:00:00,2015-01-07 19:00:00,530.4,10.94
2015-01-08 01:00:00,2015-01-07 20:00:00,518.7,8.96
2015-01-08 02:00:00,2015-01-07 21:00:00,485.4,8.06
2015-01-08 03:00:00,2015-01-07 22:00:00,445.3,6.98
2015-01-08 04:00:00,2015-01-07 23:00:00,414.5,6.98
2015-01-08 05:00:00,2015-01-08 00:00:00,388.7,6.98
2015-01-08 06:00:00,2015-01-08 01:00:00,379.0,6.08
2015-01-08 07:00:00,2015-01-08 02:00:00,377.4,6.08
2015-01-08 08:00:00,2015-01-08 03:00:00,377.9,6.08
2015-01-08 09:00:00,2015-01-08 04:00:00,384.7,5.0
2015-01-08 10:00:00,2015-01-08 05:00:00,409.2,5.0
2015-01-08 11:00:00,2015-01-08 06:00:00,453.7,5.0
2015-01-08 12:00:00,2015-01-08 07:00:00,476.2,6.08
2015-01-08 13:00:00,2015-01-08 08:00:00,467.7,6.08
2015-01-08 14:00:00,2015-01-08 09:00:00,463.6,8.06
2015-01-08 15:00:00,2015-01-08 10:00:00,458.8,10.94
2015-01-08 16:00:00,2015-01-08 11:00:00,452.9,14.0
2015-01-08 17:00:00,2015-01-08 12:00:00,442.8,17.06
2015-01-08 18:00:00,2015-01-08 13:00:00,432.4,17.96
2015-01-08 19:00:00,2015-01-08 14:00:00,429.8,19.04
2015-01-08 20:00:00,2015-01-08 15:00:00,433.8,19.94
2015-01-08 21:00:00,2015-01-08 16:00:00,464.4,19.04
2015-01-08 22:00:00,2015-01-08 17:00:00,515.3,17.96
2015-01-08 23:00:00,2015-01-08 18:00:00,528.8,17.06
2015-01-09 00:00:00,2015-01-08 19:00:00,526.4,15.98
2015-01-09 01:00:00,2015-01-08 20:00:00,510.7,15.08
2015-01-09 02:00:00,2015-01-08 21:00:00,484.8,14.0
2015-01-09 03:00:00,2015-01-08 22:00:00,428.4,14.0
2015-01-09 04:00:00,2015-01-08 23:00:00,386.1,15.08
2015-01-09 05:00:00,2015-01-09 00:00:00,361.3,15.08
2015-01-09 06:00:00,2015-01-09 01:00:00,345.2,17.06
2015-01-09 07:00:00,2015-01-09 02:00:00,338.5,17.96
2015-01-09 08:00:00,2015-01-09 03:00:00,338.3,19.94
2015-01-09 09:00:00,2015-01-09 04:00:00,340.0,21.02
2015-01-09 10:00:00,2015-01-09 05:00:00,358.8,21.92
2015-01-09 11:00:00,2015-01-09 06:00:00,399.1,24.08
2015-01-09 12:00:00,2015-01-09 07:00:00,427.1,19.4
2015-01-09 13:00:00,2015-01-09 08:00:00,431.8,19.94
2015-01-09 14:00:00,2015-01-09 09:00:00,443.2,19.94
2015-01-09 15:00:00,2015-01-09 10:00:00,444.4,21.02
2015-01-09 16:00:00,2015-01-09 11:00:00,425.8,23.0
2015-01-09 17:00:00,2015-01-09 12:00:00,413.9,26.06
2015-01-09 18:00:00,2015-01-09 13:00:00,406.9,28.94
2015-01-09 19:00:00,2015-01-09 14:00:00,400.1,30.02
2015-01-09 20:00:00,2015-01-09 15:00:00,403.1,30.02
2015-01-09 21:00:00,2015-01-09 16:00:00,419.1,28.94
2015-01-09 22:00:00,2015-01-09 17:00:00,461.9,28.04
2015-01-09 23:00:00,2015-01-09 18:00:00,470.2,26.96
2015-01-10 00:00:00,2015-01-09 19:00:00,451.5,26.96
2015-01-10 01:00:00,2015-01-09 20:00:00,436.7,26.06
2015-01-10 02:00:00,2015-01-09 21:00:00,416.9,23.0
2015-01-10 03:00:00,2015-01-09 22:00:00,390.0,23.0
2015-01-10 04:00:00,2015-01-09 23:00:00,360.4,21.92
2015-01-10 05:00:00,2015-01-10 00:00:00,345.0,19.94
2015-01-10 06:00:00,2015-01-10 01:00:00,330.9,19.04
2015-01-10 07:00:00,2015-01-10 02:00:00,332.1,17.96
2015-01-10 08:00:00,2015-01-10 03:00:00,330.3,17.96
2015-01-10 09:00:00,2015-01-10 04:00:00,334.8,15.98
2015-01-10 10:00:00,2015-01-10 05:00:00,343.7,15.08
2015-01-10 11:00:00,2015-01-10 06:00:00,363.2,15.08
2015-01-10 12:00:00,2015-01-10 07:00:00,386.4,14.0
2015-01-10 13:00:00,2015-01-10 08:00:00,412.0,14.0
2015-01-10 14:00:00,2015-01-10 09:00:00,425.2,15.08
2015-01-10 15:00:00,2015-01-10 10:00:00,423.4,15.98
2015-01-10 16:00:00,2015-01-10 11:00:00,420.5,17.06
2015-01-10 17:00:00,2015-01-10 12:00:00,416.0,19.04
2015-01-10 18:00:00,2015-01-10 13:00:00,408.0,19.94
2015-01-10 19:00:00,2015-01-10 14:00:00,402.8,19.94
2015-01-10 20:00:00,2015-01-10 15:00:00,404.0,21.02
2015-01-10 21:00:00,2015-01-10 16:00:00,427.9,21.02
2015-01-10 22:00:00,2015-01-10 17:00:00,471.6,19.94
2015-01-10 23:00:00,2015-01-10 18:00:00,482.1,17.96
2015-01-11 00:00:00,2015-01-10 19:00:00,473.9,17.06
2015-01-11 01:00:00,2015-01-10 20:00:00,463.5,17.06
2015-01-11 02:00:00,2015-01-10 21:00:00,451.0,15.98
2015-01-11 03:00:00,2015-01-10 22:00:00,419.5,15.98
2015-01-11 04:00:00,2015-01-10 23:00:00,392.3,15.08
2015-01-11 05:00:00,2015-01-11 00:00:00,361.3,15.08
2015-01-11 06:00:00,2015-01-11 01:00:00,346.7,14.0
2015-01-11 07:00:00,2015-01-11 02:00:00,339.3,15.08
2015-01-11 08:00:00,2015-01-11 03:00:00,338.4,15.08
2015-01-11 09:00:00,2015-01-11 04:00:00,340.8,15.08
2015-01-11 10:00:00,2015-01-11 05:00:00,348.4,14.0
2015-01-11 11:00:00,2015-01-11 06:00:00,359.0,15.08
2015-01-11 12:00:00,2015-01-11 07:00:00,378.4,15.98
2015-01-11 13:00:00,2015-01-11 08:00:00,393.6,17.06
2015-01-11 14:00:00,2015-01-11 09:00:00,404.4,19.94
2015-01-11 15:00:00,2015-01-11 10:00:00,416.2,23.0
2015-01-11 16:00:00,2015-01-11 11:00:00,417.4,24.08
2015-01-11 17:00:00,2015-01-11 12:00:00,413.6,26.06
2015-01-11 18:00:00,2015-01-11 13:00:00,405.9,28.04
2015-01-11 19:00:00,2015-01-11 14:00:00,400.9,28.94
2015-01-11 20:00:00,2015-01-11 15:00:00,399.3,30.02
2015-01-11 21:00:00,2015-01-11 16:00:00,416.1,30.92
2015-01-11 22:00:00,2015-01-11 17:00:00,452.3,32.0
2015-01-11 23:00:00,2015-01-11 18:00:00,453.9,32.0
2015-01-12 00:00:00,2015-01-11 19:00:00,445.9,33.98
2015-01-12 01:00:00,2015-01-11 20:00:00,426.8,33.98
2015-01-12 02:00:00,2015-01-11 21:00:00,395.9,32.0
2015-01-12 03:00:00,2015-01-11 22:00:00,358.3,33.08
2015-01-12 04:00:00,2015-01-11 23:00:00,323.5,33.08
2015-01-12 05:00:00,2015-01-12 00:00:00,299.1,33.08
2015-01-12 06:00:00,2015-01-12 01:00:00,292.6,33.98
2015-01-12 07:00:00,2015-01-12 02:00:00,292.6,33.98
2015-01-12 08:00:00,2015-01-12 03:00:00,282.0,33.98
2015-01-12 09:00:00,2015-01-12 04:00:00,281.5,33.98
2015-01-12 10:00:00,2015-01-12 05:00:00,302.5,33.08
2015-01-12 11:00:00,2015-01-12 06:00:00,333.1,33.08
2015-01-12 12:00:00,2015-01-12 07:00:00,355.5,33.08
2015-01-12 13:00:00,2015-01-12 08:00:00,374.9,33.08
2015-01-12 14:00:00,2015-01-12 09:00:00,388.1,33.08
2015-01-12 15:00:00,2015-01-12 10:00:00,401.0,32.0
2015-01-12 16:00:00,2015-01-12 11:00:00,409.7,33.08
2015-01-12 17:00:00,2015-01-12 12:00:00,411.7,33.08
2015-01-12 18:00:00,2015-01-12 13:00:00,409.1,33.08
2015-01-12 19:00:00,2015-01-12 14:00:00,405.8,33.98
2015-01-12 20:00:00,2015-01-12 15:00:00,402.6,35.06
2015-01-12 21:00:00,2015-01-12 16:00:00,419.9,33.98
2015-01-12 22:00:00,2015-01-12 17:00:00,444.4,35.06
2015-01-12 23:00:00,2015-01-12 18:00:00,447.0,35.06
2015-01-13 00:00:00,2015-01-12 19:00:00,433.1,35.06
2015-01-13 01:00:00,2015-01-12 20:00:00,410.5,35.06
2015-01-13 02:00:00,2015-01-12 21:00:00,381.6,35.06
2015-01-13 03:00:00,2015-01-12 22:00:00,346.2,35.06
2015-01-13 04:00:00,2015-01-12 23:00:00,313.4,35.06
2015-01-13 05:00:00,2015-01-13 00:00:00,289.4,33.98
2015-01-13 06:00:00,2015-01-13 01:00:00,278.3,33.98
2015-01-13 07:00:00,2015-01-13 02:00:00,283.1,33.08
2015-01-13 08:00:00,2015-01-13 03:00:00,272.3,33.08
2015-01-13 09:00:00,2015-01-13 04:00:00,282.7,30.92
2015-01-13 10:00:00,2015-01-13 05:00:00,312.3,30.02
2015-01-13 11:00:00,2015-01-13 06:00:00,359.9,28.04
2015-01-13 12:00:00,2015-01-13 07:00:00,388.5,24.98
2015-01-13 13:00:00,2015-01-13 08:00:00,391.1,21.92
2015-01-13 14:00:00,2015-01-13 09:00:00,388.8,21.92
2015-01-13 15:00:00,2015-01-13 10:00:00,386.8,19.94
2015-01-13 16:00:00,2015-01-13 11:00:00,387.7,21.02
2015-01-13 17:00:00,2015-01-13 12:00:00,386.0,21.02
2015-01-13 18:00:00,2015-01-13 13:00:00,385.3,21.02
2015-01-13 19:00:00,2015-01-13 14:00:00,385.7,21.92
2015-01-13 20:00:00,2015-01-13 15:00:00,396.6,21.02
2015-01-13 21:00:00,2015-01-13 16:00:00,422.2,19.04
2015-01-13 22:00:00,2015-01-13 17:00:00,471.0,17.06
2015-01-13 23:00:00,2015-01-13 18:00:00,492.1,15.08
2015-01-14 00:00:00,2015-01-13 19:00:00,489.1,14.0
2015-01-14 01:00:00,2015-01-13 20:00:00,479.5,12.02
2015-01-14 02:00:00,2015-01-13 21:00:00,457.9,12.02
2015-01-14 03:00:00,2015-01-13 22:00:00,412.7,10.94
2015-01-14 04:00:00,2015-01-13 23:00:00,374.1,12.02
2015-01-14 05:00:00,2015-01-14 00:00:00,357.2,12.02
2015-01-14 06:00:00,2015-01-14 01:00:00,349.2,12.02
2015-01-14 07:00:00,2015-01-14 02:00:00,353.9,10.94
2015-01-14 08:00:00,2015-01-14 03:00:00,341.4,12.02
2015-01-14 09:00:00,2015-01-14 04:00:00,352.0,12.92
2015-01-14 10:00:00,2015-01-14 05:00:00,390.8,12.02
2015-01-14 11:00:00,2015-01-14 06:00:00,430.6,12.92
2015-01-14 12:00:00,2015-01-14 07:00:00,451.2,14.0
2015-01-14 13:00:00,2015-01-14 08:00:00,443.1,15.08
2015-01-14 14:00:00,2015-01-14 09:00:00,440.0,17.96
2015-01-14 15:00:00,2015-01-14 10:00:00,433.2,19.94
2015-01-14 16:00:00,2015-01-14 11:00:00,422.9,24.08
2015-01-14 17:00:00,2015-01-14 12:00:00,412.2,26.06
2015-01-14 18:00:00,2015-01-14 13:00:00,403.9,26.96
2015-01-14 19:00:00,2015-01-14 14:00:00,398.3,28.04
2015-01-14 20:00:00,2015-01-14 15:00:00,403.9,28.94
2015-01-14 21:00:00,2015-01-14 16:00:00,422.8,28.94
2015-01-14 22:00:00,2015-01-14 17:00:00,468.7,28.04
2015-01-14 23:00:00,2015-01-14 18:00:00,483.1,28.04
2015-01-15 00:00:00,2015-01-14 19:00:00,465.1,28.04
2015-01-15 01:00:00,2015-01-14 20:00:00,448.3,28.04
2015-01-15 02:00:00,2015-01-14 21:00:00,418.4,28.04
2015-01-15 03:00:00,2015-01-14 22:00:00,373.6,26.96
2015-01-15 04:00:00,2015-01-14 23:00:00,357.8,26.96
2015-01-15 05:00:00,2015-01-15 00:00:00,316.2,24.98
2015-01-15 06:00:00,2015-01-15 01:00:00,310.3,24.98
2015-01-15 07:00:00,2015-01-15 02:00:00,306.5,24.08
2015-01-15 08:00:00,2015-01-15 03:00:00,306.4,21.92
2015-01-15 09:00:00,2015-01-15 04:00:00,315.7,19.94
2015-01-15 10:00:00,2015-01-15 05:00:00,336.4,19.04
2015-01-15 11:00:00,2015-01-15 06:00:00,384.2,19.04
2015-01-15 12:00:00,2015-01-15 07:00:00,399.8,19.94
2015-01-15 13:00:00,2015-01-15 08:00:00,390.0,21.02
2015-01-15 14:00:00,2015-01-15 09:00:00,382.2,24.98
2015-01-15 15:00:00,2015-01-15 10:00:00,369.9,26.96
2015-01-15 16:00:00,2015-01-15 11:00:00,380.7,28.04
2015-01-15 17:00:00,2015-01-15 12:00:00,370.4,28.04
2015-01-15 18:00:00,2015-01-15 13:00:00,364.2,28.94
2015-01-15 19:00:00,2015-01-15 14:00:00,362.0,30.02
2015-01-15 20:00:00,2015-01-15 15:00:00,364.5,30.92
2015-01-15 21:00:00,2015-01-15 16:00:00,384.9,30.92
2015-01-15 22:00:00,2015-01-15 17:00:00,430.8,28.04
2015-01-15 23:00:00,2015-01-15 18:00:00,448.5,24.98
2015-01-16 00:00:00,2015-01-15 19:00:00,445.3,24.98
2015-01-16 01:00:00,2015-01-15 20:00:00,436.5,28.04
2015-01-16 02:00:00,2015-01-15 21:00:00,413.4,26.96
2015-01-16 03:00:00,2015-01-15 22:00:00,362.5,26.96
2015-01-16 04:00:00,2015-01-15 23:00:00,346.7,26.96
2015-01-16 05:00:00,2015-01-16 00:00:00,317.5,26.96
2015-01-16 06:00:00,2015-01-16 01:00:00,308.7,28.04
2015-01-16 07:00:00,2015-01-16 02:00:00,298.1,28.04
2015-01-16 08:00:00,2015-01-16 03:00:00,291.9,28.04
2015-01-16 09:00:00,2015-01-16 04:00:00,292.6,28.04
2015-01-16 10:00:00,2015-01-16 05:00:00,330.8,28.04
2015-01-16 11:00:00,2015-01-16 06:00:00,373.4,28.04
2015-01-16 12:00:00,2015-01-16 07:00:00,389.6,28.04
2015-01-16 13:00:00,2015-01-16 08:00:00,391.2,28.94
2015-01-16 14:00:00,2015-01-16 09:00:00,381.3,30.92
2015-01-16 15:00:00,2015-01-16 10:00:00,372.4,33.08
2015-01-16 16:00:00,2015-01-16 11:00:00,367.5,35.06
2015-01-16 17:00:00,2015-01-16 12:00:00,360.5,39.02
2015-01-16 18:00:00,2015-01-16 13:00:00,357.0,39.02
2015-01-16 19:00:00,2015-01-16 14:00:00,360.3,37.04
2015-01-16 20:00:00,2015-01-16 15:00:00,368.5,35.96
2015-01-16 21:00:00,2015-01-16 16:00:00,394.7,33.08
2015-01-16 22:00:00,2015-01-16 17:00:00,433.8,28.04
2015-01-16 23:00:00,2015-01-16 18:00:00,445.5,26.06
2015-01-17 00:00:00,2015-01-16 19:00:00,443.0,24.08
2015-01-17 01:00:00,2015-01-16 20:00:00,434.1,21.92
2015-01-17 02:00:00,2015-01-16 21:00:00,415.9,19.94
2015-01-17 03:00:00,2015-01-16 22:00:00,396.8,19.04
2015-01-17 04:00:00,2015-01-16 23:00:00,366.8,17.96
2015-01-17 05:00:00,2015-01-17 00:00:00,345.3,17.06
2015-01-17 06:00:00,2015-01-17 01:00:00,332.4,15.98
2015-01-17 07:00:00,2015-01-17 02:00:00,334.7,15.98
2015-01-17 08:00:00,2015-01-17 03:00:00,327.3,15.08
2015-01-17 09:00:00,2015-01-17 04:00:00,330.0,14.0
2015-01-17 10:00:00,2015-01-17 05:00:00,345.2,14.0
2015-01-17 11:00:00,2015-01-17 06:00:00,373.4,14.0
2015-01-17 12:00:00,2015-01-17 07:00:00,399.8,12.92
2015-01-17 13:00:00,2015-01-17 08:00:00,420.6,12.92
2015-01-17 14:00:00,2015-01-17 09:00:00,415.7,15.08
2015-01-17 15:00:00,2015-01-17 10:00:00,412.7,17.96
2015-01-17 16:00:00,2015-01-17 11:00:00,406.7,19.94
2015-01-17 17:00:00,2015-01-17 12:00:00,396.5,21.92
2015-01-17 18:00:00,2015-01-17 13:00:00,372.3,24.08
2015-01-17 19:00:00,2015-01-17 14:00:00,361.5,26.06
2015-01-17 20:00:00,2015-01-17 15:00:00,359.6,26.06
2015-01-17 21:00:00,2015-01-17 16:00:00,387.7,26.06
2015-01-17 22:00:00,2015-01-17 17:00:00,415.7,24.08
2015-01-17 23:00:00,2015-01-17 18:00:00,425.2,24.08
2015-01-18 00:00:00,2015-01-17 19:00:00,423.8,23.0
2015-01-18 01:00:00,2015-01-17 20:00:00,411.6,21.92
2015-01-18 02:00:00,2015-01-17 21:00:00,397.0,23.0
2015-01-18 03:00:00,2015-01-17 22:00:00,372.2,21.92
2015-01-18 04:00:00,2015-01-17 23:00:00,350.6,24.98
2015-01-18 05:00:00,2015-01-18 00:00:00,333.8,24.08
2015-01-18 06:00:00,2015-01-18 01:00:00,302.8,26.06
