utc,ept,mw,tmpf
2015-01-02 17:00:00,2015-01-02 12:00:00,1464.3,33.98
2015-01-02 18:00:00,2015-01-02 13:00:00,1452.7,33.08
2015-01-02 19:00:00,2015-01-02 14:00:00,1437.3,33.08
2015-01-02 20:00:00,2015-01-02 15:00:00,1450.5,33.08
2015-01-02 21:00:00,2015-01-02 16:00:00,1538.1,32.0
2015-01-02 22:00:00,2015-01-02 17:00:00,1631.3,30.02
2015-01-02 23:00:00,2015-01-02 18:00:00,1608.6,28.94
2015-01-03 00:00:00,2015-01-02 19:00:00,1567.4,28.94
2015-01-03 01:00:00,2015-01-02 20:00:00,1517.3,28.04
2015-01-03 02:00:00,2015-01-02 21:00:00,1443.6,26.96
2015-01-03 03:00:00,2015-01-02 22:00:00,1357.9,26.96
2015-01-03 04:00:00,2015-01-02 23:00:00,1267.0,26.96
2015-01-03 05:00:00,2015-01-03 00:00:00,1197.1,26.06
2015-01-03 06:00:00,2015-01-03 01:00:00,1156.3,24.98
2015-01-03 07:00:00,2015-01-03 02:00:00,1134.3,24.08
2015-01-03 08:00:00,2015-01-03 03:00:00,1128.3,23.0
2015-01-03 09:00:00,2015-01-03 04:00:00,1142.4,21.92
2015-01-03 10:00:00,2015-01-03 05:00:00,1180.6,21.02
2015-01-03 11:00:00,2015-01-03 06:00:00,1242.1,21.02
2015-01-03 12:00:00,2015-01-03 07:00:00,1308.8,21.02
2015-01-03 13:00:00,2015-01-03 08:00:00,1383.9,19.94
2015-01-03 14:00:00,2015-01-03 09:00:00,1446.8,21.02
2015-01-03 15:00:00,2015-01-03 10:00:00,1463.2,21.92
2015-01-03 16:00:00,2015-01-03 11:00:00,1478.8,24.98
2015-01-03 17:00:00,2015-01-03 12:00:00,1479.4,26.06
2015-01-03 18:00:00,2015-01-03 13:00:00,1469.6,28.04
2015-01-03 19:00:00,2015-01-03 14:00:00,1478.4,26.96
2015-01-03 20:00:00,2015-01-03 15:00:00,1490.4,24.98
2015-01-03 21:00:00,2015-01-03 16:00:00,1578.2,24.98
2015-01-03 22:00:00,2015-01-03 17:00:00,1654.4,24.98
2015-01-03 23:00:00,2015-01-03 18:00:00,1631.6,28.04
2015-01-04 00:00:00,2015-01-03 19:00:00,1584.8,28.94
2015-01-04 01:00:00,2015-01-03 20:00:00,1527.1,28.04
2015-01-04 02:00:00,2015-01-03 21:00:00,1435.6,30.02
2015-01-04 03:00:00,2015-01-03 22:00:00,1347.2,32.0
2015-01-04 04:00:00,2015-01-03 23:00:00,1259.3,33.08
2015-01-04 05:00:00,2015-01-04 00:00:00,1185.7,33.08
2015-01-04 06:00:00,2015-01-04 01:00:00,1134.3,33.08
2015-01-04 07:00:00,2015-01-04 02:00:00,1107.4,33.98
2015-01-04 08:00:00,2015-01-04 03:00:00,1099.1,33.98
2015-01-04 09:00:00,2015-01-04 04:00:00,1094.6,33.98
2015-01-04 10:00:00,2015-01-04 05:00:00,1118.0,35.96
2015-01-04 11:00:00,2015-01-04 06:00:00,1152.8,35.96
2015-01-04 12:00:00,2015-01-04 07:00:00,1195.4,35.96
2015-01-04 13:00:00,2015-01-04 08:00:00,1258.6,37.04
2015-01-04 14:00:00,2015-01-04 09:00:00,1325.6,37.94
2015-01-04 15:00:00,2015-01-04 10:00:00,1370.3,37.94
2015-01-04 16:00:00,2015-01-04 11:00:00,1414.2,39.02
2015-01-04 17:00:00,2015-01-04 12:00:00,1425.9,39.92
2015-01-04 18:00:00,2015-01-04 13:00:00,1421.4,41.0
2015-01-04 19:00:00,2015-01-04 14:00:00,1416.1,42.08
2015-01-04 20:00:00,2015-01-04 15:00:00,1425.5,42.98
2015-01-04 21:00:00,2015-01-04 16:00:00,1514.9,42.98
2015-01-04 22:00:00,2015-01-04 17:00:00,1578.9,42.08
2015-01-04 23:00:00,2015-01-04 18:00:00,1552.5,42.98
2015-01-05 00:00:00,2015-01-04 19:00:00,1503.7,42.98
2015-01-05 01:00:00,2015-01-04 20:00:00,1440.1,44.06
2015-01-05 02:00:00,2015-01-04 21:00:00,1334.2,44.06
2015-01-05 03:00:00,2015-01-04 22:00:00,1237.8,42.98
2015-01-05 04:00:00,2015-01-04 23:00:00,1150.8,42.08
2015-01-05 05:00:00,2015-01-05 00:00:00,1093.0,42.08
2015-01-05 06:00:00,2015-01-05 01:00:00,1070.5,39.92
2015-01-05 07:00:00,2015-01-05 02:00:00,1053.8,37.04
2015-01-05 08:00:00,2015-01-05 03:00:00,1060.3,35.96
2015-01-05 09:00:00,2015-01-05 04:00:00,1104.9,33.98
2015-01-05 10:00:00,2015-01-05 05:00:00,1203.7,33.08
2015-01-05 11:00:00,2015-01-05 06:00:00,1385.4,30.02
2015-01-05 12:00:00,2015-01-05 07:00:00,1484.3,28.04
2015-01-05 13:00:00,2015-01-05 08:00:00,1489.1,26.96
2015-01-05 14:00:00,2015-01-05 09:00:00,1499.0,28.04
2015-01-05 15:00:00,2015-01-05 10:00:00,1513.1,26.96
2015-01-05 16:00:00,2015-01-05 11:00:00,1528.9,26.96
2015-01-05 17:00:00,2015-01-05 12:00:00,1525.5,24.08
2015-01-05 18:00:00,2015-01-05 13:00:00,1538.1,21.02
2015-01-05 19:00:00,2015-01-05 14:00:00,1533.9,19.94
2015-01-05 20:00:00,2015-01-05 15:00:00,1560.7,19.94
2015-01-05 21:00:00,2015-01-05 16:00:00,1652.1,19.04
2015-01-05 22:00:00,2015-01-05 17:00:00,1783.0,17.06
2015-01-05 23:00:00,2015-01-05 18:00:00,1793.4,15.98
2015-01-06 00:00:00,2015-01-05 19:00:00,1763.1,15.08
2015-01-06 01:00:00,2015-01-05 20:00:00,1705.6,15.08
2015-01-06 02:00:00,2015-01-05 21:00:00,1603.2,14.0
2015-01-06 03:00:00,2015-01-05 22:00:00,1476.7,12.92
2015-01-06 04:00:00,2015-01-05 23:00:00,1373.2,12.92
2015-01-06 05:00:00,2015-01-06 00:00:00,1319.8,12.92
2015-01-06 06:00:00,2015-01-06 01:00:00,1291.2,14.0
2015-01-06 07:00:00,2015-01-06 02:00:00,1273.3,12.02
2015-01-06 08:00:00,2015-01-06 03:00:00,1277.6,12.92
2015-01-06 09:00:00,2015-01-06 04:00:00,1313.5,12.02
2015-01-06 10:00:00,2015-01-06 05:00:00,1398.2,12.02
2015-01-06 11:00:00,2015-01-06 06:00:00,1568.4,12.92
2015-01-06 12:00:00,2015-01-06 07:00:00,1659.1,12.92
2015-01-06 13:00:00,2015-01-06 08:00:00,1659.2,14.0
2015-01-06 14:00:00,2015-01-06 09:00:00,1658.7,15.08
2015-01-06 15:00:00,2015-01-06 10:00:00,1674.8,14.0
2015-01-06 16:00:00,2015-01-06 11:00:00,1674.4,15.08
2015-01-06 17:00:00,2015-01-06 12:00:00,1667.8,15.08
2015-01-06 18:00:00,2015-01-06 13:00:00,1660.2,17.06
2015-01-06 19:00:00,2015-01-06 14:00:00,1639.7,17.06
2015-01-06 20:00:00,2015-01-06 15:00:00,1643.9,17.06
2015-01-06 21:00:00,2015-01-06 16:00:00,1711.9,17.96
2015-01-06 22:00:00,2015-01-06 17:00:00,1830.8,15.08
2015-01-06 23:00:00,2015-01-06 18:00:00,1835.8,15.98
2015-01-07 00:00:00,2015-01-06 19:00:00,1814.2,15.08
2015-01-07 01:00:00,2015-01-06 20:00:00,1760.2,14.0
2015-01-07 02:00:00,2015-01-06 21:00:00,1664.9,10.94
2015-01-07 03:00:00,2015-01-06 22:00:00,1535.4,10.94
2015-01-07 04:00:00,2015-01-06 23:00:00,1430.5,14.0
2015-01-07 05:00:00,2015-01-07 00:00:00,1359.7,10.94
2015-01-07 06:00:00,2015-01-07 01:00:00,1324.6,12.02
2015-01-07 07:00:00,2015-01-07 02:00:00,1309.6,14.0
2015-01-07 08:00:00,2015-01-07 03:00:00,1308.7,14.0
2015-01-07 09:00:00,2015-01-07 04:00:00,1333.1,15.08
2015-01-07 10:00:00,2015-01-07 05:00:00,1417.5,14.0
2015-01-07 11:00:00,2015-01-07 06:00:00,1587.7,15.08
2015-01-07 12:00:00,2015-01-07 07:00:00,1673.4,15.08
2015-01-07 13:00:00,2015-01-07 08:00:00,1666.6,14.0
2015-01-07 14:00:00,2015-01-07 09:00:00,1653.5,17.06
2015-01-07 15:00:00,2015-01-07 10:00:00,1659.0,19.04
2015-01-07 16:00:00,2015-01-07 11:00:00,1640.3,19.04
2015-01-07 17:00:00,2015-01-07 12:00:00,1629.8,19.94
2015-01-07 18:00:00,2015-01-07 13:00:00,1617.8,21.02
2015-01-07 19:00:00,2015-01-07 14:00:00,1627.7,17.96
2015-01-07 20:00:00,2015-01-07 15:00:00,1658.7,12.92
2015-01-07 21:00:00,2015-01-07 16:00:00,1757.8,8.96
2015-01-07 22:00:00,2015-01-07 17:00:00,1914.7,6.98
2015-01-07 23:00:00,2015-01-07 18:00:00,1924.6,5.0
2015-01-08 00:00:00,2015-01-07 19:00:00,1891.4,3.92
2015-01-08 01:00:00,2015-01-07 20:00:00,1837.4,1.94
2015-01-08 02:00:00,2015-01-07 21:00:00,1781.2,1.04
2015-01-08 03:00:00,2015-01-07 22:00:00,1671.2,-0.04
2015-01-08 04:00:00,2015-01-07 23:00:00,1552.1,-0.94
2015-01-08 05:00:00,2015-01-08 00:00:00,1529.9,-2.92
2015-01-08 06:00:00,2015-01-08 01:00:00,1538.5,-4.0
2015-01-08 07:00:00,2015-01-08 02:00:00,1478.5,-5.08
2015-01-08 08:00:00,2015-01-08 03:00:00,1456.9,-5.98
2015-01-08 09:00:00,2015-01-08 04:00:00,1484.0,-5.98
2015-01-08 10:00:00,2015-01-08 05:00:00,1570.1,-5.98
2015-01-08 11:00:00,2015-01-08 06:00:00,1701.6,-5.98
2015-01-08 12:00:00,2015-01-08 07:00:00,1818.9,-5.98
2015-01-08 13:00:00,2015-01-08 08:00:00,1830.9,-5.08
2015-01-08 14:00:00,2015-01-08 09:00:00,1837.8,-2.02
2015-01-08 15:00:00,2015-01-08 10:00:00,1805.7,1.04
2015-01-08 16:00:00,2015-01-08 11:00:00,1773.8,3.92
2015-01-08 17:00:00,2015-01-08 12:00:00,1733.9,10.04
2015-01-08 18:00:00,2015-01-08 13:00:00,1707.8,12.92
2015-01-08 19:00:00,2015-01-08 14:00:00,1696.1,15.08
2015-01-08 20:00:00,2015-01-08 15:00:00,1703.4,17.96
2015-01-08 21:00:00,2015-01-08 16:00:00,1796.2,19.94
2015-01-08 22:00:00,2015-01-08 17:00:00,1905.0,17.96
2015-01-08 23:00:00,2015-01-08 18:00:00,1901.6,17.96
2015-01-09 00:00:00,2015-01-08 19:00:00,1872.8,17.96
2015-01-09 01:00:00,2015-01-08 20:00:00,1815.2,17.06
2015-01-09 02:00:00,2015-01-08 21:00:00,1718.7,17.06
2015-01-09 03:00:00,2015-01-08 22:00:00,1587.6,17.06
2015-01-09 04:00:00,2015-01-08 23:00:00,1479.4,15.98
2015-01-09 05:00:00,2015-01-09 00:00:00,1419.0,15.98
2015-01-09 06:00:00,2015-01-09 01:00:00,1393.0,15.08
2015-01-09 07:00:00,2015-01-09 02:00:00,1379.1,15.08
2015-01-09 08:00:00,2015-01-09 03:00:00,1380.2,15.98
2015-01-09 09:00:00,2015-01-09 04:00:00,1407.1,14.0
2015-01-09 10:00:00,2015-01-09 05:00:00,1473.4,15.08
2015-01-09 11:00:00,2015-01-09 06:00:00,1623.3,15.98
2015-01-09 12:00:00,2015-01-09 07:00:00,1711.9,15.98
2015-01-09 13:00:00,2015-01-09 08:00:00,1717.2,17.06
2015-01-09 14:00:00,2015-01-09 09:00:00,1712.1,17.96
2015-01-09 15:00:00,2015-01-09 10:00:00,1691.1,19.04
2015-01-09 16:00:00,2015-01-09 11:00:00,1664.3,21.92
2015-01-09 17:00:00,2015-01-09 12:00:00,1638.7,26.96
2015-01-09 18:00:00,2015-01-09 13:00:00,1625.9,28.04
2015-01-09 19:00:00,2015-01-09 14:00:00,1615.2,26.96
2015-01-09 20:00:00,2015-01-09 15:00:00,1614.5,24.98
2015-01-09 21:00:00,2015-01-09 16:00:00,1672.2,24.98
2015-01-09 22:00:00,2015-01-09 17:00:00,1779.3,23.0
2015-01-09 23:00:00,2015-01-09 18:00:00,1765.8,23.0
2015-01-10 00:00:00,2015-01-09 19:00:00,1727.5,19.94
2015-01-10 01:00:00,2015-01-09 20:00:00,1681.2,17.96
2015-01-10 02:00:00,2015-01-09 21:00:00,1620.1,12.92
2015-01-10 03:00:00,2015-01-09 22:00:00,1526.6,17.06
2015-01-10 04:00:00,2015-01-09 23:00:00,1436.5,17.06
2015-01-10 05:00:00,2015-01-10 00:00:00,1363.8,17.06
2015-01-10 06:00:00,2015-01-10 01:00:00,1328.1,17.96
2015-01-10 07:00:00,2015-01-10 02:00:00,1308.9,15.08
2015-01-10 08:00:00,2015-01-10 03:00:00,1308.1,15.08
2015-01-10 09:00:00,2015-01-10 04:00:00,1320.7,10.94
2015-01-10 10:00:00,2015-01-10 05:00:00,1352.5,12.92
2015-01-10 11:00:00,2015-01-10 06:00:00,1421.0,10.94
2015-01-10 12:00:00,2015-01-10 07:00:00,1487.1,10.94
2015-01-10 13:00:00,2015-01-10 08:00:00,1558.3,10.94
2015-01-10 14:00:00,2015-01-10 09:00:00,1603.9,12.92
2015-01-10 15:00:00,2015-01-10 10:00:00,1601.3,14.0
2015-01-10 16:00:00,2015-01-10 11:00:00,1596.6,15.98
2015-01-10 17:00:00,2015-01-10 12:00:00,1579.2,17.96
2015-01-10 18:00:00,2015-01-10 13:00:00,1559.8,19.04
2015-01-10 19:00:00,2015-01-10 14:00:00,1554.9,19.04
2015-01-10 20:00:00,2015-01-10 15:00:00,1576.2,19.04
2015-01-10 21:00:00,2015-01-10 16:00:00,1651.3,19.04
2015-01-10 22:00:00,2015-01-10 17:00:00,1764.8,17.06
2015-01-10 23:00:00,2015-01-10 18:00:00,1768.2,12.92
2015-01-11 00:00:00,2015-01-10 19:00:00,1733.9,10.94
2015-01-11 01:00:00,2015-01-10 20:00:00,1702.7,6.08
2015-01-11 02:00:00,2015-01-10 21:00:00,1645.0,5.0
2015-01-11 03:00:00,2015-01-10 22:00:00,1565.8,5.0
2015-01-11 04:00:00,2015-01-10 23:00:00,1480.5,3.92
2015-01-11 05:00:00,2015-01-11 00:00:00,1420.3,10.94
2015-01-11 06:00:00,2015-01-11 01:00:00,1375.2,5.0
2015-01-11 07:00:00,2015-01-11 02:00:00,1355.2,12.02
2015-01-11 08:00:00,2015-01-11 03:00:00,1349.2,10.94
2015-01-11 09:00:00,2015-01-11 04:00:00,1357.4,10.04
2015-01-11 10:00:00,2015-01-11 05:00:00,1383.0,6.98
2015-01-11 11:00:00,2015-01-11 06:00:00,1424.5,10.94
2015-01-11 12:00:00,2015-01-11 07:00:00,1480.4,12.02
2015-01-11 13:00:00,2015-01-11 08:00:00,1550.4,12.92
2015-01-11 14:00:00,2015-01-11 09:00:00,1606.8,15.08
2015-01-11 15:00:00,2015-01-11 10:00:00,1651.8,15.98
2015-01-11 16:00:00,2015-01-11 11:00:00,1668.0,17.96
2015-01-11 17:00:00,2015-01-11 12:00:00,1662.5,19.04
2015-01-11 18:00:00,2015-01-11 13:00:00,1639.3,21.02
2015-01-11 19:00:00,2015-01-11 14:00:00,1604.6,23.0
2015-01-11 20:00:00,2015-01-11 15:00:00,1605.4,24.08
2015-01-11 21:00:00,2015-01-11 16:00:00,1684.2,24.98
2015-01-11 22:00:00,2015-01-11 17:00:00,1786.0,26.06
2015-01-11 23:00:00,2015-01-11 18:00:00,1765.9,26.06
2015-01-12 00:00:00,2015-01-11 19:00:00,1721.4,26.96
2015-01-12 01:00:00,2015-01-11 20:00:00,1653.0,28.04
2015-01-12 02:00:00,2015-01-11 21:00:00,1552.2,28.94
2015-01-12 03:00:00,2015-01-11 22:00:00,1441.7,28.94
2015-01-12 04:00:00,2015-01-11 23:00:00,1341.3,30.02
2015-01-12 05:00:00,2015-01-12 00:00:00,1294.5,30.02
2015-01-12 06:00:00,2015-01-12 01:00:00,1264.4,30.92
2015-01-12 07:00:00,2015-01-12 02:00:00,1250.4,30.92
2015-01-12 08:00:00,2015-01-12 03:00:00,1251.5,30.92
2015-01-12 09:00:00,2015-01-12 04:00:00,1276.9,28.94
2015-01-12 10:00:00,2015-01-12 05:00:00,1357.5,28.94
2015-01-12 11:00:00,2015-01-12 06:00:00,1501.6,28.94
2015-01-12 12:00:00,2015-01-12 07:00:00,1584.5,28.4
2015-01-12 13:00:00,2015-01-12 08:00:00,1587.4,28.94
2015-01-12 14:00:00,2015-01-12 09:00:00,1599.1,30.02
2015-01-12 15:00:00,2015-01-12 10:00:00,1619.0,30.02
2015-01-12 16:00:00,2015-01-12 11:00:00,1620.8,30.92
2015-01-12 17:00:00,2015-01-12 12:00:00,1608.7,30.92
2015-01-12 18:00:00,2015-01-12 13:00:00,1586.2,32.0
2015-01-12 19:00:00,2015-01-12 14:00:00,1565.5,32.0
2015-01-12 20:00:00,2015-01-12 15:00:00,1560.3,33.08
2015-01-12 21:00:00,2015-01-12 16:00:00,1630.4,33.08
2015-01-12 22:00:00,2015-01-12 17:00:00,1736.5,33.08
2015-01-12 23:00:00,2015-01-12 18:00:00,1734.2,33.08
2015-01-13 00:00:00,2015-01-12 19:00:00,1690.6,33.98
2015-01-13 01:00:00,2015-01-12 20:00:00,1626.9,33.98
2015-01-13 02:00:00,2015-01-12 21:00:00,1523.8,33.08
2015-01-13 03:00:00,2015-01-12 22:00:00,1412.0,32.0
2015-01-13 04:00:00,2015-01-12 23:00:00,1310.8,32.0
2015-01-13 05:00:00,2015-01-13 00:00:00,1250.7,32.0
2015-01-13 06:00:00,2015-01-13 01:00:00,1230.2,28.04
2015-01-13 07:00:00,2015-01-13 02:00:00,1225.9,24.98
2015-01-13 08:00:00,2015-01-13 03:00:00,1246.3,23.0
2015-01-13 09:00:00,2015-01-13 04:00:00,1287.2,17.96
2015-01-13 10:00:00,2015-01-13 05:00:00,1397.6,12.92
2015-01-13 11:00:00,2015-01-13 06:00:00,1565.3,10.94
2015-01-13 12:00:00,2015-01-13 07:00:00,1661.9,8.96
2015-01-13 13:00:00,2015-01-13 08:00:00,1666.0,6.98
2015-01-13 14:00:00,2015-01-13 09:00:00,1672.2,5.0
2015-01-13 15:00:00,2015-01-13 10:00:00,1681.0,6.08
2015-01-13 16:00:00,2015-01-13 11:00:00,1679.2,6.98
2015-01-13 17:00:00,2015-01-13 12:00:00,1662.5,8.96
2015-01-13 18:00:00,2015-01-13 13:00:00,1646.1,8.96
2015-01-13 19:00:00,2015-01-13 14:00:00,1638.5,10.94
2015-01-13 20:00:00,2015-01-13 15:00:00,1652.8,10.94
2015-01-13 21:00:00,2015-01-13 16:00:00,1733.4,10.04
2015-01-13 22:00:00,2015-01-13 17:00:00,1894.1,8.06
2015-01-13 23:00:00,2015-01-13 18:00:00,1921.6,6.98
2015-01-14 00:00:00,2015-01-13 19:00:00,1904.4,3.92
2015-01-14 01:00:00,2015-01-13 20:00:00,1829.2,3.02
2015-01-14 02:00:00,2015-01-13 21:00:00,1730.7,1.94
2015-01-14 03:00:00,2015-01-13 22:00:00,1622.6,1.04
2015-01-14 04:00:00,2015-01-13 23:00:00,1524.4,1.04
2015-01-14 05:00:00,2015-01-14 00:00:00,1459.9,-0.94
2015-01-14 06:00:00,2015-01-14 01:00:00,1431.2,-2.02
2015-01-14 07:00:00,2015-01-14 02:00:00,1417.8,-4.0
2015-01-14 08:00:00,2015-01-14 03:00:00,1417.6,-5.08
2015-01-14 09:00:00,2015-01-14 04:00:00,1448.5,-5.98
2015-01-14 10:00:00,2015-01-14 05:00:00,1542.1,-7.06
2015-01-14 11:00:00,2015-01-14 06:00:00,1711.6,-9.04
2015-01-14 12:00:00,2015-01-14 07:00:00,1809.8,-9.04
2015-01-14 13:00:00,2015-01-14 08:00:00,1807.5,-9.04
2015-01-14 14:00:00,2015-01-14 09:00:00,1785.0,-5.98
2015-01-14 15:00:00,2015-01-14 10:00:00,1779.4,-0.94
2015-01-14 16:00:00,2015-01-14 11:00:00,1757.8,3.92
2015-01-14 17:00:00,2015-01-14 12:00:00,1722.5,8.96
2015-01-14 18:00:00,2015-01-14 13:00:00,1689.4,14.0
2015-01-14 19:00:00,2015-01-14 14:00:00,1660.1,15.98
2015-01-14 20:00:00,2015-01-14 15:00:00,1656.7,17.96
2015-01-14 21:00:00,2015-01-14 16:00:00,1731.7,17.96
2015-01-14 22:00:00,2015-01-14 17:00:00,1867.1,15.08
2015-01-14 23:00:00,2015-01-14 18:00:00,1868.1,10.04
2015-01-15 00:00:00,2015-01-14 19:00:00,1834.8,8.96
2015-01-15 01:00:00,2015-01-14 20:00:00,1762.9,10.94
2015-01-15 02:00:00,2015-01-14 21:00:00,1663.0,15.08
2015-01-15 03:00:00,2015-01-14 22:00:00,1543.4,15.08
2015-01-15 04:00:00,2015-01-14 23:00:00,1439.4,15.98
2015-01-15 05:00:00,2015-01-15 00:00:00,1369.0,15.08
2015-01-15 06:00:00,2015-01-15 01:00:00,1338.8,15.08
2015-01-15 07:00:00,2015-01-15 02:00:00,1314.7,15.98
2015-01-15 08:00:00,2015-01-15 03:00:00,1316.9,15.98
2015-01-15 09:00:00,2015-01-15 04:00:00,1337.8,15.08
2015-01-15 10:00:00,2015-01-15 05:00:00,1418.1,8.96
2015-01-15 11:00:00,2015-01-15 06:00:00,1591.5,6.98
2015-01-15 12:00:00,2015-01-15 07:00:00,1675.2,5.0
2015-01-15 13:00:00,2015-01-15 08:00:00,1665.9,5.0
2015-01-15 14:00:00,2015-01-15 09:00:00,1646.2,10.94
2015-01-15 15:00:00,2015-01-15 10:00:00,1628.8,14.0
2015-01-15 16:00:00,2015-01-15 11:00:00,1608.4,17.96
2015-01-15 17:00:00,2015-01-15 12:00:00,1578.7,21.02
2015-01-15 18:00:00,2015-01-15 13:00:00,1557.4,23.0
2015-01-15 19:00:00,2015-01-15 14:00:00,1539.1,24.08
2015-01-15 20:00:00,2015-01-15 15:00:00,1549.8,24.98
2015-01-15 21:00:00,2015-01-15 16:00:00,1634.2,24.98
2015-01-15 22:00:00,2015-01-15 17:00:00,1767.4,23.0
2015-01-15 23:00:00,2015-01-15 18:00:00,1774.3,19.94
2015-01-16 00:00:00,2015-01-15 19:00:00,1750.2,19.94
2015-01-16 01:00:00,2015-01-15 20:00:00,1707.9,19.04
2015-01-16 02:00:00,2015-01-15 21:00:00,1614.0,15.98
2015-01-16 03:00:00,2015-01-15 22:00:00,1484.6,19.94
2015-01-16 04:00:00,2015-01-15 23:00:00,1383.7,19.04
2015-01-16 05:00:00,2015-01-16 00:00:00,1326.5,19.94
2015-01-16 06:00:00,2015-01-16 01:00:00,1295.3,19.04
2015-01-16 07:00:00,2015-01-16 02:00:00,1275.3,21.02
2015-01-16 08:00:00,2015-01-16 03:00:00,1276.5,23.0
2015-01-16 09:00:00,2015-01-16 04:00:00,1291.8,23.0
2015-01-16 10:00:00,2015-01-16 05:00:00,1362.8,24.08
2015-01-16 11:00:00,2015-01-16 06:00:00,1530.9,24.98
2015-01-16 12:00:00,2015-01-16 07:00:00,1606.2,26.06
2015-01-16 13:00:00,2015-01-16 08:00:00,1601.0,24.98
2015-01-16 14:00:00,2015-01-16 09:00:00,1592.5,30.92
2015-01-16 15:00:00,2015-01-16 10:00:00,1602.0,33.08
2015-01-16 16:00:00,2015-01-16 11:00:00,1610.0,30.92
2015-01-16 17:00:00,2015-01-16 12:00:00,1602.4,30.02
2015-01-16 18:00:00,2015-01-16 13:00:00,1584.5,26.96
2015-01-16 19:00:00,2015-01-16 14:00:00,1569.3,24.08
2015-01-16 20:00:00,2015-01-16 15:00:00,1583.9,24.98
2015-01-16 21:00:00,2015-01-16 16:00:00,1647.2,21.92
2015-01-16 22:00:00,2015-01-16 17:00:00,1761.2,19.94
2015-01-16 23:00:00,2015-01-16 18:00:00,1764.2,17.96
2015-01-17 00:00:00,2015-01-16 19:00:00,1730.3,15.98
2015-01-17 01:00:00,2015-01-16 20:00:00,1688.3,14.0
2015-01-17 02:00:00,2015-01-16 21:00:00,1624.1,12.02
2015-01-17 03:00:00,2015-01-16 22:00:00,1534.9,10.94
2015-01-17 04:00:00,2015-01-16 23:00:00,1448.0,10.04
2015-01-17 05:00:00,2015-01-17 00:00:00,1391.6,8.06
2015-01-17 06:00:00,2015-01-17 01:00:00,1361.5,3.92
2015-01-17 07:00:00,2015-01-17 02:00:00,1347.4,3.92
2015-01-17 08:00:00,2015-01-17 03:00:00,1347.3,1.94
2015-01-17 09:00:00,2015-01-17 04:00:00,1366.5,3.92
2015-01-17 10:00:00,2015-01-17 05:00:00,1393.9,1.04
2015-01-17 11:00:00,2015-01-17 06:00:00,1464.3,-0.04
2015-01-17 12:00:00,2015-01-17 07:00:00,1535.2,1.94
2015-01-17 13:00:00,2015-01-17 08:00:00,1608.1,1.94
2015-01-17 14:00:00,2015-01-17 09:00:00,1644.4,3.92
2015-01-17 15:00:00,2015-01-17 10:00:00,1644.6,6.08
2015-01-17 16:00:00,2015-01-17 11:00:00,1655.5,8.96
2015-01-17 17:00:00,2015-01-17 12:00:00,1617.1,10.04
2015-01-17 18:00:00,2015-01-17 13:00:00,1572.5,10.94
