utc,ept,mw,tmpf
2015-01-02 20:00:00,2015-01-02 15:00:00,6206.0,42.08
2015-01-02 21:00:00,2015-01-02 16:00:00,6362.4,42.08
2015-01-02 22:00:00,2015-01-02 17:00:00,6590.7,41.0
2015-01-02 23:00:00,2015-01-02 18:00:00,6457.6,39.92
2015-01-03 00:00:00,2015-01-02 19:00:00,6300.1,39.92
2015-01-03 01:00:00,2015-01-02 20:00:00,6116.4,37.94
2015-01-03 02:00:00,2015-01-02 21:00:00,5926.5,37.94
2015-01-03 03:00:00,2015-01-02 22:00:00,5659.9,37.04
2015-01-03 04:00:00,2015-01-02 23:00:00,5337.8,35.96
2015-01-03 05:00:00,2015-01-03 00:00:00,4998.4,35.06
2015-01-03 06:00:00,2015-01-03 01:00:00,4760.0,35.06
2015-01-03 07:00:00,2015-01-03 02:00:00,4594.2,33.98
2015-01-03 08:00:00,2015-01-03 03:00:00,4497.3,35.06
2015-01-03 09:00:00,2015-01-03 04:00:00,4464.4,35.06
2015-01-03 10:00:00,2015-01-03 05:00:00,4529.1,33.98
2015-01-03 11:00:00,2015-01-03 06:00:00,4693.6,33.98
2015-01-03 12:00:00,2015-01-03 07:00:00,4876.5,33.98
2015-01-03 13:00:00,2015-01-03 08:00:00,5117.2,33.98
2015-01-03 14:00:00,2015-01-03 09:00:00,5362.8,35.06
2015-01-03 15:00:00,2015-01-03 10:00:00,5597.4,35.96
2015-01-03 16:00:00,2015-01-03 11:00:00,5754.7,37.04
2015-01-03 17:00:00,2015-01-03 12:00:00,5847.2,37.94
2015-01-03 18:00:00,2015-01-03 13:00:00,5876.2,35.06
2015-01-03 19:00:00,2015-01-03 14:00:00,5914.9,33.98
2015-01-03 20:00:00,2015-01-03 15:00:00,5953.5,33.98
2015-01-03 21:00:00,2015-01-03 16:00:00,6077.7,35.06
2015-01-03 22:00:00,2015-01-03 17:00:00,6226.2,35.96
2015-01-03 23:00:00,2015-01-03 18:00:00,6195.9,37.04
2015-01-04 00:00:00,2015-01-03 19:00:00,6089.7,37.04
2015-01-04 01:00:00,2015-01-03 20:00:00,5929.2,39.02
2015-01-04 02:00:00,2015-01-03 21:00:00,5754.3,39.92
2015-01-04 03:00:00,2015-01-03 22:00:00,5529.5,39.92
2015-01-04 04:00:00,2015-01-03 23:00:00,5225.6,41.0
2015-01-04 05:00:00,2015-01-04 00:00:00,4928.0,42.08
2015-01-04 06:00:00,2015-01-04 01:00:00,4681.4,42.08
2015-01-04 07:00:00,2015-01-04 02:00:00,4486.2,42.98
2015-01-04 08:00:00,2015-01-04 03:00:00,4377.8,42.98
2015-01-04 09:00:00,2015-01-04 04:00:00,4327.2,41.0
2015-01-04 10:00:00,2015-01-04 05:00:00,4356.7,42.98
2015-01-04 11:00:00,2015-01-04 06:00:00,4460.6,44.96
2015-01-04 12:00:00,2015-01-04 07:00:00,4591.1,44.96
2015-01-04 13:00:00,2015-01-04 08:00:00,4802.0,44.06
2015-01-04 14:00:00,2015-01-04 09:00:00,5064.4,44.96
2015-01-04 15:00:00,2015-01-04 10:00:00,5298.6,46.04
2015-01-04 16:00:00,2015-01-04 11:00:00,5441.2,46.94
2015-01-04 17:00:00,2015-01-04 12:00:00,5516.6,50.0
2015-01-04 18:00:00,2015-01-04 13:00:00,5564.3,50.0
2015-01-04 19:00:00,2015-01-04 14:00:00,5577.1,50.0
2015-01-04 20:00:00,2015-01-04 15:00:00,5593.0,51.98
2015-01-04 21:00:00,2015-01-04 16:00:00,5731.0,53.96
2015-01-04 22:00:00,2015-01-04 17:00:00,5944.8,55.04
2015-01-04 23:00:00,2015-01-04 18:00:00,5951.2,55.04
2015-01-05 00:00:00,2015-01-04 19:00:00,5876.4,55.04
2015-01-05 01:00:00,2015-01-04 20:00:00,5759.7,53.06
2015-01-05 02:00:00,2015-01-04 21:00:00,5558.7,53.06
2015-01-05 03:00:00,2015-01-04 22:00:00,5278.4,51.98
2015-01-05 04:00:00,2015-01-04 23:00:00,4931.9,51.08
2015-01-05 05:00:00,2015-01-05 00:00:00,4632.3,50.0
2015-01-05 06:00:00,2015-01-05 01:00:00,4432.3,46.94
2015-01-05 07:00:00,2015-01-05 02:00:00,4323.2,46.04
2015-01-05 08:00:00,2015-01-05 03:00:00,4282.4,44.06
2015-01-05 09:00:00,2015-01-05 04:00:00,4336.3,42.98
2015-01-05 10:00:00,2015-01-05 05:00:00,4629.3,42.08
2015-01-05 11:00:00,2015-01-05 06:00:00,5215.4,41.0
2015-01-05 12:00:00,2015-01-05 07:00:00,5779.1,41.0
2015-01-05 13:00:00,2015-01-05 08:00:00,6111.7,39.02
2015-01-05 14:00:00,2015-01-05 09:00:00,6350.8,39.02
2015-01-05 15:00:00,2015-01-05 10:00:00,6464.1,37.94
2015-01-05 16:00:00,2015-01-05 11:00:00,6505.6,35.96
2015-01-05 17:00:00,2015-01-05 12:00:00,6540.9,35.96
2015-01-05 18:00:00,2015-01-05 13:00:00,6553.5,35.96
2015-01-05 19:00:00,2015-01-05 14:00:00,6544.5,35.96
2015-01-05 20:00:00,2015-01-05 15:00:00,6604.5,33.98
2015-01-05 21:00:00,2015-01-05 16:00:00,6774.2,33.08
2015-01-05 22:00:00,2015-01-05 17:00:00,7026.7,32.0
2015-01-05 23:00:00,2015-01-05 18:00:00,6918.5,30.02
2015-01-06 00:00:00,2015-01-05 19:00:00,6794.2,28.94
2015-01-06 01:00:00,2015-01-05 20:00:00,6618.8,26.96
2015-01-06 02:00:00,2015-01-05 21:00:00,6367.4,24.98
2015-01-06 03:00:00,2015-01-05 22:00:00,5999.4,23.0
2015-01-06 04:00:00,2015-01-05 23:00:00,5557.4,21.92
2015-01-06 05:00:00,2015-01-06 00:00:00,5194.9,21.92
2015-01-06 06:00:00,2015-01-06 01:00:00,4967.4,21.02
2015-01-06 07:00:00,2015-01-06 02:00:00,4826.9,19.94
2015-01-06 08:00:00,2015-01-06 03:00:00,4781.3,19.94
2015-01-06 09:00:00,2015-01-06 04:00:00,4816.2,19.94
2015-01-06 10:00:00,2015-01-06 05:00:00,5059.4,19.94
2015-01-06 11:00:00,2015-01-06 06:00:00,5610.2,19.04
2015-01-06 12:00:00,2015-01-06 07:00:00,6200.1,19.94
2015-01-06 13:00:00,2015-01-06 08:00:00,6574.1,19.94
2015-01-06 14:00:00,2015-01-06 09:00:00,6824.6,19.04
2015-01-06 15:00:00,2015-01-06 10:00:00,6939.6,19.04
2015-01-06 16:00:00,2015-01-06 11:00:00,6997.0,19.94
2015-01-06 17:00:00,2015-01-06 12:00:00,7015.5,19.94
2015-01-06 18:00:00,2015-01-06 13:00:00,7026.3,21.02
2015-01-06 19:00:00,2015-01-06 14:00:00,7000.2,21.02
2015-01-06 20:00:00,2015-01-06 15:00:00,7053.7,21.92
2015-01-06 21:00:00,2015-01-06 16:00:00,7185.8,21.02
2015-01-06 22:00:00,2015-01-06 17:00:00,7361.9,21.02
2015-01-06 23:00:00,2015-01-06 18:00:00,7218.8,21.02
2015-01-07 00:00:00,2015-01-06 19:00:00,7064.9,21.02
2015-01-07 01:00:00,2015-01-06 20:00:00,6870.1,21.02
2015-01-07 02:00:00,2015-01-06 21:00:00,6599.5,21.02
2015-01-07 03:00:00,2015-01-06 22:00:00,6186.6,21.02
2015-01-07 04:00:00,2015-01-06 23:00:00,5731.0,21.02
2015-01-07 05:00:00,2015-01-07 00:00:00,5343.2,19.94
2015-01-07 06:00:00,2015-01-07 01:00:00,5108.7,19.94
2015-01-07 07:00:00,2015-01-07 02:00:00,4962.9,19.94
2015-01-07 08:00:00,2015-01-07 03:00:00,4895.0,19.94
2015-01-07 09:00:00,2015-01-07 04:00:00,4933.2,21.02
2015-01-07 10:00:00,2015-01-07 05:00:00,5170.0,21.92
2015-01-07 11:00:00,2015-01-07 06:00:00,5726.9,21.02
2015-01-07 12:00:00,2015-01-07 07:00:00,6306.3,21.02
2015-01-07 13:00:00,2015-01-07 08:00:00,6680.3,21.02
2015-01-07 14:00:00,2015-01-07 09:00:00,6882.4,21.02
2015-01-07 15:00:00,2015-01-07 10:00:00,6993.2,21.92
2015-01-07 16:00:00,2015-01-07 11:00:00,7039.7,23.0
2015-01-07 17:00:00,2015-01-07 12:00:00,7067.1,23.0
2015-01-07 18:00:00,2015-01-07 13:00:00,7068.8,21.92
2015-01-07 19:00:00,2015-01-07 14:00:00,7077.3,23.0
2015-01-07 20:00:00,2015-01-07 15:00:00,7138.6,21.92
2015-01-07 21:00:00,2015-01-07 16:00:00,7298.1,21.02
2015-01-07 22:00:00,2015-01-07 17:00:00,7523.0,19.04
2015-01-07 23:00:00,2015-01-07 18:00:00,7481.3,17.06
2015-01-08 00:00:00,2015-01-07 19:00:00,7353.6,15.08
2015-01-08 01:00:00,2015-01-07 20:00:00,7181.0,12.02
2015-01-08 02:00:00,2015-01-07 21:00:00,6922.3,10.94
2015-01-08 03:00:00,2015-01-07 22:00:00,6575.9,10.04
2015-01-08 04:00:00,2015-01-07 23:00:00,6104.6,10.04
2015-01-08 05:00:00,2015-01-08 00:00:00,5715.8,8.96
2015-01-08 06:00:00,2015-01-08 01:00:00,5461.3,8.96
2015-01-08 07:00:00,2015-01-08 02:00:00,5320.8,8.06
2015-01-08 08:00:00,2015-01-08 03:00:00,5261.7,8.06
2015-01-08 09:00:00,2015-01-08 04:00:00,5292.5,8.06
2015-01-08 10:00:00,2015-01-08 05:00:00,5538.7,8.06
2015-01-08 11:00:00,2015-01-08 06:00:00,6053.4,8.96
2015-01-08 12:00:00,2015-01-08 07:00:00,6625.3,8.96
2015-01-08 13:00:00,2015-01-08 08:00:00,6935.8,8.96
2015-01-08 14:00:00,2015-01-08 09:00:00,7195.6,10.94
2015-01-08 15:00:00,2015-01-08 10:00:00,7296.3,12.92
2015-01-08 16:00:00,2015-01-08 11:00:00,7327.3,15.98
2015-01-08 17:00:00,2015-01-08 12:00:00,7299.6,17.96
2015-01-08 18:00:00,2015-01-08 13:00:00,7286.3,19.94
2015-01-08 19:00:00,2015-01-08 14:00:00,7240.1,19.94
2015-01-08 20:00:00,2015-01-08 15:00:00,7275.9,19.94
2015-01-08 21:00:00,2015-01-08 16:00:00,7404.7,19.94
2015-01-08 22:00:00,2015-01-08 17:00:00,7632.3,19.04
2015-01-08 23:00:00,2015-01-08 18:00:00,7521.3,17.96
2015-01-09 00:00:00,2015-01-08 19:00:00,7376.0,17.96
2015-01-09 01:00:00,2015-01-08 20:00:00,7181.7,17.06
2015-01-09 02:00:00,2015-01-08 21:00:00,6891.1,15.98
2015-01-09 03:00:00,2015-01-08 22:00:00,6483.7,17.06
2015-01-09 04:00:00,2015-01-08 23:00:00,6047.6,17.96
2015-01-09 05:00:00,2015-01-09 00:00:00,5645.0,19.04
2015-01-09 06:00:00,2015-01-09 01:00:00,5391.1,19.94
2015-01-09 07:00:00,2015-01-09 02:00:00,5229.1,21.92
2015-01-09 08:00:00,2015-01-09 03:00:00,5137.5,23.0
2015-01-09 09:00:00,2015-01-09 04:00:00,5148.2,24.08
2015-01-09 10:00:00,2015-01-09 05:00:00,5359.2,24.98
2015-01-09 11:00:00,2015-01-09 06:00:00,5891.9,24.98
2015-01-09 12:00:00,2015-01-09 07:00:00,6488.4,23.0
2015-01-09 13:00:00,2015-01-09 08:00:00,6808.6,23.0
2015-01-09 14:00:00,2015-01-09 09:00:00,7065.8,23.0
2015-01-09 15:00:00,2015-01-09 10:00:00,7172.9,24.98
2015-01-09 16:00:00,2015-01-09 11:00:00,7174.6,26.06
2015-01-09 17:00:00,2015-01-09 12:00:00,7115.4,28.94
2015-01-09 18:00:00,2015-01-09 13:00:00,7072.5,30.92
2015-01-09 19:00:00,2015-01-09 14:00:00,7014.9,33.08
2015-01-09 20:00:00,2015-01-09 15:00:00,7028.7,32.0
2015-01-09 21:00:00,2015-01-09 16:00:00,7126.7,32.0
2015-01-09 22:00:00,2015-01-09 17:00:00,7295.9,30.92
2015-01-09 23:00:00,2015-01-09 18:00:00,7145.3,30.92
2015-01-10 00:00:00,2015-01-09 19:00:00,6945.9,30.02
2015-01-10 01:00:00,2015-01-09 20:00:00,6764.0,28.94
2015-01-10 02:00:00,2015-01-09 21:00:00,6536.9,26.96
2015-01-10 03:00:00,2015-01-09 22:00:00,6253.9,26.06
2015-01-10 04:00:00,2015-01-09 23:00:00,5898.5,24.98
2015-01-10 05:00:00,2015-01-10 00:00:00,5543.2,23.0
2015-01-10 06:00:00,2015-01-10 01:00:00,5317.1,23.0
2015-01-10 07:00:00,2015-01-10 02:00:00,5150.6,21.92
2015-01-10 08:00:00,2015-01-10 03:00:00,5064.5,19.94
2015-01-10 09:00:00,2015-01-10 04:00:00,5050.4,19.94
2015-01-10 10:00:00,2015-01-10 05:00:00,5140.8,19.04
2015-01-10 11:00:00,2015-01-10 06:00:00,5322.3,17.96
2015-01-10 12:00:00,2015-01-10 07:00:00,5543.4,17.06
2015-01-10 13:00:00,2015-01-10 08:00:00,5846.0,15.98
2015-01-10 14:00:00,2015-01-10 09:00:00,6109.6,15.98
2015-01-10 15:00:00,2015-01-10 10:00:00,6310.0,17.06
2015-01-10 16:00:00,2015-01-10 11:00:00,6403.4,17.96
2015-01-10 17:00:00,2015-01-10 12:00:00,6431.4,19.04
2015-01-10 18:00:00,2015-01-10 13:00:00,6395.1,19.94
2015-01-10 19:00:00,2015-01-10 14:00:00,6350.7,21.92
2015-01-10 20:00:00,2015-01-10 15:00:00,6349.8,23.0
2015-01-10 21:00:00,2015-01-10 16:00:00,6460.6,23.0
2015-01-10 22:00:00,2015-01-10 17:00:00,6739.1,21.92
2015-01-10 23:00:00,2015-01-10 18:00:00,6794.3,21.02
2015-01-11 00:00:00,2015-01-10 19:00:00,6703.0,19.94
2015-01-11 01:00:00,2015-01-10 20:00:00,6572.6,19.94
2015-01-11 02:00:00,2015-01-10 21:00:00,6413.3,19.94
2015-01-11 03:00:00,2015-01-10 22:00:00,6187.1,19.04
2015-01-11 04:00:00,2015-01-10 23:00:00,5910.2,19.04
2015-01-11 05:00:00,2015-01-11 00:00:00,5600.5,19.04
2015-01-11 06:00:00,2015-01-11 01:00:00,5345.8,17.96
2015-01-11 07:00:00,2015-01-11 02:00:00,5171.1,19.04
2015-01-11 08:00:00,2015-01-11 03:00:00,5063.9,19.94
2015-01-11 09:00:00,2015-01-11 04:00:00,5020.1,19.94
2015-01-11 10:00:00,2015-01-11 05:00:00,5051.1,19.94
2015-01-11 11:00:00,2015-01-11 06:00:00,5161.2,21.02
2015-01-11 12:00:00,2015-01-11 07:00:00,5281.4,21.92
2015-01-11 13:00:00,2015-01-11 08:00:00,5506.9,21.92
2015-01-11 14:00:00,2015-01-11 09:00:00,5741.1,24.08
2015-01-11 15:00:00,2015-01-11 10:00:00,5957.4,26.96
2015-01-11 16:00:00,2015-01-11 11:00:00,6086.3,28.04
2015-01-11 17:00:00,2015-01-11 12:00:00,6127.8,30.02
2015-01-11 18:00:00,2015-01-11 13:00:00,6123.3,30.92
2015-01-11 19:00:00,2015-01-11 14:00:00,6069.9,33.08
2015-01-11 20:00:00,2015-01-11 15:00:00,6061.6,35.96
2015-01-11 21:00:00,2015-01-11 16:00:00,6205.8,37.04
2015-01-11 22:00:00,2015-01-11 17:00:00,6482.3,37.04
2015-01-11 23:00:00,2015-01-11 18:00:00,6500.3,37.04
2015-01-12 00:00:00,2015-01-11 19:00:00,6423.1,37.04
2015-01-12 01:00:00,2015-01-11 20:00:00,6294.9,37.04
2015-01-12 02:00:00,2015-01-11 21:00:00,6095.3,37.04
2015-01-12 03:00:00,2015-01-11 22:00:00,5799.7,37.04
2015-01-12 04:00:00,2015-01-11 23:00:00,5419.6,37.04
2015-01-12 05:00:00,2015-01-12 00:00:00,5083.6,37.04
2015-01-12 06:00:00,2015-01-12 01:00:00,4875.5,37.04
2015-01-12 07:00:00,2015-01-12 02:00:00,4746.6,37.04
2015-01-12 08:00:00,2015-01-12 03:00:00,4698.7,37.04
2015-01-12 09:00:00,2015-01-12 04:00:00,4740.1,35.96
2015-01-12 10:00:00,2015-01-12 05:00:00,4999.5,35.96
2015-01-12 11:00:00,2015-01-12 06:00:00,5549.7,37.04
2015-01-12 12:00:00,2015-01-12 07:00:00,6138.9,35.96
2015-01-12 13:00:00,2015-01-12 08:00:00,6495.7,37.04
2015-01-12 14:00:00,2015-01-12 09:00:00,6753.1,35.06
2015-01-12 15:00:00,2015-01-12 10:00:00,6884.2,35.06
2015-01-12 16:00:00,2015-01-12 11:00:00,6955.8,37.04
2015-01-12 17:00:00,2015-01-12 12:00:00,6978.9,37.04
2015-01-12 18:00:00,2015-01-12 13:00:00,6981.8,37.04
2015-01-12 19:00:00,2015-01-12 14:00:00,6961.1,35.96
2015-01-12 20:00:00,2015-01-12 15:00:00,6973.2,37.94
2015-01-12 21:00:00,2015-01-12 16:00:00,7049.1,37.94
2015-01-12 22:00:00,2015-01-12 17:00:00,7137.4,37.94
2015-01-12 23:00:00,2015-01-12 18:00:00,6947.7,37.94
2015-01-13 00:00:00,2015-01-12 19:00:00,6773.3,37.94
2015-01-13 01:00:00,2015-01-12 20:00:00,6554.0,37.94
2015-01-13 02:00:00,2015-01-12 21:00:00,6279.7,37.94
2015-01-13 03:00:00,2015-01-12 22:00:00,5909.8,37.04
2015-01-13 04:00:00,2015-01-12 23:00:00,5472.8,37.04
2015-01-13 05:00:00,2015-01-13 00:00:00,5077.3,35.96
2015-01-13 06:00:00,2015-01-13 01:00:00,4840.9,35.96
2015-01-13 07:00:00,2015-01-13 02:00:00,4704.7,35.96
2015-01-13 08:00:00,2015-01-13 03:00:00,4657.4,35.06
2015-01-13 09:00:00,2015-01-13 04:00:00,4694.9,35.06
2015-01-13 10:00:00,2015-01-13 05:00:00,4975.6,35.06
2015-01-13 11:00:00,2015-01-13 06:00:00,5575.7,33.08
2015-01-13 12:00:00,2015-01-13 07:00:00,6153.5,30.92
2015-01-13 13:00:00,2015-01-13 08:00:00,6476.2,28.94
2015-01-13 14:00:00,2015-01-13 09:00:00,6714.4,26.96
2015-01-13 15:00:00,2015-01-13 10:00:00,6818.7,24.98
2015-01-13 16:00:00,2015-01-13 11:00:00,6873.7,24.08
2015-01-13 17:00:00,2015-01-13 12:00:00,6909.5,24.08
2015-01-13 18:00:00,2015-01-13 13:00:00,6909.4,24.98
2015-01-13 19:00:00,2015-01-13 14:00:00,6905.6,24.08
2015-01-13 20:00:00,2015-01-13 15:00:00,6984.6,23.0
2015-01-13 21:00:00,2015-01-13 16:00:00,7118.7,21.92
2015-01-13 22:00:00,2015-01-13 17:00:00,7338.7,21.02
2015-01-13 23:00:00,2015-01-13 18:00:00,7260.3,19.94
2015-01-14 00:00:00,2015-01-13 19:00:00,7103.4,19.04
2015-01-14 01:00:00,2015-01-13 20:00:00,6904.2,19.04
2015-01-14 02:00:00,2015-01-13 21:00:00,6640.9,19.04
2015-01-14 03:00:00,2015-01-13 22:00:00,6287.8,17.96
2015-01-14 04:00:00,2015-01-13 23:00:00,5830.7,17.06
2015-01-14 05:00:00,2015-01-14 00:00:00,5453.1,17.06
2015-01-14 06:00:00,2015-01-14 01:00:00,5225.2,17.06
2015-01-14 07:00:00,2015-01-14 02:00:00,5074.6,17.06
2015-01-14 08:00:00,2015-01-14 03:00:00,5014.5,17.96
2015-01-14 09:00:00,2015-01-14 04:00:00,5043.4,17.06
2015-01-14 10:00:00,2015-01-14 05:00:00,5306.1,17.96
2015-01-14 11:00:00,2015-01-14 06:00:00,5857.3,17.96
2015-01-14 12:00:00,2015-01-14 07:00:00,6428.9,17.96
2015-01-14 13:00:00,2015-01-14 08:00:00,6774.4,19.04
2015-01-14 14:00:00,2015-01-14 09:00:00,6987.1,21.02
2015-01-14 15:00:00,2015-01-14 10:00:00,7057.4,23.0
2015-01-14 16:00:00,2015-01-14 11:00:00,7050.2,24.98
2015-01-14 17:00:00,2015-01-14 12:00:00,7022.0,28.04
2015-01-14 18:00:00,2015-01-14 13:00:00,6988.9,30.02
2015-01-14 19:00:00,2015-01-14 14:00:00,6987.8,30.92
2015-01-14 20:00:00,2015-01-14 15:00:00,7031.7,30.92
2015-01-14 21:00:00,2015-01-14 16:00:00,7144.2,32.0
2015-01-14 22:00:00,2015-01-14 17:00:00,7302.5,30.92
2015-01-14 23:00:00,2015-01-14 18:00:00,7160.8,30.92
2015-01-15 00:00:00,2015-01-14 19:00:00,6972.7,30.92
2015-01-15 01:00:00,2015-01-14 20:00:00,6747.8,30.92
2015-01-15 02:00:00,2015-01-14 21:00:00,6466.4,30.92
2015-01-15 03:00:00,2015-01-14 22:00:00,6078.3,30.02
2015-01-15 04:00:00,2015-01-14 23:00:00,5617.7,30.02
2015-01-15 05:00:00,2015-01-15 00:00:00,5224.7,28.94
2015-01-15 06:00:00,2015-01-15 01:00:00,4986.0,28.04
2015-01-15 07:00:00,2015-01-15 02:00:00,4842.6,28.04
2015-01-15 08:00:00,2015-01-15 03:00:00,4806.7,26.96
2015-01-15 09:00:00,2015-01-15 04:00:00,4822.8,26.96
2015-01-15 10:00:00,2015-01-15 05:00:00,5104.4,26.96
2015-01-15 11:00:00,2015-01-15 06:00:00,5664.9,26.06
2015-01-15 12:00:00,2015-01-15 07:00:00,6242.9,24.98
2015-01-15 13:00:00,2015-01-15 08:00:00,6606.9,24.98
2015-01-15 14:00:00,2015-01-15 09:00:00,6818.1,26.06
2015-01-15 15:00:00,2015-01-15 10:00:00,6896.6,26.96
2015-01-15 16:00:00,2015-01-15 11:00:00,6900.0,28.04
2015-01-15 17:00:00,2015-01-15 12:00:00,6859.4,30.02
2015-01-15 18:00:00,2015-01-15 13:00:00,6833.2,32.0
2015-01-15 19:00:00,2015-01-15 14:00:00,6798.7,33.98
2015-01-15 20:00:00,2015-01-15 15:00:00,6822.4,33.98
2015-01-15 21:00:00,2015-01-15 16:00:00,6930.2,33.98
2015-01-15 22:00:00,2015-01-15 17:00:00,7146.7,33.08
2015-01-15 23:00:00,2015-01-15 18:00:00,7027.6,33.08
2015-01-16 00:00:00,2015-01-15 19:00:00,6859.4,33.08
2015-01-16 01:00:00,2015-01-15 20:00:00,6638.5,33.08
2015-01-16 02:00:00,2015-01-15 21:00:00,6380.4,32.0
2015-01-16 03:00:00,2015-01-15 22:00:00,6004.6,32.0
2015-01-16 04:00:00,2015-01-15 23:00:00,5596.3,30.92
2015-01-16 05:00:00,2015-01-16 00:00:00,5206.6,30.92
2015-01-16 06:00:00,2015-01-16 01:00:00,4964.7,32.0
2015-01-16 07:00:00,2015-01-16 02:00:00,4820.3,30.92
2015-01-16 08:00:00,2015-01-16 03:00:00,4758.1,30.92
2015-01-16 09:00:00,2015-01-16 04:00:00,4781.1,30.92
2015-01-16 10:00:00,2015-01-16 05:00:00,5041.3,30.92
2015-01-16 11:00:00,2015-01-16 06:00:00,5595.9,30.92
2015-01-16 12:00:00,2015-01-16 07:00:00,6142.3,30.92
2015-01-16 13:00:00,2015-01-16 08:00:00,6479.6,30.92
2015-01-16 14:00:00,2015-01-16 09:00:00,6676.2,33.08
2015-01-16 15:00:00,2015-01-16 10:00:00,6715.4,35.06
2015-01-16 16:00:00,2015-01-16 11:00:00,6722.1,37.04
2015-01-16 17:00:00,2015-01-16 12:00:00,6702.3,39.02
2015-01-16 18:00:00,2015-01-16 13:00:00,6672.2,42.08
2015-01-16 19:00:00,2015-01-16 14:00:00,6664.6,42.98
2015-01-16 20:00:00,2015-01-16 15:00:00,6702.8,39.02
2015-01-16 21:00:00,2015-01-16 16:00:00,6808.3,35.96
2015-01-16 22:00:00,2015-01-16 17:00:00,6995.3,33.08
2015-01-16 23:00:00,2015-01-16 18:00:00,6916.7,30.02
2015-01-17 00:00:00,2015-01-16 19:00:00,6769.6,28.04
2015-01-17 01:00:00,2015-01-16 20:00:00,6598.3,26.06
2015-01-17 02:00:00,2015-01-16 21:00:00,6394.6,24.08
2015-01-17 03:00:00,2015-01-16 22:00:00,6107.8,21.92
2015-01-17 04:00:00,2015-01-16 23:00:00,5763.1,19.94
2015-01-17 05:00:00,2015-01-17 00:00:00,5436.8,19.94
2015-01-17 06:00:00,2015-01-17 01:00:00,5209.9,19.04
2015-01-17 07:00:00,2015-01-17 02:00:00,5053.3,19.04
2015-01-17 08:00:00,2015-01-17 03:00:00,4958.1,17.96
2015-01-17 09:00:00,2015-01-17 04:00:00,4946.9,17.96
2015-01-17 10:00:00,2015-01-17 05:00:00,5017.4,17.96
2015-01-17 11:00:00,2015-01-17 06:00:00,5194.7,17.96
2015-01-17 12:00:00,2015-01-17 07:00:00,5399.8,17.06
2015-01-17 13:00:00,2015-01-17 08:00:00,5690.4,17.06
2015-01-17 14:00:00,2015-01-17 09:00:00,5945.2,17.06
2015-01-17 15:00:00,2015-01-17 10:00:00,6127.2,19.94
2015-01-17 16:00:00,2015-01-17 11:00:00,6202.2,21.02
2015-01-17 17:00:00,2015-01-17 12:00:00,6187.2,24.08
2015-01-17 18:00:00,2015-01-17 13:00:00,6138.7,26.06
2015-01-17 19:00:00,2015-01-17 14:00:00,6081.1,26.96
