Demand,Normalized_net,Temperature,DNI,DHI
0.0,0.08852283167299509,-2.372,0.0,0.0
5957.57,0.5870066887673223,-2.126,0.0,0.0
5878.87,0.5804216751538317,-1.839,0.0,0.0
5827.8,0.5761485284544547,-1.521,0.0,0.0
5730.89,0.5680398414241703,-1.2229999999999999,0.0,0.0
5668.53,0.5628220339408504,-0.971,0.0,0.0
5600.76,0.5571515590668191,-0.7609999999999999,0.0005,0.0482
5643.01,0.5606867156763488,-0.442,0.2011,10.7794
6092.59,0.5983041288955753,0.285,1.4969999999999999,44.7535
6443.31,0.6276496940102315,0.993,5.5126,87.8408
6536.81,0.6354730583413799,1.6230000000000002,14.558,126.0425
6585.150000000001,0.6395177795367565,1.992,12.0087,119.6725
6623.26,0.6427065326347251,1.96,6.1625,89.0746
6781.07,0.6559108655234793,1.6030000000000002,5.4659,66.12899999999999
6910.3,0.6667238427696217,0.504,1.8813,23.4651
7082.45,0.6811280370969712,-0.6940000000000001,0.0006,0.0256
7204.97,0.6913795729028782,-0.968,0.0,0.0
7164.21,0.6879690880885723,-1.113,0.0,0.0
7008.47,0.6749379569555986,-1.249,0.0,0.0
6931.78,0.6685211247571411,-1.3119999999999998,0.0,0.0
6586.66,0.6396441247788959,-1.304,0.0,0.0
6369.96,0.6215123274467049,-1.167,0.0,0.0
6078.25,0.59710426745698,-1.09,0.0,0.0
5919.82,0.5838480577138373,-1.1059999999999999,0.0,0.0
5963.14,0.5874727437333598,-1.082,0.0,0.0
5890.23,0.5813721930019797,-1.056,0.0,0.0
5742.16,0.5689828287611975,-1.137,0.0,0.0
5759.39,0.5704245032791193,-1.383,0.0,0.0
5976.91,0.5886249119348561,-1.676,0.0,0.0
6394.58,0.6235723405999977,-1.8359999999999999,0.0,0.0
6703.58,0.6494270954483918,-2.003,0.0073,0.1917
7003.389999999999,0.674512901438997,-1.965,2.7974,26.9767
7303.639999999999,0.6996355232617488,-1.272,20.6771,83.7137
7523.22,0.7180082969498084,-0.18600000000000003,41.1771,121.8675
7626.76,0.7266717316326651,0.843,42.038000000000004,140.9212
7777.219999999999,0.7392610727798797,1.389,20.4462,129.6926
7970.66,0.7554466513490492,1.5,6.5089,90.5951
8022.99,0.7598252252041187,1.187,0.7805,32.3787
8155.16,0.7708841991468768,0.8759999999999999,0.1396,8.4762
8129.22,0.7687137384971443,0.747,0.0001,0.0083
8154.23,0.7708063838652942,0.68,0.0,0.0
8009.76,0.7587182400693476,0.426,0.0,0.0
7856.46,0.7458912694600959,0.272,0.0,0.0
7645.98,0.7282799141187042,0.16,0.0,0.0
7280.81,0.6977252836074161,0.08900000000000001,0.0,0.0
6916.77,0.667265202846868,0.03,0.0,0.0
6581.37,0.6392014980696791,-0.026000000000000002,0.0,0.0
6105.57,0.5993901959438994,-0.004,0.0,0.0
6001.52,0.590684088364691,0.075,0.0,0.0
6023.81,0.5925491449522985,0.128,0.0,0.0
5965.41,0.5876626799582978,0.157,0.0,0.0
5995.28,0.5901619729269758,0.071,0.0,0.0
5976.01,0.5885496068236472,-0.203,0.0,0.0
6197.56,0.6070872150329084,-0.617,0.0,0.0
6366.13,0.6211918623623381,-1.058,0.0148,0.2802
6520.55,0.6341125459988721,-0.948,2.3531,26.9947
6886.83,0.6647600528139848,-0.245,9.3382,76.7625
7185.26,0.689730390967403,0.469,15.5095,114.0413
7277.2300000000005,0.6974257366094962,0.92,10.3695,117.2492
7382.5599999999995,0.7062389447913128,0.991,4.1296,90.0408
7491.28,0.7153358022253498,0.826,1.5626,57.5776
7538.92,0.719321952778675,0.521,0.5479999999999999,29.4688
7629.110000000001,0.7268683616452661,0.125,0.1028,7.5014
7870.04,0.7470275399158927,-0.24600000000000002,0.0002,0.0172
7827.85,0.7434974036471103,-0.657,0.0,0.0
7752.22,0.7371692641351878,-1.051,0.0,0.0
7550.28,0.7202724706268231,-1.517,0.0,0.0
7343.85,0.7029999882858716,-1.895,0.0,0.0
6921.65,0.6676735238943118,-2.0269999999999997,0.0,0.0
6734.35,0.6520016935282789,-1.982,0.0,0.0
6409.92,0.6248558743843808,-1.9040000000000001,0.0,0.0
6120.2,0.6006143223627732,-1.73,0.0,0.0
5987.89,0.589543634291605,-1.5030000000000001,0.0,0.0
6066.51,0.5961219541174325,-1.295,0.0,0.0
6039.46,0.5938586171638757,-1.121,0.0,0.0
6002.41,0.590758556752442,-0.9620000000000001,0.0,0.0
5942.26,0.5857256651533129,-0.831,0.0,0.0
6133.26,0.6017070831987604,-0.778,0.0,0.0
6332.54,0.6183813082673298,-0.619,0.0074,0.2197
6540.42,0.6357751155096735,-0.293,1.8927,25.0589
7011.8099999999995,0.6752174225905293,0.33299999999999996,10.2273,76.1579
7295.7,0.6989711648361947,0.8759999999999999,20.5489,115.1319
7335.86,0.702331446243028,1.185,26.8296,134.8729
7223.96,0.6929685107493864,1.31,28.4145,136.1233
7276.0599999999995,0.6973278399649245,1.251,18.6312,113.4048
7465.049999999999,0.7131410765953388,0.992,5.3118,64.221
7671.9800000000005,0.7304553951091841,0.609,0.9256,19.1719
7875.85,0.747513676244919,0.29100000000000004,0.0006,0.0307
8095.08,0.7658571646119527,0.149,0.0,0.0
8090.63,0.7654848226731976,0.019,0.0,0.0
7943.93,0.7532100895461444,-0.162,0.0,0.0
7763.43,0.7381072311314677,-0.39,0.0,0.0
7307.98,0.6999986612424673,-0.639,0.0,0.0
7096.98,0.6823437962812663,-0.8390000000000001,0.0,0.0
6796.81,0.6572278682461775,-0.996,0.0,0.0
6714.7,0.6503575319335508,-1.128,0.0,0.0
6803.09,0.6577533305777241,-1.189,0.0,0.0
6762.05,0.6543194175065976,-1.295,0.0,0.0
6622.1,0.6426094727136115,-1.455,0.0,0.0
6755.88,0.6538031591330876,-1.641,0.0,0.0
7238.31,0.6941692089114396,-1.699,0.0,0.0
8343.26,0.78662296738954,-1.4880000000000002,0.0,0.0
8936.94,0.8362975656367717,-1.28,0.0093,0.28600000000000003
9069.85,0.8474184571154126,-0.8009999999999999,0.5678,17.9651
9193.539999999999,0.857767889565891,-0.293,1.4051,44.9703
9222.31,0.8601751429542027,0.045,2.7493,72.7519
9227.36,0.8605976883004306,0.226,3.9651,90.4331
9318.54,0.8682269327893516,0.298,5.0894,98.1192
9373.74,0.8728456462768316,0.263,4.6573,86.2155
9241.72,0.8617992231859417,0.07,2.5991,55.6349
9370.81,0.8726004863036737,-0.28300000000000003,0.688,18.3173
9496.1,0.8830837945074126,-0.675,0.002,0.0701
9530.37,0.8859512457975565,-0.851,0.0,0.0
9342.89,0.8702643544092815,-0.9840000000000001,0.0,0.0
9224.95,0.8603960379470823,-1.125,0.0,0.0
8818.0,0.8263455768287846,-1.347,0.0,0.0
8326.87,0.7852515776420799,-1.6219999999999999,0.0,0.0
7815.13,0.742433091408691,-1.8880000000000001,0.0,0.0
7392.2,0.7070455462047062,-2.168,0.0,0.0
7161.58,0.6877490298191505,-2.463,0.0,0.0
7192.18,0.6903094036002537,-2.8819999999999997,0.0,0.0
7120.78,0.6843351981110132,-3.411,0.0,0.0
6992.29,0.6735841384007538,-3.8680000000000003,0.0,0.0
7062.87,0.6794897325664484,-4.238,0.0,0.0
7480.1,0.7144003453994434,-4.393,0.0,0.0
8560.81,0.8048258862156503,-4.446000000000001,0.0,0.0
9067.35,0.8472092762509434,-4.525,0.0324,0.3656
9087.92,0.8489304164037961,-4.505,8.8951,31.0133
9039.41,0.8448714709096355,-3.4539999999999997,56.4271,73.0495
8846.880000000001,0.8287620341751329,-1.9909999999999999,147.0623,77.6063
8653.0,0.8125396397738169,-1.153,209.2425,71.153
8666.050000000001,0.8136315638863463,-0.701,217.5462,66.8064
8634.26,0.8109716200137558,-0.616,175.2221,63.0232
8826.300000000001,0.8270400572988225,-1.216,94.52,55.8601
9146.53,0.8538344525904122,-3.41,16.2543,28.0734
9389.97,0.8742036484489657,-5.747000000000001,0.0116,0.1106
9673.13,0.897896309882206,-6.885,0.0,0.0
9518.67,0.8849722793518405,-7.598,0.0,0.0
9490.4,0.8826068621364227,-8.031,0.0,0.0
9101.17,0.8500390749854828,-8.231,0.0,0.0
8551.71,0.8040644678689824,-8.329,0.0,0.0
8049.0,0.7620015429180563,-8.415,0.0,0.0
7629.86,0.7269311159046069,-8.437000000000001,0.0,0.0
7411.19,0.7086344840512142,-8.4,0.0,0.0
7474.7,0.71394851473219,-8.401,0.0,0.0
7386.94,0.7066054296658629,-8.461,0.0,0.0
7264.08,0.696325445262388,-8.515,0.0,0.0
7336.79,0.7024092615246106,-8.439,0.0,0.0
7799.69,0.7411411903897291,-8.112,0.0,0.0
8878.99,0.8314487531983754,-7.716,0.0,0.0
9392.8,0.8744404411875448,-7.4110000000000005,0.0048,0.2123
9436.220000000001,0.8780734944416462,-7.037999999999999,1.4618,24.2847
9539.029999999999,0.8866758483120777,-5.937,10.3884,78.3571
9525.300000000001,0.885527027004413,-4.739,18.429000000000002,114.0141
9492.22,0.8827591458057563,-3.6910000000000003,30.6848,138.7957
9518.96,0.8849965443321189,-2.825,37.7987,141.6008
