Demand,Normalized_net,Temperature,DNI,DHI
0.0,0.0,3.983,0.0,0.0
3100.02,0.3602986042587021,4.273,0.0,0.0
2980.39,0.3463946545979036,4.563,0.0,0.0
2933.49,0.3409437205588544,4.6739999999999995,0.0,0.0
2941.5299999999997,0.34187816639412,4.635,0.0,0.0
2999.8799999999997,0.3486598721761779,4.724,0.0,0.0
3176.79,0.3692211672902117,4.918,0.0,0.0
3292.24,0.3826392980963572,5.125,0.0017,0.1686
3377.14,0.3925067671777063,5.232,0.1794,11.4613
3556.7200000000003,0.4133783819907649,5.401,0.212,17.8247
3727.63,0.43324232946654073,5.513,0.297,24.7437
3829.58,0.44509142808660596,5.629,0.3762,29.2351
3872.11,0.45003446059579066,5.638,0.2165,20.2118
3854.2000000000003,0.4479528778955909,5.571000000000001,0.0681,8.3022
3984.96,0.46315040742535774,5.447,0.0074,1.0826
4262.0599999999995,0.49535624585223437,5.249,0.0,0.0
4495.75,0.5225167741163154,5.088,0.0,0.0
4491.79,0.5220565246750651,4.997,0.0,0.0
4290.8099999999995,0.4986977032855534,4.901,0.0,0.0
4047.51,0.4704202565541962,4.78,0.0,0.0
3857.01,0.4482794690395083,4.64,0.0,0.0
3588.33,0.4170522417983201,4.64,0.0,0.0
3412.59,0.39662692947374667,4.783,0.0,0.0
3212.1,0.37332505814135936,5.01,0.0,0.0
2996.22,0.3482344901168406,5.3389999999999995,0.0,0.0
2942.88,0.34203506961272806,5.644,0.0,0.0
2944.18,0.3421861616010172,5.999,0.0,0.0
3019.45,0.3509343877229624,6.4510000000000005,0.0,0.0
3104.16,0.3607797741291,7.002999999999999,0.0,0.0
3523.93,0.4095673771476855,7.523,0.0,0.0
3868.5699999999997,0.44962302548921845,7.739,0.0,0.0
4190.509999999999,0.4870403752660091,7.626,0.0028,0.2055
4332.57,0.5035512428478284,7.32,0.3866,14.4124
4486.56,0.5214486699837171,6.771,1.4143,38.0351
4453.11,0.5175609569004292,6.486000000000001,3.9314,64.2469
4396.58,0.5109907799019763,6.3660000000000005,7.5120000000000005,79.5833
4380.58,0.5091311861999552,6.206,5.9615,67.8068
4360.97,0.5068520216689157,5.952999999999999,1.7992,35.614000000000004
4422.81,0.514039351327227,5.645,0.1535,5.5917
4741.05,0.5510266700604253,5.354,0.0,0.0
5178.69,0.6018912067949554,5.09,0.0,0.0
5091.41,0.5917471231504308,4.896,0.0,0.0
4725.75,0.5492484335828677,4.761,0.0,0.0
4319.17,0.5019938331223858,4.611000000000001,0.0,0.0
4131.82,0.4802191531177832,4.387,0.0,0.0
3823.52,0.44438710697196554,4.2219999999999995,0.0,0.0
3530.62,0.410344919764343,4.165,0.0,0.0
3391.71,0.39420015969260924,4.251,0.0,0.0
3277.54,0.3809307963826254,4.445,0.0,0.0
3116.86,0.3622558266300792,4.62,0.0,0.0
3041.39,0.35348435558685876,4.7139999999999995,0.0,0.0
3015.66,0.3504938964647962,4.713,0.0,0.0
3078.4599999999996,0.3577928017452287,4.654,0.0,0.0
3322.06,0.38610511585849894,4.572,0.0,0.0
3636.02,0.4225949932764066,4.5360000000000005,0.0,0.0
3888.52,0.45194170638642595,4.518,0.0075,0.3785
4052.62,0.47101416429277915,4.567,0.4218,15.0003
4132.0,0.480240073546931,4.776,1.4035,38.5135
4049.8300000000004,0.4706898976409893,4.996,2.5259,56.3261
3981.74,0.46277616419282597,5.117,4.2884,69.061
3978.69,0.46242167914337823,5.033,5.0414,65.8488
3947.31,0.45877455099528947,4.712,1.9434,36.7673
3958.76,0.4601053227382983,4.223,0.2503,7.0267
4337.780000000001,0.504156773047049,3.759,0.0,0.0
4825.58,0.5608511360374151,3.392,0.0,0.0
4751.57,0.552249352919504,3.162,0.0,0.0
4325.65,0.5027469685717042,2.983,0.0,0.0
4048.35,0.47051788522355226,2.855,0.0,0.0
3792.96,0.44083528300110536,2.675,0.0,0.0
3570.88,0.4150241224170535,2.53,0.0,0.0
3377.74,0.3925765019415321,2.358,0.0,0.0
3186.15,0.37030902960589407,2.184,0.0,0.0
3058.45,0.35546714737163865,2.056,0.0,0.0
2963.9,0.3444781108387582,2.028,0.0,0.0
2949.49,0.34280331426087546,2.055,0.0,0.0
2961.1499999999996,0.34415849317122327,2.124,0.0,0.0
2977.69,0.34608084816068757,2.193,0.0,0.0
3115.0,0.3620396488622193,2.249,0.0,0.0
3343.84,0.3886364877853751,2.167,0.0,0.0
3642.7,0.42337137364700034,2.004,0.0825,0.8101
