Demand,Normalized_net,Temperature,DNI,DHI
0.0,0.017762294378135698,-11.261,0.0,0.0
1045.47,0.44524723690828133,-10.975,0.0,0.0
1004.79,0.42861348609560723,-10.772,0.0,0.0
983.79,0.4200267415757903,-10.667,0.0,0.0
998.67,0.42611106340697485,-10.467,0.0,0.0
1045.17,0.44512456912942683,-10.117,0.0,0.0
1085.06,0.4614352947911172,-9.676,0.1918,1.4517
1142.36,0.4848648405523321,-8.227,22.9274,45.4887
1201.06,0.5088668359482015,-5.263,81.5532,87.0153
1249.75,0.5287758164562915,-2.861,129.6113,112.7931
1282.4499999999998,0.5421466043514349,-1.082,152.532,127.5392
1272.57,0.5381067455011592,-0.008,138.9129,133.503
1265.21,0.5350972959932615,0.5379999999999999,103.1602,125.045
1237.1899999999998,0.5236401254482485,0.7240000000000001,52.1632,97.8356
1246.25,0.5273446923696553,0.141,15.5335,47.9479
1139.13,0.4835441174666651,-1.42,0.2412,1.9367
1226.31,0.5191913740017909,-2.369,0.0,0.0
1239.9,0.5247482243839011,-2.784,0.0,0.0
1252.01,0.5296999137236622,-2.867,0.0,0.0
1401.98,0.5910215363730409,-2.918,0.0,0.0
1327.48,0.5605590379574997,-3.1430000000000002,0.0,0.0
1213.75,0.514055682993748,-3.248,0.0,0.0
1129.61,0.4796514599510146,-3.2460000000000004,0.0,0.0
1061.36,0.45174454026160943,-3.112,0.0,0.0
1012.43,0.43173742553043587,-2.8689999999999998,0.0,0.0
987.52,0.42155191095954825,-2.611,0.0,0.0
995.53,0.42482714065496413,-2.42,0.0,0.0
1013.85,0.432318053017014,-2.515,0.0,0.0
1075.79,0.4576448604245123,-2.741,0.0,0.0
1189.06,0.5039601247940203,-2.668,0.0,0.0
1281.45,0.5417377117552533,-2.552,0.1408,1.4109
1376.28,0.5805129966511696,-1.7109999999999999,14.4102,45.8561
1430.12,0.6025277740295956,0.5770000000000001,60.7378,94.0691
1424.6299999999999,0.6002829536765577,1.6369999999999998,117.1176,118.1493
1420.8,0.5987168950331816,2.388,158.6504,124.8912
1395.76,0.5884782244247904,2.9619999999999997,175.2083,117.9619
1412.7900000000002,0.5954416653377658,3.1910000000000003,169.7794,98.0987
1422.07,0.5992361886303325,2.8110000000000004,99.6468,83.1992
1429.29,0.6021883931747648,1.516,19.1954,48.1354
1374.8000000000002,0.5799078356088208,0.22,0.2146,1.9253
1425.27,0.6005446449381141,0.303,0.0,0.0
1434.45,0.6042982789710627,0.9640000000000001,0.0,0.0
1438.18,0.6058234483548207,1.6280000000000001,0.0,0.0
1391.06,0.586556429222736,2.4290000000000003,0.0,0.0
1409.64,0.5941536536597932,2.6289999999999996,0.0,0.0
1322.33,0.5584532410871637,1.9180000000000001,0.0,0.0
1242.05,0.5256273434656918,1.3130000000000002,0.0,0.0
1153.29,0.48933403662859876,1.151,0.0,0.0
1070.43,0.4554531961089781,0.8009999999999999,0.0,0.0
1065.42,0.45340464420210747,0.156,0.0,0.0
1018.16,0.43408038010655736,-0.594,0.0,0.0
1046.01,0.44546803891021947,-1.087,0.0,0.0
1091.91,0.4642362090749623,-0.905,0.0,0.0
1213.79,0.5140720386975953,-0.755,0.0,0.0
1293.94,0.5468447802815635,-0.48,0.2422,1.6874
1428.31,0.6017876784305066,0.133,27.1845,46.2825
1487.1399999999999,0.6258428298638796,1.301,76.2903,89.6763
1531.09,0.6438136594660681,2.17,141.8046,110.2957
1503.15,0.6323892003287497,2.6289999999999996,163.9749,123.5708
1486.06,0.6254012258600034,2.9130000000000003,184.2327,117.5234
1437.08,0.6053736664990207,2.9189999999999996,122.6583,120.8716
1407.1299999999999,0.593127333243377,2.294,32.8236,99.7928
1411.2199999999998,0.5947997039617603,1.032,6.8733,44.2049
1362.4299999999998,0.5748498341940522,-0.284,0.138,1.8392
1415.91,0.5967174102378529,-0.516,0.0,0.0
1423.41,0.5997841047092161,-0.319,0.0,0.0
1401.02,0.5906289994807064,-0.465,0.0,0.0
1394.73,0.5880570650507231,-0.5589999999999999,0.0,0.0
1397.56,0.5892142310979175,-0.235,0.0,0.0
1295.06,0.547302739989287,-0.102,0.0,0.0
1180.97,0.5006521836909099,-0.008,0.0,0.0
1088.1,0.46267832828350974,-0.193,0.0,0.0
1043.86,0.44458891982842863,-0.11900000000000001,0.0,0.0
1001.68,0.4273418301214819,0.12300000000000001,0.0,0.0
996.09,0.4250561205088259,0.831,0.0,0.0
990.84,0.4229094343788717,1.31,0.0,0.0
1051.83,0.4478477938199973,0.27,0.0,0.0
1107.37,0.47055768861193226,-0.8690000000000001,0.0,0.0
1200.77,0.5087482570953088,-1.104,0.5653,1.9057
1308.8600000000001,0.5529454578165953,0.16699999999999998,51.2816,35.0541
1395.07,0.5881960885334249,2.1590000000000003,164.5952,48.1748
1412.9399999999998,0.595502999227193,2.965,254.6461,53.7974
1432.27,0.6034068931113864,3.4560000000000004,299.8543,57.7476
1364.17,0.5755613073114085,3.755,298.3925,58.9692
1283.07,0.5424001177610677,3.65,246.0052,59.0203
1251.42,0.529458667091915,2.8339999999999996,148.0982,57.813
1272.8899999999999,0.5382375911319374,0.728,40.3558,41.7276
1361.57,0.5744981865613359,-1.341,0.6094,2.4397
1362.96,0.5750665472700286,-1.672,0.0,0.0
1361.05,0.5742855624113214,-1.4409999999999998,0.0,0.0
1409.31,0.5940187191030531,-1.365,0.0,0.0
1520.34,0.6394180640571141,-1.588,0.0,0.0
1446.76,0.6093317468300602,-1.9269999999999998,0.0,0.0
1293.59,0.5467016678728998,-2.315,0.0,0.0
