Demand,Normalized_net,Temperature
387.5,0.604718803,-7
412.6,0.643888976,-6
391.6528333,0.611199568,-4
377.9677343,0.589843086,-3
377.721399,0.589458664,-2
376.9801687,0.588301926,0
374.5629552,0.584529709,0
377.9370801,0.589795249,0
383.4240518,0.598358023,0
405.2986986,0.632494823,-1
448.5521564,0.699994641,-2
490.7,0.765769076,-3
509.7,0.795419804,-4
508.7,0.793859239,-4
489.2,0.763428229,-4
457.4,0.713802273,-4
412,0.642952637,-4
369.9,0.577252865,-4
350.4,0.546821855,-4
341.5,0.532932829,-4
330.7,0.516078731,-4
327.2,0.510616755,-4
337,0.525910288,-4
359,0.560242711,-4
405.1,0.632184741,-4
429.5,0.670262519,-3
404.7781124,0.631682415,-2
382.3995943,0.59675929,0
379.7667969,0.59265064,0
367.2355016,0.573094743,1
371.375093,0.579554843,2
374.0069226,0.583661984,2
387.9129627,0.605363258,1
414.2141879,0.646408021,0
457.3707155,0.713756572,-1
518.9,0.809776999,-2
536.7,0.83755505,-3
530.4,0.827723492,-3
518.7,0.809464886,-4
485.4,0.757498083,-5
445.3,0.69491944,-4
414.5,0.646854049,-4
388.7,0.606591481,-4
379,0.591454004,-4
377.4,0.5889571,-4
377.9,0.589737383,-4
384.7,0.600349222,-4
409.2,0.638583056,-4
453.7,0.708028183,-4
476.2,0.743140888,-3
459.6822535,0.717363877,-2
445.5344039,0.695285243,-1
446.4597211,0.69672926,0
441.8507725,0.689536698,0
424.5257089,0.662499816,0
422.4525159,0.659264464,0
394.6995074,0.6159541,0
430.2061008,0.671364435,-1
464.4,0.724726225,-2
515.3,0.804158966,-3
528.8,0.825226589,-4
526.4,0.821481234,-5
510.7,0.796980369,-6
484.8,0.756561744,-7
428.4,0.668545898,-7
386.1,0.602534013,-8
361.3,0.563832009,-8
345.2,0.538706918,-8
338.5,0.528251135,-8
338.3,0.527939022,-9
340,0.530591982,-9
358.8,0.559930598,-9
399.1,0.622821353,-9
427.1,0.666517164,-8
409.1974205,0.638579031,-7
403.3828182,0.629504968,-6
393.2150187,0.61363746,-4
368.9369258,0.575749926,-3
356.8070216,0.556820426,-3
355.3066857,0.554479055,-3
359.5554711,0.561109559,-3
378.702467,0.590989684,-5
413.790755,0.645747226,-6
461.9,0.720824814,-7
470.2,0.7337775,-8
451.5,0.704594941,-9
436.7,0.681498584,-10
416.9,0.650599404,-11
390,0.608620215,-11
360.4,0.562427501,-11
345,0.538394806,-12
330.9,0.516390844,-12
332.1,0.518263522,-12
330.3,0.515454505,-13
334.8,0.522477046,-13
343.7,0.536366072,-13
363.2,0.566797082,-13
386.4,0.603002182,-12
388.9192149,0.60693358,-10
385.1694656,0.601081854,-8
372.2509999,0.580921753,-6
364.0291273,0.568090989,-4
359.6072194,0.561190316,-3
357.0115835,0.557139658,-3
376.0867853,0.586907744,-3
388.2572643,0.605900563,-5
427.1487167,0.666593189,-7
471.6,0.735962291,-8
482.1,0.75234822,-8
473.9,0.739551589,-9
463.5,0.723321717,-9
451,0.703814659,-9
419.5,0.654656872,-9
392.3,0.612209514,-10
361.3,0.563832009,-10
346.7,0.541047765,-10
339.3,0.529499587,-10
338.4,0.528095079,-10
340.8,0.531840434,-10
348.4,0.543700725,-10
359,0.560242711,-10
378.4,0.590517665,-9
375.1637467,0.585467282,-7
366.7195165,0.572289515,-5
367.6874178,0.573799988,-3
363.7028462,0.567581806,-1
367.3660774,0.573298515,-1
378.7661876,0.591089124,0
371.2572914,0.579371006,0
382.9312782,0.597589018,-2
415.2852947,0.648079552,-4
452.3,0.705843393,-4
453.9,0.708340296,-4
445.9,0.695855779,-4
426.8,0.666048994,-4
395.9,0.617827546,-4
358.3,0.559150315,-4
323.5,0.504842666,-4
299.1,0.466764888,-5
292.6,0.456621218,-5
292.6,0.456621218,-6
282,0.440079232,-6
281.5,0.43929895,-6
302.5,0.472070808,-6
333.1,0.519824086,-6
355.5,0.554780734,-5
357.1169865,0.557304146,-3
354.3432646,0.552975574,-2
354.5175702,0.553247589,0
371.2511955,0.579361493,0
358.0905446,0.558823447,0
360.0411247,0.561867453,0
366.4663762,0.571894474,0
379.0212283,0.591487132,-2
414.6397118,0.647072078,-3
444.4,0.693514932,-4
447,0.6975724,-5
433.1,0.675880552,-6
410.5,0.64061179,-7
381.6,0.595511472,-7
346.2,0.540267483,-8
313.4,0.489080962,-8
289.4,0.451627411,-8
278.3,0.434305143,-7
283.1,0.441795853,-7
272.3,0.424941755,-7
282.7,0.441171628,-7
312.3,0.487364341,-7
359.9,0.561647219,-7
388.5,0.606279368,-7
380.7758293,0.5942253,-5
366.3291933,0.571680391,-3
362.6652904,0.565962633,-1
370.0910666,0.577551037,0
373.0407543,0.582154216,0
367.6113309,0.573681249,0
357.7982016,0.558367227,0
378.6533546,0.590913041,0
421.0741533,0.65711344,-1
471,0.735025952,-2
492.1,0.767953866,-3
489.1,0.763272172,-4
479.5,0.748290751,-4
457.9,0.714582555,-5
412.7,0.644045033,-5
374.1,0.583807237,-5
357.2,0.557433694,-6
349.2,0.544949177,-6
353.9,0.552283831,-6
341.4,0.532776773,-6
352,0.549318758,-6
390.8,0.609868667,-6
430.6,0.67197914,-6
449.5232535,0.7015101,-4
424.9649227,0.663185237,-2
407.0957524,0.635299242,0
389.7261008,0.608192778,1
374.6444054,0.584656817,2
363.9305534,0.567937158,3
360.2874844,0.562251913,3
363.9895375,0.568029207,2
383.8062714,0.598954501,1
418.7217598,0.653442378,0
468.7,0.731436653,-1
483.1,0.753908784,-1
465.1,0.72581862,-1
448.3,0.699601134,-2
418.4,0.652940251,-2
373.6,0.583026955,-1
357.8,0.558370033,-1
316.2,0.493450544,-1
310.3,0.484243212,-1
306.5,0.478313066,-2
306.4,0.47815701,-2
315.7,0.492670261,-2
336.4,0.52497395,-2
384.2,0.59956894,-2
399.8,0.623913749,-1
385.7409195,0.601973644,0
375.2110025,0.585541028,1
350.4504212,0.54690054,3
337.3532929,0.526461625,4
327.2953575,0.510765566,5
325.7633339,0.508374744,5
332.0380245,0.518166805,4
353.0338198,0.550932101,3
383.0855963,0.597829841,1
430.8,0.672291253,1
448.5,0.699913247,0
445.3,0.69491944,0
436.5,0.681186471,0
413.4,0.645137428,-1
362.5,0.565704687,-1
346.7,0.541047765,-1
317.5,0.495479278,-1
308.7,0.481746309,-1
298.1,0.465204323,-1
291.9,0.455528822,-2
292.6,0.456621218,-2
330.8,0.516234787,-2
373.4,0.582714842,-2
386.4672961,0.603107202,-1
385.9060759,0.602231382,1
344.5854927,0.53774794,2
325.2799866,0.50762045,3
315.2286775,0.491934732,4
308.2672457,0.481070968,5
309.7594432,0.483399638,5
323.7025622,0.505158777,4
354.0061843,0.552449538,1
393.5848041,0.614214534,0
433.8,0.676972947,0
445.5,0.695231553,0
443,0.691330142,0
434.1,0.677441116,0
415.9,0.64903884,0
396.8,0.619232055,0
366.8,0.572415115,0
345.3,0.538862975,0
332.4,0.518731691,0
334.7,0.52232099,0
327.3,0.510772811,-1
330,0.514986336,0
345.2,0.538706918,0
373.4,0.582714842,0
399.8,0.623913749,0
415.7691146,0.648834584,0
402.0569612,0.627435882,0
402.9159399,0.628776374,1
404.7606292,0.631655131,1
393.2566415,0.613702415,1
369.2109925,0.576177625,1
361.0887975,0.563502414,0
359.6,0.56117905,0
384.6751261,0.600310405,0
415.7,0.648726727,0
425.2,0.663552091,0
423.8,0.6613673,0
411.6,0.642328412,0
397,0.619544168,1
372.2,0.580842164,1
350.6,0.547133968,1
333.8,0.520916481,1
302.8,0.472538977,0
299.3,0.467077001,0
305.5,0.476752502,1
305.1,0.476128276,0
309.3,0.482682647,0
318.7,0.497351955,0
327.4009317,0.510930322,0
347.0128283,0.541535954,0
368.2273838,0.57464264,1
371.165976,0.579228503,3
352.1405303,0.549538065,4
359.8153426,0.561515106,5
364.9507516,0.569529243,5
365.4026421,0.570234448,4
379.6226375,0.59242567,2
402.526624,0.628168822,0
428.6,0.668858011,0
421.6,0.657934058,0
406,0.633589249,0
386.5,0.603158239,0
361.7,0.564456235,0
347.8,0.542764387,0
297,0.463487702,0
275.3,0.429623449,1
272.8,0.425722038,0
271.8,0.424161473,0
270.2,0.421664569,0
271.4,0.423537247,0
284,0.443200362,0
305.9,0.477376728,0
327.3,0.510772811,1
340.5923881,0.531516442,2
337.5427767,0.526757326,3
355.4232496,0.55466096,4
349.5437383,0.545485603,4
352.2700831,0.54974024,5
354.2858375,0.552885955,5
354.9821881,0.553972655,4
355.923172,0.555441122,3
374.4,0.584275406,2
410.7,0.640923903,0
419,0.65387659,0
410.6,0.640767847,0
396.1,0.618139659,0
372.2,0.580842164,0
334.6,0.522164933,-1
304.1,0.474567711,-1
287.4,0.448506282,-2
281.9,0.439923176,-2
275.7,0.430247675,-2
271.6,0.42384936,-2
276.7,0.43180824,-2
305.4,0.476596445,-2
349.7,0.545729459,-2
363.2472385,0.566870801,-1
344.1227557,0.537025809,0
321.452605,0.501647573,1
307.4346737,0.479771685,2
299.7806097,0.467827023,2
333.2392492,0.520041394,3
321.9683432,0.502452416,2
343.4328566,0.535949177,2
344.1675159,0.53709566,1
372.8333154,0.581830494,0
413.3,0.644981371,-1
426.2,0.665112655,-1
419.4,0.654500816,-1
406.8,0.634837701,-2
384.8,0.600505279,-2
347.9,0.542920443,-2
314.7,0.491109697,-2
295.4,0.460990799,-3
291.1,0.454280371,-3
288.2,0.449754733,-3
294.3,0.459274178,-4
303,0.47285109,-4
328,0.511865206,-4
374,0.583651181,-4
385.0139291,0.600839129,-3
363.6647975,0.567522429,-1
340.8830033,0.531969966,0
327.4470183,0.511002243,2
318.2100423,0.496587344,3
304.8338349,0.475712908,3
313.9700882,0.489970622,3
320.0083918,0.499393785,2
340.5975914,0.531524562,1
372.8095308,0.581793376,0
416.7,0.650287291,0
429.2,0.669794349,0
420.8,0.656685606,0
406.5,0.634369532,0
379.9,0.592858512,0
343,0.535273676,0
307.1,0.479249405,-1
287.6,0.448818394,-2
284,0.443200362,-2
291.1,0.454280371,-2
284.5,0.443980644,-2
289.7,0.45209558,-2
315.2,0.491889979,-2
354.3,0.552908057,-3
370.1897206,0.577704993,-2
363.9199039,0.567920539,-1
342.190998,0.534011176,0
332.8377447,0.51941482,1
310.3978442,0.484395904,2
316.4579429,0.49385308,3
308.6881087,0.481727751,3
318.4367559,0.496941146,2
336.9369022,0.52581182,1
362.393107,0.565537874,0
406,0.633589249,0
423.6,0.661055187,-1
417.9,0.652159969,-1
408.8,0.63795883,-1
385.3,0.601285561,-2
352,0.549318758,-2
320.9,0.500785197,-3
302.8,0.472538977,-3
300,0.468169396,-4
301.9,0.471134469,-4
306.7,0.478625179,-5
314.3,0.490485471,-5
331.1,0.516702957,-5
372.3,0.580998221,-6
386.2992755,0.602844995,-5
361.2099478,0.563691477,-3
333.8497303,0.520994089,-1
311.401158,0.48596164,0
300.0406947,0.468232903,1
291.6863081,0.455195342,2
287.939006,0.449347435,3
291.6011794,0.455062494,2
308.5936186,0.481580294,1
345.6088633,0.539344976,0
389.7,0.608152046,0
403.7,0.629999951,0
397.1,0.619700224,-1
386,0.602377956,-2
368.7,0.575380188,-3
342.8,0.534961563,-4
314.5,0.490797584,-4
290.9,0.453968258,-4
283.3,0.442107966,-4
278.7,0.434929369,-4
278.4,0.4344612,-4
275.1,0.429311336,-4
283.2,0.44195191,-4
294,0.458806008,-4
313.6,0.489393075,-2
325.328638,0.507696373,0
344.980836,0.538364899,2
363.4708863,0.567219818,3
369.2628875,0.57625861,4
380.796427,0.594257444,4
372.6705001,0.58157641,4
371.4286076,0.579638356,3
374.6744825,0.584703754,3
389.3,0.60752782,3
415.5,0.648414614,3
418.2,0.652628138,3
403.5,0.629687838,3
386,0.602377956,3
355.5,0.554780734,4
344.6,0.53777058,4
304.7,0.47550405,4
284.1,0.443356418,4
273.6,0.426970489,5
259,0.404186245,5
265.5,0.414329916,5
263.2,0.410740617,6
276.6,0.431652183,7
291,0.454124314,7
306.6,0.478469123,8
312.5568075,0.487765106,9
322.4,0.503126044,10
325.8501394,0.50851021,11
323.8832468,0.505440747,12
311.4946022,0.486107466,12
305.4866905,0.476731731,12
309.7232154,0.483343102,11
321.8790801,0.502313115,9
329.4372726,0.514108163,7
386,0.602377956,6
396.2,0.618295716,6
403,0.628907555,6
395.3,0.616891208,5
361.3,0.563832009,4
340.9,0.53199649,3
314.8,0.491265753,2
297.8,0.464736154,1
292.1,0.455840935,1
301,0.469729961,1
305.8,0.477220671,0
306.1,0.477688841,0
326.6,0.509680416,0
359.5,0.561022993,0
377.3843201,0.588932631,1
365.9882958,0.571148398,2
354.0333668,0.552491958,3
352.4563829,0.550030973,4
400.7020969,0.625321529,4
406.2065435,0.633911574,4
407.8169029,0.636424644,3
408.4535384,0.637418155,3
411.5208335,0.642204867,2
421.0993975,0.657152835,0
468,0.730344258,0
474.8,0.740956098,0
450.6,0.703190433,0
427.2,0.66667322,-1
399.3,0.623133466,-2
362.3,0.565392574,-2
332.7,0.51919986,-2
316.2,0.493450544,-2
306.8,0.478781236,-2
302.8,0.472538977,-2
305.8,0.477220671,-3
298.2,0.46536038,-3
321.9,0.502345762,-3
333.4,0.520292256,-2
337.7163827,0.52702825,-1
352.0837168,0.549449404,0
362.8215056,0.566206417,0
361.1696408,0.563628575,1
362.9354008,0.566384158,2
400.0605074,0.624320287,2
391.6592985,0.611209658,2
395.5026639,0.617207478,1
381.8014322,0.59582582,0
416.8108135,0.650460223,0
472.6,0.737522855,-1
485.1,0.757029914,-1
471.2,0.735338065,-2
456,0.711617482,-2
422.7,0.659650679,-2
388.6,0.606435424,-2
360.4,0.562427501,-2
338.8,0.528719305,-2
334.2,0.521540707,-3
332.9,0.519511973,-2
333.5,0.520448312,-2
342.7,0.534805507,-1
369.3,0.576316527,-1
407.7,0.636242209,-1
429.7,0.670574632,0
427.2962223,0.666823381,0
424.7400473,0.662834305,0
418.2175644,0.652655549,0
393.3712477,0.613881265,1
388.7535081,0.606674984,2
341.8508744,0.533480391,3
358.4576428,0.559396327,3
369.138219,0.576064057,2
406.1735129,0.633860028,0
434,0.67728506,-1
435.3,0.679313794,-3
474.6,0.740643985,-4
461.9,0.720824814,-5
428.1,0.668077728,-6
389.7,0.608152046,-6
362.5,0.565704687,-7
342.3,0.534181281,-7
333,0.51966803,-8
334,0.521228594,-8
338.2,0.527782966,-8
345.3,0.538862975,-9
374.6,0.584587519,-9
426.1,0.664956599,-9
441.3484611,0.688752808,-9
411.3959166,0.642009926,-8
382.2619541,0.596544494,-7
353.7036456,0.551977407,-7
329.3657628,0.513996568,-6
328.5656024,0.512747866,-6
322.7678176,0.503700048,-6
333.2540605,0.520064508,-6
354.4452925,0.553134795,-7
393.3070611,0.613781098,-7
442,0.689769577,-8
458.1,0.714894668,-8
451.4,0.704438885,-8
435.9,0.680250133,-8
397.1,0.619700224,-9
352.5,0.55009904,-9
327.9,0.51170915,-9
302.7,0.472382921,-10
286.3,0.44678966,-10
298.4,0.465672493,-10
298,0.465048267,-11
298.2,0.46536038,-11
310.3,0.484243212,-12
343.6,0.536210015,-12
363.6887494,0.567559807,-12
368.831619,0.575585588,-11
365.0192957,0.569636211,-10
346.7861116,0.541182148,-8
341.8262274,0.533441928,-7
334.9832124,0.522762961,-6
335.7547132,0.523966938,-6
350.0662839,0.546301069,-6
363.9953211,0.568038232,-6
373.9504828,0.583573906,-7
418.7,0.653408421,-8
440.9,0.688052956,-8
433,0.675724495,-9
423.3,0.660587018,-9
409.6,0.639207282,-10
381.7,0.595667528,-10
361.5,0.564144122,-10
343.2,0.535585789,-10
329.9,0.514830279,-10
334.6,0.522164933,-10
332.8,0.519355917,-10
337.7,0.527002684,-10
346.4,0.540579596,-11
371.4,0.579593712,-12
391.6545074,0.611202181,-11
395.2846762,0.616867294,-9
389.9573174,0.608553606,-7
379.0860431,0.59158828,-5
363.2593175,0.566889651,-3
351.7423723,0.548916713,-2
343.4303288,0.535945232,-2
345.4018823,0.539021969,-2
359.078284,0.560364878,-3
392.3189995,0.612239164,-5
443.4,0.691954367,-6
462.2,0.721292983,-7
452.5,0.706155506,-5
438.4,0.684151544,-6
421.3,0.657465889,-6
399.5,0.623445579,-6
380.8,0.59426302,-6
357.1,0.557277638,-7
345.2,0.538706918,-7
341.9,0.533557055,-8
340.9,0.53199649,-8
341,0.532152547,-8
344.8,0.538082693,-9
355.8,0.555248904,-9
365.6585721,0.570633843,-8
363.6456636,0.567492569,-6
356.9784811,0.557088,-4
348.0726215,0.54318983,-2
320.3949442,0.499997025,-1
310.7280779,0.484911255,-1
341.7378869,0.533304067,-1
346.4719616,0.540691897,-1
356.6955359,0.556646445,-1
376.0623789,0.586869656,-2
418.6,0.653252364,-2
423.6,0.661055187,-3
406.2,0.633901362,-3
388.9,0.606903594,-3
373.6,0.583026955,-3
354.7,0.553532283,-4
327.3,0.510772811,-5
291.9,0.455528822,-6
297.2,0.463799815,-6
281.2,0.438830781,-7
300.4,0.468793622,-7
293,0.457245444,-8
304.9,0.475816163,-8
326.5,0.509524359,-8
342.0656816,0.533815612,-7
342.4198474,0.534368311,-7
344.790519,0.538067897,-6
345.0981176,0.538547924,-6
342.2671603,0.534130033,-6
347.7282098,0.542652353,-5
356.3318347,0.556078866,-5
375.390273,0.585820791,-5
393.0726597,0.613415299,-5
427.7989709,0.667607953,-6
475.8,0.742516662,-7
493.8,0.770606826,-8
484.7,0.756405688,-9
462.1,0.721136927,-10
426.5,0.665580825,-10
392.8,0.612989796,-11
356.4,0.556185243,-12
333.5,0.520448312,-13
339.8,0.530279869,-12
331.7,0.517639296,-12
331.9,0.517951409,-12
347.5,0.542296217,-12
372.7,0.581622446,-12
410.6,0.640767847,-11
440.6950465,0.687733113,-10
447.0538571,0.697656448,-9
421.666143,0.658037278,-7
395.5417544,0.617268481,-6
382.0268708,0.596177631,-5
363.6310273,0.567469728,-4
367.4560257,0.573438886,-4
371.9358794,0.580429987,-4
376.1493744,0.587005418,-4
399.045908,0.622736939,-5
447.2,0.697884513,-5
478.7,0.7470423,-5
475.5,0.742048493,-5
463.4,0.723165661,-5
438.5,0.684307601,-5
392.2,0.612053457,-6
355.3,0.554468621,-6
337.7,0.527002684,-6
331.9,0.517951409,-7
317.5,0.495479278,-7
335.9,0.524193667,-8
344.5,0.537614523,-8
352.9,0.550723266,-9
396.8,0.619232055,-8
410.0803191,0.639956851,-7
404.2719133,0.630892458,-5
388.1305734,0.605702854,-3
386.3381918,0.602905727,-1
352.6223657,0.55029,-1
359.2793944,0.560678724,0
348.1899625,0.543372948,0
351.8336821,0.549059208,0
360.9660388,0.563310841,-1
378.4448725,0.590587691,-1
419.7,0.654968985,-2
436.4,0.681030415,-3
430.1,0.671198858,-3
413.8,0.645761654,-3
384.5,0.600037109,-4
350,0.546197629,-4
316.7,0.494230826,-4
295,0.460366573,-5
279.4,0.436021764,-5
274.3,0.428062885,-5
276.7,0.43180824,-5
285.3,0.445229096,-5
305.3,0.476440389,-5
347.1,0.541671991,-6
363.1414857,0.566705767,-6
344.5869706,0.537750246,-5
331.9745244,0.518067709,-4
327.8988959,0.511707427,-3
328.1778997,0.51214283,-2
319.3541628,0.498372819,-1
323.3698548,0.504639566,-1
332.2556644,0.518506446,-1
352.5590998,0.55019127,-1
391.8227951,0.611464805,-3
445.4,0.695075497,-4
481.9,0.752036107,-5
485.7,0.757966252,-5
470.9,0.734869895,-4
446,0.696011836,-4
405.3,0.632496854,-3
372.3,0.580998221,-3
356.6,0.556497356,-3
350.6,0.547133968,-3
350.8,0.547446081,-2
353,0.550879323,-2
364.4,0.56866976,-4
388.7,0.606591481,-5
438,0.683527318,-6
450.3281944,0.702766263,-6
424.305201,0.662155699,-5
401.0173778,0.625813545,-4
388.0452924,0.605569767,-3
380.946146,0.59449109,-2
364.5043584,0.568832618,-1
349.0660475,0.544740136,-1
353.330063,0.551394407,-1
365.8068647,0.570865263,-1
400.4255331,0.624889933,-3
446.3,0.696480005,-6
468.9,0.731748766,-7
464.4,0.724726225,-8
453.6,0.707872127,-7
438.3,0.683995488,-6
427.1,0.666517164,-5
384.9,0.600661335,-4
362.9,0.566328913,-4
349.6,0.545573403,-4
338.4,0.528095079,-3
332.2,0.518419578,-3
331.1,0.516702957,-3
337.6,0.526846627,-4
350.2,0.546509742,-4
360.8121108,0.563070627,-3
358.2193644,0.559024478,-2
356.311478,0.556047098,0
347.1551148,0.541758002,0
339.0487301,0.529107464,0
330.1617982,0.515238832,1
342.5693986,0.534601695,1
349.5612521,0.545512934,1
368.2197187,0.574630678,0
379.5591123,0.592326535,0
413,0.644513202,-1
422,0.658558284,-2
410.7,0.640923903,-4
397.2,0.61985628,-6
380.7,0.594106964,-8
356.6,0.556497356,-9
330.9,0.516390844,-10
305.4,0.476596445,-11
290.7,0.453656145,-12
285.3,0.445229096,-13
283.8,0.442888249,-14
292.2,0.455996992,-15
288.1,0.449598677,-16
302.1,0.471446582,-17
305.1968639,0.476279438,-15
304.6664214,0.475451648,-11
304.1355956,0.47462326,-9
300.4511683,0.468873473,-7
300.2199227,0.4685126,-5
299.699956,0.467701158,-4
303.3928501,0.473464158,-3
314.7170034,0.491136231,-3
330.9008329,0.516392144,-4
366.8099768,0.572430684,-6
411.2,0.641704186,-8
420.3,0.655905324,-10
412.1,0.643108694,-11
394,0.614862474,-11
372.1,0.580686108,-11
346.4,0.540579596,-11
321.2,0.501253367,-11
304.1,0.474567711,-11
298.5,0.465828549,-11
301,0.469729961,-11
303.3,0.473319259,-11
302.2,0.471602638,-10
324.9,0.507027456,-10
348.5,0.543856782,-9
360.861362,0.563147486,-6
361.0112492,0.563381395,-2
358.4013635,0.5593085,0
371.2409184,0.579345455,0
379.3920962,0.592065895,1
367.5724513,0.573620575,1
369.5968825,0.576779831,1
373.4658161,0.582817552,2
388.2635483,0.60591037,1
416.7676285,0.65039283,0
465.2,0.725974677,0
478.5,0.746730187,-1
463.9,0.723945943,-1
443.1,0.691486198,-2
411.8,0.642640524,-2
370.3,0.577877091,-2
341.2,0.53246466,-2
316.8,0.494386882,-2
305.3,0.476440389,-3
308.5,0.481434196,-3
305.7,0.477064615,-4
311.2,0.48564772,-4
331.4,0.517171126,-4
362.2,0.565236518,-3
370.8831501,0.578787135,-1
364.5578852,0.56891615,0
342.4833053,0.534467341,2
330.3360486,0.515510761,3
317.225476,0.495050865,4
290.2879774,0.453013157,5
293.7883642,0.458475737,6
297.9071328,0.464903342,5
317.3437052,0.495235369,2
346.0391107,0.540016405,0
390.4,0.609244441,0
424.5,0.662459696,0
426.3,0.665268712,0
412,0.642952637,0
387,0.603938521,0
346.7,0.541047765,0
316,0.493138431,0
306.7,0.478625179,0
296.7,0.463019533,0
299.3,0.467077001,0
302.7,0.472382921,0
313.6,0.489393075,0
346,0.53995537,0
391.2,0.610492893,1
403.3001261,0.629375922,1
397.1442098,0.619769216,2
381.1684784,0.594838055,2
374.652995,0.584670221,2
358.4148842,0.5593296,3
333.9533631,0.521155814,4
345.3508583,0.538942343,5
333.2652763,0.520082011,4
323.0303057,0.504109677,3
356.3890154,0.5561681,1
405.7,0.63312108,0
435.8,0.680094076,-1
430.4,0.671667027,-2
421.3,0.657465889,-2
400.5,0.625006144,-3
363.5,0.567265252,-3
338.3,0.527939022,-4
314.2,0.490329414,-4
302.1,0.471446582,-5
298.7,0.466140662,-6
296.2,0.46223925,-6
302.8,0.472538977,-7
326.6,0.509680416,-8
370.7,0.578501317,-7
375.2724181,0.585636871,-6
352.1495352,0.549552117,-4
339.0609893,0.529126595,-3
315.3618403,0.492142541,-2
303.5798347,0.47375596,-1
292.778977,0.456900523,0
297.1673423,0.463748851,0
304.1423773,0.474633844,0
330.5117618,0.515784973,-1
359.9333716,0.561699297,-3
401.5,0.626566708,-4
436,0.680406189,-5
431.3,0.673071535,-6
424,0.661679413,-7
409,0.638270943,-7
379.9,0.592858512,-8
353.5,0.551659605,-8
351.6,0.548694532,-9
336.6,0.525286062,-9
334.5,0.522008877,-9
346.6,0.540891709,-9
355.4,0.554624678,-9
386.8,0.603626408,-9
428.5,0.668701954,-8
442.969968,0.691283275,-6
420.3766673,0.656024968,-3
400.8224109,0.625509287,-1
383.0444784,0.597765674,0
367.106462,0.572893369,0
361.549301,0.56422106,1
361.1838944,0.563650819,1
376.1312042,0.586977062,1
376.2416926,0.587149487,0
401.9264565,0.627232221,0
441.7,0.689301408,0
474.4,0.740331872,0
