Demand,Normalized_net,Temperature
2540.7,0.854514132,-6
2683.9,0.902676616,-7
2689.3,0.9044928,-7
2649.3,0.891039592,-8
2590.3,0.87119611,-9
2451.2,0.82441258,-11
2303.9,0.774871142,-12
2181.8,0.733805224,-13
2113.2,0.710732973,-13
2062.7,0.693748298,-13
2041.6,0.686651731,-13
2040.6,0.686315401,-12
2097.5,0.705452589,-12
2201.9,0.740565461,-11
2373.6,0.798313356,-10
2484.9,0.835746907,-9
2448.257522,0.823422935,-7
2454.247477,0.825437538,-5
2370.300511,0.797203638,-3
2309.303757,0.776688588,-3
2234.454275,0.751514447,-2
2279.950476,0.766816193,-2
2303.699945,0.774803857,-2
2330.754969,0.783903279,-2
2438.977592,0.820301815,-3
2575,0.866050258,-4
2582.2,0.868471835,-5
2532.8,0.851857124,-5
2471.7,0.831307349,-6
2336.5,0.785835506,-7
2166.6,0.728693005,-8
2022.7,0.68029509,-7
1962.6,0.660081645,-7
1933.1,0.650159904,-6
1905.6,0.640910824,-6
1907.2,0.641448952,-5
1935.5,0.650967097,-5
2023.6,0.680597787,-4
2236.6,0.752236119,-4
2380.1,0.800499503,-3
2344.691308,0.78859049,-2
2318.933667,0.779927418,-2
2295.132401,0.771922333,-1
2301.285513,0.773991811,0
2219.249001,0.746400454,0
2062.14592,0.693561944,0
2125.638345,0.714916364,0
2188.05741,0.73590978,0
2298.39147,0.773018457,0
2432.5,0.818123205,0
2420.8,0.814188142,0
2368,0.796429907,0
2308.7,0.776485526,0
2223.5,0.747830194,1
2103.4,0.707436937,0
1993.9,0.67060878,0
1925.5,0.647603795,0
1884.1,0.633679725,0
1861.7,0.626145928,0
1852.4,0.623018057,0
1867.3,0.628029377,0
1925.1,0.647469263,0
2019.1,0.679084301,0
2106.9,0.708614093,0
2171.292754,0.73027132,1
2134.741882,0.717978158,1
2158.061469,0.72582124,2
2142.800995,0.720688681,3
2141.618701,0.72029104,3
2119.438655,0.712831221,3
2088.9896,0.702590284,2
2111.863353,0.710283418,1
2208.790111,0.742882814,0
2372.3,0.797876127,0
2389,0.803492841,0
2333.7,0.784893781,0
2283,0.76784184,0
2209.7,0.743188837,0
2076.4,0.698356022,0
1981.8,0.666539185,0
1922.2,0.646493905,0
1859.9,0.625540534,0
1824.2,0.613533546,0
1809,0.608421327,0
1818.6,0.611650097,0
1838.9,0.6184776,0
1891.3,0.636101302,0
1968.1,0.661931461,0
2044.491882,0.687624358,0
2062.668323,0.693737644,1
2060.916755,0.693148539,2
2110.818932,0.709932148,2
2071.189305,0.696603508,2
2073.697214,0.697446993,2
2023.370084,0.68052046,1
2057.314328,0.691936934,0
2116.629716,0.71188649,0
2269,0.763133218,0
2253.2,0.757819201,0
2217.6,0.745845845,0
2145.9,0.72173097,0
2033.4,0.683893823,-1
1903.3,0.640137264,-1
1803.1,0.606436979,-1
1731.2,0.582254838,-1
1707.2,0.574182913,-1
1669.2,0.561402365,-1
1666,0.560326109,-1
1724.1,0.579866893,-1
1837.9,0.61814127,-1
2046.7,0.688367015,-2
2168.8,0.729432932,-1
2109.772334,0.709580145,0
2053.881062,0.690782223,1
2025.037854,0.681081381,2
2010.012657,0.676027953,3
2014.663805,0.677592275,4
2001.437173,0.673143759,4
2048.321516,0.68891238,3
2081.932492,0.700216766,1
2219.531053,0.746495317,0
2355.2,0.792124881,0
2369.4,0.796900769,-1
2313.8,0.77820081,-1
2249.1,0.756440247,-1
2142.3,0.720520182,-1
2014.4,0.677503549,-1
1898.4,0.638489247,-1
1853.4,0.623354388,-1
1818.3,0.611549198,-1
1802.7,0.606302447,-1
1818.4,0.611582831,-1
1884.4,0.633780624,0
2034.8,0.684364685,0
2269.8,0.763402282,0
2398.1,0.806553446,-1
2360.74357,0.793989351,0
2328.80392,0.783247082,0
2322.170386,0.781016024,0
2206.266018,0.742033885,0
2147.13398,0.722145995,0
2226.534371,0.748850744,0
2118.988424,0.712679795,0
2261.235417,0.760521754,-1
2389.492965,0.80365864,-1
2556.2,0.85972725,-2
2595.1,0.872810495,-2
2571.2,0.864772203,-2
2506.5,0.843011639,-2
2390,0.803829171,-2
2241.9,0.754018669,-3
2159.9,0.726439593,-3
2101.2,0.706697011,-4
2037.5,0.685272777,-4
2007.7,0.675250137,-5
2001.8,0.673265789,-5
2046.8,0.688400648,-5
2171.1,0.730206491,-5
2397.4,0.806318015,-5
2530.2,0.850982665,-4
2531.722122,0.851494601,-3
2463.153669,0.828432959,-1
2320.279525,0.78038007,0
2227.108133,0.749043718,0
2183.128433,0.734252017,0
2194.40561,0.738044872,0
2168.488497,0.729328164,0
2227.699975,0.749242772,0
2313.925265,0.778242941,0
2479,0.833762559,0
2501.4,0.841296355,0
2466,0.829390266,0
2423.9,0.815230765,0
2310.1,0.776956389,0
2160.9,0.726775923,0
2043.7,0.687358024,0
1984.2,0.667346377,0
1944.8,0.654094968,0
1914.4,0.64387053,0
1910.7,0.642626108,0
1951.7,0.656415646,0
2065.6,0.694723655,0
2284.1,0.768211804,0
2393.1,0.804871795,0
2380.159081,0.800519373,0
2333.760341,0.784914076,1
2209.993402,0.743287517,1
2235.16759,0.751754356,2
2139.165954,0.719466107,2
2148.32172,0.722545468,2
2104.4635,0.707794624,1
2149.152196,0.722824782,0
2223.4,0.747796561,0
2377,0.799456879,0
2400.2,0.80725974,0
2378.3,0.799894108,0
2310.2,0.776990022,0
2188.9,0.736193169,0
2009.9,0.675990064,-1
1884,0.633646092,-1
1818,0.611448299,-2
1778.4,0.598129623,-2
1746.2,0.58729979,-2
1743.1,0.586257167,-2
1778.6,0.598196889,-2
1861.6,0.626112295,-3
2093.7,0.704174534,-3
2213.6,0.744500525,-2
2142.857604,0.720707721,-2
2105.930724,0.708288096,-1
2148.373173,0.722562773,0
2068.710315,0.695769748,0
2027.651492,0.681960426,0
2041.040132,0.68646343,0
2058.525457,0.692344273,0
2117.382962,0.712139829,-1
2232.716706,0.75093005,-2
2389.9,0.803795538,-3
2424.5,0.815432563,-3
2366.6,0.795959045,-3
2306.9,0.775880132,-4
2223.3,0.747762928,-3
2102.1,0.706999708,-3
2002.2,0.673400321,-3
1922.2,0.646493905,-3
1884.9,0.633948789,-3
1869.5,0.628769304,-3
1856.1,0.624262479,-3
1883,0.633309761,-2
1932.1,0.649823574,-2
2039.5,0.685945437,-1
2137.1,0.718771265,0
2194.220927,0.737982757,0
2219.360849,0.746438072,0
2158.532466,0.72597965,1
2167.78337,0.729091008,1
2098.86825,0.705912773,0
1959.385355,0.659000463,0
1925.80948,0.647707882,0
2013.116663,0.677071924,0
2073.246658,0.697295457,-1
2228.2,0.749410946,-2
2236.7,0.752269752,-3
2186.4,0.735352343,-3
2126.8,0.715307064,-4
2047.5,0.688636079,-4
1943.7,0.653725004,-5
1835.2,0.617233178,-5
1756.8,0.590864891,-6
1699.7,0.571660436,-6
1666.7,0.56056154,-6
1642.3,0.552355083,-6
1642.3,0.552355083,-6
1673.8,0.562949484,-6
1725.9,0.580472287,-6
1783.5,0.599844907,-5
1830.816179,0.615758767,-4
1793.564501,0.603229902,-3
1882.043721,0.632988136,-3
1778.19068,0.598059222,-3
1752.825642,0.589528194,-3
1734.397385,0.583330215,-3
1872.456653,0.629763715,-3
1805.269302,0.60716658,-4
1926.098232,0.647804998,-5
2064.9,0.694488224,-6
2089,0.702593782,-6
2056.5,0.691663051,-8
1989.4,0.669095294,-9
1886.7,0.634554183,-10
1778.7,0.598230522,-10
1701.6,0.572299464,-11
1652.1,0.555651119,-11
1618.5,0.544350424,-11
1599,0.537791985,-11
1593.5,0.535942169,-11
1633,0.549227212,-10
1734.3,0.583297461,-10
1881.4,0.632771633,-10
1994.4,0.670776945,-9
2051.36601,0.689936335,-8
2034.621273,0.684304574,-6
2014.537804,0.677549897,-4
2079.476283,0.699390668,-3
2075.297366,0.697985173,-3
2079.834608,0.699511184,-3
2111.205925,0.710062305,-3
2118.270158,0.71243822,-3
2189.230081,0.736304185,-4
2329.5,0.783481195,-5
2331.8,0.784254754,-5
2295.6,0.772079601,-5
2229.4,0.749814542,-6
2113.7,0.710901138,-7
1960.4,0.659341719,-7
1846.7,0.621100975,-8
1781.2,0.599071347,-8
1746,0.587232524,-8
1719,0.578151609,-8
1713.4,0.57626816,-8
1766.2,0.594026394,-8
1922.8,0.646695703,-8
2153.3,0.724219814,-9
2253.7,0.757987366,-8
2243.424262,0.754531325,-5
2175.806761,0.731789517,-3
2094.492019,0.704440914,-1
2053.368313,0.69060977,0
2047.836602,0.688749288,0
1991.419143,0.669774393,0
2064.048335,0.694201784,0
2084.229922,0.700989461,-1
2208.292529,0.742715462,-3
2383.4,0.801609392,-4
2411.6,0.811093904,-4
2387.6,0.803021979,-4
2339.3,0.78677723,-4
2240.2,0.753446908,-5
2096,0.704948093,-5
1981.9,0.666572818,-5
1913.3,0.643500566,-6
1890.8,0.635933137,-6
1877.1,0.631325413,-7
1883.1,0.633343394,-7
1942.3,0.653254142,-6
2060.2,0.692907472,-5
2283.9,0.768144538,-5
2396.5,0.806015318,-4
2387.552116,0.803005874,-3
2370.807354,0.797374105,-2
2342.036438,0.787697577,0
2178.830561,0.732806512,0
2256.160121,0.758814779,0
2227.451524,0.74915921,1
2215.820135,0.745247223,1
2225.937713,0.74865007,0
2237.252125,0.752455449,0
2389.7,0.803728272,0
2411.2,0.810959372,0
2370.4,0.7972371,-1
2302.4,0.774366646,-1
2177.4,0.732325372,-1
2016.3,0.678142577,-1
1923.2,0.646830235,-1
1844.8,0.620461948,-1
1795,0.603712704,-1
1774.9,0.596952467,-1
1774.3,0.596750669,-1
1819.8,0.612053693,-2
1937.1,0.651505225,-2
2165.6,0.728356675,-2
2293.5,0.771373307,-2
2211.766085,0.743883724,-1
2129.940178,0.7163632,0
2068.698086,0.695765635,0
1986.425202,0.66809478,1
1950.023112,0.655851658,2
1964.005771,0.660554448,3
1975.907198,0.664557258,2
2007.490347,0.675179624,1
2122.385402,0.713822301,-1
2311.7,0.777494517,-1
2343.6,0.78822345,0
2329.1,0.783346662,0
2277.1,0.765857492,-1
2169.9,0.729802895,-1
2036,0.684768282,-1
1905.3,0.640809925,-1
1830.5,0.615652426,0
1805.3,0.607176905,0
1776.1,0.597356063,0
1770.7,0.59553988,0
1808.4,0.608219529,0
1925.3,0.647536529,0
2144.1,0.721125576,0
2267,0.762460557,0
2250.11676,0.756782214,1
2204.120437,0.741312261,2
2148.597198,0.722638119,4
2141.070415,0.720106635,5
2081.03724,0.699915665,5
2029.304933,0.682516528,4
1895.940579,0.637662069,4
1924.064173,0.647120883,3
1982.688425,0.666837989,3
2196.2,0.738648379,3
2221.9,0.747292065,2
2188.1,0.735924105,2
2136.6,0.7186031,2
2054,0.690822225,2
1937.2,0.651538858,1
1825.5,0.613970775,1
1753.9,0.589889533,2
1708.6,0.574653775,2
1682.4,0.565841924,2
1671.7,0.562243191,2
1676.8,0.563958475,2
1718.5,0.577983444,2
1788,0.601358393,2
1890,0.635664073,2
1937.540747,0.651653462,2
1997.504916,0.671821222,2
2004.70571,0.674243067,3
1928.747276,0.648695952,3
1941.21526,0.652889311,3
1925.485063,0.647598771,3
1876.321749,0.631063664,3
1944.849235,0.654111527,2
2008.1,0.675384669,1
2127,0.71537433,0
2133.2,0.717459577,0
2102.9,0.707268772,-1
2047.3,0.688568813,-2
1959.1,0.658904489,-2
1850.6,0.622412663,-2
1743.7,0.586458965,-2
1674.2,0.563084016,-2
1622.4,0.545662112,-3
1584.1,0.532780666,-3
1588.3,0.534193252,-3
1591.4,0.535235876,-4
1632.4,0.549025414,-4
1719.9,0.578454306,-4
1804.3,0.606840575,-3
1825.866597,0.614094073,-2
1806.926358,0.607723898,0
1779.090887,0.598361989,1
1786.909088,0.600991486,2
1772.279174,0.596071004,3
1695.886641,0.570377889,3
1732.778862,0.582785856,2
1894.927752,0.637321425,1
2038.045161,0.685456131,0
2243.3,0.754489532,0
2297,0.772550463,-1
2277.6,0.766025657,-1
2226.3,0.748771918,-1
2114,0.711002037,-1
1974.9,0.664218507,0
1911.7,0.642962438,0
1856.9,0.624531543,0
1833.2,0.616560518,0
1814.1,0.610136611,0
1826.9,0.614441637,0
1875.3,0.630720019,0
2012.7,0.676931788,0
2248.2,0.75613755,0
2387.9,0.803122878,0
2310.638101,0.777137368,1
2280.253817,0.766918216,2
2245.097924,0.755094228,4
2232.198747,0.750755845,5
2175.652552,0.731737652,6
2183.93212,0.734522321,6
2194.143869,0.73795684,5
2242.629274,0.754263946,3
2356.586555,0.792591221,0
2536.4,0.853067912,0
2553.3,0.858751893,0
2507.7,0.843415236,0
2423.2,0.814995334,-1
2280.8,0.767101914,-1
2117.9,0.712313725,-1
1966.7,0.661460599,-1
1894.5,0.637177559,-1
1853.7,0.623455287,-1
1826.3,0.614239839,-1
1823.7,0.613365381,-1
1862.7,0.626482258,-2
1994.8,0.670911478,-2
2219.9,0.746619405,-1
2329.1,0.783346662,0
2272.048687,0.764158583,1
2208.562569,0.742806285,3
2125.199186,0.714768661,6
2089.558067,0.702781477,8
2060.212705,0.692911746,9
2096.044104,0.704962927,10
2098.85747,0.705909147,8
2191.588563,0.737097414,5
2286.713946,0.769090953,2
2495.9,0.839446539,1
2551.6,0.858180131,0
2529.2,0.850646335,0
2446.4,0.822798195,0
2316.9,0.779243434,0
2170.6,0.730038326,0
2019.3,0.679151567,-1
1951.5,0.65634838,-1
1929.5,0.648949116,-1
1919.8,0.645686713,0
1907.6,0.641583484,0
1947.9,0.655137591,0
2077.6,0.698759618,0
2311.7,0.777494517,0
2384.8,0.802080254,1
2331.512037,0.784157903,3
2238.225653,0.752782875,5
2137.498995,0.718905459,8
2080.234493,0.699645677,9
2037.650786,0.685323491,10
2038.171942,0.685498771,10
2030.938694,0.683066012,9
2047.652291,0.688687299,6
2179.368044,0.732987284,2
2388.5,0.803324676,1
2467.5,0.829894762,1
2462.9,0.828347643,1
2408,0.809883115,1
2312.1,0.777629049,1
2163.3,0.727583116,1
2041.2,0.686517199,2
1984.2,0.667346377,2
1953.4,0.656987407,3
1943.1,0.653523206,2
1941.7,0.653052344,2
1995,0.670978744,2
2121.8,0.713625413,3
2350.6,0.790577762,5
2438.6,0.820174819,6
2421.871407,0.814548488,7
2406.905943,0.809515151,8
2400.202249,0.807260496,9
2358.28761,0.793163337,10
2355.783808,0.792321233,10
2304.824525,0.775182087,9
2266.098669,0.762157412,8
2286.561435,0.769039659,7
2318.825043,0.779890884,6
2419.7,0.813818178,5
2447.2,0.823067259,4
2397.3,0.806284382,3
2322.4,0.78109325,2
2192.6,0.737437591,2
2027.6,0.681943108,1
1902.6,0.639901833,1
1850,0.622210865,1
1796.2,0.6041163,0
1753.9,0.589889533,0
1745.6,0.587097992,0
1779.1,0.598365054,0
1879.3,0.63206534,0
2086.5,0.701752957,0
2214.7,0.744870488,0
2221.1,0.747023001,0
2218.310925,0.746084951,0
2218.642027,0.746196311,0
2240.32569,0.753489181,1
2194.949146,0.738227679,0
2217.72772,0.745888802,0
2216.594067,0.74550752,0
2240.948033,0.753698494,-1
2280.745541,0.767083598,-2
2417,0.812910087,-2
2451.2,0.82441258,-3
2407.4,0.809681317,-3
2343.6,0.78822345,-3
2252.8,0.757684668,-3
2126.7,0.715273431,-4
2016.1,0.678075311,-4
1945.3,0.654263133,-4
1897.9,0.638321081,-4
1872.5,0.629778294,-4
1873.2,0.630013726,-3
1892.2,0.636403999,-3
1938.7,0.652043353,-3
2028.3,0.682178539,-3
2124.3,0.714466238,-2
2123.953279,0.714349625,-1
2207.185934,0.742343281,0
2241.42318,0.7538583,0
2212.918913,0.744271455,0
2165.675978,0.728382229,0
2114.437917,0.711149322,0
2089.827606,0.702872131,0
2096.887544,0.705246601,0
2141.278255,0.720176538,0
2284.5,0.768346336,0
2346.7,0.789266074,0
2326.8,0.782573103,-3
2275.7,0.76538663,-4
2186.6,0.735419609,-5
2058,0.692167546,-5
1944.3,0.653926803,-5
1871.6,0.629475597,-5
1804.1,0.606773309,-5
1765.1,0.593656431,-5
1761.2,0.592344743,-5
1756.3,0.590696725,-5
1792.4,0.602838246,-5
1836.8,0.617771306,-6
1910.5,0.642558842,-5
1961.208499,0.659613641,-3
1945.356987,0.654282299,-1
1907.111441,0.641419167,0
2029.465038,0.682570377,1
2016.711292,0.678280907,1
2055.482799,0.691320935,1
2069.042233,0.695881382,1
2140.304588,0.719849064,0
2201.031094,0.740273222,0
2319.9,0.780252425,0
2330.7,0.783884791,0
2261.8,0.76071164,0
2206.9,0.742247112,0
2135.3,0.71816587,0
2056.1,0.691528519,0
1944.9,0.654128601,0
1871.7,0.62950923,0
1823.3,0.613230849,0
1793,0.603040044,0
1789.2,0.601761989,0
1807.1,0.6077823,0
1903.6,0.640238164,0
2102.9,0.707268772,0
2200,0.739926434,0
2254.861807,0.758378116,0
2315.515735,0.778777864,0
2339.829887,0.786955447,0
2335.440247,0.785479079,0
2364.455131,0.795237661,0
2362.794443,0.794679121,0
2347.066297,0.789389271,0
2369.076567,0.796791989,0
2361.957597,0.794397665,-1
2538.3,0.85370694,-1
2580.7,0.86796734,-2
2546.7,0.856532113,-2
2460.9,0.827674982,-3
2333.6,0.784860148,-3
2189.8,0.736495866,-4
2059.4,0.692638408,-4
1980.5,0.666101956,-4
1931.6,0.649655409,-4
1914.2,0.643803264,-5
1912.4,0.643197869,-5
1965.1,0.660922471,-5
2088.8,0.702526516,-6
2325.5,0.782135874,-6
2423.4,0.8150626,-6
2423.999664,0.815264285,-6
2344.544999,0.788541282,-5
2265.33645,0.761901055,-4
2222.647909,0.74754361,-3
2219.426902,0.746460288,-2
2116.835907,0.711955838,-2
2196.781519,0.738843962,-3
2172.690384,0.730741385,-4
2204.389195,0.741402653,-6
2376.9,0.799423246,-7
2488.6,0.836991329,-9
2485.6,0.835982338,-10
2416.9,0.812876454,-10
2305.6,0.775442903,-11
2126.2,0.715105265,-11
1997.5,0.671819569,-11
1911.6,0.642928805,-12
1868.9,0.628567506,-12
1842.7,0.619755655,-12
1828.2,0.614878867,-12
1862,0.626246827,-12
1962.8,0.660148911,-12
2156.4,0.725262437,-11
2241.254677,0.753801628,-10
2196.969391,0.738907149,-8
2095.17353,0.704670127,-6
2042.549279,0.686971002,-4
1991.244241,0.669715568,-3
2016.341956,0.678156688,-3
2020.941902,0.679703789,-3
2049.103749,0.689175468,-3
2038.837326,0.68572256,-4
2123.05661,0.714048048,-5
2276.4,0.765622061,-6
2350.2,0.79044323,-6
2303.8,0.774837508,-6
2240.5,0.753547807,-6
2126,0.715037999,-6
1984.8,0.667548176,-7
1866.1,0.627625781,-7
1803.8,0.60667241,-7
1764.7,0.593521899,-7
1749.7,0.588476946,-7
1751.2,0.588981441,-7
1800.1,0.605427988,-7
1914.8,0.644005062,-7
2159.8,0.72640596,-7
2257.705102,0.759334402,-6
2174.756696,0.731436349,-5
2270.616504,0.763676897,-4
2255.122335,0.75846574,-3
2252.784731,0.757679533,-3
2191.131608,0.736943726,-2
2202.839158,0.740881329,-2
2208.127584,0.742659986,-3
2202.276895,0.740692223,-3
2283.431907,0.767987104,-4
2444.2,0.822058268,-5
2523.1,0.848594721,-6
2515.4,0.846004978,-7
2440.1,0.820679314,-8
2317.3,0.779377966,-9
2170.2,0.729903794,-10
2063.2,0.693916463,-11
1994.2,0.670709679,-11
1965.5,0.661057003,-12
1935.5,0.650967097,-13
1953.6,0.657054673,-14
1993.3,0.670406982,-15
2137,0.718737632,-16
2353.8,0.791654018,-17
2458.367855,0.826823346,-16
2410.571242,0.810747901,-13
2361.519166,0.794250207,-11
2258.1706,0.759490963,-9
2263.239619,0.761195828,-9
2129.135413,0.716092533,-8
2045.327716,0.687905474,-8
2024.446908,0.680882628,-7
2068.621108,0.695739745,-7
2171.773402,0.730432977,-8
2337.3,0.78610457,-10
2398.9,0.80682251,-11
2360.5,0.793907431,-12
2313.3,0.778032645,-12
2239.1,0.753076945,-12
2101.2,0.706697011,-13
1959.3,0.658971756,-12
1854.8,0.62382525,-11
1825.9,0.614105307,-10
1792.8,0.602972778,-10
1778.6,0.598196889,-10
1783.8,0.599945806,-11
1824.1,0.613499913,-11
1918.9,0.645384016,-12
1984.486344,0.667442684,-12
1972.363285,0.663365333,-12
1941.702906,0.653053321,-11
1912.199749,0.643130519,-10
1877.600501,0.631493747,-9
1837.876654,0.618133418,-8
1887.641977,0.634870999,-7
1906.100079,0.641079016,-7
1993.195387,0.670371798,-7
2033.99885,0.684095234,-7
2162.5,0.727314052,-8
2203,0.740935425,-9
2158.1,0.725834199,-11
2096.9,0.705250791,-13
2006.5,0.674846541,-15
1912,0.643063337,-17
1816,0.610775638,-18
1734.7,0.583431993,-18
1685.4,0.566850914,-18
1654.8,0.55655921,-18
1606.5,0.540314462,-18
1621,0.54519125,-18
1666.5,0.560494274,-17
1737,0.584205553,-17
1789.783974,0.601958397,-16
1838.71944,0.618416872,-14
1839.965976,0.61883612,-12
1878.715892,0.631868887,-10
1823.786938,0.613394621,-9
1810.659814,0.608979572,-9
1807.976014,0.608076929,-9
1844.62545,0.620403242,-9
1954.752709,0.657442364,-9
2011.25689,0.676446427,-9
2215,0.744971387,-10
2259.4,0.759904448,-10
2225.3,0.748435588,-10
2162.8,0.727414951,-11
2067.2,0.695261784,-12
1934.5,0.650630767,-13
1831.6,0.616022389,-13
1787.4,0.601156595,-13
1758.7,0.591503918,-12
1738.3,0.584642782,-12
1722.9,0.579463297,-12
1793.2,0.60310731,-12
1925,0.64743563,-13
2106,0.708311395,-14
2217.182587,0.745705457,-13
2230.673601,0.750242892,-11
2268.976929,0.763125458,-9
2253.993326,0.75808602,-8
2215.035874,0.744983452,-8
2212.052767,0.743980144,-7
2263.796702,0.761383191,-7
2262.568789,0.760970207,-7
2228.253859,0.74942906,-7
2290.27855,0.770289837,-7
2416.4,0.812708289,-8
2466.9,0.829692964,-8
2421.1,0.814289041,-8
2330,0.78364936,-8
2209.5,0.743121571,-8
2050.2,0.68954417,-9
1924.8,0.647368364,-9
1868.4,0.628399341,-10
1831.2,0.615887857,-10
1785.3,0.600450301,-11
1774.1,0.596683403,-11
1812.2,0.609497584,-11
1958.4,0.658669058,-11
2190.1,0.736596765,-12
2294.548968,0.771726107,-11
2221.842518,0.747272732,-10
2174.437207,0.731328895,-9
2192.409629,0.737373563,-9
2098.043881,0.705635512,-8
2172.833083,0.730789379,-8
2088.458366,0.702411614,-8
2119.02749,0.712692934,-8
2085.505872,0.701418601,-8
2196.357434,0.738701329,-9
2375.5,0.798952384,-11
2445.2,0.822394598,-12
2428.5,0.816777884,-12
2362.1,0.794445559,-13
2241.5,0.753884137,-13
2097,0.705284424,-13
1971.8,0.663175883,-13
1897.5,0.638186549,-13
1878.6,0.631829909,-14
1845,0.620529214,-14
1858.3,0.625002406,-14
1883.9,0.633612459,-15
2017.1,0.678411641,-15
2263.3,0.761216135,-15
2340.874248,0.787306698,-14
2257.584874,0.759293966,-12
2202.984605,0.740930247,-11
2236.058592,0.752054027,-11
2110.889819,0.709955989,-10
2050.479198,0.689638073,-10
1961.586239,0.659740687,-10
2060.886391,0.693138326,-10
2016.912139,0.678348458,-10
2139.24811,0.719493739,-11
2310.9,0.777225453,-12
2398.4,0.806654345,-13
2373.7,0.798346989,-14
