Net,Temperature
49769.768,1
48714.914000000004,1
47880.328,1
47380.142,0
47241.559,0
47893.67,0
48746.045999999995,0
49499.125,0
49501.102999999996,0
49377.271941005,0
49262.0756284,0
48700.9660739,0
45708.934344,0
45499.112089999995,0
46081.8823402,0
46080.8153877,0
47499.07388004,0
51102.685999999994,0
52626.108,0
52271.665,0
51473.197,-1
50148.721,-1
48345.471,-1
46438.412000000004,-1
44666.40900000001,-1
43571.356,-2
42845.568,-2
42552.627,-2
43132.541,-2
44757.32,-2
47324.062000000005,-3
50003.067,-3
50973.33734301999,-3
49887.277898,-3
49550.215585,-3
46744.705698,-3
45476.526933,-3
42439.620498,-3
43145.083423,-3
44749.060925,-3
47905.187128,-3
52452.137,-4
53739.273,-4
53176.067,-4
52556.384000000005,-4
51501.032999999996,-4
49508.015,-4
47128.765,-5
44930.264,-5
43445.207,-5
42570.630999999994,-6
42259.511,-6
42307.049000000006,-6
43088.871,-6
44126.002,-6
45725.297,-6
45496.049968,-5
43905.266897,-5
43067.52299699999,-5
42110.808490999996,-5
41413.12560099999,-5
41503.56509599999,-4
42302.756642,-4
43903.12603,-4
46740.161396,-4
50069.42,-4
50155.77099999999,-5
49298.575999999994,-5
48128.383,-6
46688.710999999996,-6
44849.112,-6
42413.184,-6
40279.087999999996,-6
38748.347,-6
37735.865,-6
37232.821,-6
37111.273,-6
37685.663,-5
38425.715,-5
39934.695,-4
41021.742,-3
41918.62579219999,-2
42260.571578999996,-1
43191.1045888,0
40083.189622000005,0
41470.323626,0
41160.606276000006,1
43436.752697,1
46559.9615626,0
50375.249,0
52472.099,0
52479.557,0
52496.916,0
51351.617,0
49797.316,0
48091.585999999996,0
46749.785,0
46261.122,0
46385.755,0
46916.082,0
48267.73,0
51221.022000000004,0
56136.245,1
59752.812999999995,1
60479.675,1
59955.58838819999,1
59257.254564,1
59129.260606699994,2
58959.4031118,2
57965.713130000004,2
57337.554034,1
57483.755155,1
59587.825080899995,1
63333.069,1
65189.519,1
64844.507000000005,2
64049.183,2
62242.037000000004,2
59522.547999999995,2
56523.167,2
54253.358,3
52894.746,3
52217.36,3
52040.692,3
52576.307,3
54699.956,3
58143.52,3
60913.779,3
60031.88832400001,4
57231.600809999996,4
58695.600902000006,4
54532.54822599999,5
56995.638715,5
54383.065061999994,6
55722.19643,6
55582.51097,6
58929.7783375,6
62876.007000000005,6
64773.38,6
64662.077000000005,7
64018.551,7
62321.955,8
59798.450999999994,7
57171.776,7
54921.369000000006,7
53773.069,8
53383.380999999994,8
53530.69,8
54399.943,8
56784.949,8
60509.309,8
63727.827000000005,8
63541.1684623,9
63722.970661900006,9
61332.195691,10
60929.23908400001,10
61472.386026,11
61717.221208999996,11
60298.684847000004,11
61985.237302999994,11
64943.89275439999,11
68664.215,11
71053.87700000001,11
71090.7,11
70590.6,11
69240.186,11
66891.216,10
64477.44,10
62703.51,10
61831.47900000001,10
61662.224,10
61596.448,10
62540.295,10
64472.776,10
67440.787,9
70091.593,9
70287.3544171,9
69045.6502581,10
66274.34346199999,11
65087.808168999996,12
66852.336903,13
65335.362199,13
66236.5109292,13
66006.27143739999,12
66674.92155048999,11
69130.40299999999,11
70478.216,11
69731.00200000001,11
68448.942,11
66352.04,11
63263.257000000005,11
60213.901,12
57483.432,12
56151.16099999999,10
55354.613,7
55031.488,4
55522.390999999996,3
57291.926,3
60688.14599999999,3
63432.450999999994,3
62501.220971999996,3
62832.93075769999,3
56943.271809,3
55043.75150500001,4
54187.34841,4
54025.906606,4
54643.725604,4
56138.216064,3
59294.26603499999,2
63997.652,2
66094.4,1
65968.19,1
65490.225,1
64489.989,1
62668.34,1
60258.367999999995,1
58627.485,1
57535.583,1
57216.367999999995,1
57344.477999999996,1
57900.627,0
59093.291,0
60762.37,0
62809.995,0
63313.074635799996,0
59511.387025,1
57959.851303999996,2
55330.531805,3
54755.221525,4
55759.533518000004,4
55284.2304264,4
54998.2852352,4
56537.1667925,4
59676.231,4
61763.892,4
61710.636,4
61250.542,5
60342.257000000005,5
58480.465,6
56347.651,7
54382.575,7
53234.593,7
52523.503,6
52319.684,5
52110.565,5
52388.022000000004,5
53195.293,4
54544.009000000005,4
54978.23,4
54739.00392769,4
53284.0171195,4
52592.1715947,3
51918.798190400004,3
51045.0278984,3
50285.040491499996,3
50722.181504299995,3
50753.304442,2
54910.703,2
56366.984000000004,2
55811.277,2
55079.867999999995,1
53471.102999999996,1
51359.772000000004,1
49161.740999999995,1
47542.96400000001,1
46506.32,0
46247.164000000004,0
46237.605,0
47104.066,0
49251.11,0
52929.356,0
56385.807,0
56961.2662754,0
56486.110007300005,1
55734.789729000004,2
54110.965172,2
54282.425977,2
49914.749474,3
50602.491909,3
52452.50735099999,2
55386.814270999996,2
59104.437000000005,1
60737.014,0
60431.251,0
59441.227999999996,0
57643.792,0
55573.195,0
53043.184,0
50990.305,0
49655.670999999995,0
49223.199,0
49415.96599999999,0
50265.672,0
52650.732,0
56949.530999999995,0
60418.437000000005,0
60641.2997264,0
58887.92252000001,0
59087.955623999995,1
57159.065394,1
57462.157775,2
57882.1203357,2
55946.82996599999,2
56757.7014758,1
57753.1655799,1
60802.004,1
63374.424000000006,1
63330.79,1
62737.183,0
61313.12,0
58722.133,0
56081.579000000005,0
54204.934,0
52928.579000000005,0
52491.884000000005,0
52643.287000000004,0
53412.40900000001,0
55718.582,0
59695.889,0
62919.324,0
62979.5607776,0
61430.66357999999,0
61856.7175988,0
60891.6050877,0
59388.28526800001,0
57408.435467,0
56098.16908100001,0
58232.0114459,0
58402.68543520001,0
61232.990999999995,-1
63309.327000000005,-1
63226.132000000005,-1
62668.807,-1
61013.0,-1
58263.57,-1
55269.795,-1
53207.77,-2
52192.678,-2
51605.21,-2
51608.335,-2
52369.10400000001,-2
54498.064000000006,-2
58537.309,-2
61691.65,-1
61565.052,-1
60647.427834220005,-1
59184.5668534,0
57704.3221371,0
56712.8755729,0
55195.15124099999,0
54891.891115599996,0
54844.82284480001,0
55236.5518566,0
57692.58,-1
60296.912000000004,-1
60236.72900000001,-1
59636.278,-1
57994.535,-1
55277.782999999996,-1
52425.613,-1
50465.843,-1
49187.33,-1
48840.593,-1
48755.835999999996,-1
49602.46599999999,-2
51843.602999999996,-2
