Year,Month,Day,Hour,AC System Output (W)
2015,2,16,5,0
2015,2,16,6,0
2015,2,16,7,79415584.06
2015,2,16,8,232558363.5
2015,2,16,9,355571254.6
2015,2,16,10,439284546.6
2015,2,16,11,479820037.8
2015,2,16,12,480251710
2015,2,16,13,458185533.4
2015,2,16,14,382361434.9
2015,2,16,15,262879175.3
2015,2,16,16,114071077.2
2015,2,16,17,0
2015,2,16,18,0
2015,2,16,19,0
2015,2,16,20,0
2015,2,16,21,0
2015,2,16,22,0
2015,2,16,23,0
2015,2,17,0,0
2015,2,17,1,0
2015,2,17,2,0
2015,2,17,3,0
2015,2,17,4,0
2015,2,17,5,0
2015,2,17,6,0
2015,2,17,7,15787530.82
2015,2,17,8,184469991.9
2015,2,17,9,289250723.1
2015,2,17,10,346966633.3
2015,2,17,11,267720630.6
2015,2,17,12,391436613.1
2015,2,17,13,142719798.1
2015,2,17,14,90847399.31
2015,2,17,15,45050067.23
2015,2,17,16,8517870.803
2015,2,17,17,0
2015,2,17,18,0
2015,2,17,19,0
2015,2,17,20,0
2015,2,17,21,0
2015,2,17,22,0
2015,2,17,23,0
2015,2,18,0,0
2015,2,18,1,0
2015,2,18,2,0
2015,2,18,3,0
2015,2,18,4,0
2015,2,18,5,0
2015,2,18,6,0
2015,2,18,7,2117689.815
2015,2,18,8,7962033.58
2015,2,18,9,34524098.8
2015,2,18,10,92125389.28
2015,2,18,11,98455088.93
2015,2,18,12,59687657.43
2015,2,18,13,67100272.53
2015,2,18,14,96992279.16
2015,2,18,15,130472640.4
2015,2,18,16,34391056.93
2015,2,18,17,0
2015,2,18,18,0
2015,2,18,19,0
2015,2,18,20,0
2015,2,18,21,0
2015,2,18,22,0
2015,2,18,23,0
2015,2,19,0,0
2015,2,19,1,0
2015,2,19,2,0
2015,2,19,3,0
2015,2,19,4,0
2015,2,19,5,0
2015,2,19,6,0
2015,2,19,7,65115368.25
2015,2,19,8,229188923.2
2015,2,19,9,327597012.7
2015,2,19,10,467395588.7
2015,2,19,11,502947782
2015,2,19,12,373139231.1
2015,2,19,13,323127870.6
2015,2,19,14,249789299.8
2015,2,19,15,67575824.95
2015,2,19,16,62119712.79
2015,2,19,17,0
2015,2,19,18,0
2015,2,19,19,0
2015,2,19,20,0
2015,2,19,21,0
2015,2,19,22,0
2015,2,19,23,0
2015,2,20,0,0
2015,2,20,1,0
2015,2,20,2,0
2015,2,20,3,0
2015,2,20,4,0
2015,2,20,5,0
2015,2,20,6,0
2015,2,20,7,48017793.34
2015,2,20,8,126238319.5
2015,2,20,9,298251227.6
2015,2,20,10,471437725.7
2015,2,20,11,520963237.9
2015,2,20,12,324976772.1
2015,2,20,13,112335136.1
2015,2,20,14,284929474.4
2015,2,20,15,278444657.9
2015,2,20,16,124032888.5
2015,2,20,17,0
2015,2,20,18,0
2015,2,20,19,0
2015,2,20,20,0
2015,2,20,21,0
2015,2,20,22,0
2015,2,20,23,0
2015,2,21,0,0
2015,2,21,1,0
2015,2,21,2,0
2015,2,21,3,0
2015,2,21,4,0
2015,2,21,5,0
2015,2,21,6,0
2015,2,21,7,4161004.937
2015,2,21,8,136658210.9
2015,2,21,9,232474191.4
2015,2,21,10,136859236.6
2015,2,21,11,132637158
2015,2,21,12,231065803.9
2015,2,21,13,188757339.6
2015,2,21,14,182845697.9
2015,2,21,15,195741618.6
2015,2,21,16,124977098.2
2015,2,21,17,0
2015,2,21,18,0
2015,2,21,19,0
2015,2,21,20,0
2015,2,21,21,0
2015,2,21,22,0
2015,2,21,23,0
2015,2,22,0,0
2015,2,22,1,0
2015,2,22,2,0
2015,2,22,3,0
2015,2,22,4,0
2015,2,22,5,0
2015,2,22,6,0
2015,2,22,7,104994843.6
2015,2,22,8,207366397.7
2015,2,22,9,383445353
2015,2,22,10,538514140.8
2015,2,22,11,595643097.8
2015,2,22,12,604781528.2
2015,2,22,13,561859714.6
2015,2,22,14,466309255
2015,2,22,15,331099289.7
2015,2,22,16,157905638.6
2015,2,22,17,0
2015,2,22,18,0
2015,2,22,19,0
2015,2,22,20,0
2015,2,22,21,0
2015,2,22,22,0
2015,2,22,23,0
2015,2,23,0,0
2015,2,23,1,0
2015,2,23,2,0
2015,2,23,3,0
2015,2,23,4,0
2015,2,23,5,0
2015,2,23,6,0
2015,2,23,7,120438606.2
2015,2,23,8,213165008.6
2015,2,23,9,436673171.2
2015,2,23,10,515136108.3
2015,2,23,11,507554005.7
2015,2,23,12,425694305.7
2015,2,23,13,389891824.1
2015,2,23,14,331468014.6
2015,2,23,15,218881792.8
2015,2,23,16,87481752.47
2015,2,23,17,0
2015,2,23,18,0
2015,2,23,19,0
2015,2,23,20,0
2015,2,23,21,0
2015,2,23,22,0
2015,2,23,23,0
2015,2,24,0,0
2015,2,24,1,0
2015,2,24,2,0
2015,2,24,3,0
2015,2,24,4,0
2015,2,24,5,0
2015,2,24,6,0
2015,2,24,7,54295231.35
2015,2,24,8,178191442.8
2015,2,24,9,355101917.1
2015,2,24,10,426660748.7
2015,2,24,11,445876190.6
2015,2,24,12,550239602.7
2015,2,24,13,438942088.8
2015,2,24,14,365134978.1
2015,2,24,15,271367845.9
2015,2,24,16,117430468
2015,2,24,17,0
2015,2,24,18,0
2015,2,24,19,0
2015,2,24,20,0
2015,2,24,21,0
2015,2,24,22,0
2015,2,24,23,0
2015,2,25,0,0
2015,2,25,1,0
2015,2,25,2,0
2015,2,25,3,0
2015,2,25,4,0
2015,2,25,5,0
2015,2,25,6,0
2015,2,25,7,42232679.44
2015,2,25,8,97924199.62
2015,2,25,9,157004675.8
2015,2,25,10,193291246.6
2015,2,25,11,208224957.8
2015,2,25,12,463720816.3
2015,2,25,13,136147631.7
2015,2,25,14,55647191.46
2015,2,25,15,20465197.65
2015,2,25,16,0
2015,2,25,17,0
2015,2,25,18,0
2015,2,25,19,0
2015,2,25,20,0
2015,2,25,21,0
2015,2,25,22,0
2015,2,25,23,0
2015,2,26,0,0
2015,2,26,1,0
2015,2,26,2,0
2015,2,26,3,0
2015,2,26,4,0
2015,2,26,5,0
2015,2,26,6,0
2015,2,26,7,68120158.58
2015,2,26,8,135335848.2
2015,2,26,9,282472207.2
2015,2,26,10,428725580.1
2015,2,26,11,579642190.4
2015,2,26,12,581574513.5
2015,2,26,13,541747719.1
2015,2,26,14,450978441
2015,2,26,15,322513055.4
2015,2,26,16,154769295.6
2015,2,26,17,13962205.26
2015,2,26,18,0
2015,2,26,19,0
2015,2,26,20,0
2015,2,26,21,0
2015,2,26,22,0
2015,2,26,23,0
2015,2,27,0,0
2015,2,27,1,0
2015,2,27,2,0
2015,2,27,3,0
2015,2,27,4,0
2015,2,27,5,0
2015,2,27,6,0
2015,2,27,7,80825367.05
2015,2,27,8,291103306.7
2015,2,27,9,425940888.4
2015,2,27,10,506594223.3
2015,2,27,11,545846095.9
2015,2,27,12,546142164
2015,2,27,13,510236255.6
2015,2,27,14,427705336.4
2015,2,27,15,250470298.8
2015,2,27,16,133108559.2
2015,2,27,17,4045904.825
2015,2,27,18,0
2015,2,27,19,0
2015,2,27,20,0
2015,2,27,21,0
2015,2,27,22,0
2015,2,27,23,0
2015,2,28,0,0
2015,2,28,1,0
2015,2,28,2,0
2015,2,28,3,0
2015,2,28,4,0
2015,2,28,5,0
2015,2,28,6,0
2015,2,28,7,1467472.753
2015,2,28,8,9208354.949
2015,2,28,9,42072458.7
2015,2,28,10,161221348.5
2015,2,28,11,113603791.9
2015,2,28,12,135407531.7
2015,2,28,13,80549298.28
2015,2,28,14,124443769.8
2015,2,28,15,66665762.5
2015,2,28,16,45685758.31
2015,2,28,17,0
2015,2,28,18,0
2015,2,28,19,0
2015,2,28,20,0
2015,2,28,21,0
2015,2,28,22,0
2015,2,28,23,0
2015,3,1,0,0
2015,3,1,1,0
2015,3,1,2,0
2015,3,1,3,0
2015,3,1,4,0
2015,3,1,5,0
2015,3,1,6,0
2015,3,1,7,0
2015,3,1,8,68129006.15
2015,3,1,9,293858283.7
2015,3,1,10,345544244.4
2015,3,1,11,312079373.8
2015,3,1,12,86717824.42
2015,3,1,13,517075748.7
2015,3,1,14,112570402.9
2015,3,1,15,125364644
2015,3,1,16,153734405.6
2015,3,1,17,9335299.825
2015,3,1,18,0
2015,3,1,19,0
2015,3,1,20,0
2015,3,1,21,0
2015,3,1,22,0
2015,3,1,23,0
2015,3,2,0,0
2015,3,2,1,0
2015,3,2,2,0
2015,3,2,3,0
2015,3,2,4,0
2015,3,2,5,0
2015,3,2,6,0
2015,3,2,7,132329187.5
2015,3,2,8,305243304.7
2015,3,2,9,445239587.8
2015,3,2,10,536832246.7
2015,3,2,11,582458918.6
2015,3,2,12,582235648
2015,3,2,13,532410127.5
2015,3,2,14,447969775.1
2015,3,2,15,204703097.7
2015,3,2,16,94620133.98
2015,3,2,17,18437942.01
2015,3,2,18,0
2015,3,2,19,0
2015,3,2,20,0
2015,3,2,21,0
2015,3,2,22,0
2015,3,2,23,0
2015,3,3,0,0
2015,3,3,1,0
2015,3,3,2,0
2015,3,3,3,0
2015,3,3,4,0
2015,3,3,5,0
2015,3,3,6,0
2015,3,3,7,66287457.11
2015,3,3,8,278508871.7
2015,3,3,9,311313311.5
2015,3,3,10,491151164.3
2015,3,3,11,532457502.1
2015,3,3,12,534326080.5
2015,3,3,13,495497202.7
2015,3,3,14,420722218.3
2015,3,3,15,300724630.3
2015,3,3,16,149428495
2015,3,3,17,16933793.75
2015,3,3,18,0
2015,3,3,19,0
2015,3,3,20,0
2015,3,3,21,0
2015,3,3,22,0
2015,3,3,23,0
2015,3,4,0,0
2015,3,4,1,0
2015,3,4,2,0
2015,3,4,3,0
2015,3,4,4,0
2015,3,4,5,0
2015,3,4,6,0
2015,3,4,7,111288015.5
2015,3,4,8,225353241.2
2015,3,4,9,362772671.3
2015,3,4,10,174893345.9
2015,3,4,11,231693095.9
2015,3,4,12,108717307.2
2015,3,4,13,65587690.06
2015,3,4,14,24207285.37
2015,3,4,15,10985899.09
2015,3,4,16,11063291.14
2015,3,4,17,0
2015,3,4,18,0
2015,3,4,19,0
2015,3,4,20,0
2015,3,4,21,0
2015,3,4,22,0
2015,3,4,23,0
2015,3,5,0,0
2015,3,5,1,0
2015,3,5,2,0
2015,3,5,3,0
2015,3,5,4,0
2015,3,5,5,0
2015,3,5,6,0
2015,3,5,7,103927964
2015,3,5,8,57941866.18
2015,3,5,9,22297526.8
2015,3,5,10,20428749.06
2015,3,5,11,263898785.7
2015,3,5,12,460879556.5
2015,3,5,13,93986597.63
2015,3,5,14,117874077.7
2015,3,5,15,65639292.08
2015,3,5,16,48596901.6
2015,3,5,17,19141805.98
2015,3,5,18,0
2015,3,5,19,0
2015,3,5,20,0
2015,3,5,21,0
2015,3,5,22,0
2015,3,5,23,0
2015,3,6,0,0
2015,3,6,1,0
2015,3,6,2,0
2015,3,6,3,0
2015,3,6,4,0
2015,3,6,5,0
2015,3,6,6,2863684.905
2015,3,6,7,123522508.7
2015,3,6,8,297118152.5
2015,3,6,9,420603453.3
2015,3,6,10,490307801.6
2015,3,6,11,524954763.8
2015,3,6,12,542488264.7
2015,3,6,13,501060722.8
2015,3,6,14,375840501.1
2015,3,6,15,296149739.5
2015,3,6,16,78626760.86
2015,3,6,17,6673740.494
2015,3,6,18,0
2015,3,6,19,0
2015,3,6,20,0
2015,3,6,21,0
2015,3,6,22,0
2015,3,6,23,0
2015,3,7,0,0
2015,3,7,1,0
2015,3,7,2,0
2015,3,7,3,0
2015,3,7,4,0
2015,3,7,5,0
2015,3,7,6,6072606.02
2015,3,7,7,87298205
2015,3,7,8,182497998.4
2015,3,7,9,422414197.1
2015,3,7,10,374075631
2015,3,7,11,225204761.5
2015,3,7,12,210487660.5
2015,3,7,13,69854117.89
2015,3,7,14,107244060.9
2015,3,7,15,47801611.29
2015,3,7,16,16940098.16
2015,3,7,17,0
2015,3,7,18,0
2015,3,7,19,0
2015,3,7,20,0
2015,3,7,21,0
2015,3,7,22,0
2015,3,7,23,0
2015,3,8,0,0
2015,3,8,1,0
2015,3,8,2,0
2015,3,8,3,0
2015,3,8,4,0
2015,3,8,5,0
2015,3,8,6,5988468.001
2015,3,8,7,1422172.388
2015,3,8,8,4599901.369
2015,3,8,9,35199011.75
2015,3,8,10,24373068.82
2015,3,8,11,25537560.43
2015,3,8,12,20231370.3
2015,3,8,13,13843723.18
2015,3,8,14,3794495.206
2015,3,8,15,630443.8781
2015,3,8,16,28187032.05
2015,3,8,17,663121.919
2015,3,8,18,0
2015,3,8,19,0
2015,3,8,20,0
2015,3,8,21,0
2015,3,8,22,0
2015,3,8,23,0
2015,3,9,0,0
2015,3,9,1,0
2015,3,9,2,0
2015,3,9,3,0
2015,3,9,4,0
2015,3,9,5,0
2015,3,9,6,14289666.45
2015,3,9,7,148245782
2015,3,9,8,315972280.6
2015,3,9,9,458947045.8
2015,3,9,10,558063034.6
2015,3,9,11,603190490.2
2015,3,9,12,604216221.9
2015,3,9,13,560035415.1
2015,3,9,14,473002965.5
2015,3,9,15,337753060.1
2015,3,9,16,175878140.7
2015,3,9,17,29602335.24
2015,3,9,18,0
2015,3,9,19,0
2015,3,9,20,0
2015,3,9,21,0
2015,3,9,22,0
2015,3,9,23,0
2015,3,10,0,0
2015,3,10,1,0
2015,3,10,2,0
2015,3,10,3,0
2015,3,10,4,0
2015,3,10,5,0
2015,3,10,6,18678490.05
2015,3,10,7,154563684.9
2015,3,10,8,317288264.1
2015,3,10,9,446493890.4
2015,3,10,10,529941204.3
2015,3,10,11,568189390.8
2015,3,10,12,564321461.2
2015,3,10,13,518448206.6
2015,3,10,14,373715724.3
2015,3,10,15,88358664.39
2015,3,10,16,29806881.76
2015,3,10,17,1463347.259
2015,3,10,18,0
2015,3,10,19,0
2015,3,10,20,0
2015,3,10,21,0
2015,3,10,22,0
2015,3,10,23,0
2015,3,11,0,0
2015,3,11,1,0
2015,3,11,2,0
2015,3,11,3,0
2015,3,11,4,0
2015,3,11,5,0
2015,3,11,6,5512906.048
2015,3,11,7,125392552.9
2015,3,11,8,276354005
2015,3,11,9,399904809.4
2015,3,11,10,493675389.2
2015,3,11,11,411856872.3
2015,3,11,12,354838049.7
2015,3,11,13,512191281
2015,3,11,14,429665474.5
2015,3,11,15,308733269
2015,3,11,16,157455051.6
2015,3,11,17,25927351.83
2015,3,11,18,0
2015,3,11,19,0
2015,3,11,20,0
2015,3,11,21,0
2015,3,11,22,0
2015,3,11,23,0
2015,3,12,0,0
2015,3,12,1,0
2015,3,12,2,0
2015,3,12,3,0
2015,3,12,4,0
2015,3,12,5,0
2015,3,12,6,0
2015,3,12,7,61418345.08
2015,3,12,8,281972475
2015,3,12,9,421962730.7
2015,3,12,10,494119725.9
2015,3,12,11,144192880.2
2015,3,12,12,494161284.3
2015,3,12,13,393565939.7
2015,3,12,14,219272680.6
2015,3,12,15,319831180.8
2015,3,12,16,166465336
2015,3,12,17,29028407.11
2015,3,12,18,0
2015,3,12,19,0
2015,3,12,20,0
2015,3,12,21,0
2015,3,12,22,0
2015,3,12,23,0
2015,3,13,0,0
2015,3,13,1,0
2015,3,13,2,0
2015,3,13,3,0
2015,3,13,4,0
2015,3,13,5,0
2015,3,13,6,22448750.45
2015,3,13,7,162394000.2
2015,3,13,8,312407713
2015,3,13,9,283376101.6
2015,3,13,10,508859294.8
2015,3,13,11,484828430.2
2015,3,13,12,496124612
2015,3,13,13,457269607.7
2015,3,13,14,370319547.8
2015,3,13,15,114520667.4
2015,3,13,16,122525061.1
2015,3,13,17,18047746.05
2015,3,13,18,0
2015,3,13,19,0
2015,3,13,20,0
2015,3,13,21,0
2015,3,13,22,0
2015,3,13,23,0
2015,3,14,0,0
2015,3,14,1,0
2015,3,14,2,0
2015,3,14,3,0
2015,3,14,4,0
2015,3,14,5,0
2015,3,14,6,4083181.584
2015,3,14,7,8644362.014
2015,3,14,8,71632936.55
2015,3,14,9,238700440.7
2015,3,14,10,477908587.7
2015,3,14,11,463272305
2015,3,14,12,417429539
2015,3,14,13,78983495.54
2015,3,14,14,107742503.3
2015,3,14,15,223906344.1
2015,3,14,16,112952214.4
2015,3,14,17,16285337.02
2015,3,14,18,0
2015,3,14,19,0
2015,3,14,20,0
2015,3,14,21,0
2015,3,14,22,0
2015,3,14,23,0
2015,3,15,0,0
2015,3,15,1,0
2015,3,15,2,0
2015,3,15,3,0
2015,3,15,4,0
2015,3,15,5,0
2015,3,15,6,0
2015,3,15,7,21571989.51
2015,3,15,8,64354266.26
2015,3,15,9,80737606.67
2015,3,15,10,304479071.8
2015,3,15,11,229956040.8
2015,3,15,12,543069847.2
2015,3,15,13,505441893.5
2015,3,15,14,427971994.7
2015,3,15,15,309852741.5
2015,3,15,16,134902264.6
2015,3,15,17,22667748.3
2015,3,15,18,0
2015,3,15,19,0
2015,3,15,20,0
2015,3,15,21,0
2015,3,15,22,0
2015,3,15,23,0
2015,3,16,0,0
2015,3,16,1,0
2015,3,16,2,0
2015,3,16,3,0
2015,3,16,4,0
2015,3,16,5,0
2015,3,16,6,832591.4399
2015,3,16,7,25616162.49
2015,3,16,8,144052186.9
2015,3,16,9,217102851
2015,3,16,10,366300464.9
2015,3,16,11,274324141.7
2015,3,16,12,163252642.4
2015,3,16,13,48519950.04
2015,3,16,14,123391114.4
2015,3,16,15,155341403.2
2015,3,16,16,8469396.065
2015,3,16,17,0
2015,3,16,18,0
2015,3,16,19,0
2015,3,16,20,0
2015,3,16,21,0
2015,3,16,22,0
2015,3,16,23,0
2015,3,17,0,0
2015,3,17,1,0
2015,3,17,2,0
2015,3,17,3,0
2015,3,17,4,0
2015,3,17,5,0
2015,3,17,6,32711141.66
2015,3,17,7,186609778.5
2015,3,17,8,359422532.6
2015,3,17,9,492402887.2
2015,3,17,10,576074972.7
2015,3,17,11,610749984.4
2015,3,17,12,610749984.4
2015,3,17,13,561602671.9
2015,3,17,14,478007839.9
2015,3,17,15,351331457.4
2015,3,17,16,189532618.8
2015,3,17,17,36713432.34
2015,3,17,18,0
2015,3,17,19,0
2015,3,17,20,0
2015,3,17,21,0
2015,3,17,22,0
2015,3,17,23,0
2015,3,18,0,0
2015,3,18,1,0
2015,3,18,2,0
2015,3,18,3,0
2015,3,18,4,0
2015,3,18,5,0
2015,3,18,6,19675657.67
2015,3,18,7,64043891.91
2015,3,18,8,161233532.2
2015,3,18,9,383007981.7
2015,3,18,10,448152472.5
2015,3,18,11,401424597.8
2015,3,18,12,381228594.3
2015,3,18,13,319612460
2015,3,18,14,222042057.6
2015,3,18,15,113529610.7
2015,3,18,16,45059723.92
2015,3,18,17,3412017.782
2015,3,18,18,0
2015,3,18,19,0
2015,3,18,20,0
2015,3,18,21,0
2015,3,18,22,0
2015,3,18,23,0
2015,3,19,0,0
2015,3,19,1,0
2015,3,19,2,0
2015,3,19,3,0
2015,3,19,4,0
2015,3,19,5,0
2015,3,19,6,0
2015,3,19,7,5930074.193
2015,3,19,8,11749245.96
2015,3,19,9,16825248.33
2015,3,19,10,78122185.6
2015,3,19,11,73125801.08
2015,3,19,12,108856757.5
2015,3,19,13,29879579.58
2015,3,19,14,45066724.58
2015,3,19,15,26254374.75
2015,3,19,16,14167811.56
2015,3,19,17,2666762.004
2015,3,19,18,0
2015,3,19,19,0
2015,3,19,20,0
2015,3,19,21,0
2015,3,19,22,0
2015,3,19,23,0
2015,3,20,0,0
2015,3,20,1,0
2015,3,20,2,0
2015,3,20,3,0
2015,3,20,4,0
2015,3,20,5,0
2015,3,20,6,0
2015,3,20,7,24565645.62
2015,3,20,8,113708133.4
2015,3,20,9,456788450.1
2015,3,20,10,299124164.3
2015,3,20,11,176095759.2
2015,3,20,12,593568275.5
2015,3,20,13,465483200.4
2015,3,20,14,376464767.8
2015,3,20,15,343935499.6
2015,3,20,16,151815356.8
2015,3,20,17,37400194.82
2015,3,20,18,0
2015,3,20,19,0
2015,3,20,20,0
2015,3,20,21,0
2015,3,20,22,0
2015,3,20,23,0
2015,3,21,0,0
2015,3,21,1,0
2015,3,21,2,0
2015,3,21,3,0
2015,3,21,4,0
2015,3,21,5,0
2015,3,21,6,38409069.78
2015,3,21,7,193297039.5
2015,3,21,8,361384218.7
2015,3,21,9,496859247.5
2015,3,21,10,588751727
2015,3,21,11,610749984.4
2015,3,21,12,610749984.4
2015,3,21,13,581009723.2
2015,3,21,14,492983859.9
2015,3,21,15,358406064.8
2015,3,21,16,193615598.9
2015,3,21,17,39446580.61
2015,3,21,18,0
2015,3,21,19,0
2015,3,21,20,0
2015,3,21,21,0
2015,3,21,22,0
2015,3,21,23,0
2015,3,22,0,0
2015,3,22,1,0
2015,3,22,2,0
2015,3,22,3,0
2015,3,22,4,0
2015,3,22,5,0
2015,3,22,6,0
2015,3,22,7,100826941
2015,3,22,8,189492784.3
2015,3,22,9,349005338.3
2015,3,22,10,548311079
2015,3,22,11,588263627.3
2015,3,22,12,588049315.7
2015,3,22,13,546192728.3
2015,3,22,14,463054709.9
2015,3,22,15,180559894.2
2015,3,22,16,183467630.9
2015,3,22,17,38850510.11
2015,3,22,18,0
2015,3,22,19,0
2015,3,22,20,0
2015,3,22,21,0
2015,3,22,22,0
2015,3,22,23,0
2015,3,23,0,0
2015,3,23,1,0
2015,3,23,2,0
2015,3,23,3,0
2015,3,23,4,0
2015,3,23,5,0
2015,3,23,6,44070065.6
2015,3,23,7,203352427.5
2015,3,23,8,366345025.3
2015,3,23,9,488769673.2
2015,3,23,10,564244676.8
2015,3,23,11,601148830.2
2015,3,23,12,581310012.9
2015,3,23,13,540942068.5
2015,3,23,14,460917972.2
2015,3,23,15,331362406.6
2015,3,23,16,124319294.1
2015,3,23,17,40584950.2
2015,3,23,18,0
2015,3,23,19,0
2015,3,23,20,0
2015,3,23,21,0
2015,3,23,22,0
2015,3,23,23,0
2015,3,24,0,0
2015,3,24,1,0
2015,3,24,2,0
2015,3,24,3,0
2015,3,24,4,0
2015,3,24,5,0
2015,3,24,6,44800655.5
2015,3,24,7,194494727.1
2015,3,24,8,347000663.3
2015,3,24,9,458676775.7
2015,3,24,10,437031999
2015,3,24,11,457484810.6
2015,3,24,12,548755884.8
2015,3,24,13,506624852.7
2015,3,24,14,432276240.2
2015,3,24,15,319294252.4
2015,3,24,16,176084701.2
2015,3,24,17,40425092.99
2015,3,24,18,0
2015,3,24,19,0
2015,3,24,20,0
2015,3,24,21,0
2015,3,24,22,0
2015,3,24,23,0
2015,3,25,0,0
2015,3,25,1,0
2015,3,25,2,0
2015,3,25,3,0
2015,3,25,4,0
2015,3,25,5,0
2015,3,25,6,48512993.35
2015,3,25,7,206773768.9
2015,3,25,8,366016733
2015,3,25,9,478984742.9
2015,3,25,10,534109095.2
2015,3,25,11,564094531.9
2015,3,25,12,576830059
2015,3,25,13,551644144
2015,3,25,14,469297188.6
2015,3,25,15,345782501.4
2015,3,25,16,171130695.9
2015,3,25,17,36207622.87
2015,3,25,18,0
2015,3,25,19,0
2015,3,25,20,0
2015,3,25,21,0
2015,3,25,22,0
2015,3,25,23,0
2015,3,26,0,0
2015,3,26,1,0
2015,3,26,2,0
2015,3,26,3,0
2015,3,26,4,0
2015,3,26,5,0
2015,3,26,6,9142289.144
2015,3,26,7,120971758.7
2015,3,26,8,324971542.1
2015,3,26,9,406004976.5
2015,3,26,10,229845249.8
2015,3,26,11,337924124.8
2015,3,26,12,331499042.6
2015,3,26,13,491373543.8
2015,3,26,14,331277835.8
2015,3,26,15,144201733.6
2015,3,26,16,171939102.2
2015,3,26,17,40609042.09
2015,3,26,18,0
2015,3,26,19,0
2015,3,26,20,0
2015,3,26,21,0
2015,3,26,22,0
2015,3,26,23,0
2015,3,27,0,0
2015,3,27,1,0
2015,3,27,2,0
2015,3,27,3,0
2015,3,27,4,0
2015,3,27,5,0
2015,3,27,6,12559112.19
2015,3,27,7,47399146.59
2015,3,27,8,68575899.25
2015,3,27,9,57209382.47
2015,3,27,10,117547474
2015,3,27,11,197454071.7
2015,3,27,12,71575787.94
2015,3,27,13,35851632.82
2015,3,27,14,28414984.47
2015,3,27,15,9836135.102
2015,3,27,16,18213143.99
2015,3,27,17,36334470.27
2015,3,27,18,0
2015,3,27,19,0
2015,3,27,20,0
2015,3,27,21,0
2015,3,27,22,0
2015,3,27,23,0
2015,3,28,0,0
2015,3,28,1,0
2015,3,28,2,0
2015,3,28,3,0
2015,3,28,4,0
2015,3,28,5,0
2015,3,28,6,30599864.9
2015,3,28,7,86152060.8
2015,3,28,8,140349822.3
2015,3,28,9,68740021.95
2015,3,28,10,67027914.78
2015,3,28,11,188150791.6
2015,3,28,12,276671157.2
2015,3,28,13,268836890
2015,3,28,14,55906339.04
2015,3,28,15,93851175.3
2015,3,28,16,26958676.99
2015,3,28,17,9800052.969
2015,3,28,18,0
2015,3,28,19,0
2015,3,28,20,0
2015,3,28,21,0
2015,3,28,22,0
2015,3,28,23,0
2015,3,29,0,0
2015,3,29,1,0
2015,3,29,2,0
2015,3,29,3,0
2015,3,29,4,0
2015,3,29,5,0
2015,3,29,6,58311236.05
2015,3,29,7,217642992.5
2015,3,29,8,378601177.1
2015,3,29,9,501726641.6
2015,3,29,10,584195551.6
2015,3,29,11,610749984.4
2015,3,29,12,610749984.4
2015,3,29,13,578014190.9
2015,3,29,14,497338669.6
2015,3,29,15,367918309.4
2015,3,29,16,207537509.3
2015,3,29,17,49549258.25
2015,3,29,18,0
2015,3,29,19,0
2015,3,29,20,0
2015,3,29,21,0
2015,3,29,22,0
2015,3,29,23,0
2015,3,30,0,0
2015,3,30,1,0
2015,3,30,2,0
2015,3,30,3,0
2015,3,30,4,0
2015,3,30,5,0
2015,3,30,6,61557250.15
2015,3,30,7,224785261.3
2015,3,30,8,375467226.4
2015,3,30,9,490633561
2015,3,30,10,561228459.1
2015,3,30,11,597224942.2
2015,3,30,12,592675239.7
2015,3,30,13,546693023.4
2015,3,30,14,470550412.4
2015,3,30,15,275934622
2015,3,30,16,194115647.7
2015,3,30,17,46991249.63
2015,3,30,18,0
2015,3,30,19,0
2015,3,30,20,0
2015,3,30,21,0
2015,3,30,22,0
2015,3,30,23,0
2015,3,31,0,0
2015,3,31,1,0
2015,3,31,2,0
2015,3,31,3,0
2015,3,31,4,0
2015,3,31,5,0
2015,3,31,6,16323293.91
2015,3,31,7,35465309.5
2015,3,31,8,39121551.18
2015,3,31,9,36609469.01
2015,3,31,10,144181986.4
2015,3,31,11,99817626.25
2015,3,31,12,181870659.4
2015,3,31,13,72020699.28
2015,3,31,14,47541431.79
2015,3,31,15,39361499.71
2015,3,31,16,5757770.869
2015,3,31,17,43922219.15
2015,3,31,18,0
2015,3,31,19,0
2015,3,31,20,0
2015,3,31,21,0
2015,3,31,22,0
2015,3,31,23,0
2015,4,1,0,0
2015,4,1,1,0
2015,4,1,2,0
2015,4,1,3,0
2015,4,1,4,0
2015,4,1,5,0
2015,4,1,6,2588772.65
2015,4,1,7,12011868.21
2015,4,1,8,42759268.09
2015,4,1,9,57501674.71
2015,4,1,10,119142194
2015,4,1,11,77334804.74
2015,4,1,12,146970547.8
2015,4,1,13,133968327.2
2015,4,1,14,100394178.2
2015,4,1,15,12555858.11
2015,4,1,16,21939726.48
2015,4,1,17,22482.62216
2015,4,1,18,0
2015,4,1,19,0
2015,4,1,20,0
2015,4,1,21,0
2015,4,1,22,0
2015,4,1,23,0
2015,4,2,0,0
2015,4,2,1,0
2015,4,2,2,0
2015,4,2,3,0
2015,4,2,4,0
2015,4,2,5,0
2015,4,2,6,66113032.78
2015,4,2,7,224750269.7
2015,4,2,8,384676413.9
2015,4,2,9,434474049
2015,4,2,10,582536172.2
2015,4,2,11,511360535.9
2015,4,2,12,602907696.4
2015,4,2,13,561346192.1
2015,4,2,14,475697739.1
2015,4,2,15,353571340.5
