ept,mw,tmpf,month,hour,dayofweek,mw2day,mw7day
2019-08-11 17:00:00,15394.572,89.1,8,17,6,17452.731,16226.963
2019-08-11 18:00:00,15255.368,87.1,8,18,6,16925.472,15901.759
2019-08-11 19:00:00,14652.914,86,8,19,6,15998.025,15184.865
2019-08-11 20:00:00,14041.029,80.1,8,20,6,15167.37,14521.943
2019-08-11 21:00:00,13233.162,77,8,21,6,14364.71,13815.029
2019-08-11 22:00:00,12033.369,75,8,22,6,13204.521,12676.387
2019-08-11 23:00:00,10919.528,72,8,23,6,12082.222,11690.327
2019-08-12 00:00:00,10047.33,70,8,0,0,11100.651,10795.788
2019-08-12 01:00:00,9468.741,70,8,1,0,10687.65,10186.729
2019-08-12 02:00:00,9137.584,70,8,2,0,9779.416,9865.659
2019-08-12 03:00:00,9008.772,68,8,3,0,9358.507,9688.556
2019-08-12 04:00:00,9103.063,68,8,4,0,9155.214,9813.603
2019-08-12 05:00:00,9511.732,66,8,5,0,9115.8,10206.899
2019-08-12 06:00:00,10085.536,66.9,8,6,0,9216.065,10837.921
2019-08-12 07:00:00,10674.227,66.9,8,7,0,9602.258,11359.762
2019-08-12 08:00:00,11438.794,71.1,8,8,0,10325.431,11895.077
2019-08-12 09:00:00,12272.537,77,8,9,0,11320.836,12493.33
2019-08-12 10:00:00,13335.342,80.1,8,10,0,12031.134,13221.526
2019-08-12 11:00:00,14339.206,84.9,8,11,0,12678.237,13994.065
2019-08-12 12:00:00,15187.653,87.1,8,12,0,13198.902,14718.87
2019-08-12 13:00:00,16027.217,90,8,13,0,13620.121,15326.899
2019-08-12 14:00:00,16708.804,89.1,8,14,0,13896.943,15771.618
2019-08-12 15:00:00,17264.542,90,8,15,0,14235.333,15886.926
2019-08-12 16:00:00,17596.423,91,8,16,0,14416.861,15823.431
2019-08-12 17:00:00,17574.608,91.9,8,17,0,14567.272,15650.564
2019-08-12 18:00:00,17184.349,89.1,8,18,0,14423.683,15132.719
2019-08-12 19:00:00,16467.986,86,8,19,0,13799.236,14506.625
2019-08-12 20:00:00,15975.534,82.9,8,20,0,13312.109,14129.779
2019-08-12 21:00:00,15003.94,80.1,8,21,0,12682.482,13483.093
2019-08-12 22:00:00,13749.977,77,8,22,0,11804.991,12453.549
2019-08-12 23:00:00,12587.268,77,8,23,0,10916.453,11429.44
2019-08-13 00:00:00,11749.569,78.1,8,0,1,10080.606,10648.049
2019-08-13 01:00:00,11129.367,77,8,1,1,9498.836,10027.212
2019-08-13 02:00:00,10734.826,77,8,2,1,9024.476,9649.075
2019-08-13 03:00:00,10544.699,77,8,3,1,8789.149,9428.486
2019-08-13 04:00:00,10558.741,77,8,4,1,8646.235,9478.937
2019-08-13 05:00:00,11053.283,75.9,8,5,1,8680.718,9928.703
2019-08-13 06:00:00,11745.348,75,8,6,1,8708.682,10493.746
2019-08-13 07:00:00,12181.429,75,8,7,1,9008.839,11043.66
2019-08-13 08:00:00,12774.231,77,8,8,1,9945.091,11809.565
2019-08-13 09:00:00,13370.915,79,8,9,1,10850.678,12711.905
2019-08-13 10:00:00,13928.064,80.1,8,10,1,11698.887,13724.827
2019-08-13 11:00:00,14308.141,82.9,8,11,1,12510.54,14583.669
2019-08-13 12:00:00,14649.721,82,8,12,1,13191.208,15435.609
2019-08-13 13:00:00,15256.296,84,8,13,1,13802.589,16207.161
2019-08-13 14:00:00,15810.871,86,8,14,1,14315.522,16788.565
2019-08-13 15:00:00,16490.693,88,8,15,1,14852.97,17172.831
2019-08-13 16:00:00,17000.058,90,8,16,1,15206.586,17438.938
2019-08-13 17:00:00,17137.688,91.9,8,17,1,15394.572,17471.916
2019-08-13 18:00:00,16751.162,86,8,18,1,15255.368,17125.013
2019-08-13 19:00:00,16129.186,82.9,8,19,1,14652.914,16468.63
2019-08-13 20:00:00,15762.934,81,8,20,1,14041.029,15794.686
2019-08-13 21:00:00,14839.645,80.1,8,21,1,13233.162,14897.306
2019-08-13 22:00:00,13534.921,80.1,8,22,1,12033.369,13700.276
2019-08-13 23:00:00,12445.481,75.9,8,23,1,10919.528,12517.075
2019-08-14 00:00:00,11618.166,75,8,0,2,10047.33,11606.081
2019-08-14 01:00:00,10987.845,75,8,1,2,9468.741,11035.165
2019-08-14 02:00:00,10583.831,75.9,8,2,2,9137.584,10643.186
2019-08-14 03:00:00,10381.735,75,8,3,2,9008.772,10376.719
2019-08-14 04:00:00,10454.36,75,8,4,2,9103.063,10360.606
2019-08-14 05:00:00,10911.75,73,8,5,2,9511.732,10765.336
2019-08-14 06:00:00,11642.889,71.1,8,6,2,10085.536,11312.295
2019-08-14 07:00:00,12127.856,75,8,7,2,10674.227,11917.411
2019-08-14 08:00:00,12790.15,78.1,8,8,2,11438.794,12648.34
2019-08-14 09:00:00,13563.638,81,8,9,2,12272.537,13609.385
2019-08-14 10:00:00,14520.691,84.9,8,10,2,13335.342,14687.223
2019-08-14 11:00:00,15410.43,87.1,8,11,2,14339.206,15797.526
2019-08-14 12:00:00,16131.698,89.1,8,12,2,15187.653,16689.536
2019-08-14 13:00:00,16896.268,90,8,13,2,16027.217,17185.68
2019-08-14 14:00:00,17292.89,91,8,14,2,16708.804,17199.222
2019-08-14 15:00:00,17500.533,91.9,8,15,2,17264.542,16641.864
2019-08-14 16:00:00,17948.925,89.1,8,16,2,17596.423,15694.851
2019-08-14 17:00:00,17902.656,91.9,8,17,2,17574.608,15610.457
2019-08-14 18:00:00,17658.475,91.9,8,18,2,17184.349,15285.581
2019-08-14 19:00:00,16881.313,88,8,19,2,16467.986,14669.535
2019-08-14 20:00:00,16266.19,86,8,20,2,15975.534,14180.997
2019-08-14 21:00:00,15318.375,82.9,8,21,2,15003.94,13535.506
2019-08-14 22:00:00,14063.145,79,8,22,2,13749.977,12478.338
2019-08-14 23:00:00,12813.506,79,8,23,2,12587.268,11453.346
2019-08-15 00:00:00,11919.336,79,8,0,3,11749.569,10667.504
2019-08-15 01:00:00,11261.815,77,8,1,3,11129.367,10036.012
2019-08-15 02:00:00,10828.697,78.1,8,2,3,10734.826,9713.467
2019-08-15 03:00:00,10559.598,75.9,8,3,3,10544.699,9526.747
2019-08-15 04:00:00,10620.598,75,8,4,3,10558.741,9558.192
2019-08-15 05:00:00,11000.221,73.9,8,5,3,11053.283,9984.965
2019-08-15 06:00:00,11706.106,75,8,6,3,11745.348,10634.367
2019-08-15 07:00:00,12266.957,75,8,7,3,12181.429,11265.689
2019-08-15 08:00:00,12777.614,77,8,8,3,12774.231,11929.512
2019-08-15 09:00:00,13118.363,78.1,8,9,3,13370.915,12786.304
2019-08-15 10:00:00,13735.929,82,8,10,3,13928.064,13735.442
2019-08-15 11:00:00,14472.609,84.9,8,11,3,14308.141,14606.341
2019-08-15 12:00:00,15310.844,87.1,8,12,3,14649.721,15453.056
2019-08-15 13:00:00,15954.092,88,8,13,3,15256.296,16261.859
2019-08-15 14:00:00,16049.212,88,8,14,3,15810.871,16755.59
2019-08-15 15:00:00,15832.588,82,8,15,3,16490.693,17111.419
2019-08-15 16:00:00,15609.742,75,8,16,3,17000.058,17394.999
2019-08-15 17:00:00,15492.038,75,8,17,3,17137.688,17429.19
2019-08-15 18:00:00,15219.176,77,8,18,3,16751.162,17148.42
2019-08-15 19:00:00,14666.494,79,8,19,3,16129.186,16469.387
2019-08-15 20:00:00,14389.488,78.1,8,20,3,15762.934,15749.691
2019-08-15 21:00:00,13829.485,77,8,21,3,14839.645,14824.22
2019-08-15 22:00:00,12830.507,75.9,8,22,3,13534.921,13518.322
2019-08-15 23:00:00,11813.318,75.9,8,23,3,12445.481,12278.594
2019-08-16 00:00:00,11153.789,75,8,0,4,11618.166,11287.289
2019-08-16 01:00:00,10595.342,75,8,1,4,10987.845,10636.829
2019-08-16 02:00:00,10249.823,75,8,2,4,10583.831,10290.455
2019-08-16 03:00:00,10040.587,75,8,3,4,10381.735,10019.802
2019-08-16 04:00:00,10154.886,73.9,8,4,4,10454.36,10017.288
2019-08-16 05:00:00,10583.927,73.9,8,5,4,10911.75,10391.309
2019-08-16 06:00:00,11291.488,73.9,8,6,4,11642.889,10869.549
2019-08-16 07:00:00,11787.247,73,8,7,4,12127.856,11440.589
2019-08-16 08:00:00,12470.601,77,8,8,4,12790.15,12217.569
2019-08-16 09:00:00,13129.218,79,8,9,4,13563.638,13073.315
2019-08-16 10:00:00,13910.75,80.1,8,10,4,14520.691,14047.794
2019-08-16 11:00:00,14720.502,82.9,8,11,4,15410.43,15069.933
2019-08-16 12:00:00,15543.451,84,8,12,4,16131.698,15926.396
2019-08-16 13:00:00,15928.721,84,8,13,4,16896.268,16598.088
2019-08-16 14:00:00,16394.268,80.1,8,14,4,17292.89,17023.869
2019-08-16 15:00:00,16785.071,77,8,15,4,17500.533,17379.063
2019-08-16 16:00:00,16948.308,82,8,16,4,17948.925,17599.106
2019-08-16 17:00:00,16904.521,84.9,8,17,4,17902.656,17452.731
2019-08-16 18:00:00,16440.005,84,8,18,4,17658.475,16925.472
2019-08-16 19:00:00,15740.897,82.9,8,19,4,16881.313,15998.025
2019-08-16 20:00:00,15273.007,79,8,20,4,16266.19,15167.37
2019-08-16 21:00:00,14505.57,78.1,8,21,4,15318.375,14364.71
2019-08-16 22:00:00,13452.794,75,8,22,4,14063.145,13204.521
2019-08-16 23:00:00,12438.413,73.9,8,23,4,12813.506,12082.222
2019-08-17 00:00:00,11317.157,73.9,8,0,5,11919.336,11100.651
2019-08-17 01:00:00,10830.709,73.9,8,1,5,11261.815,10687.65
2019-08-17 02:00:00,10449.569,73,8,2,5,10828.697,9779.416
2019-08-17 03:00:00,10052.394,72,8,3,5,10559.598,9358.507
2019-08-17 04:00:00,9920.251,72,8,4,5,10620.598,9155.214
2019-08-17 05:00:00,10093.988,72,8,5,5,11000.221,9115.8
2019-08-17 06:00:00,10286.337,71.1,8,6,5,11706.106,9216.065
2019-08-17 07:00:00,10763.098,72,8,7,5,12266.957,9602.258
2019-08-17 08:00:00,11618.381,73.9,8,8,5,12777.614,10325.431
2019-08-17 09:00:00,12605.54,75.9,8,9,5,13118.363,11320.836
2019-08-17 10:00:00,13675.403,79,8,10,5,13735.929,12031.134
2019-08-17 11:00:00,14706.221,79,8,11,5,14472.609,12678.237
2019-08-17 12:00:00,15624.641,82,8,12,5,15310.844,13198.902
2019-08-17 13:00:00,16280.682,82.9,8,13,5,15954.092,13620.121
2019-08-17 14:00:00,16888.332,86,8,14,5,16049.212,13896.943
2019-08-17 15:00:00,17235.563,90,8,15,5,15832.588,14235.333
2019-08-17 16:00:00,17335.829,90,8,16,5,15609.742,14416.861
2019-08-17 17:00:00,17282.933,90,8,17,5,15492.038,14567.272
2019-08-17 18:00:00,16770.852,88,8,18,5,15219.176,14423.683
2019-08-17 19:00:00,16002.182,86,8,19,5,14666.494,13799.236
2019-08-17 20:00:00,15453.426,82.9,8,20,5,14389.488,13312.109
2019-08-17 21:00:00,14652.246,82,8,21,5,13829.485,12682.482
2019-08-17 22:00:00,13624.196,80.1,8,22,5,12830.507,11804.991
2019-08-17 23:00:00,12636.084,77,8,23,5,11813.318,10916.453
2019-08-18 00:00:00,11700.334,75.9,8,0,6,11153.789,10080.606
2019-08-18 01:00:00,11057.62,73,8,1,6,10595.342,9498.836
2019-08-18 02:00:00,10505.935,72,8,2,6,10249.823,9024.476
2019-08-18 03:00:00,10175.169,72,8,3,6,10040.587,8789.149
2019-08-18 04:00:00,9929.049,71.1,8,4,6,10154.886,8646.235
2019-08-18 05:00:00,9810.802,71.1,8,5,6,10583.927,8680.718
2019-08-18 06:00:00,9879.783,71.1,8,6,6,11291.488,8708.682
2019-08-18 07:00:00,10264.175,70,8,7,6,11787.247,9008.839
2019-08-18 08:00:00,11344.734,73,8,8,6,12470.601,9945.091
2019-08-18 09:00:00,12559.939,77,8,9,6,13129.218,10850.678
2019-08-18 10:00:00,13728.963,82,8,10,6,13910.75,11698.887
2019-08-18 11:00:00,14874.803,84.9,8,11,6,14720.502,12510.54
2019-08-18 12:00:00,15877.749,89.1,8,12,6,15543.451,13191.208
2019-08-18 13:00:00,16615.761,89.1,8,13,6,15928.721,13802.589
2019-08-18 14:00:00,17142.55,90,8,14,6,16394.268,14315.522
2019-08-18 15:00:00,17464.441,91.9,8,15,6,16785.071,14852.97
2019-08-18 16:00:00,17789.93,93,8,16,6,16948.308,15206.586
2019-08-18 17:00:00,17880.938,91.9,8,17,6,16904.521,15394.572
2019-08-18 18:00:00,17699.299,91,8,18,6,16440.005,15255.368
2019-08-18 19:00:00,17033.972,90,8,19,6,15740.897,14652.914
2019-08-18 20:00:00,16508.668,86,8,20,6,15273.007,14041.029
2019-08-18 21:00:00,15520.905,82.9,8,21,6,14505.57,13233.162
2019-08-18 22:00:00,14232.473,80.1,8,22,6,13452.794,12033.369
2019-08-18 23:00:00,12971.167,79,8,23,6,12438.413,10919.528
2019-08-19 00:00:00,12095.843,78.1,8,0,0,11317.157,10047.33
2019-08-19 01:00:00,11434.003,78.1,8,1,0,10830.709,9468.741
2019-08-19 02:00:00,10972.654,77,8,2,0,10449.569,9137.584
2019-08-19 03:00:00,10756.129,75.9,8,3,0,10052.394,9008.772
2019-08-19 04:00:00,10772.233,75.9,8,4,0,9920.251,9103.063
2019-08-19 05:00:00,11191.069,75,8,5,0,10093.988,9511.732
2019-08-19 06:00:00,11804.145,75,8,6,0,10286.337,10085.536
2019-08-19 07:00:00,12387.758,75,8,7,0,10763.098,10674.227
2019-08-19 08:00:00,13124.331,78.1,8,8,0,11618.381,11438.794
2019-08-19 09:00:00,14197.152,82,8,9,0,12605.54,12272.537
2019-08-19 10:00:00,15489.588,87.1,8,10,0,13675.403,13335.342
2019-08-19 11:00:00,16708.874,90,8,11,0,14706.221,14339.206
2019-08-19 12:00:00,17801.343,93,8,12,0,15624.641,15187.653
2019-08-19 13:00:00,18634.992,95,8,13,0,16280.682,16027.217
2019-08-19 14:00:00,19046.305,97,8,14,0,16888.332,16708.804
2019-08-19 15:00:00,19124.515,97,8,15,0,17235.563,17264.542
2019-08-19 16:00:00,19121.887,96.1,8,16,0,17335.829,17596.423
2019-08-19 17:00:00,18904.085,93,8,17,0,17282.933,17574.608
2019-08-19 18:00:00,18459.344,88,8,18,0,16770.852,17184.349
2019-08-19 19:00:00,17800.181,86,8,19,0,16002.182,16467.986
2019-08-19 20:00:00,17463.869,84.9,8,20,0,15453.426,15975.534
2019-08-19 21:00:00,16440.298,82,8,21,0,14652.246,15003.94
2019-08-19 22:00:00,15044.786,84,8,22,0,13624.196,13749.977
2019-08-19 23:00:00,13610.443,79,8,23,0,12636.084,12587.268
2019-08-20 00:00:00,12580.609,81,8,0,1,11700.334,11749.569
2019-08-20 01:00:00,11826.132,81,8,1,1,11057.62,11129.367
2019-08-20 02:00:00,11255.434,75,8,2,1,10505.935,10734.826
2019-08-20 03:00:00,10996.917,73.9,8,3,1,10175.169,10544.699
2019-08-20 04:00:00,10886.265,75,8,4,1,9929.049,10558.741
2019-08-20 05:00:00,11244.6,73,8,5,1,9810.802,11053.283
2019-08-20 06:00:00,11835.851,73,8,6,1,9879.783,11745.348
2019-08-20 07:00:00,12288.352,73,8,7,1,10264.175,12181.429
2019-08-20 08:00:00,12963.409,75.9,8,8,1,11344.734,12774.231
2019-08-20 09:00:00,14021.068,81,8,9,1,12559.939,13370.915
2019-08-20 10:00:00,15271.536,84.9,8,10,1,13728.963,13928.064
2019-08-20 11:00:00,16283.663,88,8,11,1,14874.803,14308.141
2019-08-20 12:00:00,17310.998,91.9,8,12,1,15877.749,14649.721
2019-08-20 13:00:00,18089.981,91.9,8,13,1,16615.761,15256.296
2019-08-20 14:00:00,18666.407,93.9,8,14,1,17142.55,15810.871
2019-08-20 15:00:00,18760.009,95,8,15,1,17464.441,16490.693
2019-08-20 16:00:00,18562.02,91.9,8,16,1,17789.93,17000.058
2019-08-20 17:00:00,17778.079,78.1,8,17,1,17880.938,17137.688
2019-08-20 18:00:00,16908.616,82,8,18,1,17699.299,16751.162
2019-08-20 19:00:00,16086.373,84,8,19,1,17033.972,16129.186
2019-08-20 20:00:00,15531.514,82.9,8,20,1,16508.668,15762.934
2019-08-20 21:00:00,14559.467,80.1,8,21,1,15520.905,14839.645
2019-08-20 22:00:00,13362.301,73.9,8,22,1,14232.473,13534.921
2019-08-20 23:00:00,12187.805,73,8,23,1,12971.167,12445.481
2019-08-21 00:00:00,11361.891,73.9,8,0,2,12095.843,11618.166
2019-08-21 01:00:00,10795.414,73,8,1,2,11434.003,10987.845
2019-08-21 02:00:00,10423.502,73.9,8,2,2,10972.654,10583.831
2019-08-21 03:00:00,10264.056,73.9,8,3,2,10756.129,10381.735
2019-08-21 04:00:00,10309.865,73,8,4,2,10772.233,10454.36
2019-08-21 05:00:00,10823.887,73,8,5,2,11191.069,10911.75
2019-08-21 06:00:00,11639.943,73.9,8,6,2,11804.145,11642.889
2019-08-21 07:00:00,12215.066,73.9,8,7,2,12387.758,12127.856
2019-08-21 08:00:00,12755.004,75,8,8,2,13124.331,12790.15
2019-08-21 09:00:00,13509.81,78.1,8,9,2,14197.152,13563.638
2019-08-21 10:00:00,14544.007,79,8,10,2,15489.588,14520.691
2019-08-21 11:00:00,15476.824,82,8,11,2,16708.874,15410.43
2019-08-21 12:00:00,16279.328,86,8,12,2,17801.343,16131.698
2019-08-21 13:00:00,16844.075,84,8,13,2,18634.992,16896.268
2019-08-21 14:00:00,17091.984,87.1,8,14,2,19046.305,17292.89
2019-08-21 15:00:00,17403.016,88,8,15,2,19124.515,17500.533
2019-08-21 16:00:00,17608.341,89.1,8,16,2,19121.887,17948.925
2019-08-21 17:00:00,17590.48,90,8,17,2,18904.085,17902.656
2019-08-21 18:00:00,17409.202,90,8,18,2,18459.344,17658.475
2019-08-21 19:00:00,16847.182,89.1,8,19,2,17800.181,16881.313
2019-08-21 20:00:00,16474.308,84.9,8,20,2,17463.869,16266.19
2019-08-21 21:00:00,15586.996,82.9,8,21,2,16440.298,15318.375
2019-08-21 22:00:00,14344.902,82,8,22,2,15044.786,14063.145
2019-08-21 23:00:00,13164.168,77,8,23,2,13610.443,12813.506
2019-08-22 00:00:00,12244.591,77,8,0,3,12580.609,11919.336
2019-08-22 01:00:00,11584.753,81,8,1,3,11826.132,11261.815
2019-08-22 02:00:00,11075.145,79,8,2,3,11255.434,10828.697
2019-08-22 03:00:00,10801.936,77,8,3,3,10996.917,10559.598
2019-08-22 04:00:00,10712.745,75.9,8,4,3,10886.265,10620.598
2019-08-22 05:00:00,11095.564,75,8,5,3,11244.6,11000.221
2019-08-22 06:00:00,11726.352,73.9,8,6,3,11835.851,11706.106
2019-08-22 07:00:00,12303.817,73.9,8,7,3,12288.352,12266.957
2019-08-22 08:00:00,13082.672,75.9,8,8,3,12963.409,12777.614
2019-08-22 09:00:00,14025.95,80.1,8,9,3,14021.068,13118.363
2019-08-22 10:00:00,14954.121,82.9,8,10,3,15271.536,13735.929
2019-08-22 11:00:00,15912.209,86,8,11,3,16283.663,14472.609
2019-08-22 12:00:00,16864.228,89.1,8,12,3,17310.998,15310.844
2019-08-22 13:00:00,17726.977,91.9,8,13,3,18089.981,15954.092
2019-08-22 14:00:00,18391.59,91.9,8,14,3,18666.407,16049.212
2019-08-22 15:00:00,18636.06,95,8,15,3,18760.009,15832.588
2019-08-22 16:00:00,18659.065,91.9,8,16,3,18562.02,15609.742
2019-08-22 17:00:00,18194.725,91.9,8,17,3,17778.079,15492.038
2019-08-22 18:00:00,17484.327,81,8,18,3,16908.616,15219.176
2019-08-22 19:00:00,16612.484,73,8,19,3,16086.373,14666.494
2019-08-22 20:00:00,15902.745,73,8,20,3,15531.514,14389.488
2019-08-22 21:00:00,14814.631,73,8,21,3,14559.467,13829.485
2019-08-22 22:00:00,13656.571,73.9,8,22,3,13362.301,12830.507
2019-08-22 23:00:00,12528.988,75,8,23,3,12187.805,11813.318
2019-08-23 00:00:00,11642.744,73.9,8,0,4,11361.891,11153.789
2019-08-23 01:00:00,11033.115,73,8,1,4,10795.414,10595.342
2019-08-23 02:00:00,10623.636,73,8,2,4,10423.502,10249.823
2019-08-23 03:00:00,10402.937,73,8,3,4,10264.056,10040.587
2019-08-23 04:00:00,10481.976,72,8,4,4,10309.865,10154.886
2019-08-23 05:00:00,10952.96,72,8,5,4,10823.887,10583.927
2019-08-23 06:00:00,11633.944,73,8,6,4,11639.943,11291.488
2019-08-23 07:00:00,12107.202,73,8,7,4,12215.066,11787.247
2019-08-23 08:00:00,12753.531,75,8,8,4,12755.004,12470.601
2019-08-23 09:00:00,13308.03,78.1,8,9,4,13509.81,13129.218
2019-08-23 10:00:00,13740.753,77,8,10,4,14544.007,13910.75
2019-08-23 11:00:00,14001.189,80.1,8,11,4,15476.824,14720.502
2019-08-23 12:00:00,14282.123,80.1,8,12,4,16279.328,15543.451
2019-08-23 13:00:00,14507.333,80.1,8,13,4,16844.075,15928.721
2019-08-23 14:00:00,14630.137,82,8,14,4,17091.984,16394.268
2019-08-23 15:00:00,14697.537,84,8,15,4,17403.016,16785.071
2019-08-23 16:00:00,14607.407,84.9,8,16,4,17608.341,16948.308
2019-08-23 17:00:00,14144.887,73.9,8,17,4,17590.48,16904.521
2019-08-23 18:00:00,13463.217,70,8,18,4,17409.202,16440.005
2019-08-23 19:00:00,12980.009,70,8,19,4,16847.182,15740.897
2019-08-23 20:00:00,12740.042,69.1,8,20,4,16474.308,15273.007
2019-08-23 21:00:00,12156.3,69.1,8,21,4,15586.996,14505.57
2019-08-23 22:00:00,11409.873,68,8,22,4,14344.902,13452.794
2019-08-23 23:00:00,10563.328,68,8,23,4,13164.168,12438.413
2019-08-24 00:00:00,9882.349,66.9,8,0,5,12244.591,11317.157
2019-08-24 01:00:00,9405.007,66,8,1,5,11584.753,10830.709
2019-08-24 02:00:00,9011.779,66,8,2,5,11075.145,10449.569
2019-08-24 03:00:00,8820.924,66,8,3,5,10801.936,10052.394
2019-08-24 04:00:00,8734.987,64.9,8,4,5,10712.745,9920.251
2019-08-24 05:00:00,8848.455,64.9,8,5,5,11095.564,10093.988
2019-08-24 06:00:00,9053.507,66,8,6,5,11726.352,10286.337
2019-08-24 07:00:00,9394.459,66,8,7,5,12303.817,10763.098
2019-08-24 08:00:00,10018.392,66.9,8,8,5,13082.672,11618.381
2019-08-24 09:00:00,10519.419,68,8,9,5,14025.95,12605.54
2019-08-24 10:00:00,11029.97,69.1,8,10,5,14954.121,13675.403
2019-08-24 11:00:00,11364.89,70,8,11,5,15912.209,14706.221
2019-08-24 12:00:00,11628.576,72,8,12,5,16864.228,15624.641
2019-08-24 13:00:00,11721.789,75,8,13,5,17726.977,16280.682
2019-08-24 14:00:00,11788.49,78.1,8,14,5,18391.59,16888.332
2019-08-24 15:00:00,11911.7,79,8,15,5,18636.06,17235.563
2019-08-24 16:00:00,12011.097,81,8,16,5,18659.065,17335.829
2019-08-24 17:00:00,12083.273,80.1,8,17,5,18194.725,17282.933
2019-08-24 18:00:00,11896.994,77,8,18,5,17484.327,16770.852
2019-08-24 19:00:00,11657.613,75.9,8,19,5,16612.484,16002.182
2019-08-24 20:00:00,11602.807,72,8,20,5,15902.745,15453.426
2019-08-24 21:00:00,11194.973,69.1,8,21,5,14814.631,14652.246
2019-08-24 22:00:00,10621.781,68,8,22,5,13656.571,13624.196
2019-08-24 23:00:00,9940.415,68,8,23,5,12528.988,12636.084
2019-08-25 00:00:00,9329.094,68,8,0,6,11642.744,11700.334
2019-08-25 01:00:00,8865.091,69.1,8,1,6,11033.115,11057.62
2019-08-25 02:00:00,8584.19,69.1,8,2,6,10623.636,10505.935
2019-08-25 03:00:00,8383.881,68,8,3,6,10402.937,10175.169
2019-08-25 04:00:00,8325.914,68,8,4,6,10481.976,9929.049
2019-08-25 05:00:00,8319.692,66.9,8,5,6,10952.96,9810.802
2019-08-25 06:00:00,8483.53,66,8,6,6,11633.944,9879.783
2019-08-25 07:00:00,8778.264,66,8,7,6,12107.202,10264.175
2019-08-25 08:00:00,9425.864,66.9,8,8,6,12753.531,11344.734
2019-08-25 09:00:00,10042.721,71.1,8,9,6,13308.03,12559.939
2019-08-25 10:00:00,10516.362,73.9,8,10,6,13740.753,13728.963
2019-08-25 11:00:00,10978.193,75,8,11,6,14001.189,14874.803
2019-08-25 12:00:00,11337.956,75.9,8,12,6,14282.123,15877.749
2019-08-25 13:00:00,11641.736,77,8,13,6,14507.333,16615.761
2019-08-25 14:00:00,12027.341,77,8,14,6,14630.137,17142.55
2019-08-25 15:00:00,12265.383,78.1,8,15,6,14697.537,17464.441
2019-08-25 16:00:00,12444.911,79,8,16,6,14607.407,17789.93
2019-08-25 17:00:00,12587.193,80.1,8,17,6,14144.887,17880.938
2019-08-25 18:00:00,12467.059,78.1,8,18,6,13463.217,17699.299
2019-08-25 19:00:00,12186.724,75,8,19,6,12980.009,17033.972
2019-08-25 20:00:00,12134.215,73,8,20,6,12740.042,16508.668
2019-08-25 21:00:00,11522.206,70,8,21,6,12156.3,15520.905
2019-08-25 22:00:00,10609.41,68,8,22,6,11409.873,14232.473
2019-08-25 23:00:00,9716.646,66,8,23,6,10563.328,12971.167
2019-08-26 00:00:00,9052.409,64.9,8,0,0,9882.349,12095.843
2019-08-26 01:00:00,8683.297,63,8,1,0,9405.007,11434.003
2019-08-26 02:00:00,8456.752,63,8,2,0,9011.779,10972.654
2019-08-26 03:00:00,8367.142,63,8,3,0,8820.924,10756.129
2019-08-26 04:00:00,8545.827,62.1,8,4,0,8734.987,10772.233
2019-08-26 05:00:00,9058.466,62.1,8,5,0,8848.455,11191.069
2019-08-26 06:00:00,9892.293,63,8,6,0,9053.507,11804.145
2019-08-26 07:00:00,10302.341,64,8,7,0,9394.459,12387.758
2019-08-26 08:00:00,10626.613,64,8,8,0,10018.392,13124.331
2019-08-26 09:00:00,11025.612,66.9,8,9,0,10519.419,14197.152
2019-08-26 10:00:00,11375.764,70,8,10,0,11029.97,15489.588
2019-08-26 11:00:00,11759.092,72,8,11,0,11364.89,16708.874
2019-08-26 12:00:00,12047.073,75,8,12,0,11628.576,17801.343
2019-08-26 13:00:00,12354.886,79,8,13,0,11721.789,18634.992
2019-08-26 14:00:00,12470.452,75.9,8,14,0,11788.49,19046.305
2019-08-26 15:00:00,12508.189,75.9,8,15,0,11911.7,19124.515
2019-08-26 16:00:00,12610.232,75,8,16,0,12011.097,19121.887
2019-08-26 17:00:00,12578.281,72,8,17,0,12083.273,18904.085
2019-08-26 18:00:00,12448.111,73,8,18,0,11896.994,18459.344
2019-08-26 19:00:00,12343.774,72,8,19,0,11657.613,17800.181
2019-08-26 20:00:00,12333.613,71.1,8,20,0,11602.807,17463.869
2019-08-26 21:00:00,11725.671,71.1,8,21,0,11194.973,16440.298
2019-08-26 22:00:00,10825.067,70,8,22,0,10621.781,15044.786
2019-08-26 23:00:00,9973.267,68,8,23,0,9940.415,13610.443
2019-08-27 00:00:00,9377.229,68,8,0,1,9329.094,12580.609
2019-08-27 01:00:00,8971.194,66.9,8,1,1,8865.091,11826.132
2019-08-27 02:00:00,8758.185,66,8,2,1,8584.19,11255.434
2019-08-27 03:00:00,8675.085,64.9,8,3,1,8383.881,10996.917
2019-08-27 04:00:00,8785.153,64,8,4,1,8325.914,10886.265
2019-08-27 05:00:00,9251.783,64,8,5,1,8319.692,11244.6
2019-08-27 06:00:00,10095.777,64,8,6,1,8483.53,11835.851
2019-08-27 07:00:00,10583.247,64,8,7,1,8778.264,12288.352
2019-08-27 08:00:00,10918.748,64.9,8,8,1,9425.864,12963.409
2019-08-27 09:00:00,11170.479,71.1,8,9,1,10042.721,14021.068
2019-08-27 10:00:00,11486.88,72,8,10,1,10516.362,15271.536
2019-08-27 11:00:00,11926.563,73.9,8,11,1,10978.193,16283.663
