Demand,Normalized_net,Temprature
5549.7,0.511448139,-0.5
6138.9,0.565747514,-1.9
6433.770682,0.592922147,-2.5
6144.797216,0.566290988,-2.6
6091.029077,0.561335835,-2.2
6067.325693,0.559151383,-1.9
6086.955439,0.560960417,-1.4
6200.963749,0.571467172,-0.8
6343.418283,0.584595469,-0.2
6601.03267,0.608336644,0.2
6971.359698,0.642465168,0.2
7137.4,0.657767076,0.2
6947.7,0.640284742,0.6
6773.3,0.624212422,0.7
6554.0,0.604002216,0.7
6279.7,0.578723332,0.4
5909.8,0.544634162,0.3
5472.8,0.504361204,0.2
5077.3,0.467912794,0.2
4840.9,0.44612669,0.5
4704.7,0.433574798,0.8
4657.4,0.429215734,0.5
4694.9,0.432671652,0.0
4975.6,0.458540346,-0.2
5575.7,0.513844241,-0.4
6153.5,0.567093018,-0.9
6280.988744,0.5788421,-2.2
6139.03651,0.565760094,-4.2
6027.805133,0.555509255,-6.0
5953.410889,0.548653246,-7.7
6684.134735,0.615995147,-9.7
6436.02267,0.593129685,-11.2
6787.564448,0.625527002,-11.5
6579.525646,0.606354604,-11.4
7016.930103,0.646664836,-11.2
7338.7,0.676318441,-11.0
7260.3,0.66909327,-10.6
7103.4,0.654633711,-10.8
6904.2,0.636275878,-10.9
6640.9,0.612010729,-11.7
6287.8,0.57946981,-12.8
5830.7,0.53734448,-13.7
5453.1,0.502545695,-14.2
5225.2,0.481542933,-14.7
5074.6,0.467663968,-15.2
5014.5,0.462125284,-16.1
5043.4,0.464788645,-17.0
5306.1,0.488998499,-17.9
5857.3,0.539795878,-18.7
6425.795362,0.592187159,-19.1
6422.484031,0.591881994,-19.3
6641.093232,0.612028537,-19.4
6342.942246,0.584551598,-19.4
6519.582967,0.600830418,-19.2
6396.466489,0.589484275,-18.4
6487.600924,0.597883024,-16.8
6360.886971,0.586205345,-15.3
6850.581554,0.63133452,-13.0
7127.985181,0.656899427,-10.2
7302.5,0.672982329,-7.5
7160.8,0.659923569,-5.8
6972.7,0.642588687,-5.8
6747.8,0.621862398,-5.9
6466.4,0.595929193,-5.8
6078.3,0.560162751,-5.9
5617.7,0.517714869,-6.9
5224.7,0.481496854,-8.6
4986.0,0.459498787,-9.5
4842.6,0.446283359,-10.3
4806.7,0.442974894,-10.5
4822.8,0.444458634,-10.4
5104.4,0.470410271,-10.2
5664.9,0.522064717,-9.7
6212.729666,0.572551493,-9.5
6606.9,0.608877364,-9.5
6577.875711,0.606202549,-9.7
6282.378579,0.578970184,-9.8
6085.322132,0.560809895,-10.4
6024.311556,0.555187295,-10.9
6039.899334,0.55662383,-10.6
6163.866606,0.568048381,-8.7
6652.028672,0.613036323,-6.1
6914.083379,0.637186708,-4.8
7146.7,0.658624144,-4.0
7027.6,0.64764815,-3.5
6859.4,0.632147208,-2.9
6638.5,0.61178955,-2.6
6380.4,0.588003622,-2.9
6004.6,0.553370721,-4.8
5596.3,0.515742692,-6.1
5206.6,0.479828798,-7.7
4964.7,0.457535826,-8.3
4820.3,0.44422824,-8.6
4758.1,0.438496025,-7.5
4781.1,0.440615654,-4.9
5041.3,0.464595113,-4.3
5595.9,0.515705829,-4.5
6131.182937,0.565036326,-4.2
6123.916235,0.564366643,-3.8
6042.598741,0.556872602,-4.0
6058.096355,0.558300828,-4.3
6103.767148,0.562509748,-3.9
5946.633144,0.548028624,-3.4
5982.058969,0.55129339,-2.8
6023.163023,0.555081449,-1.5
6317.571085,0.582213448,0.5
6713.167171,0.618670713,2.0
6995.3,0.644671453,1.4
6916.7,0.63742785,0.4
6769.6,0.623871438,-0.7
6598.3,0.608084807,-2.6
6394.6,0.589312263,-4.3
6107.8,0.562881406,-5.5
5763.1,0.531114613,-6.6
5436.8,0.501043523,-7.7
5209.9,0.480132918,-8.5
5053.3,0.465701007,-9.3
4958.1,0.456927585,-9.9
4946.9,0.455895417,-10.9
5017.4,0.462392542,-12.0
5194.7,0.47873212,-12.7
5399.8,0.497633684,-13.2
5632.267422,0.51905737,-13.5
5745.768886,0.529517416,-14.0
5844.664669,0.538631433,-13.8
5486.487445,0.505622609,-14.5
5574.691655,0.513751314,-15.5
5616.162191,0.517573148,-14.4
5437.964315,0.501150824,-12.2
5756.887524,0.530542085,-10.6
6063.510815,0.558799813,-9.4
6390.3,0.588915985,-8.3
6413.7,0.591072477,-7.2
6321.6,0.582584744,-6.1
6174.2,0.569000684,-5.6
6006.8,0.553573469,-5.6
5805.7,0.535040535,-5.9
5525.1,0.509181057,-5.7
5227.8,0.481782543,-5.2
4987.7,0.459655455,-5.4
4793.0,0.441712332,-5.6
4672.2,0.43057967,-5.3
4624.9,0.426220606,-5.1
4633.8,0.42704081,-4.9
4729.6,0.435869527,-5.2
4866.294525,0.448466994,-4.8
4991.785319,0.460031949,-4.0
4852.235508,0.447171346,-3.8
5203.383814,0.479532401,-3.6
5663.291339,0.521916466,-5.2
5569.981196,0.513317209,-5.0
5363.082732,0.494249902,-3.9
5362.589492,0.494204446,-3.2
5644.807902,0.520213074,-2.0
6010.565303,0.553920471,-0.7
6226.7,0.573838969,-0.2
6166.9,0.568327932,-0.1
6053.0,0.557831159,0.1
5906.6,0.544339257,0.3
5758.0,0.530644608,1.0
5521.1,0.508812426,1.2
5217.4,0.480824102,1.0
4938.3,0.45510286,1.1
4740.7,0.436892479,1.6
4601.7,0.424082545,1.3
4535.4,0.417972483,0.9
4546.7,0.419013866,0.9
4716.0,0.434616181,0.8
5051.6,0.465544339,-0.3
5385.026213,0.496272165,-0.5
5637.250194,0.519516572,-0.8
5857.561178,0.539819947,0.0
5786.691282,0.533288734,0.1
5875.295358,0.54145429,0.2
5960.575521,0.549313522,0.5
5982.518206,0.551335712,0.8
6234.841507,0.574589272,1.7
6321.967217,0.582618586,2.3
6472.017847,0.596446922,3.0
6659.3,0.613706433,2.9
6584.0,0.60676695,2.7
6448.0,0.59423349,2.5
6263.2,0.577202728,2.2
6044.5,0.557047818,1.9
5693.2,0.524672783,1.4
5286.6,0.487201422,0.8
4937.2,0.455001487,0.2
4724.3,0.435381091,-0.1
4593.7,0.423345282,-0.5
4543.4,0.418709745,-0.5
4591.4,0.42313332,-0.2
4879.9,0.449720845,-0.5
5465.0,0.503642373,-0.8
5968.723581,0.55006443,-1.1
6002.312043,0.553159868,-1.4
5906.989191,0.544375124,-1.6
5756.884296,0.530541787,-1.8
5667.460243,0.522300663,-2.1
5806.260984,0.535092234,-2.6
5899.156245,0.543653257,-2.4
5925.101544,0.546044319,-1.9
6236.654496,0.574756353,-1.0
6698.572807,0.617325728,-0.3
6987.5,0.643952622,0.4
6839.2,0.630285621,0.6
6672.1,0.614886052,0.4
6457.8,0.595136636,0.5
6206.3,0.57195895,-0.5
5860.6,0.540099998,-1.8
5423.7,0.499836256,-2.6
5042.9,0.464742566,-2.6
4824.9,0.444652166,-3.5
4694.6,0.432644004,-4.4
4650.3,0.428561414,-5.2
4703.0,0.43341813,-5.9
4977.8,0.458743093,-6.4
5563.5,0.512719916,-7.0
6132.203403,0.56513037,-7.8
6447.001437,0.594141464,-8.3
6443.375202,0.593807278,-9.4
6618.463975,0.609943074,-9.8
6618.669563,0.609962021,-10.8
6521.623518,0.601018471,-11.3
6253.210957,0.57628216,-9.1
6111.133261,0.563188592,-6.9
6564.331752,0.604954368,-5.8
6841.103253,0.63046102,-5.1
7084.0,0.65284585,-4.0
6956.0,0.641049652,-3.0
6781.7,0.624986547,-2.3
6568.3,0.605320073,-2.0
6286.7,0.579368437,-3.3
5937.5,0.547186933,-4.5
5482.2,0.505227487,-5.4
5087.9,0.468889667,-5.7
4839.1,0.445960806,-5.8
4692.9,0.432487336,-5.6
4643.2,0.427907094,-5.5
4683.7,0.431639484,-5.4
4949.3,0.456116596,-5.4
5505.1,0.507337901,-6.1
6067.115804,0.55913204,-6.2
6034.312001,0.556108914,-6.4
5972.448752,0.550407733,-6.8
5861.048031,0.540141288,-7.1
5776.659945,0.532364268,-6.9
5749.305396,0.529843333,-6.9
5786.615499,0.53328175,-6.3
5924.01833,0.545944492,-5.0
6187.826439,0.570256467,-3.2
6591.41914,0.607450682,-1.7
6932.8,0.638911591,-1.0
6847.2,0.631022883,-0.4
6691.0,0.616627835,0.6
6495.6,0.598620201,0.8
6253.7,0.576327229,0.0
5911.7,0.544809262,-1.4
5492.5,0.506176712,-2.3
5117.1,0.471580675,-2.9
4892.3,0.450863601,-3.7
4751.5,0.437887783,-4.6
4700.1,0.433150872,-4.8
4735.2,0.436385611,-6.0
4993.7,0.460208402,-7.6
5559.2,0.512323638,-8.7
6106.093025,0.562724095,-9.9
6315.049147,0.581981032,-10.5
6265.819747,0.577444158,-11.2
6288.287054,0.579514696,-11.6
6499.317217,0.598962771,-11.7
6474.635973,0.596688202,-11.6
6530.132129,0.601802606,-9.8
6307.95018,0.581326806,-5.0
6588.16728,0.607150998,-3.3
6707.6,0.618157654,-2.2
6879.5,0.63399958,-0.9
6755.5,0.622572013,0.5
6561.4,0.604684184,1.3
6357.5,0.585893209,1.3
6101.7,0.562319244,0.3
5803.9,0.534874651,-0.7
5452.8,0.502518048,-0.6
5115.2,0.471405575,-0.5
4880.2,0.449748492,0.0
4749.3,0.437685036,-0.1
4675.4,0.430874575,-0.4
4656.7,0.429151224,0.0
4722.9,0.43525207,0.1
4908.2,0.45232891,-0.3
5122.8,0.472105974,-0.3
5372.867494,0.495151644,-1.1
5685.73782,0.523985085,-1.2
5871.292986,0.54108544,-1.0
6015.840613,0.554406632,-0.9
5991.273441,0.552142575,-1.0
5972.330857,0.550396868,-1.1
5932.630947,0.546738212,-0.7
5965.424111,0.549760358,-0.3
6116.966769,0.563726196,0.0
6274.5,0.578244111,0.1
6283.5,0.579073532,0.5
6191.7,0.570613446,0.9
6030.6,0.555766824,0.8
5860.1,0.540053919,0.7
5645.4,0.52026764,0.3
5365.5,0.494472672,-0.4
5083.1,0.468447309,-1.3
4855.5,0.447472194,-2.1
4690.8,0.432293805,-2.3
4610.8,0.424921181,-1.9
4580.5,0.4221288,-1.3
4630.4,0.426727474,-1.0
4738.0,0.436643653,-0.8
4813.687511,0.443618847,-0.4
4746.45068,0.437422449,-0.3
4671.555196,0.430520246,-0.2
4667.655514,0.43016086,-0.1
4671.154428,0.430483312,0.2
4717.285857,0.434734683,0.4
4801.707468,0.442514793,0.5
4956.354767,0.456766748,1.4
5222.527979,0.481296685,1.3
5639.053913,0.519682799,1.2
6102.3,0.562374538,0.7
6207.9,0.572106402,0.6
6183.3,0.56983932,0.6
6084.0,0.560688051,0.0
5926.8,0.546200845,-1.1
5680.3,0.523483947,-1.8
5360.1,0.49397502,-3.0
5059.2,0.466244738,-4.3
4865.1,0.448356909,-6.1
4757.2,0.438413083,-7.2
4726.5,0.435583838,-8.0
4781.8,0.440680165,-8.6
5068.8,0.467129453,-8.6
5616.7,0.517622711,-8.9
6135.991569,0.565479479,-9.3
6210.913763,0.572384144,-9.5
6190.66734,0.570518278,-9.8
6124.967595,0.564463534,-9.9
6129.902822,0.564918354,-10.2
6157.579743,0.567468998,-10.4
6239.152682,0.57498658,-10.1
6335.657313,0.583880235,-9.7
6496.138693,0.598669846,-8.9
6838.290667,0.630201819,-7.2
7158.6,0.659720822,-6.5
7041.1,0.64889228,-5.8
6860.1,0.632211719,-5.8
6620.0,0.610084631,-7.0
6357.3,0.585874777,-8.1
6037.9,0.556439576,-8.6
5677.1,0.523189042,-8.9
5319.2,0.490205766,-8.8
5101.8,0.47017066,-8.4
4969.2,0.457950536,-8.5
4914.2,0.452881857,-8.6
4926.7,0.45403383,-8.8
5031.4,0.463682751,-8.8
5210.6,0.480197429,-9.0
5319.023665,0.490189515,-9.4
5265.182386,0.485227621,-9.8
5276.819823,0.486300102,-10.1
5422.592777,0.499734217,-10.1
5374.424197,0.495295106,-10.1
5628.107082,0.518673963,-10.2
5627.540297,0.518621729,-10.4
5624.070258,0.518301938,-10.5
5896.515666,0.543409907,-10.2
6306.022171,0.581149125,-9.6
6746.0,0.621696514,-8.8
6775.3,0.624396737,-8.1
6667.7,0.614480558,-8.0
6507.8,0.599744526,-8.3
6291.1,0.579773931,-9.1
5973.0,0.550458535,-9.6
5606.7,0.516701133,-10.2
5285.3,0.487081616,-10.7
5106.9,0.470640665,-11.0
4995.5,0.460374286,-11.2
4965.0,0.457563473,-11.2
5022.8,0.462890194,-11.1
5284.5,0.48700789,-10.8
5827.0,0.537003496,-10.8
6355.133107,0.585675081,-11.4
6512.639748,0.600190547,-11.4
6470.775415,0.596332422,-11.5
6496.239844,0.598679168,-10.7
6428.73282,0.592457869,-10.0
6357.626403,0.585904858,-9.6
6309.320279,0.581453072,-9.6
6611.746362,0.609323994,-9.2
6761.845769,0.623156825,-8.6
6872.986228,0.633399285,-6.8
7220.9,0.665462253,-5.5
7160.4,0.659886706,-4.4
7000.6,0.64515989,-3.8
6815.1,0.628064618,-3.4
6548.2,0.603467701,-3.9
6191.1,0.570558151,-5.3
5747.2,0.529649304,-6.9
5370.3,0.494915029,-7.8
5132.9,0.473036768,-9.5
5010.5,0.461756653,-9.0
4950.7,0.456245617,-10.1
4993.4,0.460180755,-11.1
5249.4,0.483773151,-13.0
5793.2,0.533888563,-15.2
6317.59495,0.582215647,-16.8
6363.11399,0.586410582,-17.3
6355.680129,0.585725494,-18.6
6352.853917,0.585465036,-19.4
6234.518862,0.574559538,-19.9
6124.91723,0.564458893,-20.3
6221.33307,0.573344364,-17.2
6413.661951,0.591068971,-12.2
6793.900635,0.626110931,-9.3
7043.652525,0.649127515,-6.5
7216.8,0.665084406,-4.7
7091.3,0.653518602,-3.2
6909.8,0.636791961,-2.3
6668.8,0.614581932,-1.0
6397.5,0.589579521,-0.6
6023.2,0.555084857,-0.9
5603.2,0.516378581,-1.3
5220.5,0.481109791,-1.8
4987.4,0.459627808,-2.0
4825.0,0.444661381,-1.9
4749.7,0.437721899,-2.2
4764.3,0.439067403,-1.6
5007.8,0.461507827,-2.1
5547.3,0.51122696,-2.1
6076.269367,0.559975613,-2.0
6424.254895,0.592045193,-2.0
6714.382951,0.618782756,-2.0
6477.663974,0.596967256,-2.0
6559.697143,0.604527253,-2.2
6558.632466,0.604429134,-2.5
6566.01248,0.60510926,-2.7
6519.478651,0.600820805,-2.5
6572.628921,0.605719017,-2.2
6837.9,0.630165816,-1.4
7015.7,0.646551472,-0.3
7004.0,0.645473226,0.2
6867.8,0.632921334,0.3
6714.2,0.618765896,-0.6
6506.7,0.599643152,-1.6
6227.3,0.573894263,-3.0
5912.0,0.544836909,-4.9
5568.9,0.513217568,-6.6
5336.5,0.491800096,-7.9
5187.4,0.478059368,-9.0
5098.5,0.46986654,-10.1
5084.8,0.468603978,-11.1
5163.8,0.475884444,-12.1
5346.6,0.49273089,-13.2
5582.1,0.514434051,-14.2
5902.828743,0.543991706,-14.6
6141.848726,0.566019262,-14.8
6338.716563,0.584162169,-15.1
6378.07614,0.587789461,-15.1
6395.358256,0.589382142,-14.5
6287.089623,0.579404343,-14.2
6296.278536,0.580251173,-13.4
6296.021105,0.580227449,-11.9
6359.9,0.586114388,-10.4
6585.9,0.60694205,-9.0
6699.0,0.617365097,-7.8
6638.0,0.611743472,-6.6
6502.5,0.59925609,-6.2
6322.1,0.582630823,-7.0
6086.1,0.560881582,-8.7
5807.6,0.535215635,-9.7
5503.4,0.507181232,-10.3
5274.8,0.48611396,-10.9
5094.6,0.469507124,-11.9
4984.9,0.459397414,-12.7
4937.2,0.455001487,-14.2
4975.8,0.458558778,-15.5
5075.5,0.46774691,-16.9
5172.679797,0.476702786,-16.5
5046.496706,0.46507403,-16.2
4954.619607,0.456606839,-16.7
5071.049997,0.467336808,-16.4
5046.378336,0.465063122,-15.1
5180.07071,0.477383917,-13.7
5160.977221,0.475624303,-11.6
5268.131075,0.485499366,-9.2
5556.937363,0.512115118,-5.3
5984.620584,0.551529462,-3.1
6367.0,0.586768708,-2.0
6397.1,0.589542658,-1.0
6273.8,0.578179601,-0.5
6127.0,0.564650836,-0.3
5976.5,0.550781087,-0.4
5766.7,0.531446381,-1.3
5455.1,0.502730011,-2.8
5138.8,0.473580499,-3.0
4938.4,0.455112076,-3.3
4822.0,0.444384908,-3.8
4779.4,0.440458986,-3.8
4830.4,0.445159034,-4.7
5082.9,0.468428878,-5.4
5585.3,0.514728956,-5.4
6137.0,0.565572414,-4.3
6468.130983,0.596088717,-4.3
6781.305233,0.624950166,-5.8
6986.216672,0.643834354,-6.3
6937.054277,0.639303656,-7.3
6877.881843,0.633850454,-8.1
7119.815743,0.65614655,-8.4
7015.324452,0.646516863,-7.8
7034.72039,0.64830435,-8.2
7181.4,0.66182202,-9.9
7330.2,0.6755351,-10.3
7273.5,0.670309753,-10.4
7151.3,0.65904807,-10.5
6966.4,0.642008093,-10.3
6718.9,0.619199037,-10.6
6374.4,0.587450676,-10.8
5926.8,0.546200845,-10.5
5549.1,0.511392844,-10.2
5329.8,0.491182639,-10.2
5198.5,0.479082319,-11.2
5150.2,0.474631098,-12.5
5187.3,0.478050152,-13.9
5436.5,0.501015876,-15.2
5940.6,0.547472622,-15.9
6375.726183,0.587572894,-16.5
6397.455075,0.589575381,-16.9
6439.000467,0.593404112,-18.0
6355.756317,0.585732515,-19.7
6198.366451,0.571227811,-21.5
6190.775935,0.570528286,-21.3
6227.728604,0.573933763,-19.6
6340.00263,0.58428069,-16.4
6594.502188,0.607734809,-13.6
6938.943766,0.639477787,-11.0
7302.4,0.672973113,-9.1
7291.7,0.671987025,-7.4
7143.1,0.658292376,-6.1
6939.1,0.639492185,-5.3
6674.6,0.615116447,-5.6
6296.1,0.58023472,-6.5
5842.4,0.538422726,-7.9
5413.1,0.498859383,-10.0
5152.6,0.474852276,-10.1
5008.3,0.461553906,-10.4
4945.3,0.455747965,-10.9
4989.4,0.459812124,-12.0
5238.4,0.482759416,-10.7
5771.8,0.531916386,-14.5
6286.549597,0.579354576,-9.4
6599.209765,0.608168649,-8.5
6821.5654,0.628660455,-10.6
6819.090656,0.628432388,-10.9
6697.646591,0.61724037,-9.4
6785.944288,0.625377692,-10.0
6833.335112,0.629745126,-9.8
6637.389486,0.611687208,-5.5
6707.612665,0.618158822,-3.9
6811.108964,0.627696813,-2.5
7011.6,0.646173625,-1.5
6965.0,0.641879072,-1.0
6821.2,0.62862678,-0.9
6605.7,0.608766775,-0.6
6336.1,0.583921032,-0.3
5969.5,0.550135983,-0.1
5510.3,0.507817121,-0.1
5110.1,0.47093557,-0.4
4861.3,0.44800671,-1.2
4721.0,0.43507697,-1.4
4663.4,0.429768681,-1.7
4694.1,0.432597926,-2.0
4957.5,0.45687229,-1.7
5557.9,0.512203833,-1.7
6042.564903,0.556869483,-1.5
6087.460017,0.561006918,-1.9
6098.320242,0.562007773,-2.2
6033.808574,0.556062519,-2.1
5980.660755,0.551164533,-3.4
5950.99703,0.54843079,-4.3
6029.626786,0.555677135,-5.1
6178.713777,0.569416664,-4.4
6432.224555,0.592779659,-4.6
6845.756207,0.630889826,-5.0
7267.1,0.669719943,-5.3
7290.3,0.671858004,-5.6
7196.0,0.663167524,-6.3
