date,tmpf,month,hour,dayofweek,mw2day,mw7day,poten_2,poten_7
2019-06-06 18:00:00,84.9,6,18,3,31294.766,36202.518,0.0,10259.964846153842
2019-06-06 19:00:00,82.9,6,19,3,30787.569,35404.253,0.0,9331.837576923072
2019-06-06 20:00:00,82.0,6,20,3,30706.24,35052.041,0.0,8574.254999999997
2019-06-06 21:00:00,79.0,6,21,3,29958.205,33870.186,0.0,8059.22238461539
2019-06-06 22:00:00,77.0,6,22,3,27707.109,31307.318,0.0,6941.406269230771
2019-06-06 23:00:00,77.0,6,23,3,25361.672,28714.781,0.0,5858.6882307692285
2019-06-07 00:00:00,73.9,6,0,4,23634.654,26569.108,0.0,4734.39742307692
2019-06-07 01:00:00,73.9,6,1,4,22510.883,25155.53,0.0,4209.9894230769205
2019-06-07 02:00:00,73.0,6,2,4,21929.753,24163.472,0.0,3729.386961538461
2019-06-07 03:00:00,72.0,6,3,4,21778.244,23780.688,315.2086666666655,3568.4128461538385
2019-06-07 04:00:00,71.1,6,4,4,22244.715,23921.885,773.7304583333353,3553.3893461538464
2019-06-07 05:00:00,70.0,6,5,4,23611.33,25089.064,1666.8717083333322,4100.439653846152
2019-06-07 06:00:00,70.0,6,6,4,26105.546,27571.795,3080.1137083333306,5790.596038461536
2019-06-07 07:00:00,70.0,6,7,4,28186.334,30049.789,3658.814374999998,7275.449038461538
2019-06-07 08:00:00,71.1,6,8,4,29451.52,31464.898,3526.84475,7831.889653846156
2019-06-07 09:00:00,73.9,6,9,4,30460.74,32436.887,3454.45120833334,8335.984923076918
2019-06-07 10:00:00,75.9,6,10,4,31440.915,33352.019,3491.275958333332,8978.74192307692
2019-06-07 11:00:00,77.0,6,11,4,32621.107,34247.802,3850.6524583333376,9695.655730769236
2019-06-07 12:00:00,79.0,6,12,4,33855.007,35088.43,4444.937999999998,10414.464538461536
2019-06-07 13:00:00,80.1,6,13,4,35578.146,36092.898,5588.8387916666725,11456.13692307692
2019-06-07 14:00:00,81.0,6,14,4,36931.66,36986.124,6373.965416666673,12468.173000000004
2019-06-07 15:00:00,82.0,6,15,4,37938.219,37891.532,6665.964374999996,13352.101115384616
2019-06-07 16:00:00,81.0,6,16,4,38599.123,38607.546,6469.976666666662,13641.768115384615
2019-06-07 17:00:00,82.0,6,17,4,38766.932,38624.002,5941.928166666672,12998.961653846156
2019-06-07 18:00:00,82.0,6,18,4,38074.905,37604.384,5386.471041666668,11661.830846153844
2019-06-07 19:00:00,79.0,6,19,4,37327.832,36095.585,5436.039166666673,10023.169576923076
2019-06-07 20:00:00,77.0,6,20,4,37101.879,34997.977,5859.460625,8520.190999999999
2019-06-07 21:00:00,75.0,6,21,4,36176.761,33820.147,5645.091833333328,8009.183384615386
2019-06-07 22:00:00,73.0,6,22,4,33406.042,31252.707,4911.255833333333,6886.79526923077
2019-06-07 23:00:00,71.1,6,23,4,30597.497,28575.533,4374.425666666662,5719.440230769229
2019-06-08 00:00:00,70.0,6,0,5,28351.072,26223.692,4221.318333333333,2093.938333333332
2019-06-08 01:00:00,68.0,6,1,5,26810.473,24501.443,4010.702875000002,1701.6728750000002
2019-06-08 02:00:00,68.0,6,2,5,25732.586,23427.646,3791.74529166667,1486.805291666671
2019-06-08 03:00:00,66.0,6,3,5,25352.347,22784.008,3889.311666666668,1320.9726666666684
2019-06-08 04:00:00,66.9,6,4,5,25598.422,22487.043,4127.437458333334,1016.0584583333366
2019-06-08 05:00:00,66.0,6,5,5,26947.805,22649.375,5003.346708333331,704.9167083333305
2019-06-08 06:00:00,66.0,6,6,5,29529.722,23101.955,6504.289708333334,76.52270833333387
2019-06-08 07:00:00,68.0,6,7,5,32121.534,24447.724,7594.014374999999,0.0
2019-06-08 08:00:00,69.1,6,8,5,33888.563,26198.812,7963.887750000002,274.1367500000015
2019-06-08 09:00:00,71.1,6,9,5,35319.197,27732.418,8312.908208333338,726.1292083333392
2019-06-08 10:00:00,73.0,6,10,5,36823.056,29068.865,8873.416958333328,1119.2259583333323
2019-06-08 11:00:00,77.0,6,11,5,38227.174,30338.903,9456.719458333337,1568.448458333336
2019-06-08 12:00:00,78.1,6,12,5,39371.91,31388.94,9961.841000000004,1978.8709999999992
2019-06-08 13:00:00,79.0,6,13,5,40401.162,32452.31,10411.854791666668,2463.002791666673
2019-06-08 14:00:00,80.1,6,14,5,41086.258,33570.784,10528.563416666671,3013.0894166666694
2019-06-08 15:00:00,81.0,6,15,5,41936.251,34598.259,10663.996374999995,3326.004374999997
2019-06-08 16:00:00,80.1,6,16,5,42839.949,35270.416,10710.802666666665,3141.26966666666
2019-06-08 17:00:00,79.0,6,17,5,43238.814,35626.409,10413.81016666667,2801.405166666671
2019-06-08 18:00:00,77.0,6,18,5,42533.918,35075.063,9845.484041666668,2386.6290416666707
2019-06-08 19:00:00,75.0,6,19,5,41041.224,33961.757,9149.431166666673,2069.9641666666685
2019-06-08 20:00:00,72.0,6,20,5,39736.757,33384.771,8494.338624999997,2142.3526249999995
2019-06-08 21:00:00,69.1,6,21,5,38218.164,32335.199,7686.494833333327,1803.5298333333303
2019-06-08 22:00:00,66.9,6,22,5,34924.066,30330.725,6429.27983333333,1835.93883333333
2019-06-08 23:00:00,64.0,6,23,5,31511.545,28012.543,5288.473666666661,1789.4716666666643
2019-06-09 00:00:00,63.0,6,0,6,28779.658,25762.621,4649.904333333332,1632.8673333333318
2019-06-09 01:00:00,63.0,6,1,6,26980.355,24157.325,4180.5848750000005,1357.5548750000016
2019-06-09 02:00:00,61.0,6,2,6,25757.358,23021.582,3816.517291666671,1080.741291666669
2019-06-09 03:00:00,62.1,6,3,6,25075.529,22371.003,3612.4936666666654,907.9676666666674
2019-06-09 04:00:00,62.1,6,4,6,25112.091,22027.738,3641.106458333336,556.7534583333363
2019-06-09 05:00:00,61.0,6,5,6,26090.509,21877.611,4146.050708333329,0.0
2019-06-09 06:00:00,61.0,6,6,6,28339.488,22057.034,5314.055708333333,0.0
2019-06-09 07:00:00,63.0,6,7,6,30546.981,23292.059,6019.461374999999,0.0
2019-06-09 08:00:00,66.0,6,8,6,31877.195,25176.589,5952.51975,0.0
2019-06-09 09:00:00,70.0,6,9,6,32931.718,27122.671,5925.4292083333385,116.38220833333617
2019-06-09 10:00:00,73.9,6,10,6,34148.598,28920.414,6198.958958333329,970.7749583333316
2019-06-09 11:00:00,77.0,6,11,6,35167.565,30498.585,6397.11045833334,1728.1304583333367
2019-06-09 12:00:00,78.1,6,12,6,35933.474,31900.964,6523.4050000000025,2490.8950000000004
2019-06-09 13:00:00,79.0,6,13,6,36887.529,33035.212,6898.221791666674,3045.904791666672
2019-06-09 14:00:00,80.1,6,14,6,37498.393,34187.052,6940.698416666666,3629.357416666673
2019-06-09 15:00:00,80.1,6,15,6,38003.012,35147.696,6730.757375000001,3875.441375000002
2019-06-09 16:00:00,80.1,6,16,6,38258.502,35776.312,6129.355666666663,3647.165666666661
2019-06-09 17:00:00,78.1,6,17,6,37915.749,35903.481,5090.745166666675,3078.477166666671
2019-06-09 18:00:00,78.1,6,18,6,36648.254,35380.485,3959.8200416666696,2692.0510416666693
2019-06-09 19:00:00,73.0,6,19,6,35339.005,34043.664,3447.212166666668,2151.871166666668
2019-06-09 20:00:00,71.1,6,20,6,34580.089,33309.943,3337.670624999999,2067.524624999998
2019-06-09 21:00:00,68.0,6,21,6,33736.298,32082.646,3204.6288333333323,1550.9768333333304
2019-06-09 22:00:00,66.9,6,22,6,31336.872,29456.923,2842.085833333331,962.1368333333304
2019-06-09 23:00:00,64.9,6,23,6,28698.932,26653.069,2475.860666666664,429.99766666666255
2019-06-10 00:00:00,64.9,6,0,0,26360.7,24144.699,2230.9463333333333,14.94533333333311
2019-06-10 01:00:00,64.0,6,1,0,24682.897,22869.786,1883.1268750000013,70.01587500000096
2019-06-10 02:00:00,64.0,6,2,0,23567.144,21969.336,1626.3032916666707,28.4952916666698
2019-06-10 03:00:00,62.1,6,3,0,22920.018,21593.771,1456.9826666666668,130.73566666666738
2019-06-10 04:00:00,62.1,6,4,0,22662.942,21868.095,1191.9574583333342,397.1104583333363
2019-06-10 05:00:00,62.1,6,5,0,22713.395,23152.271,768.9367083333309,1207.812708333331
2019-06-10 06:00:00,62.1,6,6,0,23288.047,25324.81,262.6147083333308,2299.377708333333
2019-06-10 07:00:00,63.0,6,7,0,24792.253,27237.799,264.7333749999998,2710.2793749999983
2019-06-10 08:00:00,64.9,6,8,0,26779.438,28139.422,854.762749999998,2214.7467499999984
2019-06-10 09:00:00,66.0,6,9,0,28386.376,28619.691,1380.087208333338,1613.4022083333366
2019-06-10 10:00:00,68.0,6,10,0,29661.901,29078.646,1712.2619583333326,1129.0069583333316
2019-06-10 11:00:00,70.0,6,11,0,30729.054,29523.864,1958.5994583333377,753.409458333339
2019-06-10 12:00:00,71.1,6,12,0,31574.004,29619.451,2163.9350000000013,209.38200000000143
2019-06-10 13:00:00,73.0,6,13,0,32259.901,29649.796,2270.593791666673,0.0
2019-06-10 14:00:00,75.9,6,14,0,32897.084,29764.439,2339.3894166666723,0.0
2019-06-10 15:00:00,75.9,6,15,0,33620.173,30094.345,2347.918375000001,0.0
2019-06-10 16:00:00,80.1,6,16,0,34366.01,30793.406,2236.8636666666644,0.0
2019-06-10 17:00:00,77.0,6,17,0,34651.342,31412.009,1826.3381666666685,0.0
2019-06-10 18:00:00,75.9,6,18,0,33973.957,31199.926,1285.523041666671,0.0
2019-06-10 19:00:00,75.9,6,19,0,32569.243,30548.048,677.4501666666692,0.0
2019-06-10 20:00:00,75.9,6,20,0,31493.671,30149.416,251.25262499999727,0.0
2019-06-10 21:00:00,75.0,6,21,0,30652.738,29269.89,121.068833333331,0.0
2019-06-10 22:00:00,73.0,6,22,0,28702.865,26801.074,208.07883333333305,0.0
2019-06-10 23:00:00,73.0,6,23,0,26461.506,24364.422,238.43466666666427,0.0
2019-06-11 00:00:00,73.9,6,0,1,24451.643,22601.834,321.8893333333326,0.0
2019-06-11 01:00:00,73.9,6,1,1,23003.552,21591.182,203.78187500000053,0.0
2019-06-11 02:00:00,73.9,6,2,1,22053.588,20956.195,112.7472916666702,0.0
2019-06-11 03:00:00,73.9,6,3,1,21501.855,20760.0,38.81966666666631,0.0
2019-06-11 04:00:00,71.1,6,4,1,21211.819,21192.875,0.0,0.0
2019-06-11 05:00:00,70.0,6,5,1,21044.744,22494.961,0.0,550.5027083333298
2019-06-11 06:00:00,69.1,6,6,1,21310.692,24821.393,0.0,1795.960708333332
2019-06-11 07:00:00,68.0,6,7,1,22480.74,26481.768,0.0,1954.2483749999992
2019-06-11 08:00:00,66.0,6,8,1,24141.282,27105.045,0.0,1180.369749999998
2019-06-11 09:00:00,66.0,6,9,1,25737.899,27269.956,0.0,263.667208333336
2019-06-11 10:00:00,66.9,6,10,1,27054.712,27530.925,0.0,0.0
2019-06-11 11:00:00,68.0,6,11,1,27980.375,27763.028,0.0,0.0
2019-06-11 12:00:00,72.0,6,12,1,28689.191,28017.864,0.0,0.0
2019-06-11 13:00:00,75.0,6,13,1,29223.402,28404.597,0.0,0.0
2019-06-11 14:00:00,77.0,6,14,1,29655.811,28636.263,0.0,0.0
2019-06-11 15:00:00,78.1,6,15,1,30224.312,29569.363,0.0,0.0
2019-06-11 16:00:00,79.0,6,16,1,30879.615,30493.854,0.0,0.0
2019-06-11 17:00:00,79.0,6,17,1,31332.425,31340.778,0.0,0.0
2019-06-11 18:00:00,79.0,6,18,1,31175.811,31294.766,0.0,0.0
2019-06-11 19:00:00,77.0,6,19,1,30588.661,30787.569,0.0,0.0
2019-06-11 20:00:00,75.0,6,20,1,30322.298,30706.24,0.0,0.0
2019-06-11 21:00:00,73.0,6,21,1,29734.61,29958.205,0.0,0.0
2019-06-11 22:00:00,70.0,6,22,1,27734.069,27707.109,0.0,0.0
2019-06-11 23:00:00,70.0,6,23,1,25434.249,25361.672,0.0,0.0
2019-06-12 00:00:00,69.1,6,0,2,23640.574,23634.654,0.0,0.0
2019-06-12 01:00:00,66.9,6,1,2,22567.876,22510.883,0.0,0.0
2019-06-12 02:00:00,66.9,6,2,2,21960.767,21929.753,19.92629166667029,0.0
2019-06-12 03:00:00,64.0,6,3,2,21801.654,21778.244,338.6186666666654,315.2086666666655
2019-06-12 04:00:00,62.1,6,4,2,22332.265,22244.715,861.2804583333345,773.7304583333353
2019-06-12 05:00:00,63.0,6,5,2,23801.316,23611.33,1856.857708333329,1666.8717083333322
2019-06-12 06:00:00,62.1,6,6,2,26284.616,26105.546,3259.183708333334,3080.1137083333306
2019-06-12 07:00:00,64.0,6,7,2,28382.142,28186.334,3854.622374999999,3658.814374999998
2019-06-12 08:00:00,66.0,6,8,2,29565.386,29451.52,3640.7107499999984,3526.84475
2019-06-12 09:00:00,69.1,6,9,2,30450.361,30460.74,3444.0722083333385,3454.45120833334
2019-06-12 10:00:00,70.0,6,10,2,31188.032,31440.915,3238.39295833333,3491.275958333332
2019-06-12 11:00:00,72.0,6,11,2,31799.229,32621.107,3028.774458333337,3850.6524583333376
2019-06-12 12:00:00,73.0,6,12,2,32177.95,33855.007,2767.881000000001,4444.937999999998
2019-06-12 13:00:00,75.0,6,13,2,32502.316,35578.146,2513.0087916666707,5588.8387916666725
2019-06-12 14:00:00,73.9,6,14,2,32823.14,36931.66,2265.445416666669,6373.965416666673
2019-06-12 15:00:00,75.9,6,15,2,33245.968,37938.219,1973.713375,6665.964374999996
2019-06-12 16:00:00,75.0,6,16,2,33944.407,38599.123,1815.2606666666616,6469.976666666662
2019-06-12 17:00:00,75.0,6,17,2,34445.517,38766.932,1620.5131666666712,5941.928166666672
2019-06-12 18:00:00,73.9,6,18,2,34261.853,38074.905,1573.4190416666715,5386.471041666668
2019-06-12 19:00:00,70.0,6,19,2,33911.419,37327.832,2019.6261666666724,5436.039166666673
2019-06-12 20:00:00,68.0,6,20,2,33790.43,37101.879,2548.011624999999,5859.460625
2019-06-12 21:00:00,66.9,6,21,2,32873.792,36176.761,2342.122833333331,5645.091833333328
2019-06-12 22:00:00,66.0,6,22,2,30643.227,33406.042,2148.4408333333304,4911.255833333333
2019-06-12 23:00:00,64.9,6,23,2,28302.16,30597.497,2079.088666666663,4374.425666666662
2019-06-13 00:00:00,64.9,6,0,3,26366.215,28351.072,2236.4613333333327,4221.318333333333
2019-06-13 01:00:00,64.9,6,1,3,25158.212,26810.473,2358.4418750000004,4010.702875000002
2019-06-13 02:00:00,64.0,6,2,3,24388.021,25732.586,2447.180291666671,3791.74529166667
2019-06-13 03:00:00,64.0,6,3,3,24024.216,25352.347,2561.180666666667,3889.311666666668
2019-06-13 04:00:00,63.0,6,4,3,24244.924,25598.422,2773.939458333334,4127.437458333334
2019-06-13 05:00:00,61.0,6,5,3,25492.845,26947.805,3548.386708333332,5003.346708333331
2019-06-13 06:00:00,61.0,6,6,3,27543.824,29529.722,4518.391708333333,6504.289708333334
2019-06-13 07:00:00,60.1,6,7,3,29145.706,32121.534,4618.1863749999975,7594.014374999999
2019-06-13 08:00:00,57.9,6,8,3,29603.228,33888.563,3678.552749999999,7963.887750000002
2019-06-13 09:00:00,57.9,6,9,3,29729.155,35319.197,2722.8662083333365,8312.908208333338
2019-06-13 10:00:00,57.0,6,10,3,30004.501,36823.056,2054.861958333331,8873.416958333328
2019-06-13 11:00:00,60.1,6,11,3,30222.09,38227.174,1451.6354583333375,9456.719458333337
2019-06-13 12:00:00,63.0,6,12,3,30816.692,39371.91,1406.6229999999996,9961.841000000004
2019-06-13 13:00:00,63.0,6,13,3,31526.931,40401.162,1537.6237916666723,10411.854791666668
2019-06-13 14:00:00,64.9,6,14,3,32408.894,41086.258,1851.19941666667,10528.563416666671
2019-06-13 15:00:00,66.9,6,15,3,33408.402,41936.251,2136.1473750000005,10663.996374999995
2019-06-13 16:00:00,66.9,6,16,3,34526.824,42839.949,2397.677666666663,10710.802666666665
2019-06-13 17:00:00,66.9,6,17,3,35303.952,43238.814,2478.948166666669,10413.81016666667
2019-06-13 18:00:00,69.1,6,18,3,34951.81,42533.918,2263.3760416666664,9845.484041666668
2019-06-13 19:00:00,69.1,6,19,3,33736.849,41041.224,1845.0561666666729,9149.431166666673
2019-06-13 20:00:00,66.0,6,20,3,32636.542,39736.757,1394.1236250000002,8494.338624999997
2019-06-13 21:00:00,61.0,6,21,3,31850.739,38218.164,1319.0698333333312,7686.494833333327
2019-06-13 22:00:00,64.0,6,22,3,29155.453,34924.066,660.6668333333328,6429.27983333333
2019-06-13 23:00:00,61.0,6,23,3,26403.916,31511.545,180.84466666666407,5288.473666666661
2019-06-14 00:00:00,61.0,6,0,4,24222.228,28779.658,92.47433333333174,4649.904333333332
2019-06-14 01:00:00,60.1,6,1,4,22834.147,26980.355,34.376875000001746,4180.5848750000005
2019-06-14 02:00:00,57.9,6,2,4,22053.535,25757.358,112.69429166667032,3816.517291666671
2019-06-14 03:00:00,59.0,6,3,4,21705.939,25075.529,242.90366666666523,3612.4936666666654
2019-06-14 04:00:00,57.9,6,4,4,21990.251,25112.091,519.2664583333353,3641.106458333336
2019-06-14 05:00:00,57.0,6,5,4,23137.179,26090.509,1192.7207083333303,4146.050708333329
2019-06-14 06:00:00,61.0,6,6,4,25253.862,28339.488,2228.429708333333,5314.055708333333
2019-06-14 07:00:00,60.1,6,7,4,27248.968,30546.981,2721.448375,6019.461374999999
2019-06-14 08:00:00,60.1,6,8,4,28210.682,31877.195,2286.0067500000005,5952.51975
2019-06-14 09:00:00,61.0,6,9,4,28903.338,32931.718,1897.0492083333368,5925.4292083333385
2019-06-14 10:00:00,64.9,6,10,4,29621.463,34148.598,1671.823958333331,6198.958958333329
2019-06-14 11:00:00,64.0,6,11,4,30119.724,35167.565,1349.269458333336,6397.11045833334
2019-06-14 12:00:00,63.0,6,12,4,30517.831,35933.474,1107.7619999999988,6523.4050000000025
2019-06-14 13:00:00,66.9,6,13,4,31142.946,36887.529,1153.6387916666718,6898.221791666674
2019-06-14 14:00:00,68.0,6,14,4,31776.155,37498.393,1218.4604166666686,6940.698416666666
2019-06-14 15:00:00,70.0,6,15,4,32499.832,38003.012,1227.5773749999971,6730.757375000001
2019-06-14 16:00:00,71.1,6,16,4,33352.509,38258.502,1223.3626666666603,6129.355666666663
2019-06-14 17:00:00,73.0,6,17,4,33820.539,37915.749,995.5351666666684,5090.745166666675
2019-06-14 18:00:00,71.1,6,18,4,33132.932,36648.254,444.4980416666695,3959.8200416666696
2019-06-14 19:00:00,72.0,6,19,4,32071.251,35339.005,179.45816666667088,3447.212166666668
2019-06-14 20:00:00,72.0,6,20,4,31783.574,34580.089,541.1556249999994,3337.670624999999
2019-06-14 21:00:00,66.0,6,21,4,31108.015,33736.298,576.3458333333292,3204.6288333333323
2019-06-14 22:00:00,66.9,6,22,4,28769.443,31336.872,274.6568333333307,2842.085833333331
2019-06-14 23:00:00,63.0,6,23,4,26409.163,28698.932,186.0916666666635,2475.860666666664
2019-06-15 00:00:00,60.1,6,0,5,24643.544,26360.7,513.7903333333343,2230.9463333333333
2019-06-15 01:00:00,57.9,6,1,5,23432.313,24682.897,632.5428749999992,1883.1268750000013
2019-06-15 02:00:00,57.9,6,2,5,22658.492,23567.144,717.6512916666688,1626.3032916666707
2019-06-15 03:00:00,55.9,6,3,5,22418.388,22920.018,955.3526666666658,1456.9826666666668
2019-06-15 04:00:00,57.0,6,4,5,22797.97,22662.942,1326.9854583333365,1191.9574583333342
2019-06-15 05:00:00,54.0,6,5,5,24141.072,22713.395,2196.6137083333306,768.9367083333309
2019-06-15 06:00:00,55.0,6,6,5,26319.696,23288.047,3294.263708333332,262.6147083333308
2019-06-15 07:00:00,57.9,6,7,5,28217.375,24792.253,3689.855374999999,264.7333749999998
2019-06-15 08:00:00,62.1,6,8,5,29168.659,26779.438,3243.9837499999994,854.762749999998
2019-06-15 09:00:00,66.9,6,9,5,29590.158,28386.376,2583.869208333337,1380.087208333338
2019-06-15 10:00:00,68.0,6,10,5,29814.489,29661.901,1864.8499583333323,1712.2619583333326
2019-06-15 11:00:00,71.1,6,11,5,29920.742,30729.054,1150.287458333336,1958.5994583333377
2019-06-15 12:00:00,73.9,6,12,5,30019.497,31574.004,609.4279999999999,2163.9350000000013
2019-06-15 13:00:00,77.0,6,13,5,30557.772,32259.901,568.4647916666727,2270.593791666673
2019-06-15 14:00:00,78.1,6,14,5,30868.17,32897.084,310.475416666668,2339.3894166666723
2019-06-15 15:00:00,78.1,6,15,5,31161.879,33620.173,0.0,2347.918375000001
2019-06-15 16:00:00,79.0,6,16,5,31596.331,34366.01,0.0,2236.8636666666644
2019-06-15 17:00:00,79.0,6,17,5,31891.154,34651.342,0.0,1826.3381666666685
2019-06-15 18:00:00,78.1,6,18,5,31501.353,33973.957,0.0,1285.523041666671
2019-06-15 19:00:00,75.9,6,19,5,31004.376,32569.243,0.0,677.4501666666692
2019-06-15 20:00:00,73.9,6,20,5,30756.504,31493.671,0.0,251.25262499999727
2019-06-15 21:00:00,72.0,6,21,5,29920.827,30652.738,0.0,121.068833333331
2019-06-15 22:00:00,71.1,6,22,5,27825.171,28702.865,0.0,208.07883333333305
2019-06-15 23:00:00,70.0,6,23,5,25503.445,26461.506,0.0,238.43466666666427
2019-06-16 00:00:00,69.1,6,0,6,23671.201,24451.643,0.0,321.8893333333326
2019-06-16 01:00:00,68.0,6,1,6,22454.086,23003.552,0.0,203.78187500000053
2019-06-16 02:00:00,68.0,6,2,6,21683.235,22053.588,0.0,112.7472916666702
2019-06-16 03:00:00,66.9,6,3,6,21378.443,21501.855,0.0,38.81966666666631
2019-06-16 04:00:00,71.1,6,4,6,21633.972,21211.819,162.9874583333367,0.0
2019-06-16 05:00:00,69.1,6,5,6,22702.596,21044.744,758.1377083333318,0.0
2019-06-16 06:00:00,69.1,6,6,6,24612.179,21310.692,1586.7467083333322,0.0
2019-06-16 07:00:00,70.0,6,7,6,26388.341,22480.74,1860.8213749999995,0.0
2019-06-16 08:00:00,68.0,6,8,6,27356.958,24141.282,1432.2827499999985,0.0
2019-06-16 09:00:00,70.0,6,9,6,27922.421,25737.899,916.1322083333362,0.0
2019-06-16 10:00:00,73.0,6,10,6,28442.7,27054.712,493.06095833333166,0.0
2019-06-16 11:00:00,75.9,6,11,6,28753.08,27980.375,0.0,0.0
2019-06-16 12:00:00,77.0,6,12,6,28583.921,28689.191,0.0,0.0
2019-06-16 13:00:00,73.0,6,13,6,28716.899,29223.402,0.0,0.0
2019-06-16 14:00:00,79.0,6,14,6,28675.147,29655.811,0.0,0.0
2019-06-16 15:00:00,81.0,6,15,6,28827.555,30224.312,0.0,0.0
2019-06-16 16:00:00,80.1,6,16,6,29617.794,30879.615,0.0,0.0
2019-06-16 17:00:00,80.1,6,17,6,30289.857,31332.425,0.0,0.0
2019-06-16 18:00:00,79.0,6,18,6,30281.387,31175.811,0.0,0.0
2019-06-16 19:00:00,72.0,6,19,6,29730.681,30588.661,0.0,0.0
2019-06-16 20:00:00,71.1,6,20,6,29047.667,30322.298,0.0,0.0
2019-06-16 21:00:00,70.0,6,21,6,28622.29,29734.61,0.0,0.0
2019-06-16 22:00:00,70.0,6,22,6,26760.699,27734.069,0.0,0.0
2019-06-16 23:00:00,71.1,6,23,6,24685.858,25434.249,0.0,0.0
2019-06-17 00:00:00,70.0,6,0,0,22863.998,23640.574,0.0,0.0
2019-06-17 01:00:00,70.0,6,1,0,21653.491,22567.876,0.0,0.0
2019-06-17 02:00:00,69.1,6,2,0,20879.826,21960.767,0.0,19.92629166667029
2019-06-17 03:00:00,69.1,6,3,0,20415.594,21801.654,0.0,338.6186666666654
2019-06-17 04:00:00,69.1,6,4,0,20375.785,22332.265,0.0,861.2804583333345
2019-06-17 05:00:00,68.0,6,5,0,20532.909,23801.316,0.0,1856.857708333329
2019-06-17 06:00:00,69.1,6,6,0,21113.456,26284.616,0.0,3259.183708333334
2019-06-17 07:00:00,69.1,6,7,0,22295.079,28382.142,0.0,3854.622374999999
2019-06-17 08:00:00,70.0,6,8,0,23925.413,29565.386,0.0,3640.7107499999984
2019-06-17 09:00:00,71.1,6,9,0,25146.396,30450.361,0.0,3444.0722083333385
2019-06-17 10:00:00,73.0,6,10,0,26162.427,31188.032,0.0,3238.39295833333
2019-06-17 11:00:00,75.9,6,11,0,26863.933,31799.229,0.0,3028.774458333337
2019-06-17 12:00:00,75.0,6,12,0,27431.602,32177.95,0.0,2767.881000000001
2019-06-17 13:00:00,78.1,6,13,0,28050.603,32502.316,0.0,2513.0087916666707
2019-06-17 14:00:00,80.1,6,14,0,29033.748,32823.14,0.0,2265.445416666669
2019-06-17 15:00:00,79.0,6,15,0,29887.301,33245.968,0.0,1973.713375
2019-06-17 16:00:00,72.0,6,16,0,30911.779,33944.407,0.0,1815.2606666666616
2019-06-17 17:00:00,73.0,6,17,0,31351.781,34445.517,0.0,1620.5131666666712
2019-06-17 18:00:00,73.0,6,18,0,31162.844,34261.853,0.0,1573.4190416666715
2019-06-17 19:00:00,73.0,6,19,0,30622.153,33911.419,0.0,2019.6261666666724
2019-06-17 20:00:00,70.0,6,20,0,30482.31,33790.43,0.0,2548.011624999999
2019-06-17 21:00:00,69.1,6,21,0,30182.631,32873.792,0.0,2342.122833333331
2019-06-17 22:00:00,69.1,6,22,0,28640.259,30643.227,145.47283333332962,2148.4408333333304
2019-06-17 23:00:00,69.1,6,23,0,26755.858,28302.16,532.7866666666632,2079.088666666663
2019-06-18 00:00:00,69.1,6,0,1,24935.249,26366.215,805.4953333333324,2236.4613333333327
2019-06-18 01:00:00,69.1,6,1,1,23555.961,25158.212,756.1908750000002,2358.4418750000004
2019-06-18 02:00:00,68.0,6,2,1,22644.377,24388.021,703.5362916666709,2447.180291666671
2019-06-18 03:00:00,68.0,6,3,1,22033.285,24024.216,570.2496666666666,2561.180666666667
2019-06-18 04:00:00,68.0,6,4,1,21827.813,24244.924,356.8284583333334,2773.939458333334
2019-06-18 05:00:00,66.9,6,5,1,21854.635,25492.845,0.0,3548.386708333332
2019-06-18 06:00:00,66.9,6,6,1,21997.468,27543.824,0.0,4518.391708333333
2019-06-18 07:00:00,68.0,6,7,1,23141.723,29145.706,0.0,4618.1863749999975
2019-06-18 08:00:00,68.0,6,8,1,25055.136,29603.228,0.0,3678.552749999999
2019-06-18 09:00:00,68.0,6,9,1,27003.902,29729.155,0.0,2722.8662083333365
2019-06-18 10:00:00,70.0,6,10,1,28931.548,30004.501,981.9089583333298,2054.861958333331
2019-06-18 11:00:00,71.1,6,11,1,30480.672,30222.09,1710.2174583333365,1451.6354583333375
2019-06-18 12:00:00,73.0,6,12,1,31821.023,30816.692,2410.954000000001,1406.6229999999996
2019-06-18 13:00:00,75.0,6,13,1,32626.641,31526.931,2637.3337916666715,1537.6237916666723
2019-06-18 14:00:00,77.0,6,14,1,33506.104,32408.894,2948.409416666669,1851.19941666667
2019-06-18 15:00:00,79.0,6,15,1,34589.827,33408.402,3317.572374999996,2136.1473750000005
2019-06-18 16:00:00,78.1,6,16,1,35338.872,34526.824,3209.7256666666653,2397.677666666663
2019-06-18 17:00:00,79.0,6,17,1,35866.896,35303.952,3041.892166666672,2478.948166666669
2019-06-18 18:00:00,80.1,6,18,1,35680.849,34951.81,2992.4150416666707,2263.3760416666664
2019-06-18 19:00:00,79.0,6,19,1,35087.801,33736.849,3196.00816666667,1845.0561666666729
2019-06-18 20:00:00,78.1,6,20,1,34862.753,32636.542,3620.334624999996,1394.1236250000002
2019-06-18 21:00:00,73.0,6,21,1,34487.803,31850.739,3956.1338333333297,1319.0698333333312
2019-06-18 22:00:00,72.0,6,22,1,32502.775,29155.453,4007.988833333333,660.6668333333328
2019-06-18 23:00:00,70.0,6,23,1,30025.596,26403.916,3802.524666666664,180.84466666666407
