AT LR_mape,AT DT_mape,AT SVR_mape,AT LSTM_mape,AT DNN_mape,AT GRU_mape,AT LR_mae,AT DT_mae,AT SVR_mae,AT LSTM_mae,AT DNN_mae,AT GRU_mae,BE LR_mape,BE DT_mape,BE SVR_mape,BE LSTM_mape,BE DNN_mape,BE GRU_mape,BE LR_mae,BE DT_mae,BE SVR_mae,BE LSTM_mae,BE DNN_mae,BE GRU_mae,BG LR_mape,BG DT_mape,BG SVR_mape,BG LSTM_mape,BG DNN_mape,BG GRU_mape,BG LR_mae,BG DT_mae,BG SVR_mae,BG LSTM_mae,BG DNN_mae,BG GRU_mae,CH LR_mape,CH DT_mape,CH SVR_mape,CH LSTM_mape,CH DNN_mape,CH GRU_mape,CH LR_mae,CH DT_mae,CH SVR_mae,CH LSTM_mae,CH DNN_mae,CH GRU_mae,CZ LR_mape,CZ DT_mape,CZ SVR_mape,CZ LSTM_mape,CZ DNN_mape,CZ GRU_mape,CZ LR_mae,CZ DT_mae,CZ SVR_mae,CZ LSTM_mae,CZ DNN_mae,CZ GRU_mae,DK LR_mape,DK DT_mape,DK SVR_mape,DK LSTM_mape,DK DNN_mape,DK GRU_mape,DK LR_mae,DK DT_mae,DK SVR_mae,DK LSTM_mae,DK DNN_mae,DK GRU_mae,ES LR_mape,ES DT_mape,ES SVR_mape,ES LSTM_mape,ES DNN_mape,ES GRU_mape,ES LR_mae,ES DT_mae,ES SVR_mae,ES LSTM_mae,ES DNN_mae,ES GRU_mae,FR LR_mape,FR DT_mape,FR SVR_mape,FR LSTM_mape,FR DNN_mape,FR GRU_mape,FR LR_mae,FR DT_mae,FR SVR_mae,FR LSTM_mae,FR DNN_mae,FR GRU_mae,GR LR_mape,GR DT_mape,GR SVR_mape,GR LSTM_mape,GR DNN_mape,GR GRU_mape,GR LR_mae,GR DT_mae,GR SVR_mae,GR LSTM_mae,GR DNN_mae,GR GRU_mae,IT LR_mape,IT DT_mape,IT SVR_mape,IT LSTM_mape,IT DNN_mape,IT GRU_mape,IT LR_mae,IT DT_mae,IT SVR_mae,IT LSTM_mae,IT DNN_mae,IT GRU_mae,NL LR_mape,NL DT_mape,NL SVR_mape,NL LSTM_mape,NL DNN_mape,NL GRU_mape,NL LR_mae,NL DT_mae,NL SVR_mae,NL LSTM_mae,NL DNN_mae,NL GRU_mae,PT LR_mape,PT DT_mape,PT SVR_mape,PT LSTM_mape,PT DNN_mape,PT GRU_mape,PT LR_mae,PT DT_mae,PT SVR_mae,PT LSTM_mae,PT DNN_mae,PT GRU_mae,SI LR_mape,SI DT_mape,SI SVR_mape,SI LSTM_mape,SI DNN_mape,SI GRU_mape,SI LR_mae,SI DT_mae,SI SVR_mae,SI LSTM_mae,SI DNN_mae,SI GRU_mae,SK LR_mape,SK DT_mape,SK SVR_mape,SK LSTM_mape,SK DNN_mape,SK GRU_mape,SK LR_mae,SK DT_mae,SK SVR_mae,SK LSTM_mae,SK DNN_mae,SK GRU_mae
3.4366444917826686,3.2013783385775887,3.198525251883165,2.531870883681825,13.011189637405495,2.2805279475511586,370.29844398958244,344.94851598173517,344.64109589041095,272.8090877167166,1401.9556834304374,245.72688634863727,3.3760814353599162,3.680857993751643,3.658216646142868,2.822444287375695,9.410477078418666,3.5100746155890454,459.6872482386062,501.18562442922365,498.10277853881274,384.3040141690746,1281.3305589974898,477.9317596586045,2.494694703313407,2.8265761643964042,2.7899681437659454,3.3938827095360544,10.970991985454718,2.152087215465082,177.39774035261638,200.9978310502283,198.39463470319635,241.33899947510878,780.1472400856819,153.03492189172195,3.5272691740190805,4.365801270572258,4.4132814342593285,3.338350438377053,8.861845985521411,3.1474623645998774,345.7164699185452,427.90309703196357,432.5567465753425,327.20007234143094,868.5716796559142,308.4906550103456,3.620878919737145,3.0091946243918373,2.9718470027446786,2.641537223522795,11.123437070391628,2.6092784625661176,389.05583608002496,323.33164308219176,319.31871956621,283.82762743935496,1195.1899539957278,280.361491317958,2.6925206241511757,2.934801083571069,2.9460315836894164,2.230070963269609,10.530050498936145,2.4983405167245065,181.5149316168394,197.8481476484018,198.60524619863014,150.33911895333904,709.8780893605314,168.4243767647243,3.24445468279697,2.890445619585149,2.9194999290462462,2.5331530345538944,10.966241853784089,2.7338440341308843,1300.7992159737892,1158.866362260274,1170.5151065525115,1015.617046143693,4396.695346437639,1096.0800886040954,2.993100172302986,2.4742246668844494,2.449854574729943,3.839610374275748,12.70566727379816,1.7276813594302383,2584.2726197681213,2136.2703196347034,2115.2289383675798,3315.1579932534246,10970.200180869713,1491.6973625456621,3.3147553475605767,3.6825198144637485,3.672503491548996,3.1455525747284026,10.455608604048455,4.50908980541151,312.8592057730879,347.5702136643836,346.6248350456621,296.8892051026505,986.8400713627909,425.5850303759989,4.2821040076777335,3.42902916028461,3.41624757865732,3.4075382374704803,13.606268417553977,3.442776869342088,2126.6213133329925,1702.9587518721462,1696.6110349885846,1692.2857148749642,6757.281084209829,1709.7862766213614,2.695398679962639,3.2358718623143234,3.2240217617158007,2.3873975050839706,10.231599848295907,2.3060647981306603,485.7108421292676,583.1041095890411,580.9687214611872,430.20903041613155,1843.734292662924,415.552876623145,2.994372899721312,2.586319191057319,2.5690178198871894,2.2069185043324873,11.068736633927605,2.7370381789887124,256.27939336844804,221.35530060502282,219.8745281506849,188.88353403030465,947.3399622879641,234.25488662510702,3.784472498977534,3.8214493937421476,3.7876833393531775,3.7777793137244506,11.092257204064689,4.2919918720487065,86.67842277483176,87.52533047945205,86.75196289954339,86.52512406775071,254.05373132473702,98.30249423984198,2.8397056642788665,2.569237094656191,2.5527030244254596,3.4555450346483907,8.520640361624853,2.0013436604935717,134.85478229093906,122.01050038812785,121.22531392694064,164.10037815041738,404.63669013320117,95.04180909317922
