date,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2015-01-08 00:00:00,1.8,1,0,3,6439.604153302078,6731.301663234526,1682.8132327622498,1974.510742694698
2015-01-08 01:00:00,0.7,1,1,3,6328.307513758837,6602.935629169919,1709.5459029009116,1984.1740183119937
2015-01-08 02:00:00,-0.3,1,2,3,6354.726926884949,6530.663272833682,1782.816017993821,1958.7523639425544
2015-01-08 03:00:00,-1.2,1,3,3,6453.1181257922735,6503.367925032924,1856.1682519505785,1906.418051191229
2015-01-08 04:00:00,-2.1,1,4,3,6652.515673478602,6603.22787232566,1909.4697882298035,1860.181987076861
2015-01-08 05:00:00,-3.0,1,5,3,7227.794491551629,6831.09455456147,2091.288286579457,1694.5883495892986
2015-01-08 06:00:00,-3.7,1,6,3,7975.63356278025,7005.667570017158,2219.7154054096072,1249.749412646515
2015-01-08 07:00:00,-4.4,1,7,3,8092.623878387974,7106.925301039428,2050.4424314860453,1064.7438541374986
2015-01-08 08:00:00,-5.1,1,8,3,7629.290680822069,7190.772304819125,1633.6761479270644,1195.1577719241204
2015-01-08 09:00:00,-5.8,1,9,3,7061.876449527469,7439.083856236339,1145.9509014327796,1523.1583081416493
2015-01-08 10:00:00,-6.6,1,10,3,6625.610964008465,7660.510132649951,818.148377153504,1853.0475457949897
2015-01-08 11:00:00,-7.2,1,11,3,6236.730482407579,7819.212244207281,551.9294265889648,2134.411188388667
2015-01-08 12:00:00,-7.6,1,12,3,5874.911575581551,7845.8812850453,293.7424219128734,2264.712131376622
2015-01-08 13:00:00,-7.7,1,13,3,5603.757460854369,7789.898038047869,101.20515382151645,2287.345731015016
2015-01-08 14:00:00,-6.5,1,14,3,5447.980375891531,7657.86392390272,0.0,2209.098529565551
2015-01-08 15:00:00,-5.2,1,15,3,5362.891232182915,7527.252626301768,0.0,2083.0802215050016
2015-01-08 16:00:00,-4.3,1,16,3,5380.284975153732,7529.644350274048,0.0,2032.969322051889
2015-01-08 17:00:00,-3.6,1,17,3,5658.827897644825,7793.170981005568,0.0,2128.724032922273
2015-01-08 18:00:00,-3.4,1,18,3,6248.95380103684,7988.466746419424,188.15146837037628,1927.664413752961
2015-01-08 19:00:00,-3.0,1,19,3,6361.299974737348,7875.49028062257,256.055162648202,1770.2454685334242
2015-01-08 20:00:00,-1.7,1,20,3,6355.479348571431,7730.627721370471,356.2494463439007,1731.3978191429403
2015-01-08 21:00:00,-0.8,1,21,3,6159.148010757254,7484.477640766045,395.8285978592712,1721.1582278680617
2015-01-08 22:00:00,-0.3,1,22,3,5765.941394377528,7102.441008767375,365.2750167192044,1701.7746311090514
2015-01-08 23:00:00,-0.1,1,23,3,5365.166469999999,6704.87154,343.1842545649333,1682.8893245649342
2015-01-09 00:00:00,-0.9,1,0,4,5096.917670900488,6372.13869774556,340.1267503606596,1615.3477772057322
2015-01-09 01:00:00,-0.9,1,1,4,5017.604165652352,6161.603823358368,398.8425547944271,1542.8422125004429
2015-01-09 02:00:00,-0.3,1,2,4,5042.340746280712,6084.061093506984,470.42983738958446,1512.1501846158571
2015-01-09 03:00:00,0.0,1,3,4,5142.858869525952,6085.058530515038,545.9089956842572,1488.108656673343
2015-01-09 04:00:00,0.1,1,4,4,5373.253834381048,6212.516205729946,630.2079491322493,1469.4703204811467
2015-01-09 05:00:00,0.4,1,5,4,5929.881480714293,6532.240788261619,793.3752757421207,1395.734583289447
2015-01-09 06:00:00,0.5,1,6,4,6815.830277711029,6926.068975058,1059.9121203403863,1170.1508176873576
2015-01-09 07:00:00,0.8,1,7,4,7023.57522279604,7218.827039591768,981.3937758941112,1176.6455926898388
2015-01-09 08:00:00,1.2,1,8,4,6823.699111249148,7345.074515537186,828.0845783541436,1349.4599826421818
2015-01-09 09:00:00,1.7,1,9,4,6730.192703490101,7496.117622200738,814.2671553954115,1580.1920741060485
2015-01-09 10:00:00,1.6,1,10,4,6672.195369542833,7556.129517993494,864.7327826878718,1748.666931138533
2015-01-09 11:00:00,1.4,1,11,4,6561.578125471435,7562.594260253186,876.7770696528205,1877.793204434572
2015-01-09 12:00:00,1.2,1,12,4,6485.796192555912,7492.008286629581,904.6270388872344,1910.839132960903
2015-01-09 13:00:00,1.1,1,13,4,6455.552191430024,7451.256899912918,952.9998843971716,1948.704592880065
2015-01-09 14:00:00,1.4,1,14,4,6414.959426963856,7408.696532446461,966.1940326266867,1959.931138109292
2015-01-09 15:00:00,1.1,1,15,4,6492.279994156113,7417.413316427345,1048.107589359347,1973.240911630579
2015-01-09 16:00:00,1.1,1,16,4,6761.44640753913,7460.646445104381,1264.7713793169714,1963.971416882223
2015-01-09 17:00:00,1.1,1,17,4,7451.58084761977,7756.902327930137,1787.133899536475,2092.4553798468423
2015-01-09 18:00:00,0.6,1,18,4,8330.239683041027,7940.887304034239,2269.437350374564,1880.084971367776
2015-01-09 19:00:00,0.5,1,19,4,8565.019352488544,7816.059192379931,2459.7745403993977,1710.8143802907853
2015-01-09 20:00:00,0.8,1,20,4,8669.871042271901,7684.576894582329,2670.6411400443712,1685.346992354799
2015-01-09 21:00:00,1.0,1,21,4,8549.688348483036,7461.5872835884,2786.368935585053,1698.267870690417
2015-01-09 22:00:00,0.9,1,22,4,8191.631333224712,7169.501161641906,2790.964955566388,1768.8347839835824
2015-01-09 23:00:00,0.4,1,23,4,7863.81674,6727.41053,2841.8345245649343,1705.4283145649342
