ept,tmp,month,hour,dayofweek,mw_2,mw_7
2015-01-11 21:00:00,-2.9,1,21,6,6536.9,5558.7
2015-01-11 22:00:00,-2.9,1,22,6,6253.9,5278.4
2015-01-11 23:00:00,-2.8,1,23,6,5898.5,4931.9
2015-01-12 00:00:00,-2.9,1,0,0,5543.2,4632.3
2015-01-12 01:00:00,-3.0,1,1,0,5317.1,4432.3
2015-01-12 02:00:00,-2.0,1,2,0,5150.6,4323.2
2015-01-12 03:00:00,-1.3,1,3,0,5064.5,4282.4
2015-01-12 04:00:00,-0.7,1,4,0,5050.4,4336.3
2015-01-12 05:00:00,-0.6,1,5,0,5140.8,4629.3
2015-01-12 06:00:00,-0.5,1,6,0,5322.3,5215.4
2015-01-12 07:00:00,-1.9,1,7,0,5543.4,5779.1
2015-01-12 08:00:00,-2.5,1,8,0,5542.869673,6017.979849
2015-01-12 09:00:00,-2.6,1,9,0,5640.889825,5884.148362
2015-01-12 10:00:00,-2.2,1,10,0,5662.008046,5903.126874
2015-01-12 11:00:00,-1.9,1,11,0,5668.435548,5910.622034
2015-01-12 12:00:00,-1.4,1,12,0,5697.661945,5715.506359
2015-01-12 13:00:00,-0.8,1,13,0,5703.492623,5858.441669
2015-01-12 14:00:00,-0.2,1,14,0,5842.319576,6003.135801
2015-01-12 15:00:00,0.2,1,15,0,6107.476345,6464.765081
2015-01-12 16:00:00,0.2,1,16,0,6447.146446,6748.437317
2015-01-12 17:00:00,0.2,1,17,0,6739.1,7026.7
2015-01-12 18:00:00,0.6,1,18,0,6794.3,6918.5
2015-01-12 19:00:00,0.7,1,19,0,6703.0,6794.2
2015-01-12 20:00:00,0.7,1,20,0,6572.6,6618.8
2015-01-12 21:00:00,0.4,1,21,0,6413.3,6367.4
2015-01-12 22:00:00,0.3,1,22,0,6187.1,5999.4
2015-01-12 23:00:00,0.2,1,23,0,5910.2,5557.4
2015-01-13 00:00:00,0.2,1,0,1,5600.5,5194.9
2015-01-13 01:00:00,0.5,1,1,1,5345.8,4967.4
2015-01-13 02:00:00,0.8,1,2,1,5171.1,4826.9
2015-01-13 03:00:00,0.5,1,3,1,5063.9,4781.3
2015-01-13 04:00:00,0.0,1,4,1,5020.1,4816.2
2015-01-13 05:00:00,-0.2,1,5,1,5051.1,5059.4
2015-01-13 06:00:00,-0.4,1,6,1,5161.2,5610.2
2015-01-13 07:00:00,-0.9,1,7,1,5281.4,6200.1
2015-01-13 08:00:00,-2.2,1,8,1,5420.947595,6488.268222
2015-01-13 09:00:00,-4.2,1,9,1,5639.067059,6666.479278
2015-01-13 10:00:00,-6.0,1,10,1,5822.183145,6657.486216
2015-01-13 11:00:00,-7.7,1,11,1,6025.976439,6714.638063
2015-01-13 12:00:00,-9.7,1,12,1,5677.690539,6582.516846
2015-01-13 13:00:00,-11.2,1,13,1,5973.089554,6732.571629
2015-01-13 14:00:00,-11.5,1,14,1,5804.410004,6993.356676
2015-01-13 15:00:00,-11.4,1,15,1,5848.540219,6982.262254
2015-01-13 16:00:00,-11.2,1,16,1,6128.772913,7185.423447
2015-01-13 17:00:00,-11.0,1,17,1,6482.3,7361.9
2015-01-13 18:00:00,-10.6,1,18,1,6500.3,7218.8
2015-01-13 19:00:00,-10.8,1,19,1,6423.1,7064.9
2015-01-13 20:00:00,-10.9,1,20,1,6294.9,6870.1
2015-01-13 21:00:00,-11.7,1,21,1,6095.3,6599.5
2015-01-13 22:00:00,-12.8,1,22,1,5799.7,6186.6
2015-01-13 23:00:00,-13.7,1,23,1,5419.6,5731.0
2015-01-14 00:00:00,-14.2,1,0,2,5083.6,5343.2
2015-01-14 01:00:00,-14.7,1,1,2,4875.5,5108.7
2015-01-14 02:00:00,-15.2,1,2,2,4746.6,4962.9
2015-01-14 03:00:00,-16.1,1,3,2,4698.7,4895.0
2015-01-14 04:00:00,-17.0,1,4,2,4740.1,4933.2
2015-01-14 05:00:00,-17.9,1,5,2,4999.5,5170.0
2015-01-14 06:00:00,-18.7,1,6,2,5549.7,5726.9
2015-01-14 07:00:00,-19.1,1,7,2,6138.9,6306.3
2015-01-14 08:00:00,-19.3,1,8,2,6433.770682,6674.503298
2015-01-14 09:00:00,-19.4,1,9,2,6144.797216,6835.565496
2015-01-14 10:00:00,-19.4,1,10,2,6091.029077,6864.144637
2015-01-14 11:00:00,-19.2,1,11,2,6067.325693,6854.477023
2015-01-14 12:00:00,-18.4,1,12,2,6086.955439,6951.253499
2015-01-14 13:00:00,-16.8,1,13,2,6200.963749,6935.042165
2015-01-14 14:00:00,-15.3,1,14,2,6343.418283,7034.367958
2015-01-14 15:00:00,-13.0,1,15,2,6601.03267,7044.983333
2015-01-14 16:00:00,-10.2,1,16,2,6971.359698,7297.67242
2015-01-14 17:00:00,-7.5,1,17,2,7137.4,7523.0
2015-01-14 18:00:00,-5.8,1,18,2,6947.7,7481.3
2015-01-14 19:00:00,-5.8,1,19,2,6773.3,7353.6
2015-01-14 20:00:00,-5.9,1,20,2,6554.0,7181.0
2015-01-14 21:00:00,-5.8,1,21,2,6279.7,6922.3
2015-01-14 22:00:00,-5.9,1,22,2,5909.8,6575.9
2015-01-14 23:00:00,-6.9,1,23,2,5472.8,6104.6
2015-01-15 00:00:00,-8.6,1,0,3,5077.3,5715.8
2015-01-15 01:00:00,-9.5,1,1,3,4840.9,5461.3
2015-01-15 02:00:00,-10.3,1,2,3,4704.7,5320.8
2015-01-15 03:00:00,-10.5,1,3,3,4657.4,5261.7
2015-01-15 04:00:00,-10.4,1,4,3,4694.9,5292.5
2015-01-15 05:00:00,-10.2,1,5,3,4975.6,5538.7
2015-01-15 06:00:00,-9.7,1,6,3,5575.7,6053.4
2015-01-15 07:00:00,-9.5,1,7,3,6153.5,6625.3
2015-01-15 08:00:00,-9.5,1,8,3,6280.988744,6551.336718
2015-01-15 09:00:00,-9.7,1,9,3,6139.03651,6693.637981
2015-01-15 10:00:00,-9.8,1,10,3,6027.805133,6445.133628
2015-01-15 11:00:00,-10.4,1,11,3,5953.410889,6400.883268
2015-01-15 12:00:00,-10.9,1,12,3,6684.134735,6375.827262
2015-01-15 13:00:00,-10.6,1,13,3,6436.02267,6451.293025
2015-01-15 14:00:00,-8.7,1,14,3,6787.564448,6583.222004
2015-01-15 15:00:00,-6.1,1,15,3,6579.525646,6891.145103
2015-01-15 16:00:00,-4.8,1,16,3,7016.930103,7326.507517
2015-01-15 17:00:00,-4.0,1,17,3,7338.7,7632.3
2015-01-15 18:00:00,-3.5,1,18,3,7260.3,7521.3
2015-01-15 19:00:00,-2.9,1,19,3,7103.4,7376.0
2015-01-15 20:00:00,-2.6,1,20,3,6904.2,7181.7
2015-01-15 21:00:00,-2.9,1,21,3,6640.9,6891.1
2015-01-15 22:00:00,-4.8,1,22,3,6287.8,6483.7
2015-01-15 23:00:00,-6.1,1,23,3,5830.7,6047.6
2015-01-16 00:00:00,-7.7,1,0,4,5453.1,5645.0
2015-01-16 01:00:00,-8.3,1,1,4,5225.2,5391.1
2015-01-16 02:00:00,-8.6,1,2,4,5074.6,5229.1
2015-01-16 03:00:00,-7.5,1,3,4,5014.5,5137.5
2015-01-16 04:00:00,-4.9,1,4,4,5043.4,5148.2
2015-01-16 05:00:00,-4.3,1,5,4,5306.1,5359.2
2015-01-16 06:00:00,-4.5,1,6,4,5857.3,5891.9
2015-01-16 07:00:00,-4.2,1,7,4,6425.795362,6488.4
2015-01-16 08:00:00,-3.8,1,8,4,6422.484031,6792.175864
2015-01-16 09:00:00,-4.0,1,9,4,6641.093232,7005.562028
2015-01-16 10:00:00,-4.3,1,10,4,6342.942246,6976.884843
2015-01-16 11:00:00,-3.9,1,11,4,6519.582967,6984.522627
2015-01-16 12:00:00,-3.4,1,12,4,6396.466489,6527.643274
2015-01-16 13:00:00,-2.8,1,13,4,6487.600924,6855.35954
2015-01-16 14:00:00,-1.5,1,14,4,6360.886971,6772.773473
2015-01-16 15:00:00,0.5,1,15,4,6850.581554,6812.094826
2015-01-16 16:00:00,2.0,1,16,4,7127.985181,7117.030833
2015-01-16 17:00:00,1.4,1,17,4,7302.5,7295.9
2015-01-16 18:00:00,0.4,1,18,4,7160.8,7145.3
2015-01-16 19:00:00,-0.7,1,19,4,6972.7,6945.9
2015-01-16 20:00:00,-2.6,1,20,4,6747.8,6764.0
2015-01-16 21:00:00,-4.3,1,21,4,6466.4,6536.9
2015-01-16 22:00:00,-5.5,1,22,4,6078.3,6253.9
2015-01-16 23:00:00,-6.6,1,23,4,5617.7,5898.5
2015-01-17 00:00:00,-7.7,1,0,5,5224.7,5543.2
2015-01-17 01:00:00,-8.5,1,1,5,4986.0,5317.1
2015-01-17 02:00:00,-9.3,1,2,5,4842.6,5150.6
2015-01-17 03:00:00,-9.9,1,3,5,4806.7,5064.5
2015-01-17 04:00:00,-10.9,1,4,5,4822.8,5050.4
2015-01-17 05:00:00,-12.0,1,5,5,5104.4,5140.8
2015-01-17 06:00:00,-12.7,1,6,5,5664.9,5322.3
2015-01-17 07:00:00,-13.2,1,7,5,6212.729666,5543.4
2015-01-17 08:00:00,-13.5,1,8,5,6606.9,5542.869673
2015-01-17 09:00:00,-14.0,1,9,5,6577.875711,5640.889825
2015-01-17 10:00:00,-13.8,1,10,5,6282.378579,5662.008046
2015-01-17 11:00:00,-14.5,1,11,5,6085.322132,5668.435548
2015-01-17 12:00:00,-15.5,1,12,5,6024.311556,5697.661945
2015-01-17 13:00:00,-14.4,1,13,5,6039.899334,5703.492623
2015-01-17 14:00:00,-12.2,1,14,5,6163.866606,5842.319576
2015-01-17 15:00:00,-10.6,1,15,5,6652.028672,6107.476345
2015-01-17 16:00:00,-9.4,1,16,5,6914.083379,6447.146446
2015-01-17 17:00:00,-8.3,1,17,5,7146.7,6739.1
2015-01-17 18:00:00,-7.2,1,18,5,7027.6,6794.3
2015-01-17 19:00:00,-6.1,1,19,5,6859.4,6703.0
2015-01-17 20:00:00,-5.6,1,20,5,6638.5,6572.6
2015-01-17 21:00:00,-5.6,1,21,5,6380.4,6413.3
2015-01-17 22:00:00,-5.9,1,22,5,6004.6,6187.1
2015-01-17 23:00:00,-5.7,1,23,5,5596.3,5910.2
2015-01-18 00:00:00,-5.2,1,0,6,5206.6,5600.5
2015-01-18 01:00:00,-5.4,1,1,6,4964.7,5345.8
2015-01-18 02:00:00,-5.6,1,2,6,4820.3,5171.1
2015-01-18 03:00:00,-5.3,1,3,6,4758.1,5063.9
2015-01-18 04:00:00,-5.1,1,4,6,4781.1,5020.1
2015-01-18 05:00:00,-4.9,1,5,6,5041.3,5051.1
2015-01-18 06:00:00,-5.2,1,6,6,5595.9,5161.2
2015-01-18 07:00:00,-4.8,1,7,6,6131.182937,5281.4
2015-01-18 08:00:00,-4.0,1,8,6,6123.916235,5420.947595
2015-01-18 09:00:00,-3.8,1,9,6,6042.598741,5639.067059
2015-01-18 10:00:00,-3.6,1,10,6,6058.096355,5822.183145
2015-01-18 11:00:00,-5.2,1,11,6,6103.767148,6025.976439
2015-01-18 12:00:00,-5.0,1,12,6,5946.633144,5677.690539
2015-01-18 13:00:00,-3.9,1,13,6,5982.058969,5973.089554
2015-01-18 14:00:00,-3.2,1,14,6,6023.163023,5804.410004
2015-01-18 15:00:00,-2.0,1,15,6,6317.571085,5848.540219
2015-01-18 16:00:00,-0.7,1,16,6,6713.167171,6128.772913
2015-01-18 17:00:00,-0.2,1,17,6,6995.3,6482.3
2015-01-18 18:00:00,-0.1,1,18,6,6916.7,6500.3
2015-01-18 19:00:00,0.1,1,19,6,6769.6,6423.1
2015-01-18 20:00:00,0.3,1,20,6,6598.3,6294.9
2015-01-18 21:00:00,1.0,1,21,6,6394.6,6095.3
2015-01-18 22:00:00,1.2,1,22,6,6107.8,5799.7
2015-01-18 23:00:00,1.0,1,23,6,5763.1,5419.6
2015-01-19 00:00:00,1.1,1,0,0,5436.8,5083.6
2015-01-19 01:00:00,1.6,1,1,0,5209.9,4875.5
2015-01-19 02:00:00,1.3,1,2,0,5053.3,4746.6
2015-01-19 03:00:00,0.9,1,3,0,4958.1,4698.7
2015-01-19 04:00:00,0.9,1,4,0,4946.9,4740.1
2015-01-19 05:00:00,0.8,1,5,0,5017.4,4999.5
2015-01-19 06:00:00,-0.3,1,6,0,5194.7,5549.7
2015-01-19 07:00:00,-0.5,1,7,0,5399.8,6138.9
2015-01-19 08:00:00,-0.8,1,8,0,5632.267422,6433.770682
2015-01-19 09:00:00,0.0,1,9,0,5745.768886,6144.797216
2015-01-19 10:00:00,0.1,1,10,0,5844.664669,6091.029077
2015-01-19 11:00:00,0.2,1,11,0,5486.487445,6067.325693
2015-01-19 12:00:00,0.5,1,12,0,5574.691655,6086.955439
2015-01-19 13:00:00,0.8,1,13,0,5616.162191,6200.963749
2015-01-19 14:00:00,1.7,1,14,0,5437.964315,6343.418283
2015-01-19 15:00:00,2.3,1,15,0,5756.887524,6601.03267
2015-01-19 16:00:00,3.0,1,16,0,6063.510815,6971.359698
2015-01-19 17:00:00,2.9,1,17,0,6390.3,7137.4
2015-01-19 18:00:00,2.7,1,18,0,6413.7,6947.7
2015-01-19 19:00:00,2.5,1,19,0,6321.6,6773.3
2015-01-19 20:00:00,2.2,1,20,0,6174.2,6554.0
2015-01-19 21:00:00,1.9,1,21,0,6006.8,6279.7
2015-01-19 22:00:00,1.4,1,22,0,5805.7,5909.8
2015-01-19 23:00:00,0.8,1,23,0,5525.1,5472.8
2015-01-20 00:00:00,0.2,1,0,1,5227.8,5077.3
2015-01-20 01:00:00,-0.1,1,1,1,4987.7,4840.9
2015-01-20 02:00:00,-0.5,1,2,1,4793.0,4704.7
2015-01-20 03:00:00,-0.5,1,3,1,4672.2,4657.4
2015-01-20 04:00:00,-0.2,1,4,1,4624.9,4694.9
2015-01-20 05:00:00,-0.5,1,5,1,4633.8,4975.6
2015-01-20 06:00:00,-0.8,1,6,1,4729.6,5575.7
2015-01-20 07:00:00,-1.1,1,7,1,4866.294525,6153.5
2015-01-20 08:00:00,-1.4,1,8,1,4991.785319,6280.988744
2015-01-20 09:00:00,-1.6,1,9,1,4852.235508,6139.03651
2015-01-20 10:00:00,-1.8,1,10,1,5203.383814,6027.805133
2015-01-20 11:00:00,-2.1,1,11,1,5663.291339,5953.410889
2015-01-20 12:00:00,-2.6,1,12,1,5569.981196,6684.134735
2015-01-20 13:00:00,-2.4,1,13,1,5363.082732,6436.02267
2015-01-20 14:00:00,-1.9,1,14,1,5362.589492,6787.564448
2015-01-20 15:00:00,-1.0,1,15,1,5644.807902,6579.525646
2015-01-20 16:00:00,-0.3,1,16,1,6010.565303,7016.930103
2015-01-20 17:00:00,0.4,1,17,1,6226.7,7338.7
2015-01-20 18:00:00,0.6,1,18,1,6166.9,7260.3
2015-01-20 19:00:00,0.4,1,19,1,6053.0,7103.4
2015-01-20 20:00:00,0.5,1,20,1,5906.6,6904.2
2015-01-20 21:00:00,-0.5,1,21,1,5758.0,6640.9
2015-01-20 22:00:00,-1.8,1,22,1,5521.1,6287.8
2015-01-20 23:00:00,-2.6,1,23,1,5217.4,5830.7
2015-01-21 00:00:00,-2.6,1,0,2,4938.3,5453.1
2015-01-21 01:00:00,-3.5,1,1,2,4740.7,5225.2
2015-01-21 02:00:00,-4.4,1,2,2,4601.7,5074.6
2015-01-21 03:00:00,-5.2,1,3,2,4535.4,5014.5
2015-01-21 04:00:00,-5.9,1,4,2,4546.7,5043.4
2015-01-21 05:00:00,-6.4,1,5,2,4716.0,5306.1
2015-01-21 06:00:00,-7.0,1,6,2,5051.6,5857.3
2015-01-21 07:00:00,-7.8,1,7,2,5385.026213,6425.795362
2015-01-21 08:00:00,-8.3,1,8,2,5637.250194,6422.484031
2015-01-21 09:00:00,-9.4,1,9,2,5857.561178,6641.093232
2015-01-21 10:00:00,-9.8,1,10,2,5786.691282,6342.942246
2015-01-21 11:00:00,-10.8,1,11,2,5875.295358,6519.582967
2015-01-21 12:00:00,-11.3,1,12,2,5960.575521,6396.466489
2015-01-21 13:00:00,-9.1,1,13,2,5982.518206,6487.600924
2015-01-21 14:00:00,-6.9,1,14,2,6234.841507,6360.886971
2015-01-21 15:00:00,-5.8,1,15,2,6321.967217,6850.581554
2015-01-21 16:00:00,-5.1,1,16,2,6472.017847,7127.985181
2015-01-21 17:00:00,-4.0,1,17,2,6659.3,7302.5
2015-01-21 18:00:00,-3.0,1,18,2,6584.0,7160.8
2015-01-21 19:00:00,-2.3,1,19,2,6448.0,6972.7
2015-01-21 20:00:00,-2.0,1,20,2,6263.2,6747.8
2015-01-21 21:00:00,-3.3,1,21,2,6044.5,6466.4
2015-01-21 22:00:00,-4.5,1,22,2,5693.2,6078.3
2015-01-21 23:00:00,-5.4,1,23,2,5286.6,5617.7
2015-01-22 00:00:00,-5.7,1,0,3,4937.2,5224.7
2015-01-22 01:00:00,-5.8,1,1,3,4724.3,4986.0
2015-01-22 02:00:00,-5.6,1,2,3,4593.7,4842.6
2015-01-22 03:00:00,-5.5,1,3,3,4543.4,4806.7
2015-01-22 04:00:00,-5.4,1,4,3,4591.4,4822.8
2015-01-22 05:00:00,-5.4,1,5,3,4879.9,5104.4
2015-01-22 06:00:00,-6.1,1,6,3,5465.0,5664.9
2015-01-22 07:00:00,-6.2,1,7,3,5968.723581,6212.729666
2015-01-22 08:00:00,-6.4,1,8,3,6002.312043,6606.9
2015-01-22 09:00:00,-6.8,1,9,3,5906.989191,6577.875711
2015-01-22 10:00:00,-7.1,1,10,3,5756.884296,6282.378579
2015-01-22 11:00:00,-6.9,1,11,3,5667.460243,6085.322132
2015-01-22 12:00:00,-6.9,1,12,3,5806.260984,6024.311556
2015-01-22 13:00:00,-6.3,1,13,3,5899.156245,6039.899334
2015-01-22 14:00:00,-5.0,1,14,3,5925.101544,6163.866606
2015-01-22 15:00:00,-3.2,1,15,3,6236.654496,6652.028672
2015-01-22 16:00:00,-1.7,1,16,3,6698.572807,6914.083379
2015-01-22 17:00:00,-1.0,1,17,3,6987.5,7146.7
2015-01-22 18:00:00,-0.4,1,18,3,6839.2,7027.6
2015-01-22 19:00:00,0.6,1,19,3,6672.1,6859.4
2015-01-22 20:00:00,0.8,1,20,3,6457.8,6638.5
2015-01-22 21:00:00,0.0,1,21,3,6206.3,6380.4
2015-01-22 22:00:00,-1.4,1,22,3,5860.6,6004.6
2015-01-22 23:00:00,-2.3,1,23,3,5423.7,5596.3
2015-01-23 00:00:00,-2.9,1,0,4,5042.9,5206.6
2015-01-23 01:00:00,-3.7,1,1,4,4824.9,4964.7
2015-01-23 02:00:00,-4.6,1,2,4,4694.6,4820.3
2015-01-23 03:00:00,-4.8,1,3,4,4650.3,4758.1
2015-01-23 04:00:00,-6.0,1,4,4,4703.0,4781.1
2015-01-23 05:00:00,-7.6,1,5,4,4977.8,5041.3
2015-01-23 06:00:00,-8.7,1,6,4,5563.5,5595.9
2015-01-23 07:00:00,-9.9,1,7,4,6132.203403,6131.182937
2015-01-23 08:00:00,-10.5,1,8,4,6447.001437,6123.916235
2015-01-23 09:00:00,-11.2,1,9,4,6443.375202,6042.598741
2015-01-23 10:00:00,-11.6,1,10,4,6618.463975,6058.096355
2015-01-23 11:00:00,-11.7,1,11,4,6618.669563,6103.767148
2015-01-23 12:00:00,-11.6,1,12,4,6521.623518,5946.633144
2015-01-23 13:00:00,-9.8,1,13,4,6253.210957,5982.058969
2015-01-23 14:00:00,-5.0,1,14,4,6111.133261,6023.163023
2015-01-23 15:00:00,-3.3,1,15,4,6564.331752,6317.571085
2015-01-23 16:00:00,-2.2,1,16,4,6841.103253,6713.167171
2015-01-23 17:00:00,-0.9,1,17,4,7084.0,6995.3
2015-01-23 18:00:00,0.5,1,18,4,6956.0,6916.7
2015-01-23 19:00:00,1.3,1,19,4,6781.7,6769.6
2015-01-23 20:00:00,1.3,1,20,4,6568.3,6598.3
2015-01-23 21:00:00,0.3,1,21,4,6286.7,6394.6
2015-01-23 22:00:00,-0.7,1,22,4,5937.5,6107.8
2015-01-23 23:00:00,-0.6,1,23,4,5482.2,5763.1
2015-01-24 00:00:00,-0.5,1,0,5,5087.9,5436.8
2015-01-24 01:00:00,0.0,1,1,5,4839.1,5209.9
2015-01-24 02:00:00,-0.1,1,2,5,4692.9,5053.3
2015-01-24 03:00:00,-0.4,1,3,5,4643.2,4958.1
2015-01-24 04:00:00,0.0,1,4,5,4683.7,4946.9
2015-01-24 05:00:00,0.1,1,5,5,4949.3,5017.4
2015-01-24 06:00:00,-0.3,1,6,5,5505.1,5194.7
2015-01-24 07:00:00,-0.3,1,7,5,6067.115804,5399.8
2015-01-24 08:00:00,-1.1,1,8,5,6034.312001,5632.267422
2015-01-24 09:00:00,-1.2,1,9,5,5972.448752,5745.768886
2015-01-24 10:00:00,-1.0,1,10,5,5861.048031,5844.664669
2015-01-24 11:00:00,-0.9,1,11,5,5776.659945,5486.487445
2015-01-24 12:00:00,-1.0,1,12,5,5749.305396,5574.691655
2015-01-24 13:00:00,-1.1,1,13,5,5786.615499,5616.162191
2015-01-24 14:00:00,-0.7,1,14,5,5924.01833,5437.964315
2015-01-24 15:00:00,-0.3,1,15,5,6187.826439,5756.887524
2015-01-24 16:00:00,0.0,1,16,5,6591.41914,6063.510815
2015-01-24 17:00:00,0.1,1,17,5,6932.8,6390.3
