date,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2018-12-18 00:00:00,13.9,12,0,1,9859.946327,10696.184344,1294.8921342256365,2012.3422132256364
2018-12-18 01:00:00,12.5,12,1,1,9817.296622,10745.988004,1380.316799280181,2216.5548162801806
2018-12-18 02:00:00,12.8,12,2,1,9818.979184,10918.174829,1479.274539156526,2407.9659211565267
2018-12-18 03:00:00,10.1,12,3,1,9939.637572,11332.904861,1499.4384623103597,2598.6341073103595
2018-12-18 04:00:00,8.2,12,4,1,10140.772994,12221.251301,1475.9981935894575,2869.2654825894588
2018-12-18 05:00:00,7.0,12,5,1,10498.873483,13272.184566,1269.9946474047902,3350.4729544047896
2018-12-18 06:00:00,6.9,12,6,1,10724.297817,13369.094708,1048.3995724571178,3821.7106554571183
2018-12-18 07:00:00,6.6,12,7,1,10791.258192,12987.320535,1057.8210368928358,3702.617927892836
2018-12-18 08:00:00,7.2,12,8,1,10652.189095,12500.412981,964.350949288988,3160.4132922889894
2018-12-18 09:00:00,8.1,12,9,1,10394.666394,12047.854701,653.1172489049895,2501.3411349049893
2018-12-18 10:00:00,8.2,12,10,1,10149.677386,11635.019272,287.7922672600034,1940.980574260004
2018-12-18 11:00:00,10.2,12,11,1,9984.737834,11347.265424,6.849604163937329,1492.1914901639375
2018-12-18 12:00:00,11.6,12,12,1,9854.686093,11131.254473,0.0,1227.508284741556
2018-12-18 13:00:00,13.5,12,13,1,9753.993394,10842.039818,0.0,1005.8976650654168
2018-12-18 14:00:00,14.7,12,14,1,9743.031915,10694.593095,0.0,747.1663215544304
2018-12-18 15:00:00,16.0,12,15,1,9819.104303,10762.892597,0.0,632.70157724807
2018-12-18 16:00:00,17.7,12,16,1,10429.356004,11393.838695,0.0,698.4683821111757
2018-12-18 17:00:00,18.4,12,17,1,10828.668789,11746.755329,0.0,938.6890754228224
2018-12-18 18:00:00,18.6,12,18,1,10871.89367,11771.995833,126.72110179225456,1044.8076417922548
2018-12-18 19:00:00,17.8,12,19,1,10791.394231,11673.824466,268.9224447119559,1169.0246077119573
2018-12-18 20:00:00,17.6,12,20,1,10531.082906,11347.485165,338.44525610076744,1220.8754911007672
2018-12-18 21:00:00,17.4,12,21,1,10035.635688,10741.60458,363.40403218204847,1179.8062911820489
2018-12-18 22:00:00,16.9,12,22,1,9476.842311,10138.991849,349.7454711676037,1055.7143631676026
2018-12-18 23:00:00,16.7,12,23,1,9063.184057,9732.722485,322.7105626078446,984.8601006078444
2018-12-19 00:00:00,16.6,12,0,2,8866.334236,9505.630217,321.64385922563633,991.1822872256362
2018-12-19 01:00:00,16.6,12,1,2,8778.356973,9364.367529,386.7047082801819,1026.0006892801812
2018-12-19 02:00:00,15.9,12,2,2,8905.123913,9288.659642,440.33489015652594,1026.3454461565252
2018-12-19 03:00:00,15.3,12,3,2,9179.442001,9473.4731,585.5831913103593,969.1189203103604
2018-12-19 04:00:00,15.1,12,4,2,9837.600079,10073.357846,715.8026225894573,1009.8337215894572
2018-12-19 05:00:00,15.4,12,5,2,10685.642169,10828.480144,966.8217324047891,1202.57949940479
2018-12-19 06:00:00,15.4,12,6,2,10954.393953,11009.829004,1235.168258457119,1378.0062334571176
2018-12-19 07:00:00,15.4,12,7,2,11005.256803,10913.599857,1287.917172892836,1343.3522238928344
2018-12-19 08:00:00,15.2,12,8,2,10923.419649,10892.057713,1178.3495602889889,1086.692614288988
2018-12-19 09:00:00,15.1,12,9,2,10828.768632,10874.176132,924.3478029049892,892.98586690499
2018-12-19 10:00:00,14.8,12,10,2,10687.02869,10755.955504,721.8945052600029,767.3020052600041
2018-12-19 11:00:00,14.8,12,11,2,10498.1722,10679.326438,544.2009081639371,613.1277221639375
2018-12-19 12:00:00,15.0,12,12,2,10442.026496,10660.492105,378.4150607415577,559.5692987415568
2018-12-19 13:00:00,15.3,12,13,2,10440.245808,10633.748393,316.66968806541627,535.1352970654152
2018-12-19 14:00:00,15.7,12,14,2,10410.501163,10635.865973,345.3723115544308,538.874896554431
2018-12-19 15:00:00,17.1,12,15,2,10375.86247,10726.030939,348.6096452480706,573.9744552480697
2018-12-19 16:00:00,20.1,12,16,2,10739.724677,11227.684159,311.4382551111757,661.6067241111759
2018-12-19 17:00:00,21.3,12,17,2,11031.250597,11336.683481,284.5750574228223,772.5345394228225
2018-12-19 18:00:00,20.2,12,18,2,10968.765083,11199.394537,329.3029097922554,634.7357937922552
2018-12-19 19:00:00,21.1,12,19,2,10816.473862,11016.563027,365.7938577119567,596.4233117119566
2018-12-19 20:00:00,20.3,12,20,2,10459.527926,10671.197287,363.524887100768,563.6140521007674
2018-12-19 21:00:00,19.5,12,21,2,9955.501446,10049.619962,291.8490521820495,503.5184131820497
2018-12-19 22:00:00,16.8,12,22,2,9432.922,9429.614196,269.6112291676036,363.7297451676041
2018-12-19 23:00:00,15.9,12,23,2,9103.845035,8998.675678,278.7902516078448,275.48244760784473
2018-12-20 00:00:00,15.5,12,0,3,8943.936609,8767.817125,362.3048372256362,257.13548022563555
2018-12-20 01:00:00,14.6,12,1,3,8876.175844,8686.089193,464.3070812801816,288.18759728018085
2018-12-20 02:00:00,14.0,12,2,3,8930.203149,8569.459396,538.1537611565254,348.0671101565258
2018-12-20 03:00:00,11.3,12,3,3,9164.504844,8821.053358,610.6624273103607,249.91867431036007
2018-12-20 04:00:00,12.5,12,4,3,9837.213935,9351.160914,700.865465589457,357.4139795894571
2018-12-20 05:00:00,12.9,12,5,3,10737.691495,10186.765749,966.4355884047892,480.38256740478937
2018-12-20 06:00:00,13.5,12,6,3,11004.23074,10507.747489,1287.2175844571177,736.2918384571185
2018-12-20 07:00:00,13.3,12,7,3,11065.872818,10539.293545,1337.753959892836,841.2707088928346
2018-12-20 08:00:00,12.6,12,8,3,11044.795644,10715.577793,1238.9655752889885,712.3863022889891
2018-12-20 09:00:00,12.3,12,9,3,11032.996314,10903.125718,1045.7237979049896,716.5059469049902
2018-12-20 10:00:00,12.3,12,10,3,10907.76971,11015.896286,926.1221872600036,796.2515912600029
2018-12-20 11:00:00,12.6,12,11,3,10753.110203,11020.29748,764.9419281639384,873.0685041639372
2018-12-20 12:00:00,12.5,12,12,3,10649.300944,11100.094263,633.353063741557,900.5403407415561
2018-12-20 13:00:00,13.2,12,13,3,10496.522081,11079.262525,523.9441360654164,974.7374550654168
2018-12-20 14:00:00,15.4,12,14,3,10417.227012,11005.13227,401.6485845544303,984.3890285544312
2018-12-20 15:00:00,17.3,12,15,3,10478.112448,10921.889212,355.33549424806915,943.2407522480698
2018-12-20 16:00:00,18.5,12,16,3,10962.912324,11177.393747,413.6882331111756,857.4649971111758
2018-12-20 17:00:00,19.2,12,17,3,11201.34524,11306.304012,507.7627044228229,722.2441274228222
2018-12-20 18:00:00,19.5,12,18,3,11063.064833,11162.764302,499.3975527922557,604.3563247922557
2018-12-20 19:00:00,19.5,12,19,3,10919.758125,10978.288485,460.0936077119568,559.793076711956
2018-12-20 20:00:00,19.1,12,20,3,10546.405669,10703.36146,466.8091501007675,525.3395101007663
2018-12-20 21:00:00,18.2,12,21,3,9942.287638,10210.073512,378.7267951820486,535.6825861820489
2018-12-20 22:00:00,16.1,12,22,3,9306.806989,9726.457852,256.3974211676032,524.1832951676042
2018-12-20 23:00:00,12.5,12,23,3,8899.34392,9428.075752,152.6752406078449,572.3261036078438
2018-12-21 00:00:00,10.6,12,0,4,8698.007648,9302.75784,157.80372222563528,686.5355542256366
2018-12-21 01:00:00,10.6,12,1,4,8596.207842,9278.205718,218.378120280182,823.1283122801815
2018-12-21 02:00:00,8.4,12,2,4,8566.876946,9390.434061,258.1857591565258,940.1836351565252
2018-12-21 03:00:00,8.4,12,3,4,8753.179456,9711.145346,247.3362243103602,1070.8933393103598
