ept,tmp,month,hour,dayofweek,mw_2,mw_7
2015-01-10 19:00:00,3.935,1,19,5,12076.0,10692.0
2015-01-10 20:00:00,3.193,1,20,5,11582.0,10232.0
2015-01-10 21:00:00,2.582,1,21,5,11764.0,10425.0
2015-01-10 22:00:00,2.109,1,22,5,11608.0,10421.0
2015-01-10 23:00:00,1.814,1,23,5,10944.0,9941.0
2015-01-11 00:00:00,1.57,1,0,6,10393.0,9447.0
2015-01-11 01:00:00,1.338,1,1,6,10041.0,9010.0
2015-01-11 02:00:00,1.259,1,2,6,9870.0,8725.0
2015-01-11 03:00:00,1.358,1,3,6,9750.0,8591.0
2015-01-11 04:00:00,1.585,1,4,6,10206.0,8495.0
2015-01-11 05:00:00,1.903,1,5,6,11222.0,8625.0
2015-01-11 06:00:00,2.314,1,6,6,12107.0,8763.0
2015-01-11 07:00:00,2.418,1,7,6,12682.0,9054.0
2015-01-11 08:00:00,2.752,1,8,6,12725.0,9587.0
2015-01-11 09:00:00,3.554,1,9,6,12757.0,9981.0
2015-01-11 10:00:00,4.549,1,10,6,12913.0,10434.0
2015-01-11 11:00:00,5.31,1,11,6,12608.0,10619.0
2015-01-11 12:00:00,5.661,1,12,6,12505.0,10391.0
2015-01-11 13:00:00,5.606,1,13,6,12279.0,10139.0
2015-01-11 14:00:00,5.197,1,14,6,12169.0,10001.0
2015-01-11 15:00:00,4.737,1,15,6,12350.0,9950.0
2015-01-11 16:00:00,4.574,1,16,6,12776.0,10873.0
2015-01-11 17:00:00,4.596,1,17,6,12703.0,11355.0
2015-01-11 18:00:00,4.664,1,18,6,12133.0,11331.0
2015-01-11 19:00:00,4.956,1,19,6,11426.0,10944.0
2015-01-11 20:00:00,5.312,1,20,6,10908.0,10534.0
2015-01-11 21:00:00,5.553,1,21,6,11108.0,10646.0
2015-01-11 22:00:00,5.732,1,22,6,11104.0,10669.0
2015-01-11 23:00:00,5.923,1,23,6,10498.0,10040.0
2015-01-12 00:00:00,6.132,1,0,0,9836.0,9666.0
2015-01-12 01:00:00,6.249,1,1,0,9323.0,9262.0
2015-01-12 02:00:00,6.231,1,2,0,9085.0,9052.0
2015-01-12 03:00:00,6.156,1,3,0,8771.0,9118.0
2015-01-12 04:00:00,5.994,1,4,0,8896.0,9527.0
2015-01-12 05:00:00,5.775,1,5,0,9099.0,10777.0
2015-01-12 06:00:00,5.601,1,6,0,9490.0,11968.0
2015-01-12 07:00:00,5.567,1,7,0,10176.0,12433.0
2015-01-12 08:00:00,5.737,1,8,0,10684.0,12602.0
2015-01-12 09:00:00,6.048,1,9,0,11085.0,12627.0
2015-01-12 10:00:00,6.432,1,10,0,11232.0,12703.0
2015-01-12 11:00:00,6.847,1,11,0,11292.0,12468.0
2015-01-12 12:00:00,7.164,1,12,0,11068.0,12433.0
2015-01-12 13:00:00,7.335,1,13,0,10862.0,12359.0
2015-01-12 14:00:00,7.403,1,14,0,10872.0,12319.0
2015-01-12 15:00:00,7.372,1,15,0,10887.0,12357.0
2015-01-12 16:00:00,7.317,1,16,0,11481.0,13126.0
2015-01-12 17:00:00,7.234,1,17,0,11694.0,13226.0
2015-01-12 18:00:00,7.097,1,18,0,11249.0,12773.0
2015-01-12 19:00:00,6.935,1,19,0,10810.0,12155.0
2015-01-12 20:00:00,6.78,1,20,0,10403.0,11486.0
2015-01-12 21:00:00,6.749,1,21,0,10497.0,11697.0
2015-01-12 22:00:00,6.906,1,22,0,10555.0,11651.0
2015-01-12 23:00:00,7.227,1,23,0,10035.0,11068.0
2015-01-13 00:00:00,7.568,1,0,1,9648.0,10657.0
2015-01-13 01:00:00,7.736,1,1,1,9216.0,10281.0
2015-01-13 02:00:00,7.742,1,2,1,8983.0,10054.0
2015-01-13 03:00:00,7.725,1,3,1,8943.0,10078.0
2015-01-13 04:00:00,7.747,1,4,1,8868.0,10415.0
2015-01-13 05:00:00,7.726,1,5,1,8955.0,11568.0
2015-01-13 06:00:00,7.632,1,6,1,8976.0,12541.0
2015-01-13 07:00:00,7.476,1,7,1,9403.0,12966.0
2015-01-13 08:00:00,7.585,1,8,1,9962.0,13055.0
2015-01-13 09:00:00,7.931,1,9,1,10349.0,12973.0
2015-01-13 10:00:00,8.142,1,10,1,10680.0,13002.0
2015-01-13 11:00:00,8.211,1,11,1,10896.0,12819.0
2015-01-13 12:00:00,8.313,1,12,1,10659.0,12794.0
2015-01-13 13:00:00,8.354,1,13,1,10345.0,12760.0
2015-01-13 14:00:00,8.258,1,14,1,10187.0,12728.0
2015-01-13 15:00:00,8.051,1,15,1,10286.0,12851.0
2015-01-13 16:00:00,7.901,1,16,1,11097.0,13511.0
2015-01-13 17:00:00,7.763,1,17,1,11454.0,13551.0
2015-01-13 18:00:00,7.414,1,18,1,11315.0,12984.0
2015-01-13 19:00:00,6.865,1,19,1,10948.0,12372.0
2015-01-13 20:00:00,6.414,1,20,1,10460.0,11706.0
2015-01-13 21:00:00,6.124,1,21,1,10567.0,11872.0
2015-01-13 22:00:00,5.709,1,22,1,10564.0,11783.0
2015-01-13 23:00:00,5.224,1,23,1,10024.0,11079.0
2015-01-14 00:00:00,4.685,1,0,2,9550.0,10511.0
2015-01-14 01:00:00,3.944,1,1,2,9166.0,10177.0
2015-01-14 02:00:00,3.625,1,2,2,8946.0,10019.0
2015-01-14 03:00:00,3.294,1,3,2,9027.0,10003.0
2015-01-14 04:00:00,3.204,1,4,2,9493.0,10361.0
2015-01-14 05:00:00,3.328,1,5,2,10801.0,11397.0
2015-01-14 06:00:00,3.34,1,6,2,11927.0,12471.0
2015-01-14 07:00:00,3.199,1,7,2,12415.0,12856.0
2015-01-14 08:00:00,3.25,1,8,2,12440.0,12799.0
2015-01-14 09:00:00,3.422,1,9,2,12480.0,12662.0
2015-01-14 10:00:00,3.75,1,10,2,12631.0,12769.0
2015-01-14 11:00:00,4.218,1,11,2,12537.0,12580.0
2015-01-14 12:00:00,4.671,1,12,2,12612.0,12561.0
2015-01-14 13:00:00,4.818,1,13,2,12477.0,12507.0
2015-01-14 14:00:00,4.475,1,14,2,12404.0,12503.0
2015-01-14 15:00:00,3.182,1,15,2,12454.0,12646.0
2015-01-14 16:00:00,1.802,1,16,2,13034.0,13388.0
2015-01-14 17:00:00,1.556,1,17,2,13064.0,13398.0
2015-01-14 18:00:00,1.577,1,18,2,12546.0,12779.0
2015-01-14 19:00:00,1.934,1,19,2,11839.0,12210.0
2015-01-14 20:00:00,2.335,1,20,2,11230.0,11580.0
2015-01-14 21:00:00,2.716,1,21,2,11294.0,11651.0
2015-01-14 22:00:00,3.112,1,22,2,11132.0,11735.0
2015-01-14 23:00:00,3.733,1,23,2,10483.0,10996.0
2015-01-15 00:00:00,4.722,1,0,3,9877.0,10519.0
2015-01-15 01:00:00,5.751,1,1,3,9537.0,10083.0
2015-01-15 02:00:00,6.571,1,2,3,9217.0,9803.0
2015-01-15 03:00:00,7.044,1,3,3,9246.0,9828.0
2015-01-15 04:00:00,7.206,1,4,3,9819.0,10238.0
2015-01-15 05:00:00,7.198,1,5,3,10972.0,11277.0
2015-01-15 06:00:00,7.224,1,6,3,11944.0,12299.0
2015-01-15 07:00:00,7.338,1,7,3,12236.0,12731.0
2015-01-15 08:00:00,7.633,1,8,3,12320.0,12854.0
2015-01-15 09:00:00,7.993,1,9,3,12491.0,12926.0
2015-01-15 10:00:00,8.345,1,10,3,12825.0,13087.0
2015-01-15 11:00:00,8.606,1,11,3,12691.0,12757.0
2015-01-15 12:00:00,8.716,1,12,3,12723.0,12868.0
2015-01-15 13:00:00,8.68,1,13,3,12545.0,12825.0
2015-01-15 14:00:00,8.528,1,14,3,12357.0,12772.0
2015-01-15 15:00:00,8.225,1,15,3,12309.0,12828.0
2015-01-15 16:00:00,7.806,1,16,3,12821.0,13380.0
2015-01-15 17:00:00,7.416,1,17,3,13036.0,13326.0
2015-01-15 18:00:00,6.996,1,18,3,12446.0,12690.0
2015-01-15 19:00:00,6.549,1,19,3,11790.0,12076.0
2015-01-15 20:00:00,6.073,1,20,3,11192.0,11582.0
2015-01-15 21:00:00,5.66,1,21,3,11347.0,11764.0
2015-01-15 22:00:00,5.372,1,22,3,11299.0,11608.0
2015-01-15 23:00:00,5.035,1,23,3,10564.0,10944.0
2015-01-16 00:00:00,4.644,1,0,4,10058.0,10393.0
2015-01-16 01:00:00,4.302,1,1,4,9628.0,10041.0
2015-01-16 02:00:00,3.977,1,2,4,9504.0,9870.0
2015-01-16 03:00:00,3.684,1,3,4,9488.0,9750.0
2015-01-16 04:00:00,3.495,1,4,4,10021.0,10206.0
2015-01-16 05:00:00,3.327,1,5,4,11107.0,11222.0
2015-01-16 06:00:00,3.218,1,6,4,12048.0,12107.0
2015-01-16 07:00:00,3.068,1,7,4,12663.0,12682.0
2015-01-16 08:00:00,3.423,1,8,4,12857.0,12725.0
2015-01-16 09:00:00,4.153,1,9,4,12847.0,12757.0
2015-01-16 10:00:00,5.162,1,10,4,13039.0,12913.0
2015-01-16 11:00:00,6.208,1,11,4,12678.0,12608.0
2015-01-16 12:00:00,6.749,1,12,4,12617.0,12505.0
2015-01-16 13:00:00,6.699,1,13,4,12496.0,12279.0
2015-01-16 14:00:00,5.92,1,14,4,12427.0,12169.0
2015-01-16 15:00:00,3.449,1,15,4,12349.0,12350.0
2015-01-16 16:00:00,1.829,1,16,4,12941.0,12776.0
2015-01-16 17:00:00,1.444,1,17,4,13231.0,12703.0
2015-01-16 18:00:00,1.334,1,18,4,12747.0,12133.0
2015-01-16 19:00:00,1.439,1,19,4,12082.0,11426.0
2015-01-16 20:00:00,1.903,1,20,4,11466.0,10908.0
2015-01-16 21:00:00,2.211,1,21,4,11594.0,11108.0
2015-01-16 22:00:00,2.066,1,22,4,11496.0,11104.0
2015-01-16 23:00:00,1.747,1,23,4,10742.0,10498.0
2015-01-17 00:00:00,1.425,1,0,5,10145.0,9836.0
2015-01-17 01:00:00,0.996,1,1,5,9723.0,9323.0
2015-01-17 02:00:00,0.474,1,2,5,9557.0,9085.0
2015-01-17 03:00:00,-0.112,1,3,5,9520.0,8771.0
2015-01-17 04:00:00,-0.7,1,4,5,10017.0,8896.0
2015-01-17 05:00:00,-1.11,1,5,5,11024.0,9099.0
2015-01-17 06:00:00,-1.489,1,6,5,12056.0,9490.0
2015-01-17 07:00:00,-1.758,1,7,5,12538.0,10176.0
2015-01-17 08:00:00,-0.36,1,8,5,12570.0,10684.0
2015-01-17 09:00:00,1.369,1,9,5,12653.0,11085.0
2015-01-17 10:00:00,2.589,1,10,5,12861.0,11232.0
2015-01-17 11:00:00,3.801,1,11,5,12602.0,11292.0
2015-01-17 12:00:00,4.131,1,12,5,12672.0,11068.0
2015-01-17 13:00:00,4.03,1,13,5,12560.0,10862.0
2015-01-17 14:00:00,3.301,1,14,5,12487.0,10872.0
2015-01-17 15:00:00,0.979,1,15,5,12426.0,10887.0
2015-01-17 16:00:00,0.027,1,16,5,13035.0,11481.0
2015-01-17 17:00:00,0.263,1,17,5,13144.0,11694.0
2015-01-17 18:00:00,0.298,1,18,5,12597.0,11249.0
2015-01-17 19:00:00,0.337,1,19,5,12008.0,10810.0
2015-01-17 20:00:00,0.441,1,20,5,11380.0,10403.0
2015-01-17 21:00:00,0.606,1,21,5,11573.0,10497.0
2015-01-17 22:00:00,0.718,1,22,5,11486.0,10555.0
2015-01-17 23:00:00,0.698,1,23,5,10762.0,10035.0
2015-01-18 00:00:00,0.607,1,0,6,10338.0,9648.0
2015-01-18 01:00:00,0.547,1,1,6,9938.0,9216.0
2015-01-18 02:00:00,0.527,1,2,6,9740.0,8983.0
2015-01-18 03:00:00,0.488,1,3,6,9739.0,8943.0
2015-01-18 04:00:00,0.437,1,4,6,10166.0,8868.0
2015-01-18 05:00:00,0.356,1,5,6,11339.0,8955.0
2015-01-18 06:00:00,0.194,1,6,6,12273.0,8976.0
2015-01-18 07:00:00,0.048,1,7,6,12558.0,9403.0
2015-01-18 08:00:00,0.221,1,8,6,12591.0,9962.0
2015-01-18 09:00:00,0.856,1,9,6,12558.0,10349.0
2015-01-18 10:00:00,1.718,1,10,6,12582.0,10680.0
2015-01-18 11:00:00,2.438,1,11,6,12288.0,10896.0
2015-01-18 12:00:00,2.933,1,12,6,12195.0,10659.0
2015-01-18 13:00:00,3.127,1,13,6,11993.0,10345.0
2015-01-18 14:00:00,2.876,1,14,6,11878.0,10187.0
2015-01-18 15:00:00,1.89,1,15,6,11943.0,10286.0
2015-01-18 16:00:00,0.966,1,16,6,12600.0,11097.0
2015-01-18 17:00:00,0.719,1,17,6,12690.0,11454.0
2015-01-18 18:00:00,0.522,1,18,6,12188.0,11315.0
2015-01-18 19:00:00,0.24,1,19,6,11663.0,10948.0
2015-01-18 20:00:00,-0.088,1,20,6,11124.0,10460.0
2015-01-18 21:00:00,-0.385,1,21,6,11456.0,10567.0
2015-01-18 22:00:00,-0.69,1,22,6,11496.0,10564.0
2015-01-18 23:00:00,-0.954,1,23,6,10812.0,10024.0
2015-01-19 00:00:00,-1.143,1,0,0,10249.0,9550.0
2015-01-19 01:00:00,-1.243,1,1,0,9840.0,9166.0
2015-01-19 02:00:00,-1.291,1,2,0,9629.0,8946.0
2015-01-19 03:00:00,-1.301,1,3,0,9515.0,9027.0
2015-01-19 04:00:00,-1.302,1,4,0,9465.0,9493.0
2015-01-19 05:00:00,-1.328,1,5,0,9730.0,10801.0
2015-01-19 06:00:00,-1.437,1,6,0,10038.0,11927.0
2015-01-19 07:00:00,-1.526,1,7,0,10602.0,12415.0
2015-01-19 08:00:00,-0.942,1,8,0,11054.0,12440.0
2015-01-19 09:00:00,-0.024,1,9,0,11206.0,12480.0
2015-01-19 10:00:00,0.834,1,10,0,11299.0,12631.0
2015-01-19 11:00:00,1.485,1,11,0,11365.0,12537.0
2015-01-19 12:00:00,1.84,1,12,0,11143.0,12612.0
2015-01-19 13:00:00,1.864,1,13,0,10844.0,12477.0
2015-01-19 14:00:00,1.569,1,14,0,10703.0,12404.0
2015-01-19 15:00:00,0.603,1,15,0,10714.0,12454.0
2015-01-19 16:00:00,-0.175,1,16,0,11433.0,13034.0
2015-01-19 17:00:00,-0.439,1,17,0,11867.0,13064.0
2015-01-19 18:00:00,-0.591,1,18,0,11557.0,12546.0
2015-01-19 19:00:00,-0.681,1,19,0,11116.0,11839.0
2015-01-19 20:00:00,-0.736,1,20,0,10619.0,11230.0
2015-01-19 21:00:00,-0.749,1,21,0,10837.0,11294.0
2015-01-19 22:00:00,-0.771,1,22,0,10948.0,11132.0
2015-01-19 23:00:00,-0.802,1,23,0,10326.0,10483.0
2015-01-20 00:00:00,-0.854,1,0,1,9841.0,9877.0
2015-01-20 01:00:00,-0.954,1,1,1,9534.0,9537.0
2015-01-20 02:00:00,-1.107,1,2,1,9183.0,9217.0
2015-01-20 03:00:00,-1.285,1,3,1,9072.0,9246.0
2015-01-20 04:00:00,-1.47,1,4,1,9065.0,9819.0
2015-01-20 05:00:00,-1.628,1,5,1,9199.0,10972.0
2015-01-20 06:00:00,-1.78,1,6,1,9235.0,11944.0
2015-01-20 07:00:00,-1.827,1,7,1,9657.0,12236.0
2015-01-20 08:00:00,-0.989,1,8,1,10278.0,12320.0
2015-01-20 09:00:00,0.242,1,9,1,10704.0,12491.0
2015-01-20 10:00:00,1.453,1,10,1,11057.0,12825.0
2015-01-20 11:00:00,2.261,1,11,1,11205.0,12691.0
2015-01-20 12:00:00,2.708,1,12,1,10883.0,12723.0
2015-01-20 13:00:00,2.739,1,13,1,10573.0,12545.0
2015-01-20 14:00:00,2.213,1,14,1,10461.0,12357.0
2015-01-20 15:00:00,0.402,1,15,1,10442.0,12309.0
2015-01-20 16:00:00,-0.888,1,16,1,11140.0,12821.0
2015-01-20 17:00:00,-1.352,1,17,1,11663.0,13036.0
2015-01-20 18:00:00,-1.61,1,18,1,11519.0,12446.0
2015-01-20 19:00:00,-1.833,1,19,1,11221.0,11790.0
2015-01-20 20:00:00,-1.992,1,20,1,10766.0,11192.0
2015-01-20 21:00:00,-2.006,1,21,1,10856.0,11347.0
2015-01-20 22:00:00,-1.986,1,22,1,10911.0,11299.0
2015-01-20 23:00:00,-2.057,1,23,1,10359.0,10564.0
2015-01-21 00:00:00,-2.164,1,0,2,9948.0,10058.0
2015-01-21 01:00:00,-2.23,1,1,2,9719.0,9628.0
2015-01-21 02:00:00,-2.238,1,2,2,9413.0,9504.0
2015-01-21 03:00:00,-2.224,1,3,2,9498.0,9488.0
2015-01-21 04:00:00,-2.2,1,4,2,9989.0,10021.0
2015-01-21 05:00:00,-2.156,1,5,2,11223.0,11107.0
2015-01-21 06:00:00,-2.116,1,6,2,12251.0,12048.0
2015-01-21 07:00:00,-2.067,1,7,2,12810.0,12663.0
2015-01-21 08:00:00,-1.473,1,8,2,12955.0,12857.0
2015-01-21 09:00:00,-0.684,1,9,2,12976.0,12847.0
2015-01-21 10:00:00,0.226,1,10,2,13024.0,13039.0
2015-01-21 11:00:00,1.038,1,11,2,12811.0,12678.0
2015-01-21 12:00:00,1.537,1,12,2,12922.0,12617.0
2015-01-21 13:00:00,1.703,1,13,2,12811.0,12496.0
2015-01-21 14:00:00,1.2,1,14,2,12736.0,12427.0
2015-01-21 15:00:00,-0.947,1,15,2,12666.0,12349.0
2015-01-21 16:00:00,-2.371,1,16,2,13281.0,12941.0
2015-01-21 17:00:00,-2.551,1,17,2,13513.0,13231.0
2015-01-21 18:00:00,-2.67,1,18,2,12958.0,12747.0
2015-01-21 19:00:00,-2.822,1,19,2,12322.0,12082.0
2015-01-21 20:00:00,-3.071,1,20,2,11614.0,11466.0
2015-01-21 21:00:00,-3.335,1,21,2,11848.0,11594.0
2015-01-21 22:00:00,-3.56,1,22,2,11860.0,11496.0
2015-01-21 23:00:00,-3.759,1,23,2,11212.0,10742.0
2015-01-22 00:00:00,-3.86,1,0,3,10659.0,10145.0
2015-01-22 01:00:00,-3.848,1,1,3,10368.0,9723.0
2015-01-22 02:00:00,-3.701,1,2,3,10113.0,9557.0
2015-01-22 03:00:00,-3.576,1,3,3,10169.0,9520.0
2015-01-22 04:00:00,-3.394,1,4,3,10567.0,10017.0
2015-01-22 05:00:00,-3.057,1,5,3,11722.0,11024.0
2015-01-22 06:00:00,-2.835,1,6,3,12678.0,12056.0
2015-01-22 07:00:00,-2.821,1,7,3,12971.0,12538.0
2015-01-22 08:00:00,-2.124,1,8,3,13026.0,12570.0
2015-01-22 09:00:00,-1.165,1,9,3,13023.0,12653.0
2015-01-22 10:00:00,-0.302,1,10,3,13043.0,12861.0
2015-01-22 11:00:00,0.275,1,11,3,12798.0,12602.0
2015-01-22 12:00:00,0.478,1,12,3,12705.0,12672.0
2015-01-22 13:00:00,0.357,1,13,3,12641.0,12560.0
2015-01-22 14:00:00,-0.024,1,14,3,12582.0,12487.0
2015-01-22 15:00:00,-0.903,1,15,3,12555.0,12426.0
2015-01-22 16:00:00,-1.807,1,16,3,13186.0,13035.0
2015-01-22 17:00:00,-2.058,1,17,3,13531.0,13144.0
2015-01-22 18:00:00,-2.378,1,18,3,13078.0,12597.0
2015-01-22 19:00:00,-2.649,1,19,3,12444.0,12008.0
2015-01-22 20:00:00,-2.799,1,20,3,11834.0,11380.0
2015-01-22 21:00:00,-2.811,1,21,3,12078.0,11573.0
2015-01-22 22:00:00,-2.744,1,22,3,11998.0,11486.0
2015-01-22 23:00:00,-2.815,1,23,3,11463.0,10762.0
2015-01-23 00:00:00,-2.962,1,0,4,11048.0,10338.0
2015-01-23 01:00:00,-3.122,1,1,4,10584.0,9938.0
2015-01-23 02:00:00,-3.114,1,2,4,10281.0,9740.0
2015-01-23 03:00:00,-3.159,1,3,4,10228.0,9739.0
2015-01-23 04:00:00,-3.24,1,4,4,10614.0,10166.0
2015-01-23 05:00:00,-3.263,1,5,4,11683.0,11339.0
2015-01-23 06:00:00,-3.311,1,6,4,12626.0,12273.0
2015-01-23 07:00:00,-3.381,1,7,4,12936.0,12558.0
2015-01-23 08:00:00,-2.636,1,8,4,13045.0,12591.0
2015-01-23 09:00:00,-1.242,1,9,4,12959.0,12558.0
2015-01-23 10:00:00,0.203,1,10,4,13035.0,12582.0
2015-01-23 11:00:00,1.275,1,11,4,12829.0,12288.0
2015-01-23 12:00:00,1.74,1,12,4,12841.0,12195.0
2015-01-23 13:00:00,1.707,1,13,4,12679.0,11993.0
2015-01-23 14:00:00,1.117,1,14,4,12633.0,11878.0
2015-01-23 15:00:00,-0.634,1,15,4,12584.0,11943.0
2015-01-23 16:00:00,-1.987,1,16,4,13185.0,12600.0
2015-01-23 17:00:00,-2.802,1,17,4,13491.0,12690.0
2015-01-23 18:00:00,-3.469,1,18,4,13051.0,12188.0
2015-01-23 19:00:00,-3.737,1,19,4,12388.0,11663.0
2015-01-23 20:00:00,-3.669,1,20,4,11761.0,11124.0
2015-01-23 21:00:00,-3.383,1,21,4,11866.0,11456.0
2015-01-23 22:00:00,-3.097,1,22,4,11837.0,11496.0
2015-01-23 23:00:00,-2.873,1,23,4,11354.0,10812.0
2015-01-24 00:00:00,-2.846,1,0,5,10933.0,10249.0
2015-01-24 01:00:00,-2.858,1,1,5,10447.0,9840.0
2015-01-24 02:00:00,-2.674,1,2,5,10200.0,9629.0
2015-01-24 03:00:00,-2.327,1,3,5,10150.0,9515.0
2015-01-24 04:00:00,-1.91,1,4,5,10475.0,9465.0
2015-01-24 05:00:00,-1.492,1,5,5,11672.0,9730.0
2015-01-24 06:00:00,-1.028,1,6,5,12685.0,10038.0
2015-01-24 07:00:00,-0.482,1,7,5,12997.0,10602.0
2015-01-24 08:00:00,0.38,1,8,5,13066.0,11054.0
2015-01-24 09:00:00,1.39,1,9,5,13119.0,11206.0
2015-01-24 10:00:00,2.342,1,10,5,13258.0,11299.0
2015-01-24 11:00:00,3.08,1,11,5,13126.0,11365.0
2015-01-24 12:00:00,3.433,1,12,5,13151.0,11143.0
2015-01-24 13:00:00,3.428,1,13,5,13096.0,10844.0
2015-01-24 14:00:00,3.08,1,14,5,13061.0,10703.0
2015-01-24 15:00:00,2.368,1,15,5,12945.0,10714.0
2015-01-24 16:00:00,1.648,1,16,5,13491.0,11433.0
2015-01-24 17:00:00,1.292,1,17,5,13670.0,11867.0
2015-01-24 18:00:00,0.95,1,18,5,13204.0,11557.0
2015-01-24 19:00:00,0.472,1,19,5,12552.0,11116.0
2015-01-24 20:00:00,-0.075,1,20,5,11942.0,10619.0
2015-01-24 21:00:00,-0.566,1,21,5,12145.0,10837.0
2015-01-24 22:00:00,-0.904,1,22,5,12181.0,10948.0
2015-01-24 23:00:00,-1.125,1,23,5,11537.0,10326.0
2015-01-25 00:00:00,-1.221,1,0,6,11011.0,9841.0
2015-01-25 01:00:00,-1.137,1,1,6,10659.0,9534.0
2015-01-25 02:00:00,-1.057,1,2,6,10385.0,9183.0
2015-01-25 03:00:00,-0.782,1,3,6,10346.0,9072.0
2015-01-25 04:00:00,-0.209,1,4,6,10686.0,9065.0
2015-01-25 05:00:00,0.161,1,5,6,11798.0,9199.0
2015-01-25 06:00:00,0.358,1,6,6,12727.0,9235.0
2015-01-25 07:00:00,0.484,1,7,6,13072.0,9657.0
2015-01-25 08:00:00,1.288,1,8,6,13146.0,10278.0
2015-01-25 09:00:00,2.131,1,9,6,13144.0,10704.0
