utc,month,hour,dayofweek,netload,tmpc,mw2day,mw7day
2017-01-01 00:00:00,1,0,6,6180.82,-8.336,6341.4,5543.79
2017-01-01 01:00:00,1,1,6,6134.29,-8.62,6296.42,5525.45
2017-01-01 02:00:00,1,2,6,6041.86,-8.783,6158.19,5493.74
2017-01-01 03:00:00,1,3,6,5973.1,-9.008,6164.75,5467.27
2017-01-01 04:00:00,1,4,6,5952.18,-9.203,6379.15,5494.38
2017-01-01 05:00:00,1,5,6,5965.92,-9.422,6735.84,5645.19
2017-01-01 06:00:00,1,6,6,5978.12,-9.507,6943.1,5847.68
2017-01-01 07:00:00,1,7,6,5993.71,-9.003,7248.68,6064.51
2017-01-01 08:00:00,1,8,6,6475.71,-7.339,7578.55,6539.14
2017-01-01 09:00:00,1,9,6,6770.17,-5.479,7802.68,6711.06
2017-01-01 10:00:00,1,10,6,6834.83,-3.563,7768.49,6636.46
2017-01-01 11:00:00,1,11,6,6801.54,-1.954,7701.87,6570.14
2017-01-01 12:00:00,1,12,6,6853.51,-1.098,7706.47,6608.13
2017-01-01 13:00:00,1,13,6,6967.47,-1.303,7764.83,6671.8
2017-01-01 14:00:00,1,14,6,7161.32,-3.258,7865.8,6785.49
2017-01-01 15:00:00,1,15,6,7380.24,-5.14,7979.0,6880.62
2017-01-01 16:00:00,1,16,6,7513.15,-5.858,8154.66,6791.51
2017-01-01 17:00:00,1,17,6,7479.88,-6.411,7967.09,6718.46
2017-01-01 18:00:00,1,18,6,7421.55,-6.804,7863.07,6641.97
2017-01-01 19:00:00,1,19,6,7355.47,-7.062,7646.04,6534.5
2017-01-01 20:00:00,1,20,6,7070.87,-7.298,7376.85,6237.43
2017-01-01 21:00:00,1,21,6,6854.91,-7.429,6944.15,6105.8
2017-01-01 22:00:00,1,22,6,6572.25,-7.511,6587.03,5854.95
2017-01-01 23:00:00,1,23,6,6431.34,-7.56,6174.31,5460.32
2017-01-02 00:00:00,1,0,0,6513.09,-7.541,6026.16,5345.08
2017-01-02 01:00:00,1,1,0,6510.84,-7.52,6129.04,5365.88
2017-01-02 02:00:00,1,2,0,6413.68,-7.447,6084.07,5338.78
2017-01-02 03:00:00,1,3,0,6579.82,-7.333,6109.38,5380.9
2017-01-02 04:00:00,1,4,0,7153.27,-7.277,6168.81,5458.71
2017-01-02 05:00:00,1,5,0,8192.51,-7.27,6325.36,5611.46
2017-01-02 06:00:00,1,6,0,8751.33,-7.165,6538.23,5769.57
2017-01-02 07:00:00,1,7,0,9077.82,-6.556,6728.54,6003.51
2017-01-02 08:00:00,1,8,0,9452.08,-5.351,7222.97,6551.8
2017-01-02 09:00:00,1,9,0,9593.07,-4.078,7440.13,6813.86
2017-01-02 10:00:00,1,10,0,9653.85,-2.972,7416.79,6770.11
2017-01-02 11:00:00,1,11,0,9901.81,-2.202,7395.47,6605.17
2017-01-02 12:00:00,1,12,0,9807.43,-1.822,7439.64,6603.72
2017-01-02 13:00:00,1,13,0,9720.87,-1.877,7377.11,6649.41
2017-01-02 14:00:00,1,14,0,9720.53,-2.332,7486.85,6786.71
2017-01-02 15:00:00,1,15,0,9728.33,-2.626,7626.98,6899.03
2017-01-02 16:00:00,1,16,0,9763.17,-2.705,7611.19,6865.41
2017-01-02 17:00:00,1,17,0,9548.15,-2.707,7301.61,6792.14
2017-01-02 18:00:00,1,18,0,9427.38,-2.71,6926.74,6738.96
2017-01-02 19:00:00,1,19,0,9087.16,-2.83,6759.48,6648.47
2017-01-02 20:00:00,1,20,0,8635.19,-3.058,6550.56,6321.29
2017-01-02 21:00:00,1,21,0,8108.84,-3.345,6479.29,6134.14
2017-01-02 22:00:00,1,22,0,7724.86,-3.744,6425.27,5871.03
2017-01-02 23:00:00,1,23,0,7419.92,-4.302,6250.51,5682.88
2017-01-03 00:00:00,1,0,1,7482.06,-4.702,6180.82,5711.07
2017-01-03 01:00:00,1,1,1,7426.77,-4.913,6134.29,5699.05
2017-01-03 02:00:00,1,2,1,7371.87,-4.893,6041.86,5550.69
2017-01-03 03:00:00,1,3,1,7495.82,-4.887,5973.1,5607.61
2017-01-03 04:00:00,1,4,1,7951.44,-4.89,5952.18,5892.09
2017-01-03 05:00:00,1,5,1,9023.93,-4.877,5965.92,6367.64
2017-01-03 06:00:00,1,6,1,9539.29,-4.623,5978.12,6705.37
2017-01-03 07:00:00,1,7,1,9611.87,-3.941,5993.71,7067.39
2017-01-03 08:00:00,1,8,1,9767.64,-2.83,6475.71,7400.8
2017-01-03 09:00:00,1,9,1,9739.43,-1.669,6770.17,7653.24
2017-01-03 10:00:00,1,10,1,9723.22,-0.64,6834.83,7772.89
2017-01-03 11:00:00,1,11,1,9931.81,0.102,6801.54,7762.34
2017-01-03 12:00:00,1,12,1,9877.37,0.385,6853.51,7781.21
2017-01-03 13:00:00,1,13,1,9774.3,0.167,6967.47,7773.17
2017-01-03 14:00:00,1,14,1,9814.42,-0.393,7161.32,7824.2
2017-01-03 15:00:00,1,15,1,9877.31,-0.888,7380.24,7784.94
2017-01-03 16:00:00,1,16,1,9950.55,-1.118,7513.15,7823.76
2017-01-03 17:00:00,1,17,1,9686.51,-1.305,7479.88,7637.82
2017-01-03 18:00:00,1,18,1,9551.2,-1.476,7421.55,7545.44
2017-01-03 19:00:00,1,19,1,9289.85,-1.644,7355.47,7306.69
2017-01-03 20:00:00,1,20,1,8776.39,-1.784,7070.87,6985.32
2017-01-03 21:00:00,1,21,1,8234.89,-1.89,6854.91,6605.05
2017-01-03 22:00:00,1,22,1,7794.61,-1.978,6572.25,6215.02
2017-01-03 23:00:00,1,23,1,7518.72,-1.989,6431.34,5954.63
2017-01-04 00:00:00,1,0,2,7582.46,-1.958,6513.09,5954.89
2017-01-04 01:00:00,1,1,2,7509.9,-1.9,6510.84,5930.61
2017-01-04 02:00:00,1,2,2,7418.81,-1.812,6413.68,5782.76
2017-01-04 03:00:00,1,3,2,7511.99,-1.696,6579.82,5797.58
2017-01-04 04:00:00,1,4,2,7983.28,-1.574,7153.27,6055.46
2017-01-04 05:00:00,1,5,2,9093.59,-1.478,8192.51,6477.63
2017-01-04 06:00:00,1,6,2,9605.27,-1.385,8751.33,6749.05
2017-01-04 07:00:00,1,7,2,9622.84,-1.218,9077.82,7081.79
2017-01-04 08:00:00,1,8,2,9826.12,-0.739,9452.08,7419.34
2017-01-04 09:00:00,1,9,2,9832.08,-0.071,9593.07,7665.06
2017-01-04 10:00:00,1,10,2,9792.73,0.55,9653.85,7723.81
2017-01-04 11:00:00,1,11,2,9911.73,1.002,9901.81,7698.3
2017-01-04 12:00:00,1,12,2,9868.86,1.179,9807.43,7716.14
2017-01-04 13:00:00,1,13,2,9756.61,1.018,9720.87,7738.9
2017-01-04 14:00:00,1,14,2,9757.57,0.592,9720.53,7776.99
2017-01-04 15:00:00,1,15,2,9819.16,0.251,9728.33,7829.79
2017-01-04 16:00:00,1,16,2,9921.29,0.114,9763.17,7948.5
2017-01-04 17:00:00,1,17,2,9645.14,-0.045,9548.15,7723.51
2017-01-04 18:00:00,1,18,2,9514.76,-0.381,9427.38,7627.13
2017-01-04 19:00:00,1,19,2,9274.5,-0.864,9087.16,7433.29
2017-01-04 20:00:00,1,20,2,8794.85,-1.442,8635.19,7121.37
2017-01-04 21:00:00,1,21,2,8236.63,-1.924,8108.84,6730.38
2017-01-04 22:00:00,1,22,2,7814.79,-2.246,7724.86,6344.55
2017-01-04 23:00:00,1,23,2,7536.13,-2.488,7419.92,6075.41
2017-01-05 00:00:00,1,0,3,7599.82,-2.722,7482.06,6097.97
2017-01-05 01:00:00,1,1,3,7540.96,-2.964,7426.77,6069.55
2017-01-05 02:00:00,1,2,3,7430.73,-3.177,7371.87,5926.23
2017-01-05 03:00:00,1,3,3,7589.57,-3.448,7495.82,5956.09
2017-01-05 04:00:00,1,4,3,8066.84,-3.784,7951.44,6208.51
2017-01-05 05:00:00,1,5,3,9149.96,-4.102,9023.93,6599.1
2017-01-05 06:00:00,1,6,3,9635.44,-4.437,9539.29,6891.98
2017-01-05 07:00:00,1,7,3,9736.63,-4.545,9611.87,7216.63
2017-01-05 08:00:00,1,8,3,9897.05,-4.311,9767.64,7518.89
2017-01-05 09:00:00,1,9,3,9897.51,-4.087,9739.43,7717.61
2017-01-05 10:00:00,1,10,3,9848.62,-4.015,9723.22,7721.94
2017-01-05 11:00:00,1,11,3,9984.36,-4.044,9931.81,7675.77
2017-01-05 12:00:00,1,12,3,9922.95,-4.209,9877.37,7650.28
2017-01-05 13:00:00,1,13,3,9868.25,-4.566,9774.3,7689.43
2017-01-05 14:00:00,1,14,3,9933.01,-5.276,9814.42,7778.77
2017-01-05 15:00:00,1,15,3,10039.67,-6.261,9877.31,7916.32
2017-01-05 16:00:00,1,16,3,10230.07,-6.914,9950.55,8092.37
2017-01-05 17:00:00,1,17,3,10000.7,-7.493,9686.51,7973.25
2017-01-05 18:00:00,1,18,3,9906.78,-8.092,9551.2,7914.04
2017-01-05 19:00:00,1,19,3,9596.56,-8.686,9289.85,7706.37
2017-01-05 20:00:00,1,20,3,9096.05,-9.259,8776.39,7426.1
2017-01-05 21:00:00,1,21,3,8588.46,-9.657,8234.89,6999.31
2017-01-05 22:00:00,1,22,3,8205.79,-9.746,7794.61,6611.43
2017-01-05 23:00:00,1,23,3,7888.76,-9.737,7518.72,6302.18
2017-01-06 00:00:00,1,0,4,7970.81,-9.684,7582.46,6341.4
2017-01-06 01:00:00,1,1,4,7882.75,-9.705,7509.9,6296.42
2017-01-06 02:00:00,1,2,4,7822.87,-9.73,7418.81,6158.19
2017-01-06 03:00:00,1,3,4,7922.0,-9.808,7511.99,6164.75
2017-01-06 04:00:00,1,4,4,8389.64,-9.922,7983.28,6379.15
2017-01-06 05:00:00,1,5,4,9467.64,-10.004,9093.59,6735.84
2017-01-06 06:00:00,1,6,4,9927.8,-10.142,9605.27,6943.1
2017-01-06 07:00:00,1,7,4,10034.0,-10.014,9622.84,7248.68
2017-01-06 08:00:00,1,8,4,10184.09,-9.294,9826.12,7578.55
2017-01-06 09:00:00,1,9,4,10162.31,-8.543,9832.08,7802.68
2017-01-06 10:00:00,1,10,4,10072.43,-8.101,9792.73,7768.49
2017-01-06 11:00:00,1,11,4,10123.67,-7.902,9911.73,7701.87
2017-01-06 12:00:00,1,12,4,10099.51,-7.95,9868.86,7706.47
2017-01-06 13:00:00,1,13,4,10109.45,-8.225,9756.61,7764.83
2017-01-06 14:00:00,1,14,4,10124.3,-8.745,9757.57,7865.8
2017-01-06 15:00:00,1,15,4,10131.5,-9.567,9819.16,7979.0
2017-01-06 16:00:00,1,16,4,10281.72,-10.158,9921.29,8154.66
2017-01-06 17:00:00,1,17,4,10010.68,-10.682,9645.14,7967.09
2017-01-06 18:00:00,1,18,4,9858.15,-11.18,9514.76,7863.07
2017-01-06 19:00:00,1,19,4,9530.44,-11.755,9274.5,7646.04
2017-01-06 20:00:00,1,20,4,9058.86,-12.258,8794.85,7376.85
2017-01-06 21:00:00,1,21,4,8596.21,-12.523,8236.63,6944.15
2017-01-06 22:00:00,1,22,4,8228.31,-12.61,7814.79,6587.03
2017-01-06 23:00:00,1,23,4,7819.55,-12.76,7536.13,6174.31
2017-01-07 00:00:00,1,0,5,7679.14,-13.02,7599.82,6026.16
2017-01-07 01:00:00,1,1,5,7765.31,-13.305,7540.96,6129.04
2017-01-07 02:00:00,1,2,5,7873.53,-13.558,7430.73,6084.07
2017-01-07 03:00:00,1,3,5,7928.91,-13.722,7589.57,6109.38
2017-01-07 04:00:00,1,4,5,7966.04,-13.734,8066.84,6168.81
2017-01-07 05:00:00,1,5,5,8133.87,-13.7,9149.96,6325.36
2017-01-07 06:00:00,1,6,5,8411.76,-13.754,9635.44,6538.23
2017-01-07 07:00:00,1,7,5,8588.96,-13.528,9736.63,6728.54
2017-01-07 08:00:00,1,8,5,9090.55,-12.247,9897.05,7222.97
2017-01-07 09:00:00,1,9,5,9325.99,-10.74,9897.51,7440.13
2017-01-07 10:00:00,1,10,5,9302.52,-9.646,9848.62,7416.79
2017-01-07 11:00:00,1,11,5,9219.22,-8.896,9984.36,7395.47
2017-01-07 12:00:00,1,12,5,9261.72,-8.586,9922.95,7439.64
2017-01-07 13:00:00,1,13,5,9157.02,-8.784,9868.25,7377.11
2017-01-07 14:00:00,1,14,5,9236.79,-9.556,9933.01,7486.85
2017-01-07 15:00:00,1,15,5,9283.0,-10.178,10039.67,7626.98
2017-01-07 16:00:00,1,16,5,9235.34,-10.275,10230.07,7611.19
2017-01-07 17:00:00,1,17,5,9148.64,-10.292,10000.7,7301.61
2017-01-07 18:00:00,1,18,5,8937.45,-10.292,9906.78,6926.74
2017-01-07 19:00:00,1,19,5,8777.62,-10.296,9596.56,6759.48
2017-01-07 20:00:00,1,20,5,8334.97,-10.275,9096.05,6550.56
2017-01-07 21:00:00,1,21,5,8126.75,-10.245,8588.46,6479.29
2017-01-07 22:00:00,1,22,5,7818.17,-10.214,8205.79,6425.27
2017-01-07 23:00:00,1,23,5,7481.12,-10.227,7888.76,6250.51
2017-01-08 00:00:00,1,0,6,7452.65,-10.241,7970.81,6180.82
2017-01-08 01:00:00,1,1,6,7534.25,-10.315,7882.75,6134.29
2017-01-08 02:00:00,1,2,6,7446.6,-10.43,7822.87,6041.86
2017-01-08 03:00:00,1,3,6,7461.75,-10.515,7922.0,5973.1
2017-01-08 04:00:00,1,4,6,7485.69,-10.573,8389.64,5952.18
2017-01-08 05:00:00,1,5,6,7619.93,-10.719,9467.64,5965.92
2017-01-08 06:00:00,1,6,6,7815.92,-11.021,9927.8,5978.12
2017-01-08 07:00:00,1,7,6,8047.15,-10.875,10034.0,5993.71
2017-01-08 08:00:00,1,8,6,8574.22,-9.627,10184.09,6475.71
2017-01-08 09:00:00,1,9,6,8918.01,-7.838,10162.31,6770.17
2017-01-08 10:00:00,1,10,6,8921.78,-6.653,10072.43,6834.83
2017-01-08 11:00:00,1,11,6,8825.52,-5.879,10123.67,6801.54
2017-01-08 12:00:00,1,12,6,8822.18,-5.603,10099.51,6853.51
2017-01-08 13:00:00,1,13,6,8747.83,-5.891,10109.45,6967.47
2017-01-08 14:00:00,1,14,6,8876.3,-7.345,10124.3,7161.32
2017-01-08 15:00:00,1,15,6,8987.63,-9.088,10131.5,7380.24
2017-01-08 16:00:00,1,16,6,9094.4,-9.699,10281.72,7513.15
2017-01-08 17:00:00,1,17,6,9144.12,-10.093,10010.68,7479.88
2017-01-08 18:00:00,1,18,6,9012.0,-10.271,9858.15,7421.55
2017-01-08 19:00:00,1,19,6,8831.94,-10.379,9530.44,7355.47
2017-01-08 20:00:00,1,20,6,8462.57,-10.497,9058.86,7070.87
2017-01-08 21:00:00,1,21,6,8348.61,-10.588,8596.21,6854.91
2017-01-08 22:00:00,1,22,6,8043.36,-10.666,8228.31,6572.25
2017-01-08 23:00:00,1,23,6,7868.77,-10.651,7819.55,6431.34
2017-01-09 00:00:00,1,0,0,7964.67,-10.384,7679.14,6513.09
2017-01-09 01:00:00,1,1,0,7914.57,-10.018,7765.31,6510.84
2017-01-09 02:00:00,1,2,0,7830.35,-9.8,7873.53,6413.68
2017-01-09 03:00:00,1,3,0,7967.54,-9.751,7928.91,6579.82
2017-01-09 04:00:00,1,4,0,8441.49,-9.855,7966.04,7153.27
2017-01-09 05:00:00,1,5,0,9555.67,-9.92,8133.87,8192.51
2017-01-09 06:00:00,1,6,0,10026.55,-9.911,8411.76,8751.33
2017-01-09 07:00:00,1,7,0,10173.07,-9.279,8588.96,9077.82
2017-01-09 08:00:00,1,8,0,10341.89,-7.593,9090.55,9452.08
2017-01-09 09:00:00,1,9,0,10349.18,-5.905,9325.99,9593.07
2017-01-09 10:00:00,1,10,0,10253.85,-4.483,9302.52,9653.85
2017-01-09 11:00:00,1,11,0,10460.71,-3.734,9219.22,9901.81
2017-01-09 12:00:00,1,12,0,10436.15,-3.457,9261.72,9807.43
2017-01-09 13:00:00,1,13,0,10346.04,-3.649,9157.02,9720.87
2017-01-09 14:00:00,1,14,0,10337.94,-4.862,9236.79,9720.53
2017-01-09 15:00:00,1,15,0,10263.52,-6.38,9283.0,9728.33
2017-01-09 16:00:00,1,16,0,10408.92,-7.326,9235.34,9763.17
2017-01-09 17:00:00,1,17,0,10186.18,-8.046,9148.64,9548.15
2017-01-09 18:00:00,1,18,0,10103.74,-8.554,8937.45,9427.38
2017-01-09 19:00:00,1,19,0,9797.28,-8.874,8777.62,9087.16
2017-01-09 20:00:00,1,20,0,9287.67,-9.144,8334.97,8635.19
2017-01-09 21:00:00,1,21,0,8726.02,-9.351,8126.75,8108.84
2017-01-09 22:00:00,1,22,0,8305.14,-9.463,7818.17,7724.86
2017-01-09 23:00:00,1,23,0,8068.32,-9.667,7481.12,7419.92
2017-01-10 00:00:00,1,0,1,8154.56,-9.932,7452.65,7482.06
2017-01-10 01:00:00,1,1,1,8082.16,-10.174,7534.25,7426.77
2017-01-10 02:00:00,1,2,1,7986.71,-10.43,7446.6,7371.87
2017-01-10 03:00:00,1,3,1,8109.08,-10.622,7461.75,7495.82
2017-01-10 04:00:00,1,4,1,8572.78,-10.799,7485.69,7951.44
2017-01-10 05:00:00,1,5,1,9686.37,-11.048,7619.93,9023.93
2017-01-10 06:00:00,1,6,1,10144.43,-11.407,7815.92,9539.29
2017-01-10 07:00:00,1,7,1,10249.87,-11.079,8047.15,9611.87
2017-01-10 08:00:00,1,8,1,10396.06,-9.277,8574.22,9767.64
2017-01-10 09:00:00,1,9,1,10370.27,-7.553,8918.01,9739.43
2017-01-10 10:00:00,1,10,1,10279.0,-6.507,8921.78,9723.22
2017-01-10 11:00:00,1,11,1,10383.03,-6.022,8825.52,9931.81
2017-01-10 12:00:00,1,12,1,10315.12,-5.995,8822.18,9877.37
2017-01-10 13:00:00,1,13,1,10209.81,-6.526,8747.83,9774.3
2017-01-10 14:00:00,1,14,1,10263.43,-8.111,8876.3,9814.42
2017-01-10 15:00:00,1,15,1,10302.55,-10.212,8987.63,9877.31
2017-01-10 16:00:00,1,16,1,10591.54,-11.17,9094.4,9950.55
2017-01-10 17:00:00,1,17,1,10377.72,-11.918,9144.12,9686.51
2017-01-10 18:00:00,1,18,1,10294.34,-12.797,9012.0,9551.2
2017-01-10 19:00:00,1,19,1,10021.82,-13.618,8831.94,9289.85
2017-01-10 20:00:00,1,20,1,9553.15,-14.213,8462.57,8776.39
2017-01-10 21:00:00,1,21,1,9031.44,-14.723,8348.61,8234.89
2017-01-10 22:00:00,1,22,1,8612.89,-15.125,8043.36,7794.61
2017-01-10 23:00:00,1,23,1,8372.97,-15.426,7868.77,7518.72
2017-01-11 00:00:00,1,0,2,8453.35,-15.632,7964.67,7582.46
2017-01-11 01:00:00,1,1,2,8448.68,-15.789,7914.57,7509.9
2017-01-11 02:00:00,1,2,2,8379.65,-15.883,7830.35,7418.81
2017-01-11 03:00:00,1,3,2,8499.94,-16.02,7967.54,7511.99
2017-01-11 04:00:00,1,4,2,8972.88,-16.215,8441.49,7983.28
2017-01-11 05:00:00,1,5,2,10055.94,-16.316,9555.67,9093.59
2017-01-11 06:00:00,1,6,2,10525.69,-16.219,10026.55,9605.27
2017-01-11 07:00:00,1,7,2,10616.38,-15.184,10173.07,9622.84
2017-01-11 08:00:00,1,8,2,10755.8,-12.761,10341.89,9826.12
2017-01-11 09:00:00,1,9,2,10655.86,-10.32,10349.18,9832.08
2017-01-11 10:00:00,1,10,2,10492.94,-8.25,10253.85,9792.73
2017-01-11 11:00:00,1,11,2,10618.62,-6.686,10460.71,9911.73
2017-01-11 12:00:00,1,12,2,10554.24,-5.785,10436.15,9868.86
2017-01-11 13:00:00,1,13,2,10454.45,-5.667,10346.04,9756.61
2017-01-11 14:00:00,1,14,2,10491.98,-6.459,10337.94,9757.57
2017-01-11 15:00:00,1,15,2,10495.47,-7.177,10263.52,9819.16
2017-01-11 16:00:00,1,16,2,10648.78,-7.095,10408.92,9921.29
2017-01-11 17:00:00,1,17,2,10397.61,-6.713,10186.18,9645.14
2017-01-11 18:00:00,1,18,2,10270.56,-6.126,10103.74,9514.76
2017-01-11 19:00:00,1,19,2,9916.51,-5.568,9797.28,9274.5
2017-01-11 20:00:00,1,20,2,9350.58,-4.995,9287.67,8794.85
2017-01-11 21:00:00,1,21,2,8812.67,-4.512,8726.02,8236.63
2017-01-11 22:00:00,1,22,2,8415.93,-4.067,8305.14,7814.79
2017-01-11 23:00:00,1,23,2,8192.21,-3.712,8068.32,7536.13
2017-01-12 00:00:00,1,0,3,8240.43,-3.218,8154.56,7599.82
2017-01-12 01:00:00,1,1,3,8181.56,-2.702,8082.16,7540.96
2017-01-12 02:00:00,1,2,3,8101.1,-2.208,7986.71,7430.73
2017-01-12 03:00:00,1,3,3,8207.8,-1.696,8109.08,7589.57
2017-01-12 04:00:00,1,4,3,8638.98,-1.367,8572.78,8066.84
2017-01-12 05:00:00,1,5,3,9666.6,-1.134,9686.37,9149.96
2017-01-12 06:00:00,1,6,3,10053.03,-0.965,10144.43,9635.44
2017-01-12 07:00:00,1,7,3,10104.18,-0.692,10249.87,9736.63
2017-01-12 08:00:00,1,8,3,10240.04,-0.062,10396.06,9897.05
2017-01-12 09:00:00,1,9,3,10223.17,0.651,10370.27,9897.51
2017-01-12 10:00:00,1,10,3,10117.82,1.153,10279.0,9848.62
2017-01-12 11:00:00,1,11,3,10264.56,1.448,10383.03,9984.36
2017-01-12 12:00:00,1,12,3,10196.59,1.502,10315.12,9922.95
2017-01-12 13:00:00,1,13,3,10102.04,1.223,10209.81,9868.25
2017-01-12 14:00:00,1,14,3,10071.34,0.314,10263.43,9933.01
2017-01-12 15:00:00,1,15,3,10044.79,-1.011,10302.55,10039.67
2017-01-12 16:00:00,1,16,3,10207.75,-1.684,10591.54,10230.07
2017-01-12 17:00:00,1,17,3,9961.88,-2.123,10377.72,10000.7
2017-01-12 18:00:00,1,18,3,9838.19,-2.268,10294.34,9906.78
2017-01-12 19:00:00,1,19,3,9519.42,-2.02,10021.82,9596.56
2017-01-12 20:00:00,1,20,3,8994.43,-1.508,9553.15,9096.05
2017-01-12 21:00:00,1,21,3,8457.78,-1.118,9031.44,8588.46
2017-01-12 22:00:00,1,22,3,8031.25,-0.944,8612.89,8205.79
2017-01-12 23:00:00,1,23,3,7754.57,-0.855,8372.97,7888.76
2017-01-13 00:00:00,1,0,4,7853.63,-0.828,8453.35,7970.81
2017-01-13 01:00:00,1,1,4,7753.51,-0.865,8448.68,7882.75
2017-01-13 02:00:00,1,2,4,7606.69,-0.934,8379.65,7822.87
2017-01-13 03:00:00,1,3,4,7729.35,-0.637,8499.94,7922.0
2017-01-13 04:00:00,1,4,4,8168.73,-0.131,8972.88,8389.64
2017-01-13 05:00:00,1,5,4,9227.4,0.253,10055.94,9467.64
2017-01-13 06:00:00,1,6,4,9701.84,0.402,10525.69,9927.8
2017-01-13 07:00:00,1,7,4,9825.71,0.466,10616.38,10034.0
2017-01-13 08:00:00,1,8,4,9974.06,0.624,10755.8,10184.09
2017-01-13 09:00:00,1,9,4,9984.69,0.788,10655.86,10162.31
2017-01-13 10:00:00,1,10,4,9942.97,0.956,10492.94,10072.43
2017-01-13 11:00:00,1,11,4,10004.41,1.089,10618.62,10123.67
2017-01-13 12:00:00,1,12,4,9961.4,1.059,10554.24,10099.51
2017-01-13 13:00:00,1,13,4,9986.79,0.823,10454.45,10109.45
2017-01-13 14:00:00,1,14,4,9948.04,0.302,10491.98,10124.3
2017-01-13 15:00:00,1,15,4,9853.71,-0.192,10495.47,10131.5
2017-01-13 16:00:00,1,16,4,9921.98,-0.442,10648.78,10281.72
2017-01-13 17:00:00,1,17,4,9638.41,-0.676,10397.61,10010.68
2017-01-13 18:00:00,1,18,4,9403.56,-0.973,10270.56,9858.15
2017-01-13 19:00:00,1,19,4,9072.79,-1.328,9916.51,9530.44
2017-01-13 20:00:00,1,20,4,8545.25,-1.68,9350.58,9058.86
2017-01-13 21:00:00,1,21,4,7982.83,-2.107,8812.67,8596.21
2017-01-13 22:00:00,1,22,4,7608.91,-2.648,8415.93,8228.31
2017-01-13 23:00:00,1,23,4,7214.4,-3.216,8192.21,7819.55
2017-01-14 00:00:00,1,0,5,7052.36,-3.878,8240.43,7679.14
2017-01-14 01:00:00,1,1,5,7126.03,-4.757,8181.56,7765.31
2017-01-14 02:00:00,1,2,5,7227.14,-5.551,8101.1,7873.53
2017-01-14 03:00:00,1,3,5,7270.24,-5.912,8207.8,7928.91
2017-01-14 04:00:00,1,4,5,7342.37,-5.653,8638.98,7966.04
2017-01-14 05:00:00,1,5,5,7638.65,-5.351,9666.6,8133.87
2017-01-14 06:00:00,1,6,5,7974.64,-5.03,10053.03,8411.76
2017-01-14 07:00:00,1,7,5,8159.63,-4.058,10104.18,8588.96
2017-01-14 08:00:00,1,8,5,8657.57,-2.596,10240.04,9090.55
2017-01-14 09:00:00,1,9,5,8861.11,-1.464,10223.17,9325.99
2017-01-14 10:00:00,1,10,5,8924.26,-0.81,10117.82,9302.52
2017-01-14 11:00:00,1,11,5,8801.5,-0.502,10264.56,9219.22
2017-01-14 12:00:00,1,12,5,8831.36,-0.403,10196.59,9261.72
2017-01-14 13:00:00,1,13,5,8728.21,-0.541,10102.04,9157.02
2017-01-14 14:00:00,1,14,5,8723.66,-1.127,10071.34,9236.79
2017-01-14 15:00:00,1,15,5,8674.25,-1.923,10044.79,9283.0
2017-01-14 16:00:00,1,16,5,8679.92,-2.425,10207.75,9235.34
2017-01-14 17:00:00,1,17,5,8568.23,-2.915,9961.88,9148.64
2017-01-14 18:00:00,1,18,5,8382.17,-3.481,9838.19,8937.45
2017-01-14 19:00:00,1,19,5,8225.11,-3.998,9519.42,8777.62
2017-01-14 20:00:00,1,20,5,7812.46,-4.364,8994.43,8334.97
2017-01-14 21:00:00,1,21,5,7542.31,-4.535,8457.78,8126.75
2017-01-14 22:00:00,1,22,5,7216.44,-4.639,8031.25,7818.17
2017-01-14 23:00:00,1,23,5,6909.92,-4.755,7754.57,7481.12
2017-01-15 00:00:00,1,0,6,6851.86,-4.784,7853.63,7452.65
2017-01-15 01:00:00,1,1,6,6929.88,-4.787,7753.51,7534.25
2017-01-15 02:00:00,1,2,6,6864.09,-4.753,7606.69,7446.6
2017-01-15 03:00:00,1,3,6,6882.29,-4.934,7729.35,7461.75
2017-01-15 04:00:00,1,4,6,6910.96,-5.311,8168.73,7485.69
2017-01-15 05:00:00,1,5,6,7097.96,-5.887,9227.4,7619.93
2017-01-15 06:00:00,1,6,6,7346.79,-6.262,9701.84,7815.92
2017-01-15 07:00:00,1,7,6,7600.98,-5.62,9825.71,8047.15
2017-01-15 08:00:00,1,8,6,8147.93,-3.927,9974.06,8574.22
2017-01-15 09:00:00,1,9,6,8451.24,-2.477,9984.69,8918.01
2017-01-15 10:00:00,1,10,6,8463.53,-1.423,9942.97,8921.78
2017-01-15 11:00:00,1,11,6,8351.38,-0.883,10004.41,8825.52
2017-01-15 12:00:00,1,12,6,8366.63,-0.809,9961.4,8822.18
2017-01-15 13:00:00,1,13,6,8296.64,-1.216,9986.79,8747.83
2017-01-15 14:00:00,1,14,6,8393.04,-2.311,9948.04,8876.3
2017-01-15 15:00:00,1,15,6,8502.0,-3.434,9853.71,8987.63
2017-01-15 16:00:00,1,16,6,8721.75,-3.894,9921.98,9094.4
2017-01-15 17:00:00,1,17,6,8743.42,-4.328,9638.41,9144.12
2017-01-15 18:00:00,1,18,6,8639.06,-4.77,9403.56,9012.0
2017-01-15 19:00:00,1,19,6,8491.41,-5.203,9072.79,8831.94
2017-01-15 20:00:00,1,20,6,8122.63,-5.609,8545.25,8462.57
2017-01-15 21:00:00,1,21,6,7994.57,-5.912,7982.83,8348.61
