ept,netload,tmpf,month,hour,dayofweek,mw2day,mw7day
2019-10-06 18:00:00,11177.332,75.0,10,18,6,12439.195,15111.042
2019-10-06 19:00:00,11487.162,73.0,10,19,6,12130.74,14944.282
2019-10-06 20:00:00,11237.556,71.1,10,20,6,11456.588,14275.186
2019-10-06 21:00:00,10656.773,69.1,10,21,6,10793.785,13311.443
2019-10-06 22:00:00,9967.012,70.0,10,22,6,9949.431,12247.721
2019-10-06 23:00:00,9221.409,69.1,10,23,6,9289.732,11141.838
2019-10-07 00:00:00,8658.693,69.1,10,0,0,8569.71,10262.968
2019-10-07 01:00:00,8292.626,69.1,10,1,0,8136.748,9700.996
2019-10-07 02:00:00,8101.479,66.9,10,2,0,7860.517,9357.575
2019-10-07 03:00:00,8019.345,64.9,10,3,0,7678.036,9210.947
2019-10-07 04:00:00,8238.566,63.0,10,4,0,7683.261,9346.611
2019-10-07 05:00:00,8800.885,63.0,10,5,0,7838.234,9918.667
2019-10-07 06:00:00,9810.909,64.9,10,6,0,8091.439,10885.377
2019-10-07 07:00:00,10318.821,60.1,10,7,0,8419.97,11388.658
2019-10-07 08:00:00,10455.649,63.0,10,8,0,8790.464,11530.972
2019-10-07 09:00:00,10749.219,69.1,10,9,0,9086.665,11694.776
2019-10-07 10:00:00,11205.59,73.0,10,10,0,9339.207,11941.552
2019-10-07 11:00:00,11643.187,77.0,10,11,0,9464.958,12162.757
2019-10-07 12:00:00,12100.725,78.1,10,12,0,9493.93,12405.8
2019-10-07 13:00:00,12478.343,79.0,10,13,0,9538.578,12619.637
2019-10-07 14:00:00,12694.485,82.0,10,14,0,9527.41,12779.674
2019-10-07 15:00:00,12975.428,82.0,10,15,0,9583.633,12811.527
2019-10-07 16:00:00,13209.0,82.9,10,16,0,9622.879,12842.935
2019-10-07 17:00:00,13229.584,81.0,10,17,0,9697.04,12828.835
2019-10-07 18:00:00,13172.288,80.1,10,18,0,9942.986,12777.882
2019-10-07 19:00:00,13187.247,78.1,10,19,0,10127.55,12892.613
2019-10-07 20:00:00,12541.647,75.9,10,20,0,10009.798,12471.935
2019-10-07 21:00:00,11654.617,75.0,10,21,0,9618.374,11697.422
2019-10-07 22:00:00,10637.573,73.0,10,22,0,9207.308,10754.468
2019-10-07 23:00:00,9681.957,72.0,10,23,0,8732.356,9879.848
2019-10-08 00:00:00,8989.64,70.0,10,0,1,8284.954,9256.463
2019-10-08 01:00:00,8562.167,66.9,10,1,1,7924.905,8866.181
2019-10-08 02:00:00,8304.838,64.9,10,2,1,7761.33,8668.324
2019-10-08 03:00:00,8223.736,62.1,10,3,1,7647.911,8582.774
2019-10-08 04:00:00,8366.059,61.0,10,4,1,7662.181,8742.729
2019-10-08 05:00:00,8833.859,61.0,10,5,1,7716.194,9323.582
2019-10-08 06:00:00,9787.551,60.1,10,6,1,7983.422,10342.687
2019-10-08 07:00:00,10299.46,60.1,10,7,1,8257.342,10835.944
2019-10-08 08:00:00,10411.083,60.1,10,8,1,8833.749,11060.118
2019-10-08 09:00:00,10555.641,60.1,10,9,1,9326.204,11405.525
2019-10-08 10:00:00,10652.533,59.0,10,10,1,9652.216,11882.88
2019-10-08 11:00:00,10591.977,60.1,10,11,1,9834.139,12565.729
2019-10-08 12:00:00,10617.301,61.0,10,12,1,9990.096,13196.138
2019-10-08 13:00:00,10573.362,61.0,10,13,1,10113.95,14004.384
2019-10-08 14:00:00,10563.771,61.0,10,14,1,10221.558,14710.621
2019-10-08 15:00:00,10517.098,61.0,10,15,1,10383.084,15254.123
2019-10-08 16:00:00,10594.285,62.1,10,16,1,10641.352,15629.103
2019-10-08 17:00:00,10687.808,63.0,10,17,1,10924.994,15712.01
2019-10-08 18:00:00,10861.835,63.0,10,18,1,11177.332,15251.66
2019-10-08 19:00:00,10973.092,63.0,10,19,1,11487.162,15068.196
2019-10-08 20:00:00,10638.859,62.1,10,20,1,11237.556,14345.055
2019-10-08 21:00:00,10080.882,62.1,10,21,1,10656.773,13257.956
2019-10-08 22:00:00,9312.835,62.1,10,22,1,9967.012,12124.94
2019-10-08 23:00:00,8697.614,62.1,10,23,1,9221.409,11126.443
2019-10-09 00:00:00,8179.943,62.1,10,0,2,8658.693,10380.544
2019-10-09 01:00:00,7844.15,61.0,10,1,2,8292.626,9817.585
2019-10-09 02:00:00,7726.939,61.0,10,2,2,8101.479,9447.758
2019-10-09 03:00:00,7745.598,59.0,10,3,2,8019.345,9264.721
2019-10-09 04:00:00,7930.215,59.0,10,4,2,8238.566,9382.92
2019-10-09 05:00:00,8535.414,60.1,10,5,2,8800.885,9908.321
2019-10-09 06:00:00,9475.177,60.1,10,6,2,9810.909,10868.732
2019-10-09 07:00:00,9981.549,60.1,10,7,2,10318.821,11328.151
2019-10-09 08:00:00,9987.087,60.1,10,8,2,10455.649,11640.952
2019-10-09 09:00:00,10023.09,61.0,10,9,2,10749.219,12236.419
2019-10-09 10:00:00,10098.089,63.0,10,10,2,11205.59,13320.221
2019-10-09 11:00:00,10186.881,64.0,10,11,2,11643.187,14469.103
2019-10-09 12:00:00,10319.849,66.0,10,12,2,12100.725,15665.162
2019-10-09 13:00:00,10395.647,64.9,10,13,2,12478.343,16485.928
2019-10-09 14:00:00,10480.882,66.0,10,14,2,12694.485,16989.914
2019-10-09 15:00:00,10485.062,66.0,10,15,2,12975.428,17472.619
2019-10-09 16:00:00,10548.455,66.0,10,16,2,13209.0,17793.543
2019-10-09 17:00:00,10639.687,66.0,10,17,2,13229.584,17723.524
2019-10-09 18:00:00,10773.085,64.9,10,18,2,13172.288,17193.096
2019-10-09 19:00:00,10993.182,63.0,10,19,2,13187.247,16680.877
2019-10-09 20:00:00,10669.552,59.0,10,20,2,12541.647,15790.211
2019-10-09 21:00:00,10150.298,57.9,10,21,2,11654.617,14670.898
2019-10-09 22:00:00,9360.688,57.0,10,22,2,10637.573,13395.019
2019-10-09 23:00:00,8656.838,55.9,10,23,2,9681.957,12259.313
2019-10-10 00:00:00,8169.86,57.0,10,0,3,8989.64,11368.297
2019-10-10 01:00:00,7870.192,57.9,10,1,3,8562.167,10760.043
2019-10-10 02:00:00,7703.876,57.9,10,2,3,8304.838,10312.143
2019-10-10 03:00:00,7709.966,57.0,10,3,3,8223.736,10074.057
2019-10-10 04:00:00,7881.313,57.0,10,4,3,8366.059,10140.984
2019-10-10 05:00:00,8419.707,57.0,10,5,3,8833.859,10629.209
2019-10-10 06:00:00,9434.631,57.0,10,6,3,9787.551,11557.926
2019-10-10 07:00:00,9936.027,57.0,10,7,3,10299.46,12035.963
2019-10-10 08:00:00,9958.775,57.0,10,8,3,10411.083,12309.799
2019-10-10 09:00:00,10002.356,57.9,10,9,3,10555.641,12871.351
2019-10-10 10:00:00,10073.515,60.1,10,10,3,10652.533,13542.028
2019-10-10 11:00:00,10084.86,64.0,10,11,3,10591.977,14370.668
2019-10-10 12:00:00,10133.585,66.0,10,12,3,10617.301,15251.235
2019-10-10 13:00:00,10231.171,70.0,10,13,3,10573.362,15957.618
2019-10-10 14:00:00,10379.771,72.0,10,14,3,10563.771,16450.492
2019-10-10 15:00:00,10690.696,73.0,10,15,3,10517.098,16815.008
2019-10-10 16:00:00,10819.879,75.0,10,16,3,10594.285,16998.193
2019-10-10 17:00:00,10932.597,73.9,10,17,3,10687.808,16753.4
2019-10-10 18:00:00,11030.709,73.0,10,18,3,10861.835,16132.472
2019-10-10 19:00:00,11202.502,66.9,10,19,3,10973.092,15719.984
2019-10-10 20:00:00,10841.245,64.9,10,20,3,10638.859,15031.697
2019-10-10 21:00:00,10281.269,63.0,10,21,3,10080.882,13987.67
2019-10-10 22:00:00,9543.436,62.1,10,22,3,9312.835,12825.783
2019-10-10 23:00:00,8706.104,60.1,10,23,3,8697.614,11710.048
2019-10-11 00:00:00,8208.2,59.0,10,0,4,8179.943,10834.47
2019-10-11 01:00:00,7886.635,57.9,10,1,4,7844.15,10376.425
2019-10-11 02:00:00,7770.53,57.0,10,2,4,7726.939,9961.741
2019-10-11 03:00:00,7730.028,57.0,10,3,4,7745.598,9807.951
2019-10-11 04:00:00,7889.594,55.9,10,4,4,7930.215,9927.715
2019-10-11 05:00:00,8458.888,55.0,10,5,4,8535.414,10410.349
2019-10-11 06:00:00,9321.134,53.1,10,6,4,9475.177,11243.985
2019-10-11 07:00:00,9729.758,53.1,10,7,4,9981.549,11758.415
2019-10-11 08:00:00,9779.702,55.0,10,8,4,9987.087,11880.444
2019-10-11 09:00:00,9734.483,59.0,10,9,4,10023.09,12112.849
2019-10-11 10:00:00,9845.575,62.1,10,10,4,10098.089,12553.189
2019-10-11 11:00:00,9922.162,66.0,10,11,4,10186.881,12781.234
2019-10-11 12:00:00,9967.478,68.0,10,12,4,10319.849,13005.595
2019-10-11 13:00:00,10108.614,70.0,10,13,4,10395.647,13300.437
2019-10-11 14:00:00,10304.681,73.0,10,14,4,10480.882,13546.862
2019-10-11 15:00:00,10365.042,75.9,10,15,4,10485.062,13627.819
2019-10-11 16:00:00,10595.6,75.0,10,16,4,10548.455,13537.811
2019-10-11 17:00:00,10749.524,75.0,10,17,4,10639.687,13155.586
2019-10-11 18:00:00,10585.731,72.0,10,18,4,10773.085,12439.195
2019-10-11 19:00:00,10624.275,64.9,10,19,4,10993.182,12130.74
2019-10-11 20:00:00,10225.715,61.0,10,20,4,10669.552,11456.588
2019-10-11 21:00:00,9787.694,57.9,10,21,4,10150.298,10793.785
2019-10-11 22:00:00,9263.182,55.9,10,22,4,9360.688,9949.431
2019-10-11 23:00:00,8705.084,53.1,10,23,4,8656.838,9289.732
2019-10-12 00:00:00,8178.287,53.1,10,0,5,8169.86,8569.71
2019-10-12 01:00:00,7876.59,51.1,10,1,5,7870.192,8136.748
2019-10-12 02:00:00,7719.009,51.1,10,2,5,7703.876,7860.517
2019-10-12 03:00:00,7601.48,48.9,10,3,5,7709.966,7678.036
2019-10-12 04:00:00,7684.343,48.0,10,4,5,7881.313,7683.261
2019-10-12 05:00:00,7782.474,48.0,10,5,5,8419.707,7838.234
2019-10-12 06:00:00,8136.057,48.0,10,6,5,9434.631,8091.439
2019-10-12 07:00:00,8534.819,48.0,10,7,5,9936.027,8419.97
2019-10-12 08:00:00,8890.856,51.1,10,8,5,9958.775,8790.464
2019-10-12 09:00:00,9090.381,57.9,10,9,5,10002.356,9086.665
2019-10-12 10:00:00,9231.802,63.0,10,10,5,10073.515,9339.207
2019-10-12 11:00:00,9281.464,68.0,10,11,5,10084.86,9464.958
2019-10-12 12:00:00,9271.519,73.9,10,12,5,10133.585,9493.93
2019-10-12 13:00:00,9311.777,75.9,10,13,5,10231.171,9538.578
2019-10-12 14:00:00,9487.38,77.0,10,14,5,10379.771,9527.41
2019-10-12 15:00:00,9639.47,80.1,10,15,5,10690.696,9583.633
2019-10-12 16:00:00,9818.58,78.1,10,16,5,10819.879,9622.879
2019-10-12 17:00:00,10109.145,79.0,10,17,5,10932.597,9697.04
2019-10-12 18:00:00,10290.632,77.0,10,18,5,11030.709,9942.986
2019-10-12 19:00:00,10498.982,73.9,10,19,5,11202.502,10127.55
2019-10-12 20:00:00,10234.078,72.0,10,20,5,10841.245,10009.798
2019-10-12 21:00:00,9813.568,69.1,10,21,5,10281.269,9618.374
2019-10-12 22:00:00,9320.219,66.9,10,22,5,9543.436,9207.308
2019-10-12 23:00:00,8787.572,66.0,10,23,5,8706.104,8732.356
2019-10-13 00:00:00,8270.337,64.0,10,0,6,8208.2,8284.954
2019-10-13 01:00:00,7941.42,63.0,10,1,6,7886.635,7924.905
2019-10-13 02:00:00,7722.091,64.0,10,2,6,7770.53,7761.33
2019-10-13 03:00:00,7530.071,61.0,10,3,6,7730.028,7647.911
2019-10-13 04:00:00,7545.557,61.0,10,4,6,7889.594,7662.181
2019-10-13 05:00:00,7676.776,60.1,10,5,6,8458.888,7716.194
2019-10-13 06:00:00,7946.684,59.0,10,6,6,9321.134,7983.422
2019-10-13 07:00:00,8233.409,57.0,10,7,6,9729.758,8257.342
2019-10-13 08:00:00,8586.09,57.9,10,8,6,9779.702,8833.749
2019-10-13 09:00:00,8862.362,59.0,10,9,6,9734.483,9326.204
2019-10-13 10:00:00,9108.748,60.1,10,10,6,9845.575,9652.216
2019-10-13 11:00:00,9330.0,61.0,10,11,6,9922.162,9834.139
2019-10-13 12:00:00,9624.673,64.0,10,12,6,9967.478,9990.096
2019-10-13 13:00:00,9808.516,68.0,10,13,6,10108.614,10113.95
2019-10-13 14:00:00,9843.797,66.0,10,14,6,10304.681,10221.558
2019-10-13 15:00:00,9856.933,68.0,10,15,6,10365.042,10383.084
2019-10-13 16:00:00,9912.503,68.0,10,16,6,10595.6,10641.352
2019-10-13 17:00:00,10147.823,66.0,10,17,6,10749.524,10924.994
2019-10-13 18:00:00,10383.79,64.0,10,18,6,10585.731,11177.332
2019-10-13 19:00:00,10268.243,62.1,10,19,6,10624.275,11487.162
2019-10-13 20:00:00,10263.701,62.1,10,20,6,10225.715,11237.556
2019-10-13 21:00:00,9799.002,62.1,10,21,6,9787.694,10656.773
2019-10-13 22:00:00,9238.395,62.1,10,22,6,9263.182,9967.012
2019-10-13 23:00:00,8632.266,63.0,10,23,6,8705.084,9221.409
2019-10-14 00:00:00,8188.883,63.0,10,0,0,8178.287,8658.693
2019-10-14 01:00:00,7914.21,61.0,10,1,0,7876.59,8292.626
2019-10-14 02:00:00,7763.154,59.0,10,2,0,7719.009,8101.479
2019-10-14 03:00:00,7762.202,59.0,10,3,0,7601.48,8019.345
2019-10-14 04:00:00,7858.755,59.0,10,4,0,7684.343,8238.566
2019-10-14 05:00:00,8402.722,59.0,10,5,0,7782.474,8800.885
2019-10-14 06:00:00,9235.118,62.1,10,6,0,8136.057,9810.909
2019-10-14 07:00:00,9698.893,60.1,10,7,0,8534.819,10318.821
2019-10-14 08:00:00,9940.889,61.0,10,8,0,8890.856,10455.649
2019-10-14 09:00:00,10123.584,61.0,10,9,0,9090.381,10749.219
2019-10-14 10:00:00,10295.895,60.1,10,10,0,9231.802,11205.59
2019-10-14 11:00:00,10265.393,61.0,10,11,0,9281.464,11643.187
2019-10-14 12:00:00,10325.62,62.1,10,12,0,9271.519,12100.725
2019-10-14 13:00:00,10494.09,64.0,10,13,0,9311.777,12478.343
2019-10-14 14:00:00,10666.608,66.9,10,14,0,9487.38,12694.485
2019-10-14 15:00:00,10933.776,71.1,10,15,0,9639.47,12975.428
2019-10-14 16:00:00,11144.719,72.0,10,16,0,9818.58,13209.0
2019-10-14 17:00:00,11354.677,73.0,10,17,0,10109.145,13229.584
2019-10-14 18:00:00,11331.729,72.0,10,18,0,10290.632,13172.288
2019-10-14 19:00:00,11450.008,64.9,10,19,0,10498.982,13187.247
2019-10-14 20:00:00,10998.016,62.1,10,20,0,10234.078,12541.647
2019-10-14 21:00:00,10285.556,60.1,10,21,0,9813.568,11654.617
2019-10-14 22:00:00,9479.255,57.0,10,22,0,9320.219,10637.573
2019-10-14 23:00:00,8763.739,55.0,10,23,0,8787.572,9681.957
2019-10-15 00:00:00,8213.884,53.1,10,0,1,8270.337,8989.64
2019-10-15 01:00:00,7936.15,51.1,10,1,1,7941.42,8562.167
2019-10-15 02:00:00,7798.396,53.1,10,2,1,7722.091,8304.838
2019-10-15 03:00:00,7791.069,51.1,10,3,1,7530.071,8223.736
2019-10-15 04:00:00,7967.17,52.0,10,4,1,7545.557,8366.059
2019-10-15 05:00:00,8549.052,50.0,10,5,1,7676.776,8833.859
2019-10-15 06:00:00,9527.265,51.1,10,6,1,7946.684,9787.551
2019-10-15 07:00:00,10004.316,50.0,10,7,1,8233.409,10299.46
2019-10-15 08:00:00,9942.538,51.1,10,8,1,8586.09,10411.083
2019-10-15 09:00:00,9863.747,57.9,10,9,1,8862.362,10555.641
2019-10-15 10:00:00,9822.479,63.0,10,10,1,9108.748,10652.533
2019-10-15 11:00:00,9997.29,68.0,10,11,1,9330.0,10591.977
2019-10-15 12:00:00,10082.541,70.0,10,12,1,9624.673,10617.301
2019-10-15 13:00:00,10165.041,72.0,10,13,1,9808.516,10573.362
2019-10-15 14:00:00,10336.991,73.9,10,14,1,9843.797,10563.771
2019-10-15 15:00:00,10630.595,75.0,10,15,1,9856.933,10517.098
2019-10-15 16:00:00,10841.331,73.9,10,16,1,9912.503,10594.285
2019-10-15 17:00:00,10928.549,73.0,10,17,1,10147.823,10687.808
2019-10-15 18:00:00,11013.743,70.0,10,18,1,10383.79,10861.835
2019-10-15 19:00:00,11087.069,63.0,10,19,1,10268.243,10973.092
2019-10-15 20:00:00,10751.172,63.0,10,20,1,10263.701,10638.859
2019-10-15 21:00:00,10189.35,61.0,10,21,1,9799.002,10080.882
2019-10-15 22:00:00,9383.441,60.1,10,22,1,9238.395,9312.835
2019-10-15 23:00:00,8754.186,59.0,10,23,1,8632.266,8697.614
2019-10-16 00:00:00,8202.057,57.0,10,0,2,8188.883,8179.943
2019-10-16 01:00:00,7949.291,55.9,10,1,2,7914.21,7844.15
2019-10-16 02:00:00,7828.238,57.0,10,2,2,7763.154,7726.939
2019-10-16 03:00:00,7799.031,57.0,10,3,2,7762.202,7745.598
2019-10-16 04:00:00,7984.38,57.0,10,4,2,7858.755,7930.215
2019-10-16 05:00:00,8533.866,57.9,10,5,2,8402.722,8535.414
2019-10-16 06:00:00,9648.733,57.0,10,6,2,9235.118,9475.177
2019-10-16 07:00:00,10242.743,59.0,10,7,2,9698.893,9981.549
2019-10-16 08:00:00,10319.399,59.0,10,8,2,9940.889,9987.087
2019-10-16 09:00:00,10474.539,57.9,10,9,2,10123.584,10023.09
2019-10-16 10:00:00,10628.846,60.1,10,10,2,10295.895,10098.089
2019-10-16 11:00:00,10559.096,62.1,10,11,2,10265.393,10186.881
2019-10-16 12:00:00,10666.828,63.0,10,12,2,10325.62,10319.849
2019-10-16 13:00:00,10627.506,64.0,10,13,2,10494.09,10395.647
2019-10-16 14:00:00,10456.229,55.9,10,14,2,10666.608,10480.882
2019-10-16 15:00:00,10320.727,55.9,10,15,2,10933.776,10485.062
2019-10-16 16:00:00,10271.199,59.0,10,16,2,11144.719,10548.455
2019-10-16 17:00:00,10362.046,61.0,10,17,2,11354.677,10639.687
2019-10-16 18:00:00,10602.953,61.0,10,18,2,11331.729,10773.085
2019-10-16 19:00:00,10843.167,59.0,10,19,2,11450.008,10993.182
2019-10-16 20:00:00,10647.697,57.9,10,20,2,10998.016,10669.552
2019-10-16 21:00:00,10060.845,55.0,10,21,2,10285.556,10150.298
2019-10-16 22:00:00,9370.92,55.0,10,22,2,9479.255,9360.688
2019-10-16 23:00:00,8743.008,54.0,10,23,2,8763.739,8656.838
2019-10-17 00:00:00,8298.343,53.1,10,0,3,8213.884,8169.86
2019-10-17 01:00:00,8073.056,51.1,10,1,3,7936.15,7870.192
2019-10-17 02:00:00,7995.684,50.0,10,2,3,7798.396,7703.876
2019-10-17 03:00:00,7978.305,50.0,10,3,3,7791.069,7709.966
2019-10-17 04:00:00,8227.476,48.9,10,4,3,7967.17,7881.313
2019-10-17 05:00:00,9081.622,50.0,10,5,3,8549.052,8419.707
2019-10-17 06:00:00,10005.026,48.0,10,6,3,9527.265,9434.631
2019-10-17 07:00:00,10490.878,48.0,10,7,3,10004.316,9936.027
2019-10-17 08:00:00,10394.344,50.0,10,8,3,9942.538,9958.775
2019-10-17 09:00:00,10156.665,51.1,10,9,3,9863.747,10002.356
2019-10-17 10:00:00,9987.655,52.0,10,10,3,9822.479,10073.515
2019-10-17 11:00:00,9872.937,53.1,10,11,3,9997.29,10084.86
2019-10-17 12:00:00,9838.463,55.0,10,12,3,10082.541,10133.585
2019-10-17 13:00:00,9701.515,55.9,10,13,3,10165.041,10231.171
2019-10-17 14:00:00,9566.346,60.1,10,14,3,10336.991,10379.771
2019-10-17 15:00:00,9568.55,63.0,10,15,3,10630.595,10690.696
2019-10-17 16:00:00,9708.197,62.1,10,16,3,10841.331,10819.879
2019-10-17 17:00:00,9983.939,64.0,10,17,3,10928.549,10932.597
2019-10-17 18:00:00,10584.451,62.1,10,18,3,11013.743,11030.709
2019-10-17 19:00:00,10923.743,57.9,10,19,3,11087.069,11202.502
2019-10-17 20:00:00,10698.657,55.9,10,20,3,10751.172,10841.245
2019-10-17 21:00:00,10258.081,54.0,10,21,3,10189.35,10281.269
2019-10-17 22:00:00,9580.498,53.1,10,22,3,9383.441,9543.436
2019-10-17 23:00:00,8977.752,53.1,10,23,3,8754.186,8706.104
2019-10-18 00:00:00,8622.841,51.1,10,0,4,8202.057,8208.2
2019-10-18 01:00:00,8380.406,50.0,10,1,4,7949.291,7886.635
2019-10-18 02:00:00,8358.759,44.1,10,2,4,7828.238,7770.53
2019-10-18 03:00:00,8348.945,42.1,10,3,4,7799.031,7730.028
2019-10-18 04:00:00,8678.441,43.0,10,4,4,7984.38,7889.594
2019-10-18 05:00:00,9356.892,43.0,10,5,4,8533.866,8458.888
2019-10-18 06:00:00,10453.864,37.0,10,6,4,9648.733,9321.134
2019-10-18 07:00:00,11044.541,39.9,10,7,4,10242.743,9729.758
2019-10-18 08:00:00,10703.871,41.0,10,8,4,10319.399,9779.702
2019-10-18 09:00:00,10261.213,48.9,10,9,4,10474.539,9734.483
2019-10-18 10:00:00,10025.067,54.0,10,10,4,10628.846,9845.575
2019-10-18 11:00:00,9890.523,57.9,10,11,4,10559.096,9922.162
2019-10-18 12:00:00,9664.355,60.1,10,12,4,10666.828,9967.478
2019-10-18 13:00:00,9592.959,61.0,10,13,4,10627.506,10108.614
2019-10-18 14:00:00,9539.893,64.0,10,14,4,10456.229,10304.681
2019-10-18 15:00:00,9462.192,64.9,10,15,4,10320.727,10365.042
2019-10-18 16:00:00,9594.08,64.9,10,16,4,10271.199,10595.6
2019-10-18 17:00:00,9829.94,64.9,10,17,4,10362.046,10749.524
2019-10-18 18:00:00,10181.837,63.0,10,18,4,10602.953,10585.731
2019-10-18 19:00:00,10331.644,57.9,10,19,4,10843.167,10624.275
2019-10-18 20:00:00,10193.01,52.0,10,20,4,10647.697,10225.715
2019-10-18 21:00:00,9881.527,50.0,10,21,4,10060.845,9787.694
2019-10-18 22:00:00,9510.82,48.9,10,22,4,9370.92,9263.182
2019-10-18 23:00:00,9053.496,45.0,10,23,4,8743.008,8705.084
2019-10-19 00:00:00,8678.555,45.0,10,0,5,8298.343,8178.287
2019-10-19 01:00:00,8421.528,45.0,10,1,5,8073.056,7876.59
2019-10-19 02:00:00,8477.874,42.1,10,2,5,7995.684,7719.009
2019-10-19 03:00:00,8541.311,42.1,10,3,5,7978.305,7601.48
2019-10-19 04:00:00,8704.034,41.0,10,4,5,8227.476,7684.343
2019-10-19 05:00:00,8996.737,39.9,10,5,5,9081.622,7782.474
2019-10-19 06:00:00,9511.841,39.9,10,6,5,10005.026,8136.057
2019-10-19 07:00:00,10046.271,39.0,10,7,5,10490.878,8534.819
2019-10-19 08:00:00,10288.21,39.9,10,8,5,10394.344,8890.856
2019-10-19 09:00:00,10001.177,46.9,10,9,5,10156.665,9090.381
2019-10-19 10:00:00,9635.147,53.1,10,10,5,9987.655,9231.802
2019-10-19 11:00:00,9423.836,57.0,10,11,5,9872.937,9281.464
2019-10-19 12:00:00,9116.479,61.0,10,12,5,9838.463,9271.519
2019-10-19 13:00:00,9029.507,64.0,10,13,5,9701.515,9311.777
2019-10-19 14:00:00,8975.749,64.0,10,14,5,9566.346,9487.38
2019-10-19 15:00:00,9012.471,66.0,10,15,5,9568.55,9639.47
2019-10-19 16:00:00,9147.967,66.9,10,16,5,9708.197,9818.58
2019-10-19 17:00:00,9332.684,64.9,10,17,5,9983.939,10109.145
2019-10-19 18:00:00,9778.299,63.0,10,18,5,10584.451,10290.632
2019-10-19 19:00:00,9897.058,57.9,10,19,5,10923.743,10498.982
2019-10-19 20:00:00,9754.34,57.0,10,20,5,10698.657,10234.078
2019-10-19 21:00:00,9540.432,55.0,10,21,5,10258.081,9813.568
2019-10-19 22:00:00,9138.378,54.0,10,22,5,9580.498,9320.219
2019-10-19 23:00:00,8661.761,55.0,10,23,5,8977.752,8787.572
2019-10-20 00:00:00,8229.185,55.9,10,0,6,8622.841,8270.337
2019-10-20 01:00:00,7955.141,55.9,10,1,6,8380.406,7941.42
2019-10-20 02:00:00,7784.37,57.0,10,2,6,8358.759,7722.091
2019-10-20 03:00:00,7719.459,57.0,10,3,6,8348.945,7530.071
2019-10-20 04:00:00,7789.85,55.0,10,4,6,8678.441,7545.557
2019-10-20 05:00:00,7906.572,55.0,10,5,6,9356.892,7676.776
2019-10-20 06:00:00,8215.475,55.0,10,6,6,10453.864,7946.684
2019-10-20 07:00:00,8671.421,57.0,10,7,6,11044.541,8233.409
2019-10-20 08:00:00,9209.943,57.9,10,8,6,10703.871,8586.09
2019-10-20 09:00:00,9678.382,57.9,10,9,6,10261.213,8862.362
2019-10-20 10:00:00,9951.407,59.0,10,10,6,10025.067,9108.748
2019-10-20 11:00:00,9976.388,60.1,10,11,6,9890.523,9330.0
2019-10-20 12:00:00,10053.126,61.0,10,12,6,9664.355,9624.673
2019-10-20 13:00:00,9925.804,62.1,10,13,6,9592.959,9808.516
2019-10-20 14:00:00,9873.021,61.0,10,14,6,9539.893,9843.797
2019-10-20 15:00:00,9899.865,61.0,10,15,6,9462.192,9856.933
2019-10-20 16:00:00,9972.518,60.1,10,16,6,9594.08,9912.503
2019-10-20 17:00:00,10163.77,57.9,10,17,6,9829.94,10147.823
2019-10-20 18:00:00,10575.823,57.0,10,18,6,10181.837,10383.79
2019-10-20 19:00:00,10649.3,57.0,10,19,6,10331.644,10268.243
2019-10-20 20:00:00,10376.519,57.0,10,20,6,10193.01,10263.701
2019-10-20 21:00:00,9833.913,57.0,10,21,6,9881.527,9799.002
2019-10-20 22:00:00,9208.285,57.0,10,22,6,9510.82,9238.395
2019-10-20 23:00:00,8561.63,57.0,10,23,6,9053.496,8632.266
2019-10-21 00:00:00,8153.244,57.0,10,0,0,8678.555,8188.883
2019-10-21 01:00:00,7876.434,55.9,10,1,0,8421.528,7914.21
2019-10-21 02:00:00,7742.686,55.9,10,2,0,8477.874,7763.154
2019-10-21 03:00:00,7797.218,55.9,10,3,0,8541.311,7762.202
2019-10-21 04:00:00,8018.579,55.9,10,4,0,8704.034,7858.755
2019-10-21 05:00:00,8648.408,55.9,10,5,0,8996.737,8402.722
2019-10-21 06:00:00,9695.354,55.0,10,6,0,9511.841,9235.118
2019-10-21 07:00:00,10196.64,55.0,10,7,0,10046.271,9698.893
2019-10-21 08:00:00,10168.666,54.0,10,8,0,10288.21,9940.889
2019-10-21 09:00:00,10178.624,54.0,10,9,0,10001.177,10123.584
2019-10-21 10:00:00,10174.07,55.0,10,10,0,9635.147,10295.895
2019-10-21 11:00:00,10109.92,55.9,10,11,0,9423.836,10265.393
2019-10-21 12:00:00,10051.378,57.0,10,12,0,9116.479,10325.62
2019-10-21 13:00:00,10019.208,59.0,10,13,0,9029.507,10494.09
2019-10-21 14:00:00,9997.874,59.0,10,14,0,8975.749,10666.608
2019-10-21 15:00:00,10021.713,60.1,10,15,0,9012.471,10933.776
2019-10-21 16:00:00,10096.531,61.0,10,16,0,9147.967,11144.719
2019-10-21 17:00:00,10387.871,60.1,10,17,0,9332.684,11354.677
2019-10-21 18:00:00,10710.39,59.0,10,18,0,9778.299,11331.729
2019-10-21 19:00:00,10853.004,57.9,10,19,0,9897.058,11450.008
2019-10-21 20:00:00,10555.706,57.9,10,20,0,9754.34,10998.016
2019-10-21 21:00:00,9986.808,57.0,10,21,0,9540.432,10285.556
2019-10-21 22:00:00,9244.493,57.0,10,22,0,9138.378,9479.255
2019-10-21 23:00:00,8586.271,57.0,10,23,0,8661.761,8763.739
2019-10-22 00:00:00,8129.101,57.0,10,0,1,8229.185,8213.884
