date,netload,tmp,month,hour,dayofweek,mw_2,mw_7
2015-01-14 04:00:00,6564.49,2.14,1,4,2,7134.3,7338.64
2015-01-14 05:00:00,6978.62,2.06,1,5,2,7439.82,7533.95
2015-01-14 06:00:00,7783.45,2.131,1,6,2,7987.55,8238.11
2015-01-14 07:00:00,8762.53,2.343,1,7,2,8915.3,9093.1
2015-01-14 08:00:00,9302.24,2.971,1,8,2,9411.78,9535.99
2015-01-14 09:00:00,9401.13,3.734,1,9,2,9401.06,9516.81
2015-01-14 10:00:00,9585.37,4.378,1,10,2,9351.9,9494.75
2015-01-14 11:00:00,9676.18,4.677,1,11,2,9346.74,9428.24
2015-01-14 12:00:00,9265.62,4.718,1,12,2,8927.44,9118.17
2015-01-14 13:00:00,9210.91,4.511,1,13,2,8946.62,9015.56
2015-01-14 14:00:00,9113.79,3.909,1,14,2,8829.03,8856.17
2015-01-14 15:00:00,8994.58,3.097,1,15,2,8775.05,8755.58
2015-01-14 16:00:00,8988.32,2.425,1,16,2,8847.47,8913.9
2015-01-14 17:00:00,9250.15,1.834,1,17,2,9206.79,9385.27
2015-01-14 18:00:00,9302.44,1.267,1,18,2,9373.45,9460.62
2015-01-14 19:00:00,8887.78,0.91,1,19,2,9005.54,9117.16
2015-01-14 20:00:00,8378.44,0.599,1,20,2,8475.72,8619.89
2015-01-14 21:00:00,8102.76,0.368,1,21,2,8179.44,8285.99
2015-01-14 22:00:00,7861.71,0.307,1,22,2,7938.58,8074.64
2015-01-14 23:00:00,7506.88,0.394,1,23,2,7525.49,7682.16
2015-01-15 00:00:00,7331.56,0.622,1,0,3,7368.28,7563.07
2015-01-15 01:00:00,7257.37,0.645,1,1,3,7296.06,7477.91
2015-01-15 02:00:00,7322.38,0.578,1,2,3,7214.98,7353.63
2015-01-15 03:00:00,7296.84,0.606,1,3,3,7133.28,7239.89
2015-01-15 04:00:00,7035.37,0.618,1,4,3,7113.65,7057.63
2015-01-15 05:00:00,7254.08,0.527,1,5,3,7338.33,7413.37
2015-01-15 06:00:00,8062.3,0.522,1,6,3,8157.58,8111.59
2015-01-15 07:00:00,9004.35,0.785,1,7,3,9102.21,9035.32
2015-01-15 08:00:00,9398.8,2.051,1,8,3,9481.85,9432.37
2015-01-15 09:00:00,9302.86,3.654,1,9,3,9391.99,9404.06
2015-01-15 10:00:00,9291.53,5.11,1,10,3,9315.19,9390.31
2015-01-15 11:00:00,9324.04,6.054,1,11,3,9217.51,9309.95
2015-01-15 12:00:00,8912.96,6.481,1,12,3,8733.02,8904.51
2015-01-15 13:00:00,8895.33,6.442,1,13,3,8674.78,8844.82
2015-01-15 14:00:00,8739.56,5.406,1,14,3,8547.28,8735.56
2015-01-15 15:00:00,8565.21,3.259,1,15,3,8474.53,8670.1
2015-01-15 16:00:00,8607.48,1.821,1,16,3,8568.36,8818.77
2015-01-15 17:00:00,9045.4,1.25,1,17,3,8969.31,9168.87
2015-01-15 18:00:00,9210.63,0.841,1,18,3,9162.11,9224.32
2015-01-15 19:00:00,8844.64,0.596,1,19,3,8721.01,8820.64
2015-01-15 20:00:00,8382.5,0.403,1,20,3,8229.54,8379.92
2015-01-15 21:00:00,8074.02,0.18,1,21,3,7940.84,8014.38
2015-01-15 22:00:00,7812.62,0.064,1,22,3,7689.37,7785.33
2015-01-15 23:00:00,7348.65,0.091,1,23,3,7175.82,7341.05
2015-01-16 00:00:00,7195.81,0.256,1,0,4,6929.89,7073.29
2015-01-16 01:00:00,7130.08,0.46,1,1,4,6785.98,6936.42
2015-01-16 02:00:00,7076.18,1.027,1,2,4,6731.8,6844.58
2015-01-16 03:00:00,7008.05,1.564,1,3,4,6698.0,6769.98
2015-01-16 04:00:00,6770.2,1.663,1,4,4,6564.49,6727.72
2015-01-16 05:00:00,7109.4,1.497,1,5,4,6978.62,7062.16
2015-01-16 06:00:00,7886.83,1.261,1,6,4,7783.45,7832.37
2015-01-16 07:00:00,8810.64,1.398,1,7,4,8762.53,8749.27
2015-01-16 08:00:00,9302.56,2.546,1,8,4,9302.24,9242.43
2015-01-16 09:00:00,9326.9,4.006,1,9,4,9401.13,9246.09
2015-01-16 10:00:00,9374.36,5.082,1,10,4,9585.37,9301.03
2015-01-16 11:00:00,9293.3,5.587,1,11,4,9676.18,9397.97
2015-01-16 12:00:00,9025.5,5.515,1,12,4,9265.62,9086.26
2015-01-16 13:00:00,9044.43,4.985,1,13,4,9210.91,9013.71
2015-01-16 14:00:00,8904.22,3.911,1,14,4,9113.79,8929.07
2015-01-16 15:00:00,8757.14,2.812,1,15,4,8994.58,8757.89
2015-01-16 16:00:00,8715.09,2.224,1,16,4,8988.32,8791.35
2015-01-16 17:00:00,9032.96,1.897,1,17,4,9250.15,9035.12
2015-01-16 18:00:00,9068.92,1.555,1,18,4,9302.44,9003.41
2015-01-16 19:00:00,8671.63,1.08,1,19,4,8887.78,8588.64
2015-01-16 20:00:00,8222.35,0.752,1,20,4,8378.44,8056.1
2015-01-16 21:00:00,7912.16,0.46,1,21,4,8102.76,7719.38
2015-01-16 22:00:00,7798.22,0.078,1,22,4,7861.71,7598.26
2015-01-16 23:00:00,7488.02,-0.154,1,23,4,7506.88,7167.55
2015-01-17 00:00:00,7305.29,-0.445,1,0,5,7331.56,6821.08
2015-01-17 01:00:00,7243.15,-0.715,1,1,5,7257.37,6724.62
2015-01-17 02:00:00,7121.8,-0.977,1,2,5,7322.38,6660.94
2015-01-17 03:00:00,7272.54,-1.237,1,3,5,7296.84,6607.35
2015-01-17 04:00:00,7161.11,-1.542,1,4,5,7035.37,6411.92
2015-01-17 05:00:00,7092.07,-1.789,1,5,5,7254.08,6487.43
2015-01-17 06:00:00,7003.69,-1.958,1,6,5,8062.3,6616.8
2015-01-17 07:00:00,6908.27,-1.927,1,7,5,9004.35,6403.79
2015-01-17 08:00:00,7414.96,-1.234,1,8,5,9398.8,6795.5
2015-01-17 09:00:00,7816.51,-0.5,1,9,5,9302.86,7062.09
2015-01-17 10:00:00,8025.74,-0.25,1,10,5,9291.53,7115.68
2015-01-17 11:00:00,8072.81,-0.128,1,11,5,9324.04,7098.8
2015-01-17 12:00:00,8107.96,-0.086,1,12,5,8912.96,7053.5
2015-01-17 13:00:00,8086.71,-0.135,1,13,5,8895.33,7240.69
2015-01-17 14:00:00,7976.97,-0.303,1,14,5,8739.56,6984.91
2015-01-17 15:00:00,7913.71,-0.904,1,15,5,8565.21,6998.12
2015-01-17 16:00:00,7991.32,-1.6,1,16,5,8607.48,7061.65
2015-01-17 17:00:00,8429.88,-1.987,1,17,5,9045.4,7680.49
2015-01-17 18:00:00,8534.65,-2.287,1,18,5,9210.63,7899.59
2015-01-17 19:00:00,8289.67,-2.433,1,19,5,8844.64,7489.08
2015-01-17 20:00:00,7865.99,-2.498,1,20,5,8382.5,7098.13
2015-01-17 21:00:00,7617.06,-2.627,1,21,5,8074.02,6879.52
2015-01-17 22:00:00,7570.87,-2.793,1,22,5,7812.62,6867.95
2015-01-17 23:00:00,7291.48,-3.036,1,23,5,7348.65,6728.13
2015-01-18 00:00:00,7242.01,-3.335,1,0,6,7195.81,6448.66
2015-01-18 01:00:00,7222.78,-3.68,1,1,6,7130.08,6424.08
2015-01-18 02:00:00,7085.17,-4.039,1,2,6,7076.18,6469.74
2015-01-18 03:00:00,7009.2,-4.385,1,3,6,7008.05,6413.67
2015-01-18 04:00:00,7022.11,-4.797,1,4,6,6770.2,6313.86
2015-01-18 05:00:00,6960.3,-5.314,1,5,6,7109.4,6442.28
2015-01-18 06:00:00,6727.92,-5.851,1,6,6,7886.83,6448.61
2015-01-18 07:00:00,6688.51,-6.142,1,7,6,8810.64,6460.31
2015-01-18 08:00:00,6993.67,-5.179,1,8,6,9302.56,6725.7
2015-01-18 09:00:00,7200.29,-2.977,1,9,6,9326.9,7117.96
2015-01-18 10:00:00,7231.18,-1.312,1,10,6,9374.36,7229.7
2015-01-18 11:00:00,7255.11,-0.467,1,11,6,9293.3,7321.4
2015-01-18 12:00:00,7549.72,0.048,1,12,6,9025.5,7372.32
2015-01-18 13:00:00,7321.55,0.192,1,13,6,9044.43,7330.51
2015-01-18 14:00:00,7412.23,-0.177,1,14,6,8904.22,7212.78
2015-01-18 15:00:00,7215.08,-2.021,1,15,6,8757.14,7110.86
2015-01-18 16:00:00,7320.29,-4.041,1,16,6,8715.09,7078.24
2015-01-18 17:00:00,7963.14,-5.338,1,17,6,9032.96,7760.21
2015-01-18 18:00:00,8350.66,-6.242,1,18,6,9068.92,8065.79
2015-01-18 19:00:00,8202.07,-6.752,1,19,6,8671.63,7943.51
2015-01-18 20:00:00,7841.81,-7.076,1,20,6,8222.35,7494.34
2015-01-18 21:00:00,7672.98,-7.367,1,21,6,7912.16,7215.36
2015-01-18 22:00:00,7597.11,-7.619,1,22,6,7798.22,7204.14
2015-01-18 23:00:00,7240.26,-7.595,1,23,6,7488.02,7004.57
2015-01-19 00:00:00,7165.81,-7.354,1,0,0,7305.29,7248.88
2015-01-19 01:00:00,7258.79,-7.092,1,1,0,7243.15,7245.72
2015-01-19 02:00:00,7307.46,-6.822,1,2,0,7121.8,7184.68
2015-01-19 03:00:00,7283.54,-6.552,1,3,0,7272.54,7092.54
2015-01-19 04:00:00,7080.19,-6.423,1,4,0,7161.11,7134.3
2015-01-19 05:00:00,7457.52,-6.381,1,5,0,7092.07,7439.82
2015-01-19 06:00:00,8164.15,-6.233,1,6,0,7003.69,7987.55
2015-01-19 07:00:00,9148.63,-5.684,1,7,0,6908.27,8915.3
2015-01-19 08:00:00,9623.79,-4.129,1,8,0,7414.96,9411.78
2015-01-19 09:00:00,9677.98,-2.188,1,9,0,7816.51,9401.06
2015-01-19 10:00:00,9697.24,-1.094,1,10,0,8025.74,9351.9
2015-01-19 11:00:00,9638.01,-0.225,1,11,0,8072.81,9346.74
2015-01-19 12:00:00,9307.83,0.37,1,12,0,8107.96,8927.44
2015-01-19 13:00:00,9344.74,0.568,1,13,0,8086.71,8946.62
2015-01-19 14:00:00,9290.13,0.265,1,14,0,7976.97,8829.03
2015-01-19 15:00:00,9228.32,-0.69,1,15,0,7913.71,8775.05
2015-01-19 16:00:00,9291.13,-1.631,1,16,0,7991.32,8847.47
2015-01-19 17:00:00,9521.89,-2.165,1,17,0,8429.88,9206.79
2015-01-19 18:00:00,9606.42,-2.477,1,18,0,8534.65,9373.45
2015-01-19 19:00:00,9169.72,-2.559,1,19,0,8289.67,9005.54
2015-01-19 20:00:00,8715.55,-2.547,1,20,0,7865.99,8475.72
2015-01-19 21:00:00,8418.91,-2.499,1,21,0,7617.06,8179.44
2015-01-19 22:00:00,8197.68,-2.556,1,22,0,7570.87,7938.58
2015-01-19 23:00:00,7742.58,-2.704,1,23,0,7291.48,7525.49
2015-01-20 00:00:00,7516.15,-2.862,1,0,1,7242.01,7368.28
2015-01-20 01:00:00,7539.49,-3.028,1,1,1,7222.78,7296.06
2015-01-20 02:00:00,7453.18,-3.197,1,2,1,7085.17,7214.98
2015-01-20 03:00:00,7336.21,-3.254,1,3,1,7009.2,7133.28
2015-01-20 04:00:00,7114.75,-3.283,1,4,1,7022.11,7113.65
2015-01-20 05:00:00,7448.18,-3.367,1,5,1,6960.3,7338.33
2015-01-20 06:00:00,8247.06,-3.505,1,6,1,6727.92,8157.58
2015-01-20 07:00:00,9183.55,-3.542,1,7,1,6688.51,9102.21
2015-01-20 08:00:00,9634.95,-2.879,1,8,1,6993.67,9481.85
2015-01-20 09:00:00,9632.82,-1.503,1,9,1,7200.29,9391.99
2015-01-20 10:00:00,9663.36,-0.711,1,10,1,7231.18,9315.19
2015-01-20 11:00:00,9659.12,-0.263,1,11,1,7255.11,9217.51
2015-01-20 12:00:00,9281.43,-0.064,1,12,1,7549.72,8733.02
2015-01-20 13:00:00,9336.94,-0.065,1,13,1,7321.55,8674.78
2015-01-20 14:00:00,9259.91,-0.308,1,14,1,7412.23,8547.28
2015-01-20 15:00:00,9198.47,-1.442,1,15,1,7215.08,8474.53
2015-01-20 16:00:00,9235.56,-2.993,1,16,1,7320.29,8568.36
2015-01-20 17:00:00,9455.89,-3.872,1,17,1,7963.14,8969.31
2015-01-20 18:00:00,9480.54,-4.484,1,18,1,8350.66,9162.11
2015-01-20 19:00:00,9163.05,-4.993,1,19,1,8202.07,8721.01
2015-01-20 20:00:00,8632.31,-5.385,1,20,1,7841.81,8229.54
2015-01-20 21:00:00,8376.54,-5.707,1,21,1,7672.98,7940.84
2015-01-20 22:00:00,8152.74,-6.038,1,22,1,7597.11,7689.37
2015-01-20 23:00:00,7712.6,-6.308,1,23,1,7240.26,7175.82
2015-01-21 00:00:00,7465.01,-6.52,1,0,2,7165.81,6929.89
2015-01-21 01:00:00,7428.29,-6.633,1,1,2,7258.79,6785.98
2015-01-21 02:00:00,7357.94,-6.762,1,2,2,7307.46,6731.8
2015-01-21 03:00:00,7410.46,-6.7,1,3,2,7283.54,6698.0
2015-01-21 04:00:00,7310.38,-6.627,1,4,2,7080.19,6564.49
2015-01-21 05:00:00,7666.92,-6.775,1,5,2,7457.52,6978.62
2015-01-21 06:00:00,8221.4,-6.969,1,6,2,8164.15,7783.45
2015-01-21 07:00:00,9219.79,-6.72,1,7,2,9148.63,8762.53
2015-01-21 08:00:00,9663.68,-4.906,1,8,2,9623.79,9302.24
2015-01-21 09:00:00,9692.69,-2.334,1,9,2,9677.98,9401.13
2015-01-21 10:00:00,9757.2,-0.968,1,10,2,9697.24,9585.37
2015-01-21 11:00:00,9761.84,-0.362,1,11,2,9638.01,9676.18
2015-01-21 12:00:00,9467.31,0.024,1,12,2,9307.83,9265.62
2015-01-21 13:00:00,9490.2,0.099,1,13,2,9344.74,9210.91
2015-01-21 14:00:00,9349.47,-0.193,1,14,2,9290.13,9113.79
2015-01-21 15:00:00,9278.68,-1.564,1,15,2,9228.32,8994.58
2015-01-21 16:00:00,9350.2,-3.342,1,16,2,9291.13,8988.32
2015-01-21 17:00:00,9565.62,-4.042,1,17,2,9521.89,9250.15
2015-01-21 18:00:00,9643.75,-4.34,1,18,2,9606.42,9302.44
2015-01-21 19:00:00,9252.21,-4.467,1,19,2,9169.72,8887.78
2015-01-21 20:00:00,8809.32,-4.486,1,20,2,8715.55,8378.44
2015-01-21 21:00:00,8510.91,-4.404,1,21,2,8418.91,8102.76
2015-01-21 22:00:00,8291.62,-4.352,1,22,2,8197.68,7861.71
2015-01-21 23:00:00,7898.36,-4.404,1,23,2,7742.58,7506.88
2015-01-22 00:00:00,7688.58,-4.428,1,0,3,7516.15,7331.56
2015-01-22 01:00:00,7632.0,-4.459,1,1,3,7539.49,7257.37
2015-01-22 02:00:00,7541.33,-4.537,1,2,3,7453.18,7322.38
2015-01-22 03:00:00,7359.5,-4.593,1,3,3,7336.21,7296.84
2015-01-22 04:00:00,7164.34,-4.618,1,4,3,7114.75,7035.37
2015-01-22 05:00:00,7482.76,-4.557,1,5,3,7448.18,7254.08
2015-01-22 06:00:00,8263.11,-4.459,1,6,3,8247.06,8062.3
2015-01-22 07:00:00,9215.97,-4.185,1,7,3,9183.55,9004.35
2015-01-22 08:00:00,9672.25,-3.006,1,8,3,9634.95,9398.8
2015-01-22 09:00:00,9764.49,-1.47,1,9,3,9632.82,9302.86
2015-01-22 10:00:00,9878.01,-0.536,1,10,3,9663.36,9291.53
2015-01-22 11:00:00,9870.46,-0.085,1,11,3,9659.12,9324.04
2015-01-22 12:00:00,9514.55,0.064,1,12,3,9281.43,8912.96
2015-01-22 13:00:00,9540.75,0.023,1,13,3,9336.94,8895.33
2015-01-22 14:00:00,9410.98,-0.19,1,14,3,9259.91,8739.56
2015-01-22 15:00:00,9298.94,-1.008,1,15,3,9198.47,8565.21
2015-01-22 16:00:00,9372.19,-2.07,1,16,3,9235.56,8607.48
2015-01-22 17:00:00,9508.45,-2.604,1,17,3,9455.89,9045.4
2015-01-22 18:00:00,9630.51,-2.878,1,18,3,9480.54,9210.63
2015-01-22 19:00:00,9181.02,-3.159,1,19,3,9163.05,8844.64
2015-01-22 20:00:00,8683.2,-3.45,1,20,3,8632.31,8382.5
2015-01-22 21:00:00,8413.21,-3.716,1,21,3,8376.54,8074.02
2015-01-22 22:00:00,8217.64,-4.005,1,22,3,8152.74,7812.62
2015-01-22 23:00:00,7838.89,-4.259,1,23,3,7712.6,7348.65
2015-01-23 00:00:00,7616.56,-4.513,1,0,4,7465.01,7195.81
2015-01-23 01:00:00,7541.31,-4.738,1,1,4,7428.29,7130.08
