date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2015-01-08 00:00:00,62703.51,-18.9,1,0,3,54253.358,49769.768,11947.992234042556,7464.402234042551
2015-01-08 01:00:00,61831.47900000001,-19.3,1,1,3,52894.746,48714.914,11716.970489361702,7537.1384893617
2015-01-08 02:00:00,61662.224,-19.7,1,2,3,52217.36,47880.328,11657.440510638306,7320.408510638306
2015-01-08 03:00:00,61596.448,-20.2,1,3,3,52040.692,47380.142,11686.769255319145,7026.219255319142
2015-01-08 04:00:00,62540.295,-20.6,1,4,3,52576.307,47241.559,11863.06059574469,6528.31259574469
2015-01-08 05:00:00,64472.776,-21.0,1,5,3,54699.956,47893.67,12689.94778723405,5883.66178723405
2015-01-08 06:00:00,67440.787,-21.4,1,6,3,58143.52,48746.046,13834.77942553191,4437.305425531915
2015-01-08 07:00:00,70091.593,-21.7,1,7,3,60913.779,49499.125,14406.982170212774,2992.3281702127715
2015-01-08 08:00:00,70287.3544171,-21.9,1,8,3,60031.88832400001,49501.103,13783.499021276584,2131.3680212765903
2015-01-08 09:00:00,69045.6502581,-22.1,1,9,3,57231.60081,49377.271941005,12953.01761702128,1527.8876170212752
2015-01-08 10:00:00,66274.34346199999,-22.2,1,10,3,58695.600902000006,49262.0756284,12333.575808510635,1308.3548085106377
2015-01-08 11:00:00,65087.808169,-22.3,1,11,3,54532.54822599999,48700.9660739,11968.262021276603,1170.516021276606
2015-01-08 12:00:00,66852.336903,-22.2,1,12,3,56995.638715,45708.934344,11773.862361702137,799.808361702133
2015-01-08 13:00:00,65335.362199,-21.9,1,13,3,54383.065062,45499.11209,11799.956212765966,409.64121276596416
2015-01-08 14:00:00,66236.5109292,-21.0,1,14,3,55722.19643,46081.8823402,11649.215446808514,0.0
2015-01-08 15:00:00,66006.27143739999,-19.7,1,15,3,55582.51097,46080.8153877,11661.839914893608,0.0
2015-01-08 16:00:00,66674.92155048999,-18.2,1,16,3,58929.7783375,47499.07388004,12219.893659574474,275.68065957447106
2015-01-08 17:00:00,69130.40299999999,-16.9,1,17,3,62876.007000000005,51102.686,13475.177468085123,1701.8564680851196
2015-01-08 18:00:00,70478.216,-15.5,1,18,3,64773.38,52626.108,13871.28300000001,1724.0110000000132
2015-01-08 19:00:00,69731.00200000001,-14.5,1,19,3,64662.077000000005,52271.665,14041.610085106382,1651.1980851063854
2015-01-08 20:00:00,68448.942,-13.1,1,20,3,64018.551,51473.197,14054.639404255317,1509.2854042553154
2015-01-08 21:00:00,66352.04,-12.3,1,21,3,62321.955,50148.721,13670.048276595737,1496.814276595731
2015-01-08 22:00:00,63263.257000000005,-11.9,1,22,3,59798.451,48345.471,13100.70327659574,1647.7232765957378
2015-01-08 23:00:00,60213.901,-11.3,1,23,3,57171.776,46438.412,12605.94706382978,1872.5830638297773
2015-01-09 00:00:00,57483.432,-11.3,1,0,4,54921.369000000006,44666.40900000001,12616.003234042551,2361.043234042554
2015-01-09 01:00:00,56151.16099999999,-10.9,1,1,4,53773.069,43571.356,12595.293489361706,2393.5804893617023
2015-01-09 02:00:00,55354.613,-10.3,1,2,4,53383.381,42845.568,12823.461510638306,2285.6485106383043
