date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2015-01-08 00:00:00,5715.8,-13.9,1,0,3,5194.9,5272.0,273.2642857142855,350.36428571428587
2015-01-08 01:00:00,5461.3,-14.2,1,1,3,4967.4,5092.6,264.1125000000002,389.3125000000009
2015-01-08 02:00:00,5320.8,-14.8,1,2,3,4826.9,4909.5,272.39999999999964,355.0
2015-01-08 03:00:00,5261.7,-15.6,1,3,3,4781.3,4771.4,303.7375000000002,293.83749999999964
2015-01-08 04:00:00,5292.5,-16.0,1,4,3,4816.2,4698.5,344.16607142857083,226.466071428571
2015-01-08 05:00:00,5538.7,-17.0,1,5,3,5059.4,4720.9,464.8892857142855,126.3892857142855
2015-01-08 06:00:00,6053.4,-17.8,1,6,3,5610.2,4811.1,744.317857142858,0.0
2015-01-08 07:00:00,6625.3,-18.1,1,7,3,6200.1,4868.3,1046.239285714286,0.0
2015-01-08 08:00:00,6551.336718,-19.0,1,8,3,6488.268222,4629.381132,1154.198214285715,0.0
2015-01-08 09:00:00,6693.637981,-19.7,1,9,3,6666.479278,4513.478577,1187.823214285715,0.0
2015-01-08 10:00:00,6445.133628,-20.4,1,10,3,6657.486216,4498.905034,1158.710714285714,0.0
2015-01-08 11:00:00,6400.883268,-20.8,1,11,3,6714.638063,4542.712814,1136.0053571428562,0.0
2015-01-08 12:00:00,6375.827262,-20.9,1,12,3,6582.516846,4613.198146,1126.5749999999998,0.0
2015-01-08 13:00:00,6451.293025,-18.0,1,13,3,6732.571629,4711.92916,1143.1035714285715,0.0
2015-01-08 14:00:00,6583.222004,-13.5,1,14,3,6993.356676,4894.969752,1123.0553571428572,0.0
2015-01-08 15:00:00,6891.145103,-11.6,1,15,3,6982.262254,5193.316956,1146.885714285714,0.0
2015-01-08 16:00:00,7326.507517,-9.7,1,16,3,7185.423447,5708.8,1166.5232142857149,0.0
2015-01-08 17:00:00,7632.3,-8.4,1,17,3,7361.9,5997.6,1155.2928571428563,0.0
2015-01-08 18:00:00,7521.3,-7.4,1,18,3,7218.8,6008.5,1038.005357142857,0.0
2015-01-08 19:00:00,7376.0,-7.1,1,19,3,7064.9,5949.4,981.7089285714284,0.0
2015-01-08 20:00:00,7181.7,-7.4,1,20,3,6870.1,5850.7,930.783928571429,0.0
2015-01-08 21:00:00,6891.1,-8.5,1,21,3,6599.5,5722.2,840.9446428571437,0.0
2015-01-08 22:00:00,6483.7,-9.2,1,22,3,6186.6,5504.8,694.6053571428583,12.805357142858156
2015-01-08 23:00:00,6047.6,-9.3,1,23,3,5731.0,5208.1,562.976785714286,40.076785714286416
2015-01-09 00:00:00,5645.0,-9.4,1,0,4,5343.2,4919.0,421.5642857142857,0.0
2015-01-09 01:00:00,5391.1,-9.6,1,1,4,5108.7,4698.5,405.4125000000004,0.0
2015-01-09 02:00:00,5229.1,-10.4,1,2,4,4962.9,4548.2,408.3999999999997,0.0
2015-01-09 03:00:00,5137.5,-10.9,1,3,4,4895.0,4470.7,417.4375,0.0
2015-01-09 04:00:00,5148.2,-10.3,1,4,4,4933.2,4489.0,461.1660714285708,16.966071428571013
2015-01-09 05:00:00,5359.2,-10.1,1,5,4,5170.0,4687.7,575.4892857142859,93.18928571428567
2015-01-09 06:00:00,5891.9,-10.0,1,6,4,5726.9,5073.2,861.0178571428578,207.317857142858
2015-01-09 07:00:00,6488.4,-9.3,1,7,4,6306.3,5440.6,1152.4392857142857,286.73928571428587
2015-01-09 08:00:00,6792.175864,-8.1,1,8,4,6674.503298,5393.647568,1260.3982142857149,353.2982142857145
2015-01-09 09:00:00,7005.562028,-8.2,1,9,4,6835.565496,5372.979444,1245.6232142857143,382.02321428571486
2015-01-09 10:00:00,6976.884843,-8.4,1,10,4,6864.144637,5333.500072,1212.3107142857134,369.210714285714
2015-01-09 11:00:00,6984.522627,-8.3,1,11,4,6854.477023,5333.865234,1178.705357142856,371.80535714285634
2015-01-09 12:00:00,6527.643274,-8.2,1,12,4,6951.253499,5326.292441,1178.1750000000002,349.0749999999998
2015-01-09 13:00:00,6855.35954,-7.9,1,13,4,6935.042165,5417.689969,1185.6035714285715,340.7035714285712
2015-01-09 14:00:00,6772.773473,-7.3,1,14,4,7034.367958,5566.244408,1200.1553571428576,323.55535714285725
2015-01-09 15:00:00,6812.094826,-6.2,1,15,4,7044.983333,5837.077462,1231.785714285715,299.1857142857143
2015-01-09 16:00:00,7117.030833,-4.3,1,16,4,7297.67242,6362.4,1278.823214285715,343.1232142857143
2015-01-09 17:00:00,7295.9,-3.3,1,17,4,7523.0,6590.7,1316.3928571428569,384.0928571428567
2015-01-09 18:00:00,7145.3,-2.3,1,18,4,7481.3,6457.6,1300.505357142857,276.80535714285725
2015-01-09 19:00:00,6945.9,-2.4,1,19,4,7353.6,6300.1,1270.408928571429,216.908928571429
2015-01-09 20:00:00,6764.0,-2.7,1,20,4,7181.0,6116.4,1241.6839285714286,177.08392857142826
2015-01-09 21:00:00,6536.9,-3.6,1,21,4,6922.3,5926.5,1163.7446428571438,167.94464285714366
2015-01-09 22:00:00,6253.9,-4.1,1,22,4,6575.9,5659.9,1083.9053571428576,167.9053571428576
2015-01-09 23:00:00,5898.5,-4.3,1,23,4,6104.6,5337.8,936.5767857142864,169.77678571428623
