date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2015-01-08 00:00:00,17453.598476588722,3.0,1,0,3,13179.59404424588,13640.024978163396,3116.5591651555987,3576.990099073115
2015-01-08 01:00:00,17277.881195792186,1.6,1,1,3,12956.58798132593,13425.121940789684,3115.7068911109072,3584.2408505746607
2015-01-08 02:00:00,17309.339711359204,0.2,1,2,3,12929.64347791807,13286.0709089682,3140.426624107373,3496.8540551575024
2015-01-08 03:00:00,17505.01049014211,-1.3,1,3,3,13128.7601264883,13310.892590131753,3238.2266309531115,3420.3590945965643
2015-01-08 04:00:00,18022.341786312503,-2.4,1,4,3,13670.681358231024,13423.34550338422,3440.979930157728,3193.644075310924
2015-01-08 05:00:00,19072.09587845269,-3.5,1,5,3,14928.957132679956,13736.274293099304,3921.4678743197273,2728.785034739076
2015-01-08 06:00:00,20665.70861523752,-4.1,1,6,3,16605.843882476987,14103.954131657343,4430.975882735787,1929.0861319161431
2015-01-08 07:00:00,21055.6792606472,-4.7,1,7,3,17083.55408571452,14389.456069359476,4313.032824227001,1618.934807871956
2015-01-08 08:00:00,20073.06929865805,-5.2,1,8,3,16335.773639278104,14644.761453858177,3656.897491186748,1965.88530576682
2015-01-08 09:00:00,19209.03261886181,-5.7,1,9,3,15104.958743885763,15155.421895572998,2625.6207905794945,2676.0839422667286
2015-01-08 10:00:00,18433.60366305925,-6.1,1,10,3,14140.97470604335,15547.055337715856,1934.6249910361253,3340.7056227086323
2015-01-08 11:00:00,17634.16551448558,-6.6,1,11,3,13357.533457300056,15739.632844948444,1489.31469622049,3871.414083868878
2015-01-08 12:00:00,16835.739169863635,-7.0,1,12,3,12676.31785727966,15721.294564153795,1123.4383295912849,4168.41503646542
2015-01-08 13:00:00,16138.774026299066,-7.2,1,13,3,12185.924999993162,15498.074235235948,904.1610061508944,4216.310241393681
2015-01-08 14:00:00,15526.13237955377,-5.2,1,14,3,11667.33482983893,15243.146222620624,632.3812881649574,4208.192680946651
2015-01-08 15:00:00,15317.573650023603,-3.4,1,15,3,11365.557470644162,15118.845725027062,481.4753635629604,4234.7636179458605
2015-01-08 16:00:00,15619.238935968588,-1.7,1,16,3,11484.59606583617,15297.12274896952,569.3269905762754,4381.853673709626
2015-01-08 17:00:00,16814.561657839004,0.0,1,17,3,12285.586577128684,15841.854314476108,971.756998307248,4528.024735654672
2015-01-08 18:00:00,17970.804503294356,1.7,1,18,3,13390.43014396511,16008.438523619472,1345.94679694737,3963.955176601732
2015-01-08 19:00:00,18080.835159418075,3.0,1,19,3,13521.724576663888,15736.493138767955,1438.4673728563755,3653.235934960443
2015-01-08 20:00:00,17905.361855446885,3.8,1,20,3,13603.192458629745,15436.932675203654,1675.2134710004611,3508.95368757437
2015-01-08 21:00:00,17375.63750867019,4.2,1,21,3,13388.841814085656,14903.89779640361,1831.01352197214,3346.0695042900934
2015-01-08 22:00:00,16352.040642849028,4.1,1,22,3,12725.572398320675,14201.568814206485,1844.0310276392663,3320.027443525076
2015-01-08 23:00:00,15508.801799999996,3.6,1,23,3,12075.446400000004,13461.5105,1890.0011171156275,3276.0652171156235
2015-01-09 00:00:00,15014.1196540693,3.0,1,0,4,11803.47861912833,12879.835177155372,1740.4437400380484,2816.800298065091
2015-01-09 01:00:00,14798.48758709808,2.2,1,1,4,11768.620997714248,12491.895349917444,1927.7399074992245,2651.0142597024205
2015-01-09 02:00:00,14706.17623550492,1.7,1,2,4,11978.387624351892,12339.455550924202,2189.1707705411936,2550.238697113504
2015-01-09 03:00:00,14858.523421988826,1.5,1,3,4,12350.775561618162,12377.97911314172,2460.242066082974,2487.4456176065323
2015-01-09 04:00:00,15255.337068472838,1.1,1,4,4,13080.803074019372,12622.077465862165,2851.101645946075,2392.3760377888684
2015-01-09 05:00:00,16121.76782529807,0.7,1,5,4,14453.146970675103,13240.433645517462,3445.6577123148745,2232.944387157233
2015-01-09 06:00:00,17511.03495168924,-0.2,1,6,4,16420.1676353379,14047.295904545252,4245.299635596701,1872.427904804052
2015-01-09 07:00:00,18054.66756950022,0.5,1,7,4,17178.542132109185,14578.729970424212,4408.020870621665,1808.2087089366923
2015-01-09 08:00:00,17831.347564414085,0.9,1,8,4,16746.281194711402,14880.747275129082,4067.405046620046,2201.871127037726
2015-01-09 09:00:00,17770.79903273441,1.1,1,9,4,16301.63093455684,15251.273327163895,3822.292981250572,2771.9353738576265
2015-01-09 10:00:00,17704.91362917523,1.2,1,10,4,16102.13738737512,15584.74347572279,3895.787672367896,3378.393760715566
2015-01-09 11:00:00,17505.91043135265,1.3,1,11,4,15816.59593237465,15676.561719001757,3948.377171295084,3808.34295792219
2015-01-09 12:00:00,17123.90359379065,0.5,1,12,4,15528.928599740138,15594.52102759364,3976.049072051763,4041.641499905265
2015-01-09 13:00:00,16733.66123410618,0.0,1,13,4,15265.435051047103,15426.382662562444,3983.671057204836,4144.618668720177
2015-01-09 14:00:00,16581.718465188766,0.2,1,14,4,15147.538657188636,15262.076564218876,4112.585115514663,4227.123022544904
2015-01-09 15:00:00,16589.80122273566,0.4,1,15,4,15267.709841950076,15167.722921814384,4383.6277348688745,4283.640814733182
2015-01-09 16:00:00,16894.91978844022,0.8,1,16,4,15946.03028666086,15237.802886765336,5030.761211400966,4322.533811505442
2015-01-09 17:00:00,17518.67648247019,1.3,1,17,4,17522.00743415538,15708.482268009828,6208.1778553339445,4394.652689188391
2015-01-09 18:00:00,17936.049033961717,1.6,1,18,4,19150.489385324297,15780.147983351211,7106.0060383065575,3735.664636333471
