date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2015-01-08 00:00:00,6047.2,4.941,1,0,3,5740.7,5123.9,747.503999999999,130.7039999999988
2015-01-08 01:00:00,5531.3,4.527,1,1,3,5270.9,5123.9,616.155999999999,469.15599999999904
2015-01-08 02:00:00,5255.4,4.24,1,2,3,4964.8,4771.1,564.0479999999998,370.348
2015-01-08 03:00:00,5121.0,3.992,1,3,3,4851.3,4443.5,603.5479999999998,195.7479999999996
2015-01-08 04:00:00,5076.9,3.816,1,4,3,4818.9,4234.9,648.5959999999995,64.59599999999955
2015-01-08 05:00:00,5082.6,3.64,1,5,3,4877.1,4118.2,701.6639999999998,0.0
2015-01-08 06:00:00,5396.1,3.509,1,6,3,5197.9,4073.8,890.7359999999999,0.0
2015-01-08 07:00:00,6189.2,3.405,1,7,3,5855.4,3920.8,1433.4119999999994,0.0
2015-01-08 08:00:00,7083.4,4.284,1,8,3,6693.5,3883.8,2000.732,0.0
2015-01-08 09:00:00,7637.9,6.062,1,9,3,7261.1,4234.7,2079.3240000000005,0.0
2015-01-08 10:00:00,7776.2,7.884,1,10,3,7406.0,4633.4,1863.632,0.0
2015-01-08 11:00:00,7878.9,10.157,1,11,3,7466.3,4989.1,1635.5320000000002,0.0
2015-01-08 12:00:00,7641.8,11.973,1,12,3,7235.2,5165.2,1295.62,0.0
2015-01-08 13:00:00,7417.1,13.065,1,13,3,7055.4,4934.6,1279.195999999999,0.0
2015-01-08 14:00:00,7510.2,13.54,1,14,3,7150.5,4685.4,1488.9440000000004,0.0
2015-01-08 15:00:00,7415.0,13.349,1,15,3,7067.1,4634.8,1494.8160000000016,0.0
2015-01-08 16:00:00,7396.8,11.53,1,16,3,7089.5,4685.5,1530.9959999999985,0.0
2015-01-08 17:00:00,7636.2,9.552,1,17,3,7450.8,5295.0,1527.5639999999994,0.0
2015-01-08 18:00:00,8302.5,8.803,1,18,3,8082.2,6025.2,1522.0,0.0
2015-01-08 19:00:00,8535.0,8.269,1,19,3,8267.5,6235.6,1491.6400000000003,0.0
2015-01-08 20:00:00,8445.8,7.787,1,20,3,8205.7,6307.9,1454.836000000002,0.0
2015-01-08 21:00:00,8149.7,7.263,1,21,3,7905.3,6197.8,1407.6720000000005,0.0
2015-01-08 22:00:00,7681.0,6.79,1,22,3,7370.9,5997.7,1217.5719999999992,0.0
2015-01-08 23:00:00,6811.6,6.485,1,23,3,6573.7,5522.4,975.9759999999995,0.0
2015-01-09 00:00:00,6064.8,6.144,1,0,4,5825.1,5014.1,831.9039999999995,20.90399999999954
2015-01-09 01:00:00,5592.4,5.87,1,1,4,5312.4,4617.6,657.655999999999,0.0
2015-01-09 02:00:00,5300.3,5.569,1,2,4,5045.8,4338.6,645.0479999999998,0.0
2015-01-09 03:00:00,5149.5,5.145,1,3,4,4904.0,4192.2,656.2479999999996,0.0
2015-01-09 04:00:00,5096.7,4.793,1,4,4,4859.0,4132.6,688.6959999999999,0.0
2015-01-09 05:00:00,5155.9,4.511,1,5,4,4930.3,4183.2,754.8639999999996,7.763999999999214
2015-01-09 06:00:00,5491.0,4.155,1,6,4,5278.8,4387.7,971.6360000000004,80.53600000000006
2015-01-09 07:00:00,6184.6,3.896,1,7,4,6015.3,4627.8,1593.312,205.8119999999999
2015-01-09 08:00:00,7066.1,4.651,1,8,4,6857.7,5038.4,2164.932,345.6319999999996
2015-01-09 09:00:00,7562.1,6.533,1,9,4,7437.8,5716.4,2256.0240000000003,534.6239999999998
2015-01-09 10:00:00,7654.6,8.81,1,10,4,7573.5,6053.2,2031.132,510.8319999999994
2015-01-09 11:00:00,7706.2,11.255,1,11,4,7673.7,6210.0,1842.932,379.232
2015-01-09 12:00:00,7490.3,13.182,1,12,4,7509.9,6303.4,1570.3199999999997,363.8199999999997
2015-01-09 13:00:00,7315.2,14.243,1,13,4,7362.3,6171.0,1586.0959999999995,394.79599999999937
2015-01-09 14:00:00,7310.0,14.687,1,14,4,7465.1,6085.5,1803.5440000000008,423.9440000000004
2015-01-09 15:00:00,7214.3,14.478,1,15,4,7441.5,5973.5,1869.2160000000013,401.21600000000126
2015-01-09 16:00:00,7140.9,12.534,1,16,4,7501.5,5991.9,1942.9959999999985,433.3959999999979
2015-01-09 17:00:00,7370.6,10.41,1,17,4,7810.3,6575.0,1887.064,651.7639999999992
2015-01-09 18:00:00,8019.0,9.492,1,18,4,8380.3,7221.5,1820.1,661.3000000000002
2015-01-09 19:00:00,8195.6,8.807,1,19,4,8577.9,7404.6,1802.04,628.7400000000007
2015-01-09 20:00:00,8068.5,8.206,1,20,4,8467.4,7318.9,1716.536000000001,568.036000000001
2015-01-09 21:00:00,7770.0,7.628,1,21,4,8147.7,7065.4,1650.072,567.7719999999999
2015-01-09 22:00:00,7418.3,7.181,1,22,4,7684.4,6690.5,1531.0719999999992,537.1719999999996
2015-01-09 23:00:00,6706.5,6.785,1,23,4,6836.4,6095.7,1238.6759999999997,497.97599999999966
2015-01-10 00:00:00,6004.3,6.46,1,0,5,6047.2,5449.1,1054.003999999999,455.90399999999954
2015-01-10 01:00:00,5534.1,6.111,1,1,5,5531.3,4961.8,876.5559999999996,307.0559999999996
2015-01-10 02:00:00,5212.8,5.845,1,2,5,5255.4,4600.9,854.6479999999992,200.14799999999923
2015-01-10 03:00:00,5049.5,5.664,1,3,5,5121.0,4424.1,873.2479999999996,176.34799999999996
2015-01-10 04:00:00,4948.3,5.529,1,4,5,5076.9,4333.2,906.5959999999995,162.89599999999973
2015-01-10 05:00:00,4873.0,5.467,1,5,5,5082.6,4341.4,907.1639999999998,165.96399999999903
2015-01-10 06:00:00,4892.8,5.445,1,6,5,5396.1,4429.0,1088.9360000000006,121.83600000000024
2015-01-10 07:00:00,5033.1,5.323,1,7,5,6189.2,4477.9,1767.2119999999995,55.91199999999935
2015-01-10 08:00:00,5251.6,6.156,1,8,5,7083.4,4704.1,2390.632,11.332000000000336
2015-01-10 09:00:00,5817.6,8.328,1,9,5,7637.9,5244.7,2456.124,62.92399999999998
2015-01-10 10:00:00,6110.1,10.296,1,10,5,7776.2,5565.7,2233.8319999999994,23.331999999999425
2015-01-10 11:00:00,6169.5,12.33,1,11,5,7878.9,5697.4,2048.132,0.0
2015-01-10 12:00:00,6183.7,14.098,1,12,5,7641.8,5783.7,1702.2200000000005,0.0
2015-01-10 13:00:00,6071.7,14.936,1,13,5,7417.1,5692.8,1640.8959999999995,0.0
2015-01-10 14:00:00,5991.8,15.092,1,14,5,7510.2,5591.2,1848.644,0.0
2015-01-10 15:00:00,5904.6,14.6,1,15,5,7415.0,5505.7,1842.7160000000013,0.0
2015-01-10 16:00:00,5867.4,12.836,1,16,5,7396.8,5466.9,1838.2959999999985,0.0
2015-01-10 17:00:00,6387.2,11.114,1,17,5,7636.2,6127.1,1712.963999999999,203.8639999999996
