date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2018-10-15 01:00:00,951.462756,7.0,10,1,0,953.858567,1019.275845,106.8876968497808,178.5987108497808
2018-10-15 02:00:00,965.792577,6.3,10,2,0,945.546915,1015.404139,101.37051967917898,168.9682156791789
2018-10-15 03:00:00,1019.185806,5.2,10,3,0,963.535946,1032.446729,98.3891327104502,163.80641071045022
2018-10-15 04:00:00,1124.107979,4.7,10,4,0,990.698013,1073.716923,89.48031568140516,159.33753968140513
2018-10-15 05:00:00,1187.661924,4.1,10,5,0,1025.786089,1107.371378,82.53606224312148,151.44684524312152
2018-10-15 06:00:00,1210.050234,3.5,10,6,0,1063.199413,1118.461853,45.5767724710023,128.5956824710023
2018-10-15 07:00:00,1238.261701,3.1,10,7,0,1106.970217,1142.553061,42.5141833546063,124.0994723546064
2018-10-15 08:00:00,1256.545531,2.7,10,8,0,1147.238608,1182.703743,76.4097380165357,131.67217801653567
2018-10-15 09:00:00,1266.212538,2.7,10,9,0,1184.214265,1213.240759,100.33000286296569,135.9128468629657
2018-10-15 10:00:00,1269.995732,2.5,10,10,0,1216.744424,1250.166226,121.36497804020269,156.8301130402026
2018-10-15 11:00:00,1274.927347,2.4,10,11,0,1245.619077,1268.050201,142.1254337296284,171.15192772962837
2018-10-15 12:00:00,1275.577233,2.2,10,12,0,1270.717637,1289.073618,155.81062392165427,189.2324259216544
2018-10-15 13:00:00,1274.521798,2.2,10,13,0,1290.071114,1301.530998,159.24619991382724,181.6773239138272
2018-10-15 14:00:00,1305.168462,2.5,10,14,0,1297.264746,1321.270982,161.26510064280887,179.6210816428088
2018-10-15 15:00:00,1351.613312,3.1,10,15,0,1299.424891,1334.098341,158.79370578003977,170.25358978003965
2018-10-15 16:00:00,1380.227192,4.2,10,16,0,1279.114178,1326.458342,149.1399938511488,173.14622985114875
2018-10-15 17:00:00,1385.025743,5.2,10,17,0,1257.356722,1315.450636,154.38315912415305,189.05660912415303
2018-10-15 18:00:00,1334.796844,5.8,10,18,0,1229.171697,1265.606376,150.69528595890165,198.0394499589015
2018-10-15 19:00:00,1276.033852,6.4,10,19,0,1179.563939,1200.659177,124.9790449776142,183.07295897761423
2018-10-15 20:00:00,1209.037332,6.9,10,20,0,1116.04138,1135.39555,114.83003219632631,151.2647111963263
2018-10-15 21:00:00,1148.5712,6.7,10,21,0,1047.442842,1063.336817,109.99095018649427,131.08618818649438
2018-10-15 22:00:00,1094.02686,6.6,10,22,0,995.831659,1005.519746,108.80023572529808,128.15440572529815
2018-10-15 23:00:00,1074.509057,6.5,10,23,0,958.910229,972.079576,101.31756608860758,117.21154108860776
2018-10-16 00:00:00,1062.89494,5.0,10,0,1,942.863954,953.94092,85.07967108173852,94.76775808173863
2018-10-16 01:00:00,1057.269301,5.0,10,1,1,936.602565,946.427459,77.38814184978082,90.55748884978084
2018-10-16 02:00:00,1071.161836,4.9,10,2,1,933.615385,926.859768,78.66522267917901,89.74218867917898
2018-10-16 03:00:00,1115.214352,4.7,10,3,1,941.371631,951.073828,81.13313071045025,90.95802471045022
2018-10-16 04:00:00,1204.804365,4.5,10,4,1,957.41503,1018.648223,77.54878568140509,70.79316868140518
2018-10-16 05:00:00,1249.653921,4.4,10,5,1,989.147767,1049.186466,60.37174724312149,70.07394424312156
2018-10-16 06:00:00,1256.227867,4.2,10,6,1,1026.984938,1069.361429,12.293789471002356,73.52698247100238
2018-10-16 07:00:00,1276.962187,4.0,10,7,1,1077.906577,1094.651231,5.8758613546064,65.91456035460646
2018-10-16 08:00:00,1286.888325,4.0,10,8,1,1113.526654,1103.4777,40.195263016535705,82.57175401653569
2018-10-16 09:00:00,1299.736705,3.7,10,9,1,1154.261377,1116.458379,71.2663628629656,88.01101686296568
2018-10-16 10:00:00,1301.854712,3.8,10,10,1,1202.170925,1129.644709,87.65302404020258,77.60407004020249
2018-10-16 11:00:00,1300.158484,3.7,10,11,1,1265.239508,1151.012359,112.17254572962838,74.36954772962827
2018-10-16 12:00:00,1305.049068,3.5,10,12,1,1316.172521,1182.126676,141.2371249216542,68.71090892165421
2018-10-16 13:00:00,1305.430514,3.8,10,13,1,1351.526183,1224.023447,178.86663091382707,64.63948191382724
2018-10-16 14:00:00,1324.153613,3.8,10,14,1,1356.689797,1267.602868,206.71998464280887,72.674139642809
2018-10-16 15:00:00,1333.746919,4.0,10,15,1,1353.14948,1269.253736,220.24877478003964,92.74603878003973
2018-10-16 16:00:00,1342.255106,4.2,10,16,1,1305.804663,1261.471135,208.5650448511488,119.47811585114869
2018-10-16 17:00:00,1341.981544,4.9,10,17,1,1290.309806,1242.425277,208.1077481241532,124.21200412415304
