date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2015-02-04 21:00:00,956.3169101786,2.5,2,21,2,954.426784787953,726.5598846160739,226.74439587660595,0.0
2015-02-04 22:00:00,918.3243834210188,0.0,2,22,2,919.2156451221408,678.9866858710878,227.6102777638644,0.0
2015-02-04 23:00:00,888.475,-1.3,2,23,2,877.99494,636.1836499999998,220.4932897407407,0.0
2015-02-05 00:00:00,878.8418377845061,-2.4,2,0,3,861.9825292815161,611.8154492672152,226.5520228719298,0.0
2015-02-05 01:00:00,879.258230513343,-3.1,2,1,3,861.8869648813934,603.973251685802,235.8941045316452,0.0
2015-02-05 02:00:00,888.1299976844311,-3.6,2,2,3,866.6072315288162,601.7789247430101,243.0871309090187,0.0
2015-02-05 03:00:00,902.0549584171328,-4.1,2,3,3,875.0645210551949,605.7971580527451,248.509756911498,0.0
2015-02-05 04:00:00,926.7994106325118,-4.3,2,4,3,896.5004440709861,625.9537481590509,257.0137575347004,0.0
2015-02-05 05:00:00,983.5225483840368,-4.3,2,5,3,952.9337167579782,671.9376094956981,281.4433763616769,0.0
2015-02-05 06:00:00,1072.2553956079298,-4.3,2,6,3,1032.8777892596916,753.9933255972622,303.71101325443385,0.0
2015-02-05 07:00:00,1103.370355208721,-4.3,2,7,3,1056.9570301991405,787.108549085784,300.82917617578164,0.0
2015-02-05 08:00:00,1096.0852083047632,-4.2,2,8,3,1029.360175794002,775.9175650892688,269.18979340310057,0.0
2015-02-05 09:00:00,1095.39228625041,-4.0,2,9,3,984.6405519345498,770.5537311531389,226.3357421492717,0.0
2015-02-05 10:00:00,1096.2173750119612,-3.9,2,10,3,940.507954055257,764.1177866106701,189.59035299779623,0.0
2015-02-05 11:00:00,1077.569885590126,-3.6,2,11,3,892.1485066425139,754.1358828558413,152.24152310219608,0.0
2015-02-05 12:00:00,1036.575119331792,-3.3,2,12,3,846.4292046947741,740.8884938249189,119.55210493330628,0.0
2015-02-05 13:00:00,1015.9462218787282,-3.1,2,13,3,818.2730729264731,737.160816622605,95.97062124077696,0.0
2015-02-05 14:00:00,986.4889347949264,-2.9,2,14,3,799.9922064871267,732.5250316366951,84.01198886156078,0.0
2015-02-05 15:00:00,966.5467042053498,-2.5,2,15,3,790.9036306538819,732.080361692265,79.37727332949123,6.908650360535489
2015-02-05 16:00:00,968.121898974199,-1.8,2,16,3,799.405784259276,744.5458781196089,85.29459283035317,16.864795824608564
2015-02-05 17:00:00,988.9944758733388,0.0,2,17,3,823.7811418310798,767.919774728167,102.74474255368555,20.22863336927162
2015-02-05 18:00:00,1026.153489825917,3.5,2,18,3,879.3832970687743,818.412344329661,128.41401818726388,28.177526354491988
2015-02-05 19:00:00,1027.9327055372132,7.4,2,19,3,893.6065930014449,826.261405720395,132.50092112123434,32.017055555436514
2015-02-05 20:00:00,1016.0938656699168,9.9,2,20,3,891.080174378869,821.9950928321852,140.4354198527623,34.19978198396893
2015-02-05 21:00:00,982.152927261091,11.7,2,21,3,870.2642401237891,800.4990418565369,142.58185121244207,32.62769318377343
2015-02-05 22:00:00,928.403307389451,12.4,2,22,3,827.525994367457,757.272107635998,135.92062700918052,22.724647716469235
2015-02-05 23:00:00,889.3454700000002,10.8,2,23,3,787.5199,718.1437,130.01824974074066,14.814346079310212
2015-02-06 00:00:00,877.8223475732989,7.6,2,0,4,763.9554267549779,698.688098637706,128.5249203453916,0.0
2015-02-06 01:00:00,875.537338189345,4.3,2,1,4,758.380256027199,693.8681910465559,132.38739567745083,0.3635781206626234
2015-02-06 02:00:00,883.4761928617598,2.2,2,2,4,758.2157755045511,696.1614460492501,134.69567488475354,2.253296826389942
