True,LR,DT,SVR,LSTM,DNN,GRU
-40.614912223000005,-22.694017723224178,-46.388795835,-47.08448139000001,-24.07941,11.914101,-38.63109
-39.960010002,-15.305924612325043,-17.566066389000007,-17.566066389000007,-25.257149,12.989998,-36.10032
-27.09670944399999,-15.901366882309894,-32.716831667,-31.324439447000003,-27.947968,12.4019165,-36.6444
-11.116536948000004,-4.767579937350625,10.669371388999998,10.669371388999998,-17.189571,18.059868,-29.951435
9.478515832999996,10.620590019060792,2.3509772219999903,3.565342778999991,-2.8009796,23.182251,-14.1321945
29.364701943999997,24.716343116680626,36.789116946,26.095961667000005,11.535469,25.217735,2.967167
32.48867999899999,37.18415201303241,24.434808888,24.434808888,22.574463,28.450447,16.078293
35.257136111,35.57468494765852,38.39051194499999,38.39051194499999,24.661667,28.34063,19.627716
39.700910832,33.49668463042766,44.32918749799999,44.32918749799999,26.675934,28.190102,21.806404
35.58873305699999,31.8832550112729,32.578794722000005,32.578794722000005,27.174957,27.67302,21.436699
31.080349445999992,33.16824157122007,38.048170831999975,38.048170831999975,29.496384,28.035477,22.336502
30.865767498999993,32.72308890768827,41.947156110000016,41.947156110000016,30.054192,28.112686,20.815186
30.302944720000006,30.887372185704344,43.755472223999995,43.755472223999995,35.150055,26.419968,31.592354
28.395847779000015,28.13794163389479,33.373430554,33.373430554,33.039955,26.427223,29.541634
23.617345557,20.849027312924285,19.473291386999996,19.473291386999996,31.847176,26.374062,27.551804
26.19043166699999,20.168727460076802,15.345253055000008,21.221209445999996,29.743752,26.382889,25.925735
21.451608333999992,20.65084232286261,18.647856667999996,24.746009999,29.146637,26.413979,24.18718
18.992768888999997,21.196955400864702,22.180621945999995,22.180621945999995,29.442947,26.423317,23.40326
22.973551668000006,24.780033931605537,20.621588889,19.445261112000004,30.098305,26.406319,23.75132
26.238641668999996,27.55178544419298,32.477549724000006,31.370242501,31.053665,26.37474,23.527344
21.366717776999998,20.27389441174656,15.345253055000008,21.221209445999996,29.945084,26.322456,16.463745
11.995446667000003,4.790180599000202,2.4037697199999997,2.4037697199999997,16.245651,26.26181,0.3854637
-1.8196988890000085,-8.218863442764892,-14.343217501000005,-14.343217501000005,-2.29142,20.986893,-13.546585
-24.358699723999997,-22.472592398107253,-46.388795835,-46.388795835,-22.278881,11.264008,-26.882763
-26.241994724,-28.25253830496709,-45.314590828000014,-45.314590828000014,-31.781273,7.0295944,-33.883224
-30.292928889,-26.754252066735404,-53.879846388999994,-53.879846388999994,-33.265457,8.108963,-35.310326
-23.570241941,-16.779465780756446,-35.050060280000004,-35.050060280000004,-24.702873,11.669319,-29.84865
-0.7728858329999966,-4.074238498099412,10.669371388999998,10.669371388999998,-12.544441,16.869263,-15.731785
22.506688055999994,11.743379858050751,-1.1005858340000003,-1.1005858340000003,4.182266,19.493423,2.4495583
29.745800279,28.23289423793559,18.495749444000005,18.495749444000005,19.602173,23.045547,16.981834
33.02977416700001,31.159814643284257,32.316428889,32.316428889,23.25682,25.548492,20.152527
41.795577222,34.27313091187131,33.85292805699999,58.90494333500002,28.403732,27.706398,25.817665
32.77360805700001,37.63771543649383,45.450079443,58.90494333500002,32.276634,28.413704,28.724312
37.57579694700001,33.6456359474389,35.71905722200001,35.59430055700002,32.208984,26.990128,28.217415
37.985072777999996,30.86940845523035,28.462118333,29.301270001,32.313156,26.396141,26.154167
27.253121385999997,30.19091614272279,31.342482225000005,30.194812221,36.217957,24.982437,30.811058
21.245508886000003,29.608211226988082,34.74722527699999,31.601674166000002,38.87764,26.26181,33.98021
24.611605556999997,27.498547741534416,30.914730555,30.914730555,37.103645,26.26181,32.370934
17.867846945999993,24.51744245255515,22.33336111100001,22.149765556,35.173607,26.26181,30.321815
23.066506388000015,25.92358882736921,25.321838613000004,25.321838613000004,32.855766,26.26181,28.906792
18.97694166899999,22.875592813278452,19.217717776999997,19.217717776999997,31.404694,26.26181,27.048737
21.496291389,20.997446118634706,23.874318611,23.874318611,31.507195,26.268372,24.902641
23.917506390000007,24.36113404096688,20.621588889,19.445261112000004,32.22541,26.309341,24.761513
32.457432776,26.590548148097234,31.370242501,32.477549724000006,32.63372,26.300346,24.136414
30.481672780000004,22.439648230158674,26.237489720999996,26.237489720999996,31.385399,26.266212,18.588066
25.612007776999995,13.784563342008632,3.7819977779999974,13.68344638700001,21.702087,26.26181,6.912964
23.967417501000007,1.9062183575699336,-21.567488335,-17.551409444999997,5.9048004,24.764862,-6.2417564
5.257176945000005,-15.655785070928523,2.4433613859999994,-1.721589723000001,-15.978756,14.652374,-19.967876
8.084731111000004,-17.225010804135053,-28.159330551999993,-15.276651391999998,-22.704979,12.536049,-25.083973
13.85442277900001,-20.089521074692506,-26.866351944999998,-28.159330551999993,-27.737621,10.036972,-29.030025
16.996647223999993,-14.087474715327744,3.1409491670000023,3.1409491670000023,-20.985931,12.495056,-25.76796
33.433137776,4.261619865143338,-16.289880552000014,-7.757229721999998,-2.9297943,18.75872,-4.93565
41.65279833500001,21.83113736143776,19.539303612000005,19.182928608999994,14.192497,20.170807,11.235321
39.453598611,28.313630598166405,23.044641386999977,18.495749444000005,22.392647,21.728813,21.212273
40.72082944299999,31.033493106672644,32.316428889,32.316428889,27.286362,22.628105,27.081734
39.011168889999986,37.856886046939515,30.166307776999993,30.166307776999993,34.28125,25.639977,33.91485
41.212576112,31.99138047350869,26.899248610999997,26.899248610999997,35.347214,23.704468,35.29296
43.20095055500001,35.24985070325767,39.60291222199999,39.60291222199999,39.732536,25.117119,38.672523
44.451718333999985,35.57911716529991,46.151339998999994,46.151339998999994,42.655922,24.984314,40.549446
34.270793058,28.22488926153563,37.24862722300001,37.24862722300001,42.40023,22.372604,39.565125
26.425836944000004,25.083190985379368,46.693190557,46.693190557,40.492096,26.26181,34.82086
29.489382776999996,27.2116750002532,46.693190557,46.693190557,38.403107,26.26181,33.4003
20.020676946000002,21.890239038519844,24.669448612000004,27.23224611199999,36.885994,26.26181,31.520851
23.86228583599999,23.53946454654757,25.484288889999995,25.484288889999995,34.63418,26.26181,29.668915
23.973639724,20.32966718071365,24.746009999,24.746009999,32.831512,26.26181,27.737717
22.592826390000006,22.848715608479544,18.753879723000004,18.753879723000004,32.530823,26.26181,26.144562
29.502309445,24.859791022277626,25.484288889999995,25.484288889999995,33.268913,26.26181,25.349693
32.432563612,31.215708072809143,33.439061664,32.98841083200001,33.367996,26.306519,25.336693
36.10054500099999,29.66868148835176,29.800779721000005,28.07625833300002,32.74775,26.317223,22.707481
27.996138335000005,24.114640401628428,19.539303612000005,20.306417223000004,27.913864,26.321632,11.974655
20.924044720000005,20.973098204260417,14.599907498,19.506338057999976,18.751297,26.380508,2.1609268
11.170959446000005,6.633726146931984,8.301656942000001,8.301656942000001,2.6198006,23.970848,-10.955013
7.234774997999999,8.602669641181599,14.593332777000008,-1.9493272190000042,-1.7054329,22.027397,-14.725094
13.824670274999995,12.122270092967291,16.149739443999998,16.149739443999998,-1.3635406,20.704964,-14.896545
23.978535,16.05889441997467,16.149739443999998,16.149739443999998,4.5313416,20.350113,-4.1229744
25.533450557000002,28.373988176739296,19.231208891,19.231208891,16.544456,20.866386,9.973053
37.236095277,35.356769100375864,28.307782776999993,28.307782776999993,24.609138,22.653328,21.008774
36.09780694699999,34.87043581746968,24.434808888,24.434808888,27.854485,22.857056,26.410324
40.93261639,36.04190567385813,42.49334500000001,42.49334500000001,31.937088,22.965279,31.756882
38.167797501,35.300640587515154,38.39051194499999,38.39051194499999,35.053284,22.959045,35.03103
51.18385972100001,37.06066413208436,41.947156110000016,41.947156110000016,38.714073,24.466469,37.833908
35.131660833000005,38.71257702253937,46.151339998999994,43.302175832999986,42.961044,25.321869,41.375114
44.160211944000004,39.71237410653689,44.282350834999995,44.516895832000024,46.623634,25.283981,44.09056
31.019088054,33.28716314513009,38.04063083500001,38.04063083500001,47.13494,23.42846,43.813995
27.057738331999992,27.90968255282973,35.47106583199999,37.24862722300001,40.20356,26.26181,34.434105
30.137063332000004,29.060442768260167,31.601674166000002,34.74722527699999,37.87297,26.26181,32.50003
27.044962778999995,21.284018643317033,25.643238058000016,25.643238058000016,35.48889,26.26181,29.07663
28.695657225000012,24.280553648830555,24.447646944000006,23.481909447,30.747063,26.403442,25.789085
22.701634167,24.566716583239632,23.465028057000005,23.481909447,29.617409,26.42044,24.881706
24.64764305500001,23.96019047865942,21.689868054999998,21.501124721999993,28.823189,26.480682,23.071785
27.28617138900001,29.995349762915616,39.566221944,39.566221944,28.741112,26.573074,23.906845
33.961131667,32.309945687126536,36.267042778,34.887296945000024,29.105377,26.723076,23.76696
31.222567777000002,35.51031136935912,38.714755833999995,38.862422223,29.257896,27.028,23.732399
24.923960555,28.031714347645384,28.664066665,27.211285557000004,28.244507,26.811714,13.057098
22.910801943999992,22.097899427886183,26.237489720999996,24.812546112,25.693008,26.661575,2.565853
21.402589165000002,15.134465976062764,7.169034446000005,-26.491042502000013,17.243332,26.523247,-6.532673
14.803364721000001,11.422941826728284,-2.97623861200001,-3.6090677780000036,11.342133,26.447426,-14.058586
17.551727221,15.85146178722335,16.149739443999998,16.149739443999998,12.839363,26.433289,-16.805943
20.861709167999997,23.702926753754134,22.522376943000005,22.522376943000005,18.160141,26.475365,-13.279713
26.85022638799999,24.93576573860019,18.24171722399999,18.24171722399999,17.723938,26.600319,-9.150513
30.679941944,35.073421209541074,39.31836027800001,39.31836027800001,25.796097,29.039665,1.8179169
26.491780834000004,35.10273818325613,38.06845194599999,34.874167502,25.59874,29.174835,5.9242477
28.18129166699999,39.18311495983895,34.49297416599999,46.64286499600002,28.689125,29.461464,12.497505
27.241076667999998,36.43712688811953,29.409233333000024,46.64286499600002,27.568352,28.912674,14.856277
39.797562500999994,45.03731120239234,31.92148583400003,31.92148583400003,33.1243,29.460495,20.841583
42.04930527899999,33.454388421615455,28.710396944999992,38.048170831999975,27.89444,28.496887,16.154701
31.315437221999993,40.06768321415685,44.282350834999995,44.282350834999995,32.960747,28.96791,20.8032
24.514079167,30.30970153932818,28.462118333,29.301270001,28.45411,28.05352,16.098122
25.779821112,24.418330458092804,24.397012501,24.440988054999984,31.735771,26.412277,26.421982
22.929579721000003,25.933352649984634,22.733079723999985,22.733079723999985,28.66816,26.461273,23.715332
19.067302780000013,23.607521804975654,24.465585554000008,24.821895832000003,26.707932,26.457611,21.81282
21.904200834,24.676249659195825,29.592788331,29.592788331,25.127007,26.455643,21.357407
19.730962224000002,19.980507944067035,20.438566665999993,20.319865831999998,23.90509,26.44757,19.080864
23.252249170000006,21.49747617718372,20.438566665999993,20.319865831999998,24.148048,26.538765,17.851044
25.200854444999997,23.496830642719523,24.465585554000008,24.465585554000008,24.11039,26.631325,16.897507
21.881584998,28.48931811817976,26.678551665000008,27.695330836000004,24.29792,26.709671,15.546135
22.687564167999987,27.176938297583952,34.887296945000024,34.887296945000024,24.571533,26.715202,9.788986
24.007685554,20.597740630578294,16.733916664999988,16.733916664999988,22.422058,26.542809,-1.5306854
7.857623889000003,18.408716926855682,16.183048890000002,16.733916664999988,16.434189,26.495468,-8.763798
-7.195218332000003,15.185480265134395,4.181062222000001,4.641851941999995,8.441902,26.387146,-16.842003
-6.258182783000002,11.367298850698411,3.5769161119999993,-0.606988053000002,4.4343185,26.355492,-21.508595
-4.393435275000002,14.423121196411337,3.5769161119999993,-0.606988053000002,6.3115463,26.433037,-23.075222
-8.123093888,16.455720292154957,4.641851941999995,4.641851941999995,6.3859634,26.418495,-24.801083
1.0505933339999984,20.90621032567838,4.641851941999995,4.641851941999995,9.250404,26.795975,-22.774498
13.668235276999987,23.76151693123108,19.149102497999998,19.615478614000004,10.733673,27.536545,-16.519917
20.839313334000003,22.781920682149256,27.517590278000007,27.517590278000007,11.656563,28.64605,-10.533627
28.744438611,24.24295758568916,14.428383610000004,9.312991113000002,12.910469,29.190414,-6.7703476
28.994707223,24.48384968363994,14.964398331999995,18.891235,14.141106,29.216782,-1.4521446
24.128112503000004,34.14368792828825,29.409233333000024,46.64286499600002,21.40165,29.98777,7.885521
24.109353612,34.11589997626327,40.754727777999996,40.754727777999996,18.2239,29.882027,8.086403
28.370774998999998,26.448816285785803,31.914994999999998,28.352026110999994,13.60112,28.952614,6.729454
35.039757778,21.88807866898855,20.66913333200001,20.66913333200001,13.1959915,28.210693,8.068275
26.239029723999998,22.805182435393412,31.235025555,31.235025555,26.79123,26.52185,21.231644
25.233772499999993,20.37511082319164,31.235025555,31.235025555,26.137772,26.486595,20.163574
19.438380832,17.54457054018389,18.584138610000004,18.895189722000005,23.458359,26.505142,17.43509
23.67482694400001,19.169572434611673,17.223210832000014,18.895189722000005,22.338707,26.540398,17.29448
21.466056946000002,18.06106392915543,18.584138610000004,18.895189722000005,19.386406,26.655418,15.736656
28.093508058000005,20.272692111218,18.416343610999995,18.416343610999995,18.989815,26.796097,14.688858
24.823977778000007,21.699969957387957,19.231291667,19.231291667,21.809723,26.818024,14.563103
24.078170554999993,19.22670013276541,20.15988361,17.223210832000014,21.727325,26.69764,8.717087
14.384347777999999,18.285685741631987,16.733916664999988,16.733916664999988,20.316025,26.62114,0.68434525
-7.519449721000001,17.513511253353336,4.181062222000001,4.641851941999995,18.524231,26.53621,-7.8766556
-32.396150555,3.4043877551591066,6.330444722000003,6.330444722000003,6.0258865,26.176125,-25.601349
-44.133481667,-7.992000772706625,-6.709972498999996,-7.968504446000004,-7.3669434,18.857635,-36.550953
-42.274479448,-7.504172627252196,-6.709972498999996,-7.968504446000004,-11.921204,17.509018,-36.714813
-41.10151472600001,-4.799917581476436,2.8735799990000004,2.8735799990000004,-12.846592,18.71434,-35.411987
-39.020858611,-7.728187995899646,-12.145049164999996,-7.968504446000004,-18.81982,15.701324,-35.968483
-17.747207501,0.34395048995836675,-0.606988053000002,-0.606988053000002,-10.754345,20.405106,-33.71193
9.112926390999995,11.778019223254041,-7.979376669000004,-3.0348213899999976,1.9390259,26.339172,-24.346207
31.332553892,18.97537995967742,7.467454167999996,7.467454167999996,10.06115,28.243866,-11.212242
33.47041861199998,26.677972415100264,31.336594166000005,31.336594166000005,17.800468,29.50344,-1.4869728
36.37113277699999,26.50999664727714,31.336594166000005,31.336594166000005,17.44622,29.445732,0.99529266
36.51763055499999,22.506126041753497,20.801233891000003,20.801233891000003,14.647247,28.99356,1.9809952
32.231696943999985,22.3144749406975,20.66913333200001,20.66913333200001,16.523293,28.717033,6.1211853
36.339588054999986,25.60222982772911,48.999353056,48.999353056,16.867775,29.038582,9.380081
34.510364165999995,30.31878491355996,25.856270556999995,26.137618888999988,13.861397,29.520294,11.14502
30.711459721000004,27.221581610843522,29.698449167,29.698449167,29.151756,27.049469,20.31569
38.8178275,26.05424797299448,29.803151389,29.698449167,27.40934,26.974121,20.528679
25.927159998000015,20.748722974491066,29.29600277699999,29.29600277699999,26.255592,26.629196,19.906357
28.509176113000002,23.727970185301878,25.671687776999995,25.671687776999995,24.605667,26.61193,20.169739
24.332070557,22.255619197675976,18.782408609999983,19.603419444999993,21.875679,26.6633,19.054893
25.224048055999994,26.92971737483665,25.820897221000003,25.820897221000003,21.924606,26.840057,19.410973
30.324970279000006,25.08135385604495,39.256806108,39.256806108,23.194511,26.907188,18.926308
33.129733052,24.967056829675464,33.131659719999995,33.131659719999995,25.934845,26.937119,19.35933
27.043575556,16.86325846774566,7.169034446000005,-26.491042502000013,24.695831,26.900398,10.043594
4.012913052999998,-0.9709005088057054,9.130267777000007,9.130267777000007,19.884903,26.434456,-14.130791
-13.333156387999999,-20.474343355841178,-1.2514691659999997,-1.3577977780000055,4.5919495,21.34259,-33.86547
-15.563329444999994,-31.03866661018926,-38.927214718,-45.314590828000014,-8.628891,9.406769,-38.97193
-15.979596949999987,-30.62415679817123,-38.927214718,-41.320128608000026,-14.674683,7.3344116,-38.749046
-20.636792222000004,-29.77103397656769,-43.540356943,-43.540356943,-23.049988,5.9590454,-39.380867
-10.084906665999995,-26.698170471861843,-43.540356943,-43.540356943,-24.60408,7.5616913,-37.57013
-1.5253930569999952,-9.589621463256634,17.679989168,17.679989168,-12.728218,15.3016205,-32.147774
18.935771667000004,12.073410295119466,-7.979376669000004,-3.0348213899999976,8.400429,25.251709,-22.55312
25.695584443999998,30.314737192295645,28.963158334000006,7.824256947000002,23.713104,28.804993,-0.96554565
37.209233055000006,32.189649804933644,7.824256947000002,7.824256947000002,25.321,28.788597,5.7603683
38.03343611099999,34.59101075342148,30.463814997999997,30.463814997999997,27.461578,28.894005,10.813889
27.86278749799998,35.211248660725666,30.463814997999997,30.463814997999997,29.589966,28.83548,15.876312
34.89202250099999,31.66328499870408,40.43490194399998,40.43490194399998,28.003288,28.489067,15.027374
40.320748888000004,34.01952663612382,35.238122221000005,32.959192222000006,28.21061,28.54071,17.717407
29.50104027599999,32.70683929323446,38.048170831999975,38.048170831999975,25.891106,28.423431,17.41111
32.36377888900001,30.031319417293993,34.74722527699999,34.74722527699999,32.63446,26.621025,23.206879
29.630297777000003,35.5872338658499,33.607720557,38.51299861099999,30.303146,26.81807,23.946991
25.336203891000004,25.798328988602258,28.008881111,28.008881111,28.90554,26.628075,22.000465
31.097311944000005,27.948312246637364,28.084807778999995,28.084807778999995,26.786781,26.609375,22.221237
27.028141389000005,24.372792588287503,23.464600280999996,24.511309444,24.903877,26.51339,20.909683
25.429268055000016,24.71978722572846,19.231291667,20.64568139,23.591454,26.614418,19.659393
29.06194277699999,28.785335230386046,25.24787527999998,27.615254444999998,25.427193,26.744057,20.628906
38.596890556,31.125827977403553,32.14190360999999,32.14190360999999,27.708946,26.862015,21.087883
33.81326388899999,26.17354317023584,33.02657638899999,33.330313612999994,27.422096,26.95903,16.182587
25.355776666000004,8.669935220150457,-2.5274663900000007,8.422172221000004,22.982254,26.60608,-4.5123405
14.725374722999995,-5.390477529510953,20.65507194500001,20.65507194500001,12.845009,26.314026,-23.357159
6.235368333000004,-9.79313943334629,-1.6408266679999954,-1.6408266679999954,2.158207,21.311058,-33.460945
10.787899721999999,-10.3066771550167,-1.6408266679999954,-1.6408266679999954,-2.857933,18.102707,-34.484596
6.432173052000003,-14.138689412413797,-12.108771115000003,-12.108771115000003,-9.9839325,13.475639,-35.81864
11.726652222999995,-5.793931187998297,-19.380198888000002,-19.791729719000003,-7.0290604,16.414932,-32.99431
18.538746667000005,3.130940473440475,-10.032609443000005,-10.032609443000005,1.8899841,21.95742,-28.839535
27.054139443000004,20.568634129430826,18.351375276999995,18.351375276999995,15.769974,27.84085,-15.586704
33.37476500000002,26.167200693018025,14.964398331999995,18.450500835000007,21.683945,28.293968,0.25224686
35.55211527699999,34.79658545612627,39.31836027800001,39.31836027800001,27.046791,28.998466,7.5211563
35.70314833300001,36.49163458279215,30.048015278000015,30.048015278000015,28.319717,29.215263,11.178383
40.76419777900001,28.058584130271292,40.43490194399998,40.43490194399998,25.117569,27.961685,12.331421
39.076639721,33.65452945938801,35.79594055699999,35.79594055699999,29.501625,28.574776,17.637627
36.29047777899999,37.59076973682375,36.314331112,36.314331112,28.88044,28.890823,20.374603
31.26508555500002,28.509681579472918,24.770744443999995,24.770744443999995,26.190498,26.723183,18.097015
31.876628888000006,29.930420804165458,23.681156110999986,23.681156110999986,33.23635,26.489166,22.929626
31.917638887000003,28.446024190327797,22.14266222199999,22.14266222199999,30.752327,26.63021,22.154076
24.870033057999997,24.537736172786616,21.061135001000004,25.671687776999995,29.020744,26.53881,21.234009
24.379467498999993,29.252314841352607,28.27181527599999,28.27181527599999,27.353142,26.56279,22.098015
23.221164444000003,25.83446700750992,22.280294444,22.280294444,25.224937,26.494324,20.8657
30.609992498999993,24.998864323771976,23.464600280999996,24.511309444,24.417877,26.567177,20.052338
32.353040836,27.79712802900746,25.952843613000006,25.952843613000006,26.775253,26.585915,20.88897
45.60546277800001,35.589094575545495,31.636138887999998,31.636138887999998,29.553719,26.757637,22.669228
39.96842333200001,31.87086719243785,32.14190360999999,32.14190360999999,30.148155,26.763725,21.026802
29.594924168,25.09357202068076,22.45039472,23.882626944000002,30.019844,26.591446,12.6994705
31.659921387999994,17.250690377070875,17.055660832999997,17.055660832999997,22.368042,26.518097,2.2467499
18.631638889999998,8.837026623145384,8.301656942000001,8.301656942000001,10.774979,26.366737,-12.223221
18.851376389000002,12.395524199147552,3.0110297200000034,3.0110297200000034,9.398865,26.332619,-12.776489
15.666736109000006,9.999994147949131,6.051013055000006,6.051013055000006,5.5698013,25.09301,-16.531174
10.162353610999993,14.234844801977722,-26.491042502000013,-26.491042502000013,10.525917,25.43534,-13.575825
18.569656945,21.231949439188092,-9.086130836999999,-9.086130836999999,19.260231,26.417732,-4.65345
28.93463305800001,28.31192139962298,6.036682777000003,17.256578893000018,25.42508,26.949898,5.7199097
33.108921112,32.53200771794051,27.740110835000003,25.634434443000025,28.286636,27.80848,12.254829
38.63108861199999,34.122649402993396,37.078945831999995,37.078945831999995,31.407043,27.292412,19.971848
36.193056666,33.89920673060373,37.46822139099999,37.42732500099999,34.543663,25.510551,26.087418
37.846837778,37.769274754650276,37.383392499,39.523695,38.802734,27.207787,30.463615
32.582809999,36.83157239366239,43.824316665999994,43.40844749900001,40.0627,26.930176,31.340294
38.89546777900001,34.96506839183986,24.273512223000004,24.273512223000004,41.957657,25.783134,33.079224
34.29505944300001,30.081002365713154,33.84307833399999,33.84307833399999,41.73004,23.197289,32.8424
29.956727778999998,29.8863247779098,28.08421139,26.807377775,36.725647,26.344131,25.866058
28.586265555000004,30.341127349034416,31.857808055,31.822913055999997,34.258186,26.403923,24.379143
19.083728889999996,24.213392966940397,23.01298638800001,23.01298638800001,31.58651,26.410904,22.164406
24.511209721000007,24.277669430026755,23.065547224000007,23.065547224000007,30.676498,26.411873,22.539085
22.98706472300001,23.429278724351057,23.271293885999988,23.271293885999988,29.121025,26.401764,21.961006
26.868556110999997,28.512270930657458,28.27181527599999,28.27181527599999,27.78186,26.426895,22.115883
26.676731386999997,30.576791554326583,30.919909721999993,30.513001666,28.966553,26.474792,22.244324
30.481970276000006,40.40105686899316,43.69447972300001,43.69447972300001,30.536736,26.703781,23.519318
29.562554168000013,36.77685001892231,31.683804168,30.360415832999998,31.353813,26.727783,22.331078
22.547125277,28.367695985357592,33.91754750100001,33.91754750100001,30.156654,26.747047,13.686874
11.611631109999998,28.976583841855692,22.183928888000004,19.967358612000005,29.513199,26.694069,6.9381256
0.438067224000001,18.497932037532188,16.521508611999984,9.075570555999995,20.169228,26.532875,-7.936409
4.218918334000001,18.155029537112533,16.521508611999984,9.075570555999995,16.617592,26.467346,-12.611855
-3.6750524999999996,16.723078450223504,24.989406113999983,24.989406113999983,15.606361,26.447723,-15.7143135
-0.9863405539999945,14.081658707672837,-26.491042502000013,-26.491042502000013,14.283424,26.43666,-18.468403
13.514671942999989,20.2555230821551,19.473291386999996,19.473291386999996,17.898827,26.487366,-11.571735
18.943217780000005,29.14089727313695,30.801836943999994,33.91754750100001,23.912888,28.103226,-1.476677
30.626780278000005,32.045111861201555,28.963158334000006,7.824256947000002,23.603874,28.986725,0.8199043
33.466202501999994,36.62560693755281,30.463814997999997,30.048015278000015,24.202667,29.474724,4.7623672
34.10608916900001,34.56189217618512,30.463814997999997,30.463814997999997,22.373108,29.193588,5.564804
35.160302501,37.37675080758782,30.946381111,30.946381111,22.919449,29.571014,9.796577
31.239670553999993,31.61941209680497,26.394837221999985,25.874111942999996,20.190712,28.786308,8.386284
34.406199169,37.23055207937907,28.243542220000002,28.243542220000002,22.050354,29.268166,14.514687
33.31383499800001,32.308182334910875,38.048170831999975,26.425761388000005,19.902046,28.623535,13.088547
29.151109165,28.85268382410795,34.74722527699999,31.601674166000002,30.484314,26.958641,21.88501
33.694724167,28.276627672161432,30.01443499900001,30.01443499900001,27.87796,27.057419,21.117393
24.738358890999997,21.084426459125304,22.030360832000007,22.030360832000007,26.321854,26.68113,20.099037
33.47683555800001,25.11992796031415,23.065547224000007,20.517273886999995,24.57859,26.635399,19.888702
33.16616860999999,23.305648877690665,23.271293885999988,23.271293885999988,21.068504,26.621376,18.668861
31.386008334000017,26.303505354248706,30.57205611199999,30.57205611199999,20.685844,26.846794,18.131287
31.505580834000007,26.485256468192595,39.256806108,39.256806108,21.187393,27.060013,17.721558
