Demand,Normalized_net,Temperature,DNI,DHI
0.0,0.12892948839819185,1.248,0.0,0.0
5226.83,0.6113149700333538,1.192,0.0,0.0
4987.34,0.5892123764925642,1.129,0.0,0.0
4879.48,0.5792579494212478,1.04,0.0,0.0
4909.53,0.5820312716305289,0.85,0.0,0.0
4950.78,0.5858382447131527,0.622,0.0459,1.2128
5084.31,0.5981617626700679,0.5529999999999999,5.0754,46.387
5531.7,0.6394515005472813,0.96,31.7403,121.2436
6071.0,0.6892236359038632,1.5330000000000001,80.738,172.9387
6500.0,0.7288161559631504,2.21,133.8015,195.7602
6652.59,0.7428987262098792,2.8569999999999998,155.1265,201.0983
6328.52,0.7129902227702214,3.266,121.2969,198.0821
5771.75,0.6616057766317379,3.347,57.6942,169.3455
6010.41,0.6836317692595922,3.259,28.6404,115.7269
6364.48,0.7163089803957037,2.667,5.9485,43.2175
6606.23,0.7386201499162928,1.9480000000000002,0.0337,0.5665
7120.62,0.7860933349822525,1.807,0.0,0.0
7204.24,0.7938106462348344,1.669,0.0,0.0
7167.5,0.7904199022092442,1.5619999999999998,0.0,0.0
6928.06,0.7683219231812822,1.4,0.0,0.0
6494.62,0.7283196343829197,1.2209999999999999,0.0,0.0
6215.31,0.7025420428263708,1.068,0.0,0.0
5696.3,0.654642476775157,0.927,0.0,0.0
5213.72,0.6101050447700035,0.745,0.0,0.0
5132.99,0.6026544523588467,0.5379999999999999,0.0,0.0
4942.68,0.5850906936351102,0.373,0.0,0.0
4787.06,0.5707284839110397,0.24100000000000002,0.0,0.0
4757.97,0.568043760348045,0.03,0.0,0.0
4934.66,0.5843505257775916,-0.255,0.0,0.0
5284.6,0.616646578154158,-0.442,0.4158,2.1414
5615.2,0.6471577369690773,0.39,46.1716,45.6237
5947.61,0.6778359411483492,1.8159999999999998,177.9351,66.5922
6115.15,0.6932982507304774,3.013,298.4339,73.587
6009.88,0.6835828554236215,4.088,371.9712,78.7996
5923.54,0.675614514673228,4.904,396.75300000000004,80.2563
5921.97,0.6754696189704469,5.39,364.7847,79.6968
5837.15,0.6676415594100069,5.54,282.9601,75.758
6342.34,0.714265674115721,5.271,161.34,67.4123
6801.88,0.7566767386099982,4.11,35.8842,41.1906
7291.86,0.8018971185136101,2.54,0.1155,0.7117
7897.36,0.8577788688536998,2.033,0.0,0.0
7895.72,0.8576275128329603,1.662,0.0,0.0
7790.29,0.8478973510850567,1.3530000000000002,0.0,0.0
7495.98,0.8207354056802807,1.094,0.0,0.0
7027.67,0.7775149556360738,0.9109999999999999,0.0,0.0
6636.47,0.7414110072743181,0.893,0.0,0.0
6090.96,0.6910657494245703,0.973,0.0,0.0
5442.14,0.6311859851708016,1.05,0.0,0.0
5406.84,0.6279281391146412,1.181,0.0,0.0
5229.44,0.6115558476029451,1.329,0.0,0.0
5044.1,0.5944507714542545,1.494,0.0,0.0
4996.77,0.5900826736118162,1.597,0.0,0.0
5191.65,0.608068198807979,1.7830000000000001,0.0,0.0
5473.09,0.6340423686109763,2.117,0.4882,2.46
5782.55,0.6626025114024613,3.338,21.5672,53.2771
6246.61,0.7054307278563373,5.185,71.6849,112.3961
6360.75,0.715964737738778,6.617000000000001,123.7271,152.0232
6405.57,0.7201011870372798,7.846,166.8465,171.9718
6247.98,0.7055571655078087,8.789,213.6026,162.3897
6154.09,0.6968920333204743,9.579,343.9172,95.8998
5949.61,0.6780205216614461,9.861,296.3337,74.798
6382.39,0.7179618988904867,9.459,172.7019,65.6537
6856.37,0.7617056346893233,7.789,40.4464,41.4038
7383.71,0.8103739785775856,6.225,0.1457,0.8127
8092.54,0.8757920811268273,5.987,0.0,0.0
8098.46,0.876338439445594,5.824,0.0,0.0
7905.61,0.8585402634702245,5.662999999999999,0.0,0.0
7498.59,0.8209762832498723,5.537999999999999,0.0,0.0
6986.86,0.7737485902663314,5.582999999999999,0.0,0.0
6538.12,0.7323342605427775,5.506,0.0,0.0
5968.61,0.6797740365358668,5.399,0.0,0.0
5449.99,0.6319104636847069,5.3660000000000005,0.0,0.0
5384.37,0.6258543770499974,5.421,0.0,0.0
5178.39,0.6068444300061466,5.477,0.0,0.0
4935.51,0.5844289724956578,5.584,0.0,0.0
4870.59,0.578437489040532,5.821000000000001,0.0,0.0
4952.56,0.586002521369809,6.053,0.0,0.0
5038.67,0.5939496353611964,6.343,0.2049,2.3755
5187.72,0.6077054980997437,7.127000000000001,4.341,46.0736
5535.75,0.6398252760863025,8.47,12.6956,108.2033
5917.29,0.6750377005698001,9.679,20.7862,156.8263
6213.88,0.7024100677595064,10.672,34.5172,198.5265
6238.63,0.7046942516090807,11.356,40.1254,210.4225
6080.41,0.6900920872179841,11.765999999999998,46.8912,203.0112
5815.93,0.6656831601660487,11.955,67.0392,177.2351
6186.62,0.6998942353659955,11.582,43.0379,121.8596
6503.45,0.7291345573482425,10.081,10.7764,50.1639
6833.0,0.7595488113937859,8.501,0.0363,0.6572
7401.63,0.8120278199749341,7.89,0.0,0.0
7414.87,0.8132497429716354,7.349,0.0,0.0
7406.55,0.8124818880371524,6.909,0.0,0.0
7167.66,0.790434668650292,6.492000000000001,0.0,0.0
6688.01,0.7461676470968255,6.126,0.0,0.0
6306.89,0.7109939845210782,5.744,0.0,0.0
5647.76,0.650162707722295,5.445,0.0,0.0
5083.62,0.5980980823930495,5.0569999999999995,0.0,0.0
5000.99,0.5904721384944506,4.68,0.0,0.0
4809.78,0.5728253185398205,4.391,0.0,0.0
4656.95,0.5587205986315201,4.052,0.0,0.0
4690.82,0.5618464696208163,3.8080000000000003,0.0,0.0
5086.23,0.5983389599626409,3.5789999999999997,0.0,0.0
5708.51,0.6557693408076136,3.405,0.1317,1.9709
6316.33,0.7118652045428956,3.908,8.8748,52.6078
6858.59,0.761910519058861,4.83,42.9944,123.3606
6948.11,0.7701723428250787,5.494,96.3758,170.2361
6906.75,0.7663552178142345,5.8420000000000005,139.636,192.7871
7009.01,0.7757928194488796,5.9670000000000005,179.9251,191.71599999999998
7101.03,0.7842853688564683,5.847,166.575,182.6706
7008.74,0.7757679010796115,5.447,102.6782,164.1993
7395.84,0.8114934593895184,4.8660000000000005,47.1637,118.5895
7770.14,0.8460377024156052,3.8760000000000003,8.4073,46.9089
7989.2,0.8662548060151098,2.917,0.0435,0.7139
8457.32,0.9094577209105726,2.685,0.0,0.0
8464.13,0.9100862175576676,2.485,0.0,0.0
8390.48,0.9032890401628739,2.275,0.0,0.0
7897.98,0.8578360888127597,2.043,0.0,0.0
