Net,Temperature
901.770195,-1.0
890.1503730000001,-1.0
880.9266392999999,-1.0
883.9905759,-2.0
894.3203027000001,-2.0
909.1947829,-2.0
925.7515212999999,-2.0
941.8197726,-2.0
946.8398635749999,-1.0
954.50977647,0.0
956.2803546199999,0.0
947.5175703,1.0
928.6534567199999,2.0
912.4305768199999,3.0
890.20862197,3.0
922.6935378099998,3.0
902.2235701,2.0
991.528596518,0.0
1011.8552269999999,0.0
998.4284966,0.0
981.5428147,-1.0
953.4103318,-2.0
910.1236377999999,-2.0
873.05165,-3.0
848.5071041000001,-3.0
837.2962512,-3.0
828.8721613,-4.0
834.2335921,-4.0
847.4221847000001,-3.0
878.3653601,-3.0
920.5216962000002,-3.0
959.5475346000001,-2.0
976.478418382,-1.0
982.4563072,1.0
982.51768903,4.0
960.8728093100001,5.0
921.44734552,6.0
907.1891163,7.0
887.3896403900001,8.0
842.4368144,7.0
892.73598753,5.0
964.3036649600001,2.0
979.9443554999999,0.0
961.6721059,0.0
941.3707958999998,0.0
915.5620782999999,-1.0
883.4928911000001,-1.0
843.24778,-2.0
820.7579667,-2.0
799.6621619,-2.0
795.8657067,-2.0
793.9779454,-2.0
798.2250781,-2.0
819.3135024000001,-3.0
841.6346377999998,-3.0
866.2254025000001,-2.0
845.82599898,-1.0
804.3537902,1.0
732.0587125999998,5.0
711.9592905000001,8.0
680.9364549999999,9.0
674.4847573000001,10.0
642.9983902,11.0
657.1022432999999,10.0
706.2390248400001,7.0
808.9778232699999,3.0
878.0526062999999,1.0
887.0980758,0.0
892.7423106000001,0.0
884.8872771,0.0
865.3791338,0.0
837.96935,0.0
819.8188215,0.0
817.4231362,0.0
827.5426848999999,0.0
844.3761220000001,0.0
874.4011071,0.0
922.8423757999999,0.0
971.7214933,0.0
1017.203724,0.0
1004.65142742,0.0
951.7389917900001,2.0
887.0027221,4.0
860.4490308000001,5.0
816.396309,6.0
784.542506,7.0
744.5118789,7.0
771.9894837000002,6.0
812.49371951,4.0
918.35645472,1.0
989.4677422,0.0
1021.061548,0.0
1022.1796009999999,0.0
1005.995368,0.0
971.1397722999999,0.0
941.91835,0.0
928.6467918,-1.0
929.441284,-2.0
935.7987729,-2.0
952.7119675000001,-2.0
982.5518094,-1.0
1040.378062,-1.0
1122.231983,-1.0
1158.399643,0.0
1135.840295,0.0
1095.608614121,1.0
1055.9338237319998,2.0
957.98849422,3.0
925.7639253200001,5.0
891.9259978800001,6.0
845.65022937,7.0
847.9436031800001,7.0
867.8079417800001,6.0
936.7294749609999,4.0
1001.807745,3.0
1013.3459960000001,2.0
1007.1808689999999,2.0
978.3098093,1.0
934.7988642000001,1.0
888.11125,1.0
863.2566681,1.0
861.8411433,1.0
866.6789233999999,1.0
879.7350205,1.0
907.4438992999999,1.0
966.5164162000001,1.0
1051.475443,2.0
1085.290558,2.0
1047.863129764,2.0
