Demand,Normalized_net,Temperature,DNI,DHI
0.0,0.053608702633269105,-1.67,0.0,0.0
69773.0,0.7538033879254977,-1.768,0.0,0.0
66417.0,0.7201248394348105,-1.841,0.0,0.0
64182.0,0.6976958895311497,-1.9080000000000001,0.0,0.0
63859.0,0.6944544797687862,-1.962,0.0,0.0
63921.0,0.6950766698779705,-1.982,0.0,0.0
64117.0,0.6970435934489403,-2.032,0.0001,0.0012
63861.0,0.6944745504174695,-1.974,1.6425,5.721
63892.0,0.6947856454720617,-0.797,34.7505,46.7734
64047.0,0.6963411207450225,0.861,115.398,73.5129
64240.0,0.6982779383429673,2.313,182.5298,85.1033
65577.0,0.711695166987797,3.6060000000000003,203.8125,95.0752
63849.0,0.6943541265253693,4.323,178.4931,102.7703
61172.0,0.6674895632626846,4.336,114.9414,103.0678
59887.0,0.6545941714836223,3.535,51.8344,80.2197
60811.0,0.6638668111753372,1.923,9.4856,30.9216
65581.0,0.7117353082851637,0.935,0.0977,0.7047
69967.0,0.7557502408477842,0.799,0.0,0.0
71682.0,0.77296082209377,0.68,0.0,0.0
70462.0,0.7607177263969171,0.506,0.0,0.0
68173.0,0.7377468689788054,0.442,0.0,0.0
69188.0,0.7479327231856133,0.446,0.0,0.0
70135.0,0.7574361753371869,0.413,0.0,0.0
67584.0,0.7318360629415542,0.40299999999999997,0.0,0.0
65510.0,0.7110228002569043,0.46799999999999997,0.0,0.0
64522.0,0.7011078998073218,0.619,0.0,0.0
61798.0,0.673771676300578,0.7909999999999999,0.0,0.0
60686.0,0.6626123956326269,0.9570000000000001,0.0,0.0
62060.0,0.6764009312780989,1.14,0.0,0.0
64662.0,0.7025128452151573,1.45,0.0,0.0
66982.0,0.7257947976878613,1.78,0.0001,0.0013
68771.0,0.7437479929351317,2.167,1.0826,6.1384
70141.0,0.757496387283237,2.975,6.6159,47.4178
70839.0,0.7645010436737315,4.082,13.9713,94.6042
70977.0,0.7658859184328838,5.218,23.6272,131.8781
72046.0,0.7766136801541426,6.104,31.113000000000003,150.3957
70091.0,0.7569946210661529,6.672000000000001,38.9486,151.7037
68004.0,0.7360508991650611,6.695,35.9811,130.361
65989.0,0.7158297206165704,5.827000000000001,18.1383,87.1595
66031.0,0.716251204238921,4.277,2.7908,27.7244
69949.0,0.7555696050096339,3.511,0.0306,0.5804
73818.0,0.7943962748876043,3.185,0.0,0.0
73971.0,0.7959316795118818,2.753,0.0,0.0
70938.0,0.7654945407835582,2.573,0.0,0.0
67746.0,0.7334617854849069,2.542,0.0,0.0
68455.0,0.7405768304431599,2.529,0.0,0.0
69539.0,0.751455122029544,2.326,0.0,0.0
66642.0,0.7223827874116892,2.08,0.0,0.0
64227.0,0.6981474791265254,1.9169999999999998,0.0,0.0
62716.0,0.6829841040462428,1.954,0.0,0.0
59396.0,0.6496668272318561,1.939,0.0,0.0
57700.0,0.6326469171483622,1.964,0.0,0.0
58131.0,0.6369721419396275,2.066,0.0,0.0
59493.0,0.6506402536929994,2.315,0.0,0.0
60986.0,0.6656229929351317,2.661,0.0001,0.0013
62651.0,0.6823318079640334,3.13,0.3349,5.0756
64539.0,0.7012785003211304,3.998,1.854,36.23
65734.0,0.7132707129094412,5.145,4.5623,76.7254
66002.0,0.7159601798330122,6.521,7.5509,109.0338
67315.0,0.7291365606936416,7.723,9.0205,124.0239
65647.0,0.7123976396917149,8.667,8.8155,121.8865
63334.0,0.6891859344894027,9.26,6.0099,97.3131
61252.0,0.6682923892100193,9.457,3.5058,63.9476
60697.0,0.6627227842003853,9.176,1.0678,22.8305
63329.0,0.6891357578676943,8.755,0.0181,0.5411
66458.0,0.7205362877328195,8.609,0.0,0.0
66400.0,0.719954238921002,8.443,0.0,0.0
63519.0,0.691042469492614,8.199,0.0,0.0
60554.0,0.6612877328195247,7.935,0.0,0.0
61320.0,0.6689747912652537,7.615,0.0,0.0
62725.0,0.6830744219653179,7.1370000000000005,0.0,0.0
60265.0,0.6583875240847784,6.574,0.0,0.0
57658.0,0.6322254335260116,5.955,0.0,0.0
55874.0,0.6143224149004496,5.428999999999999,0.0,0.0
52581.0,0.5812760918432883,4.9430000000000005,0.0,0.0
50650.0,0.5618978805394991,4.529,0.0,0.0
50570.0,0.5610950545921645,4.226,0.0,0.0
51566.0,0.5710902376364804,4.005,0.0,0.0
52564.0,0.5811054913294798,3.803,0.0001,0.0016
53816.0,0.5936697174052665,3.6639999999999997,0.3851,4.9915
55766.0,0.6132385998715478,4.144,4.0803,43.0452
57616.0,0.6318039499036608,5.147,14.9511,95.991
58888.0,0.6445688824662813,6.047000000000001,38.4555,139.1799
61217.0,0.6679411528580603,6.877999999999999,69.3905,156.171
59515.0,0.6508610308285164,7.474,92.9138,148.4167
57041.0,0.6260336384071933,7.6370000000000005,73.4637,127.7294
55428.0,0.6098466602440591,7.146,34.4361,90.8574
55580.0,0.6113720295439948,5.501,4.9754,32.2816
59822.0,0.653941875401413,4.045,0.0149,0.4388
65218.0,0.708092485549133,3.3960000000000004,0.0,0.0
66941.0,0.7253833493898523,2.873,0.0,0.0
65231.0,0.7082229447655748,2.364,0.0,0.0
62623.0,0.6820508188824663,1.9340000000000002,0.0,0.0
63366.0,0.6895070648683366,1.629,0.0,0.0
64730.0,0.7031952472703917,1.4340000000000002,0.0,0.0
62610.0,0.6819203596660244,1.4569999999999999,0.0,0.0
61092.0,0.66668673731535,1.531,0.0,0.0
60219.0,0.6579258991650611,1.383,0.0,0.0
57535.0,0.6309910886319846,1.225,0.0,0.0
56891.0,0.6245283397559409,1.075,0.0,0.0
59823.0,0.6539519107257546,0.9129999999999999,0.0,0.0
66249.0,0.7184389049454079,0.7609999999999999,0.0,0.0
73308.0,0.7892782594733462,0.608,0.0002,0.002
76043.0,0.8167248715478485,0.523,1.5999,6.608
76081.0,0.8171062138728323,1.181,15.7893,51.9712
75545.0,0.8117272800256904,2.274,50.2348,100.5368
75247.0,0.808736753371869,3.543,95.906,126.1679
75203.0,0.8082951991008349,4.687,132.5841,131.3985
73839.0,0.7946070166987798,5.475,148.0772,121.5063
72438.0,0.7805475272960822,5.81,125.5029,104.1187
70717.0,0.7632767341040463,5.4639999999999995,69.925,78.7978
71387.0,0.7700004014129737,3.8819999999999997,14.4766,33.8741
75399.0,0.8102621226718048,2.169,0.1527,0.934
79847.0,0.8548992453436095,1.474,0.0,0.0
80090.0,0.8573378291586384,1.065,0.0,0.0
76262.0,0.818922607578677,0.775,0.0,0.0
71858.0,0.7747270391779062,0.564,0.0,0.0
71997.0,0.7761219492614001,0.35600000000000004,0.0,0.0
72673.0,0.7829058285163777,0.196,0.0,0.0
69935.0,0.7554291104688503,0.078,0.0,0.0
67795.0,0.7339535163776493,-0.02,0.0,0.0
66811.0,0.7240787572254336,-0.098,0.0,0.0
64040.0,0.6962708734746307,-0.139,0.0,0.0
63275.0,0.6885938503532434,-0.204,0.0,0.0
65977.0,0.7157092967244701,-0.265,0.0,0.0
72092.0,0.77707530507386,-0.282,0.0,0.0
78888.0,0.8452753692999357,-0.215,0.0001,0.0016
81367.0,0.8701529383429673,-0.083,1.4673,7.1731
81088.0,0.8673530828516378,0.7929999999999999,11.8521,53.4084
80210.0,0.8585420680796403,1.982,31.5755,105.7172
79844.0,0.8548691393705845,3.111,57.983000000000004,141.3161
79465.0,0.8510657514450867,4.144,74.1585,156.4918
77815.0,0.8345074662813102,4.926,71.7071,153.9937
76441.0,0.8207189306358381,5.254,44.9601,131.9337
74573.0,0.8019729447655748,4.966,20.4708,89.35
74793.0,0.804180716120745,3.8280000000000003,3.5505,30.8055
78157.0,0.8379395472061657,2.905,0.0266,0.619
81983.0,0.8763346981374438,2.867,0.0,0.0
81712.0,0.8736151252408478,2.877,0.0,0.0
77245.0,0.828787331406551,2.812,0.0,0.0
72532.0,0.7814908477842004,2.668,0.0,0.0
72243.0,0.778590639049454,2.5540000000000003,0.0,0.0
72686.0,0.7830362877328195,2.458,0.0,0.0
69988.0,0.7559609826589595,2.252,0.0,0.0
67621.0,0.7322073699421965,1.9780000000000002,0.0,0.0
66393.0,0.7198839916506101,1.824,0.0,0.0
63640.0,0.6922567437379576,1.776,0.0,0.0
62955.0,0.685382546563905,1.676,0.0,0.0
65636.0,0.7122872511239563,1.53,0.0,0.0
71516.0,0.7712949582530507,1.273,0.0,0.0
78168.0,0.8380499357739242,1.08,0.0001,0.0016
80909.0,0.8655567597944765,1.112,0.4348,5.6217
80196.0,0.8584015735388568,1.819,6.0795,48.683
78911.0,0.8455061817597945,2.7880000000000003,21.0434,102.5767
78133.0,0.8376986994219653,3.873,49.2846,141.982
77443.0,0.8307743256262042,4.97,88.6233,155.2436
75656.0,0.8128412010276173,5.721,93.2548,149.9324
74066.0,0.7968850353243416,5.999,66.78399999999999,131.5164
72400.0,0.7801661849710982,5.632999999999999,26.8696,91.7504
72572.0,0.7818922607578677,4.382,5.1098,33.2205
75800.0,0.8142862877328195,3.466,0.1014,1.0185
79935.0,0.8557823538856776,3.408,0.0,0.0
79786.0,0.8542870905587668,3.4330000000000003,0.0,0.0
75418.0,0.8104527938342967,3.508,0.0,0.0
71486.0,0.7709938985228002,3.588,0.0,0.0
70933.0,0.7654443641618497,3.696,0.0,0.0
71301.0,0.769137363519589,3.799,0.0,0.0
68372.0,0.7397438985228002,3.8689999999999998,0.0,0.0
65948.0,0.7154182723185614,3.926,0.0,0.0
64676.0,0.7026533397559409,4.0,0.0,0.0
61551.0,0.6712929511881824,4.109,0.0,0.0
60541.0,0.6611572736030829,4.202,0.0,0.0
62833.0,0.6841582369942196,4.258,0.0,0.0
68782.0,0.7438583815028902,4.343999999999999,0.0,0.0
75066.0,0.8069203596660244,4.481,0.0001,0.0016
76854.0,0.8248635195889531,4.697,0.6529,6.8338
76262.0,0.818922607578677,5.562,4.9153,48.6063
75187.0,0.808134633911368,6.596,11.3736,96.3814
74533.0,0.8015715317919075,7.619,18.514,133.1188
74033.0,0.7965538696210661,8.475,22.2781,150.2647
72687.0,0.7830463230571612,9.027999999999999,22.965,149.0629
71119.0,0.7673109344894027,9.267000000000001,17.1589,124.3313
69267.0,0.7487255138086063,9.041,9.676,83.3214
69085.0,0.74689908477842,8.071,2.4712,30.1856
72449.0,0.7806579158638407,6.903,0.0461,0.8905
76456.0,0.8208694605009634,6.452000000000001,0.0,0.0
76130.0,0.8175979447655748,6.156000000000001,0.0,0.0
72022.0,0.7763728323699421,5.892,0.0,0.0
68102.0,0.737034360950546,5.686,0.0,0.0
67739.0,0.7333915382145151,5.52,0.0,0.0
68350.0,0.7395231213872833,5.412999999999999,0.0,0.0
65154.0,0.7074502247912653,5.321000000000001,0.0,0.0
62599.0,0.6818099710982659,5.358,0.0,0.0
61202.0,0.6677906229929351,5.394,0.0,0.0
58297.0,0.6386380057803468,5.4270000000000005,0.0,0.0
57456.0,0.6301982980089916,5.5520000000000005,0.0,0.0
59721.0,0.652928307642903,5.691,0.0,0.0
65282.0,0.7087347463070006,5.956,0.0,0.0
71761.0,0.773753612716763,6.267,0.0002,0.0032
73645.0,0.7926601637764933,6.702000000000001,0.5551,6.5668
72886.0,0.7850433526011561,7.771,3.9003,45.6538
72006.0,0.7762122671804753,8.978,13.1571,98.7195
71664.0,0.7727801862556197,10.157,32.3589,144.2518
71130.0,0.7674213230571612,11.127,44.3009,164.2905
69320.0,0.7492573859987155,11.613,29.2574,152.9731
67843.0,0.7344352119460501,11.685,18.438,125.2266
65803.0,0.7139631502890174,11.485,9.5886,82.6762
65214.0,0.7080523442517662,10.995999999999999,2.7947,31.2185
67689.0,0.732889771997431,10.485999999999999,0.0731,1.0754
70981.0,0.7659260597302505,10.435,0.0,0.0
70210.0,0.7581888246628131,10.52,0.0,0.0
66407.0,0.7200244861913937,10.523,0.0,0.0
62795.0,0.6837768946692357,10.494000000000002,0.0,0.0
62659.0,0.6824120905587668,10.515,0.0,0.0
63158.0,0.6874197174052665,10.524000000000001,0.0,0.0
59547.0,0.6511821612074502,10.513,0.0,0.0
56291.0,0.6185071451509313,10.501,0.0,0.0
54245.0,0.5979748715478485,10.49,0.0,0.0
50938.0,0.5647880539499036,10.433,0.0,0.0
49098.0,0.5463230571612074,10.3,0.0,0.0
49638.0,0.5517421323057161,10.144,0.0,0.0
51583.0,0.571260838150289,10.021,0.0,0.0
53904.0,0.5945528259473346,9.92,0.0001,0.0029
56143.0,0.6170219171483622,9.888,0.3485,6.0528
58005.0,0.6357076910725755,10.384,4.0902,48.5315
58446.0,0.6401332691072575,11.065,9.5975,95.1097
58601.0,0.6416887443802184,11.753,15.5421,131.4086
59758.0,0.6532996146435452,12.319,18.1676,147.9578
57992.0,0.6355772318561336,12.602,15.7036,140.8108
56061.0,0.6161990205523442,12.556,13.219000000000001,120.8532
54261.0,0.5981354367373154,12.152999999999999,7.7376,81.2629
54036.0,0.5958774887604368,11.23,2.3058,31.274
57047.0,0.6260938503532434,10.01,0.0315,0.8563
61258.0,0.6683526011560693,9.279,0.0,0.0
61822.0,0.6740125240847784,8.719,0.0,0.0
59239.0,0.648091281310212,8.174,0.0,0.0
56662.0,0.6222302504816956,7.626,0.0,0.0
57995.0,0.6356073378291587,7.185,0.0,0.0
59958.0,0.6553066795118818,6.822,0.0,0.0
57532.0,0.6309609826589595,6.499,0.0,0.0
55027.0,0.6058224951830443,6.224,0.0,0.0
53280.0,0.5882907835581246,5.992000000000001,0.0,0.0
50077.0,0.5561476396917149,5.785,0.0,0.0
48428.0,0.5395993898522801,5.542999999999999,0.0,0.0
48573.0,0.5410545118818241,5.226,0.0,0.0
49878.0,0.5541506101477199,4.919,0.0,0.0
51389.0,0.5693139852280026,4.632,0.0003,0.0039
53178.0,0.5872671804752729,4.288,0.6899,6.7281
55858.0,0.6141618497109826,4.604,14.6104,56.141000000000005
57291.0,0.628542469492614,5.412000000000001,79.212,98.7162
57602.0,0.6316634553628774,6.41,178.8309,99.2023
58943.0,0.6451208253050739,7.1979999999999995,223.6505,98.6579
56532.0,0.6209256583172769,7.492000000000001,196.415,106.4027
53778.0,0.5932883750802826,7.409,136.7577,105.535
52023.0,0.5756763808606294,6.937,64.4905,86.4686
52680.0,0.582269588953115,5.9079999999999995,12.8154,38.3044
57201.0,0.6276392903018626,4.623,0.2423,1.4627
63378.0,0.6896274887604368,4.24,0.0,0.0
65166.0,0.7075706486833655,3.978,0.0,0.0
63533.0,0.6911829640333975,3.8160000000000003,0.0,0.0
61562.0,0.6714033397559409,3.734,0.0,0.0
62218.0,0.6779865125240848,3.65,0.0,0.0
63644.0,0.6922968850353244,3.5039999999999996,0.0,0.0
