date,month,hour,dayofweek,tmpc,mw2day,mw7day,poten_2,poten_7
2017-01-10 21:00:00,1,21,1,-14.723,8348.61,8234.89,1856.1400000000003,1742.4199999999992
2017-01-10 22:00:00,1,22,1,-15.125,8043.36,7794.61,1851.45,1602.6999999999998
2017-01-10 23:00:00,1,23,1,-15.426,7868.77,7518.72,1874.4800000000005,1524.4300000000003
2017-01-11 00:00:00,1,0,2,-15.632,7964.67,7582.46,2180.210000000001,1798.000000000001
2017-01-11 01:00:00,1,1,2,-15.789,7914.57,7509.9,2175.343333333333,1770.6733333333332
2017-01-11 02:00:00,1,2,2,-15.883,7830.35,7418.81,2224.1933333333336,1812.6533333333336
2017-01-11 03:00:00,1,3,2,-16.02,7967.54,7511.99,2413.0566666666664,1957.5066666666664
2017-01-11 04:00:00,1,4,2,-16.215,8441.49,7983.28,2892.47,2434.26
2017-01-11 05:00:00,1,5,2,-16.316,9555.67,9093.59,4009.5899999999992,3547.51
2017-01-11 06:00:00,1,6,2,-16.219,10026.55,9605.27,4457.433333333333,4036.153333333335
2017-01-11 07:00:00,1,7,2,-15.184,10173.07,9622.84,4589.466666666667,4039.236666666668
2017-01-11 08:00:00,1,8,2,-12.761,10341.89,9826.12,4299.236666666667,3783.466666666668
2017-01-11 09:00:00,1,9,2,-10.32,10349.18,9832.08,3934.616666666668,3417.516666666668
2017-01-11 10:00:00,1,10,2,-8.25,10253.85,9792.73,3684.623333333334,3223.503333333333
2017-01-11 11:00:00,1,11,2,-6.686,10460.71,9911.73,3818.3399999999992,3269.36
2017-01-11 12:00:00,1,12,2,-5.785,10436.15,9868.86,3735.9866666666658,3168.6966666666667
2017-01-11 13:00:00,1,13,2,-5.667,10346.04,9756.61,3622.2400000000007,3032.8100000000004
2017-01-11 14:00:00,1,14,2,-6.459,10337.94,9757.57,3475.506666666667,2895.1366666666663
2017-01-11 15:00:00,1,15,2,-7.177,10263.52,9819.16,3210.7700000000004,2766.41
2017-01-11 16:00:00,1,16,2,-7.095,10408.92,9921.29,3312.9366666666665,2825.306666666668
2017-01-11 17:00:00,1,17,2,-6.713,10186.18,9645.14,3112.043333333334,2571.003333333333
2017-01-11 18:00:00,1,18,2,-6.126,10103.74,9514.76,3048.6466666666665,2459.666666666667
2017-01-11 19:00:00,1,19,2,-5.568,9797.28,9274.5,2839.1933333333345,2316.413333333334
2017-01-11 20:00:00,1,20,2,-4.995,9287.67,8794.85,2642.83,2150.01
2017-01-11 21:00:00,1,21,2,-4.512,8726.02,8236.63,2233.55,1744.159999999999
2017-01-11 22:00:00,1,22,2,-4.067,8305.14,7814.79,2113.23,1622.88
2017-01-11 23:00:00,1,23,2,-3.712,8068.32,7536.13,2074.03,1541.84
2017-01-12 00:00:00,1,0,3,-3.218,8154.56,7599.82,2370.1000000000013,1815.3600000000008
2017-01-12 01:00:00,1,1,3,-2.702,8082.16,7540.96,2342.9333333333334,1801.7333333333336
2017-01-12 02:00:00,1,2,3,-2.208,7986.71,7430.73,2380.5533333333333,1824.5733333333328
2017-01-12 03:00:00,1,3,3,-1.696,8109.08,7589.57,2554.5966666666664,2035.086666666666
2017-01-12 04:00:00,1,4,3,-1.367,8572.78,8066.84,3023.76,2517.82
2017-01-12 05:00:00,1,5,3,-1.134,9686.37,9149.96,4140.29,3603.8799999999983
2017-01-12 06:00:00,1,6,3,-0.965,10144.43,9635.44,4575.313333333334,4066.323333333335
2017-01-12 07:00:00,1,7,3,-0.692,10249.87,9736.63,4666.266666666668,4153.026666666667
2017-01-12 08:00:00,1,8,3,-0.062,10396.06,9897.05,4353.406666666667,3854.3966666666665
2017-01-12 09:00:00,1,9,3,0.651,10370.27,9897.51,3955.706666666668,3482.946666666668
2017-01-12 10:00:00,1,10,3,1.153,10279.0,9848.62,3709.7733333333335,3279.3933333333343
2017-01-12 11:00:00,1,11,3,1.448,10383.03,9984.36,3740.6600000000008,3341.9900000000007
2017-01-12 12:00:00,1,12,3,1.502,10315.12,9922.95,3614.956666666667,3222.786666666667
2017-01-12 13:00:00,1,13,3,1.223,10209.81,9868.25,3486.01,3144.45
2017-01-12 14:00:00,1,14,3,0.314,10263.43,9933.01,3400.996666666667,3070.576666666667
2017-01-12 15:00:00,1,15,3,-1.011,10302.55,10039.67,3249.8,2986.92
2017-01-12 16:00:00,1,16,3,-1.684,10591.54,10230.07,3495.556666666668,3134.086666666666
2017-01-12 17:00:00,1,17,3,-2.123,10377.72,10000.7,3303.583333333333,2926.5633333333344
2017-01-12 18:00:00,1,18,3,-2.268,10294.34,9906.78,3239.246666666667,2851.6866666666674
2017-01-12 19:00:00,1,19,3,-2.02,10021.82,9596.56,3063.7333333333336,2638.4733333333334
2017-01-12 20:00:00,1,20,3,-1.508,9553.15,9096.05,2908.3099999999995,2451.209999999999
2017-01-12 21:00:00,1,21,3,-1.118,9031.44,8588.46,2538.9700000000003,2095.989999999999
2017-01-12 22:00:00,1,22,3,-0.944,8612.89,8205.79,2420.98,2013.880000000001
2017-01-12 23:00:00,1,23,3,-0.855,8372.97,7888.76,2378.6799999999994,1894.4700000000005
2017-01-13 00:00:00,1,0,4,-0.828,8453.35,7970.81,2668.890000000001,2186.3500000000013
2017-01-13 01:00:00,1,1,4,-0.865,8448.68,7882.75,2709.453333333334,2143.523333333333
2017-01-13 02:00:00,1,2,4,-0.934,8379.65,7822.87,2773.493333333333,2216.713333333333
2017-01-13 03:00:00,1,3,4,-0.637,8499.94,7922.0,2945.456666666667,2367.5166666666664
2017-01-13 04:00:00,1,4,4,-0.131,8972.88,8389.64,3423.8599999999988,2840.619999999999
2017-01-13 05:00:00,1,5,4,0.253,10055.94,9467.64,4509.86,3921.559999999999
2017-01-13 06:00:00,1,6,4,0.402,10525.69,9927.8,4956.573333333335,4358.683333333333
2017-01-13 07:00:00,1,7,4,0.466,10616.38,10034.0,5032.776666666667,4450.396666666667
2017-01-13 08:00:00,1,8,4,0.624,10755.8,10184.09,4713.1466666666665,4141.436666666667
2017-01-13 09:00:00,1,9,4,0.788,10655.86,10162.31,4241.296666666668,3747.746666666667
2017-01-13 10:00:00,1,10,4,0.956,10492.94,10072.43,3923.713333333334,3503.203333333334
2017-01-13 11:00:00,1,11,4,1.089,10618.62,10123.67,3976.250000000001,3481.3
2017-01-13 12:00:00,1,12,4,1.059,10554.24,10099.51,3854.076666666666,3399.3466666666664
2017-01-13 13:00:00,1,13,4,0.823,10454.45,10109.45,3730.650000000001,3385.6500000000005
2017-01-13 14:00:00,1,14,4,0.302,10491.98,10124.3,3629.546666666666,3261.866666666666
2017-01-13 15:00:00,1,15,4,-0.192,10495.47,10131.5,3442.72,3078.75
2017-01-13 16:00:00,1,16,4,-0.442,10648.78,10281.72,3552.796666666667,3185.7366666666658
2017-01-13 17:00:00,1,17,4,-0.676,10397.61,10010.68,3323.4733333333343,2936.543333333334
2017-01-13 18:00:00,1,18,4,-0.973,10270.56,9858.15,3215.4666666666662,2803.0566666666664
2017-01-13 19:00:00,1,19,4,-1.328,9916.51,9530.44,2958.423333333334,2572.3533333333344
2017-01-13 20:00:00,1,20,4,-1.68,9350.58,9058.86,2705.74,2414.0200000000004
2017-01-13 21:00:00,1,21,4,-2.107,8812.67,8596.21,2320.2,2103.739999999999
2017-01-13 22:00:00,1,22,4,-2.648,8415.93,8228.31,2224.0200000000004,2036.4
2017-01-13 23:00:00,1,23,4,-3.216,8192.21,7819.55,2197.919999999999,1825.26
2017-01-14 00:00:00,1,0,5,-3.878,8240.43,7679.14,2455.970000000001,1894.6800000000007
2017-01-14 01:00:00,1,1,5,-4.757,8181.56,7765.31,2442.333333333334,2026.083333333334
2017-01-14 02:00:00,1,2,5,-5.551,8101.1,7873.53,2494.9433333333336,2267.373333333333
2017-01-14 03:00:00,1,3,5,-5.912,8207.8,7928.91,2653.3166666666657,2374.4266666666663
2017-01-14 04:00:00,1,4,5,-5.653,8638.98,7966.04,3089.959999999999,2417.0199999999995
2017-01-14 05:00:00,1,5,5,-5.351,9666.6,8133.87,4120.52,2587.789999999999
2017-01-14 06:00:00,1,6,5,-5.03,10053.03,8411.76,4483.913333333335,2842.6433333333343
2017-01-14 07:00:00,1,7,5,-4.058,10104.18,8588.96,4520.576666666668,3005.3566666666666
2017-01-14 08:00:00,1,8,5,-2.596,10240.04,9090.55,4197.386666666668,3047.8966666666665
2017-01-14 09:00:00,1,9,5,-1.464,10223.17,9325.99,3808.606666666668,2911.426666666667
2017-01-14 10:00:00,1,10,5,-0.81,10117.82,9302.52,3548.593333333333,2733.293333333334
2017-01-14 11:00:00,1,11,5,-0.502,10264.56,9219.22,3622.19,2576.8499999999995
2017-01-14 12:00:00,1,12,5,-0.403,10196.59,9261.72,3496.4266666666663,2561.556666666665
2017-01-14 13:00:00,1,13,5,-0.541,10102.04,9157.02,3378.2400000000007,2433.2200000000003
2017-01-14 14:00:00,1,14,5,-1.127,10071.34,9236.79,3208.9066666666668,2374.3566666666675
2017-01-14 15:00:00,1,15,5,-1.923,10044.79,9283.0,2992.040000000001,2230.25
2017-01-14 16:00:00,1,16,5,-2.425,10207.75,9235.34,3111.7666666666664,2139.3566666666666
2017-01-14 17:00:00,1,17,5,-2.915,9961.88,9148.64,2887.743333333333,2074.503333333333
2017-01-14 18:00:00,1,18,5,-3.481,9838.19,8937.45,2783.096666666668,1882.356666666668
2017-01-14 19:00:00,1,19,5,-3.998,9519.42,8777.62,2561.333333333334,1819.533333333335
2017-01-14 20:00:00,1,20,5,-4.364,8994.43,8334.97,2349.59,1690.1299999999992
2017-01-14 21:00:00,1,21,5,-4.535,8457.78,8126.75,1965.3100000000004,1634.2799999999995
2017-01-14 22:00:00,1,22,5,-4.639,8031.25,7818.17,1839.34,1626.2600000000002
2017-01-14 23:00:00,1,23,5,-4.755,7754.57,7481.12,1760.2799999999995,1486.83
2017-01-15 00:00:00,1,0,6,-4.784,7853.63,7452.65,2069.170000000001,1668.1900000000005
2017-01-15 01:00:00,1,1,6,-4.787,7753.51,7534.25,2014.2833333333333,1795.0233333333335
2017-01-15 02:00:00,1,2,6,-4.753,7606.69,7446.6,2000.5333333333328,1840.4433333333336
2017-01-15 03:00:00,1,3,6,-4.934,7729.35,7461.75,2174.866666666667,1907.2666666666664
2017-01-15 04:00:00,1,4,6,-5.311,8168.73,7485.69,2619.709999999999,1936.6699999999992
2017-01-15 05:00:00,1,5,6,-5.887,9227.4,7619.93,3681.319999999999,2073.8499999999995
2017-01-15 06:00:00,1,6,6,-6.262,9701.84,7815.92,4132.723333333334,2246.803333333334
2017-01-15 07:00:00,1,7,6,-5.62,9825.71,8047.15,4242.106666666667,2463.546666666667
2017-01-15 08:00:00,1,8,6,-3.927,9974.06,8574.22,3931.4066666666654,2531.5666666666666
2017-01-15 09:00:00,1,9,6,-2.477,9984.69,8918.01,3570.126666666668,2503.446666666668
2017-01-15 10:00:00,1,10,6,-1.423,9942.97,8921.78,3373.743333333333,2352.553333333334
2017-01-15 11:00:00,1,11,6,-0.883,10004.41,8825.52,3362.04,2183.1500000000005
2017-01-15 12:00:00,1,12,6,-0.809,9961.4,8822.18,3261.2366666666658,2122.0166666666664
2017-01-15 13:00:00,1,13,6,-1.216,9986.79,8747.83,3262.9900000000007,2024.03
2017-01-15 14:00:00,1,14,6,-2.311,9948.04,8876.3,3085.6066666666675,2013.8666666666657
2017-01-15 15:00:00,1,15,6,-3.434,9853.71,8987.63,2800.959999999999,1934.8799999999992
2017-01-15 16:00:00,1,16,6,-3.894,9921.98,9094.4,2825.996666666666,1998.416666666666
2017-01-15 17:00:00,1,17,6,-4.328,9638.41,9144.12,2564.273333333333,2069.9833333333345
2017-01-15 18:00:00,1,18,6,-4.77,9403.56,9012.0,2348.4666666666662,1956.9066666666668
2017-01-15 19:00:00,1,19,6,-5.203,9072.79,8831.94,2114.7033333333347,1873.8533333333344
2017-01-15 20:00:00,1,20,6,-5.609,8545.25,8462.57,1900.41,1817.73
2017-01-15 21:00:00,1,21,6,-5.912,7982.83,8348.61,1490.3599999999997,1856.1400000000003
2017-01-15 22:00:00,1,22,6,-6.217,7608.91,8043.36,1417.0,1851.45
2017-01-15 23:00:00,1,23,6,-6.494,7214.4,7868.77,1220.1099999999997,1874.4800000000005
2017-01-16 00:00:00,1,0,0,-6.632,7052.36,7964.67,1267.9000000000003,2180.210000000001
2017-01-16 01:00:00,1,1,0,-6.682,7126.03,7914.57,1386.8033333333333,2175.343333333333
2017-01-16 02:00:00,1,2,0,-6.719,7227.14,7830.35,1620.9833333333336,2224.1933333333336
2017-01-16 03:00:00,1,3,0,-6.741,7270.24,7967.54,1715.7566666666662,2413.0566666666664
2017-01-16 04:00:00,1,4,0,-6.743,7342.37,8441.49,1793.3499999999997,2892.47
2017-01-16 05:00:00,1,5,0,-6.75,7638.65,9555.67,2092.569999999999,4009.5899999999992
2017-01-16 06:00:00,1,6,0,-6.694,7974.64,10026.55,2405.5233333333344,4457.433333333333
2017-01-16 07:00:00,1,7,0,-6.197,8159.63,10173.07,2576.026666666668,4589.466666666667
2017-01-16 08:00:00,1,8,0,-4.892,8657.57,10341.89,2614.916666666667,4299.236666666667
2017-01-16 09:00:00,1,9,0,-3.433,8861.11,10349.18,2446.546666666668,3934.616666666668
2017-01-16 10:00:00,1,10,0,-2.476,8924.26,10253.85,2355.0333333333338,3684.623333333334
2017-01-16 11:00:00,1,11,0,-2.112,8801.5,10460.71,2159.13,3818.3399999999992
2017-01-16 12:00:00,1,12,0,-2.051,8831.36,10436.15,2131.1966666666667,3735.9866666666658
2017-01-16 13:00:00,1,13,0,-2.277,8728.21,10346.04,2004.409999999999,3622.2400000000007
2017-01-16 14:00:00,1,14,0,-3.168,8723.66,10337.94,1861.2266666666665,3475.506666666667
2017-01-16 15:00:00,1,15,0,-4.411,8674.25,10263.52,1621.5,3210.7700000000004
2017-01-16 16:00:00,1,16,0,-5.211,8679.92,10408.92,1583.9366666666665,3312.9366666666665
2017-01-16 17:00:00,1,17,0,-5.791,8568.23,10186.18,1494.0933333333332,3112.043333333334
2017-01-16 18:00:00,1,18,0,-6.262,8382.17,10103.74,1327.0766666666668,3048.6466666666665
2017-01-16 19:00:00,1,19,0,-6.651,8225.11,9797.28,1267.0233333333344,2839.1933333333345
2017-01-16 20:00:00,1,20,0,-7.077,7812.46,9287.67,1167.62,2642.83
2017-01-16 21:00:00,1,21,0,-7.452,7542.31,8726.02,1049.84,2233.55
2017-01-16 22:00:00,1,22,0,-7.763,7216.44,8305.14,1024.5299999999995,2113.23
2017-01-16 23:00:00,1,23,0,-8.058,6909.92,8068.32,915.63,2074.03
2017-01-17 00:00:00,1,0,1,-8.321,6851.86,8154.56,1067.4000000000003,2370.1000000000013
2017-01-17 01:00:00,1,1,1,-8.582,6929.88,8082.16,1190.6533333333336,2342.9333333333334
2017-01-17 02:00:00,1,2,1,-8.825,6864.09,7986.71,1257.9333333333334,2380.5533333333333
2017-01-17 03:00:00,1,3,1,-8.996,6882.29,8109.08,1327.8066666666664,2554.5966666666664
2017-01-17 04:00:00,1,4,1,-9.135,6910.96,8572.78,1361.9399999999996,3023.76
2017-01-17 05:00:00,1,5,1,-9.28,7097.96,9686.37,1551.8799999999992,4140.29
2017-01-17 06:00:00,1,6,1,-9.399,7346.79,10144.43,1777.673333333334,4575.313333333334
2017-01-17 07:00:00,1,7,1,-8.921,7600.98,10249.87,2017.376666666667,4666.266666666668
2017-01-17 08:00:00,1,8,1,-7.257,8147.93,10396.06,2105.276666666668,4353.406666666667
2017-01-17 09:00:00,1,9,1,-5.376,8451.24,10370.27,2036.6766666666672,3955.706666666668
2017-01-17 10:00:00,1,10,1,-4.135,8463.53,10279.0,1894.3033333333344,3709.7733333333335
2017-01-17 11:00:00,1,11,1,-3.429,8351.38,10383.03,1709.0099999999993,3740.6600000000008
2017-01-17 12:00:00,1,12,1,-3.19,8366.63,10315.12,1666.466666666665,3614.956666666667
2017-01-17 13:00:00,1,13,1,-3.347,8296.64,10209.81,1572.8399999999992,3486.01
2017-01-17 14:00:00,1,14,1,-4.108,8393.04,10263.43,1530.6066666666677,3400.996666666667
2017-01-17 15:00:00,1,15,1,-5.373,8502.0,10302.55,1449.25,3249.8
2017-01-17 16:00:00,1,16,1,-6.03,8721.75,10591.54,1625.7666666666664,3495.556666666668
2017-01-17 17:00:00,1,17,1,-6.451,8743.42,10377.72,1669.2833333333338,3303.583333333333
2017-01-17 18:00:00,1,18,1,-6.861,8639.06,10294.34,1583.9666666666662,3239.246666666667
2017-01-17 19:00:00,1,19,1,-7.28,8491.41,10021.82,1533.3233333333335,3063.7333333333336
2017-01-17 20:00:00,1,20,1,-7.575,8122.63,9553.15,1477.79,2908.3099999999995
2017-01-17 21:00:00,1,21,1,-7.77,7994.57,9031.44,1502.0999999999997,2538.9700000000003
2017-01-17 22:00:00,1,22,1,-7.993,7703.92,8612.89,1512.0100000000002,2420.98
2017-01-17 23:00:00,1,23,1,-8.202,7565.11,8372.97,1570.8199999999997,2378.6799999999994
2017-01-18 00:00:00,1,0,2,-8.476,7690.69,8453.35,1906.2300000000005,2668.890000000001
2017-01-18 01:00:00,1,1,2,-8.819,7635.51,8448.68,1896.2833333333333,2709.453333333334
2017-01-18 02:00:00,1,2,2,-9.228,7567.23,8379.65,1961.0733333333328,2773.493333333333
2017-01-18 03:00:00,1,3,2,-9.603,7685.83,8499.94,2131.3466666666664,2945.456666666667
2017-01-18 04:00:00,1,4,2,-9.897,8209.67,8972.88,2660.65,3423.8599999999988
2017-01-18 05:00:00,1,5,2,-10.093,9314.7,10055.94,3768.62,4509.86
2017-01-18 06:00:00,1,6,2,-10.165,9807.09,10525.69,4237.973333333334,4956.573333333335
2017-01-18 07:00:00,1,7,2,-9.542,9939.72,10616.38,4356.116666666667,5032.776666666667
2017-01-18 08:00:00,1,8,2,-7.823,10039.73,10755.8,3997.076666666667,4713.1466666666665
2017-01-18 09:00:00,1,9,2,-6.445,9983.7,10655.86,3569.136666666668,4241.296666666668
2017-01-18 10:00:00,1,10,2,-5.648,9913.19,10492.94,3343.963333333334,3923.713333333334
2017-01-18 11:00:00,1,11,2,-5.111,10112.73,10618.62,3470.36,3976.250000000001
2017-01-18 12:00:00,1,12,2,-4.91,10066.51,10554.24,3366.3466666666664,3854.076666666666
2017-01-18 13:00:00,1,13,2,-5.21,9986.19,10454.45,3262.3900000000003,3730.650000000001
2017-01-18 14:00:00,1,14,2,-6.564,9966.35,10491.98,3103.916666666667,3629.546666666666
2017-01-18 15:00:00,1,15,2,-8.799,9949.78,10495.47,2897.0300000000007,3442.72
2017-01-18 16:00:00,1,16,2,-10.048,10160.29,10648.78,3064.306666666668,3552.796666666667
2017-01-18 17:00:00,1,17,2,-10.773,9945.85,10397.61,2871.713333333334,3323.4733333333343
2017-01-18 18:00:00,1,18,2,-11.354,9862.11,10270.56,2807.016666666668,3215.4666666666662
2017-01-18 19:00:00,1,19,2,-11.863,9542.29,9916.51,2584.2033333333347,2958.423333333334
2017-01-18 20:00:00,1,20,2,-12.387,9038.5,9350.58,2393.66,2705.74
2017-01-18 21:00:00,1,21,2,-12.805,8495.48,8812.67,2003.0099999999995,2320.2
2017-01-18 22:00:00,1,22,2,-13.11,8085.08,8415.93,1893.17,2224.0200000000004
2017-01-18 23:00:00,1,23,2,-13.296,7922.22,8192.21,1927.9300000000003,2197.919999999999
2017-01-19 00:00:00,1,0,3,-13.386,7974.18,8240.43,2189.720000000001,2455.970000000001
2017-01-19 01:00:00,1,1,3,-13.439,7912.08,8181.56,2172.853333333333,2442.333333333334
2017-01-19 02:00:00,1,2,3,-13.535,7804.48,8101.1,2198.323333333333,2494.9433333333336
2017-01-19 03:00:00,1,3,3,-13.678,7962.63,8207.8,2408.1466666666665,2653.3166666666657
2017-01-19 04:00:00,1,4,3,-13.919,8466.27,8638.98,2917.25,3089.959999999999
2017-01-19 05:00:00,1,5,3,-14.112,9546.82,9666.6,4000.739999999999,4120.52
2017-01-19 06:00:00,1,6,3,-14.234,9989.69,10053.03,4420.573333333335,4483.913333333335
2017-01-19 07:00:00,1,7,3,-13.623,10121.7,10104.18,4538.096666666668,4520.576666666668
2017-01-19 08:00:00,1,8,3,-11.608,10232.61,10240.04,4189.956666666668,4197.386666666668
2017-01-19 09:00:00,1,9,3,-9.638,10166.77,10223.17,3752.206666666668,3808.606666666668
2017-01-19 10:00:00,1,10,3,-8.21,10064.97,10117.82,3495.743333333333,3548.593333333333
2017-01-19 11:00:00,1,11,3,-7.017,10209.73,10264.56,3567.36,3622.19
2017-01-19 12:00:00,1,12,3,-6.278,10168.22,10196.59,3468.056666666665,3496.4266666666663
2017-01-19 13:00:00,1,13,3,-6.265,10124.8,10102.04,3400.999999999999,3378.2400000000007
2017-01-19 14:00:00,1,14,3,-7.64,10130.19,10071.34,3267.756666666667,3208.9066666666668
