True,LR,DT,SVR,LSTM,DNN,GRU
189.34466361300002,225.45403286100264,214.61296638799996,204.23928250400002,198.41812,237.20102,327.39758
187.82134722300003,224.7520498678009,214.61296638799996,204.23928250400002,190.45044,240.77371,322.11783
193.55707055199997,221.7486431302168,214.61296638799996,204.23928250400002,187.689,244.25134,310.0778
194.549844166,223.1658400060864,214.61296638799996,204.23928250400002,193.97638,256.61212,298.0545
211.32827139199998,235.8208315807505,211.76555167200002,204.23928250400002,206.96191,266.44543,294.6824
258.476184724,269.1110138263935,294.16219166800005,294.16219166800005,248.12308,265.14093,309.9765
327.886136113,284.0792553723653,323.817448056,318.63784722299994,274.503,275.13174,316.44095
320.9973208360001,256.5588261622316,323.817448056,318.63784722299994,274.61145,281.5276,309.6093
265.58805389099996,232.77591460107226,206.15751555599996,206.15751555599996,276.62726,278.92184,304.81638
217.63912611200004,226.5282885290166,206.15751555599996,206.15751555599996,300.15994,283.18246,306.7929
187.66727833599998,212.39700407438386,177.553379447,177.553379447,312.75552,285.1637,303.39575
209.03825472199998,237.43961060358345,249.79596527900003,206.15751555599996,349.9924,285.03824,323.33722
232.29401056,171.50228802060454,76.791511947,76.791511947,279.40475,260.2513,293.78043
241.69727694299996,151.12296206848347,120.71798471999998,120.71798471999998,252.32367,243.81305,288.36176
209.788796666,173.83489346185814,205.65315166800002,76.791511947,265.10617,249.73557,294.2114
222.655576391,207.5184176722674,188.785029442,188.785029442,288.22986,263.00323,309.1437
259.54252111399995,252.69224329140195,200.486355555,204.326270836,323.56216,279.81558,334.4734
313.2726047230001,282.9743896994757,287.32479444599994,287.32479444599994,333.91562,268.68927,347.89227
325.189657219,269.5644070201813,270.654998331,270.654998331,318.81317,270.5324,347.54587
337.5751477770001,262.4197727028075,292.4491236100001,292.4491236100001,307.3917,272.4345,352.05978
323.856204996,257.963641390356,237.871010555,204.326270836,294.47263,273.88544,356.64554
263.212346668,241.89071048046395,317.03262416900003,162.24642472300005,268.54987,293.33344,325.1393
214.77877972200002,231.43073201762292,214.61296638799996,204.23928250400002,217.2807,235.53622,333.60977
208.40052610599997,233.80724150184943,214.61296638799996,204.23928250400002,210.23596,242.8374,354.25833
200.68376582900004,229.37543721622114,214.61296638799996,204.23928250400002,203.08133,247.06302,340.4349
196.22570972300008,227.56386168059942,214.61296638799996,204.23928250400002,194.58331,247.80402,323.42926
198.35406027799996,231.81039891133162,214.61296638799996,204.23928250400002,195.02307,260.2069,312.4492
201.63433889000004,233.3223093949132,214.61296638799996,204.23928250400002,201.51154,272.32773,304.46045
218.53348472300007,253.60570035118286,200.415954725,200.415954725,234.75903,291.05594,311.94568
260.91189333,293.70658628375435,289.860944167,289.860944167,278.66495,298.0527,322.15598
327.091396113,345.1007444136507,348.42943722499996,328.86780111,329.47797,299.13467,342.398
344.92716166599996,327.72446757483016,323.4945755509999,323.4945755509999,366.7447,303.4828,369.35516
279.079827778,287.7610963387785,375.860418611,375.860418611,395.20227,309.18994,391.34882
228.64906167100003,260.17655560386993,198.91920833400002,198.91920833400002,420.39465,329.55685,449.1046
197.22923250000002,234.02398191183534,286.7741986110001,290.843530277,423.37576,351.37674,465.82874
291.02397083299996,246.2647155078297,12.348690001999998,191.813510835,439.0512,361.1854,468.19745
248.53163944800002,262.176284826685,132.82443805799994,132.82443805799994,446.90936,357.25586,456.17413
277.005321109,268.548932415097,132.82443805799994,95.254129444,437.4541,353.15305,436.2257
206.0238875,254.70121763737512,304.29420694800007,304.29420694800007,395.80966,335.23544,387.36615
217.465775833,257.47889799682895,415.927288612,415.927288612,378.61652,325.35196,358.51556
286.08634360899987,286.6370632740422,265.73396138799995,265.73396138799995,388.60986,315.94574,364.3035
348.046508055,320.4853786467004,578.0809644459998,578.0809644459998,405.26932,318.97916,372.11136
320.744441942,323.05992678874946,577.8161974999998,578.0809644459998,380.4342,296.75317,361.11768
303.588346666,333.28207628587705,577.8161974999998,578.0809644459998,378.0166,299.33234,376.389
297.58501833699995,321.08485224879183,242.47329083200003,242.47329083200003,355.33344,320.0049,351.55673
264.730382774,279.02193610757064,217.36705444,352.10222083100007,304.4868,315.4349,333.73105
211.062731666,242.21351617719097,261.056693057,261.056693057,225.89539,234.59406,326.98093
199.41332388799998,236.91161215066364,197.390705276,194.85167972,219.2963,234.05548,321.66336
195.56705944200002,232.76576595779284,200.14912416800001,200.14912416800001,211.6171,234.35541,319.87207
192.02529055500003,231.7653617339061,214.61296638799996,204.23928250400002,204.38437,235.0015,322.46008
190.543819446,234.66921708367704,214.61296638799996,204.23928250400002,197.20987,238.54071,317.73047
194.20931194500002,237.10489345747698,200.14912416800001,202.35787249900005,204.146,243.27118,316.16348
204.365306111,256.1131591041046,237.871010555,237.871010555,225.93735,253.94232,322.0917
256.523345833,295.0792519058619,286.304020834,299.731115835,268.7288,268.82974,334.24515
326.12314360999994,338.87307393455274,348.42943722499996,339.60759444000007,319.46265,264.41626,366.7965
314.012066667,332.41820025132716,349.55626528199997,349.55626528199997,337.12195,262.10617,375.71973
233.240673888,286.32795978902334,286.721712221,232.91380972200005,325.07053,267.99817,343.8818
203.517420834,252.00138190208077,347.21909277300006,347.21909277300006,314.8968,265.259,327.47668
215.62576527699997,231.72818064275623,215.7987991669999,214.61296638799996,294.70874,267.1116,310.16348
214.969330835,281.9866127940264,205.49296583400002,205.49296583400002,327.54993,269.72153,348.74783
222.251653057,261.91701816560965,280.32680750000003,280.32680750000003,313.41824,269.18457,337.28134
315.94840055299994,274.57413521292693,196.85009860999997,205.49296583400002,317.02557,266.91516,349.7397
316.50051139399994,241.56742878828078,304.29420694800007,304.29420694800007,288.27725,263.9292,340.35464
323.9011497200001,250.70682790339572,254.13231111199997,243.02838972300003,294.5348,264.02997,369.74915
358.135889172,293.67277271554195,324.144707778,305.67251639299997,325.5103,264.02997,415.77322
408.31626555500003,328.45132571465456,335.10302139,335.10302139,351.0526,264.02997,419.02945
406.15657888699997,307.7649688290236,316.46904388999997,316.46904388999997,333.50204,264.02997,427.64572
378.136727498,302.078397260981,336.53954250199996,301.53516416900004,335.31168,264.02997,407.32315
299.619255834,291.6954115247387,295.825871945,250.73311861300004,325.73114,264.02997,397.15826
264.11575110900003,266.9079946212437,236.32208278199988,227.28595694300003,309.2694,257.4668,395.16702
221.41114777699994,232.58073958244916,214.37147360900002,208.55044471900004,249.20807,224.25885,260.92984
214.97482500300003,226.21521194786197,200.327821109,200.327821109,233.62024,226.35596,266.33984
207.43859083599995,225.56550628586092,185.0466108340001,185.0466108340001,223.25085,227.61392,276.71277
216.21496000099995,223.65337790045572,195.81392555600002,192.622010552,214.87842,229.1709,284.03073
215.46215110999992,223.7215955963398,189.45883222600008,189.45883222600008,207.57675,229.82712,288.1291
229.043698887,227.248174043292,185.0466108340001,185.0466108340001,204.5456,231.4743,298.20276
233.475762224,243.1870980065064,72.782144442,72.782144442,229.42596,235.29419,309.671
288.145059721,289.444768904084,286.304020834,299.731115835,278.2536,246.28006,329.39273
380.04090028099995,341.768783515557,348.42943722499996,339.60759444000007,333.05286,255.29654,377.43393
425.44227000099994,330.4916808168541,348.42943722499996,339.60759444000007,345.47778,260.4391,382.7304
386.8029947230001,275.7416361105403,263.082740278,263.082740278,332.57407,263.21255,352.18433
347.72966777799996,250.88920170265595,292.4491236100001,292.4491236100001,318.02383,270.18466,325.0983
274.98386472300007,252.90619247848554,72.782144442,72.782144442,322.32205,267.8295,337.992
219.66314111100002,243.99591844573803,305.780368609,305.780368609,303.59753,267.67798,328.7711
233.671961667,239.09211762718775,109.256254165,109.256254165,289.23157,262.9919,317.67896
239.036766392,291.9501245006884,248.074508337,230.090142781,333.7981,270.16187,354.3676
237.421175274,296.55700368647587,332.23673472400003,265.210303612,336.71246,267.64145,363.17035
236.13781888900002,311.8683151125204,416.041893334,366.774622776,363.44952,269.57874,373.65707
304.94206333700004,334.81455661251084,274.00291277700006,311.05174805499985,392.00256,274.00162,387.36533
355.90570833199996,370.5942169860026,332.328937779,332.328937779,412.43643,271.7526,422.87286
374.2260622250002,369.37462877719526,332.328937779,332.328937779,416.64886,280.47653,419.25397
366.2632266640001,349.891753872693,265.0146555540001,265.0146555540001,393.00308,282.3501,403.80075
325.63816861,300.9681844398404,210.67192360999996,210.67192360999996,351.92468,300.90564,358.16666
285.573085277,276.8405635624311,211.76739722099995,211.76739722099995,319.94772,295.68613,352.5166
228.34746055500005,245.72145415318823,229.291045832,209.24302527900005,233.49402,235.08469,322.32828
220.1989444450001,241.34404968546022,216.31866472400003,216.31866472400003,225.83453,238.51978,322.5081
214.743829725,236.40226710587638,197.390705276,194.85167972,217.26382,236.33054,308.6568
220.99398221899997,239.203610433746,229.291045832,206.43946055400005,211.37671,236.3262,302.57162
238.24131166799998,243.04963404354902,229.291045832,228.32571249900002,206.60745,253.4234,301.26248
240.729076114,249.78102080042953,229.291045832,213.43988666299998,213.71982,258.37738,301.85107
252.16294083200006,256.41567111290414,227.85847611100002,228.831732225,228.05688,250.70926,310.28778
289.92282944600004,301.80427092483745,286.304020834,286.304020834,275.03717,255.40546,331.47375
358.7858388890001,366.2668659172815,406.35692972299995,406.35692972299995,336.84387,264.3113,375.42618
382.353906669,388.43441705222295,361.701258892,359.33013472100004,361.88824,279.3363,395.0544
347.393700835,368.0343510467885,406.35692972299995,406.35692972299995,373.93442,276.60562,397.28458
293.743201945,347.9446371023063,442.98029860800006,420.70446056199984,382.2329,276.10986,396.0257
240.15414833300002,304.07843098557663,330.519486111,330.519486111,367.27005,275.4571,372.23773
205.421596943,269.6296472806705,289.63381583299997,294.16219166800005,350.05856,279.40207,346.5055
204.925946389,274.7447417096499,289.710238332,289.710238332,373.81064,283.76743,354.96277
231.059111943,276.65543397563965,289.710238332,296.09621388500005,402.7841,290.30576,375.71338
250.057089718,263.1653970791191,259.5020758339999,267.5769341679999,356.116,281.21704,344.9374
264.79852555599996,255.62220207522125,262.991088055,262.991088055,332.1954,276.55728,336.7032
293.826943056,299.58111314897855,266.919763612,266.919763612,365.05484,274.44656,360.85788
330.27912416799995,332.24930972618637,310.12285583600004,310.12285583600004,395.17245,278.96906,386.9854
322.316881947,337.8543196086583,286.76305027500007,286.76305027500007,388.033,278.89444,387.1438
309.076950556,334.40807430169855,286.76305027500007,286.76305027500007,380.0225,280.84207,397.15222
286.211017501,312.53442136034676,298.138475834,298.138475834,356.40128,280.34616,393.07568
262.009483889,282.97583706025654,205.49296583400002,196.85009860999997,325.61768,281.40115,375.89838
245.95248166699997,206.58096722015165,229.291045832,209.24302527900005,234.87973,226.29443,321.67157
247.898737499,204.53760493962585,229.291045832,213.43988666299998,226.04208,228.99783,324.04282
256.57081861300003,200.80147010141576,199.27053944700003,199.27053944700003,216.20575,229.38907,326.21594
243.49513416999997,204.29960667766954,229.291045832,213.43988666299998,208.4802,231.28769,327.43
245.38788305400004,212.81169703601148,229.291045832,206.95900222499995,208.89618,233.94315,325.7352
244.572959443,214.19409698867014,229.291045832,206.95900222499995,217.56421,240.1366,327.99637
249.11770611100002,223.11674165706773,83.27257194399999,219.751334445,228.81952,248.93832,322.54007
269.23462472200004,245.64227575889777,231.84398889,228.31148638700012,245.77414,261.5053,333.64893
282.74241472200003,282.2242227815808,225.335548055,225.335548055,261.89868,265.26352,338.84445
203.82774472,280.92821215921424,94.05133527800001,94.05133527800001,269.6231,275.53284,334.1195
140.37389444399992,250.1321092014024,184.609962779,201.885143609,269.07007,283.42807,334.8026
85.75822777899998,212.35553024035607,144.30664610800002,162.126596109,265.83185,244.73734,324.53238
46.358061113000005,180.50872043756115,-5.268216664999969,-5.268216664999969,266.19647,224.53537,333.91547
46.53727721999999,163.70702020922405,-21.30958111200001,-21.30958111200001,306.95203,239.73816,387.92215
43.952457222999996,164.26506224167173,-21.30958111200001,-21.30958111200001,263.68973,219.51315,308.40012
72.919216108,184.21102171964503,15.558574165999985,-21.30958111200001,286.00815,245.3866,316.94073
117.606659724,205.27982941648554,64.79049888599997,58.01044472000001,297.96295,266.48544,308.72623
175.01609972000003,222.85007803485155,210.21092111000002,180.49676667,279.08405,261.37686,282.81607
239.503346949,247.95083440630873,218.94291305500002,218.94291305500002,289.01245,271.19653,292.35126
259.79583305499995,270.8100609145032,272.72166555900003,272.72166555900003,302.9425,279.8162,303.94858
244.11727166199995,265.3798803893109,272.72166555900003,272.72166555900003,296.2555,273.98743,302.2938
242.89293972200005,260.2733514856773,272.72166555900003,272.72166555900003,293.2514,272.0274,305.1588
258.541828054,247.80716651022885,271.69129805299997,271.69129805299997,285.03827,263.2725,306.5744
250.86748194199998,231.33255771432914,167.99293694299996,167.99293694299996,273.46738,250.71194,303.8445
241.40198333300003,215.21870580025364,185.815288887,185.815288887,239.45874,230.0379,322.23254
230.73607861299996,216.69536335753673,185.815288887,185.815288887,232.36008,232.84665,325.97757
231.48749916499997,221.5521610467407,230.75874777600012,225.06943972200003,225.48001,234.97278,329.08685
234.32613028099996,215.1502569532961,196.64489555400002,196.64489555400002,216.22482,237.82172,333.29376
247.74942888900006,215.97895385744607,196.64489555400002,196.64489555400002,217.30844,243.68204,338.0497
250.19893333600004,215.9411249831585,196.64489555400002,196.64489555400002,224.0246,252.36151,340.1265
253.59828027500004,221.1859027495828,196.64489555400002,196.64489555400002,234.53647,265.39413,356.73648
265.3938352810001,238.45238259333058,217.242981665,217.242981665,248.94876,288.81125,377.33508
279.36624472200003,244.89700456295776,215.532060832,215.532060832,258.74542,294.86432,369.96957
210.37604833400002,194.6269095632706,279.45401749900003,279.45401749900003,237.00858,255.92203,339.5737
157.25187250100007,156.87422863616516,279.45401749900003,279.45401749900003,229.79065,228.76978,334.69144
104.41009722200002,129.4921647749082,49.813319441999994,49.813319441999994,244.59933,214.90118,343.16724
53.365616388999996,109.20340353430439,49.813319441999994,49.813319441999994,277.9641,205.98544,374.374
27.684774719999993,114.41173215336721,49.813319441999994,49.813319441999994,249.4856,207.22583,330.5211
22.452338055,93.81533521761276,71.466267781,71.466267781,243.39902,197.93771,342.62335
41.56385500099998,102.84836632029462,-13.979668610999994,-13.979668610999994,201.97748,194.55426,261.8372
89.784273611,131.83830108415702,58.01044472000001,62.112767499,185.1369,201.04355,222.89319
152.16977500200002,171.82664525856748,90.148469723,90.148469723,229.732,216.1153,247.393
225.123184166,217.14847851012388,210.96762999799995,210.96762999799995,262.71,248.13293,285.09534
278.6181472219999,240.78842918407298,246.733309164,246.733309164,297.77124,275.49777,293.8583
251.53016277800003,226.81683519113176,244.802644165,244.802644165,278.74283,259.1119,284.53494
256.892044443,219.82517372358825,251.386832502,280.7799891650001,268.64783,236.34888,311.22684
249.22658444700005,227.8868676583861,260.89817666600004,246.733309164,275.4029,239.18747,323.40363
229.42658916800002,221.42860547223415,185.384602222,220.116094998,273.05634,232.68927,321.4476
220.734097221,250.16099485473188,229.291045832,210.15652778099997,243.18701,230.3378,281.68344
211.39461138999997,245.45130357222962,229.291045832,210.15652778099997,234.73141,232.88467,277.672
226.49349166899998,245.74451999530015,185.815288887,185.815288887,227.16043,236.44016,281.2915
222.114991943,248.40158925711933,185.815288887,185.815288887,221.36008,244.54846,288.53036
229.80748083600002,257.2948909743747,196.64489555400002,196.64489555400002,219.77145,255.07703,290.87878
223.16484805600004,259.63207349630494,196.64489555400002,196.64489555400002,228.37677,272.7374,302.19324
239.45950749900004,264.9456102153995,281.68836250300006,278.6406822230001,245.93716,282.65283,316.23907
292.59488888699997,279.9198044506199,352.10222083100007,352.10222083100007,272.98267,288.8165,328.608
360.7619961159999,300.388410764127,289.860944167,302.381616945,300.716,295.128,345.14438
368.2685694490001,262.10660378053734,294.16219166800005,289.63381583299997,294.44907,290.04996,334.21127
288.191662774,226.7187020282072,174.22192000099994,174.22192000099994,297.63867,299.90448,361.53232
237.082699446,191.09673895815513,250.56282916499998,250.56282916499998,297.99203,283.73572,367.85727
210.33743444500004,159.93184149577428,242.09036416400005,242.09036416400005,299.41544,258.03183,374.05173
207.986488049,150.63208991773638,242.09036416400005,242.09036416400005,287.8199,249.68015,360.10284
207.18341499900004,152.7966305863661,242.09036416400005,242.09036416400005,301.8205,253.79828,362.46637
224.593657496,164.71068310475138,242.09036416400005,242.09036416400005,317.87036,263.42163,365.81464
207.433264167,182.1838378344627,158.321798613,158.321798613,319.32718,262.29202,344.19064
222.09167805200002,215.10735122274286,211.59981694900006,220.300205833,333.20892,269.81418,335.52634
258.110214171,260.6324617611898,216.698117222,216.698117222,375.79492,291.74823,363.07224
319.087023887,298.26893516627547,308.15071166699994,286.93559944199995,400.24374,289.5197,377.27164
311.2444966650001,287.6193602535075,302.52085027799995,303.24631083,388.9017,291.3129,377.9574
293.848228614,293.0744446197598,302.381616945,289.860944167,385.32056,291.08463,385.71646
296.949708612,286.10391520683436,302.52085027799995,303.24631083,368.59244,288.58575,386.99878
272.230076943,265.53149336777506,270.654998331,270.654998331,345.18814,288.44608,371.13095
242.83222888900002,245.00836718222843,261.056693057,261.056693057,243.37207,234.14676,297.49014
207.39916472199997,239.8547648503337,214.37147360900002,209.79978861900003,235.58365,236.6933,294.63953
209.478152502,245.1143379129299,229.291045832,211.288718888,229.18164,236.4372,280.8896
211.62763389000008,242.88054205191764,229.291045832,206.43946055400005,221.82312,242.18356,283.79556
220.484040833,248.12769717489732,229.291045832,206.95900222499995,219.19391,250.47925,281.67584
223.63908388800013,246.25584997037942,196.64489555400002,196.64489555400002,226.94568,266.84055,291.82465
237.573128058,258.81634034825885,196.64489555400002,196.64489555400002,244.93582,281.30295,319.12335
287.99249944400003,293.42027214298895,298.512087221,298.512087221,279.39908,284.65933,326.5381
368.73709888800005,340.4084277006145,396.734273334,468.22360777500006,316.9586,288.58502,341.42502
360.29214833199995,348.0345635893743,417.379355004,468.22360777500006,340.24356,295.39798,368.2343
282.31489278,295.55158887227236,321.70675472100004,321.70675472100004,333.77963,299.23328,377.60672
225.41808777900002,262.17559293111503,262.991088055,262.991088055,352.8421,307.70413,427.68906
191.58280416400004,245.02347401186267,12.348690001999998,12.348690001999998,399.3782,316.2987,484.9301
162.97845999799998,264.3858075759299,237.871010555,200.486355555,447.49463,329.94977,544.24756
174.425932777,254.0411457003268,12.348690001999998,12.348690001999998,420.88483,315.6955,492.51538
189.780049721,266.37296377790307,237.871010555,200.486355555,416.476,306.5671,448.9757
213.34914694599996,243.27349904570508,304.29420694800007,304.29420694800007,383.61517,297.31674,414.90363
269.478290278,251.4604750944069,232.36330583300003,232.36330583300003,377.5868,293.15582,379.9056
314.40006055700013,281.2244408512988,274.009273055,264.3746911079999,387.68582,288.1604,366.94678
366.949587217,323.6982068697386,330.98417528100003,330.98417528100003,411.9623,283.72806,385.76694
389.03401888400003,314.5805463814185,265.0146555540001,265.0146555540001,395.79062,283.4926,374.1494
403.475394998,301.33227141341183,336.53954250199996,336.53954250199996,371.32913,278.69897,379.07214
332.043582225,302.0119961044872,284.686117223,280.7793700009999,365.59796,278.49307,391.40012
299.260036943,281.9231829249307,272.75585805599997,272.75585805599997,345.2493,273.68262,394.13293
252.27182638900007,250.99150852267093,225.01196583300003,235.88319666299992,247.6148,227.51263,271.6688
231.3075702789999,230.81481944668474,200.484038887,200.484038887,236.66296,228.92834,260.7381
226.59271749700008,231.39489505071396,200.484038887,200.484038887,229.53494,230.55756,254.82043
236.1090913850001,231.45558061177792,194.84723110800002,194.84723110800002,223.07227,231.21927,251.043
247.17113166999997,235.97368943541562,185.815288887,185.815288887,216.98169,232.87955,255.10992
246.89644666400005,238.5827213283972,226.52375249999994,206.95900222499995,220.35019,234.52112,254.0621
274.38667722400004,247.9918008700576,226.52375249999994,214.05958055399998,230.5228,238.46368,263.40094
320.84200166799997,283.7430614488398,309.743631668,298.512087221,265.58292,247.14139,284.21558
369.38649305900003,339.6951547581892,417.379355004,468.22360777500006,323.77393,259.01923,326.30692
443.5774136080001,335.10309417700734,396.734273334,468.22360777500006,337.04224,280.8381,336.48718
420.62177999799985,280.14504598474804,330.272048885,330.272048885,317.08038,288.82312,325.0066
352.44788555199995,245.41479911712725,109.256254165,109.256254165,307.27023,288.26556,319.2007
270.506104167,231.34540791768325,156.406766947,156.406766947,313.01755,286.181,332.25302
262.005278888,216.83020563996797,156.406766947,156.406766947,303.9225,276.9919,335.76877
233.59958166500002,228.09230686408011,211.59981694900006,251.81378166999997,362.61945,294.58228,410.2679
219.28420944099997,255.89236762987866,358.17596222799995,369.256955005,412.674,306.97577,457.82147
198.92207416599996,268.9649496936507,358.17596222799995,358.17596222799995,421.51312,309.12988,469.33582
208.296584161,298.83820851317444,289.860944167,302.381616945,436.79132,307.01334,466.66443
272.308759721,328.8622816668826,270.42604805400003,274.00291277700006,455.41187,307.00427,475.1197
315.88448583100006,365.3160669451762,352.4823180560001,352.4823180560001,475.6194,304.77667,477.00873
305.27094638900013,377.0944668172169,376.41871360900006,376.41871360900006,477.29065,306.92642,479.51263
288.3405200000001,379.2543104877176,336.844296115,325.370776111,467.55865,306.84103,456.55145
291.217049444,327.4782111481498,473.908823057,473.908823057,418.73044,306.286,405.23907
279.54092889,305.1978896205656,281.25966305400004,290.892915555,389.95212,321.21133,380.12985
255.693181112,265.56279670791463,286.9112927780001,286.9112927780001,250.26404,242.42938,340.94952
250.66468638700002,254.4410203920882,196.64489555400002,196.64489555400002,234.68167,248.49045,343.69128
242.067135001,250.81398547770328,196.64489555400002,196.64489555400002,227.13647,252.60818,339.6394
252.848620553,257.07258795474735,196.64489555400002,196.64489555400002,226.40738,256.98212,338.93112
254.63977388799998,263.47963974305014,196.64489555400002,196.64489555400002,221.10141,276.69174,360.85712
253.50095361,266.2817058103773,285.35570249599994,245.711841946,233.50589,286.5149,377.38403
262.24191194599996,282.12673865348347,290.892915555,300.06950888800003,265.71313,301.29648,422.59256
302.9012113890001,316.95611871658065,331.35588222,339.06348694600007,306.71143,312.73737,471.09448
383.47683333300006,358.9476882010125,417.379355004,468.22360777500006,340.48514,312.6713,479.78418
394.8678349990001,404.32008661681226,428.20153138300003,420.23534111199996,373.4204,306.12393,470.18646
308.3536288859999,384.61274534873536,349.697440835,349.697440835,387.13034,303.5739,453.33997
240.16843333399999,341.0339287338841,363.30834083300005,468.22360777500006,384.5994,298.4864,405.69232
203.02649389000004,285.0076123142507,302.234603613,302.234603613,365.55072,297.8495,391.47647
182.90319222199997,269.42594093989965,209.80218777700003,215.59018972500002,359.82483,295.42987,378.4712
178.12783166399998,256.6663765909796,416.28713500199996,415.80786667,345.05865,290.49927,363.2124
203.39146277700002,251.88830654574645,416.28713500199996,416.28713500199996,362.05237,294.62793,384.91864
204.75281139600003,240.17708788850922,211.59981694900006,211.59981694900006,345.7908,283.4536,361.32767
224.27816528,245.61505841668856,175.821718889,189.32377611100003,359.24133,285.79532,367.7095
286.25707110900004,292.83665620776395,287.32479444599994,287.32479444599994,408.6204,294.13077,397.96506
325.345116665,324.84616587730955,307.6124105539999,308.09196694400003,428.36847,291.8417,402.64993
308.654314166,323.2825325808179,443.4299158349999,443.4299158349999,422.65674,291.4948,399.397
321.526062222,313.3120944818984,443.4299158349999,443.4299158349999,407.9896,291.15936,398.82733
320.17187111,307.06644376691224,522.47864222,522.47864222,392.88687,291.02252,403.0675
295.76021777900013,293.4738876731066,285.840900553,285.840900553,375.19638,290.78754,402.2494
271.42075999900004,263.45552139966856,223.169461669,223.169461669,251.3823,232.39117,288.34143
263.279522499,261.3935544058844,214.75186555299996,211.336547221,245.68896,236.89035,299.25977
277.327792223,256.8017150386014,196.64489555400002,196.64489555400002,236.57831,242.07526,304.39557
254.38954777500004,263.82708358608517,214.75186555299996,211.336547221,231.66357,246.39655,311.34085
254.74637583700002,267.7933780911478,237.62517083699998,234.3175763870001,232.7956,249.33408,313.0774
259.7736216690001,267.97049382159184,237.62517083699998,234.3175763870001,242.44812,260.21866,319.01447
275.12799111100003,276.20070909514004,352.10222083100007,304.65888722200003,261.2624,279.40573,355.5119
332.133437777,304.73400980776086,224.36104805500003,224.36104805500003,294.1197,290.60028,389.91513
407.957361943,359.83918264689225,417.379355004,468.22360777500006,334.36398,303.19507,445.68353
394.319808889,370.5833188269318,399.92181389,394.21960138900005,357.52725,306.60712,464.51538
318.409662778,317.800225955281,323.4945755509999,323.4945755509999,352.4119,299.15204,402.13992
250.943859444,276.27153702030967,329.5431427799999,305.66956333199994,361.75708,311.98938,471.7152
210.22166388800002,248.81586485343632,12.348690001999998,12.348690001999998,391.40143,318.32288,507.18127
196.894201668,231.32831791725636,156.406766947,156.406766947,388.65857,308.21732,489.44196
177.611083889,231.51678969699975,18.63929527900001,18.63929527900001,414.21677,311.8024,541.04645
195.0900305520001,250.48948543622214,12.348690001999998,191.80498499799995,427.74863,327.69977,556.5863
203.69197833599998,253.34907967020564,12.348690001999998,191.80498499799995,419.29233,318.28192,509.69104
219.79195250100003,263.4481764562341,237.871010555,200.486355555,406.57904,308.27274,457.7669
281.659319165,298.72693579201723,274.009273055,274.009273055,419.3364,299.44037,428.5986
334.396590835,325.5824631370547,308.09196694400003,308.09196694400003,433.19327,297.151,425.52228
324.481690277,316.350336236372,385.04152805900003,402.865673054,423.13214,299.05402,423.89124
316.0684283279999,320.61308835293136,385.04152805900003,308.09196694400003,417.84732,298.92807,415.18616
314.668494165,315.077356043799,307.38243416499995,307.224315275,402.59406,296.48993,410.51868
