Net,Temperature,Month,Day,Weekday,Hour
37595.594,12.9,1,1,1,0
36246.802,12.8,1,1,1,1
35430.087,12.6,1,1,1,2
35011.771,12,1,1,1,3
35129.013,13.2,1,1,1,4
35794.763,12.6,1,1,1,5
36643.269,11.7,1,1,1,6
37902.875,11.1,1,1,1,7
38647.159,10.4,1,1,1,8
39767.839,9.8,1,1,1,9
41086.316,9.4,1,1,1,10
42174.082,8.4,1,1,1,11
42779.015,7.6,1,1,1,12
42855.754,6.6,1,1,1,13
43109.211,5.2,1,1,1,14
43401.373,4.6,1,1,1,15
44266.121,4.1,1,1,1,16
46270.433,3.2,1,1,1,17
46891.243,2.7,1,1,1,18
46571.62,2,1,1,1,19
46004.116,1.6,1,1,1,20
45068.103,1.4,1,1,1,21
43484.212,1.1,1,1,1,22
41529.296,1.1,1,1,1,23
40295.895,1,1,2,1,0
39585.19,0.9,1,2,1,1
39220.325,0.8,1,2,1,2
39242.603,0.7,1,2,1,3
40122.513,0.7,1,2,1,4
42198.404,0.7,1,2,1,5
45634.749,0.7,1,2,1,6
48793.671,0.5,1,2,1,7
50167.872,0.3,1,2,1,8
50674.378,0.2,1,2,1,9
51338.119,0,1,2,1,10
51576.816,-0.1,1,2,1,11
51470.405,-0.1,1,2,1,12
51542.435,0.1,1,2,1,13
51409.99,0.8,1,2,1,14
51066.795,2,1,2,1,15
51621.137,3.1,1,2,1,16
53532.177,3.9,1,2,1,17
53899.269,4.6,1,2,1,18
53226.335,4.8,1,2,1,19
52359.416,5,1,2,1,20
50725.508,4.8,1,2,1,21
48534.919,4.1,1,2,1,22
45940.821,3.8,1,2,1,23
43966.437,3.4,1,3,1,0
42912.235,3.2,1,3,1,1
42445.839,3,1,3,1,2
42352.207,2.9,1,3,1,3
42968.305,3.9,1,3,1,4
44903.326,4,1,3,1,5
48346.265,3.7,1,3,1,6
51192.946,3.1,1,3,1,7
51743.723,2.5,1,3,1,8
51627.308,1.9,1,3,1,9
51810.032,1.3,1,3,1,10
51353.785,0.6,1,3,1,11
50936.82,0.1,1,3,1,12
50189.536,0.1,1,3,1,13
49415.495,0.1,1,3,1,14
49190.423,-0.2,1,3,1,15
49592.776,-0.3,1,3,1,16
52466.969,-0.5,1,3,1,17
54158.148,-0.1,1,3,1,18
53985.164,0.4,1,3,1,19
53463.685,0.2,1,3,1,20
52164.492,-0.2,1,3,1,21
49949.956,-0.8,1,3,1,22
47621.601,-1.2,1,3,1,23
45793.077,-1.5,1,4,1,0
44762.139,-1.6,1,4,1,1
44213.76,-1.7,1,4,1,2
44131.077,-1.9,1,4,1,3
44723.892,-1.8,1,4,1,4
46516.884,-1.8,1,4,1,5
49944.833,-1.8,1,4,1,6
52461.708,-1.8,1,4,1,7
53042.087,-1.3,1,4,1,8
52711.013,-1.5,1,4,1,9
52152.376,-1.7,1,4,1,10
51185.884,-1.5,1,4,1,11
50327.905,-1.3,1,4,1,12
49322.818,-0.1,1,4,1,13
48538.499,0.5,1,4,1,14
47894.316,1.2,1,4,1,15
48073.558,2.1,1,4,1,16
49975.469,3,1,4,1,17
50917.067,3.7,1,4,1,18
50438.663,4.3,1,4,1,19
49654.346,5.1,1,4,1,20
48546.654,5.4,1,4,1,21
46866.723,8.1,1,4,1,22
44514.321,9.2,1,4,1,23
42671.556,9.6,1,5,0,0
41329.776,9.4,1,5,0,1
40688.943,9.4,1,5,0,2
40366.267,9.3,1,5,0,3
40823.317,8.5,1,5,0,4
41636.55,6.9,1,5,0,5
43123.696,6.3,1,5,0,6
44824.68,5.6,1,5,0,7
45849.168,5.3,1,5,0,8
46225.449,5.2,1,5,0,9
45939.088,4.5,1,5,0,10
45580.306,3.9,1,5,0,11
44655.864,2.9,1,5,0,12
43576.02,1.2,1,5,0,13
42444.049,0,1,5,0,14
42016.903,-0.3,1,5,0,15
42460.389,-0.5,1,5,0,16
44826.232,0.1,1,5,0,17
46667.707,1.1,1,5,0,18
46549.745,1.7,1,5,0,19
46250.164,2,1,5,0,20
45434.93,2.3,1,5,0,21
43979.299,2,1,5,0,22
42200.179,1.8,1,5,0,23
40894.752,1.7,1,6,0,0
39731.795,1.6,1,6,0,1
39302.571,1.6,1,6,0,2
39129.477,1.8,1,6,0,3
39169.344,2,1,6,0,4
39911.562,2,1,6,0,5
41189.546,2.1,1,6,0,6
42729.266,2.1,1,6,0,7
43668.322,2,1,6,0,8
43897.424,1.8,1,6,0,9
43540.976,1.6,1,6,0,10
42993.689,1.4,1,6,0,11
42702.48,1.3,1,6,0,12
42112.348,1.3,1,6,0,13
41829.995,1.2,1,6,0,14
41939.371,1.3,1,6,0,15
43201.4,1.6,1,6,0,16
46272.595,2,1,6,0,17
48099.67,2.3,1,6,0,18
48152.944,2.6,1,6,0,19
47926.713,2.5,1,6,0,20
46886.202,1.7,1,6,0,21
45104.305,0.5,1,6,0,22
43394.376,-0.3,1,6,0,23
42116.031,-0.9,1,7,1,0
41509.296,-0.8,1,7,1,1
41355.389,-1,1,7,1,2
41303.585,-1.5,1,7,1,3
42155.651,-1.9,1,7,1,4
44515.389,-2.1,1,7,1,5
48303.792,-2.7,1,7,1,6
51288.833,-2.5,1,7,1,7
52050.593,-1.9,1,7,1,8
52020.702,-1.5,1,7,1,9
52080.739,-1.4,1,7,1,10
51753.912,-0.7,1,7,1,11
51366.297,0,1,7,1,12
50879.667,0,1,7,1,13
50304.189,0.9,1,7,1,14
49717.609,2.2,1,7,1,15
49735.228,2.7,1,7,1,16
51447.423,3.8,1,7,1,17
52016.352,4.7,1,7,1,18
51405.45,4.7,1,7,1,19
50239.334,4.4,1,7,1,20
48246.174,3.4,1,7,1,21
45838.497,3.4,1,7,1,22
43128.466,3,1,7,1,23
41169.086,2.9,1,8,1,0
39909.922,2.8,1,8,1,1
39171.969,2.6,1,8,1,2
39085.38,2.4,1,8,1,3
39585.193,2.1,1,8,1,4
41744.411,2.1,1,8,1,5
45603.094,2.4,1,8,1,6
48163.846,2.8,1,8,1,7
48445.714,3,1,8,1,8
48075.287,3.1,1,8,1,9
47697.857,4,1,8,1,10
47372.276,4.7,1,8,1,11
46757.584,5.3,1,8,1,12
46382.271,6.4,1,8,1,13
45809.707,7.3,1,8,1,14
45580.362,8.6,1,8,1,15
46322.645,9.5,1,8,1,16
48632.739,9.7,1,8,1,17
50328.147,7.7,1,8,1,18
50134.36,9.5,1,8,1,19
49622.39,8.6,1,8,1,20
48553.8,8.4,1,8,1,21
46643.819,8.6,1,8,1,22
44603.75,8.2,1,8,1,23
43054.408,6.2,1,9,1,0
42196.565,4.8,1,9,1,1
42125.797,3.2,1,9,1,2
42406.783,2.3,1,9,1,3
43382.683,1.4,1,9,1,4
45977.368,0.2,1,9,1,5
50135.246,-0.7,1,9,1,6
53480.828,-1.4,1,9,1,7
54221.172,-1.7,1,9,1,8
54381.068,-1.8,1,9,1,9
54719.346,-1.9,1,9,1,10
54657.436,-2,1,9,1,11
54792.74,-2.2,1,9,1,12
54981.74,-2.4,1,9,1,13
54799.889,-3,1,9,1,14
54907.799,-3.6,1,9,1,15
55699.165,-4.9,1,9,1,16
57720.924,-6.2,1,9,1,17
59117.911,-6.9,1,9,1,18
58751.674,-7.4,1,9,1,19
58053.044,-7.8,1,9,1,20
56557.611,-8.3,1,9,1,21
54214.033,-8.8,1,9,1,22
51830.199,-9.2,1,9,1,23
50281.472,-9.6,1,10,1,0
49445.504,-10,1,10,1,1
49155.642,-10.3,1,10,1,2
49147.849,-10.4,1,10,1,3
50114.35,-10.6,1,10,1,4
52334.364,-11,1,10,1,5
56000.244,-11.3,1,10,1,6
58982.233,-11.4,1,10,1,7
59370.846,-11.5,1,10,1,8
58969.882,-11.6,1,10,1,9
58655.683,-11.6,1,10,1,10
58126.044,-11.6,1,10,1,11
57631.584,-11.8,1,10,1,12
57253.29,-11.8,1,10,1,13
56755.565,-12,1,10,1,14
56452.706,-11.9,1,10,1,15
56850.893,-11.7,1,10,1,16
58848.888,-11.5,1,10,1,17
60105.282,-11.1,1,10,1,18
59527.351,-11,1,10,1,19
58902.252,-10.9,1,10,1,20
57311.054,-10.9,1,10,1,21
54902.951,-11,1,10,1,22
52401.615,-11.1,1,10,1,23
50661.356,-11.2,1,11,1,0
49796.763,-11.2,1,11,1,1
49186.97,-11.1,1,11,1,2
49142.493,-11.1,1,11,1,3
49870.365,-11.2,1,11,1,4
51964.783,-11.2,1,11,1,5
55478.272,-11.2,1,11,1,6
58437.178,-11.2,1,11,1,7
58499.307,-11.1,1,11,1,8
57613.779,-11.1,1,11,1,9
56787.62,-11.1,1,11,1,10
55866.061,-11.2,1,11,1,11
54691.999,-11.1,1,11,1,12
53598.861,-11,1,11,1,13
52516.292,-10.7,1,11,1,14
52150.325,-10.3,1,11,1,15
52753.449,-9.7,1,11,1,16
54922.489,-8.9,1,11,1,17
56029.85,-7.9,1,11,1,18
55443.497,-7.2,1,11,1,19
54727.876,-6.7,1,11,1,20
53527.327,-6.8,1,11,1,21
51504.816,-8,1,11,1,22
49232.937,-9.4,1,11,1,23
47462.948,-9.2,1,12,0,0
46306.542,-10.5,1,12,0,1
45641.323,-9.3,1,12,0,2
45254.228,-9.1,1,12,0,3
45600.087,-8.6,1,12,0,4
46436.113,-7.5,1,12,0,5
47908.65,-7.1,1,12,0,6
49809.96,-6.3,1,12,0,7
51093.434,-5.9,1,12,0,8
52213.131,-5.3,1,12,0,9
52737.19,-5.1,1,12,0,10
52744.002,-4.6,1,12,0,11
52342.073,-4.5,1,12,0,12
51936.001,-4.4,1,12,0,13
51590.337,-4,1,12,0,14
51601.746,-3.6,1,12,0,15
52022.926,-2.5,1,12,0,16
53685.287,-2.5,1,12,0,17
54467.686,-2.6,1,12,0,18
53670.567,-2.4,1,12,0,19
52834.837,-3.7,1,12,0,20
51347.63,-4.1,1,12,0,21
49713.093,-4.2,1,12,0,22
47739.603,-4.2,1,12,0,23
46032.641,-3.8,1,13,0,0
44837.468,-4.2,1,13,0,1
44084.394,-4.4,1,13,0,2
43763.157,-4.5,1,13,0,3
43858.926,-4.6,1,13,0,4
44515.534,-4.6,1,13,0,5
45439.792,-4.4,1,13,0,6
46726.229,-4.6,1,13,0,7
47653.32,-4,1,13,0,8
48624.138,-3.7,1,13,0,9
48994.858,-3.3,1,13,0,10
49053.997,-3.2,1,13,0,11
49206.478,-3.5,1,13,0,12
48825.362,-3.7,1,13,0,13
48677.951,-3.5,1,13,0,14
48831.272,-3.3,1,13,0,15
49640.682,-3.6,1,13,0,16
51935.57,-3.8,1,13,0,17
53707.682,-3.6,1,13,0,18
53243.508,-3.2,1,13,0,19
52619.567,-3.1,1,13,0,20
51076.089,-3.5,1,13,0,21
49504.793,-3.9,1,13,0,22
47587.939,-5,1,13,0,23
46449.403,-5.3,1,14,1,0
45889.428,-5.3,1,14,1,1
45745.216,-5.3,1,14,1,2
46089.71,-5.4,1,14,1,3
47094.129,-5.1,1,14,1,4
49467.176,-5.2,1,14,1,5
53405.42,-5.5,1,14,1,6
56443.953,-5.9,1,14,1,7
57286.736,-5.9,1,14,1,8
57245.14,-5.7,1,14,1,9
56718.372,-5.3,1,14,1,10
55959.1,-4.7,1,14,1,11
55506.636,-4.7,1,14,1,12
55088.059,-4.2,1,14,1,13
54487.841,-4,1,14,1,14
54004.503,-4.1,1,14,1,15
54620.179,-4.2,1,14,1,16
56608.267,-4.3,1,14,1,17
58344.865,-4.4,1,14,1,18
57982.824,-4.5,1,14,1,19
57239.929,-4.8,1,14,1,20
55643.597,-4.9,1,14,1,21
53241.438,-5,1,14,1,22
50995.925,-5.2,1,14,1,23
49447.869,-5.2,1,15,1,0
48629.518,-5.4,1,15,1,1
48235.047,-5.6,1,15,1,2
48483.549,-5.6,1,15,1,3
49360.114,-5.8,1,15,1,4
51586.968,-5.9,1,15,1,5
55426.548,-6,1,15,1,6
58079.666,-6.2,1,15,1,7
58545.26,-6.4,1,15,1,8
58070.324,-6.5,1,15,1,9
57594.921,-6.7,1,15,1,10
56999.166,-6.7,1,15,1,11
56676.042,-6.9,1,15,1,12
56315.213,-7.3,1,15,1,13
55854.562,-7.2,1,15,1,14
55686.212,-7.3,1,15,1,15
56334.346,-7.3,1,15,1,16
58043.379,-7.3,1,15,1,17
59032.067,-7.1,1,15,1,18
58708.943,-6.9,1,15,1,19
57682.055,-6.8,1,15,1,20
56164,-6.7,1,15,1,21
53669.419,-6.7,1,15,1,22
51040.399,-6.6,1,15,1,23
49051.573,-6.6,1,16,1,0
47996.109,-6.6,1,16,1,1
47455.869,-6.4,1,16,1,2
47068.805,-6.2,1,16,1,3
47759.807,-6.1,1,16,1,4
49606.844,-5.9,1,16,1,5
53185.1,-5.7,1,16,1,6
55844.997,-5.5,1,16,1,7
56183.526,-5.3,1,16,1,8
55840.076,-5.2,1,16,1,9
55689.951,-5.2,1,16,1,10
55035.738,-5.4,1,16,1,11
54386.108,-5.4,1,16,1,12
54091.859,-5.4,1,16,1,13
53688.551,-5.3,1,16,1,14
53486.771,-5.1,1,16,1,15
54016.343,-5,1,16,1,16
55737.411,-4.9,1,16,1,17
56820.008,-4.7,1,16,1,18
56242.177,-4.6,1,16,1,19
55565.722,-4.6,1,16,1,20
54051.65,-4.6,1,16,1,21
51442.951,-4.7,1,16,1,22
49052.305,-4.6,1,16,1,23
47304.094,-4.6,1,17,1,0
46254.656,-4.7,1,17,1,1
45847.668,-5,1,17,1,2
45699.473,-5.3,1,17,1,3
46625.316,-5.3,1,17,1,4
48772.767,-5.3,1,17,1,5
52770.534,-5.4,1,17,1,6
55595.874,-5.3,1,17,1,7
55903.624,-5.3,1,17,1,8
55851.22,-5.3,1,17,1,9
55673.175,-5.3,1,17,1,10
55220.295,-5.2,1,17,1,11
54897.804,-5.3,1,17,1,12
54573.332,-6.1,1,17,1,13
54281.508,-5.3,1,17,1,14
53871.001,-4.1,1,17,1,15
54241.733,-3.7,1,17,1,16
55863.277,-3.2,1,17,1,17
56740.751,-3,1,17,1,18
56149.621,-3.2,1,17,1,19
55298.234,-3.2,1,17,1,20
53595.739,-3.3,1,17,1,21
50892.359,-3.4,1,17,1,22
48220.592,-3.3,1,17,1,23
46467.973,-3.3,1,18,1,0
45304.878,-3.3,1,18,1,1
44662.215,-3.2,1,18,1,2
44469.554,-3.2,1,18,1,3
45215.272,-2.9,1,18,1,4
47316.958,-2.6,1,18,1,5
50761.777,-2.5,1,18,1,6
53632.931,-1.9,1,18,1,7
54183.346,-0.8,1,18,1,8
54160.557,-0.5,1,18,1,9
54083.291,-0.5,1,18,1,10
53750.064,-0.4,1,18,1,11
53165.536,-0.4,1,18,1,12
52887.337,-0.8,1,18,1,13
52300.676,-9999,1,18,1,14
51728.926,-9999,1,18,1,15
51864.747,-9999,1,18,1,16
53194.823,-9999,1,18,1,17
54121.337,-9999,1,18,1,18
53425.116,-9999,1,18,1,19
52640.061,-9999,1,18,1,20
51338.186,-9999,1,18,1,21
49499.087,-9999,1,18,1,22
47325.274,-9999,1,18,1,23
45591.806,-9999,1,19,0,0
44345.446,-9999,1,19,0,1
43784.473,-9999,1,19,0,2
43439.986,-9999,1,19,0,3
43666.441,-9999,1,19,0,4
44592.352,-9999,1,19,0,5
45974.416,-9999,1,19,0,6
47795.431,-9999,1,19,0,7
49161.085,-9999,1,19,0,8
50408.447,-9999,1,19,0,9
51355.075,-9999,1,19,0,10
51519.194,-9999,1,19,0,11
51478.106,-9999,1,19,0,12
51108.542,-9999,1,19,0,13
50690.199,-9999,1,19,0,14
50580.311,-9999,1,19,0,15
51075.659,-9999,1,19,0,16
52621.583,-9999,1,19,0,17
53437.819,-9999,1,19,0,18
52750.631,-9999,1,19,0,19
51855.882,-9999,1,19,0,20
50665.613,-9999,1,19,0,21
49068.546,-9999,1,19,0,22
47529.196,-9999,1,19,0,23
46422.505,-9999,1,20,0,0
45643.378,-9999,1,20,0,1
45457.347,-9999,1,20,0,2
45683.677,-9999,1,20,0,3
46184.342,-9999,1,20,0,4
47276.835,-9999,1,20,0,5
48464.724,-9999,1,20,0,6
50076.12,-9999,1,20,0,7
51432.237,-9999,1,20,0,8
52671.131,-9999,1,20,0,9
53371.996,-9999,1,20,0,10
53539.636,-9999,1,20,0,11
53401.928,-9999,1,20,0,12
53044.099,-9999,1,20,0,13
52745.513,-9999,1,20,0,14
52960.609,-9999,1,20,0,15
54377.555,-9999,1,20,0,16
57318.305,-9999,1,20,0,17
60164.02,-9999,1,20,0,18
60520.475,-9999,1,20,0,19
60174.608,-9999,1,20,0,20
59457.298,-9999,1,20,0,21
58387.041,-9999,1,20,0,22
57141.865,-9999,1,20,0,23
56283.231,-9999,1,21,1,0
56031.121,-9999,1,21,1,1
56051.561,-9999,1,21,1,2
56407.628,-9999,1,21,1,3
57373.053,-9999,1,21,1,4
59496.432,-9999,1,21,1,5
62297.783,-9999,1,21,1,6
64931.348,-9999,1,21,1,7
65676.867,-9999,1,21,1,8
65332.03,-9999,1,21,1,9
64858.645,-9999,1,21,1,10
63608.109,-9999,1,21,1,11
62456.853,-9999,1,21,1,12
61418.397,-9999,1,21,1,13
60364.418,-9999,1,21,1,14
59678.033,-9999,1,21,1,15
60433.981,-9999,1,21,1,16
63072.096,-9999,1,21,1,17
65474.179,-9999,1,21,1,18
65602.41,-9999,1,21,1,19
65211.812,-9999,1,21,1,20
63827.788,-9999,1,21,1,21
61712.479,-9999,1,21,1,22
59297.15,-9999,1,21,1,23
57981.283,-9999,1,22,1,0
57165.774,-9999,1,22,1,1
56754.643,-9999,1,22,1,2
56502.118,-9999,1,22,1,3
57232.835,-9999,1,22,1,4
59080.36,-9999,1,22,1,5
62300.589,-9999,1,22,1,6
64540.133,-9999,1,22,1,7
64914.343,-9999,1,22,1,8
63524.832,-9999,1,22,1,9
61877.913,-9999,1,22,1,10
60113.094,-9999,1,22,1,11
58610.527,-9999,1,22,1,12
57420.916,-9999,1,22,1,13
56473.888,-9999,1,22,1,14
56044.136,-9999,1,22,1,15
56473.467,-9999,1,22,1,16
58127.542,-9999,1,22,1,17
59560.802,-9999,1,22,1,18
58926.604,-9999,1,22,1,19
57793.381,-9999,1,22,1,20
55755.892,-9999,1,22,1,21
53063.196,-9999,1,22,1,22
50187.931,-9999,1,22,1,23
48158.765,-4.3,1,23,1,0
46887.121,-4.1,1,23,1,1
46096.433,-4.1,1,23,1,2
45766.769,-4,1,23,1,3
46262.778,-3.5,1,23,1,4
48223.364,-9999,1,23,1,5
51523.457,-9999,1,23,1,6
54207.311,-9999,1,23,1,7
54346.979,-9999,1,23,1,8
54025.579,-9999,1,23,1,9
53641.334,-9999,1,23,1,10
53138.931,-9999,1,23,1,11
52771.648,3,1,23,1,12
52382.771,-9999,1,23,1,13
52013.189,-9999,1,23,1,14
51706.207,-9999,1,23,1,15
51884.022,-9999,1,23,1,16
53312.585,-9999,1,23,1,17
54382.154,-9999,1,23,1,18
53932.041,-9999,1,23,1,19
53336.613,-9999,1,23,1,20
51799.091,-9999,1,23,1,21
49480.553,9.2,1,23,1,22
47195.28,9.4,1,23,1,23
45507.198,9.4,1,24,1,0
44650.268,-9999,1,24,1,1
44348.978,8.1,1,24,1,2
44483.358,7.8,1,24,1,3
45465.212,-9999,1,24,1,4
47860.282,9.3,1,24,1,5
51668.258,9.7,1,24,1,6
54711.441,10.1,1,24,1,7
55776.372,10.2,1,24,1,8
56042.851,-9999,1,24,1,9
56710.356,-9999,1,24,1,10
56957.361,6.1,1,24,1,11
56845.081,5.8,1,24,1,12
56801.414,5.7,1,24,1,13
56588.947,1.5,1,24,1,14
56257.869,-9999,1,24,1,15
56803.1,-9999,1,24,1,16
58192.38,-9999,1,24,1,17
59746.853,-9999,1,24,1,18
59713.134,-9999,1,24,1,19
59172.189,-9999,1,24,1,20
57833.729,-6.1,1,24,1,21
55688.527,-6.3,1,24,1,22
53361.268,-6.6,1,24,1,23
51746.202,-6.8,1,25,1,0
51064.452,-6.9,1,25,1,1
50763.437,-9999,1,25,1,2
51061.452,-7.4,1,25,1,3
52031.933,-7.4,1,25,1,4
54507.324,-7.7,1,25,1,5
58471.969,-7.9,1,25,1,6
61526.679,-8.4,1,25,1,7
61882.75,-8.2,1,25,1,8
61271.194,-9999,1,25,1,9
60414.369,-9999,1,25,1,10
59249.061,-9999,1,25,1,11
58268.054,-9999,1,25,1,12
57440.475,-9999,1,25,1,13
56602.857,-9999,1,25,1,14
56157.382,-9999,1,25,1,15
56664.759,-9999,1,25,1,16
58562.663,-9999,1,25,1,17
60832.367,-9999,1,25,1,18
60589.466,-9999,1,25,1,19
60103.156,-9999,1,25,1,20
58974.74,-9999,1,25,1,21
57233.733,-9999,1,25,1,22
55056.886,-9.6,1,25,1,23
53471.632,-9.8,1,26,0,0
52486.641,-10.3,1,26,0,1
51940.204,-10.4,1,26,0,2
51647.647,-10.6,1,26,0,3
51831.703,-10.5,1,26,0,4
52639.74,-10.3,1,26,0,5
54132.808,-10.3,1,26,0,6
55716.757,-10.3,1,26,0,7
56725.582,-10.2,1,26,0,8
57045.041,-10.2,1,26,0,9
56490.499,-10.2,1,26,0,10
55500.082,-10.4,1,26,0,11
54209.722,-10.2,1,26,0,12
52914.306,-9999,1,26,0,13
52224.695,-9999,1,26,0,14
51864.637,-9999,1,26,0,15
52452.772,-9999,1,26,0,16
53916.272,-9999,1,26,0,17
55786.365,-9999,1,26,0,18
55664.695,-9999,1,26,0,19
55120.256,-9999,1,26,0,20
54126.649,-9999,1,26,0,21
52564.05,-6.7,1,26,0,22
50663.876,-7,1,26,0,23
49282.272,-9999,1,27,0,0
48177.244,-9999,1,27,0,1
47729.924,-9999,1,27,0,2
47367.46,-9999,1,27,0,3
47410.853,-9999,1,27,0,4
47865.616,-9999,1,27,0,5
48945.735,-9999,1,27,0,6
50362.801,-9999,1,27,0,7
51402.221,-9999,1,27,0,8
52002.342,-9999,1,27,0,9
51556.192,-3.7,1,27,0,10
50939.203,-3.3,1,27,0,11
50178.035,-2.8,1,27,0,12
49613.234,-2,1,27,0,13
49161.482,-2.2,1,27,0,14
49131.654,-2.1,1,27,0,15
50051.682,-2,1,27,0,16
52498.359,-9999,1,27,0,17
55624.373,-9999,1,27,0,18
55907.496,-9999,1,27,0,19
55759.505,-9999,1,27,0,20
54894.474,-2.2,1,27,0,21
53339.453,-9999,1,27,0,22
51536.598,-9999,1,27,0,23
50621.388,-3.8,1,28,1,0
50168.161,-4.4,1,28,1,1
50174.632,-5.4,1,28,1,2
50447.587,-6.4,1,28,1,3
51409.655,-9999,1,28,1,4
53698.688,-7.8,1,28,1,5
57496.133,-9999,1,28,1,6
60140.812,-8.1,1,28,1,7
60360.917,-9999,1,28,1,8
59284.64,-9999,1,28,1,9
58078.251,-9999,1,28,1,10
56708.136,-9999,1,28,1,11
55491.907,-9999,1,28,1,12
54619.051,-9999,1,28,1,13
53863.079,-9999,1,28,1,14
53451.462,-9999,1,28,1,15
53790.979,-9999,1,28,1,16
55497.459,-9999,1,28,1,17
57208.646,-9999,1,28,1,18
57153.83,-9999,1,28,1,19
56538.13,-9999,1,28,1,20
55138.848,-9999,1,28,1,21
53046.173,-9999,1,28,1,22
50831.413,-9999,1,28,1,23
49504.395,-9999,1,29,1,0
48773.881,-0.1,1,29,1,1
48721.212,0.3,1,29,1,2
48972.76,-0.2,1,29,1,3
49996.703,0.5,1,29,1,4
52322.162,0.9,1,29,1,5
56304.028,0.9,1,29,1,6
59400.48,0.3,1,29,1,7
60047.385,0.3,1,29,1,8
60477.164,0.5,1,29,1,9
60647.266,0.2,1,29,1,10
60763.123,-0.3,1,29,1,11
60779.623,-0.7,1,29,1,12
60579.937,-1.7,1,29,1,13
60197.552,-9999,1,29,1,14
60021.41,-9999,1,29,1,15
60716.352,-9999,1,29,1,16
62460.792,-9999,1,29,1,17
65097.219,-9999,1,29,1,18
65176.727,-9999,1,29,1,19
64684.848,-9999,1,29,1,20
63443.228,-9999,1,29,1,21
61552.244,-10,1,29,1,22
59478.271,-11,1,29,1,23
58153.807,-11.5,1,30,1,0
57489.648,-11.9,1,30,1,1
57458.068,-12.6,1,30,1,2
57767.26,-13.1,1,30,1,3
58842.391,-13.6,1,30,1,4
60757.907,-13.8,1,30,1,5
63576.189,-13.9,1,30,1,6
65927.648,-14,1,30,1,7
66864.992,-13.5,1,30,1,8
67400.366,-13,1,30,1,9
67873.872,-12.3,1,30,1,10
67810.589,-11.4,1,30,1,11
67574.138,-11,1,30,1,12
66762.834,-9999,1,30,1,13
66084.911,-9999,1,30,1,14
65610.468,-9999,1,30,1,15
66223.971,-9999,1,30,1,16
68425.138,-9999,1,30,1,17
71202.622,-9999,1,30,1,18
71335.753,-9999,1,30,1,19
70739.459,-9999,1,30,1,20
69544.262,-9999,1,30,1,21
67700.656,-20.4,1,30,1,22
65954.639,-20.9,1,30,1,23
64502.845,-21.5,1,31,1,0
63867.624,-21.8,1,31,1,1
63418.725,-22.1,1,31,1,2
63212.138,-22.4,1,31,1,3
63893.867,-22.6,1,31,1,4
65522.155,-22.8,1,31,1,5
68023.109,-22.9,1,31,1,6
69970.24,-23.2,1,31,1,7
70154.017,-23.3,1,31,1,8
69430.41,-23.5,1,31,1,9
68471.332,-23.8,1,31,1,10
67233.993,-23.9,1,31,1,11
66039.087,-23.7,1,31,1,12
64796.912,-9999,1,31,1,13
63997.871,-9999,1,31,1,14
63458.869,-9999,1,31,1,15
64036.863,-9999,1,31,1,16
65694.396,-9999,1,31,1,17
67925.77,-9999,1,31,1,18
67849.218,-9999,1,31,1,19
67135.873,-9999,1,31,1,20
65429.839,-9999,1,31,1,21
63052.414,-14.1,1,31,1,22
60798.958,-14.5,1,31,1,23
59078.372,-14.3,2,1,1,0
57973.029,-14.3,2,1,1,1
57303.527,-13.7,2,1,1,2
56973.228,-13,2,1,1,3
57330.679,-12.5,2,1,1,4
58880.853,-12.1,2,1,1,5
61591.268,-12,2,1,1,6
63726.974,-12,2,1,1,7
64075.6,-11.8,2,1,1,8
64183.42,-11.4,2,1,1,9
63889.938,-10.9,2,1,1,10
62971.587,-9999,2,1,1,11
61929.006,-7.7,2,1,1,12
60730.803,-6.7,2,1,1,13
59359.879,-5.6,2,1,1,14
58277.879,-9999,2,1,1,15
58012.795,-9999,2,1,1,16
59065.25,-9999,2,1,1,17
60779.32,-9999,2,1,1,18
60769.326,-9999,2,1,1,19
60019.235,-5,2,1,1,20
59047.176,-5.3,2,1,1,21
57382.837,-5.8,2,1,1,22
55371.567,-5.9,2,1,1,23
53792.098,-6,2,2,0,0
52744.458,-6.1,2,2,0,1
52242.076,-6.1,2,2,0,2
52186.016,-5.9,2,2,0,3
52429.532,-5.6,2,2,0,4
53283.34,-5.2,2,2,0,5
54581.18,-4.5,2,2,0,6
56075.215,-4.1,2,2,0,7
56708.534,-3.6,2,2,0,8
56497.611,-3.3,2,2,0,9
55035.855,-3.2,2,2,0,10
53305.328,-3.2,2,2,0,11
51201.363,-3.1,2,2,0,12
49327.091,-2.6,2,2,0,13
47752.766,-9999,2,2,0,14
46962.938,-9999,2,2,0,15
47143.359,-9999,2,2,0,16
48433.181,-9999,2,2,0,17
50826.349,-9999,2,2,0,18
50978.263,-9999,2,2,0,19
50603.366,-9999,2,2,0,20
49734.1,-9999,2,2,0,21
48479.589,-9999,2,2,0,22
46842.576,-9999,2,2,0,23
45253.341,-9999,2,3,0,0
44143.506,3.1,2,3,0,1
43621.698,3.8,2,3,0,2
43280.596,3.7,2,3,0,3
43202.719,3.7,2,3,0,4
43596.257,-9999,2,3,0,5
44546.98,5,2,3,0,6
45692.419,4.9,2,3,0,7
46515.379,4.6,2,3,0,8
46669.744,4.5,2,3,0,9
45964.4,-9999,2,3,0,10
45051.617,-9999,2,3,0,11
44009.245,-9999,2,3,0,12
43102.47,-9999,2,3,0,13
