Net,Temperature,Month,Day,Weekday,Hour
14011.236,6.1,1,16,1,18
14067.368,6.6,1,16,1,19
14025.121,6.3,1,16,1,20
13607.271,5.5,1,16,1,21
13000.908,3.7,1,16,1,22
12475.522,2.9,1,16,1,23
12228.287,2,1,17,1,0
12115.468,0.8,1,17,1,1
12167.283,0.3,1,17,1,2
12356.198,0.1,1,17,1,3
12761.153,0.7,1,17,1,4
13613.042,1.6,1,17,1,5
14773.53,1.4,1,17,1,6
15186.731,1.7,1,17,1,7
13824.293,0.9,1,17,1,8
13177.886,0.2,1,17,1,9
12852.11,-0.1,1,17,1,10
12377.649,-0.7,1,17,1,11
12036.277,-0.7,1,17,1,12
11463.456,-0.1,1,17,1,13
10893.58,0.1,1,17,1,14
11753.933,0.3,1,17,1,15
13145.96,0.7,1,17,1,16
14224.833,0.7,1,17,1,17
14416.173,1.1,1,17,1,18
14323.057,0.9,1,17,1,19
14012.888,0.8,1,17,1,20
13486.012,-0.3,1,17,1,21
12717.704,-1,1,17,1,22
12041.894,-1,1,17,1,23
11658.812,-1.1,1,18,1,0
11458.506,-1.2,1,18,1,1
11401.262,-1.3,1,18,1,2
11480.849,-1.2,1,18,1,3
11886.022,-1.2,1,18,1,4
12597.746,-1.2,1,18,1,5
13708.086,-1.2,1,18,1,6
14118.559,-1,1,18,1,7
12959.808,-1.3,1,18,1,8
11453.389,-1.2,1,18,1,9
10842.502,-1.1,1,18,1,10
10245.344,-0.9,1,18,1,11
9734.408,-1.3,1,18,1,12
9530.002,-0.5,1,18,1,13
9517.899,0.3,1,18,1,14
9807.697,-0.3,1,18,1,15
11015.137,0.8,1,18,1,16
12482.622,3.1,1,18,1,17
12913.266,2.4,1,18,1,18
12704.494,3.2,1,18,1,19
12607,4.8,1,18,1,20
12267.961,5.7,1,18,1,21
11812.979,6.2,1,18,1,22
11284.858,6.2,1,18,1,23
10926.407,3.6,1,19,0,0
10695.514,2.8,1,19,0,1
10609.555,2.4,1,19,0,2
10608.817,2.7,1,19,0,3
10726.77,2.8,1,19,0,4
11077.923,1.4,1,19,0,5
11498.807,2.6,1,19,0,6
12021.738,2.5,1,19,0,7
12219.091,1.9,1,19,0,8
11948.97,1.6,1,19,0,9
11905.383,1.2,1,19,0,10
11608.928,1.1,1,19,0,11
11494.673,0.6,1,19,0,12
11419.591,0.5,1,19,0,13
11650.168,1.5,1,19,0,14
11834.187,1.6,1,19,0,15
12248.834,1.6,1,19,0,16
12882.157,1.4,1,19,0,17
12898.683,1.1,1,19,0,18
12681.645,1,1,19,0,19
12340.363,0.9,1,19,0,20
11931.853,0.7,1,19,0,21
11312.599,0.5,1,19,0,22
10726.148,0.2,1,19,0,23
10369.488,0,1,20,0,0
10033.7,0.1,1,20,0,1
9826.866,0.3,1,20,0,2
9624.156,0.7,1,20,0,3
9595.396,1.3,1,20,0,4
9690.31,2,1,20,0,5
10029.385,2,1,20,0,6
10435.127,1.8,1,20,0,7
10598.351,1.2,1,20,0,8
10374.101,2.1,1,20,0,9
10223.839,4.1,1,20,0,10
10354.953,6.5,1,20,0,11
10640.434,7.6,1,20,0,12
10719.555,7.3,1,20,0,13
10447.108,6.4,1,20,0,14
10864.129,5.5,1,20,0,15
12102.946,5.2,1,20,0,16
14050.17,4.4,1,20,0,17
14936.246,2.6,1,20,0,18
15258.481,1.5,1,20,0,19
15422.593,0.7,1,20,0,20
15358.491,-0.9,1,20,0,21
15294.86,-2.8,1,20,0,22
15220.671,-4,1,20,0,23
15214.608,-4.9,1,21,1,0
15368.224,-5.6,1,21,1,1
15705.602,-6.6,1,21,1,2
16122.838,-7.5,1,21,1,3
16747.457,-8.5,1,21,1,4
17561.459,-9.2,1,21,1,5
18494.776,-10,1,21,1,6
18964.38,-10.9,1,21,1,7
17460.321,-11.6,1,21,1,8
15892.117,-12,1,21,1,9
15291.461,-12.4,1,21,1,10
14832.878,-12.6,1,21,1,11
14391.861,-12.8,1,21,1,12
13813.573,-11.9,1,21,1,13
13307.121,-10.6,1,21,1,14
13517.531,-9,1,21,1,15
15688.812,-7.5,1,21,1,16
17930.189,-6.2,1,21,1,17
18551.105,-5.1,1,21,1,18
18580.042,-4.5,1,21,1,19
18461.044,-4.3,1,21,1,20
18076.781,-4.6,1,21,1,21
17460.126,-6.2,1,21,1,22
17028.949,-7.3,1,21,1,23
16868.358,-7.8,1,22,1,0
16901.796,-8.1,1,22,1,1
16906.343,-8.6,1,22,1,2
17146.08,-9.1,1,22,1,3
17702.237,-9.9,1,22,1,4
18564.33,-10,1,22,1,5
19599.678,-9.5,1,22,1,6
19797.57,-9.8,1,22,1,7
17633.695,-10.1,1,22,1,8
15211.972,-10.6,1,22,1,9
14092.075,-10.6,1,22,1,10
13221.855,-10.3,1,22,1,11
12496.997,-9.9,1,22,1,12
11827.8,-8.5,1,22,1,13
11376.331,-7.6,1,22,1,14
11719.029,-5.9,1,22,1,15
13744.154,-4.1,1,22,1,16
15686.412,-2.4,1,22,1,17
16266.151,-1.3,1,22,1,18
16258.497,-0.9,1,22,1,19
16062.093,-0.9,1,22,1,20
15593.823,-1.3,1,22,1,21
14840.364,-1.9,1,22,1,22
14176.663,-2.2,1,22,1,23
13806.702,-2.5,1,23,1,0
13595.223,-2.3,1,23,1,1
13506.451,-2,1,23,1,2
13556.931,-2.1,1,23,1,3
13797.995,-1.9,1,23,1,4
14455.846,-2.5,1,23,1,5
15498.935,-2.3,1,23,1,6
15718.384,-2.3,1,23,1,7
14418.065,-1.7,1,23,1,8
12809.85,-1.2,1,23,1,9
11971.033,-0.6,1,23,1,10
11444.547,-0.4,1,23,1,11
10922.617,-0.2,1,23,1,12
10485.165,0.6,1,23,1,13
10571.538,1.8,1,23,1,14
10841.456,2.3,1,23,1,15
11435.263,2.3,1,23,1,16
12383.475,2.3,1,23,1,17
12776.602,3.3,1,23,1,18
12586.807,4,1,23,1,19
12249.491,4.3,1,23,1,20
11654.059,4.9,1,23,1,21
10815.573,5.4,1,23,1,22
10059.264,6.1,1,23,1,23
9499.819,7.8,1,24,1,0
9214.84,5.3,1,24,1,1
9288.852,5.5,1,24,1,2
9125.855,5.7,1,24,1,3
9296.072,6.5,1,24,1,4
9576.298,7.9,1,24,1,5
10683.011,8.8,1,24,1,6
11381.956,7.2,1,24,1,7
11254.87,7.2,1,24,1,8
10989.811,9.6,1,24,1,9
10941.057,12.4,1,24,1,10
10884.369,13.7,1,24,1,11
10742.263,13.9,1,24,1,12
9894.37,14,1,24,1,13
8946.463,12.2,1,24,1,14
8604.484,11.1,1,24,1,15
10205.191,10.5,1,24,1,16
11752.883,9.4,1,24,1,17
12508.385,10.6,1,24,1,18
12612.842,9.3,1,24,1,19
12539.758,8.7,1,24,1,20
12247.066,6.5,1,24,1,21
11855.385,4.1,1,24,1,22
11383.87,2.6,1,24,1,23
11268.564,1.8,1,25,1,0
11355.713,0.9,1,25,1,1
11517.738,0.2,1,25,1,2
11854.349,0.3,1,25,1,3
12455.42,-0.1,1,25,1,4
13378.796,-0.7,1,25,1,5
14739.167,-1,1,25,1,6
15154.338,-0.8,1,25,1,7
13250.491,-0.9,1,25,1,8
11160.218,-1.2,1,25,1,9
10398.641,-1.3,1,25,1,10
10144.497,-1.3,1,25,1,11
9842.584,-1.2,1,25,1,12
9403.167,-0.8,1,25,1,13
9099.564,0.3,1,25,1,14
9286.42,1.4,1,25,1,15
11020.794,2.7,1,25,1,16
13061.477,3.4,1,25,1,17
13842.176,3.5,1,25,1,18
13951.732,3.5,1,25,1,19
13996.137,3.4,1,25,1,20
13928.773,2.8,1,25,1,21
13650.702,1.1,1,25,1,22
13375.049,0.5,1,25,1,23
13210.312,-0.4,1,26,0,0
13294.32,-1.2,1,26,0,1
13476.252,-1.2,1,26,0,2
13718.721,-0.9,1,26,0,3
14154.03,-0.6,1,26,0,4
14637.247,-0.6,1,26,0,5
15279.761,-0.9,1,26,0,6
15688.996,-1,1,26,0,7
14054.92,-1.2,1,26,0,8
12057.933,-1.9,1,26,0,9
11051.744,-1.5,1,26,0,10
10428.249,-2.2,1,26,0,11
9830.532,-1.9,1,26,0,12
9190.342,-1.2,1,26,0,13
8828.081,-0.8,1,26,0,14
8940.025,-0.4,1,26,0,15
10688.435,0.1,1,26,0,16
12662.928,2.1,1,26,0,17
13339.612,3.5,1,26,0,18
13525.963,4.1,1,26,0,19
13577.559,4.5,1,26,0,20
13506.599,4.4,1,26,0,21
13274.017,3.4,1,26,0,22
13036.043,2.2,1,26,0,23
12976.111,0.7,1,27,0,0
12987.12,0.6,1,27,0,1
13128.602,0.3,1,27,0,2
13258.366,0.8,1,27,0,3
13501.244,0.6,1,27,0,4
13835.015,0.7,1,27,0,5
14382.906,0.8,1,27,0,6
14655.948,0.3,1,27,0,7
13447.377,-0.2,1,27,0,8
11811.566,0.6,1,27,0,9
10813.037,1.8,1,27,0,10
10229.667,1.8,1,27,0,11
10076.914,0.5,1,27,0,12
9737.868,1,1,27,0,13
10131.039,2.4,1,27,0,14
11094.29,2.2,1,27,0,15
11754.183,5.1,1,27,0,16
12635.353,5.6,1,27,0,17
12951.199,6.6,1,27,0,18
12924.174,7.2,1,27,0,19
12701.258,7.2,1,27,0,20
12297.53,7.1,1,27,0,21
11625.93,6.4,1,27,0,22
11143.334,5.4,1,27,0,23
10815.106,4.8,1,28,1,0
10690.166,4.6,1,28,1,1
10784.127,4,1,28,1,2
11138.239,3.6,1,28,1,3
11663.933,3,1,28,1,4
12690.442,2.6,1,28,1,5
13977.987,2.5,1,28,1,6
14537.771,2.1,1,28,1,7
14288.11,1.5,1,28,1,8
13579.933,-0.8,1,28,1,9
13034.217,-1.6,1,28,1,10
12332.814,-2,1,28,1,11
11847.012,-2.4,1,28,1,12
11277.89,-2.5,1,28,1,13
10845.041,-1.7,1,28,1,14
10470.073,-1.4,1,28,1,15
11809.116,0.2,1,28,1,16
13714.644,1.4,1,28,1,17
14516.479,2.8,1,28,1,18
14747.753,3.6,1,28,1,19
14720.895,4.2,1,28,1,20
14346.77,3.7,1,28,1,21
13747.802,2.2,1,28,1,22
13219.659,1.7,1,28,1,23
12939.361,0.9,1,29,1,0
12886.268,0.5,1,29,1,1
12899.126,0.1,1,29,1,2
12939.979,-0.2,1,29,1,3
13259.587,-1.1,1,29,1,4
14092.702,-1.6,1,29,1,5
15130.668,-2.4,1,29,1,6
15303.08,-2.3,1,29,1,7
14252.022,-2.8,1,29,1,8
13335.239,-2.6,1,29,1,9
12578.487,-2.5,1,29,1,10
12004.276,-2.7,1,29,1,11
11493.197,-2.5,1,29,1,12
11124.101,-2.5,1,29,1,13
11640.041,-1.1,1,29,1,14
12784.219,0.9,1,29,1,15
13357.824,1.8,1,29,1,16
14153.365,2.5,1,29,1,17
14381.382,3.1,1,29,1,18
14217.673,1.5,1,29,1,19
13951.222,1.9,1,29,1,20
13624.005,1.6,1,29,1,21
13244.737,1.9,1,29,1,22
12903.93,1.2,1,29,1,23
12719.102,0.2,1,30,1,0
12910.581,-1.3,1,30,1,1
13183.243,-2.4,1,30,1,2
13586.053,-3.3,1,30,1,3
14315.781,-4.4,1,30,1,4
15411.204,-5.2,1,30,1,5
16682.67,-5.6,1,30,1,6
17090.069,-5.6,1,30,1,7
15172.745,-5.8,1,30,1,8
12935.178,-5.7,1,30,1,9
12008.252,-6,1,30,1,10
11525.367,-6.4,1,30,1,11
11116.578,-6.6,1,30,1,12
11144.782,-6.2,1,30,1,13
11063.646,-4.8,1,30,1,14
11236.206,-2.5,1,30,1,15
13252.613,-1.1,1,30,1,16
15626.168,0,1,30,1,17
16764.062,1,1,30,1,18
17132.95,-0.3,1,30,1,19
17259.112,-2.1,1,30,1,20
17051.876,-3.7,1,30,1,21
16599.046,-6.1,1,30,1,22
16340.6,-7.8,1,30,1,23
16282.203,-8.7,1,31,1,0
16483.779,-9.7,1,31,1,1
16730.357,-10.4,1,31,1,2
17148.895,-11.1,1,31,1,3
17698.759,-11.8,1,31,1,4
18519.292,-12.1,1,31,1,5
19565.235,-11.9,1,31,1,6
19746.761,-12,1,31,1,7
17421.685,-12.1,1,31,1,8
15165.03,-12.1,1,31,1,9
14007.377,-12.4,1,31,1,10
13247.104,-12.5,1,31,1,11
12666.174,-12.1,1,31,1,12
12064.959,-11.4,1,31,1,13
11717.18,-10.5,1,31,1,14
12150.955,-9.2,1,31,1,15
13716.897,-8.2,1,31,1,16
15991.139,-6.9,1,31,1,17
16897.594,-6,1,31,1,18
17101.995,-4.8,1,31,1,19
17063.522,-3.7,1,31,1,20
16787.587,-3.1,1,31,1,21
16219.784,-3.4,1,31,1,22
15802.485,-3.4,1,31,1,23
15574.083,-3.2,2,1,1,0
15476.404,-3.2,2,1,1,1
15320.804,-3.3,2,1,1,2
15355.751,-3.4,2,1,1,3
15729.176,-3.6,2,1,1,4
16504.398,-5,2,1,1,5
17446.53,-7,2,1,1,6
17675.369,-8.9,2,1,1,7
16704.803,-9.4,2,1,1,8
15930.65,-9.8,2,1,1,9
14245.448,-9.5,2,1,1,10
13299.831,-9.4,2,1,1,11
12998.245,-9.2,2,1,1,12
12688.817,-8.6,2,1,1,13
13279.937,-8,2,1,1,14
13607.575,-7.2,2,1,1,15
14590.793,-6.4,2,1,1,16
15686.556,-5.3,2,1,1,17
15862.093,-4.8,2,1,1,18
15700.475,-4.3,2,1,1,19
15425.585,-4.1,2,1,1,20
15124.607,-4,2,1,1,21
14618.287,-4.2,2,1,1,22
14284.273,-4.3,2,1,1,23
14074.101,-4.4,2,2,0,0
14095.226,-4.4,2,2,0,1
14193.001,-4.8,2,2,0,2
14508.514,-5.3,2,2,0,3
14901.497,-5.3,2,2,0,4
15486.652,-5.6,2,2,0,5
16191.518,-5.6,2,2,0,6
16617.978,-5.4,2,2,0,7
15087.14,-5.4,2,2,0,8
13066.529,-6.1,2,2,0,9
11704.397,-6.2,2,2,0,10
10904.899,-6.4,2,2,0,11
10086.404,-6.1,2,2,0,12
9311.938,-5.1,2,2,0,13
8799.713,-3.6,2,2,0,14
8833.305,-1.4,2,2,0,15
10382.119,0.4,2,2,0,16
12368.129,2.2,2,2,0,17
13271.679,4.3,2,2,0,18
13444.093,6,2,2,0,19
13530.356,6.9,2,2,0,20
13408.959,7.2,2,2,0,21
13168.604,6.1,2,2,0,22
12780.172,6.3,2,2,0,23
12533.078,5.8,2,3,0,0
12459.606,6.5,2,3,0,1
12453.3,6.7,2,3,0,2
12610.434,7.2,2,3,0,3
12802.268,7.4,2,3,0,4
13187.826,9.1,2,3,0,5
13631.079,10.9,2,3,0,6
13899.158,11.6,2,3,0,7
12970.467,10.4,2,3,0,8
11399.967,11,2,3,0,9
10580.502,11.5,2,3,0,10
9704.964,11.4,2,3,0,11
9191.212,10.6,2,3,0,12
9302.487,9.5,2,3,0,13
9595.497,10.6,2,3,0,14
10007.483,12.2,2,3,0,15
