date,tmp,month,hour,dayofweek,poten_2,poten_7
2015-01-08 00:00:00,-0.927,1,0,3,665.1234090909074,314.4234090909076
2015-01-08 01:00:00,-0.99,1,1,3,628.4806818181823,513.0206818181823
2015-01-08 02:00:00,-1.046,1,2,3,587.8861363636352,417.1561363636356
2015-01-08 03:00:00,-1.198,1,3,3,571.6836363636367,300.1636363636362
2015-01-08 04:00:00,-1.348,1,4,3,449.3277272727282,104.89772727272792
2015-01-08 05:00:00,-1.311,1,5,3,336.25136363636466,0.0
2015-01-08 06:00:00,-0.367,1,6,3,298.88431818181743,0.0
2015-01-08 07:00:00,1.186,1,7,3,243.04363636363723,0.0
2015-01-08 08:00:00,2.248,1,8,3,296.3643181818179,114.94431818181783
2015-01-08 09:00:00,3.223,1,9,3,533.4038636363639,474.6538636363639
2015-01-08 10:00:00,4.018,1,10,3,791.9943181818171,595.9743181818176
2015-01-08 11:00:00,4.547,1,11,3,820.5602272727265,369.7702272727265
2015-01-08 12:00:00,4.763,1,12,3,633.3229545454551,79.3229545454551
2015-01-08 13:00:00,4.641,1,13,3,664.851136363638,82.22113636363792
2015-01-08 14:00:00,3.794,1,14,3,716.5886363636364,219.0986363636357
2015-01-08 15:00:00,2.65,1,15,3,768.7659090909092,192.2059090909088
2015-01-08 16:00:00,2.387,1,16,3,788.5777272727255,67.46772727272582
2015-01-08 17:00:00,2.248,1,17,3,742.8097727272725,64.81977272727272
2015-01-08 18:00:00,2.075,1,18,3,792.4954545454566,102.0654545454563
2015-01-08 19:00:00,1.902,1,19,3,839.1599999999999,184.51000000000025
2015-01-08 20:00:00,1.708,1,20,3,896.4077272727272,269.0677272727271
2015-01-08 21:00:00,1.578,1,21,3,932.636136363637,376.56613636363727
2015-01-08 22:00:00,1.397,1,22,3,850.1284090909076,384.6584090909073
2015-01-08 23:00:00,1.074,1,23,3,746.8743181818172,367.71431818181736
2015-01-09 00:00:00,0.874,1,0,4,692.7034090909074,220.58340909090748
2015-01-09 01:00:00,0.763,1,1,4,682.7206818181821,228.87068181818267
2015-01-09 02:00:00,0.743,1,2,4,680.0961363636352,216.87613636363585
2015-01-09 03:00:00,0.702,1,3,4,728.7236363636366,178.6536363636369
2015-01-09 04:00:00,0.749,1,4,4,892.9577272727283,130.02772727272804
2015-01-09 05:00:00,0.819,1,5,4,1272.3413636363648,114.47136363636491
2015-01-09 06:00:00,1.815,1,6,4,1592.754318181817,189.7043181818172
2015-01-09 07:00:00,3.932,1,7,4,1855.4836363636368,347.6536363636369
2015-01-09 08:00:00,5.381,1,8,4,1920.3943181818183,555.0943181818175
2015-01-09 09:00:00,6.573,1,9,4,1860.883863636364,524.533863636364
2015-01-09 10:00:00,7.361,1,10,4,1808.534318181817,537.9243181818174
2015-01-09 11:00:00,7.886,1,11,4,1865.1402272727253,639.2202272727263
2015-01-09 12:00:00,8.117,1,12,4,1908.6829545454548,743.7229545454547
2015-01-09 13:00:00,7.877,1,13,4,1901.3711363636385,802.1511363636382
2015-01-09 14:00:00,6.552,1,14,4,1891.858636363636,782.4986363636363
2015-01-09 15:00:00,5.343,1,15,4,1967.2259090909088,866.8359090909089
2015-01-09 16:00:00,5.15,1,16,4,2032.9977272727256,844.2077272727256
2015-01-09 17:00:00,5.038,1,17,4,1968.329772727273,756.2997727272732
2015-01-09 18:00:00,4.917,1,18,4,1921.965454545456,724.8554545454563
2015-01-09 19:00:00,4.785,1,19,4,1678.2200000000005,752.4299999999994
2015-01-09 20:00:00,4.599,1,20,4,1460.017727272727,802.1177272727273
2015-01-09 21:00:00,4.549,1,21,4,1334.266136363637,797.7261363636371
2015-01-09 22:00:00,4.628,1,22,4,1251.8284090909074,779.3184090909072
2015-01-09 23:00:00,4.677,1,23,4,1044.1243181818172,596.1343181818174
2015-01-10 00:00:00,4.71,1,0,5,956.7834090909072,494.43340909090784
2015-01-10 01:00:00,4.675,1,1,5,994.1406818181822,515.630681818182
2015-01-10 02:00:00,4.73,1,2,5,982.3861363636352,473.9161363636358
2015-01-10 03:00:00,5.005,1,3,5,983.6536363636368,417.4536363636371
2015-01-10 04:00:00,5.232,1,4,5,1248.5477272727285,387.0177272727278
2015-01-10 05:00:00,5.417,1,5,5,1809.2913636363648,297.9613636363647
2015-01-10 06:00:00,6.375,1,6,5,2002.3043181818173,370.0543181818175
2015-01-10 07:00:00,8.321,1,7,5,2139.0636363636377,603.6536363636369
2015-01-10 08:00:00,9.726,1,8,5,2171.2743181818178,656.6943181818178
2015-01-10 09:00:00,10.951,1,9,5,2044.743863636364,674.2238636363636
2015-01-10 10:00:00,11.989,1,10,5,1894.3843181818168,702.364318181817
2015-01-10 11:00:00,12.676,1,11,5,2093.080227272726,719.3402272727262
2015-01-10 12:00:00,12.901,1,12,5,2108.102954545456,807.1829545454548
2015-01-10 13:00:00,12.376,1,13,5,2150.901136363638,840.2011363636384
2015-01-10 14:00:00,10.562,1,14,5,2164.938636363636,852.988636363636
2015-01-10 15:00:00,9.019,1,15,5,2191.8559090909084,960.6859090909091
2015-01-10 16:00:00,8.683,1,16,5,2257.897727272725,1039.387727272726
2015-01-10 17:00:00,8.411,1,17,5,2218.879772727272,959.039772727273
2015-01-10 18:00:00,8.116,1,18,5,2129.675454545457,840.175454545456
2015-01-10 19:00:00,7.855,1,19,5,1783.96,755.04
2015-01-10 20:00:00,7.641,1,20,5,1504.1977272727272,761.3077272727269
2015-01-10 21:00:00,7.471,1,21,5,1311.136136363637,699.3761363636368
2015-01-10 22:00:00,7.352,1,22,5,1135.8584090909071,656.9684090909068
2015-01-10 23:00:00,7.273,1,23,5,999.0143181818175,603.9843181818169
2015-01-11 00:00:00,7.2,1,0,6,868.5734090909073,471.9634090909076
2015-01-11 01:00:00,7.139,1,1,6,845.7406818181826,464.5806818181827
2015-01-11 02:00:00,7.126,1,2,6,890.0761363636357,365.32613636363567
2015-01-11 03:00:00,7.156,1,3,6,942.743636363637,291.2736363636368
2015-01-11 04:00:00,7.107,1,4,6,1189.977727272728,147.9277272727286
2015-01-11 05:00:00,7.027,1,5,6,1803.2113636363647,0.0
2015-01-11 06:00:00,8.143,1,6,6,1944.8043181818173,0.0
2015-01-11 07:00:00,10.525,1,7,6,1982.453636363637,0.0
2015-01-11 08:00:00,12.09,1,8,6,1788.3143181818175,85.2343181818178
2015-01-11 09:00:00,13.487,1,9,6,1540.0938636363635,313.533863636364
2015-01-11 10:00:00,14.609,1,10,6,1416.5543181818175,438.0143181818176
2015-01-11 11:00:00,15.051,1,11,6,1383.4202272727262,354.66022727272593
2015-01-11 12:00:00,14.932,1,12,6,1446.3729545454553,265.5029545454554
2015-01-11 13:00:00,14.163,1,13,6,1635.021136363638,326.431136363638
2015-01-11 14:00:00,12.451,1,14,6,1649.1286363636364,367.068636363636
2015-01-11 15:00:00,11.028,1,15,6,1775.7259090909092,405.9759090909092
2015-01-11 16:00:00,10.595,1,16,6,1879.1777272727256,348.47772727272604
2015-01-11 17:00:00,10.352,1,17,6,1783.4897727272728,275.44977272727283
2015-01-11 18:00:00,10.164,1,18,6,1692.3654545454556,341.1154545454565
2015-01-11 19:00:00,9.953,1,19,6,1354.9799999999996,424.1099999999997
2015-01-11 20:00:00,9.775,1,20,6,1188.7177272727276,462.4577272727274
2015-01-11 21:00:00,9.711,1,21,6,1038.7261363636371,468.1461363636372
2015-01-11 22:00:00,9.684,1,22,6,959.7784090909072,336.11840909090733
2015-01-11 23:00:00,9.77,1,23,6,829.324318181817,237.614318181817
2015-01-12 00:00:00,9.868,1,0,0,707.2134090909076,88.58340909090748
2015-01-12 01:00:00,9.962,1,1,0,698.4306818181822,95.97068181818211
2015-01-12 02:00:00,9.533,1,2,0,640.9261363636351,86.76613636363527
2015-01-12 03:00:00,9.047,1,3,0,589.4336363636367,111.50363636363636
2015-01-12 04:00:00,8.654,1,4,0,503.5477272727285,281.5977272727277
2015-01-12 05:00:00,8.21,1,5,0,470.68136363636495,531.3813636363648
2015-01-12 06:00:00,8.744,1,6,0,638.6443181818177,851.8343181818173
2015-01-12 07:00:00,9.564,1,7,0,931.4336363636376,1185.6336363636374
2015-01-12 08:00:00,9.349,1,8,0,977.0843181818182,1318.0543181818175
2015-01-12 09:00:00,8.511,1,9,0,787.2038636363641,1271.403863636364
2015-01-12 10:00:00,8.424,1,10,0,671.8343181818173,1324.3943181818177
2015-01-12 11:00:00,8.8,1,11,0,653.1002272727264,1446.2802272727258
2015-01-12 12:00:00,9.01,1,12,0,710.1429545454548,1589.3129545454549
