Year,Month,Day,Hour,AC System Output (W),mw
2015,8,30,22,0,0
2015,8,30,23,0,0
2015,8,31,0,0,0
2015,8,31,1,0,0
2015,8,31,2,0,0
2015,8,31,3,0,0
2015,8,31,4,0,0
2015,8,31,5,0,0
2015,8,31,6,141142142.9,141.1421429
2015,8,31,7,411804456,411.804456
2015,8,31,8,653921972.6,653.9219726
2015,8,31,9,831417126,831.417126
2015,8,31,10,944748759.9,944.7487599
2015,8,31,11,991640912.8,991.6409128
2015,8,31,12,829491272.5,829.4912725
2015,8,31,13,911260190.9,911.2601909
2015,8,31,14,633972279.2,633.9722792
2015,8,31,15,402425475.3,402.4254753
2015,8,31,16,225468903.6,225.4689036
2015,8,31,17,97960228.91,97.96022891
2015,8,31,18,0,0
2015,8,31,19,0,0
2015,8,31,20,0,0
2015,8,31,21,0,0
2015,8,31,22,0,0
2015,8,31,23,0,0
2015,9,1,0,0,0
2015,9,1,1,0,0
2015,9,1,2,0,0
2015,9,1,3,0,0
2015,9,1,4,0,0
2015,9,1,5,0,0
2015,9,1,6,106128615.8,106.1286158
2015,9,1,7,369599398.6,369.5993986
2015,9,1,8,596882811.8,596.8828118
2015,9,1,9,767982132.2,767.9821322
2015,9,1,10,879661909.9,879.6619099
2015,9,1,11,517600260.8,517.6002608
2015,9,1,12,579688741,579.688741
2015,9,1,13,548738228.1,548.7382281
2015,9,1,14,413084722.7,413.0847227
2015,9,1,15,406884453.1,406.8844531
2015,9,1,16,63537452.41,63.53745241
2015,9,1,17,97782993.67,97.78299367
2015,9,1,18,0,0
2015,9,1,19,0,0
2015,9,1,20,0,0
2015,9,1,21,0,0
2015,9,1,22,0,0
2015,9,1,23,0,0
2015,9,2,0,0,0
2015,9,2,1,0,0
2015,9,2,2,0,0
2015,9,2,3,0,0
2015,9,2,4,0,0
2015,9,2,5,0,0
2015,9,2,6,109357427,109.357427
2015,9,2,7,306176046.6,306.1760466
2015,9,2,8,543889735.8,543.8897358
2015,9,2,9,750082487.3,750.0824873
2015,9,2,10,896319983.3,896.3199833
2015,9,2,11,952439275.5,952.4392755
2015,9,2,12,945240608.4,945.2406084
2015,9,2,13,877820844.7,877.8208447
2015,9,2,14,742934133.7,742.9341337
2015,9,2,15,559948363,559.948363
2015,9,2,16,315004732.6,315.0047326
2015,9,2,17,91895428.68,91.89542868
2015,9,2,18,0,0
2015,9,2,19,0,0
2015,9,2,20,0,0
2015,9,2,21,0,0
2015,9,2,22,0,0
2015,9,2,23,0,0
2015,9,3,0,0,0
2015,9,3,1,0,0
2015,9,3,2,0,0
2015,9,3,3,0,0
2015,9,3,4,0,0
2015,9,3,5,0,0
2015,9,3,6,134739327.2,134.7393272
2015,9,3,7,406651427.3,406.6514273
2015,9,3,8,652701835.5,652.7018355
2015,9,3,9,791835790.4,791.8357904
2015,9,3,10,826840449.8,826.8404498
2015,9,3,11,998531818.9,998.5318189
2015,9,3,12,984357172.7,984.3571727
2015,9,3,13,863905590.3,863.9055903
2015,9,3,14,674354931.5,674.3549315
2015,9,3,15,541443154.5,541.4431545
2015,9,3,16,282163244.2,282.1632442
2015,9,3,17,91398162.32,91.39816232
2015,9,3,18,0,0
2015,9,3,19,0,0
2015,9,3,20,0,0
2015,9,3,21,0,0
2015,9,3,22,0,0
2015,9,3,23,0,0
2015,9,4,0,0,0
2015,9,4,1,0,0
2015,9,4,2,0,0
2015,9,4,3,0,0
2015,9,4,4,0,0
2015,9,4,5,0,0
2015,9,4,6,131300003.3,131.3000033
2015,9,4,7,393004361.3,393.0043613
2015,9,4,8,631524370.1,631.5243701
2015,9,4,9,810197171.6,810.1971716
2015,9,4,10,922368418.5,922.3684185
2015,9,4,11,967574003.2,967.5740032
2015,9,4,12,993398991.5,993.3989915
2015,9,4,13,923690415.5,923.6904155
2015,9,4,14,778857665.9,778.8576659
2015,9,4,15,575824277.8,575.8242778
2015,9,4,16,319241283.2,319.2412832
2015,9,4,17,88093086.68,88.09308668
2015,9,4,18,0,0
2015,9,4,19,0,0
2015,9,4,20,0,0
2015,9,4,21,0,0
2015,9,4,22,0,0
2015,9,4,23,0,0
2015,9,5,0,0,0
2015,9,5,1,0,0
2015,9,5,2,0,0
2015,9,5,3,0,0
2015,9,5,4,0,0
2015,9,5,5,0,0
2015,9,5,6,123401950.5,123.4019505
2015,9,5,7,360433124,360.433124
2015,9,5,8,591295977.6,591.2959776
2015,9,5,9,766931050.2,766.9310502
2015,9,5,10,913635119.4,913.6351194
2015,9,5,11,958687250.4,958.6872504
2015,9,5,12,949039583.5,949.0395835
2015,9,5,13,885701517.8,885.7015178
2015,9,5,14,742919670.3,742.9196703
2015,9,5,15,501968752.8,501.9687528
2015,9,5,16,290683908.3,290.6839083
2015,9,5,17,79679777.25,79.67977725
2015,9,5,18,0,0
2015,9,5,19,0,0
2015,9,5,20,0,0
2015,9,5,21,0,0
2015,9,5,22,0,0
2015,9,5,23,0,0
2015,9,6,0,0,0
2015,9,6,1,0,0
2015,9,6,2,0,0
2015,9,6,3,0,0
2015,9,6,4,0,0
2015,9,6,5,0,0
2015,9,6,6,46248952.01,46.24895201
2015,9,6,7,112830941.3,112.8309413
2015,9,6,8,266295414.6,266.2954146
2015,9,6,9,412813523.2,412.8135232
2015,9,6,10,935391972.1,935.3919721
2015,9,6,11,980441068.2,980.4410682
2015,9,6,12,966741294,966.741294
2015,9,6,13,637823654.3,637.8236543
2015,9,6,14,233935081.3,233.9350813
2015,9,6,15,449633877.5,449.6338775
2015,9,6,16,100832506.8,100.8325068
2015,9,6,17,37344348.28,37.34434828
2015,9,6,18,0,0
2015,9,6,19,0,0
2015,9,6,20,0,0
2015,9,6,21,0,0
2015,9,6,22,0,0
2015,9,6,23,0,0
2015,9,7,0,0,0
2015,9,7,1,0,0
2015,9,7,2,0,0
2015,9,7,3,0,0
2015,9,7,4,0,0
2015,9,7,5,0,0
2015,9,7,6,125462562.1,125.4625621
2015,9,7,7,394134659.7,394.1346597
2015,9,7,8,655168096.4,655.1680964
2015,9,7,9,858375281.8,858.3752818
2015,9,7,10,986920930.9,986.9209309
2015,9,7,11,1005360319,1005.360319
2015,9,7,12,992861998.4,992.8619984
2015,9,7,13,920776312.5,920.7763125
2015,9,7,14,699414595.5,699.4145955
2015,9,7,15,571188420.3,571.1884203
2015,9,7,16,285931585.5,285.9315855
2015,9,7,17,71162361.39,71.16236139
2015,9,7,18,0,0
2015,9,7,19,0,0
2015,9,7,20,0,0
2015,9,7,21,0,0
2015,9,7,22,0,0
2015,9,7,23,0,0
2015,9,8,0,0,0
2015,9,8,1,0,0
2015,9,8,2,0,0
2015,9,8,3,0,0
2015,9,8,4,0,0
2015,9,8,5,0,0
2015,9,8,6,128711135.8,128.7111358
2015,9,8,7,407457960.3,407.4579603
2015,9,8,8,662645740.1,662.6457401
2015,9,8,9,526150278.4,526.1502784
2015,9,8,10,713522852.5,713.5228525
2015,9,8,11,871319358.2,871.3193582
2015,9,8,12,555852201.7,555.8522017
2015,9,8,13,626918530,626.91853
2015,9,8,14,188419364.5,188.4193645
2015,9,8,15,58548724.97,58.54872497
2015,9,8,16,77056458.6,77.0564586
2015,9,8,17,38712008.61,38.71200861
2015,9,8,18,0,0
2015,9,8,19,0,0
2015,9,8,20,0,0
2015,9,8,21,0,0
2015,9,8,22,0,0
2015,9,8,23,0,0
2015,9,9,0,0,0
2015,9,9,1,0,0
2015,9,9,2,0,0
2015,9,9,3,0,0
2015,9,9,4,0,0
2015,9,9,5,0,0
2015,9,9,6,122539176.4,122.5391764
2015,9,9,7,267440176.4,267.4401764
2015,9,9,8,381277553.1,381.2775531
2015,9,9,9,440939084.2,440.9390842
2015,9,9,10,535387897.7,535.3878977
2015,9,9,11,667663335,667.663335
2015,9,9,12,436645557.5,436.6455575
2015,9,9,13,288524602.2,288.5246022
2015,9,9,14,231942506.7,231.9425067
2015,9,9,15,229080282.1,229.0802821
2015,9,9,16,57539562.93,57.53956293
2015,9,9,17,53304263.09,53.30426309
2015,9,9,18,0,0
2015,9,9,19,0,0
2015,9,9,20,0,0
2015,9,9,21,0,0
2015,9,9,22,0,0
2015,9,9,23,0,0
2015,9,10,0,0,0
2015,9,10,1,0,0
2015,9,10,2,0,0
2015,9,10,3,0,0
2015,9,10,4,0,0
2015,9,10,5,0,0
2015,9,10,6,123106435.9,123.1064359
2015,9,10,7,391088086.7,391.0880867
2015,9,10,8,647381174.3,647.3811743
2015,9,10,9,841724890.5,841.7248905
2015,9,10,10,960952257.5,960.9522575
2015,9,10,11,979008580.7,979.0085807
2015,9,10,12,962527955.9,962.5279559
2015,9,10,13,814331032.4,814.3310324
2015,9,10,14,552184914.1,552.1849141
2015,9,10,15,331994490.8,331.9944908
2015,9,10,16,299195633.7,299.1956337
2015,9,10,17,63391005.12,63.39100512
2015,9,10,18,0,0
2015,9,10,19,0,0
2015,9,10,20,0,0
2015,9,10,21,0,0
2015,9,10,22,0,0
2015,9,10,23,0,0
2015,9,11,0,0,0
2015,9,11,1,0,0
2015,9,11,2,0,0
2015,9,11,3,0,0
2015,9,11,4,0,0
2015,9,11,5,0,0
2015,9,11,6,81277846.36,81.27784636
2015,9,11,7,49291778.77,49.29177877
2015,9,11,8,285410122.6,285.4101226
2015,9,11,9,390962753.6,390.9627536
2015,9,11,10,636252745.5,636.2527455
2015,9,11,11,277648120.1,277.6481201
2015,9,11,12,188999581.7,188.9995817
2015,9,11,13,395332438,395.332438
2015,9,11,14,402422487.8,402.4224878
2015,9,11,15,234466929.3,234.4669293
2015,9,11,16,279931313.1,279.9313131
2015,9,11,17,61605801.69,61.60580169
2015,9,11,18,0,0
2015,9,11,19,0,0
2015,9,11,20,0,0
2015,9,11,21,0,0
2015,9,11,22,0,0
2015,9,11,23,0,0
2015,9,12,0,0,0
2015,9,12,1,0,0
2015,9,12,2,0,0
2015,9,12,3,0,0
2015,9,12,4,0,0
2015,9,12,5,0,0
2015,9,12,6,69084459,69.084459
2015,9,12,7,162679152.8,162.6791528
2015,9,12,8,349041011.8,349.0410118
2015,9,12,9,877711776.9,877.7117769
2015,9,12,10,994568009.1,994.5680091
2015,9,12,11,1046643919,1046.643919
2015,9,12,12,996173487.7,996.1734877
2015,9,12,13,913907789,913.907789
2015,9,12,14,775880351,775.880351
2015,9,12,15,575341913.4,575.3419134
2015,9,12,16,311444331.5,311.4443315
2015,9,12,17,62061183.63,62.06118363
2015,9,12,18,0,0
2015,9,12,19,0,0
2015,9,12,20,0,0
2015,9,12,21,0,0
2015,9,12,22,0,0
2015,9,12,23,0,0
2015,9,13,0,0,0
2015,9,13,1,0,0
2015,9,13,2,0,0
2015,9,13,3,0,0
2015,9,13,4,0,0
2015,9,13,5,0,0
2015,9,13,6,24920694.4,24.9206944
2015,9,13,7,228694395.3,228.6943953
2015,9,13,8,126320190.9,126.3201909
2015,9,13,9,208955036.8,208.9550368
2015,9,13,10,161653654.3,161.6536543
2015,9,13,11,438973017.8,438.9730178
2015,9,13,12,430885922,430.885922
2015,9,13,13,176126956.6,176.1269566
2015,9,13,14,19386340.28,19.38634028
2015,9,13,15,130090203.8,130.0902038
2015,9,13,16,2306749.437,2.306749437
2015,9,13,17,52082146.09,52.08214609
2015,9,13,18,0,0
2015,9,13,19,0,0
2015,9,13,20,0,0
2015,9,13,21,0,0
2015,9,13,22,0,0
2015,9,13,23,0,0
2015,9,14,0,0,0
2015,9,14,1,0,0
2015,9,14,2,0,0
2015,9,14,3,0,0
2015,9,14,4,0,0
2015,9,14,5,0,0
2015,9,14,6,132114870.4,132.1148704
2015,9,14,7,439082749.5,439.0827495
2015,9,14,8,716244474.5,716.2444745
2015,9,14,9,917311748.9,917.3117489
2015,9,14,10,1005996327,1005.996327
2015,9,14,11,1054149115,1054.149115
2015,9,14,12,1035868301,1035.868301
2015,9,14,13,743531920.3,743.5319203
2015,9,14,14,723882495.3,723.8824953
2015,9,14,15,530883917.5,530.8839175
2015,9,14,16,29514323.59,29.51432359
2015,9,14,17,46790885.8,46.7908858
2015,9,14,18,0,0
2015,9,14,19,0,0
2015,9,14,20,0,0
2015,9,14,21,0,0
2015,9,14,22,0,0
2015,9,14,23,0,0
2015,9,15,0,0,0
2015,9,15,1,0,0
2015,9,15,2,0,0
2015,9,15,3,0,0
2015,9,15,4,0,0
2015,9,15,5,0,0
2015,9,15,6,123378228.2,123.3782282
2015,9,15,7,412006231.5,412.0062315
2015,9,15,8,678837430,678.83743
2015,9,15,9,850218904.2,850.2189042
2015,9,15,10,971572335.4,971.5723354
2015,9,15,11,1019978919,1019.978919
2015,9,15,12,1001262119,1001.262119
2015,9,15,13,920052102.1,920.0521021
2015,9,15,14,772760299.4,772.7602994
2015,9,15,15,559489092.5,559.4890925
2015,9,15,16,291235791.6,291.2357916
2015,9,15,17,52835295.09,52.83529509
2015,9,15,18,0,0
2015,9,15,19,0,0
2015,9,15,20,0,0
2015,9,15,21,0,0
2015,9,15,22,0,0
2015,9,15,23,0,0
2015,9,16,0,0,0
2015,9,16,1,0,0
2015,9,16,2,0,0
2015,9,16,3,0,0
2015,9,16,4,0,0
2015,9,16,5,0,0
2015,9,16,6,0,0
2015,9,16,7,25100703.76,25.10070376
2015,9,16,8,115384563.2,115.3845632
2015,9,16,9,118923328.6,118.9233286
2015,9,16,10,391561678.3,391.5616783
2015,9,16,11,999423804.2,999.4238042
2015,9,16,12,971437850,971.43785
2015,9,16,13,581543747.9,581.5437479
2015,9,16,14,119882283.8,119.8822838
2015,9,16,15,11980796.95,11.98079695
2015,9,16,16,85787315.48,85.78731548
2015,9,16,17,49423934.61,49.42393461
2015,9,16,18,0,0
2015,9,16,19,0,0
2015,9,16,20,0,0
2015,9,16,21,0,0
2015,9,16,22,0,0
2015,9,16,23,0,0
2015,9,17,0,0,0
2015,9,17,1,0,0
2015,9,17,2,0,0
2015,9,17,3,0,0
2015,9,17,4,0,0
2015,9,17,5,0,0
2015,9,17,6,120273458,120.273458
2015,9,17,7,404967562.1,404.9675621
2015,9,17,8,663472901.1,663.4729011
2015,9,17,9,847933601,847.933601
2015,9,17,10,968272416.7,968.2724167
2015,9,17,11,1015304176,1015.304176
2015,9,17,12,996162770.6,996.1627706
2015,9,17,13,916341803.8,916.3418038
2015,9,17,14,771794148,771.794148
2015,9,17,15,556528232.6,556.5282326
2015,9,17,16,287328720.8,287.3287208
2015,9,17,17,47644451.31,47.64445131
2015,9,17,18,0,0
2015,9,17,19,0,0
2015,9,17,20,0,0
2015,9,17,21,0,0
2015,9,17,22,0,0
2015,9,17,23,0,0
2015,9,18,0,0,0
2015,9,18,1,0,0
2015,9,18,2,0,0
2015,9,18,3,0,0
2015,9,18,4,0,0
2015,9,18,5,0,0
2015,9,18,6,114282207.5,114.2822075
2015,9,18,7,387873027.6,387.8730276
2015,9,18,8,654268666.1,654.2686661
2015,9,18,9,850745749.3,850.7457493
2015,9,18,10,975342194.1,975.3421941
2015,9,18,11,1026581127,1026.581127
2015,9,18,12,1013308614,1013.308614
2015,9,18,13,172477345.2,172.4773452
2015,9,18,14,523994908.2,523.9949082
2015,9,18,15,544355834.9,544.3558349
2015,9,18,16,273704630.1,273.7046301
2015,9,18,17,45230815.58,45.23081558
2015,9,18,18,0,0
2015,9,18,19,0,0
2015,9,18,20,0,0
2015,9,18,21,0,0
2015,9,18,22,0,0
2015,9,18,23,0,0
2015,9,19,0,0,0
2015,9,19,1,0,0
2015,9,19,2,0,0
2015,9,19,3,0,0
2015,9,19,4,0,0
2015,9,19,5,0,0
2015,9,19,6,112868546,112.868546
2015,9,19,7,396720468.5,396.7204685
2015,9,19,8,669343122,669.343122
2015,9,19,9,873017212.5,873.0172125
2015,9,19,10,999164412.4,999.1644124
2015,9,19,11,1010438802,1010.438802
2015,9,19,12,997811876.3,997.8118763
2015,9,19,13,910769954.7,910.7699547
2015,9,19,14,765462759.9,765.4627599
2015,9,19,15,549061685.4,549.0616854
2015,9,19,16,281319865.2,281.3198652
2015,9,19,17,43327892.97,43.32789297
2015,9,19,18,0,0
2015,9,19,19,0,0
2015,9,19,20,0,0
2015,9,19,21,0,0
2015,9,19,22,0,0
2015,9,19,23,0,0
2015,9,20,0,0,0
2015,9,20,1,0,0
2015,9,20,2,0,0
2015,9,20,3,0,0
2015,9,20,4,0,0
2015,9,20,5,0,0
2015,9,20,6,38314983.89,38.31498389
2015,9,20,7,363756610.7,363.7566107
2015,9,20,8,219415614.8,219.4156148
2015,9,20,9,835091384.5,835.0913845
2015,9,20,10,413008564.9,413.0085649
2015,9,20,11,442612991,442.612991
2015,9,20,12,436799675.1,436.7996751
2015,9,20,13,923478160,923.47816
2015,9,20,14,757259340.9,757.2593409
2015,9,20,15,530694566.3,530.6945663
2015,9,20,16,252383005.5,252.3830055
2015,9,20,17,35857454.28,35.85745428
2015,9,20,18,0,0
2015,9,20,19,0,0
2015,9,20,20,0,0
2015,9,20,21,0,0
2015,9,20,22,0,0
2015,9,20,23,0,0
2015,9,21,0,0,0
2015,9,21,1,0,0
2015,9,21,2,0,0
2015,9,21,3,0,0
2015,9,21,4,0,0
2015,9,21,5,0,0
2015,9,21,6,25400136.48,25.40013648
2015,9,21,7,110579306.9,110.5793069
2015,9,21,8,295373517.2,295.3735172
2015,9,21,9,390598016.5,390.5980165
2015,9,21,10,413944177.3,413.9441773
2015,9,21,11,341627149.1,341.6271491
2015,9,21,12,464732138.6,464.7321386
2015,9,21,13,418171314.8,418.1713148
2015,9,21,14,386734359.4,386.7343594
2015,9,21,15,229522149.1,229.5221491
2015,9,21,16,77977204.56,77.97720456
2015,9,21,17,7125015.952,7.125015952
2015,9,21,18,0,0
2015,9,21,19,0,0
2015,9,21,20,0,0
2015,9,21,21,0,0
2015,9,21,22,0,0
2015,9,21,23,0,0
2015,9,22,0,0,0
2015,9,22,1,0,0
2015,9,22,2,0,0
2015,9,22,3,0,0
2015,9,22,4,0,0
2015,9,22,5,0,0
2015,9,22,6,105008477.3,105.0084773
2015,9,22,7,388355178.6,388.3551786
2015,9,22,8,665114277.3,665.1142773
2015,9,22,9,340028783.6,340.0287836
2015,9,22,10,400693999.6,400.6939996
2015,9,22,11,1073995004,1073.995004
2015,9,22,12,1045475660,1045.47566
2015,9,22,13,962434347.2,962.4343472
2015,9,22,14,803044218.1,803.0442181
2015,9,22,15,567918282,567.918282
2015,9,22,16,274047601,274.047601
2015,9,22,17,37115602.2,37.1156022
2015,9,22,18,0,0
2015,9,22,19,0,0
2015,9,22,20,0,0
2015,9,22,21,0,0
2015,9,22,22,0,0
2015,9,22,23,0,0
2015,9,23,0,0,0
2015,9,23,1,0,0
2015,9,23,2,0,0
2015,9,23,3,0,0
2015,9,23,4,0,0
2015,9,23,5,0,0
2015,9,23,6,108105873.5,108.1058735
2015,9,23,7,393120637.1,393.1206371
2015,9,23,8,655497813.2,655.4978132
2015,9,23,9,840142079,840.142079
2015,9,23,10,956159532.1,956.1595321
2015,9,23,11,1003774568,1003.774568
2015,9,23,12,981003004.7,981.0030047
2015,9,23,13,891477560.9,891.4775609
2015,9,23,14,741518859.9,741.5188599
2015,9,23,15,525096777.9,525.0967779
2015,9,23,16,254916651.4,254.9166514
2015,9,23,17,32506110.75,32.50611075
2015,9,23,18,0,0
2015,9,23,19,0,0
2015,9,23,20,0,0
2015,9,23,21,0,0
2015,9,23,22,0,0
2015,9,23,23,0,0
2015,9,24,0,0,0
2015,9,24,1,0,0
2015,9,24,2,0,0
2015,9,24,3,0,0
2015,9,24,4,0,0
2015,9,24,5,0,0
2015,9,24,6,51556723.62,51.55672362
2015,9,24,7,282524021.6,282.5240216
2015,9,24,8,563739466.2,563.7394662
2015,9,24,9,605371561.8,605.3715618
2015,9,24,10,797570530,797.57053
2015,9,24,11,794562107.1,794.5621071
2015,9,24,12,777884354,777.884354
2015,9,24,13,695351202,695.351202
2015,9,24,14,397871893,397.871893
2015,9,24,15,273572729.1,273.5727291
2015,9,24,16,126769645.3,126.7696453
2015,9,24,17,9746537.805,9.746537805
2015,9,24,18,0,0
2015,9,24,19,0,0
2015,9,24,20,0,0
2015,9,24,21,0,0
2015,9,24,22,0,0
2015,9,24,23,0,0
2015,9,25,0,0,0
2015,9,25,1,0,0
2015,9,25,2,0,0
2015,9,25,3,0,0
2015,9,25,4,0,0
2015,9,25,5,0,0
2015,9,25,6,0,0
2015,9,25,7,27515255.31,27.51525531
2015,9,25,8,226089665.6,226.0896656
2015,9,25,9,20975485.38,20.97548538
2015,9,25,10,84858045.63,84.85804563
2015,9,25,11,193474457.4,193.4744574
2015,9,25,12,90321615.32,90.32161532
2015,9,25,13,424596501.3,424.5965013
2015,9,25,14,154674830,154.67483
2015,9,25,15,46643679.78,46.64367978
2015,9,25,16,96574107.07,96.57410707
2015,9,25,17,4922425.378,4.922425378
2015,9,25,18,0,0
2015,9,25,19,0,0
2015,9,25,20,0,0
2015,9,25,21,0,0
2015,9,25,22,0,0
2015,9,25,23,0,0
2015,9,26,0,0,0
2015,9,26,1,0,0
2015,9,26,2,0,0
2015,9,26,3,0,0
2015,9,26,4,0,0
2015,9,26,5,0,0
2015,9,26,6,96312996.29,96.31299629
2015,9,26,7,375313747.3,375.3137473
2015,9,26,8,638914949.2,638.9149492
2015,9,26,9,829750948.8,829.7509488
2015,9,26,10,951356089.6,951.3560896
2015,9,26,11,998288455.4,998.2884554
2015,9,26,12,976539095.1,976.5390951
2015,9,26,13,867189006.5,867.1890065
2015,9,26,14,718258056.5,718.2580565
2015,9,26,15,508624356.9,508.6243569
2015,9,26,16,237831885.6,237.8318856
2015,9,26,17,22393585.14,22.39358514
2015,9,26,18,0,0
2015,9,26,19,0,0
2015,9,26,20,0,0
2015,9,26,21,0,0
2015,9,26,22,0,0
2015,9,26,23,0,0
2015,9,27,0,0,0
2015,9,27,1,0,0
2015,9,27,2,0,0
2015,9,27,3,0,0
2015,9,27,4,0,0
2015,9,27,5,0,0
2015,9,27,6,97105000.71,97.10500071
2015,9,27,7,377815407.9,377.8154079
2015,9,27,8,640370198.7,640.3701987
2015,9,27,9,827240871,827.240871
2015,9,27,10,912747117.5,912.7471175
2015,9,27,11,956482372.9,956.4823729
2015,9,27,12,934573109.7,934.5731097
2015,9,27,13,848189009.4,848.1890094
2015,9,27,14,704525561.9,704.5255619
2015,9,27,15,491941008.2,491.9410082
2015,9,27,16,228365460.9,228.3654609
2015,9,27,17,18819264.57,18.81926457
2015,9,27,18,0,0
2015,9,27,19,0,0
2015,9,27,20,0,0
2015,9,27,21,0,0
2015,9,27,22,0,0
2015,9,27,23,0,0
2015,9,28,0,0,0
2015,9,28,1,0,0
2015,9,28,2,0,0
2015,9,28,3,0,0
2015,9,28,4,0,0
2015,9,28,5,0,0
2015,9,28,6,90894476.36,90.89447636
2015,9,28,7,358427342.7,358.4273427
2015,9,28,8,607152544.7,607.1525447
2015,9,28,9,721580689.7,721.5806897
2015,9,28,10,822361270.7,822.3612707
2015,9,28,11,854996549.8,854.9965498
2015,9,28,12,861788536.1,861.7885361
2015,9,28,13,841402618.7,841.4026187
2015,9,28,14,692270035.5,692.2700355
2015,9,28,15,437210481.5,437.2104815
2015,9,28,16,168960606.8,168.9606068
2015,9,28,17,4556228.623,4.556228623
2015,9,28,18,0,0
2015,9,28,19,0,0
2015,9,28,20,0,0
2015,9,28,21,0,0
2015,9,28,22,0,0
2015,9,28,23,0,0
2015,9,29,0,0,0
2015,9,29,1,0,0
2015,9,29,2,0,0
2015,9,29,3,0,0
2015,9,29,4,0,0
2015,9,29,5,0,0
2015,9,29,6,44212296.82,44.21229682
2015,9,29,7,161295923.6,161.2959236
2015,9,29,8,591599186.2,591.5991862
2015,9,29,9,446012445.9,446.0124459
2015,9,29,10,488056201.4,488.0562014
2015,9,29,11,720023248.4,720.0232484
2015,9,29,12,278402490.2,278.4024902
2015,9,29,13,399736905.6,399.7369056
2015,9,29,14,226325844.9,226.3258449
2015,9,29,15,41451914.27,41.45191427
2015,9,29,16,85279746.95,85.27974695
2015,9,29,17,0,0
2015,9,29,18,0,0
2015,9,29,19,0,0
2015,9,29,20,0,0
2015,9,29,21,0,0
2015,9,29,22,0,0
2015,9,29,23,0,0
2015,9,30,0,0,0
2015,9,30,1,0,0
2015,9,30,2,0,0
2015,9,30,3,0,0
2015,9,30,4,0,0
2015,9,30,5,0,0
2015,9,30,6,0,0
2015,9,30,7,47506296.74,47.50629674
2015,9,30,8,84612808.96,84.61280896
2015,9,30,9,171671582.8,171.6715828
2015,9,30,10,135091118.4,135.0911184
2015,9,30,11,313943549.9,313.9435499
2015,9,30,12,153512818.8,153.5128188
2015,9,30,13,308835381.4,308.8353814
2015,9,30,14,197238910.2,197.2389102
2015,9,30,15,118006992.7,118.0069927
2015,9,30,16,82626215.31,82.62621531
2015,9,30,17,0,0
2015,9,30,18,0,0
2015,9,30,19,0,0
2015,9,30,20,0,0
2015,9,30,21,0,0
2015,9,30,22,0,0
2015,9,30,23,0,0
2015,10,1,0,0,0
2015,10,1,1,0,0
2015,10,1,2,0,0
2015,10,1,3,0,0
2015,10,1,4,0,0
2015,10,1,5,0,0
2015,10,1,6,5114726.354,5.114726354
2015,10,1,7,40275828.04,40.27582804
2015,10,1,8,121450904.6,121.4509046
2015,10,1,9,217551384.6,217.5513846
2015,10,1,10,116740288.3,116.7402883
2015,10,1,11,186987564.6,186.9875646
2015,10,1,12,204115649.3,204.1156493
2015,10,1,13,289921500.4,289.9215004
2015,10,1,14,136656953.2,136.6569532
2015,10,1,15,112407959.6,112.4079596
2015,10,1,16,45717154.41,45.71715441
2015,10,1,17,0,0
2015,10,1,18,0,0
2015,10,1,19,0,0
2015,10,1,20,0,0
2015,10,1,21,0,0
2015,10,1,22,0,0
2015,10,1,23,0,0
2015,10,2,0,0,0
2015,10,2,1,0,0
2015,10,2,2,0,0
2015,10,2,3,0,0
2015,10,2,4,0,0
2015,10,2,5,0,0
2015,10,2,6,14019913.58,14.01991358
2015,10,2,7,72866220.38,72.86622038
2015,10,2,8,133016565.1,133.0165651
2015,10,2,9,178378377.7,178.3783777
2015,10,2,10,257333547.3,257.3335473
2015,10,2,11,273350444.1,273.3504441
2015,10,2,12,14354166.5,14.3541665
2015,10,2,13,344900440.9,344.9004409
2015,10,2,14,84450446.07,84.45044607
2015,10,2,15,343704393.5,343.7043935
2015,10,2,16,135065321.5,135.0653215
2015,10,2,17,0,0
2015,10,2,18,0,0
2015,10,2,19,0,0
2015,10,2,20,0,0
2015,10,2,21,0,0
2015,10,2,22,0,0
2015,10,2,23,0,0
2015,10,3,0,0,0
2015,10,3,1,0,0
2015,10,3,2,0,0
2015,10,3,3,0,0
2015,10,3,4,0,0
2015,10,3,5,0,0
2015,10,3,6,72191487.59,72.19148759
2015,10,3,7,319549376.1,319.5493761
2015,10,3,8,145567866.9,145.5678669
2015,10,3,9,486497337.4,486.4973374
2015,10,3,10,638311851.4,638.3118514
2015,10,3,11,554661797.3,554.6617973
2015,10,3,12,683939007.1,683.9390071
2015,10,3,13,602441146,602.441146
2015,10,3,14,411703591.9,411.7035919
2015,10,3,15,254564646.8,254.5646468
2015,10,3,16,101072290,101.07229
2015,10,3,17,0,0
2015,10,3,18,0,0
2015,10,3,19,0,0
2015,10,3,20,0,0
2015,10,3,21,0,0
2015,10,3,22,0,0
2015,10,3,23,0,0
2015,10,4,0,0,0
2015,10,4,1,0,0
2015,10,4,2,0,0
2015,10,4,3,0,0
2015,10,4,4,0,0
2015,10,4,5,0,0
2015,10,4,6,75495958.62,75.49595862
2015,10,4,7,347268161.5,347.2681615
2015,10,4,8,180829298,180.829298
2015,10,4,9,238557091.9,238.5570919
2015,10,4,10,295962578.4,295.9625784
2015,10,4,11,493614061.4,493.6140614
2015,10,4,12,968373423,968.373423
2015,10,4,13,867742691.8,867.7426918
2015,10,4,14,700578871,700.578871
