date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential,poten_2,poten_7
2015-01-08 00:00:00,9341,2.153,1,0,3,12082.0,9401.0,184.28571428571377,2925.2857142857138,244.28571428571377
2015-01-08 01:00:00,9008,2.465,1,1,3,11748.0,8957.0,210.0,2950.0,159.0
2015-01-08 02:00:00,8889,2.813,1,2,3,11644.0,8462.0,247.64285714285688,3002.642857142857,0.0
2015-01-08 03:00:00,8929,3.286,1,3,3,11709.0,8156.0,265.25,3045.25,0.0
2015-01-08 04:00:00,9424,3.831,1,4,3,12060.0,8126.0,387.28571428571377,3023.2857142857138,0.0
2015-01-08 05:00:00,10884,4.373,1,5,3,13425.0,8292.0,707.6785714285706,3248.67857142857,0.0
2015-01-08 06:00:00,13364,4.852,1,6,3,15997.0,8638.0,1289.0714285714294,3922.071428571429,0.0
2015-01-08 07:00:00,15053,5.341,1,7,3,18095.0,8927.0,1613.25,4655.25,0.0
2015-01-08 08:00:00,15540,5.772,1,8,3,18585.0,9312.0,1494.75,4539.75,0.0
2015-01-08 09:00:00,15660,6.052,1,9,3,18622.0,9933.0,1337.5,4299.5,0.0
2015-01-08 10:00:00,15894,6.312,1,10,3,18387.0,10432.0,1476.5357142857138,3969.5357142857138,0.0
2015-01-08 11:00:00,15829,6.461,1,11,3,18312.0,11919.0,1501.9285714285706,3984.92857142857,0.0
2015-01-08 12:00:00,15933,6.577,1,12,3,18192.0,11951.0,1659.1071428571431,3918.107142857143,0.0
2015-01-08 13:00:00,15817,6.501,1,13,3,18527.0,12067.0,1642.8214285714294,4352.821428571429,0.0
2015-01-08 14:00:00,15860,6.015,1,14,3,18547.0,11829.0,1744.4285714285706,4431.428571428571,0.0
2015-01-08 15:00:00,16098,5.566,1,15,3,18692.0,12087.0,1758.1428571428569,4352.142857142857,0.0
2015-01-08 16:00:00,16610,5.372,1,16,3,19266.0,12683.0,1375.3214285714294,4031.321428571429,0.0
2015-01-08 17:00:00,15948,5.049,1,17,3,18193.0,12299.0,1048.25,3293.25,0.0
2015-01-08 18:00:00,15354,4.993,1,18,3,17500.0,11716.0,1006.1428571428568,3152.142857142857,0.0
2015-01-08 19:00:00,14468,5.043,1,19,3,16412.0,11365.0,914.2142857142862,2858.2142857142862,0.0
2015-01-08 20:00:00,13324,5.104,1,20,3,15169.0,10878.0,736.7857142857138,2581.7857142857138,0.0
2015-01-08 21:00:00,12140,5.133,1,21,3,14013.0,10563.0,539.7142857142862,2412.7142857142862,0.0
2015-01-08 22:00:00,11063,5.07,1,22,3,13140.0,9824.0,386.5,2463.5,0.0
2015-01-08 23:00:00,9915,4.951,1,23,3,9597.0,8995.0,15.785714285713766,0.0,0.0
2015-01-09 00:00:00,9232,4.862,1,0,4,8933.0,8303.0,75.28571428571377,0.0,0.0
2015-01-09 01:00:00,8871,4.993,1,1,4,8625.0,7876.0,73.0,0.0,0.0
2015-01-09 02:00:00,8707,5.262,1,2,4,8524.0,7700.0,65.64285714285688,0.0,0.0
2015-01-09 03:00:00,8773,5.35,1,3,4,8611.0,7771.0,109.25,0.0,0.0
2015-01-09 04:00:00,9251,5.788,1,4,4,9099.0,8255.0,214.28571428571377,62.285714285713766,0.0
2015-01-09 05:00:00,10760,6.57,1,5,4,10602.0,9355.0,583.6785714285706,425.67857142857065,0.0
2015-01-09 06:00:00,13174,7.331,1,6,4,13076.0,10990.0,1099.0714285714294,1001.0714285714294,0.0
2015-01-09 07:00:00,14883,7.939,1,7,4,14724.0,12458.0,1443.25,1284.25,0.0
2015-01-09 08:00:00,15442,8.468,1,8,4,15013.0,13446.0,1396.75,967.75,0.0
2015-01-09 09:00:00,15549,9.06,1,9,4,14963.0,14038.0,1226.5,640.5,0.0
2015-01-09 10:00:00,15556,9.621,1,10,4,14813.0,14021.0,1138.5357142857138,395.53571428571377,0.0
2015-01-09 11:00:00,15305,10.017,1,11,4,14480.0,13813.0,977.9285714285706,152.92857142857065,0.0
2015-01-09 12:00:00,15253,10.285,1,12,4,14548.0,13566.0,979.1071428571432,274.1071428571431,0.0
2015-01-09 13:00:00,15053,10.094,1,13,4,14624.0,13543.0,878.8214285714294,449.82142857142935,0.0
2015-01-09 14:00:00,14971,9.666,1,14,4,14698.0,13899.0,855.4285714285706,582.4285714285706,0.0
2015-01-09 15:00:00,15288,9.296,1,15,4,15107.0,14181.0,948.1428571428568,767.1428571428569,0.0
2015-01-09 16:00:00,15875,9.06,1,16,4,16164.0,15086.0,640.3214285714294,929.3214285714294,0.0
2015-01-09 17:00:00,15237,8.955,1,17,4,15373.0,14341.0,337.25,473.25,0.0
2015-01-09 18:00:00,14494,8.959,1,18,4,14764.0,13904.0,146.14285714285688,416.1428571428569,0.0
2015-01-09 19:00:00,13584,9.384,1,19,4,13855.0,13403.0,30.214285714286238,301.21428571428623,0.0
2015-01-09 20:00:00,12530,10.071,1,20,4,12869.0,12632.0,0.0,281.78571428571377,44.785714285713766
2015-01-09 21:00:00,11528,10.648,1,21,4,11683.0,11720.0,0.0,82.71428571428623,119.71428571428623
2015-01-09 22:00:00,10719,11.045,1,22,4,10659.0,11180.0,42.5,0.0,503.5
2015-01-09 23:00:00,9853,11.192,1,23,4,9994.0,10869.0,0.0,94.78571428571377,969.7857142857138
2015-01-10 00:00:00,9050,11.15,1,0,5,9341.0,10501.0,0.0,184.28571428571377,1344.2857142857138
2015-01-10 01:00:00,8581,11.098,1,1,5,9008.0,10213.0,0.0,210.0,1415.0
2015-01-10 02:00:00,8330,11.05,1,2,5,8889.0,10047.0,0.0,247.64285714285688,1405.6428571428569
2015-01-10 03:00:00,8219,10.972,1,3,5,8929.0,9840.0,0.0,265.25,1176.25
2015-01-10 04:00:00,8346,10.827,1,4,5,9424.0,10137.0,0.0,387.28571428571377,1100.2857142857138
2015-01-10 05:00:00,8831,10.698,1,5,5,10884.0,10463.0,0.0,707.6785714285706,286.67857142857065
2015-01-10 06:00:00,9831,10.662,1,6,5,13364.0,11022.0,0.0,1289.0714285714294,0.0
2015-01-10 07:00:00,11099,10.636,1,7,5,15053.0,11918.0,0.0,1613.25,0.0
2015-01-10 08:00:00,12161,10.667,1,8,5,15540.0,12980.0,0.0,1494.75,0.0
2015-01-10 09:00:00,12801,10.881,1,9,5,15660.0,13670.0,0.0,1337.5,0.0
2015-01-10 10:00:00,13010,11.268,1,10,5,15894.0,14458.0,0.0,1476.5357142857138,40.535714285713766
2015-01-10 11:00:00,13004,11.525,1,11,5,15829.0,14821.0,0.0,1501.9285714285706,493.92857142857065
2015-01-10 12:00:00,12923,11.222,1,12,5,15933.0,14856.0,0.0,1659.1071428571431,582.1071428571431
2015-01-10 13:00:00,12723,9.961,1,13,5,15817.0,15101.0,0.0,1642.8214285714294,926.8214285714294
2015-01-10 14:00:00,12552,8.628,1,14,5,15860.0,15457.0,0.0,1744.4285714285706,1341.4285714285706
2015-01-10 15:00:00,12654,7.347,1,15,5,16098.0,15728.0,0.0,1758.1428571428569,1388.1428571428569
2015-01-10 16:00:00,13797,6.311,1,16,5,16610.0,16127.0,0.0,1375.3214285714294,892.3214285714294
2015-01-10 17:00:00,13601,5.585,1,17,5,15948.0,15663.0,0.0,1048.25,763.25
2015-01-10 18:00:00,13058,5.105,1,18,5,15354.0,14800.0,0.0,1006.1428571428568,452.1428571428569
2015-01-10 19:00:00,12297,4.754,1,19,5,14468.0,13959.0,0.0,914.2142857142862,405.21428571428623
2015-01-10 20:00:00,11478,4.449,1,20,5,13324.0,13258.0,0.0,736.7857142857138,670.7857142857138
2015-01-10 21:00:00,10813,4.182,1,21,5,12140.0,12430.0,0.0,539.7142857142862,829.7142857142862
2015-01-10 22:00:00,10077,3.992,1,22,5,11063.0,11604.0,0.0,386.5,927.5
2015-01-10 23:00:00,9351,3.822,1,23,5,9915.0,11033.0,0.0,15.785714285713766,1133.7857142857138
2015-01-11 00:00:00,8682,3.733,1,0,6,9232.0,10512.0,0.0,75.28571428571377,1355.2857142857138
2015-01-11 01:00:00,8249,3.672,1,1,6,8871.0,9963.0,0.0,73.0,1165.0
2015-01-11 02:00:00,8020,3.675,1,2,6,8707.0,9759.0,0.0,65.64285714285688,1117.6428571428569
2015-01-11 03:00:00,7930,3.737,1,3,6,8773.0,9715.0,0.0,109.25,1051.25
2015-01-11 04:00:00,8036,3.804,1,4,6,9251.0,9865.0,0.0,214.28571428571377,828.2857142857138
2015-01-11 05:00:00,8258,3.894,1,5,6,10760.0,10119.0,0.0,583.6785714285706,0.0
2015-01-11 06:00:00,8814,3.98,1,6,6,13174.0,10770.0,0.0,1099.0714285714294,0.0
2015-01-11 07:00:00,9665,4.094,1,7,6,14883.0,11637.0,0.0,1443.25,0.0
2015-01-11 08:00:00,10427,4.343,1,8,6,15442.0,12423.0,0.0,1396.75,0.0
2015-01-11 09:00:00,11100,4.811,1,9,6,15549.0,13200.0,0.0,1226.5,0.0
2015-01-11 10:00:00,11402,5.335,1,10,6,15556.0,13474.0,0.0,1138.5357142857138,0.0
2015-01-11 11:00:00,11627,5.683,1,11,6,15305.0,13384.0,0.0,977.9285714285706,0.0
2015-01-11 12:00:00,11601,5.885,1,12,6,15253.0,13590.0,0.0,979.1071428571432,0.0
2015-01-11 13:00:00,11525,5.878,1,13,6,15053.0,13786.0,0.0,878.8214285714294,0.0
2015-01-11 14:00:00,11480,5.747,1,14,6,14971.0,13938.0,0.0,855.4285714285706,0.0
2015-01-11 15:00:00,11910,5.601,1,15,6,15288.0,13947.0,0.0,948.1428571428568,0.0
2015-01-11 16:00:00,13288,5.561,1,16,6,15875.0,15051.0,0.0,640.3214285714294,0.0
2015-01-11 17:00:00,13280,5.518,1,17,6,15237.0,15182.0,0.0,337.25,282.25
2015-01-11 18:00:00,12959,5.512,1,18,6,14494.0,15015.0,0.0,146.14285714285688,667.1428571428569
2015-01-11 19:00:00,12300,5.636,1,19,6,13584.0,14561.0,0.0,30.214285714286238,1007.2142857142862
2015-01-11 20:00:00,11483,5.894,1,20,6,12530.0,14015.0,0.0,0.0,1427.7857142857138
2015-01-11 21:00:00,10732,6.148,1,21,6,11528.0,13172.0,0.0,0.0,1571.7142857142862
2015-01-11 22:00:00,9750,6.328,1,22,6,10719.0,12148.0,0.0,42.5,1471.5
2015-01-11 23:00:00,8964,6.434,1,23,6,9853.0,11476.0,0.0,0.0,1576.7857142857138
2015-01-12 00:00:00,8451,6.446,1,0,0,9050.0,10890.0,0.0,0.0,1733.2857142857138
2015-01-12 01:00:00,8116,6.498,1,1,0,8581.0,10460.0,0.0,0.0,1662.0
2015-01-12 02:00:00,8099,6.627,1,2,0,8330.0,10373.0,0.0,0.0,1731.6428571428569
2015-01-12 03:00:00,8265,6.744,1,3,0,8219.0,10550.0,0.0,0.0,1886.25
2015-01-12 04:00:00,8849,6.832,1,4,0,8346.0,11098.0,0.0,0.0,2061.2857142857138
2015-01-12 05:00:00,10458,6.925,1,5,0,8831.0,13000.0,281.67857142857065,0.0,2823.67857142857
2015-01-12 06:00:00,13010,7.026,1,6,0,9831.0,15444.0,935.0714285714294,0.0,3369.0714285714294
2015-01-12 07:00:00,14650,7.092,1,7,0,11099.0,17613.0,1210.25,0.0,4173.25
2015-01-12 08:00:00,15161,7.201,1,8,0,12161.0,18253.0,1115.75,0.0,4207.75
2015-01-12 09:00:00,15341,7.391,1,9,0,12801.0,18510.0,1018.5,0.0,4187.5
2015-01-12 10:00:00,15475,7.64,1,10,0,13010.0,18724.0,1057.5357142857138,0.0,4306.535714285714
2015-01-12 11:00:00,15314,7.927,1,11,0,13004.0,17579.0,986.9285714285706,0.0,3251.92857142857
2015-01-12 12:00:00,15340,8.243,1,12,0,12923.0,18717.0,1066.1071428571431,0.0,4443.107142857143
2015-01-12 13:00:00,15166,8.487,1,13,0,12723.0,18950.0,991.8214285714294,0.0,4775.821428571429
2015-01-12 14:00:00,15062,8.598,1,14,0,12552.0,18826.0,946.4285714285706,0.0,4710.428571428571
2015-01-12 15:00:00,15346,8.631,1,15,0,12654.0,18997.0,1006.1428571428568,0.0,4657.142857142857
2015-01-12 16:00:00,16142,8.631,1,16,0,13797.0,19272.0,907.3214285714294,0.0,4037.321428571429
2015-01-12 17:00:00,15416,8.586,1,17,0,13601.0,18341.0,516.25,0.0,3441.25
2015-01-12 18:00:00,14832,8.507,1,18,0,13058.0,17568.0,484.1428571428569,0.0,3220.142857142857
2015-01-12 19:00:00,13933,8.392,1,19,0,12297.0,16884.0,379.21428571428623,0.0,3330.2142857142862
2015-01-12 20:00:00,12884,8.239,1,20,0,11478.0,15951.0,296.78571428571377,0.0,3363.7857142857138
2015-01-12 21:00:00,11729,8.103,1,21,0,10813.0,14697.0,128.71428571428623,0.0,3096.7142857142862
2015-01-12 22:00:00,10666,8.001,1,22,0,10077.0,13708.0,0.0,0.0,3031.5
2015-01-12 23:00:00,9727,8.021,1,23,0,9351.0,12772.0,0.0,0.0,2872.7857142857138
2015-01-13 00:00:00,9072,8.289,1,0,1,8682.0,12082.0,0.0,0.0,2925.2857142857138
2015-01-13 01:00:00,8691,8.638,1,1,1,8249.0,11748.0,0.0,0.0,2950.0
2015-01-13 02:00:00,8643,8.86,1,2,1,8020.0,11644.0,1.642857142856883,0.0,3002.642857142857
2015-01-13 03:00:00,8742,8.91,1,3,1,7930.0,11709.0,78.25,0.0,3045.25
2015-01-13 04:00:00,9231,8.877,1,4,1,8036.0,12060.0,194.28571428571377,0.0,3023.2857142857138
2015-01-13 05:00:00,10782,8.771,1,5,1,8258.0,13425.0,605.6785714285706,0.0,3248.67857142857
2015-01-13 06:00:00,13245,8.652,1,6,1,8814.0,15997.0,1170.0714285714294,0.0,3922.071428571429
2015-01-13 07:00:00,14835,8.526,1,7,1,9665.0,18095.0,1395.25,0.0,4655.25
2015-01-13 08:00:00,15277,8.471,1,8,1,10427.0,18585.0,1231.75,0.0,4539.75
2015-01-13 09:00:00,15403,8.439,1,9,1,11100.0,18622.0,1080.5,0.0,4299.5
2015-01-13 10:00:00,15557,8.357,1,10,1,11402.0,18387.0,1139.5357142857138,0.0,3969.5357142857138
2015-01-13 11:00:00,15420,8.215,1,11,1,11627.0,18312.0,1092.9285714285706,0.0,3984.92857142857
2015-01-13 12:00:00,15474,8.074,1,12,1,11601.0,18192.0,1200.1071428571431,0.0,3918.107142857143
2015-01-13 13:00:00,15387,8.035,1,13,1,11525.0,18527.0,1212.8214285714294,0.0,4352.821428571429
2015-01-13 14:00:00,15218,7.853,1,14,1,11480.0,18547.0,1102.4285714285706,0.0,4431.428571428571
2015-01-13 15:00:00,15341,7.457,1,15,1,11910.0,18692.0,1001.1428571428568,0.0,4352.142857142857
2015-01-13 16:00:00,16164,7.184,1,16,1,13288.0,19266.0,929.3214285714294,0.0,4031.321428571429
2015-01-13 17:00:00,15513,7.083,1,17,1,13280.0,18193.0,613.25,0.0,3293.25
2015-01-13 18:00:00,14967,7.015,1,18,1,12959.0,17500.0,619.1428571428569,0.0,3152.142857142857
2015-01-13 19:00:00,14092,6.869,1,19,1,12300.0,16412.0,538.2142857142862,0.0,2858.2142857142862
2015-01-13 20:00:00,13072,6.627,1,20,1,11483.0,15169.0,484.78571428571377,0.0,2581.7857142857138
2015-01-13 21:00:00,11883,6.237,1,21,1,10732.0,14013.0,282.71428571428623,0.0,2412.7142857142862
2015-01-13 22:00:00,10840,5.883,1,22,1,9750.0,13140.0,163.5,0.0,2463.5
2015-01-13 23:00:00,9893,5.618,1,23,1,8964.0,9597.0,0.0,0.0,0.0
2015-01-14 00:00:00,9238,5.427,1,0,2,8451.0,8933.0,81.28571428571377,0.0,0.0
2015-01-14 01:00:00,8956,5.116,1,1,2,8116.0,8625.0,158.0,0.0,0.0
2015-01-14 02:00:00,8840,4.538,1,2,2,8099.0,8524.0,198.64285714285688,0.0,0.0
2015-01-14 03:00:00,8915,3.974,1,3,2,8265.0,8611.0,251.25,0.0,0.0
2015-01-14 04:00:00,9399,3.63,1,4,2,8849.0,9099.0,362.28571428571377,0.0,62.285714285713766
2015-01-14 05:00:00,10951,3.467,1,5,2,10458.0,10602.0,774.6785714285706,281.67857142857065,425.67857142857065
2015-01-14 06:00:00,13501,3.412,1,6,2,13010.0,13076.0,1426.0714285714294,935.0714285714294,1001.0714285714294
2015-01-14 07:00:00,15180,3.385,1,7,2,14650.0,14724.0,1740.25,1210.25,1284.25
2015-01-14 08:00:00,15634,3.524,1,8,2,15161.0,15013.0,1588.75,1115.75,967.75
2015-01-14 09:00:00,15761,3.492,1,9,2,15341.0,14963.0,1438.5,1018.5,640.5
2015-01-14 10:00:00,15750,3.413,1,10,2,15475.0,14813.0,1332.5357142857138,1057.5357142857138,395.53571428571377
2015-01-14 11:00:00,15632,3.778,1,11,2,15314.0,14480.0,1304.9285714285706,986.9285714285706,152.92857142857065
2015-01-14 12:00:00,15559,4.22,1,12,2,15340.0,14548.0,1285.1071428571431,1066.1071428571431,274.1071428571431
2015-01-14 13:00:00,15341,4.425,1,13,2,15166.0,14624.0,1166.8214285714294,991.8214285714294,449.82142857142935
2015-01-14 14:00:00,15138,4.237,1,14,2,15062.0,14698.0,1022.4285714285706,946.4285714285706,582.4285714285706
2015-01-14 15:00:00,15185,3.424,1,15,2,15346.0,15107.0,845.1428571428569,1006.1428571428568,767.1428571428569
2015-01-14 16:00:00,16255,2.536,1,16,2,16142.0,16164.0,1020.3214285714294,907.3214285714294,929.3214285714294
2015-01-14 17:00:00,15697,2.144,1,17,2,15416.0,15373.0,797.25,516.25,473.25
2015-01-14 18:00:00,15128,1.787,1,18,2,14832.0,14764.0,780.1428571428569,484.1428571428569,416.1428571428569
2015-01-14 19:00:00,14213,1.5,1,19,2,13933.0,13855.0,659.2142857142862,379.21428571428623,301.21428571428623
2015-01-14 20:00:00,13177,1.574,1,20,2,12884.0,12869.0,589.7857142857138,296.78571428571377,281.78571428571377
2015-01-14 21:00:00,11990,1.927,1,21,2,11729.0,11683.0,389.71428571428623,128.71428571428623,82.71428571428623
2015-01-14 22:00:00,10924,2.41,1,22,2,10666.0,10659.0,247.5,0.0,0.0
2015-01-14 23:00:00,9926,2.805,1,23,2,9727.0,9994.0,26.78571428571377,0.0,94.78571428571377
2015-01-15 00:00:00,9247,3.225,1,0,3,9072.0,9341.0,90.28571428571377,0.0,184.28571428571377
2015-01-15 01:00:00,8888,3.693,1,1,3,8691.0,9008.0,90.0,0.0,210.0
2015-01-15 02:00:00,8767,4.491,1,2,3,8643.0,8889.0,125.64285714285688,1.642857142856883,247.64285714285688
2015-01-15 03:00:00,8843,5.565,1,3,3,8742.0,8929.0,179.25,78.25,265.25
2015-01-15 04:00:00,9344,6.42,1,4,3,9231.0,9424.0,307.28571428571377,194.28571428571377,387.28571428571377
2015-01-15 05:00:00,10857,6.947,1,5,3,10782.0,10884.0,680.6785714285706,605.6785714285706,707.6785714285706
2015-01-15 06:00:00,13275,7.228,1,6,3,13245.0,13364.0,1200.0714285714294,1170.0714285714294,1289.0714285714294
2015-01-15 07:00:00,14890,7.392,1,7,3,14835.0,15053.0,1450.25,1395.25,1613.25
2015-01-15 08:00:00,15410,7.574,1,8,3,15277.0,15540.0,1364.75,1231.75,1494.75
2015-01-15 09:00:00,15552,7.765,1,9,3,15403.0,15660.0,1229.5,1080.5,1337.5
2015-01-15 10:00:00,15674,7.967,1,10,3,15557.0,15894.0,1256.5357142857138,1139.5357142857138,1476.5357142857138
2015-01-15 11:00:00,15487,8.217,1,11,3,15420.0,15829.0,1159.9285714285706,1092.9285714285706,1501.9285714285706
2015-01-15 12:00:00,15453,8.422,1,12,3,15474.0,15933.0,1179.1071428571431,1200.1071428571431,1659.1071428571431
2015-01-15 13:00:00,15333,8.519,1,13,3,15387.0,15817.0,1158.8214285714294,1212.8214285714294,1642.8214285714294
2015-01-15 14:00:00,15319,8.361,1,14,3,15218.0,15860.0,1203.4285714285706,1102.4285714285706,1744.4285714285706
2015-01-15 15:00:00,15509,8.047,1,15,3,15341.0,16098.0,1169.1428571428569,1001.1428571428568,1758.1428571428569
2015-01-15 16:00:00,16182,7.792,1,16,3,16164.0,16610.0,947.3214285714294,929.3214285714294,1375.3214285714294
2015-01-15 17:00:00,15626,7.587,1,17,3,15513.0,15948.0,726.25,613.25,1048.25
2015-01-15 18:00:00,15104,7.327,1,18,3,14967.0,15354.0,756.1428571428569,619.1428571428569,1006.1428571428568
2015-01-15 19:00:00,14192,6.945,1,19,3,14092.0,14468.0,638.2142857142862,538.2142857142862,914.2142857142862
2015-01-15 20:00:00,13044,6.474,1,20,3,13072.0,13324.0,456.78571428571377,484.78571428571377,736.7857142857138
2015-01-15 21:00:00,11885,6.088,1,21,3,11883.0,12140.0,284.71428571428623,282.71428571428623,539.7142857142862
2015-01-15 22:00:00,10895,5.855,1,22,3,10840.0,11063.0,218.5,163.5,386.5
2015-01-15 23:00:00,9892,5.679,1,23,3,9893.0,9915.0,0.0,0.0,15.785714285713766
2015-01-16 00:00:00,9213,5.464,1,0,4,9238.0,9232.0,56.285714285713766,81.28571428571377,75.28571428571377
2015-01-16 01:00:00,8861,5.21,1,1,4,8956.0,8871.0,63.0,158.0,73.0
2015-01-16 02:00:00,8714,4.944,1,2,4,8840.0,8707.0,72.64285714285688,198.64285714285688,65.64285714285688
2015-01-16 03:00:00,8772,4.64,1,3,4,8915.0,8773.0,108.25,251.25,109.25
2015-01-16 04:00:00,9265,4.395,1,4,4,9399.0,9251.0,228.28571428571377,362.28571428571377,214.28571428571377
2015-01-16 05:00:00,10720,4.096,1,5,4,10951.0,10760.0,543.6785714285706,774.6785714285706,583.6785714285706
2015-01-16 06:00:00,13223,3.778,1,6,4,13501.0,13174.0,1148.0714285714294,1426.0714285714294,1099.0714285714294
2015-01-16 07:00:00,14800,3.476,1,7,4,15180.0,14883.0,1360.25,1740.25,1443.25
2015-01-16 08:00:00,15195,3.707,1,8,4,15634.0,15442.0,1149.75,1588.75,1396.75
2015-01-16 09:00:00,15287,4.291,1,9,4,15761.0,15549.0,964.5,1438.5,1226.5
2015-01-16 10:00:00,15209,5.156,1,10,4,15750.0,15556.0,791.5357142857138,1332.5357142857138,1138.5357142857138
2015-01-16 11:00:00,14841,6.04,1,11,4,15632.0,15305.0,513.9285714285706,1304.9285714285706,977.9285714285706
2015-01-16 12:00:00,14687,6.708,1,12,4,15559.0,15253.0,413.1071428571431,1285.1071428571431,979.1071428571432
2015-01-16 13:00:00,14406,6.868,1,13,4,15341.0,15053.0,231.82142857142932,1166.8214285714294,878.8214285714294
2015-01-16 14:00:00,14344,6.247,1,14,4,15138.0,14971.0,228.42857142857065,1022.4285714285706,855.4285714285706
2015-01-16 15:00:00,14601,4.29,1,15,4,15185.0,15288.0,261.1428571428569,845.1428571428569,948.1428571428568
2015-01-16 16:00:00,15635,3.231,1,16,4,16255.0,15875.0,400.32142857142935,1020.3214285714294,640.3214285714294
2015-01-16 17:00:00,15221,2.859,1,17,4,15697.0,15237.0,321.25,797.25,337.25
2015-01-16 18:00:00,14560,2.681,1,18,4,15128.0,14494.0,212.14285714285688,780.1428571428569,146.14285714285688
2015-01-16 19:00:00,13668,2.685,1,19,4,14213.0,13584.0,114.21428571428623,659.2142857142862,30.214285714286238
2015-01-16 20:00:00,12609,2.78,1,20,4,13177.0,12530.0,21.78571428571377,589.7857142857138,0.0
2015-01-16 21:00:00,11595,2.783,1,21,4,11990.0,11528.0,0.0,389.71428571428623,0.0
2015-01-16 22:00:00,10756,2.565,1,22,4,10924.0,10719.0,79.5,247.5,42.5
2015-01-16 23:00:00,9874,2.18,1,23,4,9926.0,9853.0,0.0,26.78571428571377,0.0
2015-01-17 00:00:00,9162,1.875,1,0,5,9247.0,9050.0,5.285714285713766,90.28571428571377,0.0
2015-01-17 01:00:00,8716,1.541,1,1,5,8888.0,8581.0,0.0,90.0,0.0
2015-01-17 02:00:00,8519,1.185,1,2,5,8767.0,8330.0,0.0,125.64285714285688,0.0
2015-01-17 03:00:00,8491,0.781,1,3,5,8843.0,8219.0,0.0,179.25,0.0
2015-01-17 04:00:00,8637,0.383,1,4,5,9344.0,8346.0,0.0,307.28571428571377,0.0
2015-01-17 05:00:00,9164,0.101,1,5,5,10857.0,8831.0,0.0,680.6785714285706,0.0
2015-01-17 06:00:00,10179,-0.072,1,6,5,13275.0,9831.0,0.0,1200.0714285714294,0.0
2015-01-17 07:00:00,11374,-0.124,1,7,5,14890.0,11099.0,0.0,1450.25,0.0
2015-01-17 08:00:00,12284,1.164,1,8,5,15410.0,12161.0,0.0,1364.75,0.0
2015-01-17 09:00:00,12658,2.807,1,9,5,15552.0,12801.0,0.0,1229.5,0.0
2015-01-17 10:00:00,12583,3.807,1,10,5,15674.0,13010.0,0.0,1256.5357142857138,0.0
2015-01-17 11:00:00,12308,4.73,1,11,5,15487.0,13004.0,0.0,1159.9285714285706,0.0
2015-01-17 12:00:00,11969,5.022,1,12,5,15453.0,12923.0,0.0,1179.1071428571431,0.0
2015-01-17 13:00:00,11827,4.768,1,13,5,15333.0,12723.0,0.0,1158.8214285714294,0.0
2015-01-17 14:00:00,11877,3.857,1,14,5,15319.0,12552.0,0.0,1203.4285714285706,0.0
2015-01-17 15:00:00,12259,1.853,1,15,5,15509.0,12654.0,0.0,1169.1428571428569,0.0
2015-01-17 16:00:00,13596,1.089,1,16,5,16182.0,13797.0,0.0,947.3214285714294,0.0
2015-01-17 17:00:00,13645,1.033,1,17,5,15626.0,13601.0,0.0,726.25,0.0
2015-01-17 18:00:00,13105,0.965,1,18,5,15104.0,13058.0,0.0,756.1428571428569,0.0
2015-01-17 19:00:00,12403,0.969,1,19,5,14192.0,12297.0,0.0,638.2142857142862,0.0
2015-01-17 20:00:00,11571,1.014,1,20,5,13044.0,11478.0,0.0,456.78571428571377,0.0
2015-01-17 21:00:00,10885,1.151,1,21,5,11885.0,10813.0,0.0,284.71428571428623,0.0
2015-01-17 22:00:00,10088,1.426,1,22,5,10895.0,10077.0,0.0,218.5,0.0
2015-01-17 23:00:00,9202,1.563,1,23,5,9892.0,9351.0,0.0,0.0,0.0
2015-01-18 00:00:00,8565,1.659,1,0,6,9213.0,8682.0,0.0,56.285714285713766,0.0
2015-01-18 01:00:00,8156,1.686,1,1,6,8861.0,8249.0,0.0,63.0,0.0
2015-01-18 02:00:00,7952,1.658,1,2,6,8714.0,8020.0,0.0,72.64285714285688,0.0
2015-01-18 03:00:00,7889,1.582,1,3,6,8772.0,7930.0,0.0,108.25,0.0
2015-01-18 04:00:00,7964,1.46,1,4,6,9265.0,8036.0,0.0,228.28571428571377,0.0
2015-01-18 05:00:00,8229,1.322,1,5,6,10720.0,8258.0,0.0,543.6785714285706,0.0
2015-01-18 06:00:00,8794,1.158,1,6,6,13223.0,8814.0,0.0,1148.0714285714294,0.0
2015-01-18 07:00:00,9634,1.046,1,7,6,14800.0,9665.0,0.0,1360.25,0.0
2015-01-18 08:00:00,10433,1.097,1,8,6,15195.0,10427.0,0.0,1149.75,0.0
2015-01-18 09:00:00,11161,1.296,1,9,6,15287.0,11100.0,0.0,964.5,0.0
2015-01-18 10:00:00,11692,1.615,1,10,6,15209.0,11402.0,0.0,791.5357142857138,0.0
2015-01-18 11:00:00,11987,1.949,1,11,6,14841.0,11627.0,0.0,513.9285714285706,0.0
2015-01-18 12:00:00,11901,2.172,1,12,6,14687.0,11601.0,0.0,413.1071428571431,0.0
2015-01-18 13:00:00,11782,2.237,1,13,6,14406.0,11525.0,0.0,231.82142857142932,0.0
2015-01-18 14:00:00,11698,2.105,1,14,6,14344.0,11480.0,0.0,228.42857142857065,0.0
2015-01-18 15:00:00,11920,1.696,1,15,6,14601.0,11910.0,0.0,261.1428571428569,0.0
2015-01-18 16:00:00,13249,1.38,1,16,6,15635.0,13288.0,0.0,400.32142857142935,0.0
