DateTime,Month,Day,Weekday,Hour,Temperature,Load,Year
2015-11-04 05:00:00,11,4,1,5,26.0,237.1048935,2015
2015-11-04 06:00:00,11,4,1,6,26.0,256.1131591,2015
2015-11-04 07:00:00,11,4,1,7,25.0,295.0792519,2015
2015-11-04 08:00:00,11,4,1,8,29.0,338.8730739,2015
2015-11-04 09:00:00,11,4,1,9,32.0,332.4182003,2015
2015-11-04 10:00:00,11,4,1,10,32.0,286.3279598,2015
2015-11-04 11:00:00,11,4,1,11,33.0,252.0013819,2015
2015-11-04 12:00:00,11,4,1,12,32.0,231.7281806,2015
2015-11-04 13:00:00,11,4,1,13,31.0,281.9866128,2015
2015-11-04 14:00:00,11,4,1,14,31.0,261.9170182,2015
2015-11-04 15:00:00,11,4,1,15,32.0,274.5741352,2015
2015-11-04 16:00:00,11,4,1,16,35.0,241.5674288,2015
2015-11-04 17:00:00,11,4,1,17,39.0,250.7068279,2015
2015-11-04 18:00:00,11,4,1,18,41.0,293.6727727,2015
2015-11-04 19:00:00,11,4,1,19,38.0,328.4513257,2015
2015-11-04 20:00:00,11,4,1,20,42.0,307.7649688,2015
2015-11-04 21:00:00,11,4,1,21,39.0,302.0783973,2015
2015-11-04 22:00:00,11,4,1,22,39.0,291.6954115,2015
2015-11-04 23:00:00,11,4,1,23,38.0,266.9079946,2015
2015-11-05 00:00:00,11,5,1,0,34.0,232.5807396,2015
2015-11-05 01:00:00,11,5,1,1,32.0,226.2152119,2015
2015-11-05 02:00:00,11,5,1,2,31.0,225.5655063,2015
2015-11-05 03:00:00,11,5,1,3,31.0,223.6533779,2015
2015-11-05 04:00:00,11,5,1,4,32.0,223.7215956,2015
2015-11-05 05:00:00,11,5,1,5,32.0,227.248174,2015
2015-11-05 06:00:00,11,5,1,6,31.0,243.187098,2015
2015-11-05 07:00:00,11,5,1,7,31.0,289.4447689,2015
2015-11-05 08:00:00,11,5,1,8,31.0,341.7687835,2015
2015-11-05 09:00:00,11,5,1,9,32.0,330.4916808,2015
2015-11-05 10:00:00,11,5,1,10,33.0,275.7416361,2015
2015-11-05 11:00:00,11,5,1,11,31.0,250.8892017,2015
2015-11-05 12:00:00,11,5,1,12,32.0,252.9061925,2015
2015-11-05 13:00:00,11,5,1,13,32.0,243.9959184,2015
2015-11-05 14:00:00,11,5,1,14,32.0,239.0921176,2015
2015-11-05 15:00:00,11,5,1,15,31.0,291.9501245,2015
2015-11-05 16:00:00,11,5,1,16,32.0,296.5570037,2015
2015-11-05 17:00:00,11,5,1,17,31.0,311.8683151,2015
2015-11-05 18:00:00,11,5,1,18,29.0,334.8145566,2015
2015-11-05 19:00:00,11,5,1,19,30.0,370.594217,2015
2015-11-05 20:00:00,11,5,1,20,26.0,369.3746288,2015
2015-11-05 21:00:00,11,5,1,21,25.0,349.8917539,2015
2015-11-05 22:00:00,11,5,1,22,20.0,300.9681844,2015
2015-11-05 23:00:00,11,5,1,23,21.0,276.8405636,2015
2015-11-06 00:00:00,11,6,1,0,20.0,245.7214542,2015
2015-11-06 01:00:00,11,6,1,1,19.0,241.3440497,2015
2015-11-06 02:00:00,11,6,1,2,22.0,236.4022671,2015
2015-11-06 03:00:00,11,6,1,3,24.0,239.2036104,2015
2015-11-06 04:00:00,11,6,1,4,20.0,243.049634,2015
2015-11-06 05:00:00,11,6,1,5,22.0,249.7810208,2015
2015-11-06 06:00:00,11,6,1,6,27.0,256.4156711,2015
2015-11-06 07:00:00,11,6,1,7,28.0,301.8042709,2015
2015-11-06 08:00:00,11,6,1,8,29.0,366.2668659,2015
2015-11-06 09:00:00,11,6,1,9,28.0,388.4344171,2015
2015-11-06 10:00:00,11,6,1,10,29.0,368.034351,2015
2015-11-06 11:00:00,11,6,1,11,29.0,347.9446371,2015
2015-11-06 12:00:00,11,6,1,12,29.0,304.078431,2015
2015-11-06 13:00:00,11,6,1,13,27.0,269.6296473,2015
2015-11-06 14:00:00,11,6,1,14,25.0,274.7447417,2015
2015-11-06 15:00:00,11,6,1,15,22.0,276.655434,2015
2015-11-06 16:00:00,11,6,1,16,26.0,263.1653971,2015
2015-11-06 17:00:00,11,6,1,17,28.0,255.6222021,2015
2015-11-06 18:00:00,11,6,1,18,29.0,299.5811131,2015
2015-11-06 19:00:00,11,6,1,19,27.0,332.2493097,2015
2015-11-06 20:00:00,11,6,1,20,27.0,337.8543196,2015
2015-11-06 21:00:00,11,6,1,21,26.0,334.4080743,2015
2015-11-06 22:00:00,11,6,1,22,26.0,312.5344214,2015
2015-11-06 23:00:00,11,6,1,23,25.0,282.9758371,2015
2015-11-07 00:00:00,11,7,0,0,24.0,206.5809672,2015
2015-11-07 01:00:00,11,7,0,1,23.0,204.5376049,2015
2015-11-07 02:00:00,11,7,0,2,23.0,200.8014701,2015
2015-11-07 03:00:00,11,7,0,3,23.0,204.2996067,2015
2015-11-07 04:00:00,11,7,0,4,23.0,212.811697,2015
2015-11-07 05:00:00,11,7,0,5,22.0,214.194097,2015
2015-11-07 06:00:00,11,7,0,6,23.0,223.1167417,2015
2015-11-07 07:00:00,11,7,0,7,22.0,245.6422758,2015
2015-11-07 08:00:00,11,7,0,8,24.0,282.2242228,2015
2015-11-07 09:00:00,11,7,0,9,24.0,280.9282122,2015
2015-11-07 10:00:00,11,7,0,10,19.0,250.1321092,2015
2015-11-07 11:00:00,11,7,0,11,17.0,212.3555302,2015
2015-11-07 12:00:00,11,7,0,12,14.0,180.5087204,2015
2015-11-07 13:00:00,11,7,0,13,8.0,163.7070202,2015
2015-11-07 14:00:00,11,7,0,14,12.0,164.2650622,2015
2015-11-07 15:00:00,11,7,0,15,11.0,184.2110217,2015
2015-11-07 16:00:00,11,7,0,16,12.0,205.2798294,2015
2015-11-07 17:00:00,11,7,0,17,18.0,222.850078,2015
2015-11-07 18:00:00,11,7,0,18,22.0,247.9508344,2015
2015-11-07 19:00:00,11,7,0,19,23.0,270.8100609,2015
2015-11-07 20:00:00,11,7,0,20,23.0,265.3798804,2015
2015-11-07 21:00:00,11,7,0,21,22.0,260.2733515,2015
2015-11-07 22:00:00,11,7,0,22,22.0,247.8071665,2015
2015-11-07 23:00:00,11,7,0,23,22.0,231.3325577,2015
2015-11-08 00:00:00,11,8,0,0,21.0,215.2187058,2015
2015-11-08 01:00:00,11,8,0,1,20.0,216.6953634,2015
2015-11-08 02:00:00,11,8,0,2,20.0,221.552161,2015
2015-11-08 03:00:00,11,8,0,3,19.0,215.150257,2015
2015-11-08 04:00:00,11,8,0,4,18.0,215.9789539,2015
2015-11-08 05:00:00,11,8,0,5,18.0,215.941125,2015
2015-11-08 06:00:00,11,8,0,6,16.0,221.1859027,2015
2015-11-08 07:00:00,11,8,0,7,15.0,238.4523826,2015
2015-11-08 08:00:00,11,8,0,8,16.0,244.8970046,2015
2015-11-08 09:00:00,11,8,0,9,17.0,194.6269096,2015
2015-11-08 10:00:00,11,8,0,10,16.0,156.8742286,2015
2015-11-08 11:00:00,11,8,0,11,14.0,129.4921648,2015
2015-11-08 12:00:00,11,8,0,12,10.0,109.2034035,2015
2015-11-08 13:00:00,11,8,0,13,12.0,114.4117322,2015
2015-11-08 14:00:00,11,8,0,14,9.0,93.81533522,2015
2015-11-08 15:00:00,11,8,0,15,13.0,102.8483663,2015
2015-11-08 16:00:00,11,8,0,16,20.0,131.8383011,2015
2015-11-08 17:00:00,11,8,0,17,20.0,171.8266453,2015
2015-11-08 18:00:00,11,8,0,18,24.0,217.1484785,2015
2015-11-08 19:00:00,11,8,0,19,20.0,240.7884292,2015
2015-11-08 20:00:00,11,8,0,20,22.0,226.8168352,2015
2015-11-08 21:00:00,11,8,0,21,28.0,219.8251737,2015
2015-11-08 22:00:00,11,8,0,22,28.0,227.8868677,2015
2015-11-08 23:00:00,11,8,0,23,27.0,221.4286055,2015
2015-11-09 00:00:00,11,9,1,0,25.0,250.1609949,2015
2015-11-09 01:00:00,11,9,1,1,24.0,245.4513036,2015
2015-11-09 02:00:00,11,9,1,2,22.0,245.74452,2015
2015-11-09 03:00:00,11,9,1,3,20.0,248.4015893,2015
2015-11-09 04:00:00,11,9,1,4,19.0,257.294891,2015
2015-11-09 05:00:00,11,9,1,5,18.0,259.6320735,2015
2015-11-09 06:00:00,11,9,1,6,18.0,264.9456102,2015
2015-11-09 07:00:00,11,9,1,7,19.0,279.9198045,2015
2015-11-09 08:00:00,11,9,1,8,20.0,300.3884108,2015
2015-11-09 09:00:00,11,9,1,9,23.0,262.1066038,2015
2015-11-09 10:00:00,11,9,1,10,19.0,226.718702,2015
2015-11-09 11:00:00,11,9,1,11,18.0,191.096739,2015
2015-11-09 12:00:00,11,9,1,12,17.0,159.9318415,2015
2015-11-09 13:00:00,11,9,1,13,18.0,150.6320899,2015
2015-11-09 14:00:00,11,9,1,14,18.0,152.7966306,2015
2015-11-09 15:00:00,11,9,1,15,18.0,164.7106831,2015
2015-11-09 16:00:00,11,9,1,16,20.0,182.1838378,2015
2015-11-09 17:00:00,11,9,1,17,23.0,215.1073512,2015
2015-11-09 18:00:00,11,9,1,18,22.0,260.6324618,2015
2015-11-09 19:00:00,11,9,1,19,23.0,298.2689352,2015
2015-11-09 20:00:00,11,9,1,20,22.0,287.6193603,2015
2015-11-09 21:00:00,11,9,1,21,22.0,293.0744446,2015
2015-11-09 22:00:00,11,9,1,22,23.0,286.1039152,2015
2015-11-09 23:00:00,11,9,1,23,21.0,265.5314934,2015
2015-11-10 00:00:00,11,10,1,0,21.0,245.0083672,2015
2015-11-10 01:00:00,11,10,1,1,20.0,239.8547649,2015
2015-11-10 02:00:00,11,10,1,2,22.0,245.1143379,2015
2015-11-10 03:00:00,11,10,1,3,21.0,242.8805421,2015
2015-11-10 04:00:00,11,10,1,4,20.0,248.1276972,2015
2015-11-10 05:00:00,11,10,1,5,19.0,246.25585,2015
2015-11-10 06:00:00,11,10,1,6,18.0,258.8163403,2015
2015-11-10 07:00:00,11,10,1,7,20.0,293.4202721,2015
2015-11-10 08:00:00,11,10,1,8,22.0,340.4084277,2015
2015-11-10 09:00:00,11,10,1,9,22.0,348.0345636,2015
2015-11-10 10:00:00,11,10,1,10,20.0,295.5515889,2015
2015-11-10 11:00:00,11,10,1,11,16.0,262.1755929,2015
2015-11-10 12:00:00,11,10,1,12,12.0,245.023474,2015
2015-11-10 13:00:00,11,10,1,13,9.0,264.3858076,2015
2015-11-10 14:00:00,11,10,1,14,12.0,254.0411457,2015
2015-11-10 15:00:00,11,10,1,15,16.0,266.3729638,2015
2015-11-10 16:00:00,11,10,1,16,17.0,243.273499,2015
2015-11-10 17:00:00,11,10,1,17,20.0,251.4604751,2015
2015-11-10 18:00:00,11,10,1,18,24.0,281.2244409,2015
2015-11-10 19:00:00,11,10,1,19,26.0,323.6982069,2015
2015-11-10 20:00:00,11,10,1,20,26.0,314.5805464,2015
2015-11-10 21:00:00,11,10,1,21,28.0,301.3322714,2015
2015-11-10 22:00:00,11,10,1,22,28.0,302.0119961,2015
2015-11-10 23:00:00,11,10,1,23,30.0,281.9231829,2015
2015-11-11 00:00:00,11,11,1,0,28.0,250.9915085,2015
2015-11-11 01:00:00,11,11,1,1,28.0,230.8148194,2015
2015-11-11 02:00:00,11,11,1,2,28.0,231.3948951,2015
2015-11-11 03:00:00,11,11,1,3,29.0,231.4555806,2015
2015-11-11 04:00:00,11,11,1,4,29.0,235.9736894,2015
2015-11-11 05:00:00,11,11,1,5,29.0,238.5827213,2015
2015-11-11 06:00:00,11,11,1,6,29.0,247.9918009,2015
2015-11-11 07:00:00,11,11,1,7,30.0,283.7430614,2015
2015-11-11 08:00:00,11,11,1,8,29.0,339.6951548,2015
2015-11-11 09:00:00,11,11,1,9,26.0,335.1030942,2015
2015-11-11 10:00:00,11,11,1,10,25.0,280.145046,2015
2015-11-11 11:00:00,11,11,1,11,25.0,245.4147991,2015
2015-11-11 12:00:00,11,11,1,12,24.0,231.3454079,2015
2015-11-11 13:00:00,11,11,1,13,24.0,216.8302056,2015
2015-11-11 14:00:00,11,11,1,14,18.0,228.0923069,2015
2015-11-11 15:00:00,11,11,1,15,16.0,255.8923676,2015
2015-11-11 16:00:00,11,11,1,16,15.0,268.9649497,2015
2015-11-11 17:00:00,11,11,1,17,16.0,298.8382085,2015
2015-11-11 18:00:00,11,11,1,18,16.0,328.8622817,2015
2015-11-11 19:00:00,11,11,1,19,17.0,365.3160669,2015
2015-11-11 20:00:00,11,11,1,20,16.0,377.0944668,2015
2015-11-11 21:00:00,11,11,1,21,16.0,379.2543105,2015
2015-11-11 22:00:00,11,11,1,22,16.0,327.4782111,2015
2015-11-11 23:00:00,11,11,1,23,14.0,305.1978896,2015
2015-11-12 00:00:00,11,12,1,0,15.0,265.5627967,2015
2015-11-12 01:00:00,11,12,1,1,14.0,254.4410204,2015
2015-11-12 02:00:00,11,12,1,2,14.0,250.8139855,2015
2015-11-12 03:00:00,11,12,1,3,15.0,257.072588,2015
2015-11-12 04:00:00,11,12,1,4,14.0,263.4796397,2015
2015-11-12 05:00:00,11,12,1,5,14.0,266.2817058,2015
2015-11-12 06:00:00,11,12,1,6,13.0,282.1267387,2015
2015-11-12 07:00:00,11,12,1,7,13.0,316.9561187,2015
2015-11-12 08:00:00,11,12,1,8,15.0,358.9476882,2015
2015-11-12 09:00:00,11,12,1,9,18.0,404.3200866,2015
2015-11-12 10:00:00,11,12,1,10,19.0,384.6127453,2015
2015-11-12 11:00:00,11,12,1,11,21.0,341.0339287,2015
2015-11-12 12:00:00,11,12,1,12,21.0,285.0076123,2015
2015-11-12 13:00:00,11,12,1,13,22.0,269.4259409,2015
2015-11-12 14:00:00,11,12,1,14,24.0,256.6663766,2015
2015-11-12 15:00:00,11,12,1,15,22.0,251.8883065,2015
2015-11-12 16:00:00,11,12,1,16,24.0,240.1770879,2015
2015-11-12 17:00:00,11,12,1,17,23.0,245.6150584,2015
2015-11-12 18:00:00,11,12,1,18,22.0,292.8366562,2015
2015-11-12 19:00:00,11,12,1,19,23.0,324.8461659,2015
2015-11-12 20:00:00,11,12,1,20,23.0,323.2825326,2015
2015-11-12 21:00:00,11,12,1,21,23.0,313.3120945,2015
2015-11-12 22:00:00,11,12,1,22,23.0,307.0664438,2015
2015-11-12 23:00:00,11,12,1,23,23.0,293.4738877,2015
2015-11-13 00:00:00,11,13,1,0,23.0,263.4555214,2015
2015-11-13 01:00:00,11,13,1,1,20.0,261.3935544,2015
2015-11-13 02:00:00,11,13,1,2,19.0,256.801715,2015
2015-11-13 03:00:00,11,13,1,3,19.0,263.8270836,2015
2015-11-13 04:00:00,11,13,1,4,20.0,267.7933781,2015
2015-11-13 05:00:00,11,13,1,5,20.0,267.9704938,2015
2015-11-13 06:00:00,11,13,1,6,18.0,276.2007091,2015
2015-11-13 07:00:00,11,13,1,7,18.0,304.7340098,2015
2015-11-13 08:00:00,11,13,1,8,18.0,359.8391826,2015
2015-11-13 09:00:00,11,13,1,9,18.0,370.5833188,2015
2015-11-13 10:00:00,11,13,1,10,21.0,317.800226,2015
2015-11-13 11:00:00,11,13,1,11,15.0,276.271537,2015
2015-11-13 12:00:00,11,13,1,12,12.0,248.8158649,2015
2015-11-13 13:00:00,11,13,1,13,13.0,231.3283179,2015
2015-11-13 14:00:00,11,13,1,14,9.0,231.5167897,2015
2015-11-13 15:00:00,11,13,1,15,8.0,250.4894854,2015
2015-11-13 16:00:00,11,13,1,16,11.0,253.3490797,2015
2015-11-13 17:00:00,11,13,1,17,16.0,263.4481765,2015
2015-11-13 18:00:00,11,13,1,18,20.0,298.7269358,2015
2015-11-13 19:00:00,11,13,1,19,21.0,325.5824631,2015
2015-11-13 20:00:00,11,13,1,20,20.0,316.3503362,2015
2015-11-13 21:00:00,11,13,1,21,20.0,320.6130884,2015
2015-11-13 22:00:00,11,13,1,22,21.0,315.077356,2015
2015-11-13 23:00:00,11,13,1,23,21.0,298.0792384,2015
2015-11-14 00:00:00,11,14,0,0,19.0,238.3512917,2015
2015-11-14 01:00:00,11,14,0,1,18.0,235.4491284,2015
2015-11-14 02:00:00,11,14,0,2,18.0,244.6248531,2015
2015-11-14 03:00:00,11,14,0,3,18.0,230.5701964,2015
2015-11-14 04:00:00,11,14,0,4,17.0,232.0120775,2015
2015-11-14 05:00:00,11,14,0,5,16.0,235.3145687,2015
2015-11-14 06:00:00,11,14,0,6,16.0,244.3477153,2015
2015-11-14 07:00:00,11,14,0,7,15.0,278.4021187,2015
2015-11-14 08:00:00,11,14,0,8,16.0,319.5686339,2015
2015-11-14 09:00:00,11,14,0,9,19.0,295.4830553,2015
2015-11-14 10:00:00,11,14,0,10,19.0,244.3751931,2015
2015-11-14 11:00:00,11,14,0,11,17.0,200.5636587,2015
2015-11-14 12:00:00,11,14,0,12,17.0,172.2181348,2015
2015-11-14 13:00:00,11,14,0,13,18.0,165.0800613,2015
2015-11-14 14:00:00,11,14,0,14,17.0,155.577324,2015
2015-11-14 15:00:00,11,14,0,15,19.0,169.2721492,2015
2015-11-14 16:00:00,11,14,0,16,21.0,181.5104968,2015
2015-11-14 17:00:00,11,14,0,17,26.0,198.2471759,2015
2015-11-14 18:00:00,11,14,0,18,24.0,244.1359849,2015
2015-11-14 19:00:00,11,14,0,19,24.0,275.4224224,2015
2015-11-14 20:00:00,11,14,0,20,21.0,269.3754062,2015
2015-11-14 21:00:00,11,14,0,21,22.0,264.4793833,2015
2015-11-14 22:00:00,11,14,0,22,22.0,267.1114971,2015
2015-11-14 23:00:00,11,14,0,23,22.0,256.2997045,2015
2015-11-15 00:00:00,11,15,0,0,22.0,228.5166363,2015
2015-11-15 01:00:00,11,15,0,1,21.0,222.1301072,2015
2015-11-15 02:00:00,11,15,0,2,18.0,224.7957961,2015
2015-11-15 03:00:00,11,15,0,3,17.0,225.272668,2015
2015-11-15 04:00:00,11,15,0,4,16.0,227.4411372,2015
2015-11-15 05:00:00,11,15,0,5,15.0,230.9628281,2015
2015-11-15 06:00:00,11,15,0,6,15.0,228.4611284,2015
2015-11-15 07:00:00,11,15,0,7,13.0,242.4029593,2015
2015-11-15 08:00:00,11,15,0,8,14.0,246.8010588,2015
2015-11-15 09:00:00,11,15,0,9,16.0,198.4478877,2015
2015-11-15 10:00:00,11,15,0,10,14.0,155.032897,2015
2015-11-15 11:00:00,11,15,0,11,8.0,113.9519821,2015
2015-11-15 12:00:00,11,15,0,12,9.0,88.5405193,2015
2015-11-15 13:00:00,11,15,0,13,10.0,79.00734481,2015
2015-11-15 14:00:00,11,15,0,14,8.0,83.42602563,2015
2015-11-15 15:00:00,11,15,0,15,11.0,92.85848073,2015
2015-11-15 16:00:00,11,15,0,16,16.0,120.436753,2015
2015-11-15 17:00:00,11,15,0,17,16.0,165.0755384,2015
2015-11-15 18:00:00,11,15,0,18,21.0,214.4508217,2015
2015-11-15 19:00:00,11,15,0,19,18.0,263.7442945,2015
2015-11-15 20:00:00,11,15,0,20,14.0,252.8297733,2015
2015-11-15 21:00:00,11,15,0,21,16.0,243.4059147,2015
2015-11-15 22:00:00,11,15,0,22,14.0,239.1959316,2015
2015-11-15 23:00:00,11,15,0,23,12.0,232.5424933,2015
2015-11-16 00:00:00,11,16,1,0,12.0,251.9322796,2015
2015-11-16 01:00:00,11,16,1,1,11.0,248.0727874,2015
2015-11-16 02:00:00,11,16,1,2,10.0,251.5124518,2015
2015-11-16 03:00:00,11,16,1,3,12.0,247.9361117,2015
2015-11-16 04:00:00,11,16,1,4,11.0,252.6863055,2015
2015-11-16 05:00:00,11,16,1,5,15.0,255.8949328,2015
2015-11-16 06:00:00,11,16,1,6,16.0,259.7771286,2015
2015-11-16 07:00:00,11,16,1,7,18.0,278.7893992,2015
2015-11-16 08:00:00,11,16,1,8,19.0,298.728735,2015
2015-11-16 09:00:00,11,16,1,9,15.0,270.1740971,2015
2015-11-16 10:00:00,11,16,1,10,20.0,218.1413697,2015
2015-11-16 11:00:00,11,16,1,11,23.0,176.5658146,2015
2015-11-16 12:00:00,11,16,1,12,22.0,152.4481995,2015
2015-11-16 13:00:00,11,16,1,13,21.0,157.3460053,2015
2015-11-16 14:00:00,11,16,1,14,20.0,164.8274655,2015
2015-11-16 15:00:00,11,16,1,15,28.0,172.6693862,2015
2015-11-16 16:00:00,11,16,1,16,33.0,187.4391509,2015
2015-11-16 17:00:00,11,16,1,17,33.0,218.6240649,2015
2015-11-16 18:00:00,11,16,1,18,34.0,244.3027395,2015
2015-11-16 19:00:00,11,16,1,19,33.0,285.7177229,2015
2015-11-16 20:00:00,11,16,1,20,31.0,271.792928,2015
2015-11-16 21:00:00,11,16,1,21,31.0,269.214915,2015
2015-11-16 22:00:00,11,16,1,22,31.0,271.7952599,2015
2015-11-16 23:00:00,11,16,1,23,31.0,261.0222857,2015
2015-11-17 00:00:00,11,17,1,0,30.0,244.4683907,2015
2015-11-17 01:00:00,11,17,1,1,30.0,234.1759054,2015
2015-11-17 02:00:00,11,17,1,2,28.0,239.6436943,2015
2015-11-17 03:00:00,11,17,1,3,28.0,237.9642255,2015
2015-11-17 04:00:00,11,17,1,4,27.0,245.6396267,2015
2015-11-17 05:00:00,11,17,1,5,27.0,243.9989871,2015
2015-11-17 06:00:00,11,17,1,6,27.0,250.0485517,2015
2015-11-17 07:00:00,11,17,1,7,27.0,289.0466953,2015
2015-11-17 08:00:00,11,17,1,8,27.0,338.037163,2015
2015-11-17 09:00:00,11,17,1,9,25.0,354.7770634,2015
2015-11-17 10:00:00,11,17,1,10,25.0,349.4673302,2015
2015-11-17 11:00:00,11,17,1,11,24.0,314.0273029,2015
2015-11-17 12:00:00,11,17,1,12,23.0,304.5007393,2015
2015-11-17 13:00:00,11,17,1,13,25.0,298.6210893,2015
2015-11-17 14:00:00,11,17,1,14,25.0,313.2023637,2015
2015-11-17 15:00:00,11,17,1,15,21.0,322.3016283,2015
2015-11-17 16:00:00,11,17,1,16,16.0,324.2739828,2015
2015-11-17 17:00:00,11,17,1,17,17.0,312.3427025,2015
2015-11-17 18:00:00,11,17,1,18,17.0,326.7586024,2015
2015-11-17 19:00:00,11,17,1,19,19.0,342.9412654,2015
2015-11-17 20:00:00,11,17,1,20,18.0,349.781142,2015
2015-11-17 21:00:00,11,17,1,21,17.0,359.5379679,2015
2015-11-17 22:00:00,11,17,1,22,18.0,351.3299445,2015
2015-11-17 23:00:00,11,17,1,23,18.0,339.603848,2015
2015-11-18 00:00:00,11,18,1,0,18.0,288.4242418,2015
2015-11-18 01:00:00,11,18,1,1,20.0,277.4748099,2015
