date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-01-08 00:00:00,1795.960737670407,3.0,1,0,3,1563.8010285663222,1350.784677968633,702.1803327329419
2015-01-08 01:00:00,1796.8870288260723,1.6,1,1,3,1550.922230620264,1333.434943232921,724.5834180907827
2015-01-08 02:00:00,1832.1389767106505,0.2,1,2,3,1559.4834640098668,1323.9084976558595,770.2534360652753
2015-01-08 03:00:00,1806.7974366944125,-1.3,1,3,3,1563.313440154152,1325.951404794231,740.2493879755189
2015-01-08 04:00:00,1846.6878947667524,-2.4,1,4,3,1609.571100343573,1339.6752900747117,752.4935515118009
2015-01-08 05:00:00,1960.3192960972128,-3.5,1,5,3,1719.4451778130822,1367.8479525023515,801.0049861712721
2015-01-08 06:00:00,2139.2452444590785,-4.1,1,6,3,1907.7832234842465,1410.0961480181988,864.0432394886423
2015-01-08 07:00:00,2176.676660544622,-4.7,1,7,3,1919.1298081954533,1446.2769090284787,851.1103477853558
2015-01-08 08:00:00,2125.1269140480176,-5.2,1,8,3,1842.8769470424231,1485.5130529900828,791.9193320519676
2015-01-08 09:00:00,2038.3148330454528,-5.7,1,9,3,1721.8650906070463,1534.6218896770429,725.5265967496985
2015-01-08 10:00:00,1968.9320801741624,-6.1,1,10,3,1599.7539097901397,1568.2481634548762,682.6781212339097
2015-01-08 11:00:00,1863.9811921047065,-6.6,1,11,3,1488.117447581095,1582.4821965080855,601.6844721837056
2015-01-08 12:00:00,1760.5216175935236,-7.0,1,12,3,1373.683169942705,1567.6507722248602,524.8707015723048
2015-01-08 13:00:00,1700.302501747307,-7.2,1,13,3,1330.96015106617,1541.0223432560292,485.0988979387698
2015-01-08 14:00:00,1602.3807581398787,-5.2,1,14,3,1222.73622066885,1526.6376173200797,402.4688212924391
2015-01-08 15:00:00,1647.3818542552283,-3.4,1,15,3,1235.1766344333753,1516.6555635984853,459.5395768810736
2015-01-08 16:00:00,1689.535739551792,-1.7,1,16,3,1234.035296539053,1520.0387188777147,491.8718436966497
2015-01-08 17:00:00,1810.8243188796905,0.0,1,17,3,1340.5953380970172,1584.6409823164454,568.5958459390324
2015-01-08 18:00:00,1925.1850947627963,1.7,1,18,3,1476.2032186469153,1602.2685486811524,601.1900359537788
2015-01-08 19:00:00,1949.242721508164,3.0,1,19,3,1489.081032881344,1575.5196914387227,621.7964848520312
2015-01-08 20:00:00,1918.0568508254685,3.8,1,20,3,1441.6941980370411,1545.8468550593338,607.6512977080038
2015-01-08 21:00:00,1860.2955177928625,4.2,1,21,3,1439.964434494428,1499.2023826879397,589.5791092570832
2015-01-08 22:00:00,1755.312697123116,4.1,1,22,3,1341.0051291650393,1428.9556343686495,551.1182833309424
2015-01-08 23:00:00,1657.17252,3.6,1,23,3,1322.0312400000005,1355.13512,524.225732336
2015-01-09 00:00:00,1608.355646602894,3.0,1,0,4,1315.67864174741,1310.195920223102,514.5752416654288
