date,month,hour,dayofweek,netload,tmpc,mw2day,mw7day,potential,poten_2,poten_7
2017-01-10 13:00:00,1,13,1,7250.4,14.43,5606.2,7143.4,2388.8,744.6000000000004,2281.8
2017-01-10 14:00:00,1,14,1,7369.1,14.239,5361.1,7276.7,2737.2000000000007,729.2000000000007,2644.8
2017-01-10 15:00:00,1,15,1,7211.4,13.687,5251.3,7143.5,2619.266666666665,659.1666666666661,2551.366666666666
2017-01-10 16:00:00,1,16,1,7179.6,12.789,5230.5,7091.9,2517.266666666668,568.166666666667,2429.5666666666666
2017-01-10 17:00:00,1,17,1,7415.5,11.655,5745.0,7322.2,2220.5999999999995,550.0999999999995,2127.2999999999997
2017-01-10 18:00:00,1,18,1,7918.7,11.265,6594.6,7697.5,2143.633333333333,819.5333333333338,1922.4333333333332
2017-01-10 19:00:00,1,19,1,8086.5,11.037,6899.2,7816.4,2138.033333333333,950.7333333333328,1867.9333333333325
2017-01-10 20:00:00,1,20,1,7938.5,10.765,6936.3,7661.6,1930.7,928.5,1653.8000000000002
2017-01-10 21:00:00,1,21,1,7553.7,10.468,6677.2,7352.2,1681.5666666666657,805.0666666666657,1480.0666666666657
2017-01-10 22:00:00,1,22,1,7170.9,10.172,6359.0,6966.6,1525.5666666666666,713.666666666667,1321.266666666667
2017-01-10 23:00:00,1,23,1,6405.8,9.925,5736.1,6227.9,1268.166666666667,598.4666666666672,1090.2666666666664
2017-01-11 00:00:00,1,0,2,5696.7,9.769,5212.8,5553.8,859.1666666666661,375.2666666666664,716.2666666666664
2017-01-11 01:00:00,1,1,2,5273.4,9.7,4843.6,5128.1,598.5,168.70000000000073,453.2000000000007
2017-01-11 02:00:00,1,2,2,5057.4,9.631,4622.8,4932.5,654.0666666666666,219.46666666666715,529.166666666667
2017-01-11 03:00:00,1,3,2,4922.6,9.494,4530.7,4785.1,757.8000000000002,365.8999999999997,620.3000000000002
2017-01-11 04:00:00,1,4,2,4890.7,9.278,4512.9,4753.9,885.833333333333,508.0333333333329,749.0333333333328
2017-01-11 05:00:00,1,5,2,4961.5,9.073,4605.7,4819.6,1042.6,686.7999999999997,900.7000000000003
2017-01-11 06:00:00,1,6,2,5319.6,8.964,5043.1,5195.7,1408.3000000000002,1131.8000000000002,1284.3999999999996
2017-01-11 07:00:00,1,7,2,6039.6,8.824,5804.0,5848.9,2238.4666666666667,2002.8666666666663,2047.766666666666
2017-01-11 08:00:00,1,8,2,6818.2,9.518,6666.7,6572.1,3056.6,2905.1,2810.5000000000005
2017-01-11 09:00:00,1,9,2,7210.0,11.083,7201.8,7061.0,3124.4,3116.2000000000003,2975.4
2017-01-11 10:00:00,1,10,2,7217.1,12.795,7326.9,7165.3,2709.2333333333336,2819.033333333333,2657.4333333333334
2017-01-11 11:00:00,1,11,2,7257.3,14.459,7383.3,7286.6,2351.7666666666664,2477.7666666666664,2381.0666666666666
2017-01-11 12:00:00,1,12,2,6995.6,15.749,7146.0,7114.6,1910.4333333333332,2060.833333333333,2029.4333333333332
2017-01-11 13:00:00,1,13,2,6851.9,16.591,7001.0,6975.0,1990.3,2139.4000000000005,2113.4000000000005
2017-01-11 14:00:00,1,14,2,6942.1,16.942,7117.9,7126.1,2310.2000000000007,2486.0,2494.2000000000007
2017-01-11 15:00:00,1,15,2,6794.5,16.714,6959.5,6972.6,2202.366666666666,2367.366666666666,2380.4666666666662
2017-01-11 16:00:00,1,16,2,6721.9,15.163,6870.6,6900.9,2059.5666666666666,2208.266666666668,2238.5666666666666
2017-01-11 17:00:00,1,17,2,6958.4,13.24,7157.5,7150.8,1763.499999999999,1962.5999999999997,1955.9
2017-01-11 18:00:00,1,18,2,7551.4,12.526,7758.6,7606.8,1776.333333333333,1983.5333333333335,1831.7333333333336
2017-01-11 19:00:00,1,19,2,7747.9,12.049,7957.9,7722.5,1799.4333333333325,2009.4333333333325,1774.0333333333328
2017-01-11 20:00:00,1,20,2,7650.6,11.701,7858.5,7563.3,1642.8000000000002,1850.7,1555.5
2017-01-11 21:00:00,1,21,2,7357.0,11.557,7526.2,7242.0,1484.866666666666,1654.0666666666657,1369.866666666666
2017-01-11 22:00:00,1,22,2,6965.4,11.386,7080.9,6870.7,1320.0666666666666,1435.5666666666666,1225.3666666666668
2017-01-11 23:00:00,1,23,2,6250.8,10.999,6356.0,6186.8,1113.166666666667,1218.3666666666668,1049.166666666667
2017-01-12 00:00:00,1,0,3,5563.6,10.48,5674.7,5539.1,726.0666666666666,837.1666666666661,701.5666666666666
2017-01-12 01:00:00,1,1,3,5179.1,9.992,5235.5,5143.3,504.2000000000007,560.6000000000004,468.40000000000055
2017-01-12 02:00:00,1,2,3,4976.9,9.479,5020.5,4898.0,573.5666666666666,617.166666666667,494.66666666666697
2017-01-12 03:00:00,1,3,3,4869.3,8.98,4915.3,4788.2,704.5,750.5,623.3999999999996
2017-01-12 04:00:00,1,4,3,4829.2,8.713,4884.6,4749.9,824.333333333333,879.7333333333336,745.0333333333328
2017-01-12 05:00:00,1,5,3,4836.5,8.682,4952.1,4820.4,917.6,1033.2000000000005,901.4999999999995
2017-01-12 06:00:00,1,6,3,5259.5,8.739,5315.6,5142.5,1348.1999999999998,1404.3000000000002,1231.1999999999998
2017-01-12 07:00:00,1,7,3,5927.5,8.931,6045.2,5824.8,2126.3666666666663,2244.066666666666,2023.6666666666663
2017-01-12 08:00:00,1,8,3,6774.2,9.59,6845.2,6620.4,3012.6,3083.6,2858.8
2017-01-12 09:00:00,1,9,3,7247.3,10.619,7367.5,7078.7,3161.7000000000003,3281.9,2993.1
2017-01-12 10:00:00,1,10,3,7386.0,11.572,7481.1,7171.1,2878.133333333333,2973.2333333333336,2663.2333333333336
2017-01-12 11:00:00,1,11,3,7511.5,12.552,7572.9,7241.0,2605.9666666666662,2667.366666666666,2335.4666666666662
2017-01-12 12:00:00,1,12,3,7314.6,13.289,7373.3,7041.2,2229.4333333333334,2288.133333333333,1956.0333333333328
2017-01-12 13:00:00,1,13,3,7183.6,13.754,7250.4,6928.6,2322.000000000001,2388.8,2067.000000000001
2017-01-12 14:00:00,1,14,3,7293.7,13.888,7369.1,7005.1,2661.8,2737.2000000000007,2373.2000000000007
2017-01-12 15:00:00,1,15,3,7086.8,13.693,7211.4,6830.2,2494.666666666666,2619.266666666665,2238.0666666666657
2017-01-12 16:00:00,1,16,3,7006.8,12.897,7179.6,6787.0,2344.466666666667,2517.266666666668,2124.666666666667
2017-01-12 17:00:00,1,17,3,7178.1,11.527,7415.5,7093.7,1983.2,2220.5999999999995,1898.7999999999995
2017-01-12 18:00:00,1,18,3,7668.2,11.335,7918.7,7595.6,1893.1333333333328,2143.633333333333,1820.5333333333335
2017-01-12 19:00:00,1,19,3,7812.6,11.248,8086.5,7746.8,1864.1333333333328,2138.033333333333,1798.333333333333
2017-01-12 20:00:00,1,20,3,7662.4,11.095,7938.5,7591.0,1654.5999999999997,1930.7,1583.1999999999998
2017-01-12 21:00:00,1,21,3,7358.2,10.915,7553.7,7271.6,1486.0666666666657,1681.5666666666657,1399.4666666666662
2017-01-12 22:00:00,1,22,3,6931.3,10.707,7170.9,6898.9,1285.9666666666672,1525.5666666666666,1253.5666666666666
2017-01-12 23:00:00,1,23,3,6229.1,10.339,6405.8,6205.4,1091.4666666666672,1268.166666666667,1067.7666666666664
2017-01-13 00:00:00,1,0,4,5596.5,9.958,5696.7,5597.6,758.9666666666662,859.1666666666661,760.0666666666666
2017-01-13 01:00:00,1,1,4,5190.5,9.54,5273.4,5210.0,515.6000000000004,598.5,535.1000000000004
2017-01-13 02:00:00,1,2,4,4970.8,9.234,5057.4,4979.5,567.4666666666672,654.0666666666666,576.166666666667
2017-01-13 03:00:00,1,3,4,4852.8,8.925,4922.6,4858.4,688.0,757.8000000000002,693.5999999999995
2017-01-13 04:00:00,1,4,4,4841.9,8.579,4890.7,4806.7,837.0333333333328,885.833333333333,801.833333333333
2017-01-13 05:00:00,1,5,4,4919.2,8.07,4961.5,4895.4,1000.2999999999996,1042.6,976.4999999999995
2017-01-13 06:00:00,1,6,4,5274.0,7.613,5319.6,5242.9,1362.6999999999998,1408.3000000000002,1331.5999999999997
2017-01-13 07:00:00,1,7,4,5983.8,7.192,6039.6,5909.5,2182.6666666666665,2238.4666666666667,2108.3666666666663
2017-01-13 08:00:00,1,8,4,6664.9,7.795,6818.2,6649.4,2903.3,3056.6,2887.8
2017-01-13 09:00:00,1,9,4,7071.1,9.088,7210.0,7049.7,2985.5000000000005,3124.4,2964.1
2017-01-13 10:00:00,1,10,4,7138.1,10.222,7217.1,7110.1,2630.2333333333336,2709.2333333333336,2602.2333333333336
2017-01-13 11:00:00,1,11,4,7187.8,11.027,7257.3,7176.9,2282.2666666666664,2351.7666666666664,2271.366666666666
2017-01-13 12:00:00,1,12,4,6966.7,11.526,6995.6,6927.7,1881.5333333333328,1910.4333333333332,1842.5333333333328
2017-01-13 13:00:00,1,13,4,6845.1,11.776,6851.9,6761.3,1983.500000000001,1990.3,1899.7000000000007
2017-01-13 14:00:00,1,14,4,6962.5,11.773,6942.1,6826.4,2330.6000000000004,2310.2000000000007,2194.5
2017-01-13 15:00:00,1,15,4,6870.5,11.443,6794.5,6700.2,2278.366666666666,2202.366666666666,2108.0666666666657
2017-01-13 16:00:00,1,16,4,6763.1,10.541,6721.9,6616.4,2100.766666666668,2059.5666666666666,1954.0666666666664
2017-01-13 17:00:00,1,17,4,6946.1,8.751,6958.4,6918.0,1751.1999999999998,1763.499999999999,1723.0999999999997
2017-01-13 18:00:00,1,18,4,7566.0,7.918,7551.4,7441.9,1790.9333333333334,1776.333333333333,1666.833333333333
2017-01-13 19:00:00,1,19,4,7724.0,7.348,7747.9,7547.9,1775.5333333333328,1799.4333333333325,1599.4333333333325
2017-01-13 20:00:00,1,20,4,7594.2,6.886,7650.6,7404.3,1586.3999999999996,1642.8000000000002,1396.5
2017-01-13 21:00:00,1,21,4,7277.8,6.483,7357.0,7110.9,1405.666666666666,1484.866666666666,1238.7666666666655
2017-01-13 22:00:00,1,22,4,6902.6,6.149,6965.4,6761.0,1257.266666666667,1320.0666666666666,1115.666666666667
2017-01-13 23:00:00,1,23,4,6283.5,5.878,6250.8,6210.7,1145.8666666666668,1113.166666666667,1073.0666666666666
2017-01-14 00:00:00,1,0,5,5661.2,5.651,5563.6,5620.7,823.6666666666661,726.0666666666666,783.1666666666661
2017-01-14 01:00:00,1,1,5,5196.4,5.477,5179.1,5186.0,521.5,504.2000000000007,511.1000000000004
2017-01-14 02:00:00,1,2,5,4922.1,5.286,4976.9,4893.6,518.7666666666673,573.5666666666666,490.2666666666673
2017-01-14 03:00:00,1,3,5,4776.9,5.031,4869.3,4750.8,612.0999999999995,704.5,586.0
2017-01-14 04:00:00,1,4,5,4700.5,4.806,4829.2,4676.7,695.6333333333332,824.333333333333,671.833333333333
2017-01-14 05:00:00,1,5,5,4695.3,4.592,4836.5,4661.7,776.4000000000001,917.6,742.7999999999997
2017-01-14 06:00:00,1,6,5,4787.8,4.407,5259.5,4735.1,876.5,1348.1999999999998,823.8000000000002
2017-01-14 07:00:00,1,7,5,4912.5,4.197,5927.5,4840.6,1111.3666666666663,2126.3666666666663,1039.4666666666667
2017-01-14 08:00:00,1,8,5,5242.2,4.974,6774.2,5110.7,1480.6,3012.6,1349.1
2017-01-14 09:00:00,1,9,5,5733.9,6.697,7247.3,5671.8,1648.2999999999995,3161.7000000000003,1586.2000000000005
2017-01-14 10:00:00,1,10,5,5999.1,8.611,7386.0,5925.8,1491.2333333333336,2878.133333333333,1417.9333333333334
2017-01-14 11:00:00,1,11,5,6089.7,10.187,7511.5,6003.7,1184.166666666666,2605.9666666666662,1098.166666666666
2017-01-14 12:00:00,1,12,5,6111.4,11.165,7314.6,6012.4,1026.233333333333,2229.4333333333334,927.2333333333328
2017-01-14 13:00:00,1,13,5,5962.7,11.752,7183.6,5862.6,1101.1000000000004,2322.000000000001,1001.0000000000008
2017-01-14 14:00:00,1,14,5,5813.3,11.97,7293.7,5718.2,1181.4000000000003,2661.8,1086.3000000000002
2017-01-14 15:00:00,1,15,5,5731.0,11.761,7086.8,5629.1,1138.866666666666,2494.666666666666,1036.9666666666662
2017-01-14 16:00:00,1,16,5,5688.2,10.362,7006.8,5592.1,1025.8666666666668,2344.466666666667,929.7666666666672
2017-01-14 17:00:00,1,17,5,6070.6,8.029,7178.1,6081.1,875.6999999999998,1983.2,886.1999999999998
2017-01-14 18:00:00,1,18,5,6951.2,7.388,7668.2,6854.2,1176.1333333333332,1893.1333333333328,1079.1333333333332
2017-01-14 19:00:00,1,19,5,7207.4,6.955,7812.6,7022.3,1258.9333333333325,1864.1333333333328,1073.833333333333
2017-01-14 20:00:00,1,20,5,7100.7,6.577,7662.4,6926.1,1092.8999999999996,1654.5999999999997,918.3000000000002
2017-01-14 21:00:00,1,21,5,6736.1,6.147,7358.2,6594.5,863.9666666666662,1486.0666666666657,722.3666666666659
2017-01-14 22:00:00,1,22,5,6385.6,5.682,6931.3,6268.6,740.2666666666673,1285.9666666666672,623.2666666666673
2017-01-14 23:00:00,1,23,5,5902.2,5.277,6229.1,5830.6,764.5666666666666,1091.4666666666672,692.9666666666672
2017-01-15 00:00:00,1,0,6,5352.0,4.961,5596.5,5305.3,514.4666666666662,758.9666666666662,467.7666666666664
2017-01-15 01:00:00,1,1,6,4891.6,4.695,5190.5,4877.9,216.70000000000076,515.6000000000004,203.0
2017-01-15 02:00:00,1,2,6,4627.6,4.446,4970.8,4592.1,224.26666666666733,567.4666666666672,188.76666666666733
2017-01-15 03:00:00,1,3,6,4463.7,4.216,4852.8,4448.6,298.89999999999964,688.0,283.8000000000002
2017-01-15 04:00:00,1,4,6,4389.9,4.056,4841.9,4349.0,385.0333333333329,837.0333333333328,344.1333333333332
2017-01-15 05:00:00,1,5,6,4382.4,3.922,4919.2,4369.2,463.4999999999996,1000.2999999999996,450.2999999999997
2017-01-15 06:00:00,1,6,6,4484.4,3.826,5274.0,4431.4,573.0999999999995,1362.6999999999998,520.0999999999995
2017-01-15 07:00:00,1,7,6,4466.1,3.705,5983.8,4419.1,664.9666666666667,2182.6666666666665,617.9666666666667
2017-01-15 08:00:00,1,8,6,4656.5,4.846,6664.9,4548.0,894.9000000000001,2903.3,786.4000000000001
2017-01-15 09:00:00,1,9,6,5162.8,6.684,7071.1,5023.2,1077.2000000000005,2985.5000000000005,937.6
2017-01-15 10:00:00,1,10,6,5549.5,8.734,7138.1,5397.2,1041.6333333333332,2630.2333333333336,889.333333333333
2017-01-15 11:00:00,1,11,6,5814.9,10.873,7187.8,5670.9,909.366666666666,2282.2666666666664,765.3666666666659
2017-01-15 12:00:00,1,12,6,5926.6,12.042,6966.7,5800.4,841.4333333333334,1881.5333333333328,715.2333333333327
2017-01-15 13:00:00,1,13,6,5675.3,12.665,6845.1,5606.2,813.7000000000007,1983.500000000001,744.6000000000004
2017-01-15 14:00:00,1,14,6,5463.5,12.883,6962.5,5361.1,831.6000000000004,2330.6000000000004,729.2000000000007
2017-01-15 15:00:00,1,15,6,5337.8,12.571,6870.5,5251.3,745.6666666666661,2278.366666666666,659.1666666666661
2017-01-15 16:00:00,1,16,6,5299.6,10.976,6763.1,5230.5,637.2666666666673,2100.766666666668,568.166666666667
2017-01-15 17:00:00,1,17,6,5743.0,8.593,6946.1,5745.0,548.0999999999995,1751.1999999999998,550.0999999999995
2017-01-15 18:00:00,1,18,6,6652.3,7.869,7566.0,6594.6,877.2333333333336,1790.9333333333334,819.5333333333338
2017-01-15 19:00:00,1,19,6,6990.2,7.356,7724.0,6899.2,1041.733333333333,1775.5333333333328,950.7333333333328
2017-01-15 20:00:00,1,20,6,7063.9,6.819,7594.2,6936.3,1056.0999999999997,1586.3999999999996,928.5
2017-01-15 21:00:00,1,21,6,6774.0,6.394,7277.8,6677.2,901.866666666666,1405.666666666666,805.0666666666657
2017-01-15 22:00:00,1,22,6,6388.7,6.076,6902.6,6359.0,743.3666666666668,1257.266666666667,713.666666666667
2017-01-15 23:00:00,1,23,6,5783.5,5.795,6283.5,5736.1,645.8666666666668,1145.8666666666668,598.4666666666672
2017-01-16 00:00:00,1,0,0,5215.8,5.591,5661.2,5212.8,378.2666666666664,823.6666666666661,375.2666666666664
2017-01-16 01:00:00,1,1,0,4866.5,5.445,5196.4,4843.6,191.6000000000004,521.5,168.70000000000073
2017-01-16 02:00:00,1,2,0,4677.6,5.326,4922.1,4622.8,274.26666666666733,518.7666666666673,219.46666666666715
2017-01-16 03:00:00,1,3,0,4582.3,5.221,4776.9,4530.7,417.5,612.0999999999995,365.8999999999997
2017-01-16 04:00:00,1,4,0,4563.7,5.09,4700.5,4512.9,558.833333333333,695.6333333333332,508.0333333333329
2017-01-16 05:00:00,1,5,0,4689.2,4.999,4695.3,4605.7,770.2999999999997,776.4000000000001,686.7999999999997
2017-01-16 06:00:00,1,6,0,5048.7,4.944,4787.8,5043.1,1137.3999999999996,876.5,1131.8000000000002
2017-01-16 07:00:00,1,7,0,5887.8,4.907,4912.5,5804.0,2086.6666666666665,1111.3666666666663,2002.8666666666663
2017-01-16 08:00:00,1,8,0,6752.5,5.748,5242.2,6666.7,2990.9,1480.6,2905.1
2017-01-16 09:00:00,1,9,0,7311.4,7.339,5733.9,7201.8,3225.8,1648.2999999999995,3116.2000000000003
2017-01-16 10:00:00,1,10,0,7444.2,9.313,5999.1,7326.9,2936.333333333333,1491.2333333333336,2819.033333333333
2017-01-16 11:00:00,1,11,0,7522.2,11.381,6089.7,7383.3,2616.666666666666,1184.166666666666,2477.7666666666664
2017-01-16 12:00:00,1,12,0,7289.1,12.948,6111.4,7146.0,2203.9333333333334,1026.233333333333,2060.833333333333
2017-01-16 13:00:00,1,13,0,7121.7,13.829,5962.7,7001.0,2260.1000000000004,1101.1000000000004,2139.4000000000005
2017-01-16 14:00:00,1,14,0,7192.7,14.118,5813.3,7117.9,2560.8,1181.4000000000003,2486.0
2017-01-16 15:00:00,1,15,0,7030.6,13.922,5731.0,6959.5,2438.4666666666662,1138.866666666666,2367.366666666666
2017-01-16 16:00:00,1,16,0,6954.1,12.36,5688.2,6870.6,2291.766666666668,1025.8666666666668,2208.266666666668
2017-01-16 17:00:00,1,17,0,7167.5,10.179,6070.6,7157.5,1972.5999999999997,875.6999999999998,1962.5999999999997
2017-01-16 18:00:00,1,18,0,7863.1,9.334,6951.2,7758.6,2088.0333333333338,1176.1333333333332,1983.5333333333335
2017-01-16 19:00:00,1,19,0,8113.1,8.759,7207.4,7957.9,2164.633333333333,1258.9333333333325,2009.4333333333325
2017-01-16 20:00:00,1,20,0,8014.2,8.272,7100.7,7858.5,2006.4,1092.8999999999996,1850.7
2017-01-16 21:00:00,1,21,0,7671.3,7.871,6736.1,7526.2,1799.166666666666,863.9666666666662,1654.0666666666657
2017-01-16 22:00:00,1,22,0,7216.6,7.525,6385.6,7080.9,1571.266666666667,740.2666666666673,1435.5666666666666
2017-01-16 23:00:00,1,23,0,6456.2,7.249,5902.2,6356.0,1318.5666666666666,764.5666666666666,1218.3666666666668
2017-01-17 00:00:00,1,0,1,5739.9,6.971,5352.0,5674.7,902.366666666666,514.4666666666662,837.1666666666661
2017-01-17 01:00:00,1,1,1,5334.5,6.743,4891.6,5235.5,659.6000000000004,216.70000000000076,560.6000000000004
2017-01-17 02:00:00,1,2,1,5089.3,6.488,4627.6,5020.5,685.9666666666672,224.26666666666733,617.166666666667
2017-01-17 03:00:00,1,3,1,4997.3,6.186,4463.7,4915.3,832.5,298.89999999999964,750.5
2017-01-17 04:00:00,1,4,1,4919.5,5.941,4389.9,4884.6,914.6333333333332,385.0333333333329,879.7333333333336
2017-01-17 05:00:00,1,5,1,4962.2,5.77,4382.4,4952.1,1043.2999999999995,463.4999999999996,1033.2000000000005
2017-01-17 06:00:00,1,6,1,5393.6,5.626,4484.4,5315.6,1482.3000000000002,573.0999999999995,1404.3000000000002
2017-01-17 07:00:00,1,7,1,6111.8,5.506,4466.1,6045.2,2310.6666666666665,664.9666666666667,2244.066666666666
2017-01-17 08:00:00,1,8,1,6949.2,6.594,4656.5,6845.2,3187.6,894.9000000000001,3083.6
2017-01-17 09:00:00,1,9,1,7423.4,8.351,5162.8,7367.5,3337.8,1077.2000000000005,3281.9
