ept,netload,tmpf,month,hour,dayofweek,mw2day,mw7day,potential
2019-05-04 11:00:00,11447.282,79.0,5,11,5,11999.146,8849.489,1228.3225434782617
2019-05-04 12:00:00,11879.0,81.0,5,12,5,12663.369,8793.156,1462.8034782608684
2019-05-04 13:00:00,12345.272,84.0,5,13,5,13300.224,8724.505,1791.3915217391311
2019-05-04 14:00:00,12655.946,86.0,5,14,5,13754.601,8677.509,1999.6838695652204
2019-05-04 15:00:00,12827.296,87.1,5,15,5,13888.246,8784.449,2064.580347826086
2019-05-04 16:00:00,12971.709,86.0,5,16,5,13834.29,9025.761,2031.0424347826083
2019-05-04 17:00:00,12945.909,84.9,5,17,5,13706.835,9250.664,1829.6622391304356
2019-05-04 18:00:00,12790.503,82.9,5,18,5,13397.183,9408.49,1636.514673913045
2019-05-04 19:00:00,12492.577,82.9,5,19,5,12947.894,9501.798,1449.458391304348
2019-05-04 20:00:00,12445.555,79.0,5,20,5,12827.653,9699.285,1407.532869565217
2019-05-04 21:00:00,11896.772,75.9,5,21,5,12142.732,9461.495,1235.0035000000007
2019-05-04 22:00:00,11125.258,73.9,5,22,5,11058.724,8964.76,1175.6852391304365
2019-05-04 23:00:00,10294.153,72.0,5,23,5,10019.06,8385.53,1068.801456521738
2019-05-05 00:00:00,9461.78,70.0,5,0,6,9233.347,7838.295,772.4795652173925
2019-05-05 01:00:00,8927.685,69.1,5,1,6,8695.945,7546.752,606.4433913043467
2019-05-05 02:00:00,8528.831,69.1,5,2,6,8409.948,7313.653,415.0848913043492
2019-05-05 03:00:00,8298.163,68.0,5,3,6,8249.827,7266.281,267.5563478260856
2019-05-05 04:00:00,8163.367,66.0,5,4,6,8246.247,7245.522,31.61454347826202
2019-05-05 05:00:00,8197.233,66.9,5,5,6,8782.838,7350.968,0.0
2019-05-05 06:00:00,8383.853,66.0,5,6,6,9577.19,7608.18,0.0
2019-05-05 07:00:00,8758.665,66.9,5,7,6,10163.369,7954.42,0.0
2019-05-05 08:00:00,9344.99,66.9,5,8,6,10589.237,8467.123,0.0
2019-05-05 09:00:00,9726.087,66.9,5,9,6,11040.011,8824.987,0.0
2019-05-05 10:00:00,10020.919,68.0,5,10,6,11522.411,8922.495,0.0
2019-05-05 11:00:00,10472.53,71.1,5,11,6,12135.348,9009.286,253.57054347826303
2019-05-05 12:00:00,10714.359,75.0,5,12,6,12620.844,9086.073,298.16247826086874
2019-05-05 13:00:00,10857.841,77.0,5,13,6,13065.073,9426.136,303.96052173913085
2019-05-05 14:00:00,10872.263,77.0,5,14,6,13451.851,9672.878,216.00086956522136
2019-05-05 15:00:00,10936.485,79.0,5,15,6,13812.341,9977.229,173.76934782608623
2019-05-05 16:00:00,11098.927,73.0,5,16,6,14129.808,10275.401,158.26043478260726
2019-05-05 17:00:00,11122.161,69.1,5,17,6,14165.52,10504.847,5.914239130435817
2019-05-05 18:00:00,10993.27,70.0,5,18,6,13835.013,10631.651,0.0
2019-05-05 19:00:00,10907.758,68.0,5,19,6,13204.971,10597.276,0.0
2019-05-05 20:00:00,10974.62,64.0,5,20,6,12932.723,10688.473,0.0
2019-05-05 21:00:00,10501.269,62.1,5,21,6,12274.119,10083.901,0.0
2019-05-05 22:00:00,9718.799,62.1,5,22,6,11350.858,9211.31,0.0
2019-05-05 23:00:00,8853.25,62.1,5,23,6,10444.6,8444.498,0.0
2019-05-06 00:00:00,8222.974,61.0,5,0,0,9672.009,7830.762,0.0
2019-05-06 01:00:00,7757.223,60.1,5,1,0,9064.165,7536.561,0.0
2019-05-06 02:00:00,7504.126,59.0,5,2,0,8739.426,7396.417,0.0
2019-05-06 03:00:00,7526.25,57.9,5,3,0,8491.468,7360.063,0.0
2019-05-06 04:00:00,7713.755,57.9,5,4,0,8379.067,7604.46,0.0
2019-05-06 05:00:00,8294.788,57.9,5,5,0,8462.007,8280.755,0.0
2019-05-06 06:00:00,9134.846,57.9,5,6,0,8681.195,9204.781,207.70986956521665
2019-05-06 07:00:00,9570.518,57.9,5,7,0,9171.02,9665.754,246.1963478260859
2019-05-06 08:00:00,9731.415,59.0,5,8,0,9816.88,9727.733,127.34167391304254
2019-05-06 09:00:00,9840.807,61.0,5,9,0,10441.517,9738.711,13.448739130437389
2019-05-06 10:00:00,9962.182,64.0,5,10,0,11006.049,9675.713,0.0
2019-05-06 11:00:00,10121.338,66.0,5,11,0,11447.282,9559.808,0.0
2019-05-06 12:00:00,10277.346,68.0,5,12,0,11879.0,9517.048,0.0
2019-05-06 13:00:00,10510.475,70.0,5,13,0,12345.272,9536.983,0.0
2019-05-06 14:00:00,10629.426,70.0,5,14,0,12655.946,9554.187,0.0
2019-05-06 15:00:00,10893.925,73.0,5,15,0,12827.296,9554.449,131.20934782608492
2019-05-06 16:00:00,11299.85,73.0,5,16,0,12971.709,9667.767,359.18343478260795
2019-05-06 17:00:00,11563.554,73.0,5,17,0,12945.909,9859.954,447.3072391304359
2019-05-06 18:00:00,11584.679,72.0,5,18,0,12790.503,10045.246,430.6906739130445
2019-05-06 19:00:00,11416.528,72.0,5,19,0,12492.577,10173.024,373.4093913043489
2019-05-06 20:00:00,11431.065,66.9,5,20,0,12445.555,10424.407,393.0428695652172
2019-05-06 21:00:00,10913.298,64.0,5,21,0,11896.772,9930.204,251.52950000000052
2019-05-06 22:00:00,9933.823,64.0,5,22,0,11125.258,9197.722,0.0
2019-05-06 23:00:00,8959.836,62.1,5,23,0,10294.153,8420.266,0.0
2019-05-07 00:00:00,8299.566,61.0,5,0,1,9461.78,8000.389,0.0
2019-05-07 01:00:00,7925.13,60.1,5,1,1,8927.685,7729.924,0.0
2019-05-07 02:00:00,7702.726,60.1,5,2,1,8528.831,7640.603,0.0
2019-05-07 03:00:00,7613.275,59.0,5,3,1,8298.163,7588.001,0.0
2019-05-07 04:00:00,7793.656,57.9,5,4,1,8163.367,7733.239,0.0
2019-05-07 05:00:00,8264.093,57.9,5,5,1,8197.233,8371.541,0.0
2019-05-07 06:00:00,9102.957,57.0,5,6,1,8383.853,9266.583,175.82086956521744
2019-05-07 07:00:00,9577.912,57.9,5,7,1,8758.665,9658.525,253.59034782608612
2019-05-07 08:00:00,9763.172,62.1,5,8,1,9344.99,9667.707,159.09867391304215
2019-05-07 09:00:00,9997.403,66.0,5,9,1,9726.087,9585.735,170.04473913043694
2019-05-07 10:00:00,10376.079,70.0,5,10,1,10020.919,9775.93,346.4497826086936
2019-05-07 11:00:00,10752.963,73.0,5,11,1,10472.53,10004.61,534.0035434782621
2019-05-07 12:00:00,11182.02,73.9,5,12,1,10714.359,10313.285,765.8234782608688
2019-05-07 13:00:00,11595.951,77.0,5,13,1,10857.841,10719.598,1042.0705217391296
2019-05-07 14:00:00,11978.31,78.1,5,14,1,10872.263,11217.133,1322.04786956522
2019-05-07 15:00:00,12279.214,80.1,5,15,1,10936.485,11660.908,1516.4983478260856
2019-05-07 16:00:00,12536.485,79.0,5,16,1,11098.927,12159.144,1595.8184347826082
2019-05-07 17:00:00,12724.069,79.0,5,17,1,11122.161,12446.643,1607.8222391304353
2019-05-07 18:00:00,12566.382,79.0,5,18,1,10993.27,12506.605,1412.393673913044
2019-05-07 19:00:00,12302.366,75.9,5,19,1,10907.758,12397.389,1259.2473913043486
2019-05-07 20:00:00,12212.351,72.0,5,20,1,10974.62,12398.349,1174.3288695652172
2019-05-07 21:00:00,11567.348,69.1,5,21,1,10501.269,11757.777,905.5794999999998
2019-05-07 22:00:00,10499.284,66.0,5,22,1,9718.799,10676.77,549.7112391304363
2019-05-07 23:00:00,9436.302,64.9,5,23,1,8853.25,9652.474,210.9504565217376
2019-05-08 00:00:00,8689.881,66.0,5,0,2,8222.974,8930.567,0.5805652173912677
2019-05-08 01:00:00,8230.527,66.0,5,1,2,7757.223,8420.641,0.0
2019-05-08 02:00:00,8068.642,64.0,5,2,2,7504.126,8112.097,0.0
2019-05-08 03:00:00,7916.667,64.0,5,3,2,7526.25,7967.47,0.0
2019-05-08 04:00:00,8004.748,63.0,5,4,2,7713.755,8088.757,0.0
2019-05-08 05:00:00,8567.215,63.0,5,5,2,8294.788,8588.264,107.50171739130384
2019-05-08 06:00:00,9402.934,62.1,5,6,2,9134.846,9448.346,475.7978695652164
2019-05-08 07:00:00,9952.887,63.0,5,7,2,9570.518,9895.572,628.5653478260865
2019-05-08 08:00:00,10245.868,66.0,5,8,2,9731.415,9970.215,641.7946739130421
2019-05-08 09:00:00,10503.28,70.0,5,9,2,9840.807,10083.606,675.9217391304373
2019-05-08 10:00:00,10790.31,72.0,5,10,2,9962.182,10366.268,760.6807826086933
2019-05-08 11:00:00,11057.256,75.0,5,11,2,10121.338,10672.363,838.2965434782618
2019-05-08 12:00:00,11566.854,78.1,5,12,2,10277.346,11047.861,1150.6574782608675
2019-05-08 13:00:00,11883.656,80.1,5,13,2,10510.475,11400.28,1329.7755217391314
2019-05-08 14:00:00,12092.646,81.0,5,14,2,10629.426,11738.706,1436.3838695652212
2019-05-08 15:00:00,12175.911,80.1,5,15,2,10893.925,12049.948,1413.1953478260857
2019-05-08 16:00:00,12341.015,73.0,5,16,2,11299.85,12365.636,1400.348434782607
2019-05-08 17:00:00,12320.474,71.1,5,17,2,11563.554,12556.472,1204.227239130436
2019-05-08 18:00:00,12150.021,70.0,5,18,2,11584.679,12529.722,996.0326739130452
2019-05-08 19:00:00,11974.093,69.1,5,19,2,11416.528,12291.977,930.9743913043494
2019-05-08 20:00:00,11799.254,68.0,5,20,2,11431.065,12271.449,761.2318695652175
2019-05-08 21:00:00,11267.28,66.9,5,21,2,10913.298,11646.434,605.5115000000005
2019-05-08 22:00:00,10386.294,66.9,5,22,2,9933.823,10624.518,436.7212391304365
2019-05-08 23:00:00,9394.11,66.9,5,23,2,8959.836,9630.5,168.75845652173848
2019-05-09 00:00:00,8735.647,66.0,5,0,3,8299.566,8929.804,46.34656521739271
2019-05-09 01:00:00,8346.601,64.9,5,1,3,7925.13,8508.554,25.35939130434781
2019-05-09 02:00:00,8138.552,66.0,5,2,3,7702.726,8222.027,24.805891304348734
2019-05-09 03:00:00,8012.338,66.0,5,3,3,7613.275,8038.008,0.0
2019-05-09 04:00:00,8186.114,64.9,5,4,3,7793.656,8223.533,54.36154347826141
2019-05-09 05:00:00,8733.12,64.9,5,5,3,8264.093,8770.104,273.4067173913045
2019-05-09 06:00:00,9574.2,66.0,5,6,3,9102.957,9614.362,647.0638695652178
2019-05-09 07:00:00,10049.358,66.0,5,7,3,9577.912,10115.498,725.0363478260861
2019-05-09 08:00:00,10225.733,66.0,5,8,3,9763.172,10425.101,621.6596739130418
2019-05-09 09:00:00,10540.561,70.0,5,9,3,9997.403,10829.84,713.2027391304364
2019-05-09 10:00:00,10937.465,73.0,5,10,3,10376.079,11319.58,907.835782608694
2019-05-09 11:00:00,11203.38,73.9,5,11,3,10752.963,11999.146,984.4205434782616
2019-05-09 12:00:00,11532.382,77.0,5,12,3,11182.02,12663.369,1116.185478260868
2019-05-09 13:00:00,11919.171,78.1,5,13,3,11595.951,13300.224,1365.2905217391308
2019-05-09 14:00:00,12184.808,79.0,5,14,3,11978.31,13754.601,1528.5458695652214
2019-05-09 15:00:00,12471.065,81.0,5,15,3,12279.214,13888.246,1708.3493478260862
2019-05-09 16:00:00,12702.514,82.0,5,16,3,12536.485,13834.29,1761.8474347826068
2019-05-09 17:00:00,12830.254,79.0,5,17,3,12724.069,13706.835,1714.0072391304366
2019-05-09 18:00:00,12759.622,80.1,5,18,3,12566.382,13397.183,1605.6336739130438
2019-05-09 19:00:00,12444.443,75.9,5,19,3,12302.366,12947.894,1401.324391304348
2019-05-09 20:00:00,12383.487,73.0,5,20,3,12212.351,12827.653,1345.4648695652158
2019-05-09 21:00:00,11865.939,70.0,5,21,3,11567.348,12142.732,1204.1705000000002
2019-05-09 22:00:00,10808.917,69.1,5,22,3,10499.284,11058.724,859.3442391304361
2019-05-09 23:00:00,9749.349,69.1,5,23,3,9436.302,10019.06,523.9974565217381
2019-05-10 00:00:00,8959.982,69.1,5,0,4,8689.881,9233.347,270.68156521739184
2019-05-10 01:00:00,8560.877,68.0,5,1,4,8230.527,8695.945,239.63539130434765
2019-05-10 02:00:00,8251.352,68.0,5,2,4,8068.642,8409.948,137.60589130434985
2019-05-10 03:00:00,8186.718,66.0,5,3,4,7916.667,8249.827,156.11134782608497
2019-05-10 04:00:00,8269.49,64.9,5,4,4,8004.748,8246.247,137.7375434782616
2019-05-10 05:00:00,8806.192,64.9,5,5,4,8567.215,8782.838,346.4787173913028
2019-05-10 06:00:00,9662.097,64.9,5,6,4,9402.934,9577.19,734.9608695652169
2019-05-10 07:00:00,10228.571,66.0,5,7,4,9952.887,10163.369,904.2493478260858
2019-05-10 08:00:00,10515.15,66.9,5,8,4,10245.868,10589.237,911.0766739130412
2019-05-10 09:00:00,10922.413,69.1,5,9,4,10503.28,11040.011,1095.0547391304372
2019-05-10 10:00:00,11320.6,71.1,5,10,4,10790.31,11522.411,1290.9707826086942
2019-05-10 11:00:00,11639.137,73.0,5,11,4,11057.256,12135.348,1420.177543478263
2019-05-10 12:00:00,12079.613,75.9,5,12,4,11566.854,12620.844,1663.4164782608675
2019-05-10 13:00:00,12547.683,78.1,5,13,4,11883.656,13065.073,1993.8025217391316
2019-05-10 14:00:00,12960.121,81.0,5,14,4,12092.646,13451.851,2303.85886956522
2019-05-10 15:00:00,13126.364,81.0,5,15,4,12175.911,13812.341,2363.648347826085
2019-05-10 16:00:00,13227.307,80.1,5,16,4,12341.015,14129.808,2286.6404347826083
2019-05-10 17:00:00,13197.551,81.0,5,17,4,12320.474,14165.52,2081.3042391304352
2019-05-10 18:00:00,12943.941,79.0,5,18,4,12150.021,13835.013,1789.9526739130451
2019-05-10 19:00:00,12548.005,78.1,5,19,4,11974.093,13204.971,1504.886391304348
2019-05-10 20:00:00,12373.259,75.9,5,20,4,11799.254,12932.723,1335.2368695652167
2019-05-10 21:00:00,11866.213,71.1,5,21,4,11267.28,12274.119,1204.4444999999996
2019-05-10 22:00:00,11007.497,70.0,5,22,4,10386.294,11350.858,1057.924239130436
2019-05-10 23:00:00,10088.986,69.1,5,23,4,9394.11,10444.6,863.6344565217387
2019-05-11 00:00:00,9326.494,70.0,5,0,5,8735.647,9672.009,637.1935652173925
2019-05-11 01:00:00,8772.098,69.1,5,1,5,8346.601,9064.165,450.8563913043472
2019-05-11 02:00:00,8401.793,68.0,5,2,5,8138.552,8739.426,288.0468913043487
2019-05-11 03:00:00,8196.533,69.1,5,3,5,8012.338,8491.468,165.92634782608457
2019-05-11 04:00:00,8156.07,69.1,5,4,5,8186.114,8379.067,24.31754347826154
2019-05-11 05:00:00,8256.939,69.1,5,5,5,8733.12,8462.007,0.0
2019-05-11 06:00:00,8397.239,69.1,5,6,5,9574.2,8681.195,0.0
2019-05-11 07:00:00,8809.898,69.1,5,7,5,10049.358,9171.02,0.0
2019-05-11 08:00:00,9404.77,71.1,5,8,5,10225.733,9816.88,0.0
2019-05-11 09:00:00,9913.743,71.1,5,9,5,10540.561,10441.517,86.38473913043708
2019-05-11 10:00:00,10257.648,73.0,5,10,5,10937.465,11006.049,228.01878260869307
2019-05-11 11:00:00,10612.267,75.9,5,11,5,11203.38,11447.282,393.30754347826223
2019-05-11 12:00:00,10946.22,75.0,5,12,5,11532.382,11879.0,530.0234782608677
2019-05-11 13:00:00,11124.668,73.9,5,13,5,11919.171,12345.272,570.7875217391302
2019-05-11 14:00:00,11036.326,71.1,5,14,5,12184.808,12655.946,380.0638695652197
2019-05-11 15:00:00,10822.072,70.0,5,15,5,12471.065,12827.296,59.356347826085766
2019-05-11 16:00:00,10724.14,66.9,5,16,5,12702.514,12971.709,0.0
2019-05-11 17:00:00,10633.215,66.0,5,17,5,12830.254,12945.909,0.0
2019-05-11 18:00:00,10607.694,66.0,5,18,5,12759.622,12790.503,0.0
2019-05-11 19:00:00,10508.572,64.9,5,19,5,12444.443,12492.577,0.0
2019-05-11 20:00:00,10503.05,64.9,5,20,5,12383.487,12445.555,0.0
2019-05-11 21:00:00,10232.591,64.9,5,21,5,11865.939,11896.772,0.0
2019-05-11 22:00:00,9701.764,64.9,5,22,5,10808.917,11125.258,0.0
2019-05-11 23:00:00,9080.316,66.0,5,23,5,9749.349,10294.153,0.0
2019-05-12 00:00:00,8456.187,66.0,5,0,6,8959.982,9461.78,0.0
2019-05-12 01:00:00,8058.689,66.0,5,1,6,8560.877,8927.685,0.0
2019-05-12 02:00:00,7837.314,66.0,5,2,6,8251.352,8528.831,0.0
2019-05-12 03:00:00,7730.597,66.9,5,3,6,8186.718,8298.163,0.0
2019-05-12 04:00:00,7667.32,66.9,5,4,6,8269.49,8163.367,0.0
2019-05-12 05:00:00,7749.197,66.9,5,5,6,8806.192,8197.233,0.0
2019-05-12 06:00:00,7915.905,68.0,5,6,6,9662.097,8383.853,0.0
2019-05-12 07:00:00,8367.868,68.0,5,7,6,10228.571,8758.665,0.0
2019-05-12 08:00:00,8969.409,68.0,5,8,6,10515.15,9344.99,0.0
2019-05-12 09:00:00,9453.881,69.1,5,9,6,10922.413,9726.087,0.0
2019-05-12 10:00:00,9738.124,71.1,5,10,6,11320.6,10020.919,0.0
2019-05-12 11:00:00,9848.216,70.0,5,11,6,11639.137,10472.53,0.0
2019-05-12 12:00:00,9982.376,71.1,5,12,6,12079.613,10714.359,0.0
2019-05-12 13:00:00,10052.381,70.0,5,13,6,12547.683,10857.841,0.0
2019-05-12 14:00:00,10070.076,72.0,5,14,6,12960.121,10872.263,0.0
2019-05-12 15:00:00,10137.585,75.0,5,15,6,13126.364,10936.485,0.0
2019-05-12 16:00:00,10315.283,73.0,5,16,6,13227.307,11098.927,0.0
2019-05-12 17:00:00,10452.118,68.0,5,17,6,13197.551,11122.161,0.0
2019-05-12 18:00:00,10445.364,64.0,5,18,6,12943.941,10993.27,0.0
2019-05-12 19:00:00,10419.074,62.1,5,19,6,12548.005,10907.758,0.0
2019-05-12 20:00:00,10475.257,61.0,5,20,6,12373.259,10974.62,0.0
2019-05-12 21:00:00,10039.481,60.1,5,21,6,11866.213,10501.269,0.0
2019-05-12 22:00:00,9350.937,57.9,5,22,6,11007.497,9718.799,0.0
2019-05-12 23:00:00,8645.971,57.0,5,23,6,10088.986,8853.25,0.0
2019-05-13 00:00:00,8088.877,57.0,5,0,0,9326.494,8222.974,0.0
2019-05-13 01:00:00,7706.839,55.9,5,1,0,8772.098,7757.223,0.0
2019-05-13 02:00:00,7562.271,55.9,5,2,0,8401.793,7504.126,0.0
2019-05-13 03:00:00,7526.409,54.0,5,3,0,8196.533,7526.25,0.0
2019-05-13 04:00:00,7772.895,54.0,5,4,0,8156.07,7713.755,0.0
2019-05-13 05:00:00,8345.561,53.1,5,5,0,8256.939,8294.788,0.0
2019-05-13 06:00:00,9280.836,53.1,5,6,0,8397.239,9134.846,353.69986956521643
2019-05-13 07:00:00,9844.381,52.0,5,7,0,8809.898,9570.518,520.0593478260853
2019-05-13 08:00:00,10017.257,52.0,5,8,0,9404.77,9731.415,413.1836739130413
2019-05-13 09:00:00,10150.624,54.0,5,9,0,9913.743,9840.807,323.2657391304365
2019-05-13 10:00:00,10176.748,55.9,5,10,0,10257.648,9962.182,147.11878260869344
2019-05-13 11:00:00,10237.209,55.9,5,11,0,10612.267,10121.338,18.24954347826315
2019-05-13 12:00:00,10011.019,57.9,5,12,0,10946.22,10277.346,0.0
2019-05-13 13:00:00,9948.625,57.9,5,13,0,11124.668,10510.475,0.0
2019-05-13 14:00:00,9968.197,59.0,5,14,0,11036.326,10629.426,0.0
2019-05-13 15:00:00,10027.939,59.0,5,15,0,10822.072,10893.925,0.0
2019-05-13 16:00:00,10019.733,61.0,5,16,0,10724.14,11299.85,0.0
2019-05-13 17:00:00,10081.403,62.1,5,17,0,10633.215,11563.554,0.0
2019-05-13 18:00:00,10161.242,64.0,5,18,0,10607.694,11584.679,0.0
2019-05-13 19:00:00,10281.963,62.1,5,19,0,10508.572,11416.528,0.0
2019-05-13 20:00:00,10451.238,60.1,5,20,0,10503.05,11431.065,0.0
2019-05-13 21:00:00,10145.736,57.0,5,21,0,10232.591,10913.298,0.0
2019-05-13 22:00:00,9280.661,57.0,5,22,0,9701.764,9933.823,0.0
2019-05-13 23:00:00,8582.221,54.0,5,23,0,9080.316,8959.836,0.0
2019-05-14 00:00:00,8100.494,53.1,5,0,1,8456.187,8299.566,0.0
2019-05-14 01:00:00,7843.249,55.9,5,1,1,8058.689,7925.13,0.0
2019-05-14 02:00:00,7658.917,55.9,5,2,1,7837.314,7702.726,0.0
2019-05-14 03:00:00,7666.142,55.9,5,3,1,7730.597,7613.275,0.0
2019-05-14 04:00:00,7900.551,55.0,5,4,1,7667.32,7793.656,0.0
2019-05-14 05:00:00,8484.858,53.1,5,5,1,7749.197,8264.093,25.144717391303857
2019-05-14 06:00:00,9347.628,53.1,5,6,1,7915.905,9102.957,420.4918695652177
2019-05-14 07:00:00,9745.372,54.0,5,7,1,8367.868,9577.912,421.0503478260853
2019-05-14 08:00:00,9712.788,55.9,5,8,1,8969.409,9763.172,108.71467391304212
2019-05-14 09:00:00,9687.829,57.0,5,9,1,9453.881,9997.403,0.0
2019-05-14 10:00:00,9719.164,59.0,5,10,1,9738.124,10376.079,0.0
2019-05-14 11:00:00,9725.909,62.1,5,11,1,9848.216,10752.963,0.0
2019-05-14 12:00:00,9720.985,62.1,5,12,1,9982.376,11182.02,0.0
2019-05-14 13:00:00,9717.219,60.1,5,13,1,10052.381,11595.951,0.0
2019-05-14 14:00:00,9629.84,60.1,5,14,1,10070.076,11978.31,0.0
2019-05-14 15:00:00,9539.609,62.1,5,15,1,10137.585,12279.214,0.0
2019-05-14 16:00:00,9633.111,63.0,5,16,1,10315.283,12536.485,0.0
2019-05-14 17:00:00,9801.022,64.0,5,17,1,10452.118,12724.069,0.0
2019-05-14 18:00:00,9921.326,64.0,5,18,1,10445.364,12566.382,0.0
2019-05-14 19:00:00,10033.943,61.0,5,19,1,10419.074,12302.366,0.0
2019-05-14 20:00:00,10231.213,59.0,5,20,1,10475.257,12212.351,0.0
2019-05-14 21:00:00,9995.061,57.0,5,21,1,10039.481,11567.348,0.0
2019-05-14 22:00:00,9283.986,55.0,5,22,1,9350.937,10499.284,0.0
2019-05-14 23:00:00,8615.402,54.0,5,23,1,8645.971,9436.302,0.0
2019-05-15 00:00:00,8105.574,53.1,5,0,2,8088.877,8689.881,0.0
2019-05-15 01:00:00,7834.426,52.0,5,1,2,7706.839,8230.527,0.0
2019-05-15 02:00:00,7762.066,51.1,5,2,2,7562.271,8068.642,0.0
2019-05-15 03:00:00,7880.094,50.0,5,3,2,7526.409,7916.667,0.0
2019-05-15 04:00:00,8096.882,48.0,5,4,2,7772.895,8004.748,0.0
2019-05-15 05:00:00,8787.302,48.0,5,5,2,8345.561,8567.215,327.58871739130336
2019-05-15 06:00:00,9687.216,45.0,5,6,2,9280.836,9402.934,760.0798695652175
2019-05-15 07:00:00,10030.58,50.0,5,7,2,9844.381,9952.887,706.2583478260858
2019-05-15 08:00:00,9843.164,54.0,5,8,2,10017.257,10245.868,239.09067391304237
2019-05-15 09:00:00,9626.768,59.0,5,9,2,10150.624,10503.28,0.0
2019-05-15 10:00:00,9644.118,62.1,5,10,2,10176.748,10790.31,0.0
2019-05-15 11:00:00,9562.451,64.9,5,11,2,10237.209,11057.256,0.0
2019-05-15 12:00:00,9551.932,66.9,5,12,2,10011.019,11566.854,0.0
2019-05-15 13:00:00,9737.279,70.0,5,13,2,9948.625,11883.656,0.0
2019-05-15 14:00:00,9846.224,70.0,5,14,2,9968.197,12092.646,0.0
2019-05-15 15:00:00,10038.666,71.1,5,15,2,10027.939,12175.911,0.0
2019-05-15 16:00:00,10202.746,73.0,5,16,2,10019.733,12341.015,0.0
2019-05-15 17:00:00,10343.035,72.0,5,17,2,10081.403,12320.474,0.0
2019-05-15 18:00:00,10494.626,72.0,5,18,2,10161.242,12150.021,0.0
2019-05-15 19:00:00,10456.798,70.0,5,19,2,10281.963,11974.093,0.0
2019-05-15 20:00:00,10645.53,64.0,5,20,2,10451.238,11799.254,0.0
2019-05-15 21:00:00,10328.104,60.1,5,21,2,10145.736,11267.28,0.0
2019-05-15 22:00:00,9492.122,60.1,5,22,2,9280.661,10386.294,0.0
2019-05-15 23:00:00,8624.136,59.0,5,23,2,8582.221,9394.11,0.0
2019-05-16 00:00:00,8077.344,59.0,5,0,3,8100.494,8735.647,0.0
2019-05-16 01:00:00,7762.392,60.1,5,1,3,7843.249,8346.601,0.0
2019-05-16 02:00:00,7589.755,59.0,5,2,3,7658.917,8138.552,0.0
2019-05-16 03:00:00,7552.807,59.0,5,3,3,7666.142,8012.338,0.0
2019-05-16 04:00:00,7789.989,57.9,5,4,3,7900.551,8186.114,0.0
2019-05-16 05:00:00,8300.01,57.0,5,5,3,8484.858,8733.12,0.0
2019-05-16 06:00:00,9137.698,55.0,5,6,3,9347.628,9574.2,210.56186956521745
2019-05-16 07:00:00,9579.069,57.0,5,7,3,9745.372,10049.358,254.7473478260854
2019-05-16 08:00:00,9668.043,61.0,5,8,3,9712.788,10225.733,63.96967391304133
2019-05-16 09:00:00,9648.306,66.9,5,9,3,9687.829,10540.561,0.0
2019-05-16 10:00:00,9932.544,71.1,5,10,3,9719.164,10937.465,0.0
2019-05-16 11:00:00,10172.924,73.9,5,11,3,9725.909,11203.38,0.0
2019-05-16 12:00:00,10409.691,75.0,5,12,3,9720.985,11532.382,0.0
2019-05-16 13:00:00,10470.841,75.9,5,13,3,9717.219,11919.171,0.0
2019-05-16 14:00:00,10712.357,78.1,5,14,3,9629.84,12184.808,56.094869565220506
2019-05-16 15:00:00,11051.004,79.0,5,15,3,9539.609,12471.065,288.28834782608646
2019-05-16 16:00:00,11472.924,79.0,5,16,3,9633.111,12702.514,532.2574347826085
2019-05-16 17:00:00,11626.38,80.1,5,17,3,9801.022,12830.254,510.13323913043496
2019-05-16 18:00:00,11688.989,79.0,5,18,3,9921.326,12759.622,535.000673913044
2019-05-16 19:00:00,11475.66,75.9,5,19,3,10033.943,12444.443,432.5413913043485
2019-05-16 20:00:00,11423.206,70.0,5,20,3,10231.213,12383.487,385.1838695652168
2019-05-16 21:00:00,10980.102,66.0,5,21,3,9995.061,11865.939,318.33350000000064
2019-05-16 22:00:00,10018.011,66.0,5,22,3,9283.986,10808.917,68.43823913043707
2019-05-16 23:00:00,9079.41,63.0,5,23,3,8615.402,9749.349,0.0
2019-05-17 00:00:00,8335.214,63.0,5,0,4,8105.574,8959.982,0.0
2019-05-17 01:00:00,7956.008,62.1,5,1,4,7834.426,8560.877,0.0
2019-05-17 02:00:00,7804.069,61.0,5,2,4,7762.066,8251.352,0.0
2019-05-17 03:00:00,7722.062,60.1,5,3,4,7880.094,8186.718,0.0
2019-05-17 04:00:00,7841.213,59.0,5,4,4,8096.882,8269.49,0.0
2019-05-17 05:00:00,8322.85,59.0,5,5,4,8787.302,8806.192,0.0
2019-05-17 06:00:00,9106.209,59.0,5,6,4,9687.216,9662.097,179.07286956521784
2019-05-17 07:00:00,9671.699,59.0,5,7,4,10030.58,10228.571,347.3773478260864
2019-05-17 08:00:00,9874.018,63.0,5,8,4,9843.164,10515.15,269.9446739130417
2019-05-17 09:00:00,10167.949,70.0,5,9,4,9626.768,10922.413,340.5907391304372
2019-05-17 10:00:00,10465.568,72.0,5,10,4,9644.118,11320.6,435.9387826086932
2019-05-17 11:00:00,10709.903,73.9,5,11,4,9562.451,11639.137,490.94354347826265
2019-05-17 12:00:00,11044.447,75.9,5,12,4,9551.932,12079.613,628.2504782608685
2019-05-17 13:00:00,11506.054,77.0,5,13,4,9737.279,12547.683,952.1735217391306
