date,month,hour,dayofweek,netload,tmpc,mw2day,mw7day,potential
2017-01-02 16:00:00,1,16,0,1539.27,1.201,1618.55,1472.3,92.71142857142854
2017-01-02 17:00:00,1,17,0,1557.4,0.924,1599.11,1489.68,83.50714285714298
2017-01-02 18:00:00,1,18,0,1560.59,0.428,1511.35,1454.41,80.24142857142874
2017-01-02 19:00:00,1,19,0,1517.38,0.31,1398.49,1441.97,70.70285714285728
2017-01-02 20:00:00,1,20,0,1418.12,-0.017,1310.82,1353.77,53.19857142857154
2017-01-02 21:00:00,1,21,0,1325.22,-0.302,1232.42,1260.65,44.67571428571409
2017-01-02 22:00:00,1,22,0,1215.0,-0.257,1174.78,1179.56,29.269999999999985
2017-01-02 23:00:00,1,23,0,1141.72,-0.521,1126.0,1088.44,33.04571428571444
2017-01-03 00:00:00,1,0,1,1076.03,-0.853,1092.45,1050.57,43.88857142857137
2017-01-03 01:00:00,1,1,1,1067.58,-1.159,1052.9,1025.4,53.578571428571536
2017-01-03 02:00:00,1,2,1,1062.77,-1.336,1012.77,1024.71,83.47000000000003
2017-01-03 03:00:00,1,3,1,1116.8,-1.536,995.55,1033.19,137.25
2017-01-03 04:00:00,1,4,1,1243.55,-1.835,1003.98,1115.25,233.38142857142876
2017-01-03 05:00:00,1,5,1,1553.65,-2.108,1046.67,1295.62,475.4757142857143
2017-01-03 06:00:00,1,6,1,1731.64,-2.38,1097.43,1461.39,584.06
2017-01-03 07:00:00,1,7,1,1803.62,-1.876,1145.35,1538.1,581.1928571428571
2017-01-03 08:00:00,1,8,1,1786.54,-0.444,1184.56,1531.64,492.3100000000002
2017-01-03 09:00:00,1,9,1,1786.57,0.692,1228.04,1496.95,466.2371428571428
2017-01-03 10:00:00,1,10,1,1765.81,1.531,1205.58,1484.32,416.05
2017-01-03 11:00:00,1,11,1,1766.06,2.07,1197.82,1471.74,439.4914285714285
2017-01-03 12:00:00,1,12,1,1744.38,2.239,1139.71,1425.8,457.62285714285713
2017-01-03 13:00:00,1,13,1,1697.76,1.917,1156.79,1427.29,429.8957142857144
2017-01-03 14:00:00,1,14,1,1715.82,0.496,1192.17,1432.65,440.69285714285706
2017-01-03 15:00:00,1,15,1,1843.43,-0.963,1274.05,1543.27,504.1085714285712
2017-01-03 16:00:00,1,16,1,1921.77,-1.415,1388.09,1609.93,475.2114285714285
2017-01-03 17:00:00,1,17,1,1950.28,-1.806,1402.5,1632.93,476.38714285714286
2017-01-03 18:00:00,1,18,1,1912.47,-2.223,1395.24,1597.87,432.1214285714289
2017-01-03 19:00:00,1,19,1,1853.66,-2.706,1394.32,1542.73,406.98285714285726
2017-01-03 20:00:00,1,20,1,1707.05,-3.296,1336.45,1403.98,342.1285714285716
2017-01-03 21:00:00,1,21,1,1586.33,-4.009,1243.51,1338.23,305.785714285714
2017-01-03 22:00:00,1,22,1,1469.13,-4.786,1130.11,1232.44,283.4000000000001
2017-01-03 23:00:00,1,23,1,1384.07,-5.372,1083.06,1139.57,275.39571428571435
2017-01-04 00:00:00,1,0,2,1312.73,-5.647,1019.99,1064.54,280.5885714285714
2017-01-04 01:00:00,1,1,2,1281.48,-5.619,1008.73,1047.72,267.4785714285716
2017-01-04 02:00:00,1,2,2,1271.94,-5.358,990.43,1046.83,292.6400000000001
2017-01-04 03:00:00,1,3,2,1324.01,-5.021,1019.61,1037.79,344.46000000000004
2017-01-04 04:00:00,1,4,2,1463.59,-4.749,1058.89,1122.87,453.4214285714287
2017-01-04 05:00:00,1,5,2,1721.55,-4.854,1143.18,1311.66,643.3757142857141
2017-01-04 06:00:00,1,6,2,1888.92,-4.986,1261.87,1479.77,741.3399999999999
2017-01-04 07:00:00,1,7,2,1955.93,-3.763,1356.08,1549.63,733.5028571428572
2017-01-04 08:00:00,1,8,2,1961.65,-1.604,1416.8,1546.0,667.4200000000003
2017-01-04 09:00:00,1,9,2,1955.09,-0.358,1416.3,1527.68,634.7571428571428
2017-01-04 10:00:00,1,10,2,1938.53,0.352,1419.47,1574.69,588.77
2017-01-04 11:00:00,1,11,2,1887.27,0.85,1381.8,1552.7,560.7014285714286
2017-01-04 12:00:00,1,12,2,1857.15,1.015,1334.55,1528.51,570.3928571428571
2017-01-04 13:00:00,1,13,2,1865.38,0.571,1334.13,1500.88,597.5157142857145
2017-01-04 14:00:00,1,14,2,1831.39,-0.266,1346.63,1491.82,556.2628571428572
2017-01-04 15:00:00,1,15,2,1917.52,-1.067,1425.04,1566.73,578.1985714285711
2017-01-04 16:00:00,1,16,2,1989.66,-1.35,1539.27,1642.17,543.1014285714286
2017-01-04 17:00:00,1,17,2,1955.34,-1.468,1557.4,1647.26,481.4471428571428
2017-01-04 18:00:00,1,18,2,1942.75,-1.664,1560.59,1625.38,462.4014285714288
2017-01-04 19:00:00,1,19,2,1867.34,-2.244,1517.38,1551.19,420.6628571428571
2017-01-04 20:00:00,1,20,2,1706.12,-2.637,1418.12,1407.88,341.19857142857154
2017-01-04 21:00:00,1,21,2,1600.25,-2.456,1325.22,1352.36,319.70571428571407
2017-01-04 22:00:00,1,22,2,1459.5,-2.072,1215.0,1247.12,273.77
2017-01-04 23:00:00,1,23,2,1359.72,-1.991,1141.72,1167.59,251.04571428571444
2017-01-05 00:00:00,1,0,3,1333.86,-2.303,1076.03,1114.23,301.7185714285713
2017-01-05 01:00:00,1,1,3,1311.02,-2.617,1067.58,1083.07,297.0185714285716
2017-01-05 02:00:00,1,2,3,1329.54,-3.289,1062.77,1073.64,350.24
2017-01-05 03:00:00,1,3,3,1341.68,-3.883,1116.8,1096.64,362.1300000000001
2017-01-05 04:00:00,1,4,3,1462.49,-4.301,1243.55,1187.91,452.3214285714288
2017-01-05 05:00:00,1,5,3,1737.27,-4.635,1553.65,1343.87,659.0957142857142
2017-01-05 06:00:00,1,6,3,1932.79,-4.805,1731.64,1486.54,785.2099999999998
2017-01-05 07:00:00,1,7,3,1951.96,-3.672,1803.62,1549.93,729.5328571428572
2017-01-05 08:00:00,1,8,3,1944.53,-1.642,1786.54,1554.15,650.3000000000002
2017-01-05 09:00:00,1,9,3,1919.11,-0.395,1786.57,1519.38,598.7771428571427
2017-01-05 10:00:00,1,10,3,1929.08,0.097,1765.81,1517.71,579.3199999999999
2017-01-05 11:00:00,1,11,3,1903.63,0.139,1766.06,1494.14,577.0614285714287
2017-01-05 12:00:00,1,12,3,1875.79,-0.178,1744.38,1456.43,589.032857142857
2017-01-05 13:00:00,1,13,3,1846.0,-0.9,1697.76,1451.02,578.1357142857144
2017-01-05 14:00:00,1,14,3,1849.57,-2.006,1715.82,1455.59,574.4428571428571
2017-01-05 15:00:00,1,15,3,1935.03,-3.296,1843.43,1555.13,595.7085714285711
2017-01-05 16:00:00,1,16,3,1994.9,-4.098,1921.77,1650.86,548.3414285714287
2017-01-05 17:00:00,1,17,3,2008.92,-4.692,1950.28,1643.05,535.027142857143
2017-01-05 18:00:00,1,18,3,1998.22,-5.186,1912.47,1634.8,517.8714285714289
2017-01-05 19:00:00,1,19,3,1913.7,-5.611,1853.66,1553.93,467.0228571428572
2017-01-05 20:00:00,1,20,3,1759.77,-6.025,1707.05,1463.33,394.8485714285716
2017-01-05 21:00:00,1,21,3,1646.9,-6.401,1586.33,1371.66,366.35571428571416
2017-01-05 22:00:00,1,22,3,1532.19,-6.755,1469.13,1258.49,346.46000000000004
2017-01-05 23:00:00,1,23,3,1417.4,-7.085,1384.07,1175.53,308.7257142857145
2017-01-06 00:00:00,1,0,4,1364.66,-7.416,1312.73,1146.36,332.5185714285715
2017-01-06 01:00:00,1,1,4,1337.68,-7.777,1281.48,1109.03,323.6785714285717
2017-01-06 02:00:00,1,2,4,1357.71,-8.17,1271.94,1103.32,378.4100000000001
2017-01-06 03:00:00,1,3,4,1383.71,-8.569,1324.01,1124.18,404.1600000000001
2017-01-06 04:00:00,1,4,4,1509.46,-8.806,1463.59,1189.83,499.2914285714288
2017-01-06 05:00:00,1,5,4,1769.82,-9.009,1721.55,1349.37,691.6457142857141
2017-01-06 06:00:00,1,6,4,1940.96,-9.164,1888.92,1463.86,793.3799999999999
2017-01-06 07:00:00,1,7,4,1962.33,-8.597,1955.93,1547.0,739.9028571428571
2017-01-06 08:00:00,1,8,4,1934.99,-7.455,1961.65,1539.89,640.7600000000002
2017-01-06 09:00:00,1,9,4,1926.15,-6.593,1955.09,1526.27,605.8171428571429
2017-01-06 10:00:00,1,10,4,1920.48,-6.051,1938.53,1481.78,570.72
2017-01-06 11:00:00,1,11,4,1901.72,-5.828,1887.27,1441.85,575.1514285714286
2017-01-06 12:00:00,1,12,4,1896.07,-5.913,1857.15,1413.38,609.312857142857
2017-01-06 13:00:00,1,13,4,1842.61,-6.291,1865.38,1405.42,574.7457142857143
2017-01-06 14:00:00,1,14,4,1880.79,-7.017,1831.39,1444.8,605.6628571428571
2017-01-06 15:00:00,1,15,4,1950.17,-7.911,1917.52,1537.23,610.8485714285712
2017-01-06 16:00:00,1,16,4,2043.87,-8.243,1989.66,1615.48,597.3114285714285
2017-01-06 17:00:00,1,17,4,2025.93,-8.331,1955.34,1628.59,552.037142857143
2017-01-06 18:00:00,1,18,4,1992.22,-8.432,1942.75,1601.48,511.8714285714289
2017-01-06 19:00:00,1,19,4,1907.9,-8.496,1867.34,1530.76,461.22285714285726
2017-01-06 20:00:00,1,20,4,1743.8,-8.623,1706.12,1419.81,378.8785714285716
2017-01-06 21:00:00,1,21,4,1686.21,-8.893,1600.25,1363.18,405.6657142857141
2017-01-06 22:00:00,1,22,4,1559.58,-9.174,1459.5,1254.7,373.8499999999999
2017-01-06 23:00:00,1,23,4,1472.69,-9.612,1359.72,1171.76,364.01571428571447
2017-01-07 00:00:00,1,0,5,1427.4,-10.04,1333.86,1085.09,395.2585714285715
2017-01-07 01:00:00,1,1,5,1366.37,-10.439,1311.02,1100.86,352.3685714285715
2017-01-07 02:00:00,1,2,5,1385.18,-10.804,1329.54,1052.24,405.8800000000001
2017-01-07 03:00:00,1,3,5,1373.88,-11.316,1341.68,1081.21,394.33000000000015
2017-01-07 04:00:00,1,4,5,1400.33,-11.786,1462.49,1118.79,390.1614285714287
2017-01-07 05:00:00,1,5,5,1535.77,-12.155,1737.27,1201.37,457.59571428571417
2017-01-07 06:00:00,1,6,5,1672.25,-12.473,1932.79,1310.19,524.6699999999998
2017-01-07 07:00:00,1,7,5,1812.0,-11.072,1951.96,1419.54,589.5728571428572
2017-01-07 08:00:00,1,8,5,1844.0,-8.645,1944.53,1456.92,549.7700000000002
2017-01-07 09:00:00,1,9,5,1835.72,-7.085,1919.11,1439.05,515.3871428571429
2017-01-07 10:00:00,1,10,5,1807.73,-5.965,1929.08,1414.11,457.97
2017-01-07 11:00:00,1,11,5,1768.75,-5.09,1903.63,1386.83,442.18142857142857
2017-01-07 12:00:00,1,12,5,1726.46,-4.584,1875.79,1362.8,439.70285714285706
2017-01-07 13:00:00,1,13,5,1676.86,-4.641,1846.0,1355.01,408.9957142857143
2017-01-07 14:00:00,1,14,5,1687.37,-5.827,1849.57,1391.84,412.242857142857
2017-01-07 15:00:00,1,15,5,1759.37,-8.29,1935.03,1503.62,420.048571428571
2017-01-07 16:00:00,1,16,5,1861.46,-8.869,1994.9,1618.55,414.9014285714286
2017-01-07 17:00:00,1,17,5,1861.77,-9.031,2008.92,1599.11,387.87714285714287
2017-01-07 18:00:00,1,18,5,1840.86,-9.191,1998.22,1511.35,360.5114285714287
2017-01-07 19:00:00,1,19,5,1737.48,-9.346,1913.7,1398.49,290.8028571428572
2017-01-07 20:00:00,1,20,5,1651.95,-9.381,1759.77,1310.82,287.0285714285717
2017-01-07 21:00:00,1,21,5,1538.17,-9.467,1646.9,1232.42,257.62571428571414
2017-01-07 22:00:00,1,22,5,1432.18,-9.509,1532.19,1174.78,246.45000000000005
2017-01-07 23:00:00,1,23,5,1323.8,-9.328,1417.4,1126.0,215.1257142857144
2017-01-08 00:00:00,1,0,6,1252.91,-9.067,1364.66,1092.45,220.76857142857148
2017-01-08 01:00:00,1,1,6,1291.93,-8.876,1337.68,1052.9,277.9285714285717
2017-01-08 02:00:00,1,2,6,1260.37,-8.747,1357.71,1012.77,281.06999999999994
2017-01-08 03:00:00,1,3,6,1246.12,-8.722,1383.71,995.55,266.56999999999994
2017-01-08 04:00:00,1,4,6,1283.24,-8.759,1509.46,1003.98,273.0714285714288
2017-01-08 05:00:00,1,5,6,1386.3,-8.783,1769.82,1046.67,308.12571428571414
2017-01-08 06:00:00,1,6,6,1479.38,-8.78,1940.96,1097.43,331.79999999999995
2017-01-08 07:00:00,1,7,6,1625.29,-8.367,1962.33,1145.35,402.86285714285714
2017-01-08 08:00:00,1,8,6,1740.02,-7.319,1934.99,1184.56,445.7900000000002
2017-01-08 09:00:00,1,9,6,1835.91,-5.544,1926.15,1228.04,515.5771428571429
2017-01-08 10:00:00,1,10,6,1867.14,-4.1,1920.48,1205.58,517.3800000000001
2017-01-08 11:00:00,1,11,6,1825.83,-3.056,1901.72,1197.82,499.2614285714285
2017-01-08 12:00:00,1,12,6,1719.47,-2.483,1896.07,1139.71,432.71285714285705
2017-01-08 13:00:00,1,13,6,1683.65,-2.463,1842.61,1156.79,415.7857142857145
2017-01-08 14:00:00,1,14,6,1646.85,-3.437,1880.79,1192.17,371.722857142857
2017-01-08 15:00:00,1,15,6,1674.92,-5.518,1950.17,1274.05,335.5985714285712
2017-01-08 16:00:00,1,16,6,1795.95,-6.378,2043.87,1388.09,349.3914285714286
2017-01-08 17:00:00,1,17,6,1808.99,-7.008,2025.93,1402.5,335.0971428571429
2017-01-08 18:00:00,1,18,6,1848.19,-7.566,1992.22,1395.24,367.8414285714289
2017-01-08 19:00:00,1,19,6,1794.24,-8.006,1907.9,1394.32,347.5628571428572
2017-01-08 20:00:00,1,20,6,1683.52,-8.296,1743.8,1336.45,318.59857142857163
2017-01-08 21:00:00,1,21,6,1589.82,-8.434,1686.21,1243.51,309.275714285714
2017-01-08 22:00:00,1,22,6,1461.38,-8.555,1559.58,1130.11,275.6500000000001
2017-01-08 23:00:00,1,23,6,1385.47,-8.664,1472.69,1083.06,276.79571428571444
2017-01-09 00:00:00,1,0,0,1348.98,-8.607,1427.4,1019.99,316.8385714285714
2017-01-09 01:00:00,1,1,0,1335.18,-8.513,1366.37,1008.73,321.1785714285717
2017-01-09 02:00:00,1,2,0,1334.54,-8.394,1385.18,990.43,355.24
2017-01-09 03:00:00,1,3,0,1364.81,-8.418,1373.88,1019.61,385.26
2017-01-09 04:00:00,1,4,0,1479.32,-8.578,1400.33,1058.89,469.1514285714287
2017-01-09 05:00:00,1,5,0,1795.05,-8.704,1535.77,1143.18,716.8757142857141
2017-01-09 06:00:00,1,6,0,2006.5,-8.851,1672.25,1261.87,858.9199999999998
2017-01-09 07:00:00,1,7,0,2082.13,-7.724,1812.0,1356.08,859.7028571428573
2017-01-09 08:00:00,1,8,0,2066.24,-4.981,1844.0,1416.8,772.01
2017-01-09 09:00:00,1,9,0,2068.35,-2.638,1835.72,1416.3,748.0171428571427
2017-01-09 10:00:00,1,10,0,2027.24,-0.793,1807.73,1419.47,677.48
2017-01-09 11:00:00,1,11,0,2006.13,0.185,1768.75,1381.8,679.5614285714287
2017-01-09 12:00:00,1,12,0,1969.41,0.553,1726.46,1334.55,682.6528571428571
2017-01-09 13:00:00,1,13,0,1917.4,0.239,1676.86,1334.13,649.5357142857144
2017-01-09 14:00:00,1,14,0,1915.83,-1.078,1687.37,1346.63,640.702857142857
2017-01-09 15:00:00,1,15,0,2033.64,-3.347,1759.37,1425.04,694.3185714285712
2017-01-09 16:00:00,1,16,0,2095.91,-4.564,1861.46,1539.27,649.3514285714284
2017-01-09 17:00:00,1,17,0,2082.37,-5.591,1861.77,1557.4,608.4771428571428
2017-01-09 18:00:00,1,18,0,2033.27,-6.357,1840.86,1560.59,552.9214285714288
2017-01-09 19:00:00,1,19,0,1960.44,-7.038,1737.48,1517.38,513.7628571428572
2017-01-09 20:00:00,1,20,0,1781.84,-7.449,1651.95,1418.12,416.9185714285716
2017-01-09 21:00:00,1,21,0,1664.63,-7.613,1538.17,1325.22,384.0857142857142
2017-01-09 22:00:00,1,22,0,1542.94,-7.847,1432.18,1215.0,357.21000000000004
2017-01-09 23:00:00,1,23,0,1458.44,-8.043,1323.8,1141.72,349.76571428571447
2017-01-10 00:00:00,1,0,1,1380.83,-8.228,1252.91,1076.03,348.6885714285713
2017-01-10 01:00:00,1,1,1,1352.81,-8.372,1291.93,1067.58,338.80857142857155
2017-01-10 02:00:00,1,2,1,1346.39,-8.583,1260.37,1062.77,367.09000000000015
2017-01-10 03:00:00,1,3,1,1408.13,-8.926,1246.12,1116.8,428.58000000000015
2017-01-10 04:00:00,1,4,1,1506.94,-9.182,1283.24,1243.55,496.7714285714288
2017-01-10 05:00:00,1,5,1,1828.26,-9.447,1386.3,1553.65,750.0857142857142
2017-01-10 06:00:00,1,6,1,2020.27,-9.766,1479.38,1731.64,872.6899999999998
2017-01-10 07:00:00,1,7,1,2090.57,-9.338,1625.29,1803.62,868.1428571428573
2017-01-10 08:00:00,1,8,1,2086.93,-8.374,1740.02,1786.54,792.7
2017-01-10 09:00:00,1,9,1,2116.75,-7.501,1835.91,1786.57,796.4171428571428
2017-01-10 10:00:00,1,10,1,2133.12,-6.839,1867.14,1765.81,783.3599999999999
2017-01-10 11:00:00,1,11,1,2114.62,-6.496,1825.83,1766.06,788.0514285714285
2017-01-10 12:00:00,1,12,1,2057.72,-6.453,1719.47,1744.38,770.9628571428568
2017-01-10 13:00:00,1,13,1,2003.08,-6.866,1683.65,1697.76,735.2157142857143
2017-01-10 14:00:00,1,14,1,2011.72,-7.952,1646.85,1715.82,736.5928571428572
2017-01-10 15:00:00,1,15,1,2055.81,-9.89,1674.92,1843.43,716.488571428571
2017-01-10 16:00:00,1,16,1,2143.48,-10.911,1795.95,1921.77,696.9214285714286
2017-01-10 17:00:00,1,17,1,2180.94,-11.526,1808.99,1950.28,707.047142857143
2017-01-10 18:00:00,1,18,1,2134.32,-12.14,1848.19,1912.47,653.971428571429
2017-01-10 19:00:00,1,19,1,2067.93,-12.704,1794.24,1853.66,621.252857142857
2017-01-10 20:00:00,1,20,1,1888.36,-13.094,1683.52,1707.05,523.4385714285715
2017-01-10 21:00:00,1,21,1,1753.21,-13.305,1589.82,1586.33,472.6657142857141
2017-01-10 22:00:00,1,22,1,1625.05,-13.434,1461.38,1469.13,439.32
2017-01-10 23:00:00,1,23,1,1561.01,-13.558,1385.47,1384.07,452.3357142857144
2017-01-11 00:00:00,1,0,2,1491.95,-13.727,1348.98,1312.73,459.8085714285714
2017-01-11 01:00:00,1,1,2,1463.46,-13.887,1335.18,1281.48,449.4585714285717
2017-01-11 02:00:00,1,2,2,1467.93,-14.0,1334.54,1271.94,488.6300000000001
2017-01-11 03:00:00,1,3,2,1529.94,-14.094,1364.81,1324.01,550.3900000000001
2017-01-11 04:00:00,1,4,2,1614.72,-14.156,1479.32,1463.59,604.5514285714288
2017-01-11 05:00:00,1,5,2,1910.96,-14.186,1795.05,1721.55,832.7857142857142
2017-01-11 06:00:00,1,6,2,2096.56,-14.138,2006.5,1888.92,948.9799999999998
2017-01-11 07:00:00,1,7,2,2147.2,-12.707,2082.13,1955.93,924.772857142857
2017-01-11 08:00:00,1,8,2,2115.92,-10.193,2066.24,1961.65,821.6900000000003
2017-01-11 09:00:00,1,9,2,2103.02,-8.061,2068.35,1955.09,782.6871428571428
2017-01-11 10:00:00,1,10,2,2096.16,-6.525,2027.24,1938.53,746.3999999999999
2017-01-11 11:00:00,1,11,2,2036.69,-5.246,2006.13,1887.27,710.1214285714286
2017-01-11 12:00:00,1,12,2,2005.63,-4.509,1969.41,1857.15,718.8728571428571
2017-01-11 13:00:00,1,13,2,1983.86,-4.462,1917.4,1865.38,715.9957142857143
2017-01-11 14:00:00,1,14,2,1976.09,-5.844,1915.83,1831.39,700.962857142857
2017-01-11 15:00:00,1,15,2,2059.13,-8.594,2033.64,1917.52,719.8085714285712
2017-01-11 16:00:00,1,16,2,2130.13,-9.619,2095.91,1989.66,683.5714285714287
2017-01-11 17:00:00,1,17,2,2151.33,-9.373,2082.37,1955.34,677.4371428571428
2017-01-11 18:00:00,1,18,2,2118.79,-8.827,2033.27,1942.75,638.4414285714288
2017-01-11 19:00:00,1,19,2,2018.05,-8.657,1960.44,1867.34,571.3728571428571
2017-01-11 20:00:00,1,20,2,1887.79,-8.402,1781.84,1706.12,522.8685714285716
2017-01-11 21:00:00,1,21,2,1738.29,-8.04,1664.63,1600.25,457.745714285714
2017-01-11 22:00:00,1,22,2,1622.42,-7.706,1542.94,1459.5,436.69000000000005
2017-01-11 23:00:00,1,23,2,1507.73,-7.445,1458.44,1359.72,399.0557142857144
2017-01-12 00:00:00,1,0,3,1476.57,-7.565,1380.83,1333.86,444.4285714285713
2017-01-12 01:00:00,1,1,3,1440.94,-7.56,1352.81,1311.02,426.93857142857166
2017-01-12 02:00:00,1,2,3,1445.84,-7.245,1346.39,1329.54,466.54
2017-01-12 03:00:00,1,3,3,1449.49,-6.968,1408.13,1341.68,469.94000000000005
2017-01-12 04:00:00,1,4,3,1559.47,-6.745,1506.94,1462.49,549.3014285714288
2017-01-12 05:00:00,1,5,3,1857.59,-6.562,1828.26,1737.27,779.4157142857141
2017-01-12 06:00:00,1,6,3,2053.21,-6.263,2020.27,1932.79,905.63
2017-01-12 07:00:00,1,7,3,2089.51,-5.048,2090.57,1951.96,867.0828571428574
2017-01-12 08:00:00,1,8,3,2058.6,-3.147,2086.93,1944.53,764.3700000000001
2017-01-12 09:00:00,1,9,3,2103.02,-1.044,2116.75,1919.11,782.6871428571428
2017-01-12 10:00:00,1,10,3,2098.68,0.609,2133.12,1929.08,748.9199999999998
2017-01-12 11:00:00,1,11,3,2097.28,1.549,2114.62,1903.63,770.7114285714288
2017-01-12 12:00:00,1,12,3,2053.84,1.795,2057.72,1875.79,767.0828571428572
2017-01-12 13:00:00,1,13,3,1997.79,1.356,2003.08,1846.0,729.9257142857143
2017-01-12 14:00:00,1,14,3,1968.02,0.191,2011.72,1849.57,692.8928571428571
2017-01-12 15:00:00,1,15,3,2053.18,-1.12,2055.81,1935.03,713.8585714285709
2017-01-12 16:00:00,1,16,3,2102.5,-1.519,2143.48,1994.9,655.9414285714286
2017-01-12 17:00:00,1,17,3,2075.98,-1.651,2180.94,2008.92,602.0871428571429
2017-01-12 18:00:00,1,18,3,2032.65,-1.811,2134.32,1998.22,552.3014285714289
2017-01-12 19:00:00,1,19,3,1964.39,-2.02,2067.93,1913.7,517.7128571428573
2017-01-12 20:00:00,1,20,3,1793.79,-2.193,1888.36,1759.77,428.8685714285716
2017-01-12 21:00:00,1,21,3,1693.36,-2.145,1753.21,1646.9,412.815714285714
2017-01-12 22:00:00,1,22,3,1551.7,-1.902,1625.05,1532.19,365.97
2017-01-12 23:00:00,1,23,3,1460.14,-1.413,1561.01,1417.4,351.4657142857145
2017-01-13 00:00:00,1,0,4,1382.04,-0.777,1491.95,1364.66,349.89857142857136
2017-01-13 01:00:00,1,1,4,1335.14,-0.099,1463.46,1337.68,321.1385714285717
2017-01-13 02:00:00,1,2,4,1378.53,0.734,1467.93,1357.71,399.23
2017-01-13 03:00:00,1,3,4,1377.56,1.588,1529.94,1383.71,398.01
2017-01-13 04:00:00,1,4,4,1459.34,1.973,1614.72,1509.46,449.1714285714287
2017-01-13 05:00:00,1,5,4,1777.99,1.916,1910.96,1769.82,699.8157142857142
2017-01-13 06:00:00,1,6,4,1956.91,1.617,2096.56,1940.96,809.3299999999999
2017-01-13 07:00:00,1,7,4,2039.12,1.751,2147.2,1962.33,816.6928571428571
2017-01-13 08:00:00,1,8,4,2033.43,2.345,2115.92,1934.99,739.2000000000003
2017-01-13 09:00:00,1,9,4,2046.06,2.654,2103.02,1926.15,725.7271428571428
2017-01-13 10:00:00,1,10,4,2072.41,2.853,2096.16,1920.48,722.6499999999999
2017-01-13 11:00:00,1,11,4,2090.17,2.562,2036.69,1901.72,763.6014285714286
2017-01-13 12:00:00,1,12,4,2032.62,1.787,2005.63,1896.07,745.8628571428569
