ept,netload,tmpf,month,hour,dayofweek,mw2day,mw7day,potential
2019-03-20 06:00:00,50412.587,28.9,3,6,2,49820.52,49696.046,9532.876499999991
2019-03-20 07:00:00,53133.966,28.9,3,7,2,52906.727,52450.222,10192.154633333332
2019-03-20 08:00:00,53350.075,30.9,3,8,2,53265.236,52572.555,9499.462766666664
2019-03-20 09:00:00,52228.5,35.1,3,9,2,52318.431,51852.809,7922.556433333339
2019-03-20 10:00:00,51033.427,41.0,3,10,2,51334.431,51219.048,6617.452133333325
2019-03-20 11:00:00,49629.229,44.1,3,11,2,50428.661,50312.599,5408.424866666646
2019-03-20 12:00:00,48583.505,46.0,3,12,2,49633.583,49204.739,4688.619366666644
2019-03-20 13:00:00,47813.389,48.0,3,13,2,48789.308,48175.069,4382.783233333335
2019-03-20 14:00:00,47113.417,51.1,3,14,2,48106.402,46835.341,4315.053833333332
2019-03-20 15:00:00,46337.71,53.1,3,15,2,47321.111,45936.891,4068.053933333329
2019-03-20 16:00:00,45969.382,53.1,3,16,2,47107.689,45433.191,3868.132633333335
2019-03-20 17:00:00,46008.14,53.1,3,17,2,47199.131,45349.618,3691.5389
2019-03-20 18:00:00,46396.713,53.1,3,18,2,47570.817,45504.664,3802.779533333327
2019-03-20 19:00:00,47605.717,53.1,3,19,2,48818.624,46379.492,4248.3717999999935
2019-03-20 20:00:00,48511.766,52.0,3,20,2,50876.536,47429.305,4160.464166666665
2019-03-20 21:00:00,47548.681,52.0,3,21,2,50078.756,46263.179,4094.93036666666
2019-03-20 22:00:00,45347.509,54.0,3,22,2,48318.442,43912.545,3543.235233333333
2019-03-20 23:00:00,43033.033,53.1,3,23,2,46078.613,41455.483,3070.6892666666754
2019-03-21 00:00:00,41320.451,54.0,3,0,3,44702.192,39773.775,2716.488666666672
2019-03-21 01:00:00,40327.423,46.9,3,1,3,44031.812,38731.752,2632.405066666673
2019-03-21 02:00:00,39882.553,46.0,3,2,3,43881.855,38251.665,2691.302133333331
2019-03-21 03:00:00,39717.182,46.0,3,3,3,44279.942,38167.729,2551.739099999999
2019-03-21 04:00:00,40510.048,45.0,3,4,3,45301.995,38747.264,2973.1111666666693
2019-03-21 05:00:00,42518.634,45.0,3,5,3,48079.895,40734.998,3776.4686999999976
2019-03-21 06:00:00,46437.452,44.1,3,6,3,52387.418,44343.865,5557.741499999989
2019-03-21 07:00:00,49460.344,43.0,3,7,3,55305.602,47236.344,6518.532633333329
2019-03-21 08:00:00,49993.152,43.0,3,8,3,54915.453,47539.761,6142.539766666669
2019-03-21 09:00:00,50157.791,43.0,3,9,3,53119.714,47300.756,5851.847433333336
2019-03-21 10:00:00,50219.685,44.1,3,10,3,51334.092,47221.88,5803.710133333319
2019-03-21 11:00:00,49928.482,44.1,3,11,3,49850.505,46725.361,5707.6778666666505
2019-03-21 12:00:00,49462.607,45.0,3,12,3,48661.235,46248.659,5567.72136666665
2019-03-21 13:00:00,48926.965,46.0,3,13,3,47719.559,45704.951,5496.359233333329
2019-03-21 14:00:00,48401.667,48.0,3,14,3,46724.021,45335.881,5603.303833333332
2019-03-21 15:00:00,47861.703,48.0,3,15,3,45902.503,44736.235,5592.046933333331
2019-03-21 16:00:00,47705.146,46.9,3,16,3,45474.779,44109.8,5603.896633333337
2019-03-21 17:00:00,47831.93,48.0,3,17,3,45159.798,43960.565,5515.3289
2019-03-21 18:00:00,48039.159,50.0,3,18,3,45522.728,44412.47,5445.225533333323
2019-03-21 19:00:00,48675.205,48.0,3,19,3,46935.619,45390.576,5317.859799999998
2019-03-21 20:00:00,49613.644,46.9,3,20,3,49092.929,46222.795,5262.342166666662
2019-03-21 21:00:00,48736.817,46.9,3,21,3,48689.0,44868.92,5283.066366666666
2019-03-21 22:00:00,46659.737,45.0,3,22,3,46979.405,42598.918,4855.463233333336
2019-03-21 23:00:00,44287.404,44.1,3,23,3,44916.891,40120.592,4325.060266666675
2019-03-22 00:00:00,42473.049,42.1,3,0,4,43613.602,38345.761,3869.0866666666698
2019-03-22 01:00:00,41391.094,41.0,3,1,4,43006.844,36965.77,3696.076066666668
2019-03-22 02:00:00,40925.382,39.9,3,2,4,42667.91,36335.817,3734.1311333333288
2019-03-22 03:00:00,40877.948,37.9,3,3,4,42880.613,36351.319,3712.505099999995
2019-03-22 04:00:00,41632.409,37.9,3,4,4,43770.212,37012.336,4095.4721666666665
2019-03-22 05:00:00,43676.741,37.9,3,5,4,46171.544,38993.058,4934.575700000001
2019-03-22 06:00:00,47592.175,37.9,3,6,4,50412.587,42753.083,6712.464499999995
2019-03-22 07:00:00,50501.678,37.9,3,7,4,53133.966,45948.373,7559.866633333331
2019-03-22 08:00:00,50930.67,37.9,3,8,4,53350.075,46821.788,7080.057766666665
2019-03-22 09:00:00,50716.589,39.0,3,9,4,52228.5,47372.013,6410.645433333339
2019-03-22 10:00:00,50518.351,39.0,3,10,4,51033.427,47834.62,6102.376133333324
2019-03-22 11:00:00,50125.519,39.9,3,11,4,49629.229,47918.918,5904.714866666647
2019-03-22 12:00:00,49508.331,37.9,3,12,4,48583.505,47818.08,5613.445366666645
2019-03-22 13:00:00,48942.557,41.0,3,13,4,47813.389,47666.605,5511.951233333333
2019-03-22 14:00:00,48124.489,42.1,3,14,4,47113.417,47428.774,5326.125833333332
2019-03-22 15:00:00,47130.953,42.1,3,15,4,46337.71,46903.997,4861.296933333331
2019-03-22 16:00:00,46497.475,43.0,3,16,4,45969.382,46733.535,4396.225633333335
2019-03-22 17:00:00,46244.084,43.0,3,17,4,46008.14,46540.669,3927.4829000000022
2019-03-22 18:00:00,46213.411,45.0,3,18,4,46396.713,46550.707,3619.477533333324
2019-03-22 19:00:00,47018.685,44.1,3,19,4,47605.717,46956.929,3661.3397999999934
2019-03-22 20:00:00,48668.696,43.0,3,20,4,48511.766,47835.487,4317.394166666665
2019-03-22 21:00:00,48110.182,42.1,3,21,4,47548.681,46957.347,4656.431366666664
2019-03-22 22:00:00,46637.166,41.0,3,22,4,45347.509,45313.938,4832.892233333332
2019-03-22 23:00:00,44561.183,39.0,3,23,4,43033.033,43147.755,4598.83926666667
2019-03-23 00:00:00,43204.908,37.0,3,0,5,41320.451,41360.566,4600.945666666674
2019-03-23 01:00:00,42246.345,35.1,3,1,5,40327.423,40493.966,4551.327066666672
2019-03-23 02:00:00,41855.164,33.1,3,2,5,39882.553,40015.015,4663.913133333328
2019-03-23 03:00:00,41979.585,32.0,3,3,5,39717.182,39932.324,4814.142099999997
2019-03-23 04:00:00,42243.271,30.9,3,4,5,40510.048,40296.584,4706.334166666667
2019-03-23 05:00:00,43445.452,30.0,3,5,5,42518.634,41307.364,4703.286699999997
2019-03-23 06:00:00,45156.934,28.9,3,6,5,46437.452,42943.883,4277.223499999993
2019-03-23 07:00:00,47106.153,27.0,3,7,5,49460.344,45092.83,4164.34163333333
2019-03-23 08:00:00,47764.371,26.1,3,8,5,49993.152,46275.708,3913.758766666666
2019-03-23 09:00:00,47464.029,30.9,3,9,5,50157.791,46746.301,3158.085433333341
2019-03-23 10:00:00,46477.965,33.1,3,10,5,50219.685,46606.103,2061.990133333318
2019-03-23 11:00:00,45399.105,36.0,3,11,5,49928.482,46063.037,1178.30086666665
2019-03-23 12:00:00,44171.971,37.9,3,12,5,49462.607,45114.584,277.0853666666444
2019-03-23 13:00:00,42760.911,43.0,3,13,5,48926.965,44101.795,0.0
2019-03-23 14:00:00,41537.93,46.0,3,14,5,48401.667,43040.387,0.0
2019-03-23 15:00:00,40457.75,48.9,3,15,5,47861.703,42351.171,0.0
2019-03-23 16:00:00,39944.402,50.0,3,16,5,47705.146,42001.849,0.0
2019-03-23 17:00:00,39687.299,51.1,3,17,5,47831.93,42039.31,0.0
2019-03-23 18:00:00,39902.103,53.1,3,18,5,48039.159,42344.809,0.0
2019-03-23 19:00:00,40954.351,51.1,3,19,5,48675.205,43655.645,0.0
2019-03-23 20:00:00,43037.258,48.9,3,20,5,49613.644,45597.937,0.0
2019-03-23 21:00:00,43186.192,46.9,3,21,5,48736.817,45357.703,0.0
2019-03-23 22:00:00,42375.525,43.0,3,22,5,46659.737,44492.752,571.2512333333361
2019-03-23 23:00:00,40982.053,37.9,3,23,5,44287.404,43043.393,1019.7092666666722
2019-03-24 00:00:00,39850.913,37.0,3,0,6,42473.049,41906.315,1246.9506666666712
2019-03-24 01:00:00,39316.578,34.0,3,1,6,41391.094,41248.104,1621.5600666666724
2019-03-24 02:00:00,39056.842,32.0,3,2,6,40925.382,40993.139,1865.591133333328
2019-03-24 03:00:00,39046.912,30.9,3,3,6,40877.948,41053.552,1881.4690999999948
2019-03-24 04:00:00,39374.478,32.0,3,4,6,41632.409,41420.729,1837.5411666666696
2019-03-24 05:00:00,40039.847,32.0,3,5,6,43676.741,42195.805,1297.681700000001
2019-03-24 06:00:00,41078.765,30.9,3,6,6,47592.175,43630.628,199.0544999999911
2019-03-24 07:00:00,42454.924,35.1,3,7,6,50501.678,45297.09,0.0
2019-03-24 08:00:00,43216.022,35.1,3,8,6,50930.67,46048.967,0.0
2019-03-24 09:00:00,43454.595,37.9,3,9,6,50716.589,45769.535,0.0
2019-03-24 10:00:00,42816.384,44.1,3,10,6,50518.351,44901.824,0.0
2019-03-24 11:00:00,41993.956,48.0,3,11,6,50125.519,44060.477,0.0
2019-03-24 12:00:00,41144.931,51.1,3,12,6,49508.331,43314.749,0.0
2019-03-24 13:00:00,40369.282,55.9,3,13,6,48942.557,42478.492,0.0
2019-03-24 14:00:00,39955.687,57.9,3,14,6,48124.489,41711.377,0.0
2019-03-24 15:00:00,39635.536,60.1,3,15,6,47130.953,41243.666,0.0
2019-03-24 16:00:00,39843.048,60.1,3,16,6,46497.475,41374.043,0.0
2019-03-24 17:00:00,40545.572,59.0,3,17,6,46244.084,41721.123,0.0
2019-03-24 18:00:00,41054.518,57.9,3,18,6,46213.411,42669.992,0.0
2019-03-24 19:00:00,42144.392,55.0,3,19,6,47018.685,44466.632,0.0
2019-03-24 20:00:00,43473.301,52.0,3,20,6,48668.696,46707.774,0.0
2019-03-24 21:00:00,42649.237,46.9,3,21,6,48110.182,46051.3,0.0
2019-03-24 22:00:00,41027.318,48.0,3,22,6,46637.166,44703.066,0.0
2019-03-24 23:00:00,39298.089,46.0,3,23,6,44561.183,42969.357,0.0
2019-03-25 00:00:00,38140.043,46.0,3,0,0,43204.908,41970.22,0.0
2019-03-25 01:00:00,37627.445,46.0,3,1,0,42246.345,41490.753,0.0
2019-03-25 02:00:00,37402.642,45.0,3,2,0,41855.164,41617.26,211.3911333333308
2019-03-25 03:00:00,37583.928,45.0,3,3,0,41979.585,41962.508,418.48509999999806
2019-03-25 04:00:00,38687.204,45.0,3,4,0,42243.271,43051.96,1150.2671666666647
2019-03-25 05:00:00,40907.89,45.0,3,5,0,43445.452,45690.047,2165.724699999999
2019-03-25 06:00:00,44968.529,45.0,3,6,0,45156.934,49820.52,4088.818499999994
2019-03-25 07:00:00,47775.721,44.1,3,7,0,47106.153,52906.727,4833.909633333329
2019-03-25 08:00:00,48768.968,43.0,3,8,0,47764.371,53265.236,4918.355766666668
2019-03-25 09:00:00,49140.947,43.0,3,9,0,47464.029,52318.431,4835.003433333339
2019-03-25 10:00:00,49354.627,42.1,3,10,0,46477.965,51334.431,4938.652133333322
2019-03-25 11:00:00,49282.988,41.0,3,11,0,45399.105,50428.661,5062.1838666666445
2019-03-25 12:00:00,48882.991,39.0,3,12,0,44171.971,49633.583,4988.1053666666485
2019-03-25 13:00:00,48502.084,39.9,3,13,0,42760.911,48789.308,5071.478233333335
2019-03-25 14:00:00,47929.244,41.0,3,14,0,41537.93,48106.402,5130.880833333329
2019-03-25 15:00:00,47261.507,41.0,3,15,0,40457.75,47321.111,4991.850933333328
2019-03-25 16:00:00,46794.76,42.1,3,16,0,39944.402,47107.689,4693.510633333339
2019-03-25 17:00:00,46718.38,45.0,3,17,0,39687.299,47199.131,4401.7788999999975
2019-03-25 18:00:00,46900.152,48.0,3,18,0,39902.103,47570.817,4306.2185333333255
2019-03-25 19:00:00,47482.121,45.0,3,19,0,40954.351,48818.624,4124.775799999996
2019-03-25 20:00:00,49355.69,39.9,3,20,0,43037.258,50876.536,5004.388166666664
2019-03-25 21:00:00,48650.383,37.0,3,21,0,43186.192,50078.756,5196.632366666665
2019-03-25 22:00:00,46688.379,35.1,3,22,0,42375.525,48318.442,4884.105233333336
2019-03-25 23:00:00,44305.309,33.1,3,23,0,40982.053,46078.613,4342.965266666673
2019-03-26 00:00:00,42867.08,32.0,3,0,1,39850.913,44702.192,4263.117666666672
2019-03-26 01:00:00,42111.752,30.9,3,1,1,39316.578,44031.812,4416.734066666671
2019-03-26 02:00:00,41903.689,28.9,3,2,1,39056.842,43881.855,4712.4381333333295
2019-03-26 03:00:00,42258.634,28.9,3,3,1,39046.912,44279.942,5093.191099999996
2019-03-26 04:00:00,43244.572,28.0,3,4,1,39374.478,45301.995,5707.635166666667
2019-03-26 05:00:00,45690.25,28.0,3,5,1,40039.847,48079.895,6948.084699999999
2019-03-26 06:00:00,49713.554,26.1,3,6,1,41078.765,52387.418,8833.843499999988
2019-03-26 07:00:00,52487.083,25.0,3,7,1,42454.924,55305.602,9545.27163333333
2019-03-26 08:00:00,52367.897,26.1,3,8,1,43216.022,54915.453,8517.284766666664
2019-03-26 09:00:00,51639.068,30.0,3,9,1,43454.595,53119.714,7333.124433333338
2019-03-26 10:00:00,50709.434,33.1,3,10,1,42816.384,51334.092,6293.459133333323
2019-03-26 11:00:00,49566.251,36.0,3,11,1,41993.956,49850.505,5345.446866666644
2019-03-26 12:00:00,48666.274,37.9,3,12,1,41144.931,48661.235,4771.388366666644
2019-03-26 13:00:00,47872.491,39.9,3,13,1,40369.282,47719.559,4441.885233333334
2019-03-26 14:00:00,46716.923,41.0,3,14,1,39955.687,46724.021,3918.559833333333
2019-03-26 15:00:00,45478.611,45.0,3,15,1,39635.536,45902.503,3208.954933333327
2019-03-26 16:00:00,44816.463,46.9,3,16,1,39843.048,45474.779,2715.21363333334
2019-03-26 17:00:00,44471.654,48.0,3,17,1,40545.572,45159.798,2155.0529000000024
2019-03-26 18:00:00,44815.101,48.0,3,18,1,41054.518,45522.728,2221.167533333326
2019-03-26 19:00:00,46024.024,46.9,3,19,1,42144.392,46935.619,2666.678799999994
2019-03-26 20:00:00,48589.377,43.0,3,20,1,43473.301,49092.929,4238.075166666662
2019-03-26 21:00:00,48347.783,39.9,3,21,1,42649.237,48689.0,4894.032366666666
2019-03-26 22:00:00,46649.939,37.9,3,22,1,41027.318,46979.405,4845.665233333333
2019-03-26 23:00:00,44978.775,35.1,3,23,1,39298.089,44916.891,5016.431266666674
2019-03-27 00:00:00,43714.546,33.1,3,0,2,38140.043,43613.602,5110.583666666673
2019-03-27 01:00:00,43039.326,30.9,3,1,2,37627.445,43006.844,5344.308066666672
2019-03-27 02:00:00,42811.586,32.0,3,2,2,37402.642,42667.91,5620.335133333334
2019-03-27 03:00:00,43266.71,30.0,3,3,2,37583.928,42880.613,6101.267099999997
2019-03-27 04:00:00,44385.314,30.0,3,4,2,38687.204,43770.212,6848.377166666665
2019-03-27 05:00:00,46903.02,28.9,3,5,2,40907.89,46171.544,8160.854699999996
2019-03-27 06:00:00,50978.877,28.0,3,6,2,44968.529,50412.587,10099.166499999992
2019-03-27 07:00:00,53584.463,28.0,3,7,2,47775.721,53133.966,10642.651633333337
2019-03-27 08:00:00,52909.097,28.9,3,8,2,48768.968,53350.075,9058.484766666668
2019-03-27 09:00:00,51309.088,34.0,3,9,2,49140.947,52228.5,7003.144433333342
2019-03-27 10:00:00,49721.591,39.0,3,10,2,49354.627,51033.427,5305.616133333322
2019-03-27 11:00:00,48095.188,44.1,3,11,2,49282.988,49629.229,3874.383866666649
2019-03-27 12:00:00,46805.744,46.0,3,12,2,48882.991,48583.505,2910.858366666645
2019-03-27 13:00:00,46052.919,48.9,3,13,2,48502.084,47813.389,2622.313233333334
2019-03-27 14:00:00,45042.732,51.1,3,14,2,47929.244,47113.417,2244.368833333334
2019-03-27 15:00:00,43803.215,54.0,3,15,2,47261.507,46337.71,1533.5589333333264
2019-03-27 16:00:00,43426.847,54.0,3,16,2,46794.76,45969.382,1325.5976333333383
2019-03-27 17:00:00,43053.711,55.9,3,17,2,46718.38,46008.14,737.1099000000031
2019-03-27 18:00:00,43049.518,55.9,3,18,2,46900.152,46396.713,455.58453333332
2019-03-27 19:00:00,43959.978,55.0,3,19,2,47482.121,47605.717,602.6327999999994
2019-03-27 20:00:00,46166.121,53.1,3,20,2,49355.69,48511.766,1814.8191666666607
2019-03-27 21:00:00,45450.868,48.9,3,21,2,48650.383,47548.681,1997.1173666666652
2019-03-27 22:00:00,43663.339,45.0,3,22,2,46688.379,45347.509,1859.0652333333344
2019-03-27 23:00:00,41706.375,43.0,3,23,2,44305.309,43033.033,1744.0312666666723
2019-03-28 00:00:00,40341.873,41.0,3,0,3,42867.08,41320.451,1737.9106666666703
2019-03-28 01:00:00,39731.688,39.0,3,1,3,42111.752,40327.423,2036.670066666673
2019-03-28 02:00:00,39550.05,37.9,3,2,3,41903.689,39882.553,2358.799133333334
2019-03-28 03:00:00,39803.199,37.9,3,3,3,42258.634,39717.182,2637.7560999999987
2019-03-28 04:00:00,40582.178,36.0,3,4,3,43244.572,40510.048,3045.2411666666667
2019-03-28 05:00:00,43031.741,35.1,3,5,3,45690.25,42518.634,4289.575700000001
2019-03-28 06:00:00,46919.686,37.0,3,6,3,49713.554,46437.452,6039.975499999993
2019-03-28 07:00:00,49557.206,39.0,3,7,3,52487.083,49460.344,6615.39463333333
2019-03-28 08:00:00,49528.665,39.9,3,8,3,52367.897,49993.152,5678.052766666668
2019-03-28 09:00:00,48659.885,43.0,3,9,3,51639.068,50157.791,4353.941433333341
2019-03-28 10:00:00,47856.231,50.0,3,10,3,50709.434,50219.685,3440.256133333321
2019-03-28 11:00:00,46983.416,50.0,3,11,3,49566.251,49928.482,2762.6118666666443
2019-03-28 12:00:00,46046.269,52.0,3,12,3,48666.274,49462.607,2151.383366666647
2019-03-28 13:00:00,45406.801,55.0,3,13,3,47872.491,48926.965,1976.195233333332
2019-03-28 14:00:00,44744.041,59.0,3,14,3,46716.923,48401.667,1945.677833333328
2019-03-28 15:00:00,43990.455,61.0,3,15,3,45478.611,47861.703,1720.7989333333317
2019-03-28 16:00:00,43473.936,63.0,3,16,3,44816.463,47705.146,1372.6866333333382
2019-03-28 17:00:00,43151.255,64.0,3,17,3,44471.654,47831.93,834.6538999999975
2019-03-28 18:00:00,43079.402,64.9,3,18,3,44815.101,48039.159,485.4685333333255
2019-03-28 19:00:00,43886.772,64.0,3,19,3,46024.024,48675.205,529.4267999999938
2019-03-28 20:00:00,45291.601,63.0,3,20,3,48589.377,49613.644,940.299166666664
2019-03-28 21:00:00,44171.746,61.0,3,21,3,48347.783,48736.817,717.9953666666624
2019-03-28 22:00:00,41902.662,60.1,3,22,3,46649.939,46659.737,98.3882333333313
2019-03-28 23:00:00,39440.025,60.1,3,23,3,44978.775,44287.404,0.0
2019-03-29 00:00:00,37709.268,60.1,3,0,4,43714.546,42473.049,0.0
2019-03-29 01:00:00,36656.467,59.0,3,1,4,43039.326,41391.094,0.0
2019-03-29 02:00:00,36112.555,57.9,3,2,4,42811.586,40925.382,0.0
2019-03-29 03:00:00,36003.072,55.0,3,3,4,43266.71,40877.948,0.0
2019-03-29 04:00:00,36685.281,53.1,3,4,4,44385.314,41632.409,0.0
2019-03-29 05:00:00,38435.687,53.1,3,5,4,46903.02,43676.741,0.0
2019-03-29 06:00:00,41924.752,52.0,3,6,4,50978.877,47592.175,1045.041499999992
2019-03-29 07:00:00,44725.36,51.1,3,7,4,53584.463,50501.678,1783.548633333332
2019-03-29 08:00:00,45404.722,51.1,3,8,4,52909.097,50930.67,1554.1097666666683
2019-03-29 09:00:00,45621.528,51.1,3,9,4,51309.088,50716.589,1315.584433333337
2019-03-29 10:00:00,45805.819,52.0,3,10,4,49721.591,50518.351,1389.8441333333249
2019-03-29 11:00:00,45442.915,53.1,3,11,4,48095.188,50125.519,1222.1108666666478
2019-03-29 12:00:00,45152.96,54.0,3,12,4,46805.744,49508.331,1258.0743666666458
2019-03-29 13:00:00,44839.699,54.0,3,13,4,46052.919,48942.557,1409.093233333333
2019-03-29 14:00:00,44174.017,55.9,3,14,4,45042.732,48124.489,1375.65383333333
2019-03-29 15:00:00,43402.99,57.0,3,15,4,43803.215,47130.953,1133.333933333328
2019-03-29 16:00:00,43030.638,57.0,3,16,4,43426.847,46497.475,929.3886333333356
2019-03-29 17:00:00,42729.63,55.9,3,17,4,43053.711,46244.084,413.0288999999975
2019-03-29 18:00:00,42548.851,57.0,3,18,4,43049.518,46213.411,0.0
2019-03-29 19:00:00,42908.086,57.0,3,19,4,43959.978,47018.685,0.0
2019-03-29 20:00:00,43670.543,55.9,3,20,4,46166.121,48668.696,0.0
2019-03-29 21:00:00,42933.291,55.9,3,21,4,45450.868,48110.182,0.0
2019-03-29 22:00:00,41207.145,55.0,3,22,4,43663.339,46637.166,0.0
2019-03-29 23:00:00,39101.284,54.0,3,23,4,41706.375,44561.183,0.0
2019-03-30 00:00:00,37103.931,54.0,3,0,5,40341.873,43204.908,0.0
2019-03-30 01:00:00,35963.418,54.0,3,1,5,39731.688,42246.345,0.0
2019-03-30 02:00:00,35350.344,55.0,3,2,5,39550.05,41855.164,0.0
2019-03-30 03:00:00,34974.546,55.0,3,3,5,39803.199,41979.585,0.0
2019-03-30 04:00:00,35095.121,54.0,3,4,5,40582.178,42243.271,0.0
2019-03-30 05:00:00,35731.156,54.0,3,5,5,43031.741,43445.452,0.0
2019-03-30 06:00:00,37184.387,54.0,3,6,5,46919.686,45156.934,0.0
2019-03-30 07:00:00,38768.655,55.9,3,7,5,49557.206,47106.153,0.0
2019-03-30 08:00:00,40140.134,55.9,3,8,5,49528.665,47764.371,0.0
2019-03-30 09:00:00,41374.633,55.0,3,9,5,48659.885,47464.029,0.0
2019-03-30 10:00:00,41729.539,57.0,3,10,5,47856.231,46477.965,0.0
2019-03-30 11:00:00,41742.158,55.9,3,11,5,46983.416,45399.105,0.0
2019-03-30 12:00:00,41405.733,57.9,3,12,5,46046.269,44171.971,0.0
2019-03-30 13:00:00,40933.503,57.9,3,13,5,45406.801,42760.911,0.0
2019-03-30 14:00:00,40386.492,57.9,3,14,5,44744.041,41537.93,0.0
2019-03-30 15:00:00,40228.474,57.9,3,15,5,43990.455,40457.75,0.0
2019-03-30 16:00:00,40330.535,57.9,3,16,5,43473.936,39944.402,0.0
2019-03-30 17:00:00,40754.645,57.9,3,17,5,43151.255,39687.299,0.0
2019-03-30 18:00:00,40996.744,57.9,3,18,5,43079.402,39902.103,0.0
2019-03-30 19:00:00,41588.093,57.9,3,19,5,43886.772,40954.351,0.0
2019-03-30 20:00:00,42425.524,46.9,3,20,5,45291.601,43037.258,0.0
2019-03-30 21:00:00,42022.121,45.0,3,21,5,44171.746,43186.192,0.0
2019-03-30 22:00:00,40790.357,44.1,3,22,5,41902.662,42375.525,0.0
2019-03-30 23:00:00,39129.75,39.0,3,23,5,39440.025,40982.053,0.0
2019-03-31 00:00:00,37836.71,37.0,3,0,6,37709.268,39850.913,0.0
2019-03-31 01:00:00,36703.677,36.0,3,1,6,36656.467,39316.578,0.0
2019-03-31 02:00:00,36416.883,36.0,3,2,6,36112.555,39056.842,0.0
2019-03-31 03:00:00,36466.276,35.1,3,3,6,36003.072,39046.912,0.0
2019-03-31 04:00:00,36708.123,35.1,3,4,6,36685.281,39374.478,0.0
2019-03-31 05:00:00,37456.783,35.1,3,5,6,38435.687,40039.847,0.0
2019-03-31 06:00:00,38888.787,35.1,3,6,6,41924.752,41078.765,0.0
2019-03-31 07:00:00,40411.902,34.0,3,7,6,44725.36,42454.924,0.0
2019-03-31 08:00:00,41934.154,33.1,3,8,6,45404.722,43216.022,0.0
2019-03-31 09:00:00,43332.756,32.0,3,9,6,45621.528,43454.595,0.0
2019-03-31 10:00:00,43636.175,30.9,3,10,6,45805.819,42816.384,0.0
2019-03-31 11:00:00,43982.303,32.0,3,11,6,45442.915,41993.956,0.0
2019-03-31 12:00:00,44063.13,32.0,3,12,6,45152.96,41144.931,168.24436666664403
2019-03-31 13:00:00,43724.785,32.0,3,13,6,44839.699,40369.282,294.179233333336
2019-03-31 14:00:00,43387.94,32.0,3,14,6,44174.017,39955.687,589.5768333333326
2019-03-31 15:00:00,43197.617,32.0,3,15,6,43402.99,39635.536,927.9609333333284
2019-03-31 16:00:00,43176.366,30.9,3,16,6,43030.638,39843.048,1075.1166333333383
2019-03-31 17:00:00,43842.212,32.0,3,17,6,42729.63,40545.572,1525.6108999999997
2019-03-31 18:00:00,44536.058,32.0,3,18,6,42548.851,41054.518,1942.1245333333209
2019-03-31 19:00:00,45748.215,32.0,3,19,6,42908.086,42144.392,2390.869799999993
2019-03-31 20:00:00,48084.918,30.9,3,20,6,43670.543,43473.301,3733.6161666666594
2019-03-31 21:00:00,47738.287,30.0,3,21,6,42933.291,42649.237,4284.53636666666
2019-03-31 22:00:00,46228.82,30.9,3,22,6,41207.145,41027.318,4424.546233333334
2019-03-31 23:00:00,44659.738,30.9,3,23,6,39101.284,39298.089,4697.39426666667
2019-04-01 00:00:00,43483.742,30.9,4,0,0,37103.931,38140.043,8890.82253125
2019-04-01 01:00:00,43003.433,28.9,4,1,0,35963.418,37627.445,9328.244968749996
2019-04-01 02:00:00,42962.014,28.0,4,2,0,35350.344,37402.642,9788.50090625001
2019-04-01 03:00:00,43483.799,27.0,4,3,0,34974.546,37583.928,10471.403656249997
2019-04-01 04:00:00,44659.151,25.0,4,4,0,35095.121,38687.204,11350.527062499998
2019-04-01 05:00:00,47204.765,25.0,4,5,0,35731.156,40907.89,12908.497312499996
2019-04-01 06:00:00,51461.83,25.0,4,6,0,37184.387,44968.529,15564.217093750003
2019-04-01 07:00:00,54122.775,25.0,4,7,0,38768.655,47775.721,16849.97434375
2019-04-01 08:00:00,53859.985,25.0,4,8,0,40140.134,48768.968,15385.941562500004
2019-04-01 09:00:00,52826.467,28.9,4,9,0,41374.633,49140.947,13639.759281249992
2019-04-01 10:00:00,51862.052,32.0,4,10,0,41729.539,49354.627,12336.52490625
2019-04-01 11:00:00,50833.6,34.0,4,11,0,41742.158,49282.988,11263.467406250003
2019-04-01 12:00:00,49799.494,36.0,4,12,0,41405.733,48882.991,10331.950406249998
2019-04-01 13:00:00,48794.724,37.9,4,13,0,40933.503,48502.084,9665.760281249995
2019-04-01 14:00:00,47467.015,39.0,4,14,0,40386.492,47929.244,8870.178187500002
2019-04-01 15:00:00,46368.037,39.9,4,15,0,40228.474,47261.507,8203.853531249995
2019-04-01 16:00:00,45451.032,41.0,4,16,0,40330.535,46794.76,7368.391374999999
2019-04-01 17:00:00,45232.5,42.1,4,17,0,40754.645,46718.38,6948.133781249999
2019-04-01 18:00:00,45458.084,42.1,4,18,0,40996.744,46900.152,7108.575218750004
2019-04-01 19:00:00,46412.187,42.1,4,19,0,41588.093,47482.121,7964.696531249996
2019-04-01 20:00:00,48833.066,41.0,4,20,0,42425.524,49355.69,9367.70028125
2019-04-01 21:00:00,48691.532,39.0,4,21,0,42022.121,48650.383,9588.837812499994
2019-04-01 22:00:00,46786.072,37.0,4,22,0,40790.357,46688.379,9186.972593749995
2019-04-01 23:00:00,44776.206,35.1,4,23,0,39129.75,44305.309,8904.673437499994
2019-04-02 00:00:00,43381.178,34.0,4,0,1,37836.71,42867.08,8788.258531250001
2019-04-02 01:00:00,42610.762,33.1,4,1,1,36703.677,42111.752,8935.573968750003
2019-04-02 02:00:00,42404.535,34.0,4,2,1,36416.883,41903.689,9231.021906250013
