date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-01-08 00:00:00,2462.3,-13.9,1,0,3,2173.5,2338.0,519.2130434782609
2015-01-08 01:00:00,2366.1,-14.2,1,1,3,2080.4,2164.1,528.9739130434791
2015-01-08 02:00:00,2310.6,-14.8,1,2,3,2034.1,2060.0,541.5999999999999
2015-01-08 03:00:00,2288.1,-15.6,1,3,3,2017.9,1989.3,557.108695652174
2015-01-08 04:00:00,2320.7,-16.0,1,4,3,2045.2,1968.8,590.7739130434782
2015-01-08 05:00:00,2453.7,-17.0,1,5,3,2174.3,1986.3,687.3608695652174
2015-01-08 06:00:00,2720.5,-17.8,1,6,3,2439.3,2022.0,868.2739130434793
2015-01-08 07:00:00,2895.381555,-18.1,1,7,3,2620.192328,2015.348132,977.0434782608692
2015-01-08 08:00:00,2827.057423,-19.0,1,8,3,2615.420635,1884.719796,921.0565217391312
2015-01-08 09:00:00,2701.331466,-19.7,1,9,3,2573.13442,1828.24188,851.8739130434778
2015-01-08 10:00:00,2590.817436,-20.4,1,10,3,2390.692067,1813.658101,807.8130434782611
2015-01-08 11:00:00,2603.185841,-20.8,1,11,3,2346.869277,1827.480618,775.2260869565221
2015-01-08 12:00:00,2767.62273,-20.9,1,12,3,2407.739241,1845.360884,729.4130434782596
2015-01-08 13:00:00,2686.524104,-18.0,1,13,3,2382.015074,1890.191813,711.4739130434782
2015-01-08 14:00:00,2533.629873,-13.5,1,14,3,2485.854244,2009.670065,682.534782608695
2015-01-08 15:00:00,2717.44737,-11.6,1,15,3,2649.078612,2283.956571,667.0086956521736
2015-01-08 16:00:00,3039.280478,-9.7,1,16,3,2986.8,2518.0,696.6739130434785
2015-01-08 17:00:00,3334.7,-8.4,1,17,3,3237.6,2845.7,756.7304347826089
2015-01-08 18:00:00,3373.2,-7.4,1,18,3,3273.4,2859.5,771.7999999999993
2015-01-08 19:00:00,3306.6,-7.1,1,19,3,3210.2,2805.8,762.021739130435
2015-01-08 20:00:00,3215.2,-7.4,1,20,3,3104.3,2743.7,744.3391304347824
2015-01-08 21:00:00,3044.0,-8.5,1,21,3,2930.7,2669.7,686.6826086956521
2015-01-08 22:00:00,2778.4,-9.2,1,22,3,2664.4,2438.0,582.4695652173914
2015-01-08 23:00:00,2528.4,-9.3,1,23,3,2403.2,2220.0,508.1173913043481
2015-01-09 00:00:00,2353.5,-9.4,1,0,4,2236.8,2039.1,410.4130434782608
2015-01-09 01:00:00,2250.4,-9.6,1,1,4,2137.7,1909.6,413.2739130434793
2015-01-09 02:00:00,2174.9,-10.4,1,2,4,2081.8,1838.7,405.9000000000001
2015-01-09 03:00:00,2133.8,-10.9,1,3,4,2064.5,1816.8,402.8086956521743
2015-01-09 04:00:00,2151.4,-10.3,1,4,4,2091.8,1836.7,421.4739130434784
2015-01-09 05:00:00,2260.1,-10.1,1,5,4,2215.3,1931.1,493.7608695652175
2015-01-09 06:00:00,2509.7,-10.0,1,6,4,2478.4,2080.2,657.4739130434791
2015-01-09 07:00:00,2713.721095,-9.3,1,7,4,2664.14725,2195.5,795.4434782608694
2015-01-09 08:00:00,2709.504267,-8.1,1,8,4,2645.880007,2268.546288,789.8565217391308
2015-01-09 09:00:00,2567.789784,-8.2,1,9,4,2511.291058,2323.280401,766.5739130434781
2015-01-09 10:00:00,2581.899361,-8.4,1,10,4,2426.535897,2312.93637,785.8130434782611
2015-01-09 11:00:00,2522.016587,-8.3,1,11,4,2496.267808,2334.584834,774.5260869565222
2015-01-09 12:00:00,2491.292313,-8.2,1,12,4,2550.492494,2174.626409,720.4130434782596
2015-01-09 13:00:00,2429.237645,-7.9,1,13,4,2589.275049,2211.120798,670.4739130434782
2015-01-09 14:00:00,2457.120628,-7.3,1,14,4,2574.280637,2211.678365,609.6347826086949
2015-01-09 15:00:00,2617.268699,-6.2,1,15,4,2827.425539,2381.892301,546.3086956521738
2015-01-09 16:00:00,2877.037321,-4.3,1,16,4,3036.8,2621.2,534.6739130434785
2015-01-09 17:00:00,3137.1,-3.3,1,17,4,3337.6,2914.2,559.130434782609
2015-01-09 18:00:00,3157.9,-2.3,1,18,4,3406.4,2940.1,556.4999999999995
2015-01-09 19:00:00,3077.8,-2.4,1,19,4,3362.9,2877.5,533.2217391304353
2015-01-09 20:00:00,2985.4,-2.7,1,20,4,3290.2,2825.1,514.5391304347827
2015-01-09 21:00:00,2853.3,-3.6,1,21,4,3114.6,2701.1,495.9826086956523
2015-01-09 22:00:00,2662.3,-4.1,1,22,4,2863.2,2523.2,466.3695652173915
2015-01-09 23:00:00,2449.9,-4.3,1,23,4,2617.7,2279.1,429.6173913043481
2015-01-10 00:00:00,2290.9,-5.1,1,0,5,2462.3,2082.3,347.81304347826085
2015-01-10 01:00:00,2186.7,-6.0,1,1,5,2366.1,1954.5,349.573913043479
2015-01-10 02:00:00,2118.2,-6.9,1,2,5,2310.6,1885.8,349.1999999999998
2015-01-10 03:00:00,2092.2,-7.7,1,3,5,2288.1,1844.8,361.2086956521739
2015-01-10 04:00:00,2103.2,-8.2,1,4,5,2320.7,1845.5,373.27391304347816
2015-01-10 05:00:00,2157.4,-8.5,1,5,5,2453.7,1887.3,391.0608695652177
2015-01-10 06:00:00,2273.9,-9.1,1,6,5,2720.5,1987.5,421.6739130434794
2015-01-10 07:00:00,2377.719194,-9.5,1,7,5,2895.381555,2072.240811,460.2434782608691
2015-01-10 08:00:00,2428.772135,-10.0,1,8,5,2827.057423,2149.761286,523.5565217391311
2015-01-10 09:00:00,2343.883229,-10.4,1,9,5,2701.331466,2216.96002,561.0739130434781
2015-01-10 10:00:00,2392.464717,-10.6,1,10,5,2590.817436,2384.821093,566.6130434782608
2015-01-10 11:00:00,2338.087184,-11.1,1,11,5,2603.185841,2403.780532,554.4260869565219
2015-01-10 12:00:00,2267.660381,-11.9,1,12,5,2767.62273,2415.988825,529.8130434782597
2015-01-10 13:00:00,2249.00024,-11.1,1,13,5,2686.524104,2466.732156,500.4739130434782
2015-01-10 14:00:00,2309.589068,-10.3,1,14,5,2533.629873,2440.433619,456.7347826086948
2015-01-10 15:00:00,2514.492865,-9.5,1,15,5,2717.44737,2527.997759,428.608695652174
2015-01-10 16:00:00,2765.585595,-8.6,1,16,5,3039.280478,2731.1,423.8739130434783
2015-01-10 17:00:00,3053.2,-7.9,1,17,5,3334.7,2888.6,475.2304347826089
2015-01-10 18:00:00,3087.4,-7.2,1,18,5,3373.2,2860.3,485.9999999999996
2015-01-10 19:00:00,3025.6,-6.7,1,19,5,3306.6,2779.7,481.021739130435
2015-01-10 20:00:00,2959.2,-6.5,1,20,5,3215.2,2680.2,488.3391304347824
2015-01-10 21:00:00,2853.0,-7.2,1,21,5,3044.0,2546.7,495.6826086956521
2015-01-10 22:00:00,2692.1,-8.2,1,22,5,2778.4,2362.1,496.1695652173912
2015-01-10 23:00:00,2505.7,-9.4,1,23,5,2528.4,2152.1,485.4173913043478
2015-01-11 00:00:00,2342.3,-10.3,1,0,6,2353.5,1955.3,399.21304347826094
2015-01-11 01:00:00,2223.9,-10.1,1,1,6,2250.4,1820.8,386.7739130434793
2015-01-11 02:00:00,2155.2,-10.1,1,2,6,2174.9,1735.9,386.1999999999998
2015-01-11 03:00:00,2100.5,-10.0,1,3,6,2133.8,1682.4,369.5086956521741
2015-01-11 04:00:00,2090.3,-10.1,1,4,6,2151.4,1672.4,360.3739130434785
2015-01-11 05:00:00,2108.0,-10.5,1,5,6,2260.1,1688.6,341.6608695652176
2015-01-11 06:00:00,2170.7,-11.2,1,6,6,2509.7,1740.1,318.4739130434791
2015-01-11 07:00:00,2216.030864,-11.2,1,7,6,2713.721095,1799.7,297.84347826086946
2015-01-11 08:00:00,2219.227316,-12.2,1,8,6,2709.504267,1903.548296,311.9565217391307
2015-01-11 09:00:00,2144.622028,-12.5,1,9,6,2567.789784,2004.00474,326.37391304347784
2015-01-11 10:00:00,2126.957349,-11.6,1,10,6,2581.899361,2164.882599,332.913043478261
2015-01-11 11:00:00,2126.981117,-10.6,1,11,6,2522.016587,2254.951932,359.326086956522
2015-01-11 12:00:00,2150.08994,-10.0,1,12,6,2491.292313,2299.223587,382.8130434782597
2015-01-11 13:00:00,2104.637395,-9.2,1,13,6,2429.237645,2309.045235,418.3739130434783
2015-01-11 14:00:00,2247.880107,-8.2,1,14,6,2457.120628,2314.340168,386.53478260869497
2015-01-11 15:00:00,2397.803453,-6.8,1,15,6,2617.268699,2348.7,332.9086956521737
2015-01-11 16:00:00,2675.623291,-5.3,1,16,6,2877.037321,2525.0,334.3739130434783
2015-01-11 17:00:00,2963.5,-4.2,1,17,6,3137.1,2737.0,385.53043478260906
2015-01-11 18:00:00,2974.3,-3.8,1,18,6,3157.9,2732.7,372.8999999999997
2015-01-11 19:00:00,2900.9,-3.4,1,19,6,3077.8,2661.4,356.3217391304352
2015-01-11 20:00:00,2799.6,-3.1,1,20,6,2985.4,2554.7,328.7391304347825
2015-01-11 21:00:00,2636.4,-2.9,1,21,6,2853.3,2392.3,279.0826086956522
2015-01-11 22:00:00,2420.6,-2.9,1,22,6,2662.3,2182.7,224.6695652173912
2015-01-11 23:00:00,2197.2,-2.8,1,23,6,2449.9,1970.5,176.9173913043478
2015-01-12 00:00:00,2036.5,-2.9,1,0,0,2290.9,1810.8,93.41304347826076
2015-01-12 01:00:00,1943.8,-3.0,1,1,0,2186.7,1720.0,106.67391304347916
2015-01-12 02:00:00,1891.3,-2.0,1,2,0,2118.2,1675.7,122.29999999999995
2015-01-12 03:00:00,1868.2,-1.3,1,3,0,2092.2,1665.4,137.20869565217413
2015-01-12 04:00:00,1904.4,-0.7,1,4,0,2103.2,1709.3,174.47391304347843
2015-01-12 05:00:00,2043.8,-0.6,1,5,0,2157.4,1857.2,277.46086956521754
2015-01-12 06:00:00,2303.2,-0.5,1,6,0,2273.9,2143.8,450.9739130434791
2015-01-12 07:00:00,2498.3,-1.9,1,7,0,2377.719194,2334.5,578.3434782608695
2015-01-12 08:00:00,2578.688606,-2.5,1,8,0,2428.772135,2385.491557,577.656521739131
2015-01-12 09:00:00,2650.444554,-2.6,1,9,0,2343.883229,2424.188923,582.173913043478
2015-01-12 10:00:00,2643.450373,-2.2,1,10,0,2392.464717,2436.688388,590.8130434782611
2015-01-12 11:00:00,2702.037024,-1.9,1,11,0,2338.087184,2419.110542,607.9260869565219
2015-01-12 12:00:00,2702.25232,-1.4,1,12,0,2267.660381,2413.430307,619.1130434782599
2015-01-12 13:00:00,2693.912557,-0.8,1,13,0,2249.00024,2417.650074,621.7739130434779
2015-01-12 14:00:00,2686.015434,-0.2,1,14,0,2309.589068,2445.808479,601.2347826086948
2015-01-12 15:00:00,2750.158442,0.2,1,15,0,2514.492865,2524.027117,581.5086956521736
2015-01-12 16:00:00,2898.2,0.2,1,16,0,2765.585595,2746.8,552.0739130434781
2015-01-12 17:00:00,3072.4,0.2,1,17,0,3053.2,3081.8,494.4304347826092
2015-01-12 18:00:00,3064.3,0.6,1,18,0,3087.4,3142.9,462.8999999999997
2015-01-12 19:00:00,2980.6,0.7,1,19,0,3025.6,3093.0,436.021739130435
2015-01-12 20:00:00,2868.1,0.7,1,20,0,2959.2,3003.1,397.2391304347825
2015-01-12 21:00:00,2688.5,0.4,1,21,0,2853.0,2842.9,331.1826086956521
2015-01-12 22:00:00,2447.2,0.3,1,22,0,2692.1,2596.1,251.26956521739112
2015-01-12 23:00:00,2201.7,0.2,1,23,0,2505.7,2345.1,181.4173913043478
2015-01-13 00:00:00,2026.5,0.2,1,0,1,2342.3,2173.5,83.41304347826076
2015-01-13 01:00:00,1932.8,0.5,1,1,1,2223.9,2080.4,95.67391304347916
2015-01-13 02:00:00,1885.7,0.8,1,2,1,2155.2,2034.1,116.70000000000005
2015-01-13 03:00:00,1868.3,0.5,1,3,1,2100.5,2017.9,137.30869565217404
2015-01-13 04:00:00,1903.9,0.0,1,4,1,2090.3,2045.2,173.97391304347843
2015-01-13 05:00:00,2051.7,-0.2,1,5,1,2108.0,2174.3,285.3608695652174
2015-01-13 06:00:00,2339.6,-0.4,1,6,1,2170.7,2439.3,487.3739130434792
2015-01-13 07:00:00,2532.2,-0.9,1,7,1,2216.030864,2620.192328,612.2434782608691
2015-01-13 08:00:00,2562.299856,-2.2,1,8,1,2219.227316,2615.420635,569.0565217391311
2015-01-13 09:00:00,2569.284112,-4.2,1,9,1,2144.622028,2573.13442,515.7739130434779
2015-01-13 10:00:00,2509.747432,-6.0,1,10,1,2126.957349,2390.692067,496.413043478261
2015-01-13 11:00:00,2460.467486,-7.7,1,11,1,2126.981117,2346.869277,484.5260869565223
2015-01-13 12:00:00,2411.436825,-9.7,1,12,1,2150.08994,2407.739241,474.9130434782596
2015-01-13 13:00:00,2507.211911,-11.2,1,13,1,2104.637395,2382.015074,475.3739130434783
2015-01-13 14:00:00,2559.057794,-11.5,1,14,1,2247.880107,2485.854244,474.9347826086951
2015-01-13 15:00:00,2504.091875,-11.4,1,15,1,2397.803453,2649.078612,490.3086956521738
2015-01-13 16:00:00,2839.178687,-11.2,1,16,1,2675.623291,2986.8,504.3739130434783
2015-01-13 17:00:00,3146.0,-11.0,1,17,1,2963.5,3237.6,568.0304347826091
2015-01-13 18:00:00,3207.8,-10.6,1,18,1,2974.3,3273.4,606.3999999999996
2015-01-13 19:00:00,3149.8,-10.8,1,19,1,2900.9,3210.2,605.2217391304353
2015-01-13 20:00:00,3045.6,-10.9,1,20,1,2799.6,3104.3,574.7391304347825
2015-01-13 21:00:00,2879.5,-11.7,1,21,1,2636.4,2930.7,522.1826086956521
2015-01-13 22:00:00,2624.1,-12.8,1,22,1,2420.6,2664.4,428.1695652173912
2015-01-13 23:00:00,2382.7,-13.7,1,23,1,2197.2,2403.2,362.4173913043478
2015-01-14 00:00:00,2224.7,-14.2,1,0,2,2036.5,2236.8,281.6130434782606
2015-01-14 01:00:00,2139.7,-14.7,1,1,2,1943.8,2137.7,302.573913043479
2015-01-14 02:00:00,2090.3,-15.2,1,2,2,1891.3,2081.8,321.3000000000002
2015-01-14 03:00:00,2075.9,-16.1,1,3,2,1868.2,2064.5,344.9086956521742
2015-01-14 04:00:00,2103.4,-17.0,1,4,2,1904.4,2091.8,373.4739130434784
2015-01-14 05:00:00,2237.5,-17.9,1,5,2,2043.8,2215.3,471.1608695652176
2015-01-14 06:00:00,2502.0,-18.7,1,6,2,2303.2,2478.4,649.7739130434793
2015-01-14 07:00:00,2698.3763,-19.1,1,7,2,2498.3,2664.14725,781.5434782608693
2015-01-14 08:00:00,2632.943493,-19.3,1,8,2,2578.688606,2645.880007,756.2565217391309
2015-01-14 09:00:00,2516.331923,-19.4,1,9,2,2650.444554,2511.291058,722.9739130434778
2015-01-14 10:00:00,2496.158918,-19.4,1,10,2,2643.450373,2426.535897,702.2130434782612
2015-01-14 11:00:00,2437.404669,-19.2,1,11,2,2702.037024,2496.267808,684.9260869565219
