date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2016-06-14 17:00:00,19942.323345331737,30.0,6,17,1,15469.746116022132,18954.891704907262,3139.662142568573
2016-06-14 18:00:00,19314.7679821743,30.8,6,18,1,14782.00857564598,18190.212954362305,3306.1027024711693
2016-06-14 19:00:00,18490.759406946938,31.4,6,19,1,14305.06419924082,17204.944804621035,3286.835099223337
2016-06-14 20:00:00,17858.289938953785,31.4,6,20,1,14234.286890672838,16378.524100034452,3038.089240573012
2016-06-14 21:00:00,16447.952047886145,31.8,6,21,1,13403.05009057219,14874.80534165943,2802.2070905879336
2016-06-14 22:00:00,14801.7769,31.9,6,22,1,12261.772399999998,13129.8421,2475.9767811117817
2016-06-14 23:00:00,13503.89752651075,31.3,6,23,1,11156.046583160422,11738.688679857238,2145.911830629629
2016-06-15 00:00:00,12711.56881742447,30.1,6,0,2,10508.299223292712,10810.053768301352,1851.2985434618915
2016-06-15 01:00:00,12184.15641335389,28.1,6,1,2,10152.764381011852,10209.982577456783,1858.3490955316663
2016-06-15 02:00:00,11918.639208339451,27.2,6,2,2,10011.570977485162,9857.18552728255,1885.1243334194223
2016-06-15 03:00:00,11832.637408478771,27.1,6,3,2,10185.595844051726,9798.241044695376,1953.778139443772
2016-06-15 04:00:00,12238.355563314051,26.7,6,4,2,10823.410954672712,10235.08830568283,1937.773644335632
2016-06-15 05:00:00,12851.02958223384,26.3,6,5,2,11729.940323472596,10896.290442579908,2053.853916169941
2016-06-15 06:00:00,13433.948650614557,25.9,6,6,2,12303.14763214421,11624.71628324558,2168.896201881602
2016-06-15 07:00:00,14211.69825931487,25.1,6,7,2,13046.656705054296,12571.860778155098,2249.350359696345
2016-06-15 08:00:00,15299.6799235934,24.6,6,8,2,14054.708825279196,13698.477529292844,2301.875955134894
2016-06-15 09:00:00,16569.188771849964,24.6,6,9,2,15338.282240944778,15035.702249359862,2536.345705829164
2016-06-15 10:00:00,17859.458721169038,24.8,6,10,2,16599.57327619945,16239.309421503249,2872.620934639593
2016-06-15 11:00:00,19011.13078808883,24.7,6,11,2,17674.875876249265,17266.46694631763,3303.25286042267
2016-06-15 12:00:00,20041.50472394067,25.2,6,12,2,18567.74308721213,18205.74057178428,3672.6967647662514
2016-06-15 13:00:00,20909.18973971106,25.9,6,13,2,17944.1407398895,18966.1155468291,4020.914693240296
2016-06-15 14:00:00,21478.156961273457,26.8,6,14,2,16834.48497279209,19525.70060843017,4418.607581165677
2016-06-15 15:00:00,21915.26602758742,27.8,6,15,2,16357.236875154784,19891.71920703131,4657.920247742593
2016-06-15 16:00:00,21981.38647818341,29.5,6,16,2,16065.887504873146,19875.04364194212,4910.068994089299
2016-06-15 17:00:00,21594.78527727936,30.6,6,17,2,15918.370280952298,19415.250899728515,5013.924519008542
2016-06-15 18:00:00,20740.09599728887,31.4,6,18,2,15795.391426381962,18550.283409293075,4958.564634418792
