date,netload,tmpf,month,hour,dayofweek,kw_2,kw_7,potential
2015-03-06 21:00:00,96.698589724,39.92,3,21,4,91.748373333,98.672262222,21.469441794727278
2015-03-06 22:00:00,104.833621389,35.06,3,22,4,92.786056389,105.401718333,25.284574116
2015-03-06 23:00:00,96.011957221,35.06,3,23,4,83.787137502,101.782228335,20.259228104363643
2015-03-07 00:00:00,87.805533334,35.06,3,0,5,74.786112221,91.65954861,15.82209452172728
2015-03-07 01:00:00,85.739570554,37.94,3,1,5,74.93955,85.800600831,13.068162372454536
2015-03-07 02:00:00,78.906495559,42.08,3,2,5,78.858208061,85.711358055,9.582360559363636
2015-03-07 03:00:00,77.802564722,42.98,3,3,5,68.932273607,93.56323361,12.582564949363643
2015-03-07 04:00:00,75.34923111,42.98,3,4,5,79.194617225,103.203556388,16.684648181545455
2015-03-07 05:00:00,80.81534861,42.98,3,5,5,82.589342777,99.057516389,21.657205679818183
2015-03-07 06:00:00,80.746694167,42.98,3,6,5,86.517926664,99.906585834,19.030061034818168
2015-03-07 07:00:00,82.322591112,42.98,3,7,5,102.468290279,107.213984999,15.077486717909096
2015-03-07 08:00:00,84.09562333,44.06,3,8,5,125.126972779,118.631471944,12.798703128727269
2015-03-07 09:00:00,58.701983336,44.96,3,9,5,100.643410554,119.657741389,0.0
2015-03-07 10:00:00,44.565552222,48.02,3,10,5,70.688008058,103.163176112,0.0
2015-03-07 11:00:00,25.965597501,50.0,3,11,5,18.583393889,72.596308335,8.443517651727277
2015-03-07 12:00:00,-16.606092501,53.06,3,12,5,-16.866102779,35.565688334,0.0
2015-03-07 13:00:00,-57.387640558,55.94,3,13,5,-39.656706668,16.123430553,0.0
2015-03-07 14:00:00,-61.480722222,57.92,3,14,5,-48.92949417,23.747294999,0.0
2015-03-07 15:00:00,-38.787885001,59.0,3,15,5,-35.65942889,33.408096112,8.131892878181816
2015-03-07 16:00:00,6.431680555,59.0,3,16,5,-14.399366666,35.738470557,39.14421659054545
2015-03-07 17:00:00,11.754084165,59.0,3,17,5,9.856002499,40.472421667,28.47738752472727
2015-03-07 18:00:00,34.908794448,57.92,3,18,5,41.753119442,60.884681944,34.401609902909094
2015-03-07 19:00:00,57.118941668,57.92,3,19,5,67.694669168,76.64843889,26.20698133981818
2015-03-07 20:00:00,74.162978611,55.94,3,20,5,87.534959721,84.910816667,13.789442524818185
2015-03-07 21:00:00,80.695591945,55.04,3,21,5,93.729165278,96.556500277,5.4664440157272765
2015-03-07 22:00:00,68.681445004,53.96,3,22,5,97.439001943,92.373073055,0.0
2015-03-07 23:00:00,76.917164722,53.96,3,23,5,99.29794778,90.586096666,1.1644356053636358
2015-03-08 00:00:00,73.615993332,53.06,3,0,6,88.881706392,85.341119168,1.6325545197272788
2015-03-08 01:00:00,72.475977222,51.98,3,1,6,82.919123332,76.500288054,0.0
2015-03-08 03:00:00,77.17471861,51.98,3,3,6,77.574985279,77.036465833,11.954718837363645
2015-03-08 04:00:00,74.253605278,51.98,3,4,6,80.135685831,85.018121388,15.589022349545443
2015-03-08 05:00:00,62.094640835,51.08,3,5,6,93.901677502,81.836328611,2.9364979048181823
2015-03-08 06:00:00,67.585361664,48.02,3,6,6,83.805844998,83.803618054,5.868728531818171
2015-03-08 07:00:00,72.623793334,48.02,3,7,6,82.938942225,80.06397222,5.378688939909097
2015-03-08 08:00:00,85.10364611,48.02,3,8,6,90.181810276,85.070395834,13.806725908727271
2015-03-08 09:00:00,75.843559999,48.02,3,9,6,109.489245556,112.480660557,14.027069316636364
2015-03-08 10:00:00,66.837951387,48.02,3,10,6,80.78765861,94.365511109,21.28331024927273
2015-03-08 11:00:00,57.199255832,48.92,3,11,6,45.482514444,79.751864445,39.67717598272728
2015-03-08 12:00:00,38.80971639,50.0,3,12,6,3.648489722,51.066209723,47.90049338418181
2015-03-08 13:00:00,14.877881111,51.08,3,13,6,-27.049376664,24.106039448,48.57783782772728
2015-03-08 14:00:00,-3.181287222,51.08,3,14,6,-40.72586139,7.026725002,40.38487111072727
2015-03-08 15:00:00,-25.522027498,51.08,3,15,6,-45.815880834,13.894547781,21.39775038118181
2015-03-08 16:00:00,-16.302295274,51.98,3,16,6,-44.733422775,18.127792778,16.41024076154545
2015-03-08 17:00:00,2.81553639,51.98,3,17,6,-17.980270553,41.724057223,19.538839749727277
2015-03-08 18:00:00,14.990163613,51.08,3,18,6,8.853177497,58.198966945,14.48297906790909
2015-03-08 19:00:00,35.703104444,50.0,3,19,6,27.478812777,76.36887528,4.791144115818181
2015-03-08 20:00:00,55.327812777,48.92,3,20,6,67.057134168,78.976115835,0.0
2015-03-08 21:00:00,75.416808614,50.0,3,21,6,82.3515075,85.615643885,0.1876606847272768
2015-03-08 22:00:00,77.625243888,48.92,3,22,6,96.698589724,87.631671668,0.0
2015-03-08 23:00:00,85.259198334,48.92,3,23,6,104.833621389,96.00136805,9.506469217363644
2015-03-09 00:00:00,72.066721388,48.92,3,0,0,96.011957221,89.184616384,0.0832825757272814
2015-03-09 01:00:00,69.061620833,48.02,3,1,0,87.805533334,74.790135555,0.0
2015-03-09 02:00:00,60.575170002,48.02,3,2,0,85.739570554,68.905144443,0.0
2015-03-09 03:00:00,67.772647222,48.02,3,3,0,78.906495559,72.384706942,2.552647449363647
2015-03-09 04:00:00,64.160977223,48.02,3,4,0,77.802564722,74.010817222,5.496394294545453
2015-03-09 05:00:00,62.247435002,48.02,3,5,0,75.34923111,79.352588609,3.089292071818185
2015-03-09 06:00:00,72.121104722,48.02,3,6,0,80.81534861,78.609377779,10.404471589818163
2015-03-09 07:00:00,74.724911113,48.92,3,7,0,80.746694167,77.121821667,7.479806718909103
2015-03-09 08:00:00,90.881073059,48.92,3,8,0,82.322591112,96.979675553,19.584152857727275
2015-03-09 09:00:00,80.05344722,48.02,3,9,0,84.09562333,118.548544442,18.236956537636367
2015-03-09 10:00:00,65.18000389,48.92,3,10,0,58.701983336,100.367704165,19.62536275227272
2015-03-09 11:00:00,62.887444723,50.0,3,11,0,44.565552222,85.740102222,45.36536487372727
2015-03-09 12:00:00,39.930440835,50.0,3,12,0,25.965597501,57.291262779,49.021217829181815
2015-03-09 13:00:00,22.671894998,50.0,3,13,0,-16.606092501,39.195440278,56.37185171472728
2015-03-09 14:00:00,18.923535277,50.0,3,14,0,-57.387640558,32.410086949,62.48969360972727
2015-03-09 15:00:00,6.155675556,51.08,3,15,0,-61.480722222,25.031187223,53.07545343518181
2015-03-09 16:00:00,7.43137,51.98,3,16,0,-38.787885001,19.35323889,40.14390603554545
2015-03-09 17:00:00,6.867662223,53.96,3,17,0,6.431680555,26.28501389,23.59096558272727
2015-03-09 18:00:00,15.100233056,53.96,3,18,0,11.754084165,51.2139225,14.59304851090909
2015-03-09 19:00:00,31.611964447,53.96,3,19,0,34.908794448,62.029848054,0.7000041188181818
2015-03-09 20:00:00,52.452273057,53.06,3,20,0,57.118941668,67.551939999,0.0
2015-03-09 21:00:00,77.858558055,51.98,3,21,0,74.162978611,89.348761664,2.629410125727276
2015-03-09 22:00:00,92.818382221,53.06,3,22,0,80.695591945,95.490220279,13.269334947999994
2015-03-09 23:00:00,68.495083888,53.06,3,23,0,68.681445004,107.068321666,0.0
2015-03-10 00:00:00,64.441339166,51.98,3,0,1,76.917164722,93.541738336,0.0
2015-03-10 01:00:00,72.645865555,51.98,3,1,1,73.615993332,81.688628888,0.0
2015-03-10 02:00:00,66.476909166,51.98,3,2,1,72.475977222,72.922208613,0.0
2015-03-10 03:00:00,58.645359722,51.98,3,3,1,77.17471861,73.463463609,0.0
2015-03-10 04:00:00,49.735340554,51.98,3,4,1,74.253605278,74.72401028,0.0
2015-03-10 05:00:00,49.2579525,51.98,3,5,1,62.094640835,73.140914168,0.0
2015-03-10 06:00:00,57.341629722,51.98,3,6,1,67.585361664,72.845670278,0.0
2015-03-10 07:00:00,71.446950276,51.98,3,7,1,72.623793334,74.140334721,4.201845881909094
2015-03-10 08:00:00,81.786671943,50.0,3,8,1,85.10364611,91.220652778,10.489751741727275
2015-03-10 09:00:00,81.467949163,51.08,3,9,1,75.843559999,110.345512222,19.65145848063637
2015-03-10 10:00:00,70.168957776,53.06,3,10,1,66.837951387,101.260252225,24.61431663827273
2015-03-10 11:00:00,47.444059442,55.94,3,11,1,57.199255832,101.662339999,29.921979592727272
2015-03-10 12:00:00,31.095570277,57.92,3,12,1,38.80971639,76.614038887,40.186347271181816
2015-03-10 13:00:00,7.020959168,60.08,3,13,1,14.877881111,38.7881775,40.72091588472728
2015-03-10 14:00:00,-10.097411943,60.98,3,14,1,-3.181287222,26.353189446,33.46874638972727
2015-03-10 15:00:00,-20.872491943,62.96,3,15,1,-25.522027498,17.250421388,26.04728593618181
2015-03-10 16:00:00,-6.019085278,62.96,3,16,1,-16.302295274,11.305062222,26.69345075754545
2015-03-10 17:00:00,12.571511667,62.06,3,17,1,2.81553639,19.768899164,29.29481502672727
2015-03-10 18:00:00,30.918601388,62.06,3,18,1,14.990163613,38.289465556,30.41141684290909
2015-03-10 19:00:00,50.99375972,60.98,3,19,1,35.703104444,47.487268332,20.081799391818183
2015-03-10 20:00:00,71.989288334,59.0,3,20,1,55.327812777,47.047975555,11.61575224781818
2015-03-10 21:00:00,72.666869167,57.92,3,21,1,75.416808614,68.394424723,0.0
2015-03-10 22:00:00,76.664563052,57.02,3,22,1,77.625243888,80.407572222,0.0
2015-03-10 23:00:00,68.455587223,55.94,3,23,1,85.259198334,86.859423892,0.0
2015-03-11 00:00:00,62.235699448,55.94,3,0,2,72.066721388,85.751793887,0.0
2015-03-11 01:00:00,64.98700111,55.04,3,1,2,69.061620833,77.534500555,0.0
2015-03-11 02:00:00,63.371240554,53.96,3,2,2,60.575170002,68.644860558,0.0
2015-03-11 03:00:00,56.90968861,55.04,3,3,2,67.772647222,76.580674167,0.0
2015-03-11 04:00:00,59.156477776,55.04,3,4,2,64.160977223,68.963072777,0.4918948475454527
2015-03-11 05:00:00,58.810619169,55.04,3,5,2,62.247435002,65.497979998,0.0
2015-03-11 06:00:00,61.833244444,55.04,3,6,2,72.121104722,66.440383611,0.1166113118181684
2015-03-11 07:00:00,71.641203608,55.04,3,7,2,74.724911113,70.211492499,4.396099213909096
2015-03-11 08:00:00,83.638144722,53.96,3,8,2,90.881073059,77.088643056,12.34122452072728
2015-03-11 09:00:00,83.270359999,53.96,3,9,2,80.05344722,88.144657498,21.453869316636364
2015-03-11 10:00:00,78.808941111,55.04,3,10,2,65.18000389,88.850593334,33.25429997327272
2015-03-11 11:00:00,61.069334723,55.94,3,11,2,62.887444723,77.543603614,43.54725487372727
2015-03-11 12:00:00,41.919587221,55.04,3,12,2,39.930440835,46.064783056,51.010364215181816
2015-03-11 13:00:00,29.665655556,55.94,3,13,2,22.671894998,19.480415556,63.36561227272728
2015-03-11 14:00:00,29.669944999,57.02,3,14,2,18.923535277,1.127245278,73.23610333172726
2015-03-11 15:00:00,17.886600832,57.92,3,15,2,6.155675556,-11.001088889,64.80637871118182
2015-03-11 16:00:00,21.039670556,57.92,3,16,2,7.43137,-4.07028361,53.752206591545445
2015-03-11 17:00:00,23.831928334,57.92,3,17,2,6.867662223,12.464248332,40.55523169372727
2015-03-11 18:00:00,43.502581112,57.02,3,18,2,15.100233056,24.858568887,42.99539656690909
2015-03-11 19:00:00,48.802854725,57.02,3,19,2,31.611964447,34.723861666,17.890894396818187
2015-03-11 20:00:00,77.292875832,55.94,3,20,2,52.452273057,69.601391392,16.919339745818178
2015-03-11 21:00:00,79.137737221,55.94,3,21,2,77.858558055,94.333810833,3.9085892917272673
2015-03-11 22:00:00,85.745743612,57.02,3,22,2,92.818382221,91.748373333,6.196696338999999
2015-03-11 23:00:00,80.581726946,55.94,3,23,2,68.495083888,92.786056389,4.828997829363644
2015-03-12 00:00:00,71.340737775,53.96,3,0,3,64.441339166,83.787137502,0.0
2015-03-12 01:00:00,63.929976389,53.96,3,1,3,72.645865555,74.786112221,0.0
2015-03-12 02:00:00,66.275880553,53.96,3,2,3,66.476909166,74.93955,0.0
2015-03-12 03:00:00,59.319564166,55.04,3,3,3,58.645359722,78.858208061,0.0
2015-03-12 04:00:00,60.792673334,53.96,3,4,3,49.735340554,68.932273607,2.12809040554545
2015-03-12 05:00:00,58.170912779,53.06,3,5,3,49.2579525,79.194617225,0.0
2015-03-12 06:00:00,58.07449889,53.06,3,6,3,57.341629722,82.589342777,0.0
2015-03-12 07:00:00,67.595374999,53.06,3,7,3,71.446950276,86.517926664,0.3502706049090989
2015-03-12 08:00:00,84.629767223,53.06,3,8,3,81.786671943,102.468290279,13.332847021727275
2015-03-12 09:00:00,70.817238334,53.96,3,9,3,81.467949163,125.126972779,9.000747651636367
2015-03-12 10:00:00,58.217428058,55.94,3,10,3,70.168957776,100.643410554,12.66278692027273
2015-03-12 11:00:00,34.963634445,60.08,3,11,3,47.444059442,70.688008058,17.441554595727272
2015-03-12 12:00:00,10.611272223,60.98,3,12,3,31.095570277,18.583393889,19.702049217181816
2015-03-12 13:00:00,-29.088892777,64.04,3,13,3,7.020959168,-16.866102779,4.611063939727277
2015-03-12 14:00:00,-47.721371111,68.0,3,14,3,-10.097411943,-39.656706668,0.0
2015-03-12 15:00:00,-61.376962499,69.98,3,15,3,-20.872491943,-48.92949417,0.0
2015-03-12 16:00:00,-53.45166611,69.08,3,16,3,-6.019085278,-35.65942889,0.0
2015-03-12 17:00:00,-28.864985834,69.98,3,17,3,12.571511667,-14.399366666,0.0
2015-03-12 18:00:00,-12.048909997,69.08,3,18,3,30.918601388,9.856002499,0.0
2015-03-12 19:00:00,31.170584723,66.92,3,19,3,50.99375972,41.753119442,0.2586243948181845
2015-03-12 20:00:00,49.443250555,64.04,3,20,3,71.989288334,67.694669168,0.0
2015-03-12 21:00:00,72.791235279,60.98,3,21,3,72.666869167,87.534959721,0.0
2015-03-12 22:00:00,83.087273055,57.02,3,22,3,76.664563052,93.729165278,3.538225781999998
2015-03-12 23:00:00,82.147597501,55.04,3,23,3,68.455587223,97.439001943,6.394868384363647
2015-03-13 00:00:00,65.79131639,57.92,3,0,4,62.235699448,99.29794778,0.0
2015-03-13 01:00:00,70.316956947,59.0,3,1,4,64.98700111,88.881706392,0.0
2015-03-13 02:00:00,66.898799997,55.94,3,2,4,63.371240554,82.919123332,0.0
2015-03-13 03:00:00,63.59235139,51.98,3,3,4,56.90968861,77.574985279,0.0
2015-03-13 04:00:00,59.650391109,53.06,3,4,4,59.156477776,80.135685831,0.9858081805454476
2015-03-13 05:00:00,57.614588612,53.96,3,5,4,58.810619169,93.901677502,0.0
2015-03-13 06:00:00,64.738981112,53.96,3,6,4,61.833244444,83.805844998,3.0223479798181714
2015-03-13 07:00:00,69.222067498,53.06,3,7,4,71.641203608,82.938942225,1.9769631039091
2015-03-13 08:00:00,76.222471113,53.06,3,8,4,83.638144722,90.181810276,4.925550911727271
2015-03-13 09:00:00,65.473804443,53.06,3,9,4,83.270359999,109.489245556,3.657313760636377
2015-03-13 10:00:00,51.436836944,55.94,3,10,4,78.808941111,80.78765861,5.882195806272726
2015-03-13 11:00:00,26.147315277,62.06,3,11,4,61.069334723,45.482514444,8.625235427727276
2015-03-13 12:00:00,4.297343334,68.0,3,12,4,41.919587221,3.648489722,13.388120328181817
2015-03-13 13:00:00,-12.612881111,71.96,3,13,4,29.665655556,-27.049376664,21.08707560572728
2015-03-13 14:00:00,-28.087130555,71.96,3,14,4,29.669944999,-40.72586139,15.479027777727268
2015-03-13 15:00:00,-27.628028612,73.94,3,15,4,17.886600832,-45.815880834,19.29174926718181
2015-03-13 16:00:00,-13.613863055,73.04,3,16,4,21.039670556,-44.733422775,19.098672980545448
2015-03-13 17:00:00,13.227062501,75.02,3,17,4,23.831928334,-17.980270553,29.950365860727278
2015-03-13 18:00:00,21.998638613,75.02,3,18,4,43.502581112,8.853177497,21.491454067909093
2015-03-13 19:00:00,45.924354724,73.04,3,19,4,48.802854725,27.478812777,15.01239439581818
2015-03-13 20:00:00,68.680805835,64.94,3,20,4,77.292875832,67.057134168,8.307269748818186
2015-03-13 21:00:00,64.628525833,68.0,3,21,4,79.137737221,82.3515075,0.0
2015-03-13 22:00:00,68.107342223,60.08,3,22,4,85.745743612,96.698589724,0.0
2015-03-13 23:00:00,65.365977779,57.92,3,23,4,80.581726946,104.833621389,0.0
2015-03-14 00:00:00,62.882379999,57.02,3,0,5,71.340737775,96.011957221,0.0
2015-03-14 01:00:00,69.548953333,57.92,3,1,5,63.929976389,87.805533334,0.0
2015-03-14 02:00:00,62.493263611,57.92,3,2,5,66.275880553,85.739570554,0.0
2015-03-14 03:00:00,59.181234446,51.08,3,3,5,59.319564166,78.906495559,0.0
2015-03-14 04:00:00,50.319419166,51.98,3,4,5,60.792673334,77.802564722,0.0
2015-03-14 05:00:00,45.925190004,51.08,3,5,5,58.170912779,75.34923111,0.0
2015-03-14 06:00:00,50.298316945,53.06,3,6,5,58.07449889,80.81534861,0.0
2015-03-14 07:00:00,50.855967224,55.04,3,7,5,67.595374999,80.746694167,0.0
2015-03-14 08:00:00,49.559538053,53.96,3,8,5,84.629767223,82.322591112,0.0
2015-03-14 09:00:00,45.101647221,57.92,3,9,5,70.817238334,84.09562333,0.0
2015-03-14 10:00:00,32.25419861,62.96,3,10,5,58.217428058,58.701983336,0.0
2015-03-14 11:00:00,14.584855834,66.92,3,11,5,34.963634445,44.565552222,0.0
2015-03-14 12:00:00,-9.133551667,69.98,3,12,5,10.611272223,25.965597501,0.0
2015-03-14 13:00:00,-28.724613056,73.04,3,13,5,-29.088892777,-16.606092501,4.97534366072728
2015-03-14 14:00:00,-40.314947499,73.94,3,14,5,-47.721371111,-57.387640558,3.2512108337272707
2015-03-14 15:00:00,-47.195018055,75.02,3,15,5,-61.376962499,-61.480722222,0.0
2015-03-14 16:00:00,-35.183321665,73.94,3,16,5,-53.45166611,-38.787885001,0.0
2015-03-14 17:00:00,-14.544707501,75.02,3,17,5,-28.864985834,6.431680555,2.178595858727272
2015-03-14 18:00:00,5.761970832,75.02,3,18,5,-12.048909997,11.754084165,5.254786286909091
2015-03-14 19:00:00,39.586155554,69.98,3,19,5,31.170584723,34.908794448,8.674195225818185
2015-03-14 20:00:00,63.959829724,69.08,3,20,5,49.443250555,57.118941668,3.586293637818187
2015-03-14 21:00:00,77.509414999,64.94,3,21,5,72.791235279,74.162978611,2.280267069727273
2015-03-14 22:00:00,75.741617776,60.98,3,22,5,83.087273055,80.695591945,0.0
2015-03-14 23:00:00,66.2259225,60.08,3,23,5,82.147597501,68.681445004,0.0
2015-03-15 00:00:00,62.501016665,57.02,3,0,6,65.79131639,76.917164722,0.0
2015-03-15 01:00:00,70.280033333,51.98,3,1,6,70.316956947,73.615993332,0.0
2015-03-15 02:00:00,58.038640556,48.02,3,2,6,66.898799997,72.475977222,0.0
2015-03-15 03:00:00,64.189992223,53.06,3,3,6,63.59235139,77.17471861,0.0
2015-03-15 04:00:00,58.023680833,48.02,3,4,6,59.650391109,74.253605278,0.0
2015-03-15 05:00:00,60.409337778,48.92,3,5,6,57.614588612,62.094640835,1.2511948478181836
2015-03-15 06:00:00,63.341437502,48.92,3,6,6,64.738981112,67.585361664,1.624804369818165
2015-03-15 07:00:00,60.282721389,44.96,3,7,6,69.222067498,72.623793334,0.0
2015-03-15 08:00:00,60.098552776,46.94,3,8,6,76.222471113,85.10364611,0.0
2015-03-15 09:00:00,44.844826946,53.96,3,9,6,65.473804443,75.843559999,0.0
2015-03-15 10:00:00,43.659426665,57.92,3,10,6,51.436836944,66.837951387,0.0
2015-03-15 11:00:00,19.032591945,60.8,3,11,6,26.147315277,57.199255832,1.5105120957272753
2015-03-15 12:00:00,11.19994167,60.8,3,12,6,4.297343334,38.80971639,20.290718664181817
2015-03-15 13:00:00,-13.345517225,64.04,3,13,6,-12.612881111,14.877881111,20.35443949172728
2015-03-15 14:00:00,-15.877031668,64.94,3,14,6,-28.087130555,-3.181287222,27.68912666472727
2015-03-15 15:00:00,-7.453929724,64.94,3,15,6,-27.628028612,-25.522027498,39.46584815518182
2015-03-15 16:00:00,0.967948052999999,66.02,3,16,6,-13.613863055,-16.302295274,33.68048408854545
2015-03-15 17:00:00,23.321489445,66.92,3,17,6,13.227062501,2.81553639,40.04479280472727
2015-03-15 18:00:00,37.842193335,66.02,3,18,6,21.998638613,14.990163613,37.33500878990909
2015-03-15 19:00:00,45.603791667,64.94,3,19,6,45.924354724,35.703104444,14.691831338818186
2015-03-15 20:00:00,59.399883889,64.04,3,20,6,68.680805835,55.327812777,0.0
2015-03-15 21:00:00,63.734200556,57.02,3,21,6,64.628525833,75.416808614,0.0
2015-03-15 22:00:00,70.051964167,60.08,3,22,6,68.107342223,77.625243888,0.0
2015-03-15 23:00:00,61.317255277,55.94,3,23,6,65.365977779,85.259198334,0.0
2015-03-16 00:00:00,59.900155276,57.02,3,0,0,62.882379999,72.066721388,0.0
2015-03-16 01:00:00,61.056867777,51.08,3,1,0,69.548953333,69.061620833,0.0
2015-03-16 02:00:00,62.621462222,48.02,3,2,0,62.493263611,60.575170002,0.0
2015-03-16 03:00:00,57.088703333,48.92,3,3,0,59.181234446,67.772647222,0.0
2015-03-16 04:00:00,48.881471666,48.92,3,4,0,50.319419166,64.160977223,0.0
2015-03-16 05:00:00,55.164443612,51.08,3,5,0,45.925190004,62.247435002,0.0
2015-03-16 06:00:00,53.169947224,51.98,3,6,0,50.298316945,72.121104722,0.0
2015-03-16 07:00:00,71.797265834,53.96,3,7,0,50.855967224,74.724911113,4.552161439909099
2015-03-16 08:00:00,83.07628861,55.04,3,8,0,49.559538053,90.881073059,11.77936840872728
2015-03-16 09:00:00,76.329743056,57.02,3,9,0,45.101647221,80.05344722,14.51325237363637
2015-03-16 10:00:00,65.528129999,60.98,3,10,0,32.25419861,65.18000389,19.973488861272727
2015-03-16 11:00:00,46.916975554,64.94,3,11,0,14.584855834,62.887444723,29.394895704727272
2015-03-16 12:00:00,25.30872139,69.08,3,12,0,-9.133551667,39.930440835,34.39949838418182
2015-03-16 13:00:00,0.756187499999997,69.98,3,13,0,-28.724613056,22.671894998,34.456144216727274
2015-03-16 14:00:00,-5.113476111,71.96,3,14,0,-40.314947499,18.923535277,38.45268222172727
2015-03-16 15:00:00,-7.748628891,73.94,3,15,0,-47.195018055,6.155675556,39.17114898818181
2015-03-16 16:00:00,9.943323613,71.96,3,16,0,-35.183321665,7.43137,42.65585964854544
2015-03-16 17:00:00,9.567736669,71.96,3,17,0,-14.544707501,6.867662223,26.291040028727277
2015-03-16 18:00:00,10.980320278,69.98,3,18,0,5.761970832,15.100233056,10.47313573290909
2015-03-16 19:00:00,36.625776388,64.04,3,19,0,39.586155554,31.611964447,5.713816059818182
2015-03-16 20:00:00,58.429806114,64.04,3,20,0,63.959829724,52.452273057,0.0
2015-03-16 21:00:00,63.937372498,62.96,3,21,0,77.509414999,77.858558055,0.0
2015-03-16 22:00:00,86.429490831,62.96,3,22,0,75.741617776,92.818382221,6.880443557999996
2015-03-16 23:00:00,73.057476112,62.96,3,23,0,66.2259225,68.495083888,0.0
2015-03-17 00:00:00,56.708525559,62.96,3,0,1,62.501016665,64.441339166,0.0
2015-03-17 01:00:00,60.125384723,62.96,3,1,1,70.280033333,72.645865555,0.0
2015-03-17 02:00:00,55.539068889,62.96,3,2,1,58.038640556,66.476909166,0.0
2015-03-17 03:00:00,46.9866975,62.96,3,3,1,64.189992223,58.645359722,0.0
2015-03-17 04:00:00,42.001586393,62.96,3,4,1,58.023680833,49.735340554,0.0
2015-03-17 05:00:00,41.849213333,62.96,3,5,1,60.409337778,49.2579525,0.0
2015-03-17 06:00:00,52.46363778,62.96,3,6,1,63.341437502,57.341629722,0.0
2015-03-17 07:00:00,63.30325611,62.96,3,7,1,60.282721389,71.446950276,0.0
2015-03-17 08:00:00,76.715933889,62.96,3,8,1,60.098552776,81.786671943,5.419013687727272
2015-03-17 09:00:00,76.744916111,64.04,3,9,1,44.844826946,81.467949163,14.928425428636366
2015-03-17 10:00:00,65.453940555,64.94,3,10,1,43.659426665,70.168957776,19.89929941727273
2015-03-17 11:00:00,45.54328361,66.02,3,11,1,19.032591945,47.444059442,28.02120376072728
2015-03-17 12:00:00,24.092816946,66.02,3,12,1,11.19994167,31.095570277,33.183593940181815
2015-03-17 13:00:00,6.488978611,66.92,3,13,1,-13.345517225,7.020959168,40.18893532772728
2015-03-17 14:00:00,-15.063383055,69.98,3,14,1,-15.877031668,-10.097411943,28.50277527772727
2015-03-17 15:00:00,-32.75010083,73.94,3,15,1,-7.453929724,-20.872491943,14.169677049181814
2015-03-17 16:00:00,-14.052623057,75.02,3,16,1,0.967948052999999,-6.019085278,18.65991297854545
2015-03-17 17:00:00,4.828874443,75.02,3,17,1,23.321489445,12.571511667,21.55217780272727
2015-03-17 18:00:00,35.738294166,73.94,3,18,1,37.842193335,30.918601388,35.231109620909095
2015-03-17 19:00:00,44.857504722,73.04,3,19,1,45.603791667,50.99375972,13.945544393818183
2015-03-17 20:00:00,52.674673611,71.06,3,20,1,59.399883889,71.989288334,0.0
2015-03-17 21:00:00,71.213335556,71.06,3,21,1,63.734200556,72.666869167,0.0
2015-03-17 22:00:00,76.680675279,66.02,3,22,1,70.051964167,76.664563052,0.0
2015-03-17 23:00:00,73.253802502,68.0,3,23,1,61.317255277,68.455587223,0.0
2015-03-18 00:00:00,68.316141665,66.02,3,0,2,59.900155276,62.235699448,0.0
2015-03-18 01:00:00,68.849987779,66.92,3,1,2,61.056867777,64.98700111,0.0
2015-03-18 02:00:00,69.72583389,68.0,3,2,2,62.621462222,63.371240554,0.4016988903636331
2015-03-18 03:00:00,67.142455831,66.02,3,3,2,57.088703333,56.90968861,1.9224560583636503
2015-03-18 04:00:00,55.183035834,66.02,3,4,2,48.881471666,59.156477776,0.0
2015-03-18 05:00:00,63.206730004,64.04,3,5,2,55.164443612,58.810619169,4.048587073818183
2015-03-18 06:00:00,59.469333335,62.06,3,6,2,53.169947224,61.833244444,0.0
2015-03-18 07:00:00,65.761118887,62.06,3,7,2,71.797265834,71.641203608,0.0
2015-03-18 08:00:00,70.856025,60.08,3,8,2,83.07628861,83.638144722,0.0
2015-03-18 09:00:00,68.540283889,62.06,3,9,2,76.329743056,83.270359999,6.7237932066363655
2015-03-18 10:00:00,57.054735001,66.92,3,10,2,65.528129999,78.808941111,11.500093863272724
2015-03-18 11:00:00,31.036178892,69.98,3,11,2,46.916975554,61.069334723,13.514099042727274
2015-03-18 12:00:00,7.582891668,71.96,3,12,2,25.30872139,41.919587221,16.673668662181818
2015-03-18 13:00:00,-20.369760277,73.04,3,13,2,0.756187499999997,29.665655556,13.330196439727278
2015-03-18 14:00:00,-24.667423055,73.94,3,14,2,-5.113476111,29.669944999,18.89873527772727
2015-03-18 15:00:00,-32.540133611,78.08,3,15,2,-7.748628891,17.886600832,14.379644268181814
2015-03-18 16:00:00,-22.93211028,77.0,3,16,2,9.943323613,21.039670556,9.780425755545448
2015-03-18 17:00:00,-5.06995278,75.02,3,17,2,9.567736669,23.831928334,11.65335057972727
2015-03-18 18:00:00,5.867874445,75.02,3,18,2,10.980320278,43.502581112,5.360689899909091
2015-03-18 19:00:00,20.987650278,73.04,3,19,2,36.625776388,48.802854725,0.0
2015-03-18 20:00:00,60.235522778,69.08,3,20,2,58.429806114,77.292875832,0.0
2015-03-18 21:00:00,78.189936942,68.0,3,21,2,63.937372498,79.137737221,2.960789012727276
2015-03-18 22:00:00,84.894135834,66.92,3,22,2,86.429490831,85.745743612,5.345088560999997
2015-03-18 23:00:00,79.792685833,66.02,3,23,2,73.057476112,80.581726946,4.039956716363633
2015-03-19 00:00:00,65.160957778,64.94,3,0,3,56.708525559,71.340737775,0.0
