date,netload,tmpf,month,hour,dayofweek,kw_2,kw_7,potential
2015-01-08 00:00:00,310.394275,35.96,1,0,3,253.264593054,412.615360276,56.10327174614278
2015-01-08 01:00:00,282.033191668,39.92,1,1,3,248.170986948,404.935956943,41.923678492857135
2015-01-08 02:00:00,264.792191666,39.92,1,2,3,266.301315836,394.277283613,26.34956690414282
2015-01-08 03:00:00,258.46202361,46.94,1,3,3,267.87226,402.20924278,20.449241545285787
2015-01-08 04:00:00,245.055921112,46.04,1,4,3,284.251484166,406.39751778,5.043079525428595
2015-01-08 05:00:00,246.212475001,46.94,1,5,3,285.403110278,408.112414167,3.773883890000008
2015-01-08 06:00:00,253.072088333,39.92,1,6,3,305.897483333,400.833351668,11.602599641571487
2015-01-08 07:00:00,288.272580557,44.06,1,7,3,330.363699443,413.745204725,36.7293651994286
2015-01-08 08:00:00,375.239204999,42.08,1,8,3,423.139978891,403.569810557,106.36580658571432
2015-01-08 09:00:00,430.985588336,42.98,1,9,3,455.365482499,393.774434722,162.8441979785714
2015-01-08 10:00:00,382.430515552,44.06,1,10,3,386.574917502,338.383722776,145.847387536
2015-01-08 11:00:00,312.287436388,44.96,1,11,3,317.976925556,318.611621946,122.1880358727143
2015-01-08 12:00:00,261.977633891,46.04,1,12,3,273.89344472,256.955909724,118.82643730285712
2015-01-08 13:00:00,204.377213889,46.04,1,13,3,265.270578892,196.103395555,76.28298825342858
2015-01-08 14:00:00,215.350815559,46.04,1,14,3,233.572385833,203.71666139,102.81733555785718
2015-01-08 15:00:00,245.192622498,44.96,1,15,3,259.656065836,201.548430001,124.10359436299998
2015-01-08 16:00:00,253.068196113,41.0,1,16,3,288.013074445,230.749581669,100.0924666282857
2015-01-08 17:00:00,252.537199443,35.06,1,17,3,279.499213056,290.738437778,60.20716892742854
2015-01-08 18:00:00,300.084674722,33.98,1,18,3,317.471726666,323.186359446,52.33310400814287
2015-01-08 19:00:00,355.018411943,32.0,1,19,3,339.972443887,358.333589446,55.61181809442854
2015-01-08 20:00:00,336.437578331,26.06,1,20,3,315.624661387,347.466470831,56.36133130728575
2015-01-08 21:00:00,349.122330833,24.08,1,21,3,295.666867778,367.29193222,77.8586998004285
2015-01-08 22:00:00,348.025441945,23.0,1,22,3,312.058726113,359.392053335,80.62912892785715
2015-01-08 23:00:00,328.024246945,21.02,1,23,3,299.214584721,358.468188054,65.83292349314291
2015-01-09 00:00:00,314.751501387,19.04,1,0,4,264.77631944,355.827648611,60.460498133142806
2015-01-09 01:00:00,310.019469444,17.96,1,1,4,264.269096947,329.594720835,69.90995626885714
2015-01-09 02:00:00,311.103648612,17.96,1,2,4,279.482778611,342.086787777,72.66102385014278
2015-01-09 03:00:00,316.003435831,17.96,1,3,4,291.211625278,354.657750835,77.99065376628576
2015-01-09 04:00:00,315.858867497,19.04,1,4,4,305.317736391,343.996459446,75.84602591042861
2015-01-09 05:00:00,306.180154719,19.04,1,5,4,314.984001664,357.894262775,63.74156360799998
2015-01-09 06:00:00,319.286106665,15.98,1,6,4,304.195066668,358.67377,77.81661797357145
2015-01-09 07:00:00,339.354594446,15.08,1,7,4,337.232167224,354.735708888,87.8113790884286
2015-01-09 08:00:00,427.037328611,17.96,1,8,4,421.961772224,404.502918057,158.16393019771436
2015-01-09 09:00:00,482.891827499,19.94,1,9,4,504.306546109,391.26738833,214.7504371415714
2015-01-09 10:00:00,426.950723611,21.92,1,10,4,450.748668335,347.495078054,190.367595595
2015-01-09 11:00:00,382.854683608,24.08,1,11,4,434.752226945,310.381016942,192.7552830927143
2015-01-09 12:00:00,358.110524163,24.08,1,12,4,396.89517111,242.416565277,214.95932757485716
2015-01-09 13:00:00,366.214644166,24.08,1,13,4,379.651451669,214.875075276,238.12041853042865
2015-01-09 14:00:00,352.359460277,28.04,1,14,4,352.420924723,165.101111108,239.82598027585715
2015-01-09 15:00:00,344.346450283,28.04,1,15,4,340.039454447,163.962387776,223.257422148
2015-01-09 16:00:00,312.625182502,24.98,1,16,4,306.075483056,169.001655554,159.64945301728568
2015-01-09 17:00:00,312.749123336,24.08,1,17,4,289.936617499,209.677783059,120.41909282042856
2015-01-09 18:00:00,392.162482778,24.08,1,18,4,331.805177499,278.571431114,144.4109120641429
2015-01-09 19:00:00,426.401141111,24.08,1,19,4,384.65340361,324.206528613,126.99454726242855
2015-01-09 20:00:00,386.512583891,23.0,1,20,4,366.622209998,334.774319722,106.43633686728576
2015-01-09 21:00:00,337.009754721,21.92,1,21,4,374.76913861,349.007161943,65.7461236884285
2015-01-09 22:00:00,338.654063057,19.04,1,22,4,379.018928611,362.275908887,71.25775003985711
2015-01-09 23:00:00,328.950197775,19.04,1,23,4,361.368804166,353.874861387,66.75887432314289
2015-01-10 00:00:00,310.749576389,21.92,1,0,5,310.394275,361.823360833,56.458573135142814
2015-01-10 01:00:00,301.519198335,23.0,1,1,5,282.033191668,357.531675,61.40968515985716
2015-01-10 02:00:00,288.217559998,23.0,1,2,5,264.792191666,349.96540611,49.77493523614282
2015-01-10 03:00:00,287.646595559,24.08,1,3,5,258.46202361,348.236620555,49.63381349428576
2015-01-10 04:00:00,286.067545835,24.98,1,4,5,245.055921112,336.333731667,46.05470424842858
2015-01-10 05:00:00,283.021150002,30.02,1,5,5,246.212475001,360.536769162,40.58255889100002
2015-01-10 06:00:00,280.620086389,35.96,1,6,5,253.072088333,346.761620837,39.15059769757147
2015-01-10 07:00:00,285.645350558,37.94,1,7,5,288.272580557,357.143053051,34.10213520042859
2015-01-10 08:00:00,279.067141948,33.08,1,8,5,375.239204999,374.483734723,10.193743534714372
2015-01-10 09:00:00,271.118980276,37.94,1,9,5,430.985588336,380.227710835,2.977589918571425
2015-01-10 10:00:00,275.99911389,46.04,1,10,5,382.430515552,304.006118055,39.415985874
2015-01-10 11:00:00,249.857811668,53.96,1,11,5,312.287436388,268.315925556,59.7584111527143
2015-01-10 12:00:00,198.984275835,55.04,1,12,5,261.977633891,252.113940556,55.83307924685715
2015-01-10 13:00:00,176.218260835,55.94,1,13,5,204.377213889,237.489329166,48.12403519942859
2015-01-10 14:00:00,126.76840389,50.0,1,14,5,215.350815559,236.164777219,14.234923888857168
2015-01-10 15:00:00,141.647845556,50.0,1,15,5,245.192622498,256.850510558,20.558817420999983
2015-01-10 16:00:00,189.906431111,48.02,1,16,5,253.068196113,299.43311722,36.930701626285696
2015-01-10 17:00:00,215.189077225,37.94,1,17,5,252.537199443,357.097428056,22.859046709428554
2015-01-10 18:00:00,265.24982639,35.96,1,18,5,300.084674722,406.662218889,17.49825567614289
2015-01-10 19:00:00,307.134035,33.98,1,19,5,355.018411943,413.404856946,7.727441151428536
2015-01-10 20:00:00,267.096525277,35.06,1,20,5,336.437578331,414.299603332,0.0
2015-01-10 21:00:00,268.615545556,35.96,1,21,5,349.122330833,418.85486222,0.0
2015-01-10 22:00:00,274.464622775,35.96,1,22,5,348.025441945,436.620835554,7.068309757857151
2015-01-10 23:00:00,270.967753056,35.06,1,23,5,328.024246945,434.905970002,8.77642960414289
2015-01-11 00:00:00,264.898505277,33.08,1,0,6,314.751501387,424.233697226,10.607502023142814
2015-01-11 01:00:00,269.049967779,30.92,1,1,6,310.019469444,420.929784445,28.940454603857148
2015-01-11 02:00:00,271.951719724,30.92,1,2,6,311.103648612,421.702396386,33.5090949621428
2015-01-11 03:00:00,261.687278887,30.02,1,3,6,316.003435831,430.508571946,23.67449682228576
2015-01-11 04:00:00,268.445217502,32.0,1,4,6,315.858867497,433.159506112,28.432375915428597
2015-01-11 05:00:00,281.260904999,30.92,1,5,6,306.180154719,407.269235556,38.822313888
2015-01-11 06:00:00,278.297174999,28.04,1,6,6,319.286106665,404.015538333,36.82768630757147
2015-01-11 07:00:00,292.903921387,30.92,1,7,6,339.354594446,424.231284725,41.3607060294286
2015-01-11 08:00:00,300.037287222,33.98,1,8,6,427.037328611,427.88273528,31.16388880871432
2015-01-11 09:00:00,284.16831861,35.06,1,9,6,482.891827499,411.194863888,16.026928252571395
2015-01-11 10:00:00,324.217495278,35.96,1,10,6,426.950723611,390.042502498,87.63436726200001
2015-01-11 11:00:00,307.277527499,39.02,1,11,6,382.854683608,338.700715833,117.17812698371426
2015-01-11 12:00:00,298.878838057,37.94,1,12,6,358.110524163,308.310354442,155.72764146885714
2015-01-11 13:00:00,265.339199722,39.92,1,13,6,366.214644166,262.241418612,137.24497408642858
2015-01-11 14:00:00,193.426835554,39.92,1,14,6,352.359460277,219.501576944,80.89335555285717
2015-01-11 15:00:00,205.798596946,39.02,1,15,6,344.346450283,188.064850832,84.709568811
2015-01-11 16:00:00,228.272702224,37.94,1,16,6,312.625182502,210.084992223,75.2969727392857
2015-01-11 17:00:00,242.749053888,37.04,1,17,6,312.749123336,271.919545277,50.41902337242854
2015-01-11 18:00:00,254.400251946,33.98,1,18,6,392.162482778,340.916953892,6.648681232142877
2015-01-11 19:00:00,283.694766947,33.08,1,19,6,426.401141111,367.300638058,0.0
2015-01-11 20:00:00,289.888885837,32.0,1,20,6,386.512583891,350.80582417,9.81263881328573
2015-01-11 21:00:00,309.015262778,30.02,1,21,6,337.009754721,355.896115832,37.75163174542854
2015-01-11 22:00:00,306.271136389,28.94,1,22,6,338.654063057,367.959654444,38.87482337185713
2015-01-11 23:00:00,316.190450831,28.04,1,23,6,328.950197775,371.875632222,53.99912737914292
2015-01-12 00:00:00,293.687467223,26.96,1,0,0,310.749576389,365.197253055,39.39646396914279
2015-01-12 01:00:00,293.031134442,26.06,1,1,0,301.519198335,371.685756671,52.92162126685716
2015-01-12 02:00:00,286.670359998,24.08,1,2,0,288.217559998,380.112568892,48.22773523614279
2015-01-12 03:00:00,307.113770277,21.92,1,3,0,287.646595559,386.549492223,69.10098821228578
2015-01-12 04:00:00,293.425315558,21.92,1,4,0,286.067545835,382.652796665,53.41247397142863
2015-01-12 05:00:00,326.675504447,23.0,1,5,0,283.021150002,391.739513611,84.23691333599999
2015-01-12 06:00:00,326.246907778,21.92,1,6,0,280.620086389,377.318041388,84.77741908657146
2015-01-12 07:00:00,344.876570553,21.92,1,7,0,285.645350558,418.400866115,93.3333551954286
2015-01-12 08:00:00,446.656911111,21.92,1,8,0,279.067141948,487.317692775,177.78351269771434
2015-01-12 09:00:00,494.35502028,24.08,1,9,0,271.118980276,525.629490557,226.21362992257144
2015-01-12 10:00:00,502.581996945,24.98,1,10,0,275.99911389,518.151211946,265.998868929
2015-01-12 11:00:00,479.036594166,26.06,1,11,0,249.857811668,495.963509999,288.9371936507143
2015-01-12 12:00:00,424.771187498,26.96,1,12,0,198.984275835,438.559726666,281.6199909098572
2015-01-12 13:00:00,431.629747778,28.04,1,13,0,176.218260835,415.832974998,303.5355221424286
2015-01-12 14:00:00,416.830031668,26.96,1,14,0,126.76840389,370.383864724,304.2965516668572
2015-01-12 15:00:00,382.314657777,26.06,1,15,0,141.647845556,344.119484999,261.22562964199994
2015-01-12 16:00:00,396.621106668,26.06,1,16,0,189.906431111,323.105221388,243.6453771832857
2015-01-12 17:00:00,383.123173887,24.08,1,17,0,215.189077225,316.800704167,190.79314337142856
2015-01-12 18:00:00,414.394900557,23.0,1,18,0,265.24982639,353.875775278,166.6433298431429
2015-01-12 19:00:00,435.239875275,21.92,1,19,0,307.134035,370.711912224,135.83328142642853
2015-01-12 20:00:00,432.907857223,21.92,1,20,0,267.096525277,359.189646667,152.83161019928576
2015-01-12 21:00:00,419.93576639,21.92,1,21,0,268.615545556,352.691068334,148.67213535742854
2015-01-12 22:00:00,429.298057776,23.0,1,22,0,274.464622775,344.665038056,161.90174475885715
2015-01-12 23:00:00,390.630837224,23.0,1,23,0,270.967753056,307.019335555,128.4395137721429
2015-01-13 00:00:00,360.733239724,23.0,1,0,1,264.898505277,253.264593054,106.44223647014276
2015-01-13 01:00:00,341.93459361,23.0,1,1,1,269.049967779,248.170986948,101.82508043485714
2015-01-13 02:00:00,329.982769721,23.0,1,2,1,271.951719724,266.301315836,91.54014495914282
2015-01-13 03:00:00,338.47338889,23.0,1,3,1,261.687278887,267.87226,100.4606068252858
2015-01-13 04:00:00,319.96488389,23.0,1,4,1,268.445217502,284.251484166,79.95204230342861
2015-01-13 05:00:00,337.770819723,24.08,1,5,1,281.260904999,285.403110278,95.332228612
2015-01-13 06:00:00,333.113287499,23.0,1,6,1,278.297174999,305.897483333,91.6437988075715
2015-01-13 07:00:00,365.925684719,23.0,1,7,1,292.903921387,330.363699443,114.38246936142858
2015-01-13 08:00:00,435.499830832,23.0,1,8,1,300.037287222,423.139978891,166.62643241871433
2015-01-13 09:00:00,497.08916861,23.0,1,9,1,284.16831861,455.365482499,228.94777825257145
2015-01-13 10:00:00,455.391522221,24.08,1,10,1,324.217495278,386.574917502,218.808394205
2015-01-13 11:00:00,425.546058609,26.06,1,11,1,307.277527499,317.976925556,235.4466580937143
2015-01-13 12:00:00,399.398362226,26.96,1,12,1,298.878838057,273.89344472,256.2471656378572
2015-01-13 13:00:00,401.67836889,30.92,1,13,1,265.339199722,265.270578892,273.58414325442857
2015-01-13 14:00:00,374.387393054,30.02,1,14,1,193.426835554,233.572385833,261.85391305285714
2015-01-13 15:00:00,392.422907777,30.92,1,15,1,205.798596946,259.656065836,271.33387964199994
2015-01-13 16:00:00,408.41689111,30.92,1,16,1,228.272702224,288.013074445,255.4411616252857
2015-01-13 17:00:00,380.211681945,30.02,1,17,1,242.749053888,279.499213056,187.88165142942856
2015-01-13 18:00:00,392.859763055,30.02,1,18,1,254.400251946,317.471726666,145.10819234114285
2015-01-13 19:00:00,427.453556112,30.02,1,19,1,283.694766947,339.972443887,128.04696226342855
2015-01-13 20:00:00,414.856576944,30.02,1,20,1,289.888885837,315.624661387,134.78032992028574
2015-01-13 21:00:00,406.693692222,28.94,1,21,1,309.015262778,295.666867778,135.4300611894285
2015-01-13 22:00:00,416.826599998,30.02,1,22,1,306.271136389,312.058726113,149.43028698085715
2015-01-13 23:00:00,400.508960002,28.94,1,23,1,316.190450831,299.214584721,138.31763655014288
2015-01-14 00:00:00,344.177963613,28.04,1,0,2,293.687467223,264.77631944,89.88696035914276
2015-01-14 01:00:00,307.35126778,26.06,1,1,2,293.031134442,264.269096947,67.24175460485716
2015-01-14 02:00:00,302.730449444,24.08,1,2,2,286.670359998,279.482778611,64.2878246821428
2015-01-14 03:00:00,295.366560556,26.06,1,3,2,307.113770277,291.211625278,57.353778491285794
2015-01-14 04:00:00,296.169336945,26.96,1,4,2,293.425315558,305.317736391,56.1564953584286
2015-01-14 05:00:00,296.397494446,23.0,1,5,2,326.675504447,314.984001664,53.958903335
2015-01-14 06:00:00,304.900853054,19.04,1,6,2,326.246907778,304.195066668,63.43136436257146
2015-01-14 07:00:00,338.378198054,19.94,1,7,2,344.876570553,337.232167224,86.83498269642857
2015-01-14 08:00:00,442.193056945,21.02,1,8,2,446.656911111,421.961772224,173.31965853171437
2015-01-14 09:00:00,494.210890554,26.96,1,9,2,494.35502028,504.306546109,226.06950019657145
2015-01-14 10:00:00,449.04499611,30.92,1,10,2,502.581996945,450.748668335,212.461868094
2015-01-14 11:00:00,374.036469442,33.08,1,11,2,479.036594166,434.752226945,183.9370689267143
2015-01-14 12:00:00,313.06358333,35.96,1,12,2,424.771187498,396.89517111,169.91238674185712
2015-01-14 13:00:00,268.866768057,37.04,1,13,2,431.629747778,379.651451669,140.7725424214286
2015-01-14 14:00:00,235.259232223,39.92,1,14,2,416.830031668,352.420924723,122.72575222185716
2015-01-14 15:00:00,247.199992779,39.92,1,15,2,382.314657777,340.039454447,126.110964644
2015-01-14 16:00:00,279.38785472,41.0,1,16,2,396.621106668,306.075483056,126.41212523528571
2015-01-14 17:00:00,264.46472722,33.08,1,17,2,383.123173887,289.936617499,72.13469670442853
2015-01-14 18:00:00,315.033958335,30.92,1,18,2,414.394900557,331.805177499,67.2823876211429
2015-01-14 19:00:00,362.572354722,26.96,1,19,2,435.239875275,384.65340361,63.16576087342855
2015-01-14 20:00:00,365.550273616,30.02,1,20,2,432.907857223,366.622209998,85.47402659228578
2015-01-14 21:00:00,359.631990557,30.92,1,21,2,419.93576639,374.76913861,88.36835952442851
2015-01-14 22:00:00,377.690010002,30.92,1,22,2,429.298057776,379.018928611,110.29369698485716
2015-01-14 23:00:00,343.161636112,30.02,1,23,2,390.630837224,361.368804166,80.9703126601429
2015-01-15 00:00:00,293.041013056,30.02,1,0,3,360.733239724,310.394275,38.75000980214279
2015-01-15 01:00:00,293.085995277,30.02,1,1,3,341.93459361,282.033191668,52.97648210185716
2015-01-15 02:00:00,297.144048055,30.02,1,2,3,329.982769721,264.792191666,58.7014232931428
2015-01-15 03:00:00,290.384297499,32.0,1,3,3,338.47338889,258.46202361,52.37151543428578
2015-01-15 04:00:00,288.77254722,28.94,1,4,3,319.96488389,245.055921112,48.75970563342858
2015-01-15 05:00:00,296.526533889,24.98,1,5,3,337.770819723,246.212475001,54.08794277800001
2015-01-15 06:00:00,313.264805,24.08,1,6,3,333.113287499,253.072088333,71.7953163085715
2015-01-15 07:00:00,335.510414443,24.08,1,7,3,365.925684719,288.272580557,83.96719908542858
2015-01-15 08:00:00,428.275975834,28.04,1,8,3,435.499830832,375.239204999,159.40257742071435
2015-01-15 09:00:00,459.122990557,35.06,1,9,3,497.08916861,430.985588336,190.9816001995714
2015-01-15 10:00:00,395.30841722,41.0,1,10,3,455.391522221,382.430515552,158.72528920400003
2015-01-15 11:00:00,314.713568612,44.06,1,11,3,425.546058609,312.287436388,124.61416809671432
2015-01-15 12:00:00,265.352763613,50.0,1,12,3,399.398362226,261.977633891,122.20156702485713
2015-01-15 13:00:00,238.355486945,50.0,1,13,3,401.67836889,204.377213889,110.2612613094286
2015-01-15 14:00:00,223.412928334,53.96,1,14,3,374.387393054,215.350815559,110.87944833285717
2015-01-15 15:00:00,230.602715557,53.96,1,15,3,392.422907777,245.192622498,109.513687422
2015-01-15 16:00:00,235.645601388,51.98,1,16,3,408.41689111,253.068196113,82.6698719032857
2015-01-15 17:00:00,238.569210276,42.98,1,17,3,380.211681945,252.537199443,46.23917976042856
2015-01-15 18:00:00,289.874874167,37.04,1,18,3,392.859763055,300.084674722,42.12330345314285
2015-01-15 19:00:00,339.29528528,33.08,1,19,3,427.453556112,355.018411943,39.888691431428526
2015-01-15 20:00:00,363.753511945,37.04,1,20,3,414.856576944,336.437578331,83.67726492128577
2015-01-15 21:00:00,345.741913333,39.92,1,21,3,406.693692222,349.122330833,74.47828230042853
2015-01-15 22:00:00,344.059450274,39.92,1,22,3,416.826599998,348.025441945,76.66313725685717
2015-01-15 23:00:00,320.640518333,37.94,1,23,3,400.508960002,328.024246945,58.44919488114289
2015-01-16 00:00:00,266.094992224,35.96,1,0,4,344.177963613,314.751501387,11.803988970142797
2015-01-16 01:00:00,245.993939725,35.06,1,1,4,307.35126778,310.019469444,5.884426549857153
2015-01-16 02:00:00,247.978196389,35.06,1,2,4,302.730449444,311.103648612,9.535571627142817
2015-01-16 03:00:00,234.891321665,30.92,1,3,4,295.366560556,316.003435831,0.0
2015-01-16 04:00:00,238.541890832,39.02,1,4,4,296.169336945,315.858867497,0.0
2015-01-16 05:00:00,249.694106664,42.08,1,5,4,296.397494446,306.180154719,7.255515553000009
2015-01-16 06:00:00,265.933993614,39.02,1,6,4,304.900853054,319.286106665,24.46450492257145
2015-01-16 07:00:00,290.851441666,39.02,1,7,4,338.378198054,339.354594446,39.3082263084286
2015-01-16 08:00:00,378.27020361,41.0,1,8,4,442.193056945,427.037328611,109.39680519671435
2015-01-16 09:00:00,425.613238888,44.96,1,9,4,494.210890554,482.891827499,157.47184853057144
2015-01-16 10:00:00,420.230914998,46.04,1,10,4,449.04499611,426.950723611,183.647786982
2015-01-16 11:00:00,378.930926108,48.02,1,11,4,374.036469442,382.854683608,188.83152559271429
2015-01-16 12:00:00,362.749858335,48.92,1,12,4,313.06358333,358.110524163,219.59866174685715
2015-01-16 13:00:00,366.012574441,51.08,1,13,4,268.866768057,366.214644166,237.91834880542865
2015-01-16 14:00:00,258.37254472,57.02,1,14,4,235.259232223,352.359460277,145.83906471885717
2015-01-16 15:00:00,216.363446669,57.02,1,15,4,247.199992779,344.346450283,95.274418534
2015-01-16 16:00:00,237.285219443,55.04,1,16,4,279.38785472,312.625182502,84.3094899582857
2015-01-16 17:00:00,228.192963888,55.04,1,17,4,264.46472722,312.749123336,35.86293337242856
2015-01-16 18:00:00,284.091382499,57.02,1,18,4,315.033958335,392.162482778,36.3398117851429
2015-01-16 19:00:00,318.426321667,53.06,1,19,4,362.572354722,426.401141111,19.019727818428574
2015-01-16 20:00:00,309.107291943,50.0,1,20,4,365.550273616,386.512583891,29.03104491928576
2015-01-16 21:00:00,283.953210834,48.02,1,21,4,359.631990557,337.009754721,12.689579801428522
2015-01-16 22:00:00,266.745718331,51.98,1,22,4,377.690010002,338.654063057,0.0
2015-01-16 23:00:00,266.064139999,50.0,1,23,4,343.161636112,328.950197775,3.872816547142918
2015-01-17 00:00:00,234.791138612,48.92,1,0,5,293.041013056,310.749576389,0.0
2015-01-17 01:00:00,223.957045277,48.02,1,1,5,293.085995277,301.519198335,0.0
2015-01-17 02:00:00,221.89982028,44.06,1,2,5,297.144048055,288.217559998,0.0
2015-01-17 03:00:00,215.73918056,42.08,1,3,5,290.384297499,287.646595559,0.0
2015-01-17 04:00:00,220.270660276,42.08,1,4,5,288.77254722,286.067545835,0.0
2015-01-17 05:00:00,222.653236665,39.02,1,5,5,296.526533889,283.021150002,0.0
2015-01-17 06:00:00,220.28946528,39.02,1,6,5,313.264805,280.620086389,0.0
2015-01-17 07:00:00,236.626163334,37.94,1,7,5,335.510414443,285.645350558,0.0
2015-01-17 08:00:00,261.023193888,39.02,1,8,5,428.275975834,279.067141948,0.0
2015-01-17 09:00:00,253.866910278,42.98,1,9,5,459.122990557,271.118980276,0.0
2015-01-17 10:00:00,187.310172777,46.04,1,10,5,395.30841722,275.99911389,0.0
2015-01-17 11:00:00,110.856843055,48.02,1,11,5,314.713568612,249.857811668,0.0
2015-01-17 12:00:00,57.154433057,51.08,1,12,5,265.352763613,198.984275835,0.0
2015-01-17 13:00:00,23.470328331,51.98,1,13,5,238.355486945,176.218260835,0.0
2015-01-17 14:00:00,27.607236947,53.06,1,14,5,223.412928334,126.76840389,0.0
2015-01-17 15:00:00,57.160123055,51.98,1,15,5,230.602715557,141.647845556,0.0
2015-01-17 16:00:00,111.709101112,48.02,1,16,5,235.645601388,189.906431111,0.0
2015-01-17 17:00:00,177.135872224,46.94,1,17,5,238.569210276,215.189077225,0.0
2015-01-17 18:00:00,222.207378054,44.96,1,18,5,289.874874167,265.24982639,0.0
2015-01-17 19:00:00,290.661906944,41.0,1,19,5,339.29528528,307.134035,0.0
2015-01-17 20:00:00,272.896646109,39.02,1,20,5,363.753511945,267.096525277,0.0
2015-01-17 21:00:00,263.276976664,37.04,1,21,5,345.741913333,268.615545556,0.0
2015-01-17 22:00:00,269.032101947,39.92,1,22,5,344.059450274,274.464622775,1.6357889298571422
2015-01-17 23:00:00,266.361984444,39.02,1,23,5,320.640518333,270.967753056,4.170660992142871
2015-01-18 00:00:00,245.343696389,41.0,1,0,6,266.094992224,264.898505277,0.0
2015-01-18 01:00:00,228.064994446,37.04,1,1,6,245.993939725,269.049967779,0.0
2015-01-18 02:00:00,213.156451946,39.02,1,2,6,247.978196389,271.951719724,0.0
2015-01-18 03:00:00,222.151040559,41.0,1,3,6,234.891321665,261.687278887,0.0
2015-01-18 04:00:00,231.429804166,46.94,1,4,6,238.541890832,268.445217502,0.0
2015-01-18 05:00:00,230.758315832,42.08,1,5,6,249.694106664,281.260904999,0.0
2015-01-18 06:00:00,221.963815279,41.0,1,6,6,265.933993614,278.297174999,0.0
2015-01-18 07:00:00,225.655853611,41.0,1,7,6,290.851441666,292.903921387,0.0
2015-01-18 08:00:00,244.030748056,39.92,1,8,6,378.27020361,300.037287222,0.0
2015-01-18 09:00:00,260.719800835,46.94,1,9,6,425.613238888,284.16831861,0.0
2015-01-18 10:00:00,199.848022778,55.04,1,10,6,420.230914998,324.217495278,0.0
2015-01-18 11:00:00,141.148921387,59.0,1,11,6,378.930926108,307.277527499,0.0
2015-01-18 12:00:00,81.750440001,60.08,1,12,6,362.749858335,298.878838057,0.0
2015-01-18 13:00:00,95.872284724,60.98,1,13,6,366.012574441,265.339199722,0.0
2015-01-18 14:00:00,60.381321391,62.06,1,14,6,258.37254472,193.426835554,0.0
2015-01-18 15:00:00,51.955022501,60.98,1,15,6,216.363446669,205.798596946,0.0
2015-01-18 16:00:00,100.918813611,57.02,1,16,6,237.285219443,228.272702224,0.0
2015-01-18 17:00:00,165.41958833,55.04,1,17,6,228.192963888,242.749053888,0.0
2015-01-18 18:00:00,232.795628613,51.08,1,18,6,284.091382499,254.400251946,0.0
2015-01-18 19:00:00,281.339156943,48.92,1,19,6,318.426321667,283.694766947,0.0
2015-01-18 20:00:00,273.833177498,51.08,1,20,6,309.107291943,289.888885837,0.0
2015-01-18 21:00:00,257.285634723,44.06,1,21,6,283.953210834,309.015262778,0.0
2015-01-18 22:00:00,258.89045,44.96,1,22,6,266.745718331,306.271136389,0.0
2015-01-18 23:00:00,247.442822221,42.98,1,23,6,266.064139999,316.190450831,0.0
2015-01-19 00:00:00,230.429053329,42.08,1,0,0,234.791138612,293.687467223,0.0
2015-01-19 01:00:00,209.868375834,42.98,1,1,0,223.957045277,293.031134442,0.0
2015-01-19 02:00:00,214.944607776,44.06,1,2,0,221.89982028,286.670359998,0.0
2015-01-19 03:00:00,213.306075834,42.08,1,3,0,215.73918056,307.113770277,0.0
2015-01-19 04:00:00,217.292234444,44.06,1,4,0,220.270660276,293.425315558,0.0
2015-01-19 05:00:00,227.487623886,44.96,1,5,0,222.653236665,326.675504447,0.0
2015-01-19 06:00:00,236.909961113,42.08,1,6,0,220.28946528,326.246907778,0.0
2015-01-19 07:00:00,264.484201111,41.0,1,7,0,236.626163334,344.876570553,12.940985753428578
2015-01-19 08:00:00,318.043146665,48.02,1,8,0,261.023193888,446.656911111,49.16974825171434
2015-01-19 09:00:00,316.143051112,51.98,1,9,0,253.866910278,494.35502028,48.001660754571446
2015-01-19 10:00:00,261.909137504,55.94,1,10,0,187.310172777,502.581996945,25.32600948800001
2015-01-19 11:00:00,201.57438139,51.98,1,11,0,110.856843055,479.036594166,11.474980874714303
2015-01-19 12:00:00,145.776224724,51.98,1,12,0,57.154433057,424.771187498,2.62502813585715
2015-01-19 13:00:00,131.336808334,51.98,1,13,0,23.470328331,431.629747778,3.242582698428606
2015-01-19 14:00:00,159.128237502,51.98,1,14,0,27.607236947,416.830031668,46.59475750085716
2015-01-19 15:00:00,151.3763025,50.0,1,15,0,57.160123055,382.314657777,30.287274365
2015-01-19 16:00:00,184.695748057,44.96,1,16,0,111.709101112,396.621106668,31.72001857228571
2015-01-19 17:00:00,213.14776528,42.08,1,17,0,177.135872224,383.123173887,20.817734764428536
2015-01-19 18:00:00,278.706521944,37.94,1,18,0,222.207378054,414.394900557,30.954951230142854
2015-01-19 19:00:00,327.848871112,37.94,1,19,0,290.661906944,435.239875275,28.442277263428537
2015-01-19 20:00:00,316.761240836,37.94,1,20,0,272.896646109,432.907857223,36.68499381228577
2015-01-19 21:00:00,304.338088891,37.94,1,21,0,263.276976664,419.93576639,33.0744578584285
2015-01-19 22:00:00,281.518190558,35.06,1,22,0,269.032101947,429.298057776,14.121877540857156
2015-01-19 23:00:00,287.720224722,35.06,1,23,0,266.361984444,390.630837224,25.52890127014291
2015-01-20 00:00:00,245.653909169,30.92,1,0,1,245.343696389,360.733239724,0.0
2015-01-20 01:00:00,225.464440555,33.98,1,1,1,228.064994446,341.93459361,0.0
