date,netload,tmpf,month,hour,dayofweek,mw2day,mw7day,potential,poten_2,poten_7
2019-08-19 16:00:00,52260.474,91.0,8,16,0,46048.349,46174.36,15259.324400000003,9047.199400000003,9173.210400000004
2019-08-19 17:00:00,51831.754,89.1,8,17,0,46087.416,46956.435,14478.462800000008,8734.124800000005,9603.143800000003
2019-08-19 18:00:00,50665.298,91.0,8,18,0,45331.371,46241.718,13906.24640000001,8572.319400000008,9482.66640000001
2019-08-19 19:00:00,48751.427,84.9,8,19,0,43718.416,44288.084,13178.3194,8145.308399999994,8714.9764
2019-08-19 20:00:00,47454.094,82.9,8,20,0,42678.289,43050.425,12528.90025,7753.0952499999985,8125.231250000004
2019-08-19 21:00:00,44832.183,82.0,8,21,0,40756.46,40996.942,11551.627199999995,7475.904199999997,7716.386200000001
2019-08-19 22:00:00,41140.576,81.0,8,22,0,38109.143,37840.933,10246.514199999998,7215.081199999993,6946.871199999994
2019-08-19 23:00:00,37500.163,81.0,8,23,0,35402.328,34793.418,8978.213,6880.378000000001,6271.467999999997
2019-08-20 00:00:00,34596.869,81.0,8,0,1,32942.807,32329.696,7337.278249999999,5683.216250000001,5070.1052500000005
2019-08-20 01:00:00,32546.953,82.0,8,1,1,31117.664,30656.611,6795.499300000003,5366.2103000000025,4905.157300000003
2019-08-20 02:00:00,31175.17,80.1,8,2,1,29723.31,29575.47,6452.340349999999,5000.480350000002,4852.6403500000015
2019-08-20 03:00:00,30308.915,78.1,8,3,1,28810.383,29077.202,6185.647850000001,4687.115850000002,4953.9348500000015
2019-08-20 04:00:00,30268.805,79.0,8,4,1,28265.85,29223.091,6264.49395,4261.538949999998,5218.77995
2019-08-20 05:00:00,31452.769,77.0,8,5,1,28278.685,30626.961,6745.332849999999,3571.24885,5919.524849999998
2019-08-20 06:00:00,33244.646,75.9,8,6,1,28437.129,32493.276,7418.464599999999,2610.9475999999995,6667.0946
2019-08-20 07:00:00,35412.19,78.1,8,7,1,29472.713,34609.504,8272.4934,2333.016399999997,7469.807399999998
2019-08-20 08:00:00,37935.721,79.0,8,8,1,32001.199,36141.357,9203.870349999996,3269.34835,7409.506350000003
2019-08-20 09:00:00,40505.812,82.9,8,9,1,34973.594,37434.56,10340.112149999995,4807.894149999996,7268.860149999997
2019-08-20 10:00:00,43099.888,84.0,8,10,1,38210.804,38508.538,11624.430799999998,6735.346799999996,7033.0808
2019-08-20 11:00:00,45571.656,86.0,8,11,1,41418.851,39183.519,12930.023400000002,8777.218400000002,6541.886399999999
2019-08-20 12:00:00,47714.422,88.0,8,12,1,44232.583,39368.53,13978.373549999997,10496.534549999997,5632.481549999997
2019-08-20 13:00:00,49683.477,90.0,8,13,1,46198.277,39517.177,14938.871,11453.671000000002,4772.571000000004
2019-08-20 14:00:00,50845.251,91.0,8,14,1,47221.26,39819.56,15283.544199999997,11659.553200000002,4257.853199999998
2019-08-20 15:00:00,51382.197,91.0,8,15,1,47790.233,40584.079,15062.7765,11470.8125,4264.658499999998
2019-08-20 16:00:00,51847.948,90.0,8,16,1,48092.805,41145.237,14846.7984,11091.655400000003,4144.087400000004
2019-08-20 17:00:00,51161.507,90.0,8,17,1,47499.17,41394.933,13808.215800000004,10145.878800000006,4041.641800000005
2019-08-20 18:00:00,49503.359,88.0,8,18,1,46336.437,41042.318,12744.307400000003,9577.385400000006,4283.266400000008
2019-08-20 19:00:00,47678.94,87.1,8,19,1,44653.143,40408.674,12105.8324,9080.035399999992,4835.566399999996
2019-08-20 20:00:00,46510.717,84.9,8,20,1,43405.572,40110.273,11585.523249999998,8480.378250000002,5185.0792500000025
2019-08-20 21:00:00,43872.679,82.9,8,21,1,41000.842,38724.275,10592.123199999996,7720.286199999995,5443.7192
2019-08-20 22:00:00,40282.528,80.1,8,22,1,37732.776,36103.23,9388.466199999995,6838.714199999995,5209.1682
2019-08-20 23:00:00,36977.333,79.0,8,23,1,34596.719,33474.598,8455.382999999998,6074.768999999997,4952.647999999997
2019-08-21 00:00:00,34190.527,78.1,8,0,2,32161.91,31142.372,6930.9362500000025,4902.3192500000005,3882.78125
2019-08-21 01:00:00,32366.281,78.1,8,1,2,30458.372,29729.803,6614.827300000001,4706.918300000001,3978.3493000000017
2019-08-21 02:00:00,30991.238,78.1,8,2,2,29377.991,28638.808,6268.4083500000015,4655.161350000002,3915.978350000001
2019-08-21 03:00:00,30276.606,77.0,8,3,2,28916.804,28199.212,6153.33885,4793.53685,4075.94485
2019-08-21 04:00:00,30335.751,75.9,8,4,2,29252.736,28418.426,6331.43995,5248.4249500000005,4414.114949999999
2019-08-21 05:00:00,31633.429,75.9,8,5,2,30778.689,29826.834,6925.992849999999,6071.252849999997,5119.397849999998
2019-08-21 06:00:00,33676.713,75.9,8,6,2,32864.825,32059.156,7850.531600000002,7038.643599999996,6232.974599999998
2019-08-21 07:00:00,35701.084,75.9,8,7,2,35108.564,34071.818,8561.3874,7968.8673999999955,6932.121399999996
2019-08-21 08:00:00,37741.29,77.0,8,8,2,37523.937,35831.155,9009.43935,8792.086349999998,7099.304349999999
2019-08-21 09:00:00,39915.904,79.0,8,9,2,40119.602,37339.406,9750.20415,9953.902149999998,7173.706150000002
2019-08-21 10:00:00,42210.531,81.0,8,10,2,42944.189,38661.982,10735.073800000002,11468.731799999998,7186.524800000003
2019-08-21 11:00:00,44317.648,82.0,8,11,2,45852.773,40043.323,11676.0154,13211.1404,7401.690399999996
2019-08-21 12:00:00,46081.255,84.9,8,12,2,48653.117,41005.443,12345.206549999995,14917.068549999996,7269.394549999997
2019-08-21 13:00:00,48340.086,87.1,8,13,2,50861.117,41933.753,13595.480000000003,16116.511,7189.146999999997
2019-08-21 14:00:00,50152.009,89.1,8,14,2,52111.791,42584.807,14590.302199999998,16550.084199999998,7023.100200000001
2019-08-21 15:00:00,51022.108,91.9,8,15,2,52639.493,43046.452,14702.6875,16320.072500000002,6727.031499999997
2019-08-21 16:00:00,51041.652,90.0,8,16,2,52260.474,43800.374,14040.502400000005,15259.324400000003,6799.224400000006
2019-08-21 17:00:00,50167.324,91.0,8,17,2,51831.754,44217.532,12814.032800000008,14478.462800000008,6864.240800000007
2019-08-21 18:00:00,48189.798,90.0,8,18,2,50665.298,43460.128,11430.74640000001,13906.24640000001,6701.076400000005
2019-08-21 19:00:00,46221.831,79.0,8,19,2,48751.427,42099.906,10648.723399999995,13178.3194,6526.7984
2019-08-21 20:00:00,45199.983,79.0,8,20,2,47454.094,41299.295,10274.789250000002,12528.90025,6374.10125
2019-08-21 21:00:00,42982.021,78.1,8,21,2,44832.183,39399.605,9701.4652,11551.627199999995,6119.049200000001
2019-08-21 22:00:00,39627.543,79.0,8,22,2,41140.576,36438.569,8733.481199999995,10246.514199999998,5544.5072
2019-08-21 23:00:00,36368.991,78.1,8,23,2,37500.163,33508.03,7847.041000000001,8978.213,4986.079999999998
2019-08-22 00:00:00,33821.544,75.9,8,0,3,34596.869,31008.293,6561.953250000002,7337.278249999999,3748.702250000002
2019-08-22 01:00:00,31970.519,77.0,8,1,3,32546.953,29351.204,6219.065300000002,6795.499300000003,3599.750300000004
2019-08-22 02:00:00,30691.732,77.0,8,2,3,31175.17,28116.352,5968.90235,6452.340349999999,3393.5223499999997
2019-08-22 03:00:00,29875.558,77.0,8,3,3,30308.915,27547.1,5752.290850000001,6185.647850000001,3423.832849999999
2019-08-22 04:00:00,29908.241,77.0,8,4,3,30268.805,27772.945,5903.929950000002,6264.49395,3768.63395
2019-08-22 05:00:00,31199.071,75.9,8,5,3,31452.769,29216.671,6491.634849999999,6745.332849999999,4509.234849999997
2019-08-22 06:00:00,33239.516,75.9,8,6,3,33244.646,31221.595,7413.334600000002,7418.464599999999,5395.4136
2019-08-22 07:00:00,35249.943,75.9,8,7,3,35412.19,33189.632,8110.246399999996,8272.4934,6049.935399999995
2019-08-22 08:00:00,37526.558,75.9,8,8,3,37935.721,34884.466,8794.707349999997,9203.870349999996,6152.61535
2019-08-22 09:00:00,39883.079,79.0,8,9,3,40505.812,36423.398,9717.379149999995,10340.112149999995,6257.69815
2019-08-22 10:00:00,42309.143,81.0,8,10,3,43099.888,37863.611,10833.685799999996,11624.430799999998,6388.153799999996
2019-08-22 11:00:00,44678.056,84.0,8,11,3,45571.656,39440.798,12036.423399999996,12930.023400000002,6799.165400000002
2019-08-22 12:00:00,46883.725,86.0,8,12,3,47714.422,41172.697,13147.676549999996,13978.373549999997,7436.648549999998
2019-08-22 13:00:00,48848.978,88.0,8,13,3,49683.477,42806.644,14104.372000000005,14938.871,8062.038
2019-08-22 14:00:00,50284.408,91.0,8,14,3,50845.251,43884.352,14722.701200000003,15283.544199999997,8322.645199999999
2019-08-22 15:00:00,51393.326,91.0,8,15,3,51382.197,44552.841,15073.9055,15062.7765,8233.4205
2019-08-22 16:00:00,52066.952,91.0,8,16,3,51847.948,44646.466,15065.8024,14846.7984,7645.316400000003
2019-08-22 17:00:00,51925.451,90.0,8,17,3,51161.507,44168.77,14572.159800000009,13808.215800000004,6815.478800000004
2019-08-22 18:00:00,50368.978,91.0,8,18,3,49503.359,42896.012,13609.926400000011,12744.307400000003,6136.960400000011
2019-08-22 19:00:00,48393.534,89.1,8,19,3,47678.94,41270.542,12820.426399999997,12105.8324,5697.434399999998
2019-08-22 20:00:00,46689.189,86.0,8,20,3,46510.717,40308.803,11763.99525,11585.523249999998,5383.609250000001
2019-08-22 21:00:00,43322.752,84.9,8,21,3,43872.679,38568.409,10042.196199999998,10592.123199999996,5287.853199999998
2019-08-22 22:00:00,39642.567,82.9,8,22,3,40282.528,35745.637,8748.5052,9388.466199999995,4851.575199999999
2019-08-22 23:00:00,36349.509,78.1,8,23,3,36977.333,32887.058,7827.558999999997,8455.382999999998,4365.1079999999965
2019-08-23 00:00:00,33571.254,77.0,8,0,4,34190.527,30371.526,6311.663250000001,6930.9362500000025,3111.9352500000023
2019-08-23 01:00:00,31552.254,75.9,8,1,4,32366.281,28714.95,5800.800300000003,6614.827300000001,2963.4963000000025
2019-08-23 02:00:00,30162.749,75.9,8,2,4,30991.238,27650.316,5439.91935,6268.4083500000015,2927.486349999999
2019-08-23 03:00:00,29318.18,75.0,8,3,4,30276.606,27173.72,5194.912850000001,6153.33885,3050.452850000001
2019-08-23 04:00:00,29144.035,73.9,8,4,4,30335.751,27347.729,5139.72395,6331.43995,3343.417949999999
2019-08-23 05:00:00,30216.952,73.9,8,5,4,31633.429,28757.663,5509.51585,6925.992849999999,4050.226849999999
2019-08-23 06:00:00,31977.393,73.9,8,6,4,33676.713,30917.978,6151.211599999999,7850.531600000002,5091.796599999998
2019-08-23 07:00:00,33302.791,71.1,8,7,4,35701.084,32797.662,6163.0943999999945,8561.3874,5657.965399999994
2019-08-23 08:00:00,34238.441,71.1,8,8,4,37741.29,34574.673,5506.590349999999,9009.43935,5842.822350000002
2019-08-23 09:00:00,34798.147,70.0,8,9,4,39915.904,36301.009,4632.447149999996,9750.20415,6135.309149999997
2019-08-23 10:00:00,35225.79,70.0,8,10,4,42210.531,38278.894,3750.3328,10735.073800000002,6803.4368
2019-08-23 11:00:00,35204.568,69.1,8,11,4,44317.648,39987.434,2562.9353999999985,11676.0154,7345.8014
2019-08-23 12:00:00,35036.356,69.1,8,12,4,46081.255,41463.731,1300.3075499999975,12345.206549999995,7727.682549999998
2019-08-23 13:00:00,34947.115,66.0,8,13,4,48340.086,42828.703,202.5089999999982,13595.480000000003,8084.097000000002
2019-08-23 14:00:00,34605.35,66.9,8,14,4,50152.009,43914.521,0.0,14590.302199999998,8352.8142
2019-08-23 15:00:00,34240.491,66.9,8,15,4,51022.108,44958.217,0.0,14702.6875,8638.796499999997
2019-08-23 16:00:00,34139.974,68.0,8,16,4,51041.652,45711.517,0.0,14040.502400000005,8710.367400000003
2019-08-23 17:00:00,33858.357,69.1,8,17,4,50167.324,45848.116,0.0,12814.032800000008,8494.82480000001
2019-08-23 18:00:00,33242.647,70.0,8,18,4,48189.798,44638.706,0.0,11430.74640000001,7879.654400000007
2019-08-23 19:00:00,32604.794,71.1,8,19,4,46221.831,42878.128,0.0,10648.723399999995,7305.020399999994
2019-08-23 20:00:00,32496.361,71.1,8,20,4,45199.983,41885.254,0.0,10274.789250000002,6960.060250000002
2019-08-23 21:00:00,31280.135,69.1,8,21,4,42982.021,40049.61,0.0,9701.4652,6769.054199999999
2019-08-23 22:00:00,29238.03,69.1,8,22,4,39627.543,37359.947,0.0,8733.481199999995,6465.885199999997
2019-08-23 23:00:00,27091.468,66.9,8,23,4,36368.991,34606.248,0.0,7847.041000000001,6084.297999999999
2019-08-24 00:00:00,25200.604,66.0,8,0,5,33821.544,32149.832,0.0,6561.953250000002,4890.241249999999
2019-08-24 01:00:00,23827.035,64.9,8,1,5,31970.519,30508.057,0.0,6219.065300000002,4756.6033000000025
2019-08-24 02:00:00,22885.72,64.0,8,2,5,30691.732,29403.026,0.0,5968.90235,4680.196350000002
2019-08-24 03:00:00,22344.396,64.0,8,3,5,29875.558,28618.495,0.0,5752.290850000001,4495.227849999999
2019-08-24 04:00:00,22140.12,63.0,8,4,5,29908.241,28360.66,0.0,5903.929950000002,4356.34895
2019-08-24 05:00:00,22445.447,62.1,8,5,5,31199.071,28738.5,0.0,6491.634849999999,4031.063849999999
2019-08-24 06:00:00,22917.986,62.1,8,6,5,33239.516,29256.286,0.0,7413.334600000002,3430.1045999999988
2019-08-24 07:00:00,23906.145,63.0,8,7,5,35249.943,30637.954,0.0,8110.246399999996,3498.2573999999986
2019-08-24 08:00:00,25447.791,66.0,8,8,5,37526.558,32976.919,0.0,8794.707349999997,4245.068350000001
2019-08-24 09:00:00,26684.727,66.0,8,9,5,39883.079,35539.699,0.0,9717.379149999995,5373.99915
2019-08-24 10:00:00,27597.904,69.1,8,10,5,42309.143,38105.638,0.0,10833.685799999996,6630.180799999998
2019-08-24 11:00:00,28344.81,73.0,8,11,5,44678.056,40307.807,0.0,12036.423399999996,7666.1744
2019-08-24 12:00:00,29026.068,73.9,8,12,5,46883.725,42080.475,0.0,13147.676549999996,8344.426549999996
2019-08-24 13:00:00,29724.165,75.0,8,13,5,48848.978,43627.43,0.0,14104.372000000005,8882.824
2019-08-24 14:00:00,30256.551,75.0,8,14,5,50284.408,44857.103,0.0,14722.701200000003,9295.396200000005
2019-08-24 15:00:00,30822.683,75.0,8,15,5,51393.326,45625.086,0.0,15073.9055,9305.665500000005
2019-08-24 16:00:00,31355.27,75.9,8,16,5,52066.952,46048.349,0.0,15065.8024,9047.199400000003
2019-08-24 17:00:00,31579.442,77.0,8,17,5,51925.451,46087.416,0.0,14572.159800000009,8734.124800000005
2019-08-24 18:00:00,31142.294,75.0,8,18,5,50368.978,45331.371,0.0,13609.926400000011,8572.319400000008
2019-08-24 19:00:00,30389.692,75.0,8,19,5,48393.534,43718.416,0.0,12820.426399999997,8145.308399999994
2019-08-24 20:00:00,30347.986,72.0,8,20,5,46689.189,42678.289,0.0,11763.99525,7753.0952499999985
2019-08-24 21:00:00,29224.207,69.1,8,21,5,43322.752,40756.46,0.0,10042.196199999998,7475.904199999997
2019-08-24 22:00:00,27540.72,68.0,8,22,5,39642.567,38109.143,0.0,8748.5052,7215.081199999993
2019-08-24 23:00:00,25694.346,64.9,8,23,5,36349.509,35402.328,0.0,7827.558999999997,6880.378000000001
2019-08-25 00:00:00,24086.23,66.9,8,0,6,33571.254,32942.807,0.0,6311.663250000001,5683.216250000001
2019-08-25 01:00:00,22860.785,66.0,8,1,6,31552.254,31117.664,0.0,5800.800300000003,5366.2103000000025
2019-08-25 02:00:00,22082.547,64.0,8,2,6,30162.749,29723.31,0.0,5439.91935,5000.480350000002
2019-08-25 03:00:00,21596.1,62.1,8,3,6,29318.18,28810.383,0.0,5194.912850000001,4687.115850000002
2019-08-25 04:00:00,21369.803,63.0,8,4,6,29144.035,28265.85,0.0,5139.72395,4261.538949999998
2019-08-25 05:00:00,21524.857,64.0,8,5,6,30216.952,28278.685,0.0,5509.51585,3571.24885
2019-08-25 06:00:00,21905.375,64.0,8,6,6,31977.393,28437.129,0.0,6151.211599999999,2610.9475999999995
2019-08-25 07:00:00,22339.414,64.9,8,7,6,33302.791,29472.713,0.0,6163.0943999999945,2333.016399999997
2019-08-25 08:00:00,23984.199,66.0,8,8,6,34238.441,32001.199,0.0,5506.590349999999,3269.34835
2019-08-25 09:00:00,25360.183,68.0,8,9,6,34798.147,34973.594,0.0,4632.447149999996,4807.894149999996
2019-08-25 10:00:00,26439.308,68.0,8,10,6,35225.79,38210.804,0.0,3750.3328,6735.346799999996
2019-08-25 11:00:00,27341.683,72.0,8,11,6,35204.568,41418.851,0.0,2562.9353999999985,8777.218400000002
2019-08-25 12:00:00,28101.347,73.0,8,12,6,35036.356,44232.583,0.0,1300.3075499999975,10496.534549999997
2019-08-25 13:00:00,28760.311,73.0,8,13,6,34947.115,46198.277,0.0,202.5089999999982,11453.671000000002
2019-08-25 14:00:00,29409.541,75.9,8,14,6,34605.35,47221.26,0.0,0.0,11659.553200000002
2019-08-25 15:00:00,30199.258,75.0,8,15,6,34240.491,47790.233,0.0,0.0,11470.8125
2019-08-25 16:00:00,31163.092,75.0,8,16,6,34139.974,48092.805,0.0,0.0,11091.655400000003
2019-08-25 17:00:00,31792.414,75.0,8,17,6,33858.357,47499.17,0.0,0.0,10145.878800000006
2019-08-25 18:00:00,31651.671,75.0,8,18,6,33242.647,46336.437,0.0,0.0,9577.385400000006
2019-08-25 19:00:00,31200.611,73.0,8,19,6,32604.794,44653.143,0.0,0.0,9080.035399999992
2019-08-25 20:00:00,31417.719,70.0,8,20,6,32496.361,43405.572,0.0,0.0,8480.378250000002
2019-08-25 21:00:00,30148.148,68.0,8,21,6,31280.135,41000.842,0.0,0.0,7720.286199999995
2019-08-25 22:00:00,27990.151,66.9,8,22,6,29238.03,37732.776,0.0,0.0,6838.714199999995
2019-08-25 23:00:00,25898.474,66.0,8,23,6,27091.468,34596.719,0.0,0.0,6074.768999999997
2019-08-26 00:00:00,24241.038,64.0,8,0,0,25200.604,32161.91,0.0,0.0,4902.3192500000005
2019-08-26 01:00:00,23144.18,64.0,8,1,0,23827.035,30458.372,0.0,0.0,4706.918300000001
2019-08-26 02:00:00,22494.025,64.0,8,2,0,22885.72,29377.991,0.0,0.0,4655.161350000002
2019-08-26 03:00:00,22256.153,64.0,8,3,0,22344.396,28916.804,0.0,0.0,4793.53685
2019-08-26 04:00:00,22652.197,63.0,8,4,0,22140.12,29252.736,0.0,0.0,5248.4249500000005
2019-08-26 05:00:00,24089.986,61.0,8,5,0,22445.447,30778.689,0.0,0.0,6071.252849999997
2019-08-26 06:00:00,26228.17,62.1,8,6,0,22917.986,32864.825,401.98859999999695,0.0,7038.643599999996
2019-08-26 07:00:00,27672.791,62.1,8,7,0,23906.145,35108.564,533.0943999999981,0.0,7968.8673999999955
2019-08-26 08:00:00,28888.163,63.0,8,8,0,25447.791,37523.937,156.31235000000015,0.0,8792.086349999998
2019-08-26 09:00:00,29685.841,64.9,8,9,0,26684.727,40119.602,0.0,0.0,9953.902149999998
2019-08-26 10:00:00,30468.211,66.0,8,10,0,27597.904,42944.189,0.0,0.0,11468.731799999998
2019-08-26 11:00:00,31167.539,66.9,8,11,0,28344.81,45852.773,0.0,0.0,13211.1404
2019-08-26 12:00:00,31604.663,66.9,8,12,0,29026.068,48653.117,0.0,0.0,14917.068549999996
2019-08-26 13:00:00,32188.962,68.0,8,13,0,29724.165,50861.117,0.0,0.0,16116.511
2019-08-26 14:00:00,32657.444,68.0,8,14,0,30256.551,52111.791,0.0,0.0,16550.084199999998
2019-08-26 15:00:00,33161.556,73.0,8,15,0,30822.683,52639.493,0.0,0.0,16320.072500000002
2019-08-26 16:00:00,33683.403,73.0,8,16,0,31355.27,52260.474,0.0,0.0,15259.324400000003
2019-08-26 17:00:00,34012.233,73.0,8,17,0,31579.442,51831.754,0.0,0.0,14478.462800000008
2019-08-26 18:00:00,33520.482,73.0,8,18,0,31142.294,50665.298,0.0,0.0,13906.24640000001
2019-08-26 19:00:00,32992.203,72.0,8,19,0,30389.692,48751.427,0.0,0.0,13178.3194
2019-08-26 20:00:00,32915.967,69.1,8,20,0,30347.986,47454.094,0.0,0.0,12528.90025
2019-08-26 21:00:00,31232.008,66.0,8,21,0,29224.207,44832.183,0.0,0.0,11551.627199999995
2019-08-26 22:00:00,28700.382,66.0,8,22,0,27540.72,41140.576,0.0,0.0,10246.514199999998
2019-08-26 23:00:00,26468.348,66.0,8,23,0,25694.346,37500.163,0.0,0.0,8978.213
2019-08-27 00:00:00,24683.687,64.9,8,0,1,24086.23,34596.869,0.0,0.0,7337.278249999999
2019-08-27 01:00:00,23560.872,64.0,8,1,1,22860.785,32546.953,0.0,0.0,6795.499300000003
2019-08-27 02:00:00,22918.653,64.0,8,2,1,22082.547,31175.17,0.0,0.0,6452.340349999999
2019-08-27 03:00:00,22588.263,64.0,8,3,1,21596.1,30308.915,0.0,0.0,6185.647850000001
2019-08-27 04:00:00,22972.256,63.0,8,4,1,21369.803,30268.805,0.0,0.0,6264.49395
2019-08-27 05:00:00,24398.366,62.1,8,5,1,21524.857,31452.769,0.0,0.0,6745.332849999999
2019-08-27 06:00:00,26697.138,62.1,8,6,1,21905.375,33244.646,870.9565999999977,0.0,7418.464599999999
2019-08-27 07:00:00,28325.807,62.1,8,7,1,22339.414,35412.19,1186.1103999999978,0.0,8272.4934
2019-08-27 08:00:00,29450.674,64.0,8,8,1,23984.199,37935.721,718.8233499999988,0.0,9203.870349999996
2019-08-27 09:00:00,30335.549,66.0,8,9,1,25360.183,40505.812,169.8491499999982,0.0,10340.112149999995
2019-08-27 10:00:00,30935.573,68.0,8,10,1,26439.308,43099.888,0.0,0.0,11624.430799999998
2019-08-27 11:00:00,31429.168,70.0,8,11,1,27341.683,45571.656,0.0,0.0,12930.023400000002
2019-08-27 12:00:00,31928.321,71.1,8,12,1,28101.347,47714.422,0.0,0.0,13978.373549999997
2019-08-27 13:00:00,32661.238,73.0,8,13,1,28760.311,49683.477,0.0,0.0,14938.871
2019-08-27 14:00:00,33273.981,75.0,8,14,1,29409.541,50845.251,0.0,0.0,15283.544199999997
2019-08-27 15:00:00,33920.066,75.0,8,15,1,30199.258,51382.197,0.0,0.0,15062.7765
2019-08-27 16:00:00,34548.295,75.9,8,16,1,31163.092,51847.948,0.0,0.0,14846.7984
2019-08-27 17:00:00,35042.804,75.9,8,17,1,31792.414,51161.507,0.0,0.0,13808.215800000004
2019-08-27 18:00:00,34874.505,75.9,8,18,1,31651.671,49503.359,0.0,0.0,12744.307400000003
2019-08-27 19:00:00,34477.977,75.0,8,19,1,31200.611,47678.94,0.0,0.0,12105.8324
2019-08-27 20:00:00,34490.034,73.0,8,20,1,31417.719,46510.717,0.0,0.0,11585.523249999998
2019-08-27 21:00:00,32910.698,71.1,8,21,1,30148.148,43872.679,0.0,0.0,10592.123199999996
2019-08-27 22:00:00,30335.595,69.1,8,22,1,27990.151,40282.528,0.0,0.0,9388.466199999995
2019-08-27 23:00:00,27966.518,68.0,8,23,1,25898.474,36977.333,0.0,0.0,8455.382999999998
2019-08-28 00:00:00,26159.706,66.9,8,0,2,24241.038,34190.527,0.0,0.0,6930.9362500000025
2019-08-28 01:00:00,24945.414,66.0,8,1,2,23144.18,32366.281,0.0,0.0,6614.827300000001
2019-08-28 02:00:00,24267.979,66.9,8,2,2,22494.025,30991.238,0.0,0.0,6268.4083500000015
2019-08-28 03:00:00,24232.275,66.9,8,3,2,22256.153,30276.606,109.00785000000178,0.0,6153.33885
2019-08-28 04:00:00,24200.451,66.9,8,4,2,22652.197,30335.751,196.13995000000068,0.0,6331.43995
2019-08-28 05:00:00,25945.85,68.0,8,5,2,24089.986,31633.429,1238.4138499999972,0.0,6925.992849999999
2019-08-28 06:00:00,28552.986,68.0,8,6,2,26228.17,33676.713,2726.8045999999995,401.98859999999695,7850.531600000002
2019-08-28 07:00:00,30274.596,68.0,8,7,2,27672.791,35701.084,3134.8993999999984,533.0943999999981,8561.3874
2019-08-28 08:00:00,31590.398,70.0,8,8,2,28888.163,37741.29,2858.5473500000007,156.31235000000015,9009.43935
2019-08-28 09:00:00,32874.959,72.0,8,9,2,29685.841,39915.904,2709.2591500000017,0.0,9750.20415
2019-08-28 10:00:00,34317.718,75.9,8,10,2,30468.211,42210.531,2842.2608,0.0,10735.073800000002
2019-08-28 11:00:00,35772.925,78.1,8,11,2,31167.539,44317.648,3131.292400000002,0.0,11676.0154
2019-08-28 12:00:00,36872.373,80.1,8,12,2,31604.663,46081.255,3136.324549999997,0.0,12345.206549999995
2019-08-28 13:00:00,37704.948,82.0,8,13,2,32188.962,48340.086,2960.341999999997,0.0,13595.480000000003
2019-08-28 14:00:00,38249.838,82.0,8,14,2,32657.444,50152.009,2688.1312000000034,0.0,14590.302199999998
2019-08-28 15:00:00,38399.105,82.0,8,15,2,33161.556,51022.108,2079.684500000003,0.0,14702.6875
2019-08-28 16:00:00,38399.982,82.0,8,16,2,33683.403,51041.652,1398.8324000000066,0.0,14040.502400000005
2019-08-28 17:00:00,37988.769,82.0,8,17,2,34012.233,50167.324,635.4778000000078,0.0,12814.032800000008
2019-08-28 18:00:00,37025.895,75.9,8,18,2,33520.482,48189.798,266.8434000000052,0.0,11430.74640000001
2019-08-28 19:00:00,36528.159,73.9,8,19,2,32992.203,46221.831,955.0513999999966,0.0,10648.723399999995
2019-08-28 20:00:00,36310.355,73.0,8,20,2,32915.967,45199.983,1385.1612500000049,0.0,10274.789250000002
2019-08-28 21:00:00,34576.942,73.0,8,21,2,31232.008,42982.021,1296.3862000000008,0.0,9701.4652
2019-08-28 22:00:00,31857.787,73.9,8,22,2,28700.382,39627.543,963.7251999999972,0.0,8733.481199999995
2019-08-28 23:00:00,29219.089,73.0,8,23,2,26468.348,36368.991,697.1389999999992,0.0,7847.041000000001
2019-08-29 00:00:00,27072.819,71.1,8,0,3,24683.687,33821.544,0.0,0.0,6561.953250000002
2019-08-29 01:00:00,25651.216,69.1,8,1,3,23560.872,31970.519,0.0,0.0,6219.065300000002
2019-08-29 02:00:00,24686.29,68.0,8,2,3,22918.653,30691.732,0.0,0.0,5968.90235
2019-08-29 03:00:00,24105.562,66.0,8,3,3,22588.263,29875.558,0.0,0.0,5752.290850000001
2019-08-29 04:00:00,24231.032,66.0,8,4,3,22972.256,29908.241,226.720949999999,0.0,5903.929950000002
2019-08-29 05:00:00,25534.506,64.0,8,5,3,24398.366,31199.071,827.0698499999999,0.0,6491.634849999999
2019-08-29 06:00:00,27593.148,64.9,8,6,3,26697.138,33239.516,1766.9665999999995,870.9565999999977,7413.334600000002
2019-08-29 07:00:00,29235.27,64.0,8,7,3,28325.807,35249.943,2095.573399999997,1186.1103999999978,8110.246399999996
2019-08-29 08:00:00,30714.786,69.1,8,8,3,29450.674,37526.558,1982.93535,718.8233499999988,8794.707349999997
2019-08-29 09:00:00,32015.09,72.0,8,9,3,30335.549,39883.079,1849.3901499999995,169.8491499999982,9717.379149999995
2019-08-29 10:00:00,33198.233,75.0,8,10,3,30935.573,42309.143,1722.7757999999994,0.0,10833.685799999996
2019-08-29 11:00:00,34332.223,78.1,8,11,3,31429.168,44678.056,1690.590399999997,0.0,12036.423399999996
2019-08-29 12:00:00,35345.2,79.0,8,12,3,31928.321,46883.725,1609.151549999995,0.0,13147.676549999996
2019-08-29 13:00:00,36560.879,81.0,8,13,3,32661.238,48848.978,1816.273000000001,0.0,14104.372000000005
2019-08-29 14:00:00,37658.231,81.0,8,14,3,33273.981,50284.408,2096.5242,0.0,14722.701200000003
2019-08-29 15:00:00,38610.791,82.0,8,15,3,33920.066,51393.326,2291.3704999999973,0.0,15073.9055
