utc,month,hour,dayofweek,tmpc,mw2day,mw7day
2017-01-01 00:00:00,1,0,6,-4.64,6394.0,5535.0
2017-01-01 01:00:00,1,1,6,-4.691,6246.0,5352.0
2017-01-01 02:00:00,1,2,6,-4.762,6107.0,5181.0
2017-01-01 03:00:00,1,3,6,-4.806,6187.0,5222.0
2017-01-01 04:00:00,1,4,6,-4.848,6636.0,5388.0
2017-01-01 05:00:00,1,5,6,-4.976,7159.0,5555.0
2017-01-01 06:00:00,1,6,6,-5.166,7865.0,6089.0
2017-01-01 07:00:00,1,7,6,-4.771,8256.0,6507.0
2017-01-01 08:00:00,1,8,6,-3.013,8412.0,6988.0
2017-01-01 09:00:00,1,9,6,-0.914,8345.0,7330.0
2017-01-01 10:00:00,1,10,6,0.554,8280.0,7460.0
2017-01-01 11:00:00,1,11,6,1.653,8081.0,7166.0
2017-01-01 12:00:00,1,12,6,2.039,7908.0,6817.0
2017-01-01 13:00:00,1,13,6,1.456,7767.0,6635.0
2017-01-01 14:00:00,1,14,6,-0.516,7832.0,6703.0
2017-01-01 15:00:00,1,15,6,-2.462,8329.0,6946.0
2017-01-01 16:00:00,1,16,6,-3.35,8815.0,7212.0
2017-01-01 17:00:00,1,17,6,-3.887,8717.0,7212.0
2017-01-01 18:00:00,1,18,6,-4.251,8245.0,6964.0
2017-01-01 19:00:00,1,19,6,-4.507,7757.0,6690.0
2017-01-01 20:00:00,1,20,6,-4.846,7223.0,6366.0
2017-01-01 21:00:00,1,21,6,-5.195,7235.0,6480.0
2017-01-01 22:00:00,1,22,6,-5.427,6806.0,6101.0
2017-01-01 23:00:00,1,23,6,-5.674,6460.0,5767.0
2017-01-02 00:00:00,1,0,0,-5.936,6190.0,5536.0
2017-01-02 01:00:00,1,1,0,-6.094,6029.0,5370.0
2017-01-02 02:00:00,1,2,0,-6.032,5866.0,5164.0
2017-01-02 03:00:00,1,3,0,-5.895,5855.0,5191.0
2017-01-02 04:00:00,1,4,0,-5.824,6089.0,5438.0
2017-01-02 05:00:00,1,5,0,-5.877,6329.0,5640.0
2017-01-02 06:00:00,1,6,0,-5.956,6978.0,6185.0
2017-01-02 07:00:00,1,7,0,-5.251,7371.0,6544.0
2017-01-02 08:00:00,1,8,0,-3.108,7583.0,6904.0
2017-01-02 09:00:00,1,9,0,-0.996,7615.0,7099.0
2017-01-02 10:00:00,1,10,0,0.501,7486.0,7198.0
2017-01-02 11:00:00,1,11,0,1.351,7382.0,6937.0
2017-01-02 12:00:00,1,12,0,1.474,7131.0,6667.0
2017-01-02 13:00:00,1,13,0,0.831,7050.0,6598.0
2017-01-02 14:00:00,1,14,0,-0.67,7067.0,6623.0
2017-01-02 15:00:00,1,15,0,-1.862,7523.0,7016.0
2017-01-02 16:00:00,1,16,0,-2.106,8024.0,7333.0
2017-01-02 17:00:00,1,17,0,-2.251,7942.0,7373.0
2017-01-02 18:00:00,1,18,0,-2.364,7436.0,7067.0
2017-01-02 19:00:00,1,19,0,-2.566,7031.0,6746.0
2017-01-02 20:00:00,1,20,0,-2.814,6711.0,6418.0
2017-01-02 21:00:00,1,21,0,-3.046,6963.0,6522.0
2017-01-02 22:00:00,1,22,0,-3.32,6728.0,6109.0
2017-01-02 23:00:00,1,23,0,-3.527,6572.0,5804.0
2017-01-03 00:00:00,1,0,1,-3.681,6315.0,5571.0
2017-01-03 01:00:00,1,1,1,-3.968,6102.0,5443.0
2017-01-03 02:00:00,1,2,1,-4.33,5830.0,5289.0
2017-01-03 03:00:00,1,3,1,-4.7,5715.0,5471.0
2017-01-03 04:00:00,1,4,1,-4.95,5818.0,6012.0
2017-01-03 05:00:00,1,5,1,-5.183,5774.0,6634.0
2017-01-03 06:00:00,1,6,1,-5.452,6168.0,7487.0
2017-01-03 07:00:00,1,7,1,-4.909,6406.0,7877.0
2017-01-03 08:00:00,1,8,1,-3.459,6677.0,8175.0
2017-01-03 09:00:00,1,9,1,-2.239,6893.0,8313.0
2017-01-03 10:00:00,1,10,1,-1.251,6990.0,8389.0
2017-01-03 11:00:00,1,11,1,-0.614,6891.0,8249.0
2017-01-03 12:00:00,1,12,1,-0.422,6741.0,8113.0
2017-01-03 13:00:00,1,13,1,-0.717,6673.0,8031.0
2017-01-03 14:00:00,1,14,1,-1.764,6716.0,8065.0
2017-01-03 15:00:00,1,15,1,-3.116,7149.0,8422.0
2017-01-03 16:00:00,1,16,1,-3.793,7706.0,8743.0
2017-01-03 17:00:00,1,17,1,-4.247,7828.0,8587.0
2017-01-03 18:00:00,1,18,1,-4.634,7513.0,8034.0
2017-01-03 19:00:00,1,19,1,-5.035,7184.0,7443.0
2017-01-03 20:00:00,1,20,1,-5.302,6789.0,6944.0
2017-01-03 21:00:00,1,21,1,-5.257,6906.0,6977.0
2017-01-03 22:00:00,1,22,1,-5.004,6633.0,6548.0
2017-01-03 23:00:00,1,23,1,-4.595,6353.0,6261.0
2017-01-04 00:00:00,1,0,2,-4.167,6138.0,5969.0
2017-01-04 01:00:00,1,1,2,-3.805,6042.0,5820.0
2017-01-04 02:00:00,1,2,2,-3.628,5914.0,5634.0
2017-01-04 03:00:00,1,3,2,-3.512,6076.0,5685.0
2017-01-04 04:00:00,1,4,2,-3.433,6663.0,6108.0
2017-01-04 05:00:00,1,5,2,-3.428,7383.0,6655.0
2017-01-04 06:00:00,1,6,2,-3.21,8251.0,7450.0
2017-01-04 07:00:00,1,7,2,-2.63,8724.0,7906.0
2017-01-04 08:00:00,1,8,2,-1.613,8992.0,8220.0
2017-01-04 09:00:00,1,9,2,-0.752,9024.0,8369.0
2017-01-04 10:00:00,1,10,2,-0.06,9069.0,8391.0
2017-01-04 11:00:00,1,11,2,0.356,8942.0,8226.0
2017-01-04 12:00:00,1,12,2,0.382,8842.0,8093.0
2017-01-04 13:00:00,1,13,2,0.009,8784.0,7998.0
2017-01-04 14:00:00,1,14,2,-0.654,8842.0,7987.0
2017-01-04 15:00:00,1,15,2,-1.265,9192.0,8350.0
2017-01-04 16:00:00,1,16,2,-1.499,9516.0,8717.0
2017-01-04 17:00:00,1,17,2,-1.699,9374.0,8595.0
2017-01-04 18:00:00,1,18,2,-1.911,8790.0,8064.0
2017-01-04 19:00:00,1,19,2,-2.107,8268.0,7516.0
2017-01-04 20:00:00,1,20,2,-2.217,7761.0,7062.0
2017-01-04 21:00:00,1,21,2,-2.336,7707.0,7074.0
2017-01-04 22:00:00,1,22,2,-2.53,7199.0,6636.0
2017-01-04 23:00:00,1,23,2,-2.841,6876.0,6345.0
2017-01-05 00:00:00,1,0,3,-3.207,6606.0,6131.0
2017-01-05 01:00:00,1,1,3,-3.537,6412.0,6001.0
2017-01-05 02:00:00,1,2,3,-3.832,6316.0,5868.0
2017-01-05 03:00:00,1,3,3,-4.224,6455.0,5950.0
2017-01-05 04:00:00,1,4,3,-4.715,6996.0,6394.0
2017-01-05 05:00:00,1,5,3,-5.008,7645.0,7013.0
2017-01-05 06:00:00,1,6,3,-5.211,8470.0,7768.0
2017-01-05 07:00:00,1,7,3,-5.048,8913.0,8198.0
2017-01-05 08:00:00,1,8,3,-4.429,9132.0,8380.0
2017-01-05 09:00:00,1,9,3,-4.0,9292.0,8333.0
2017-01-05 10:00:00,1,10,3,-3.92,9342.0,8278.0
2017-01-05 11:00:00,1,11,3,-4.066,9156.0,8198.0
2017-01-05 12:00:00,1,12,3,-4.408,9022.0,8085.0
2017-01-05 13:00:00,1,13,3,-4.898,8917.0,7987.0
2017-01-05 14:00:00,1,14,3,-5.644,8910.0,8040.0
2017-01-05 15:00:00,1,15,3,-6.5,9289.0,8565.0
2017-01-05 16:00:00,1,16,3,-7.033,9758.0,9054.0
2017-01-05 17:00:00,1,17,3,-7.476,9659.0,8918.0
2017-01-05 18:00:00,1,18,3,-7.919,9094.0,8417.0
2017-01-05 19:00:00,1,19,3,-8.284,8583.0,7911.0
2017-01-05 20:00:00,1,20,3,-8.65,7985.0,7437.0
2017-01-05 21:00:00,1,21,3,-9.109,7867.0,7396.0
2017-01-05 22:00:00,1,22,3,-9.648,7374.0,7039.0
2017-01-05 23:00:00,1,23,3,-10.09,7062.0,6680.0
2017-01-06 00:00:00,1,0,4,-10.438,6808.0,6394.0
2017-01-06 01:00:00,1,1,4,-10.771,6594.0,6246.0
2017-01-06 02:00:00,1,2,4,-11.081,6400.0,6107.0
2017-01-06 03:00:00,1,3,4,-11.234,6561.0,6187.0
2017-01-06 04:00:00,1,4,4,-11.261,7110.0,6636.0
2017-01-06 05:00:00,1,5,4,-11.377,7884.0,7159.0
2017-01-06 06:00:00,1,6,4,-11.519,8744.0,7865.0
2017-01-06 07:00:00,1,7,4,-11.287,9132.0,8256.0
2017-01-06 08:00:00,1,8,4,-10.326,9408.0,8412.0
2017-01-06 09:00:00,1,9,4,-9.455,9570.0,8345.0
2017-01-06 10:00:00,1,10,4,-9.046,9568.0,8280.0
2017-01-06 11:00:00,1,11,4,-8.87,9369.0,8081.0
2017-01-06 12:00:00,1,12,4,-8.827,9312.0,7908.0
2017-01-06 13:00:00,1,13,4,-8.984,9302.0,7767.0
2017-01-06 14:00:00,1,14,4,-9.456,9252.0,7832.0
2017-01-06 15:00:00,1,15,4,-10.235,9555.0,8329.0
2017-01-06 16:00:00,1,16,4,-10.715,9656.0,8815.0
2017-01-06 17:00:00,1,17,4,-11.003,9445.0,8717.0
2017-01-06 18:00:00,1,18,4,-11.395,8893.0,8245.0
2017-01-06 19:00:00,1,19,4,-11.762,8382.0,7757.0
2017-01-06 20:00:00,1,20,4,-12.135,7922.0,7223.0
2017-01-06 21:00:00,1,21,4,-12.498,7820.0,7235.0
2017-01-06 22:00:00,1,22,4,-12.878,7399.0,6806.0
2017-01-06 23:00:00,1,23,4,-13.225,6970.0,6460.0
2017-01-07 00:00:00,1,0,5,-13.447,6655.0,6190.0
2017-01-07 01:00:00,1,1,5,-13.691,6572.0,6029.0
2017-01-07 02:00:00,1,2,5,-13.861,6386.0,5866.0
2017-01-07 03:00:00,1,3,5,-14.063,6476.0,5855.0
2017-01-07 04:00:00,1,4,5,-14.35,6982.0,6089.0
2017-01-07 05:00:00,1,5,5,-14.59,7648.0,6329.0
2017-01-07 06:00:00,1,6,5,-14.708,8464.0,6978.0
2017-01-07 07:00:00,1,7,5,-14.064,8916.0,7371.0
2017-01-07 08:00:00,1,8,5,-12.258,9156.0,7583.0
2017-01-07 09:00:00,1,9,5,-10.296,9352.0,7615.0
2017-01-07 10:00:00,1,10,5,-9.044,9460.0,7486.0
2017-01-07 11:00:00,1,11,5,-8.229,9355.0,7382.0
2017-01-07 12:00:00,1,12,5,-7.822,9272.0,7131.0
2017-01-07 13:00:00,1,13,5,-7.875,9154.0,7050.0
2017-01-07 14:00:00,1,14,5,-8.675,9165.0,7067.0
2017-01-07 15:00:00,1,15,5,-9.878,9449.0,7523.0
2017-01-07 16:00:00,1,16,5,-10.051,9768.0,8024.0
2017-01-07 17:00:00,1,17,5,-9.99,9642.0,7942.0
2017-01-07 18:00:00,1,18,5,-9.868,9056.0,7436.0
2017-01-07 19:00:00,1,19,5,-9.726,8508.0,7031.0
2017-01-07 20:00:00,1,20,5,-9.579,7991.0,6711.0
2017-01-07 21:00:00,1,21,5,-9.386,7835.0,6963.0
2017-01-07 22:00:00,1,22,5,-9.158,7497.0,6728.0
2017-01-07 23:00:00,1,23,5,-8.929,7149.0,6572.0
2017-01-08 00:00:00,1,0,6,-8.703,6927.0,6315.0
2017-01-08 01:00:00,1,1,6,-8.503,6730.0,6102.0
2017-01-08 02:00:00,1,2,6,-8.363,6510.0,5830.0
2017-01-08 03:00:00,1,3,6,-8.276,6501.0,5715.0
2017-01-08 04:00:00,1,4,6,-8.233,6635.0,5818.0
2017-01-08 05:00:00,1,5,6,-8.27,6660.0,5774.0
2017-01-08 06:00:00,1,6,6,-8.396,7177.0,6168.0
2017-01-08 07:00:00,1,7,6,-8.179,7598.0,6406.0
2017-01-08 08:00:00,1,8,6,-7.313,8004.0,6677.0
2017-01-08 09:00:00,1,9,6,-6.375,8294.0,6893.0
2017-01-08 10:00:00,1,10,6,-5.642,8461.0,6990.0
2017-01-08 11:00:00,1,11,6,-5.116,8279.0,6891.0
2017-01-08 12:00:00,1,12,6,-4.862,8063.0,6741.0
2017-01-08 13:00:00,1,13,6,-4.945,7953.0,6673.0
2017-01-08 14:00:00,1,14,6,-5.772,7923.0,6716.0
2017-01-08 15:00:00,1,15,6,-7.24,8201.0,7149.0
2017-01-08 16:00:00,1,16,6,-7.979,8704.0,7706.0
2017-01-08 17:00:00,1,17,6,-8.486,8734.0,7828.0
2017-01-08 18:00:00,1,18,6,-8.883,8362.0,7513.0
2017-01-08 19:00:00,1,19,6,-9.13,8018.0,7184.0
2017-01-08 20:00:00,1,20,6,-9.313,7648.0,6789.0
2017-01-08 21:00:00,1,21,6,-9.426,7815.0,6906.0
2017-01-08 22:00:00,1,22,6,-9.449,7532.0,6633.0
2017-01-08 23:00:00,1,23,6,-9.439,7297.0,6353.0
2017-01-09 00:00:00,1,0,0,-9.38,7016.0,6138.0
2017-01-09 01:00:00,1,1,0,-9.236,6835.0,6042.0
2017-01-09 02:00:00,1,2,0,-9.034,6630.0,5914.0
2017-01-09 03:00:00,1,3,0,-8.857,6591.0,6076.0
2017-01-09 04:00:00,1,4,0,-8.733,6794.0,6663.0
2017-01-09 05:00:00,1,5,0,-8.544,7108.0,7383.0
2017-01-09 06:00:00,1,6,0,-8.426,7832.0,8251.0
2017-01-09 07:00:00,1,7,0,-7.87,8360.0,8724.0
2017-01-09 08:00:00,1,8,0,-6.548,8587.0,8992.0
2017-01-09 09:00:00,1,9,0,-5.16,8624.0,9024.0
2017-01-09 10:00:00,1,10,0,-4.144,8636.0,9069.0
2017-01-09 11:00:00,1,11,0,-3.435,8578.0,8942.0
2017-01-09 12:00:00,1,12,0,-3.1,8415.0,8842.0
2017-01-09 13:00:00,1,13,0,-3.237,8292.0,8784.0
2017-01-09 14:00:00,1,14,0,-4.345,8342.0,8842.0
2017-01-09 15:00:00,1,15,0,-6.234,8647.0,9192.0
2017-01-09 16:00:00,1,16,0,-7.184,9047.0,9516.0
2017-01-09 17:00:00,1,17,0,-7.802,8885.0,9374.0
2017-01-09 18:00:00,1,18,0,-8.341,8397.0,8790.0
2017-01-09 19:00:00,1,19,0,-8.859,7917.0,8268.0
2017-01-09 20:00:00,1,20,0,-9.266,7517.0,7761.0
2017-01-09 21:00:00,1,21,0,-9.547,7623.0,7707.0
2017-01-09 22:00:00,1,22,0,-9.773,7354.0,7199.0
2017-01-09 23:00:00,1,23,0,-9.845,7012.0,6876.0
2017-01-10 00:00:00,1,0,1,-9.944,6731.0,6606.0
2017-01-10 01:00:00,1,1,1,-10.3,6576.0,6412.0
2017-01-10 02:00:00,1,2,1,-10.805,6320.0,6316.0
2017-01-10 03:00:00,1,3,1,-11.474,6218.0,6455.0
2017-01-10 04:00:00,1,4,1,-12.132,6355.0,6996.0
2017-01-10 05:00:00,1,5,1,-12.64,6478.0,7645.0
2017-01-10 06:00:00,1,6,1,-13.088,7058.0,8470.0
2017-01-10 07:00:00,1,7,1,-12.494,7424.0,8913.0
2017-01-10 08:00:00,1,8,1,-10.276,7786.0,9132.0
2017-01-10 09:00:00,1,9,1,-8.175,8127.0,9292.0
2017-01-10 10:00:00,1,10,1,-6.993,8330.0,9342.0
2017-01-10 11:00:00,1,11,1,-6.351,8136.0,9156.0
2017-01-10 12:00:00,1,12,1,-6.171,7912.0,9022.0
2017-01-10 13:00:00,1,13,1,-6.543,7731.0,8917.0
2017-01-10 14:00:00,1,14,1,-7.713,7694.0,8910.0
2017-01-10 15:00:00,1,15,1,-9.482,7963.0,9289.0
2017-01-10 16:00:00,1,16,1,-10.541,8507.0,9758.0
2017-01-10 17:00:00,1,17,1,-11.393,8602.0,9659.0
2017-01-10 18:00:00,1,18,1,-12.128,8214.0,9094.0
2017-01-10 19:00:00,1,19,1,-12.643,7812.0,8583.0
2017-01-10 20:00:00,1,20,1,-12.966,7528.0,7985.0
2017-01-10 21:00:00,1,21,1,-13.278,7568.0,7867.0
2017-01-10 22:00:00,1,22,1,-13.548,7245.0,7374.0
2017-01-10 23:00:00,1,23,1,-13.766,6838.0,7062.0
2017-01-11 00:00:00,1,0,2,-13.935,6630.0,6808.0
2017-01-11 01:00:00,1,1,2,-14.057,6550.0,6594.0
2017-01-11 02:00:00,1,2,2,-14.023,6396.0,6400.0
2017-01-11 03:00:00,1,3,2,-13.927,6598.0,6561.0
2017-01-11 04:00:00,1,4,2,-13.852,7328.0,7110.0
2017-01-11 05:00:00,1,5,2,-13.764,8376.0,7884.0
2017-01-11 06:00:00,1,6,2,-13.643,9488.0,8744.0
2017-01-11 07:00:00,1,7,2,-12.373,9909.0,9132.0
2017-01-11 08:00:00,1,8,2,-9.676,10064.0,9408.0
2017-01-11 09:00:00,1,9,2,-7.155,10097.0,9570.0
2017-01-11 10:00:00,1,10,2,-5.434,10076.0,9568.0
2017-01-11 11:00:00,1,11,2,-4.008,9960.0,9369.0
2017-01-11 12:00:00,1,12,2,-3.263,9915.0,9312.0
2017-01-11 13:00:00,1,13,2,-3.288,9831.0,9302.0
2017-01-11 14:00:00,1,14,2,-4.769,9911.0,9252.0
2017-01-11 15:00:00,1,15,2,-6.812,10071.0,9555.0
2017-01-11 16:00:00,1,16,2,-7.143,10322.0,9656.0
2017-01-11 17:00:00,1,17,2,-6.789,10131.0,9445.0
2017-01-11 18:00:00,1,18,2,-6.475,9569.0,8893.0
2017-01-11 19:00:00,1,19,2,-6.077,9080.0,8382.0
2017-01-11 20:00:00,1,20,2,-5.584,8559.0,7922.0
2017-01-11 21:00:00,1,21,2,-5.083,8379.0,7820.0
2017-01-11 22:00:00,1,22,2,-4.533,7907.0,7399.0
2017-01-11 23:00:00,1,23,2,-3.933,7540.0,6970.0
2017-01-12 00:00:00,1,0,3,-3.21,7274.0,6655.0
2017-01-12 01:00:00,1,1,3,-2.75,7119.0,6572.0
2017-01-12 02:00:00,1,2,3,-2.631,6976.0,6386.0
2017-01-12 03:00:00,1,3,3,-2.395,7069.0,6476.0
2017-01-12 04:00:00,1,4,3,-2.209,7781.0,6982.0
2017-01-12 05:00:00,1,5,3,-2.082,8858.0,7648.0
2017-01-12 06:00:00,1,6,3,-2.004,9935.0,8464.0
2017-01-12 07:00:00,1,7,3,-1.457,10252.0,8916.0
2017-01-12 08:00:00,1,8,3,-0.419,10330.0,9156.0
2017-01-12 09:00:00,1,9,3,0.495,10358.0,9352.0
2017-01-12 10:00:00,1,10,3,1.18,10274.0,9460.0
2017-01-12 11:00:00,1,11,3,1.601,10096.0,9355.0
2017-01-12 12:00:00,1,12,3,1.7,10014.0,9272.0
2017-01-12 13:00:00,1,13,3,1.349,9897.0,9154.0
2017-01-12 14:00:00,1,14,3,0.244,9959.0,9165.0
2017-01-12 15:00:00,1,15,3,-0.967,10222.0,9449.0
2017-01-12 16:00:00,1,16,3,-1.233,10618.0,9768.0
2017-01-12 17:00:00,1,17,3,-1.251,10478.0,9642.0
2017-01-12 18:00:00,1,18,3,-1.224,9920.0,9056.0
2017-01-12 19:00:00,1,19,3,-1.102,9277.0,8508.0
2017-01-12 20:00:00,1,20,3,-1.056,8672.0,7991.0
2017-01-12 21:00:00,1,21,3,-1.167,8575.0,7835.0
2017-01-12 22:00:00,1,22,3,-1.391,8104.0,7497.0
2017-01-12 23:00:00,1,23,3,-1.69,7789.0,7149.0
2017-01-13 00:00:00,1,0,4,-1.907,7594.0,6927.0
2017-01-13 01:00:00,1,1,4,-1.944,7494.0,6730.0
2017-01-13 02:00:00,1,2,4,-1.861,7300.0,6510.0
2017-01-13 03:00:00,1,3,4,-1.545,7355.0,6501.0
2017-01-13 04:00:00,1,4,4,-1.117,7922.0,6635.0
2017-01-13 05:00:00,1,5,4,-1.074,9025.0,6660.0
2017-01-13 06:00:00,1,6,4,-1.093,10068.0,7177.0
2017-01-13 07:00:00,1,7,4,-0.826,10428.0,7598.0
2017-01-13 08:00:00,1,8,4,-0.403,10496.0,8004.0
2017-01-13 09:00:00,1,9,4,-0.109,10476.0,8294.0
2017-01-13 10:00:00,1,10,4,-0.063,10369.0,8461.0
2017-01-13 11:00:00,1,11,4,-0.239,10161.0,8279.0
2017-01-13 12:00:00,1,12,4,-0.679,10099.0,8063.0
2017-01-13 13:00:00,1,13,4,-1.267,9993.0,7953.0
2017-01-13 14:00:00,1,14,4,-1.808,10026.0,7923.0
2017-01-13 15:00:00,1,15,4,-2.3,10192.0,8201.0
2017-01-13 16:00:00,1,16,4,-2.642,10538.0,8704.0
2017-01-13 17:00:00,1,17,4,-2.957,10386.0,8734.0
2017-01-13 18:00:00,1,18,4,-3.142,9818.0,8362.0
2017-01-13 19:00:00,1,19,4,-3.261,9270.0,8018.0
2017-01-13 20:00:00,1,20,4,-3.408,8671.0,7648.0
2017-01-13 21:00:00,1,21,4,-3.485,8497.0,7815.0
2017-01-13 22:00:00,1,22,4,-3.498,7963.0,7532.0
2017-01-13 23:00:00,1,23,4,-3.703,7651.0,7297.0
2017-01-14 00:00:00,1,0,5,-4.073,7335.0,7016.0
2017-01-14 01:00:00,1,1,5,-4.652,7174.0,6835.0
2017-01-14 02:00:00,1,2,5,-5.408,7011.0,6630.0
2017-01-14 03:00:00,1,3,5,-6.068,7111.0,6591.0
2017-01-14 04:00:00,1,4,5,-6.37,7688.0,6794.0
2017-01-14 05:00:00,1,5,5,-6.419,8748.0,7108.0
2017-01-14 06:00:00,1,6,5,-6.426,9690.0,7832.0
2017-01-14 07:00:00,1,7,5,-5.35,9990.0,8360.0
2017-01-14 08:00:00,1,8,5,-3.281,10025.0,8587.0
2017-01-14 09:00:00,1,9,5,-2.06,10097.0,8624.0
2017-01-14 10:00:00,1,10,5,-1.523,10101.0,8636.0
2017-01-14 11:00:00,1,11,5,-0.963,9905.0,8578.0
2017-01-14 12:00:00,1,12,5,-0.64,9880.0,8415.0
2017-01-14 13:00:00,1,13,5,-0.763,9876.0,8292.0
2017-01-14 14:00:00,1,14,5,-1.353,9776.0,8342.0
2017-01-14 15:00:00,1,15,5,-2.214,9909.0,8647.0
2017-01-14 16:00:00,1,16,5,-2.816,10134.0,9047.0
2017-01-14 17:00:00,1,17,5,-3.279,9968.0,8885.0
2017-01-14 18:00:00,1,18,5,-3.728,9408.0,8397.0
2017-01-14 19:00:00,1,19,5,-4.214,8898.0,7917.0
2017-01-14 20:00:00,1,20,5,-4.634,8248.0,7517.0
2017-01-14 21:00:00,1,21,5,-4.951,8143.0,7623.0
2017-01-14 22:00:00,1,22,5,-5.321,7678.0,7354.0
2017-01-14 23:00:00,1,23,5,-5.769,7374.0,7012.0
2017-01-15 00:00:00,1,0,6,-6.201,7122.0,6731.0
2017-01-15 01:00:00,1,1,6,-6.56,6939.0,6576.0
2017-01-15 02:00:00,1,2,6,-6.613,6779.0,6320.0
2017-01-15 03:00:00,1,3,6,-6.721,6859.0,6218.0
2017-01-15 04:00:00,1,4,6,-6.914,7532.0,6355.0
2017-01-15 05:00:00,1,5,6,-7.156,8666.0,6478.0
2017-01-15 06:00:00,1,6,6,-7.323,9668.0,7058.0
2017-01-15 07:00:00,1,7,6,-6.593,10077.0,7424.0
2017-01-15 08:00:00,1,8,6,-4.775,10185.0,7786.0
2017-01-15 09:00:00,1,9,6,-3.1,10338.0,8127.0
2017-01-15 10:00:00,1,10,6,-2.297,10327.0,8330.0
2017-01-15 11:00:00,1,11,6,-1.962,10165.0,8136.0
2017-01-15 12:00:00,1,12,6,-1.939,9993.0,7912.0
2017-01-15 13:00:00,1,13,6,-2.225,9904.0,7731.0
2017-01-15 14:00:00,1,14,6,-3.298,9801.0,7694.0
2017-01-15 15:00:00,1,15,6,-4.741,9855.0,7963.0
2017-01-15 16:00:00,1,16,6,-5.341,10087.0,8507.0
2017-01-15 17:00:00,1,17,6,-5.773,9919.0,8602.0
2017-01-15 18:00:00,1,18,6,-6.239,9437.0,8214.0
2017-01-15 19:00:00,1,19,6,-6.619,8836.0,7812.0
2017-01-15 20:00:00,1,20,6,-6.97,8246.0,7528.0
2017-01-15 21:00:00,1,21,6,-7.286,8183.0,7568.0
2017-01-15 22:00:00,1,22,6,-7.656,7713.0,7245.0
2017-01-15 23:00:00,1,23,6,-8.049,7359.0,6838.0
2017-01-16 00:00:00,1,0,0,-8.42,7079.0,6630.0
2017-01-16 01:00:00,1,1,0,-8.807,6855.0,6550.0
2017-01-16 02:00:00,1,2,0,-9.206,6654.0,6396.0
2017-01-16 03:00:00,1,3,0,-9.532,6632.0,6598.0
2017-01-16 04:00:00,1,4,0,-9.754,6842.0,7328.0
2017-01-16 05:00:00,1,5,0,-9.879,7124.0,8376.0
2017-01-16 06:00:00,1,6,0,-9.908,7822.0,9488.0
2017-01-16 07:00:00,1,7,0,-9.069,8213.0,9909.0
2017-01-16 08:00:00,1,8,0,-7.154,8604.0,10064.0
2017-01-16 09:00:00,1,9,0,-5.334,8786.0,10097.0
2017-01-16 10:00:00,1,10,0,-4.384,8874.0,10076.0
2017-01-16 11:00:00,1,11,0,-3.962,8647.0,9960.0
2017-01-16 12:00:00,1,12,0,-3.927,8523.0,9915.0
2017-01-16 13:00:00,1,13,0,-4.164,8440.0,9831.0
2017-01-16 14:00:00,1,14,0,-4.899,8462.0,9911.0
2017-01-16 15:00:00,1,15,0,-6.155,8666.0,10071.0
2017-01-16 16:00:00,1,16,0,-6.946,9006.0,10322.0
2017-01-16 17:00:00,1,17,0,-7.237,8879.0,10131.0
2017-01-16 18:00:00,1,18,0,-7.321,8334.0,9569.0
2017-01-16 19:00:00,1,19,0,-7.365,7881.0,9080.0
2017-01-16 20:00:00,1,20,0,-7.463,7509.0,8559.0
2017-01-16 21:00:00,1,21,0,-7.681,7516.0,8379.0
2017-01-16 22:00:00,1,22,0,-7.854,7090.0,7907.0
2017-01-16 23:00:00,1,23,0,-7.893,6764.0,7540.0
2017-01-17 00:00:00,1,0,1,-7.915,6505.0,7274.0
2017-01-17 01:00:00,1,1,1,-7.96,6363.0,7119.0
2017-01-17 02:00:00,1,2,1,-8.056,6176.0,6976.0
2017-01-17 03:00:00,1,3,1,-8.167,6126.0,7069.0
2017-01-17 04:00:00,1,4,1,-8.29,6292.0,7781.0
2017-01-17 05:00:00,1,5,1,-8.328,6396.0,8858.0
2017-01-17 06:00:00,1,6,1,-8.502,6942.0,9935.0
2017-01-17 07:00:00,1,7,1,-8.051,7267.0,10252.0
2017-01-17 08:00:00,1,8,1,-6.857,7688.0,10330.0
2017-01-17 09:00:00,1,9,1,-5.766,7983.0,10358.0
2017-01-17 10:00:00,1,10,1,-5.027,8124.0,10274.0
2017-01-17 11:00:00,1,11,1,-4.562,7932.0,10096.0
2017-01-17 12:00:00,1,12,1,-4.418,7643.0,10014.0
2017-01-17 13:00:00,1,13,1,-4.6,7450.0,9897.0
2017-01-17 14:00:00,1,14,1,-5.218,7444.0,9959.0
2017-01-17 15:00:00,1,15,1,-6.28,7716.0,10222.0
2017-01-17 16:00:00,1,16,1,-6.976,8271.0,10618.0
2017-01-17 17:00:00,1,17,1,-7.391,8370.0,10478.0
2017-01-17 18:00:00,1,18,1,-7.825,8078.0,9920.0
2017-01-17 19:00:00,1,19,1,-8.267,7743.0,9277.0
2017-01-17 20:00:00,1,20,1,-8.713,7431.0,8672.0
2017-01-17 21:00:00,1,21,1,-9.159,7578.0,8575.0
2017-01-17 22:00:00,1,22,1,-9.415,7226.0,8104.0
2017-01-17 23:00:00,1,23,1,-9.606,6948.0,7789.0
2017-01-18 00:00:00,1,0,2,-9.816,6740.0,7594.0
2017-01-18 01:00:00,1,1,2,-10.067,6657.0,7494.0
2017-01-18 02:00:00,1,2,2,-10.333,6539.0,7300.0
