date,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2015-01-08 00:00:00,3.0,1,0,3,1563.8010285663222,1350.784677968633,470.020623628857,257.00427303116794
2015-01-08 01:00:00,1.6,1,1,3,1550.922230620264,1333.434943232921,478.6186198849744,261.1313324976313
2015-01-08 02:00:00,0.2,1,2,3,1559.4834640098668,1323.9084976558595,497.5979233644916,262.02295701048433
2015-01-08 03:00:00,-1.3,1,3,3,1563.313440154152,1325.951404794231,496.7653914352584,259.40335607533734
2015-01-08 04:00:00,-2.4,1,4,3,1609.571100343573,1339.6752900747117,515.3767570886216,245.48094681976025
2015-01-08 05:00:00,-3.5,1,5,3,1719.4451778130822,1367.8479525023515,560.1308678871414,208.5336425764108
2015-01-08 06:00:00,-4.1,1,6,3,1907.7832234842465,1410.0961480181988,632.5812185138102,134.89414304776255
2015-01-08 07:00:00,-4.7,1,7,3,1919.1298081954533,1446.2769090284787,593.5634954361872,120.7105962692126
2015-01-08 08:00:00,-5.2,1,8,3,1842.8769470424231,1485.5130529900828,509.66936504637306,152.3054709940327
2015-01-08 09:00:00,-5.7,1,9,3,1721.8650906070463,1534.6218896770429,409.076854311292,221.8336533812885
2015-01-08 10:00:00,-6.1,1,10,3,1599.7539097901397,1568.2481634548762,313.499950849887,281.9942045146236
2015-01-08 11:00:00,-6.6,1,11,3,1488.117447581095,1582.4821965080855,225.820727660094,320.1854765870846
2015-01-08 12:00:00,-7.0,1,12,3,1373.683169942705,1567.6507722248602,138.03225392148624,331.99985620364146
2015-01-08 13:00:00,-7.2,1,13,3,1330.96015106617,1541.0223432560292,115.75654725763296,325.81873944749213
2015-01-08 14:00:00,-5.2,1,14,3,1222.73622066885,1526.6376173200797,22.82428382141029,326.7256804726401
2015-01-08 15:00:00,-3.4,1,15,3,1235.1766344333753,1516.6555635984853,47.334357059220565,328.81328622433057
2015-01-08 16:00:00,-1.7,1,16,3,1234.035296539053,1520.0387188777147,36.37140068391068,322.3748230225724
2015-01-08 17:00:00,0.0,1,17,3,1340.5953380970172,1584.6409823164454,98.36686515635915,342.4125093757873
2015-01-08 18:00:00,1.7,1,18,3,1476.2032186469153,1602.2685486811524,152.2081598378977,278.27348987213486
2015-01-08 19:00:00,3.0,1,19,3,1489.081032881344,1575.5196914387227,161.63479622521118,248.0734547825898
2015-01-08 20:00:00,3.8,1,20,3,1441.6941980370411,1545.8468550593338,131.28864491957643,235.4413019418692
2015-01-08 21:00:00,4.2,1,21,3,1439.964434494428,1499.2023826879397,169.24802595864867,228.48597415216045
2015-01-08 22:00:00,4.1,1,22,3,1341.0051291650393,1428.9556343686495,136.81071537286562,224.7612205764758
2015-01-08 23:00:00,3.6,1,23,3,1322.0312400000005,1355.13512,189.0844523360004,222.1883323359998
2015-01-09 00:00:00,3.0,1,0,4,1315.67864174741,1310.195920223102,221.8982368099448,216.4155152856368
2015-01-09 01:00:00,2.2,1,1,4,1321.119167974008,1272.9581688071487,248.8155572387184,200.6545580718592
2015-01-09 02:00:00,1.7,1,2,4,1327.642723139979,1249.8065785534022,265.75718249460374,187.92103790802707
2015-01-09 03:00:00,1.5,1,3,4,1338.5713163173189,1252.318807742444,272.02326759842526,185.77075902355045
2015-01-09 04:00:00,1.1,1,4,4,1380.7814057595604,1276.343527587209,286.58706250460887,182.1491843322576
2015-01-09 05:00:00,0.7,1,5,4,1485.7937594739228,1331.1165383298398,326.4794495479821,171.8022284038991
2015-01-09 06:00:00,-0.2,1,6,4,1618.7231216621756,1407.537211578113,343.5211166917393,132.3352066076768
2015-01-09 07:00:00,0.5,1,7,4,1650.036847316856,1474.5853987381213,324.4705345575899,149.01908597885517
2015-01-09 08:00:00,0.9,1,8,4,1611.3440788166988,1501.8011053739313,278.13649682064874,168.59352337788118
2015-01-09 09:00:00,1.1,1,9,4,1566.160824502282,1578.436398349967,253.37258820652755,265.64816205421266
2015-01-09 10:00:00,1.2,1,10,4,1509.172286048003,1599.3231731751523,222.9183271077502,313.0692142348996
2015-01-09 11:00:00,1.3,1,11,4,1486.6013399574804,1604.768868421055,224.3046200364795,342.4721485000541
2015-01-09 12:00:00,0.5,1,12,4,1434.338861220421,1596.66535611181,198.6879451992022,361.0144400905913
2015-01-09 13:00:00,0.0,1,13,4,1466.7946648786549,1579.6741456954787,251.5910610701178,364.4705418869417
2015-01-09 14:00:00,0.2,1,14,4,1448.4238796296625,1557.5264305914138,248.51194278222283,357.6144937439742
2015-01-09 15:00:00,0.4,1,15,4,1474.2222777153836,1545.666802376215,286.3800003412289,357.8245250020602
2015-01-09 16:00:00,0.8,1,16,4,1536.9798538556531,1555.685446014191,339.3159580005108,358.0215501590488
2015-01-09 17:00:00,1.3,1,17,4,1692.0630724199295,1614.3304483878203,449.83459947927145,372.1019754471622
2015-01-09 18:00:00,1.6,1,18,4,1863.5098997794312,1603.60185114491,539.5148409704136,279.60679233589235
2015-01-09 19:00:00,2.0,1,19,4,1917.07042675293,1611.414576843945,589.6241900967971,283.96834018781215
2015-01-09 20:00:00,2.6,1,20,4,1932.1942084256127,1573.9850773239805,621.788655308148,263.57952420651577
2015-01-09 21:00:00,2.6,1,21,4,1936.568973912924,1520.1439462097303,665.8525653771449,249.42753767395104
2015-01-09 22:00:00,2.7,1,22,4,1880.5616520623128,1454.1501235755093,676.3672382701391,249.9557097833356
2015-01-09 23:00:00,2.4,1,23,4,1811.886,1371.82731,678.9392123359999,238.88052233599976
2015-01-10 00:00:00,2.1,1,0,5,1795.960737670407,1308.999513936442,702.1803327329419,215.2191089989769
2015-01-10 01:00:00,2.4,1,1,5,1796.8870288260723,1294.4529835415144,724.5834180907827,222.14937280622485
2015-01-10 02:00:00,2.5,1,2,5,1832.1389767106505,1252.386630528943,770.2534360652753,190.50108988356783
2015-01-10 03:00:00,2.9,1,3,5,1806.7974366944125,1245.30085054724,740.2493879755189,178.7528018283465
2015-01-10 04:00:00,2.7,1,4,5,1846.6878947667524,1263.4127904147228,752.4935515118009,169.21844715977136
2015-01-10 05:00:00,2.3,1,5,5,1960.3192960972128,1278.8615486899853,801.0049861712721,119.54723876404456
