ept,tmp,month,hour,dayofweek,mw_2,mw_7
2015-01-08 14:00:00,3.794,1,14,3,6949.97,6452.48
2015-01-08 15:00:00,2.65,1,15,3,7197.79,6621.23
2015-01-08 16:00:00,2.387,1,16,3,7841.73,7120.62
2015-01-08 17:00:00,2.248,1,17,3,7882.23,7204.24
2015-01-08 18:00:00,2.075,1,18,3,7857.93,7167.5
2015-01-08 19:00:00,1.902,1,19,3,7582.71,6928.06
2015-01-08 20:00:00,1.708,1,20,3,7121.96,6494.62
2015-01-08 21:00:00,1.578,1,21,3,6771.38,6215.31
2015-01-08 22:00:00,1.397,1,22,3,6161.77,5696.3
2015-01-08 23:00:00,1.074,1,23,3,5592.88,5213.72
2015-01-09 00:00:00,0.874,1,0,4,5605.11,5132.99
2015-01-09 01:00:00,0.763,1,1,4,5396.53,4942.68
2015-01-09 02:00:00,0.743,1,2,4,5250.28,4787.06
2015-01-09 03:00:00,0.702,1,3,4,5308.04,4757.97
2015-01-09 04:00:00,0.749,1,4,4,5697.59,4934.66
2015-01-09 05:00:00,0.819,1,5,4,6449.47,5291.6
2015-01-09 06:00:00,1.815,1,6,4,7130.25,5727.2
2015-01-09 07:00:00,3.932,1,7,4,7893.44,6385.61
2015-01-09 08:00:00,5.381,1,8,4,8276.45,6911.15
2015-01-09 09:00:00,6.573,1,9,4,8432.23,7095.88
2015-01-09 10:00:00,7.361,1,10,4,8450.15,7179.54
2015-01-09 11:00:00,7.886,1,11,4,8407.89,7181.97
2015-01-09 12:00:00,8.117,1,12,4,8098.11,6933.15
2015-01-09 13:00:00,7.877,1,13,4,8149.56,7050.34
2015-01-09 14:00:00,6.552,1,14,4,8125.24,7015.88
2015-01-09 15:00:00,5.343,1,15,4,8396.25,7295.86
2015-01-09 16:00:00,5.15,1,16,4,9086.15,7897.36
2015-01-09 17:00:00,5.038,1,17,4,9107.75,7895.72
2015-01-09 18:00:00,4.917,1,18,4,8987.4,7790.29
2015-01-09 19:00:00,4.785,1,19,4,8421.77,7495.98
2015-01-09 20:00:00,4.599,1,20,4,7685.57,7027.67
2015-01-09 21:00:00,4.549,1,21,4,7173.01,6636.47
2015-01-09 22:00:00,4.628,1,22,4,6563.47,6090.96
2015-01-09 23:00:00,4.677,1,23,4,5890.13,5442.14
2015-01-10 00:00:00,4.71,1,0,5,5869.19,5406.84
2015-01-10 01:00:00,4.675,1,1,5,5707.95,5229.44
2015-01-10 02:00:00,4.73,1,2,5,5552.57,5044.1
2015-01-10 03:00:00,5.005,1,3,5,5562.97,4996.77
2015-01-10 04:00:00,5.232,1,4,5,6053.18,5191.65
2015-01-10 05:00:00,5.417,1,5,5,6986.42,5475.09
2015-01-10 06:00:00,6.375,1,6,5,7539.8,5907.55
2015-01-10 07:00:00,8.321,1,7,5,8177.02,6641.61
2015-01-10 08:00:00,9.726,1,8,5,8527.33,7012.75
2015-01-10 09:00:00,10.951,1,9,5,8616.09,7245.57
2015-01-10 10:00:00,11.989,1,10,5,8536.0,7343.98
2015-01-10 11:00:00,12.676,1,11,5,8635.83,7262.09
2015-01-10 12:00:00,12.901,1,12,5,8297.53,6996.61
2015-01-10 13:00:00,12.376,1,13,5,8399.09,7088.39
2015-01-10 14:00:00,10.562,1,14,5,8398.32,7086.37
2015-01-10 15:00:00,9.019,1,15,5,8620.88,7389.71
2015-01-10 16:00:00,8.683,1,16,5,9311.05,8092.54
2015-01-10 17:00:00,8.411,1,17,5,9358.3,8098.46
2015-01-10 18:00:00,8.116,1,18,5,9195.11,7905.61
2015-01-10 19:00:00,7.855,1,19,5,8527.51,7498.59
2015-01-10 20:00:00,7.641,1,20,5,7729.75,6986.86
2015-01-10 21:00:00,7.471,1,21,5,7149.88,6538.12
2015-01-10 22:00:00,7.352,1,22,5,6447.5,5968.61
2015-01-10 23:00:00,7.273,1,23,5,5845.02,5449.99
2015-01-11 00:00:00,7.2,1,0,6,5780.98,5384.37
2015-01-11 01:00:00,7.139,1,1,6,5559.55,5178.39
2015-01-11 02:00:00,7.126,1,2,6,5460.26,4935.51
2015-01-11 03:00:00,7.156,1,3,6,5522.06,4870.59
2015-01-11 04:00:00,7.107,1,4,6,5994.61,4952.56
2015-01-11 05:00:00,7.027,1,5,6,6980.34,5042.67
2015-01-11 06:00:00,8.143,1,6,6,7482.3,5239.72
2015-01-11 07:00:00,10.525,1,7,6,8020.41,5805.75
2015-01-11 08:00:00,12.09,1,8,6,8144.37,6441.29
2015-01-11 09:00:00,13.487,1,9,6,8111.44,6884.88
2015-01-11 10:00:00,14.609,1,10,6,8058.17,7079.63
2015-01-11 11:00:00,15.051,1,11,6,7926.17,6897.41
2015-01-11 12:00:00,14.932,1,12,6,7635.8,6454.93
2015-01-11 13:00:00,14.163,1,13,6,7883.21,6574.62
2015-01-11 14:00:00,12.451,1,14,6,7882.51,6600.45
2015-01-11 15:00:00,11.028,1,15,6,8204.75,6835.0
2015-01-11 16:00:00,10.595,1,16,6,8932.33,7401.63
2015-01-11 17:00:00,10.352,1,17,6,8922.91,7414.87
2015-01-11 18:00:00,10.164,1,18,6,8757.8,7406.55
2015-01-11 19:00:00,9.953,1,19,6,8098.53,7167.66
2015-01-11 20:00:00,9.775,1,20,6,7414.27,6688.01
2015-01-11 21:00:00,9.711,1,21,6,6877.47,6306.89
2015-01-11 22:00:00,9.684,1,22,6,6271.42,5647.76
2015-01-11 23:00:00,9.77,1,23,6,5675.33,5083.62
2015-01-12 00:00:00,9.868,1,0,0,5619.62,5000.99
2015-01-12 01:00:00,9.962,1,1,0,5412.24,4809.78
2015-01-12 02:00:00,9.533,1,2,0,5211.11,4656.95
2015-01-12 03:00:00,9.047,1,3,0,5168.75,4690.82
2015-01-12 04:00:00,8.654,1,4,0,5308.18,5086.23
2015-01-12 05:00:00,8.21,1,5,0,5647.81,5708.51
2015-01-12 06:00:00,8.744,1,6,0,6176.14,6389.33
2015-01-12 07:00:00,9.564,1,7,0,6969.39,7223.59
2015-01-12 08:00:00,9.349,1,8,0,7333.14,7674.11
2015-01-12 09:00:00,8.511,1,9,0,7358.55,7842.75
2015-01-12 10:00:00,8.424,1,10,0,7313.45,7966.01
2015-01-12 11:00:00,8.8,1,11,0,7195.85,7989.03
2015-01-12 12:00:00,9.01,1,12,0,6899.57,7778.74
2015-01-12 13:00:00,8.648,1,13,0,7017.61,7876.84
2015-01-12 14:00:00,7.593,1,14,0,7020.26,7917.14
2015-01-12 15:00:00,6.168,1,15,0,7281.01,8009.2
2015-01-12 16:00:00,5.419,1,16,0,7930.42,8457.32
2015-01-12 17:00:00,4.868,1,17,0,7920.4,8464.13
2015-01-12 18:00:00,4.447,1,18,0,7719.07,8390.48
2015-01-12 19:00:00,4.193,1,19,0,7318.3,7897.98
2015-01-12 20:00:00,4.007,1,20,0,6802.26,7237.17
2015-01-12 21:00:00,3.8,1,21,0,6399.75,6776.19
2015-01-12 22:00:00,3.624,1,22,0,5837.29,6428.52
2015-01-12 23:00:00,3.492,1,23,0,5347.66,5636.34
2015-01-13 00:00:00,3.421,1,0,1,5283.97,5577.53
2015-01-13 01:00:00,3.313,1,1,1,5009.79,5342.29
2015-01-13 02:00:00,3.192,1,2,1,4807.5,5158.07
2015-01-13 03:00:00,3.128,1,3,1,4757.45,5151.0
2015-01-13 04:00:00,3.073,1,4,1,4856.42,5253.96
2015-01-13 05:00:00,3.089,1,5,1,5000.37,5513.38
2015-01-13 06:00:00,3.984,1,6,1,5180.97,5836.38
2015-01-13 07:00:00,5.344,1,7,1,5625.08,6281.0
2015-01-13 08:00:00,6.419,1,8,1,6038.81,6652.42
2015-01-13 09:00:00,7.262,1,9,1,6339.16,7104.75
2015-01-13 10:00:00,7.877,1,10,1,6443.47,7433.61
2015-01-13 11:00:00,8.235,1,11,1,6240.87,7363.31
2015-01-13 12:00:00,8.165,1,12,1,5796.86,6822.75
2015-01-13 13:00:00,7.882,1,13,1,5862.66,6913.04
2015-01-13 14:00:00,6.798,1,14,1,5943.66,6949.97
2015-01-13 15:00:00,5.654,1,15,1,6299.2,7197.79
2015-01-13 16:00:00,5.484,1,16,1,7031.83,7841.73
2015-01-13 17:00:00,5.421,1,17,1,7115.07,7882.23
2015-01-13 18:00:00,5.353,1,18,1,7064.38,7857.93
2015-01-13 19:00:00,5.227,1,19,1,6829.6,7582.71
2015-01-13 20:00:00,5.101,1,20,1,6332.57,7121.96
2015-01-13 21:00:00,5.024,1,21,1,5869.07,6771.38
2015-01-13 22:00:00,4.922,1,22,1,5286.17,6161.77
2015-01-13 23:00:00,4.883,1,23,1,4772.82,5592.88
2015-01-14 00:00:00,4.949,1,0,2,4734.98,5605.11
2015-01-14 01:00:00,5.083,1,1,2,4568.12,5396.53
2015-01-14 02:00:00,5.211,1,2,2,4410.0,5250.28
2015-01-14 03:00:00,5.249,1,3,2,4490.53,5308.04
2015-01-14 04:00:00,5.112,1,4,2,4977.32,5697.59
2015-01-14 05:00:00,4.946,1,5,2,5911.69,6449.47
2015-01-14 06:00:00,6.094,1,6,2,6417.9,7130.25
2015-01-14 07:00:00,7.882,1,7,2,7027.94,7893.44
2015-01-14 08:00:00,9.123,1,8,2,7209.22,8276.45
2015-01-14 09:00:00,10.217,1,9,2,7338.81,8432.23
2015-01-14 10:00:00,11.088,1,10,2,7473.83,8450.15
2015-01-14 11:00:00,11.625,1,11,2,7456.91,8407.89
2015-01-14 12:00:00,11.787,1,12,2,7190.35,8098.11
2015-01-14 13:00:00,11.403,1,13,2,7353.69,8149.56
2015-01-14 14:00:00,10.089,1,14,2,7419.63,8125.24
2015-01-14 15:00:00,8.802,1,15,2,7629.0,8396.25
2015-01-14 16:00:00,8.319,1,16,2,8154.75,9086.15
2015-01-14 17:00:00,8.062,1,17,2,8181.05,9107.75
2015-01-14 18:00:00,7.539,1,18,2,8123.44,8987.4
2015-01-14 19:00:00,7.051,1,19,2,7648.64,8421.77
2015-01-14 20:00:00,6.63,1,20,2,6916.62,7685.57
2015-01-14 21:00:00,6.278,1,21,2,6388.34,7173.01
2015-01-14 22:00:00,6.074,1,22,2,5758.6,6563.47
2015-01-14 23:00:00,5.943,1,23,2,5202.06,5890.13
2015-01-15 00:00:00,5.824,1,0,3,5163.34,5869.19
2015-01-15 01:00:00,5.69,1,1,3,4998.09,5707.95
2015-01-15 02:00:00,5.514,1,2,3,4879.21,5552.57
2015-01-15 03:00:00,5.267,1,3,3,4948.06,5562.97
2015-01-15 04:00:00,5.006,1,4,3,5453.05,6053.18
2015-01-15 05:00:00,4.796,1,5,3,6492.19,6986.42
2015-01-15 06:00:00,5.891,1,6,3,7005.95,7539.8
2015-01-15 07:00:00,8.052,1,7,3,7543.72,8177.02
2015-01-15 08:00:00,9.431,1,8,3,7668.4,8527.33
2015-01-15 09:00:00,10.867,1,9,3,7717.41,8616.09
2015-01-15 10:00:00,11.985,1,10,3,7756.37,8536.0
2015-01-15 11:00:00,12.578,1,11,3,7667.04,8635.83
2015-01-15 12:00:00,12.681,1,12,3,7387.87,8297.53
2015-01-15 13:00:00,12.178,1,13,3,7480.68,8399.09
2015-01-15 14:00:00,10.338,1,14,3,7459.32,8398.32
2015-01-15 15:00:00,8.266,1,15,3,7748.77,8620.88
2015-01-15 16:00:00,7.607,1,16,3,8439.37,9311.05
2015-01-15 17:00:00,7.155,1,17,3,8467.79,9358.3
2015-01-15 18:00:00,6.771,1,18,3,8355.04,9195.11
2015-01-15 19:00:00,6.462,1,19,3,7744.17,8527.51
2015-01-15 20:00:00,6.202,1,20,3,7018.14,7729.75
2015-01-15 21:00:00,5.946,1,21,3,6485.01,7149.88
2015-01-15 22:00:00,5.731,1,22,3,5829.97,6447.5
2015-01-15 23:00:00,5.606,1,23,3,5210.6,5845.02
2015-01-16 00:00:00,5.501,1,0,4,5194.78,5780.98
2015-01-16 01:00:00,5.392,1,1,4,5062.4,5559.55
2015-01-16 02:00:00,5.289,1,2,4,4949.66,5460.26
2015-01-16 03:00:00,5.16,1,3,4,5036.58,5522.06
2015-01-16 04:00:00,5.01,1,4,4,5586.73,5994.61
2015-01-16 05:00:00,4.944,1,5,4,6563.12,6980.34
2015-01-16 06:00:00,6.284,1,6,4,6959.28,7482.3
2015-01-16 07:00:00,8.664,1,7,4,7424.96,8020.41
2015-01-16 08:00:00,9.998,1,8,4,7454.5,8144.37
2015-01-16 09:00:00,10.899,1,9,4,7343.01,8111.44
2015-01-16 10:00:00,11.488,1,10,4,7244.09,8058.17
2015-01-16 11:00:00,11.823,1,11,4,7126.67,7926.17
2015-01-16 12:00:00,11.837,1,12,4,6841.62,7635.8
2015-01-16 13:00:00,11.408,1,13,4,6998.79,7883.21
2015-01-16 14:00:00,9.889,1,14,4,6978.46,7882.51
2015-01-16 15:00:00,8.072,1,15,4,7290.27,8204.75
2015-01-16 16:00:00,7.579,1,16,4,8141.36,8932.33
2015-01-16 17:00:00,7.282,1,17,4,8231.77,8922.91
2015-01-16 18:00:00,7.033,1,18,4,8180.28,8757.8
2015-01-16 19:00:00,6.814,1,19,4,7722.94,8098.53
2015-01-16 20:00:00,6.603,1,20,4,7035.94,7414.27
2015-01-16 21:00:00,6.497,1,21,4,6527.0,6877.47
2015-01-16 22:00:00,6.455,1,22,4,5817.5,6271.42
2015-01-16 23:00:00,6.423,1,23,4,5300.45,5675.33
2015-01-17 00:00:00,6.4,1,0,5,5335.0,5619.62
2015-01-17 01:00:00,6.275,1,1,5,5105.32,5412.24
2015-01-17 02:00:00,6.26,1,2,5,5010.17,5211.11
2015-01-17 03:00:00,6.141,1,3,5,5052.05,5168.75
2015-01-17 04:00:00,6.095,1,4,5,5506.93,5308.18
2015-01-17 05:00:00,5.998,1,5,5,6462.29,5647.81
2015-01-17 06:00:00,6.71,1,6,5,6885.66,6176.14
2015-01-17 07:00:00,8.07,1,7,5,7278.0,6969.39
2015-01-17 08:00:00,9.346,1,8,5,7343.59,7333.14
2015-01-17 09:00:00,10.546,1,9,5,7284.09,7358.55
2015-01-17 10:00:00,11.45,1,10,5,7204.06,7313.45
2015-01-17 11:00:00,12.063,1,11,5,7092.05,7195.85
2015-01-17 12:00:00,12.303,1,12,5,6772.07,6899.57
2015-01-17 13:00:00,12.05,1,13,5,6878.61,7017.61
2015-01-17 14:00:00,10.77,1,14,5,6769.0,7020.26
2015-01-17 15:00:00,9.273,1,15,5,7257.0,7281.01
2015-01-17 16:00:00,8.701,1,16,5,8096.0,7930.42
2015-01-17 17:00:00,8.331,1,17,5,8153.01,7920.4
2015-01-17 18:00:00,8.022,1,18,5,8061.66,7719.07
2015-01-17 19:00:00,7.741,1,19,5,7566.92,7318.3
2015-01-17 20:00:00,7.507,1,20,5,6989.0,6802.26
2015-01-17 21:00:00,7.326,1,21,5,6457.91,6399.75
2015-01-17 22:00:00,7.202,1,22,5,5855.75,5837.29
2015-01-17 23:00:00,7.19,1,23,5,5323.47,5347.66
2015-01-18 00:00:00,7.227,1,0,6,5279.68,5283.97
2015-01-18 01:00:00,7.254,1,1,6,5101.58,5009.79
2015-01-18 02:00:00,7.37,1,2,6,4993.01,4807.5
2015-01-18 03:00:00,7.456,1,3,6,5074.23,4757.45
2015-01-18 04:00:00,7.463,1,4,6,5577.8,4856.42
2015-01-18 05:00:00,7.514,1,5,6,6486.74,5000.37
2015-01-18 06:00:00,7.996,1,6,6,6767.6,5180.97
2015-01-18 07:00:00,9.233,1,7,6,7188.24,5625.08
2015-01-18 08:00:00,10.382,1,8,6,7193.59,6038.81
2015-01-18 09:00:00,11.259,1,9,6,7097.11,6339.16
2015-01-18 10:00:00,11.899,1,10,6,7045.7,6443.47
2015-01-18 11:00:00,12.218,1,11,6,6960.82,6240.87
2015-01-18 12:00:00,12.243,1,12,6,6728.82,5796.86
2015-01-18 13:00:00,11.834,1,13,6,6856.48,5862.66
2015-01-18 14:00:00,10.908,1,14,6,6842.86,5943.66
2015-01-18 15:00:00,10.022,1,15,6,7207.7,6299.2
2015-01-18 16:00:00,9.71,1,16,6,8072.27,7031.83
2015-01-18 17:00:00,9.552,1,17,6,8124.59,7115.07
2015-01-18 18:00:00,9.455,1,18,6,8027.51,7064.38
2015-01-18 19:00:00,9.425,1,19,6,7491.6,6829.6
2015-01-18 20:00:00,9.394,1,20,6,6915.23,6332.57
2015-01-18 21:00:00,9.427,1,21,6,6458.75,5869.07
2015-01-18 22:00:00,9.483,1,22,6,5964.21,5286.17
2015-01-18 23:00:00,9.572,1,23,6,5459.78,4772.82
2015-01-19 00:00:00,9.6,1,0,0,5400.48,4734.98
2015-01-19 01:00:00,9.521,1,1,0,5207.78,4568.12
2015-01-19 02:00:00,9.443,1,2,0,5041.51,4410.0
2015-01-19 03:00:00,9.413,1,3,0,5037.47,4490.53
2015-01-19 04:00:00,9.49,1,4,0,5251.36,4977.32
2015-01-19 05:00:00,9.622,1,5,0,5594.95,5911.69
2015-01-19 06:00:00,10.602,1,6,0,6078.85,6417.9
2015-01-19 07:00:00,11.745,1,7,0,6734.79,7027.94
2015-01-19 08:00:00,12.524,1,8,0,6933.01,7209.22
2015-01-19 09:00:00,13.179,1,9,0,6931.25,7338.81
2015-01-19 10:00:00,13.652,1,10,0,6890.04,7473.83
2015-01-19 11:00:00,13.9,1,11,0,6790.68,7456.91
2015-01-19 12:00:00,14.006,1,12,0,6461.7,7190.35
2015-01-19 13:00:00,13.739,1,13,0,6583.8,7353.69
2015-01-19 14:00:00,12.807,1,14,0,6594.12,7419.63
2015-01-19 15:00:00,11.085,1,15,0,6886.31,7629.0
